csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1437.4573894878852	n/a	n/a	2066283.7465933256	1307.77951847413	n/a	n/a	1710287.2689404276	1345.414889190038	n/a	1810141.2240542418	n/a	n/a	n/a	n/a	-0.0151732545	-0.04460947480000002	-0.0653714035	0.0183338269	-0.1944108671	0.0095937538	-0.00017841610000000001	0.0328877883	-0.1651316695	0.0901209811	-0.2251731947	0.1471050831	-0.09908150880000001	0.0649917282	-0.0033833253999999997	0.12614103470000002	-0.0387856014	0.0794569353	-0.1653930842	0.056656640099999996	-0.1935283546	0.17771929170000006	-0.14544343939999999	-0.0378736336	0.008721492800000001	-0.0535603864	0.21235215030000001	-0.1050261799	0.10629020269999999	0.0646132309	-0.1878654717	0.0127023384	-0.0026853556	0.0237173911	-0.072292797	0.12242882039999999	-0.044014037199999995	0.1741516059	-0.111550551	0.0380930651	-0.0428847162	0.1191687874	-0.0021327971	0.0188032162	-0.1191334324	0.011216986799999999	-0.1166346316	0.0142364632	-0.1254955872	0.1240620234	-0.035742075899999996	0.22817485980000002	0.1240256802	0.1239985182	0.1239532527	-0.056582500000000015	n/a	0.003201579306250001	n/a	-0.127223	n/a	0.016185691728999998	n/a	-0.112467	n/a	n/a	0.012648826089000002	-0.00476974	n/a	n/a	2.27504196676e-05	-0.000900388	n/a	8.10698550544e-07	n/a	0.0012568	n/a	n/a	1.57954624e-06	0.0
1422.8444418893196	-14.612947598565595	213.5382375184241	2024486.305815329	1305.5301157577119	-2.2494027164182167	5.059812580629654	1704408.8831503445	1337.3960840013413	-8.01880518869666	1788628.2855021227	64.30123665426848	1.070516	16.286282	0.09527730000000002	-0.0247309665	-0.026848707200000002	-0.11130207210000001	0.0535422997	-0.1725981121	0.0990518209	-0.0461627353	0.05930587740000001	0.010755085400000001	0.044769282699999996	-0.1121900625	0.0414078447	-0.0732247349	0.1081888968	-0.11150219210000001	0.08704828490000001	0.1277862837	0.0874931915	-0.040718442	-0.1038677661	-0.08907881179999999	-0.006375185	-0.065252536	-0.050720666	-0.022769085	-0.1195817909	-0.06314269139999999	-0.09819329730000001	-0.0307853246	0.11845062699999999	-0.17662570190000002	0.027898855400000002	0.0936070262	0.045949669500000005	-0.0081306878	-0.006654844300000001	-0.0643501261	0.11030106560000001	-0.0569770754	0.0848357711	-0.099543851	0.0425742633	-0.1191334456	-0.1003939133	-0.0072487501000000005	0.0311639419	-0.14590954150000002	0.0447615753	0.0671496944	0.0274170901	0.0448456862	-0.11038819949999999	0.1239532527	0.12370891390000001	0.1233020394	-0.0597731	-0.003190599999999995	0.0035728234836100007	1.0179928359999969e-05	-0.122177	0.00504600000000001	0.014927219329	2.546211600000009e-05	-0.0403962	0.07207080000000002	0.005194200212640002	0.0016318529744399999	-0.00493163	-0.0001618900000000005	2.6208372100000152e-08	2.43209744569e-05	-0.00081893	8.145799999999996e-05	6.706463449000001e-07	6.6354057639999945e-09	0.0012007500000000006	-5.604999999999933e-05	3.141602499999925e-09	1.4418005625000015e-06	0.0
1419.5050208638422	-3.3394210254773498	11.151732785400192	2014994.5042576569	1307.796416594767	2.266300837055041	5.1361194840363815	1710331.4672581132	1338.4250493581533	1.028965356812023	1791381.612749375	1.0587697055192935	0.925741	14.083757	0.0694727	-0.0143271189	-0.0575143725	-0.0505660169	0.028124644100000002	-0.1725488895	0.0600347899	-0.0988388335	0.122650064	-0.0067794031	-0.011019837099999999	0.0158600991	0.0831759089	-0.041016824	-0.0307649684	0.0373970773	-0.0206781366	0.0166122638	-0.0265802902	0.046445157300000005	-0.0626341991	-0.0672783228	-0.0458679642	0.024486624199999998	-0.0439405222	-0.0417123914	-0.0584126029	-0.045182920099999996	0.040502445299999995	-0.0689690306	0.0505783483	-0.1744048272	0.0098497678	0.0748873529	0.0836671896	-0.12332587310000001	-0.0559168747	0.015998221599999998	0.0257435896	-0.112920319	0.019058433899999998	-0.0370611937	-0.0141779928	0.0271623674	-0.10295322119999999	-0.0388249771	0.0599862937	0.015215156	-0.012401136	-0.0185087129	-0.033038110600000004	0.1069780907	-0.0556460249	0.1238084399	0.1231303817	0.1220030341	-0.059773800000000016	-7.000000000062512e-07	0.003572907166440001	4.900000000087517e-13	-0.0911391	0.031037899999999983	0.008306335548810002	0.0009633512364099989	-0.0283138	0.012082400000000005	0.0001459843897600001	0.0008016712704399997	-0.00441494	0.0005166900000000002	2.669685561000002e-07	1.94916952036e-05	-0.000808586	1.0344000000000023e-05	6.53811319396e-07	1.0699833600000043e-10	0.0012007500000000006	0.0	0.0	1.4418005625000015e-06	0.0
1421.4300231686789	1.9250023048366531	3.7056338736264265	2020463.310765311	1309.3136049683008	1.5171883735338267	2.3018605607862197	1714302.1161550875	1340.0849742509379	1.6599248927846018	1795827.7382131368	2.7553506496859725	0.8493049999999999	12.920891	0.12981050000000002	-0.0046568013	0.0030538483	0.0011282828	-0.0201238646	-0.17295513559999998	-0.017848961	-0.1449634149	-0.022215581800000002	0.1010954758	-0.0350448089	-0.0414507683	0.0326439635	-0.018411110300000002	-0.0430229366	-0.061591639000000004	0.1260782069	0.1437697103	-0.0021260667	0.0136584124	0.030917802	0.0438118596	-0.037938479500000004	0.0411503581	-0.0084184947	-0.003467497	0.0116123419	-0.0702588659	0.1242033206	-0.08492266679999999	-0.0087767144	-0.173457268	-0.048017879000000006	-0.022749149	0.1388011558	0.043763335300000004	-0.043892142	-0.043745076699999996	0.0990524648	-0.0124541694	-0.0211046756	0.0146874275	0.0826066998	-0.0127491871	-0.105300739	-0.0347963737	-0.1305171977	-0.0664468147	0.1014256738	0.0359542652	0.1047540075	-0.043754890899999996	0.0629870397	0.1235913266	0.12226427279999999	0.1200630614	-0.039892800000000006	0.019881000000000003	0.0015914354918400006	0.00039525416100000016	-0.091177	-3.7899999999979623e-05	0.008313245329	1.4364099999984548e-09	-0.0964812	-0.0681674	0.004646794422760001	0.00930862195344	-0.00404153	0.0003734100000000001	1.3943502810000015e-07	1.6333964740899998e-05	-0.0011372	-0.00032861399999999986	1.2932238399999998e-06	1.0798716099599991e-07	0.00106829	-0.00013246000000000072	1.7545651600000184e-08	1.1412435241e-06	0.0
1421.842388487421	0.41236531874210414	0.17004515610127713	2021635.7776996144	1309.7866021406155	0.4729971723147628	0.2237263250177614	1715540.943147059	1338.880953743961	-1.2040205069768035	1792602.2082983388	1.449665381220679	0.925109	14.074141	0.11242565000000004	-0.0249449369	0.014536038700000004	0.0174148779	-0.0225906301	-0.19479508809999999	0.044720872800000006	-0.1596602933	-0.0727927425	0.0502233701	-0.0361141276	0.1215120495	0.11587332449999999	-0.0542314474	-0.0019544896	0.030468583799999997	-0.0135730079	-0.0361378837	-0.0752667692	0.1049215917	-0.0075374968000000014	-0.08878462869999999	-0.046034235300000004	-0.032636747	-0.0386032001	0.045162092	0.0977519859	-0.06739411	0.0646966687	-0.0777260971	-0.0294325767	-0.1929975813	-0.056256020700000006	0.0348897942	0.1551714757	0.0454789381	-0.0547547442	0.15549669730000001	0.0649016423	0.019276971299999997	-0.0411405669	-0.028436525	-0.007854078399999999	-0.0071666925	-0.0628584168	-0.0814651979	0.1000399708	0.0980901673	-0.09263384289999999	0.0659097463	0.0477361605	0.0099894073	-0.0541201084	0.1233020394	0.1211126101	0.1174923133	-0.0460384	-0.006145599999999994	0.00211953427456	3.776839935999993e-05	-0.0789922	0.012184799999999996	0.00623976766084	0.00014846935103999992	-0.0526774	0.0438038	0.0019187728944400004	0.00277490847076	-0.00434174	-0.0003002100000000004	9.012604410000024e-08	1.88507062276e-05	-0.000537741	0.0005994589999999999	2.89165383081e-07	3.593510926809999e-07	0.00117445	0.00010616000000000012	1.1269945600000023e-08	1.3793328025000002e-06	0.0
1423.8485769885592	2.00618850113824	4.024792302099298	2027344.7701923447	1309.389871819442	-0.3967303211734361	0.15739494773837776	1714501.836423335	1340.7830039938606	1.9020502498995029	1797699.063798801	3.617795153142761	0.995952	15.151902	0.11392705000000004	-0.01597275	0.024068992200000004	0.0093870021	-0.0036750573	-0.1512888073	-0.022243268700000002	-0.1006899319	-0.119540909	-0.0377530923	-0.0393744317	-0.06273595280000001	-0.0008822210000000002	-0.0305643331	-0.0016175656	-0.0165890082	0.0388905466	-0.048611740300000005	-0.0633562068	-0.0095760584	0.030119513100000002	0.0057841274	-0.0598919378	0.12463293980000001	-0.0135329512	0.0103141869	0.0676825079	0.12279908789999999	0.034923326	-0.0631330475	-0.012523348500000002	-0.145596839	-0.029637636800000002	-0.0213898381	0.11237971810000001	0.0579939245	0.0672009932	-0.0227202958	0.0504835976	0.0382015168	-0.06347374559999999	-0.0069668323	0.0495634872	0.0369489716	0.0042724671	0.0269611471	-0.010990473600000002	0.0033183214	-0.0951257865	-0.0729771297	-0.0309112948	0.0031649899	0.0054595401	0.1229407472	0.11967808320000001	0.1143042958	-0.0290127	0.017025699999999998	0.0008417367612900003	0.00028987446048999994	-0.0912472	-0.012255000000000002	0.00832605150784	0.00015018502500000006	-0.0658768	-0.0131994	0.00017422416036000002	0.00433975277824	-0.00339684	0.0009449000000000004	8.928360100000003e-07	1.15385219856e-05	-0.00100628	-0.000468539	1.0125994384e-06	2.1952879452100001e-07	0.00115895	-1.5500000000000102e-05	2.402500000000033e-10	1.3431651025e-06	0.0
1426.0750469174234	2.2264699288641623	4.957168344136388	2033690.0394405315	1308.9420716225654	-0.4478001968766421	0.2005250163227594	1713329.3468635732	1338.8883127788836	-1.8946912149770012	1792621.9140958856	3.5898548001110258	1.018288	15.491718	0.05817410000000001	-0.0153378826	0.0335133581	-0.0223804058	0.0142645107	-0.1431327195	0.0637671083	-0.11850137289999994	-0.044263743	-0.0818509463	0.11346316630000006	0.2027441778	0.013684316100000002	-0.0944638349	-0.1385025873	0.0077143149	-0.015011710900000001	0.06070483610000001	0.0898204919	-0.013468994299999999	-0.0534203046	0.1634034694	-0.0413996196	-0.0312363673	-0.031262528	0.0116710556	-0.0071527134	0.0542680986	-0.08471974550000001	-0.0627061865	0.016497985700000002	-0.1495425375	-0.0073512741	0.0760870846	0.11716384460000001	0.0291338616	0.0347426016	0.2428058023	-0.08643917699999999	-0.15125598810000002	-0.026766639	0.040778091600000003	-0.0105259772	0.0081474607	0.0651420108	0.1256520201	-0.032319407599999996	-0.0336620719	0.11454170470000001	0.0859334226	-0.0080804977	-0.08744896320000001	-0.025244212000000002	0.12250766119999999	0.1179640426	0.1105157577	-0.0348536	-0.005840899999999996	0.0012147734329599998	3.411611280999995e-05	-0.0971129	-0.0058656999999999885	0.009430915346409998	3.440643648999985e-05	-0.0679095	-0.0020326999999999984	4.131869289999994e-06	0.00461170019025	-0.00402716	-0.0006303200000000003	3.9730330240000025e-07	1.62180176656e-05	-0.000932261	7.401899999999993e-05	8.691105721210001e-07	5.47881236099999e-09	0.000974593	-0.0001843569999999999	3.3987503448999966e-08	9.49831515649e-07	0.0
1426.4696231861599	0.3945762687365004	0.15569043185001902	2034815.585872865	1308.5284431807547	-0.4136284418107152	0.17108848787476025	1712246.6866130496	1339.2714788155565	0.3831660366729466	1793648.0939688075	0.14681621165965386	0.937136	14.257114	0.11495339	0.0068370781	0.0337578028	-0.029600414300000006	0.0089056285	-0.1511554896	0.0877904865	-0.0855598326	0.009734714200000001	-0.1395090685	-0.1022961119	0.0400923675	-0.1849948469	-0.1452047095	-0.012984652900000001	0.0522063235	0.0806879441	0.09644392560000001	-0.08322412309999999	-0.0332440892	-0.1062391053	0.044819035300000004	0.019733111499999997	0.0558173633	0.0098656327	-0.0088347824	-0.024209765699999997	0.031655257	-0.05801880900000001	-0.1114992033	0.030765240899999997	-0.15164235369999998	-0.028510943799999997	0.0952868274	0.0735883541	-0.1122845014	0.1706924645	0.0930171068	-0.09272047619999996	0.1205366101	-0.0939629199	-0.0917090716	0.045393938499999995	-0.0181554045	-0.0744602102	0.1525768182	-0.1034077452	-0.0507846028	0.0390162154	-0.0311078943	0.00021744560000000002	-0.0339536771	-0.016357771899999998	0.1220030341	0.1159744915	0.106146603	-0.045662400000000006	-0.010808800000000007	0.0020850547737600003	0.00011683015744000017	-0.0912602	0.005852699999999989	0.00832842410404	3.425409728999986e-05	-0.00423246	0.06367703999999999	0.0040547654231616	1.7913717651600008e-05	-0.00382691	0.0002002499999999999	4.010006249999997e-08	1.4645240148100004e-05	-0.000537741	0.00039452000000000015	2.89165383081e-07	1.5564603040000008e-07	0.00107212	9.752699999999991e-05	9.511515728999985e-09	1.1494412944e-06	0.0
1422.8200292568656	-3.649593929294269	13.319535848741586	2024416.835654508	1308.4906664932867	-0.037776687468067394	0.00142707811606004	1712147.8243000456	1341.1564310125345	1.88495219697802	1798700.572446279	3.5530447848922635	0.9332490000000002	14.197976999999998	0.11915569	0.0188464543	0.023961671	-0.026646077799999997	0.034165372	-0.16528095980000002	-0.0237166789	-0.1452743453	0.06313309240000001	0.100574596	0.0690979111	0.11978325470000001	-0.026571077999999998	-0.0936399056	0.0052051681	-0.0075475398	-0.02299498	-0.0657951215	-0.0248592206	0.0641864171	-0.0382960988	0.1040101917	-0.0712953686	0.0481108024	-0.0005519786	-0.0443466975	-0.1331290457	-0.0398752085	0.0108732671	-0.0677782386	0.03014699	-0.16894566449999998	0.0054792054	-0.0229373639	0.1495886129	-0.0050371189	-0.1432032076	0.076211513	-0.0697094962	-0.0455890849	-0.05920753650000001	-0.0759901414	0.031017143100000002	0.0102801523	0.027796016200000002	0.08293483509999999	0.041099838199999995	0.0527382916	0.0252368118	0.0463971538	-0.0077840745	0.0181447734	-0.042165465199999995	0.12142716070000001	0.1137140766	0.10121978570000001	-0.0290252	0.016637200000000005	0.0008424622350399999	0.0002767964238400001	-0.0944684	-0.0032081999999999944	0.00892427859856	1.0292547239999964e-05	-0.0608681	-0.05663564	0.0032075957182096	0.0037049255976100005	-0.00345817	0.0003687400000000002	1.3596918760000016e-07	1.19589397489e-05	-0.000950334	-0.000412593	9.031347115559997e-07	1.7023298364899996e-07	0.00114428	7.215999999999993e-05	5.207065599999989e-09	1.3093767183999998e-06	0.0
1428.6815212336369	5.861491976771276	34.357088193754045	2041130.8891144588	1308.6809393316576	0.1902728383709018	0.036203753021719326	1712645.8009699897	1341.5819161813836	0.4254851688490362	1799842.0378249132	0.18103762891049285	1.265809	19.257376	0.10933963	0.0004982343	0.06519658910000001	-0.012360172800000001	0.013336205	-0.0361233675	0.036789795	-0.1859485787	-0.048745084400000006	0.11550762369999999	-0.1306608829	-0.0224867639	-0.2832312173	0.0867139243	-0.103642977	0.2187910251	-0.0761012168	-0.11817099910000001	0.0100737078	-0.06781966860000001	0.003840057	0.3183157308	0.0524509118	0.0575094666	0.031203750099999997	0.056062067800000004	0.0770145568	-0.1166254335	0.042962815	-0.1166978565	0.0209556126	-0.0404837575	-0.0120304173	0.030158108700000002	0.1825526285	-0.0334851147	0.0065356825	-0.1525775827	-0.2528948182	0.1897576422	-0.1551178796	0.0650812584	-0.0893901456	0.22912625829999997	0.1897930497	0.2368257937	-0.1186264499	0.0247897802	0.0664953155	0.009234651	-0.2408537823	0.037554156899999996	-0.1677396924	0.12078037720000001	0.11118807720000001	0.09576119	-0.0259334	0.0030918000000000018	0.0006725412355599999	9.559227240000011e-06	-0.0606592	0.0338092	0.00367953854464	0.0011430620046399998	-0.00252817	0.05833993	0.0034035474324049	6.3916435489e-06	-0.00368448	-0.00022631	5.121621609999999e-08	1.35753928704e-05	-0.000975228	-2.489400000000013e-05	9.510696519840002e-07	6.197112360000065e-10	0.00111351	-3.076999999999984e-05	9.467928999999904e-10	1.2399045201e-06	0.0
