csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
1444.1357281941555	n/a	n/a	2085528.001446864	1296.1185484973414	n/a	n/a	1679923.291758855	1321.0198783361584	n/a	1745093.5189592787	n/a	n/a	n/a	n/a	-0.07735718309999999	-0.0726067268	0.0430045982	-0.35665464469999997	0.3349679789	-0.0620272427	0.3068557291	0.028941904100000002	-0.0850624126	0.28279438079999997	-0.2182642901	0.2060125884	-0.1960825836	0.0948328312	-0.2516585154	0.0940733926	-0.2553896625	0.1088097534	-0.109912736	-0.0368863768	-0.0780517029	0.20433887190000002	-0.39842015140000003	0.21418190410000001	-0.0651940534	0.0730455079	-0.3037861819	0.2353959234	-0.0998245423	0.29330085489999996	-0.0039947395	0.1310293361	-0.2463540237	0.052281504400000005	-0.4304894722	0.0892532565	-0.0898433333	0.1450216978	-0.1819350266	0.1579325138	-0.013733054599999999	-0.1304306103	0.1019244947	-0.0478855003	0.20436797899999998	0.1240256802	0.1239985182	0.1239532527	-0.017544099999999997	n/a	0.00030779544480999984	n/a	-0.022311900000000003	n/a	0.0004978208816100001	n/a	0.160879	n/a	n/a	0.025882052641	0.00330917	n/a	n/a	1.09506060889e-05	-0.0	n/a	0.0	n/a	0.000672249	n/a	n/a	4.51918718001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1405.0491943444965	-39.08653384965896	1527.757128380536	1974163.2385281187	1288.5100736333247	-7.608474864016671	57.888889756373494	1660258.209854556	1299.835511315162	-21.184367020996433	1689572.3564759488	448.7774060802813	4.760714	68.149948	2.4949237	-0.1770569673	0.4608484341	-0.23411159829999997	0.3285561439	0.4860133961	-0.2795420072	0.0320713198	-0.2955953497	0.1471239157	0.0400055474	0.0405099128	-0.1226400775	0.0860398057	-0.023584292799999997	0.07227879570000001	-0.1796363734	0.0708598616	0.0112360317	-0.0466091108	0.006309547800000001	-0.22546352879999998	-0.160516616	0.4635895245	0.2961033167	0.4542108389	-0.33206680510000003	0.3046175076	0.4238857076	0.1933085068	0.248814654	-0.28475829469999997	0.11825926839999999	-0.0233703373	0.0603732986	0.2068510212	-0.047698899100000004	-0.0006046962	0.0846079584	0.10822569289999999	-0.09867926460000001	-0.023864226800000003	-0.0078631411	-0.0015668098	0.014000495600000001	0.1298418356	0.1239532527	0.12370891390000001	0.1233020394	-0.0551627	-0.037618599999999995	0.0030429234712899995	0.00141515906596	-0.563591	-0.5412790999999999	0.317634815281	0.2929830640968099	-0.428584	-0.5894630000000001	0.3474666283690001	0.183684245056	-0.0197048	-0.02301397	0.0005296428151609	0.00038827914304	-0.00015615099999999996	-0.00015615099999999996	2.438313480099999e-08	2.438313480099999e-08	-0.00268889	-0.0033611390000000004	1.1297255377321e-05	7.230129432100001e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1412.018995424024	6.969801079527542	48.5781270881833	1993797.64343827	1294.4012185946553	5.89114496133061	34.70558895541104	1675474.5146993287	1312.672683306601	12.837171991438934	1723109.5734993515	164.7929847377843	2.566634	36.741543	0.27204115	-0.1234097869	0.23825096829999998	-0.034829167	0.1768982679	-0.1287296164	0.0401481261	0.0011067516	-0.06808475230000001	-0.1661628682	0.1231708527	-0.162486567	-0.09674738960000001	0.0025009747	-0.0540697907	-0.0053209347	0.1860381587	-0.0858206455	-0.0168116661	-0.22249254510000002	0.09496453740000001	-0.1321568783	-0.07665028530000001	0.2400691472	0.0162449859	0.2439623726	-0.0763284799	0.1564329536	-0.1486308725	-0.0350469983	-0.10307124150000001	-0.07572869410000001	0.006236549599999999	-0.3099162453	0.0357711743	-0.0776387054	-0.07502597400000001	0.0357534716	-0.1127842497	-0.051185114500000004	-0.008704985600000001	0.08442974550000001	-0.2363270076000001	-0.1166760414	-0.1040151688	-0.3028254331	0.1238084399	0.1231303817	0.1220030341	-0.0378495	0.017313199999999994	0.00143258465025	0.0002997468942399998	-0.547847	0.01574399999999998	0.300136335409	0.0002478735359999994	-0.369371	0.059213000000000016	0.003506179369000002	0.13643493564099998	-0.0173219	0.0023829000000000003	5.6782124100000026e-06	0.00030004821961	-0.00050635	-0.00035019900000000004	2.5639032250000004e-07	1.2263933960100005e-07	-0.00355121	-0.0008623199999999998	7.435957823999996e-07	1.26110924641e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1417.310894230278	5.291898806254038	28.004192975632925	2008770.1709038303	1296.8066274816292	2.405408886973873	5.7859919135328886	1681707.429080277	1317.4163286420905	4.743645335489647	1735585.7829728047	22.502171068912677	1.909646	27.336714	0.64477025	-0.0813370248	0.2055086452	0.057137905	0.1978766725	-0.1885356823	-0.0667777378	-0.0271841515	0.0273445978	-0.15896416900000002	-0.1350925171	-0.0236007629	0.18622695600000005	-0.2077149339	-0.0585535763	-0.16909272760000002	0.2327594293	0.0900136876	0.2529130431	0.32130111780000004	-0.029617578500000002	-0.0998362475	-0.0403739772	0.2728110389	-0.0064958646999999994	0.2190865421	0.0228890549	0.18969221120000002	-0.2170326521	0.0711974496	-0.0039113302	0.0323233587	-0.21705471629999998	0.067033841	-0.1106254483	-0.2019708873	0.0727772819	-0.1893815269	-0.10050728839999999	-0.29625932	0.0356729958	-0.10421540369999999	0.2637818666	-0.013535506299999998	-0.3320023944	0.2300786212	0.1235913266	0.12226427279999999	0.1200630614	-0.0489937	-0.011144199999999993	0.0024003826396899997	0.00012419319363999982	-0.433991	0.113856	0.188348188081	0.012963188736000004	-0.503922	-0.13455099999999998	0.018103971600999996	0.253937382084	-0.0103717	0.006950199999999999	4.830528004e-05	0.00010757216089000002	-0.00016795900000000002	0.000338391	2.8210225681000012e-08	1.14508468881e-07	-0.00313542	0.00041579000000000014	1.7288132410000006e-07	9.8308585764e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1428.398460009084	11.08756577880581	122.9341148993457	2040322.1605563224	1295.1221901563938	-1.6844373252354217	2.8373291026462617	1677341.4874354943	1321.4668440854607	4.050515443370158	1746274.6200171872	16.406675356980156	1.408728	20.16604	0.24701140000000005	-0.0485991273	0.1707995582	0.0205995811	0.1578470623	-0.17232662079999994	0.020707053700000002	-0.0622718283	0.08951593210000001	0.016352051	0.13466736699999998	-0.11458509380000001	0.09071529699999999	-0.029673802000000006	0.1610309842	0.0260009251	0.0580644397	-0.035715147	0.0127169783	-0.034967657799999996	0.07778149349999999	-0.0453058909	0.039701200299999996	0.19786807969999998	-0.0264395277	0.18422973760000005	-0.0259992942	0.1291294043	-0.1652246037	0.0295565855	-0.0974205566	0.1028100321	0.1022615739	-0.0339035824	0.0629960817	-0.1624426567	0.036073237200000004	0.12456348460000001	-0.0368225455	-0.02187385	0.0510944117	-0.069003541	-0.0783191186	-0.01427867	0.166600792	-0.0655849516	0.1233020394	0.1211126101	0.1174923133	-0.0195438	0.029449899999999994	0.00038196011844000003	0.0008672966100099997	-0.363489	0.07050199999999995	0.132124253121	0.004970532003999994	-0.398425	0.105497	0.011129617009000002	0.158742480625	-0.0106465	-0.00027479999999999866	7.551503999999926e-08	0.00011334796225	-0.000213539	-4.557999999999998e-05	4.5598904521e-08	2.0775363999999987e-09	-0.00262455	0.0005108700000000001	2.609881569000001e-07	6.888262702499999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1430.6053620617886	2.2069020527046628	4.870416670232056	2046631.7019599413	1295.584069415753	0.4618792593591934	0.21333245022619704	1678538.0809238828	1320.3729104120564	-1.093933673404308	1743384.6225500044	1.1966908818078434	0.8730889999999999	12.498332	0.10559770000000004	-0.0421003786	0.1445720565	0.031031857599999997	0.10542048220000001	-0.1986721091	-0.022709550099999996	-0.1252812577	0.0906839063	-0.0187142329	-0.0081953661	-0.1217375785	0.0558431151	-0.0303669945	0.128488787	0.0193401322	0.053386372300000005	-0.1453671025	0.0378212798	-0.1596421093	-0.0992512629	-0.0694780902	0.0666799366	0.1717224248	-0.0284457636	0.14153018039999998	-0.0044334862	0.0974934249	-0.1752981117	0.0953070852	-0.1469241637	0.0735700811	-0.048863452300000006	0.0012373869000000001	0.06931347	-0.13009395	0.0593085162	0.1032903407	-0.0579254237	-0.0355767993	0.089984729	-0.0023642649	-0.13635876289999999	0.12994727679999998	0.1419182194	-0.10390909539999996	0.1229407472	0.11967808320000001	0.1143042958	-0.0242126	-0.004668799999999997	0.0005862499987599999	2.1797693439999976e-05	-0.349323	0.014166000000000012	0.122026558329	0.00020067555600000037	-0.344064	0.054360999999999986	0.002955118320999999	0.11838003609600001	-0.0104114	0.00023510000000000024	5.527201000000012e-08	0.00010839724996	-0.000264457	-5.0918e-05	6.9937504849e-08	2.5926427239999997e-09	-0.00298657	-0.00036202000000000017	1.3105848040000017e-07	8.9196003649e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1423.9405869903283	-6.664775071460325	44.419226753159	2027606.7952783608	1295.2075421778816	-0.3765272378716418	0.14177276085924792	1677562.5773144683	1318.470480160154	-1.902430251902388	1738364.407053747	3.6192408633533817	1.182224	16.923616	0.3968804	-0.060320566799999996	0.1159320101	0.0085839335	0.0380950464	-0.1683995328	0.0946994835	-0.052373978099999996	0.1468426387	-0.0402425957	-0.16603187689999999	-0.09536464929999999	0.0030756144	-0.0166052832	-0.0530333783	-0.0750172647	-0.08659899050000001	-0.0316507485	-0.0524333601	-0.1385045304	-0.14666074199999998	-0.0777921282	-0.0093970514	0.1251821592	-0.0358755906	0.1082240107	0.0040678281	0.0142643261	-0.1526282881	-0.0423170197	-0.1455624168	0.12253734710000001	-0.184385721	0.08336483410000001	0.0891774617	-0.01768817	0.021273418399999997	-0.0584092578	0.0677526573	-0.0074180009	-0.0598128393	0.1513110463	-0.12223818689999999	0.1525773018	0.19034053039999999	0.12103140720000001	0.12250766119999999	0.1179640426	0.1105157577	-0.0413581	-0.017145499999999998	0.0017104924356099993	0.00029396817024999984	-0.26712600000000003	0.08219699999999996	0.07135629987600002	0.006756346808999994	-0.238418	0.105646	0.011161077315999995	0.056843142724	-0.008025219999999998	0.0023861800000000016	5.693854992400008e-06	6.440415604839998e-05	-0.000913425	-0.000648968	8.343452306250002e-07	4.21159465024e-07	-0.00218388	0.00080269	6.443112361e-07	4.7693318544e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1418.8914992556524	-5.049087734675823	25.49328695245383	2013253.0866599528	1295.2601365658247	0.05259438794337257	0.0027661696431379736	1677698.8213765188	1319.1462119850419	0.6757318248878619	1740146.728594485	0.45661349916628	1.002756	14.354525	0.13775709999999994	-0.050462831	0.09975729720000001	0.0158202489	0.0096993601	-0.129868607	0.177964735	0.0121668976	0.1711854909	0.0038085859	-0.15508469689999999	-0.0142446246	-0.021826456400000003	0.0152725559	-0.0466028372	-0.1275605222	-0.1867679543	-0.1135929502	-0.1271355674	-0.0321279815	0.0243624605	-0.064778124	-0.0648255394	0.0630697138	-0.0968473686	0.10030289	0.0153985656	-0.0181296701	-0.1057545908	-0.1514460856	-0.1264745082	0.1584423198	-0.1682626851	0.1156975425	0.0484304089	0.029637161800000002	0.0423021207	-0.11508753779999999	0.1831943991	0.1512327238	0.0426613916	0.0853113124	-0.1188531815	0.0504810031	-0.054377781900000005	0.0776445384	0.1220030341	0.1159744915	0.106146603	-0.02793	0.013428099999999995	0.0007800849000000001	0.00018031386960999987	-0.239548	0.02757800000000002	0.05738324430400001	0.0007605460840000009	-0.219207	0.019210999999999975	0.00036906252099999924	0.048051708849000015	-0.00663419	0.001391029999999998	1.9349644608999945e-06	4.40124769561e-05	-0.000913425	0.0	8.343452306250002e-07	0.0	-0.00202411	0.00015977000000000005	2.5526452900000013e-08	4.0970212921e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1430.042489705825	11.150990450172458	124.34458801983736	2045021.5223640343	1297.4962920568305	2.236155491005775	5.0003913799552775	1683496.627901224	1326.0583853713397	6.912173386297809	1758430.8414136444	47.77814092224372	1.210583	17.329578	0.18771070000000006	0.0002126044	0.0679494514	0.11190321810000001	0.014338985700000001	0.042321982	0.30074154350000004	0.1684118358	0.1003517341	0.0208238841	-0.1041497296	0.0751081314	-0.0949315973	0.06887778230000001	-0.09592746960000001	-0.0854416756	-0.12068147	-0.0722206162	-0.24500928289999999	0.13005781789999998	0.16517092490000002	0.0088843847	-0.0179346858	0.0516145456	-0.1095387117	0.090171899	0.11391962050000001	-0.0136993861	0.0517911822	-0.3352461319	-0.0301896114	0.1061236211	-0.0557647478	0.08512965039999999	0.0187219796	0.1536417106	-0.029835814	-0.12288127230000001	0.1582484941	0.1650155896	0.18046201899999997	0.12285479390000001	0.1267344239	-0.1018295022	0.0721511656	0.0534976431	0.12142716070000001	0.1137140766	0.10121978570000001	-0.0245793	0.003350699999999998	0.0006041419884900001	1.1227190489999987e-05	-0.16936500000000002	0.07018300000000001	0.028684503225000005	0.004925653489	-0.157376	0.061831000000000025	0.0038230725610000032	0.024767205375999995	-0.00614188	0.0004923100000000001	2.423691361000001e-07	3.77226899344e-05	-0.000913425	0.0	8.343452306250002e-07	0.0	-0.0014695	0.0005546099999999999	3.0759225209999984e-07	2.1594302500000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1436.9782453895507	6.9357556837258025	48.104706904334755	2064906.4777228318	1298.6662557347627	1.1699636779321736	1.3688150076805787	1686534.043784148	1330.2380194645316	4.179634093191908	1769533.1884289198	17.469341152972135	1.3926980000000002	19.936571	0.31233690000000003	0.020176143400000002	0.038885491099999996	0.1813732497	-0.044827117199999995	0.02534662	0.1685138592	0.22655875949999998	-0.0111279091	-0.0275447915	0.051045830300000004	0.12348261070000001	0.013326478700000002	-0.0596563792	-0.038216775099999996	0.0298291889	-0.2391813357	-0.0654584584	-0.27743982440000003	0.1174226247	0.18815393670000002	0.021105219300000002	0.0944489424	0.0224648521	-0.08866591130000001	0.0728040892	0.17685909489999999	-0.0622758758	0.0141071872	-0.265798878	0.0731594528	-0.013870320600000001	0.0985282633	-0.0042524082	-0.1122637315	-0.0078707334	0.1047598645	-0.11721980259999999	0.1675109634	0.31977563	0.10957215880000001	0.07527676009999999	0.16904088899999994	-0.1705770622	0.0950580714	-0.0657032984	0.12078037720000001	0.11118807720000001	0.09576119	-0.031735400000000004	-0.007156100000000001	0.0010071356131600004	5.120976721000003e-05	-0.0904099	0.07895510000000003	0.008173950018009997	0.006233907816010005	-0.140118	0.017257999999999996	0.00029783856399999984	0.019633053924	-0.00283597	0.00330591	1.0929040928099997e-05	8.0427258409e-06	-0.000505011	0.0004084140000000001	2.55036110121e-07	1.6680199539600005e-07	-0.00100447	0.0004650300000000002	2.1625290090000015e-07	1.0089599809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
