csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1471.524701183889	n/a	n/a	2165384.946194333	1317.533970980023	n/a	n/a	1735895.7646863882	1344.9894378694407	n/a	1808996.5879803544	n/a	n/a	n/a	n/a	-0.0538082395	-0.1106042599	0.0721780438	-0.0296540364	0.1757911711	-0.38231449630000003	0.16506749539999999	0.09022826689999999	-0.12675202630000001	0.1377770282	-0.3359731396	0.0184972584	-0.089397671	0.33627054149999996	-0.2487300102	0.18829338350000002	-0.015149198899999999	0.0935780964	0.1871547381	-0.0007508053	-0.2047254847	0.1237958309	-0.0437647862	0.1426407205	-0.0093163141	0.0250736418	-0.1580282843	0.3737808674	-0.0269302473	-0.1869938813	0.3308426023	-0.008221005200000001	0.057568010999999995	-0.059384422	0.024382274500000002	-0.1211594142	5.12465e-05	-0.4052230435	-0.0186599232	0.1186521502	-0.1711195855	0.2127640546	-0.08839347339999999	0.1240256802	0.1239985182	0.1239532527	-0.0181287	n/a	0.00032864976369000005	n/a	-0.00152383	n/a	2.3220578689000003e-06	n/a	0.0571882	n/a	n/a	0.0032704902192399994	-0.00215461	n/a	n/a	4.6423442521e-06	0.000425382	n/a	1.80949845924e-07	n/a	0.00121764	n/a	n/a	1.4826471696e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1461.0780327250134	-10.446668458875592	109.13288188966615	2134749.017711595	1315.557917529955	-1.9760534500680933	3.904787237526015	1730692.6343757515	1329.4363019601508	-15.55313590928995	1767400.8809694813	241.9000366128445	3.223494	53.80681600000001	1.4373397200000002	0.0012771385	-0.2356192035	0.042098541399999995	-0.1501930468	0.1043167802	-0.2321765117	-0.5285753648	0.1428781372	0.0397595992	-0.22682399120000002	0.0859301707	0.2163774584	0.4198001495000001	0.01706515	-0.057585324699999996	-0.0259081098	0.1049244208	-0.0525067063	-0.09455499310000001	0.0466069326	-0.3236234189	0.0224329632	0.059802937599999995	0.2580501436	0.0249622964	0.13778487550000001	-0.0438589553	-0.0104330766	-0.5559183054	-0.1459170762	-0.272147603	0.2681535773	0.1173715445	0.11850065720000001	-0.3539251396	-0.1119580215	-0.042921782900000004	0.0974814	0.024740223199999998	0.005758574399999999	-0.1181612378	0.001298452	-0.0003578322	0.1239532527	0.12370891390000001	0.1233020394	-0.0803612	-0.0622325	0.0064579224654399995	0.00387288405625	-0.326589	-0.32506517	0.10666037492099996	0.10566736474712887	-0.18011300000000002	-0.2373012	0.056311859521440015	0.03244069276900001	-0.015313399999999996	-0.013158789999999998	0.00017315375426409996	0.00023450021955999996	-0.00100793	-0.0014333120000000002	1.0159228849e-06	2.054383289344e-06	-0.000445075	-0.0016627150000000002	2.7646211712250003e-06	1.98091755625e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1449.9133937977615	-11.164638927251874	124.64916237590782	2102248.8495141426	1316.0837711486472	0.5258536186922811	0.276522028291767	1732076.4926808446	1322.7563907798153	-6.679911180335465	1749684.4693488434	44.621213377170754	1.724847	28.791288	0.20300055	0.0643188738	-0.2246157098	0.0297231846	-0.0250791331	0.0810570021	0.0415296618	-0.4025310787	-0.0033831974	0.029237209	-0.0474075047	0.0692911292	-0.0389395918	-0.1495492295	-0.0046586899	0.14397835039999998	0.1265744249	-0.0405800645	-0.0026517128000000004	-0.1309336102	0.1110183533	-0.18844587399999999	0.0675019132	-0.0462084857	0.23012277920000002	0.0206473618	0.0054887072999999995	-0.0451962763	-0.21076191079999998	-0.35498094020000004	0.042521408600000005	-0.1025109059	-0.1082593816	0.0122254531	-0.0556608854	0.0992854813	0.09094920210000004	0.1549568782	-0.0147327846	-0.017745431000000002	0.0046044502000000005	0.07144479990000001	-0.16943499809999998	0.0104388588	0.1238084399	0.1231303817	0.1220030341	-0.08547	-0.0051088000000000106	0.007305120900000002	2.609983744000011e-05	-0.355356	-0.028767000000000043	0.12627788673600002	0.0008275402890000023	-0.212173	-0.032059999999999984	0.0010278435999999985	0.045017381929000004	-0.013019799999999998	0.0022936	5.2606009599999985e-06	0.00016951519203999994	-0.000964496	4.343399999999997e-05	9.30252534016e-07	1.886512355999997e-09	-0.000849336	-0.000404261	1.63426956121e-07	7.213716408960002e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1437.745973942756	-12.167419855005393	148.04610592797943	2067113.4855886044	1315.2701721728924	-0.8135989757547577	0.6619432933491908	1729935.6258077102	1309.9245613302712	-12.8318294495441	1715902.3563763038	164.65584702218732	1.5885200000000002	26.515701	0.5031465	0.13329203480000001	-0.2577014768	-0.010806535	0.0812640077	0.051827388499999995	0.09821607869999999	-0.1344067082	-0.1944633882	-0.0237842523	0.0952820843	0.0042233917	-0.0089920699	-0.2103775332	0.0512043134	-0.0191791707	-0.31080245489999997	0.1446837135	-0.1273790755	0.091241871	0.19783908579999998	-0.1035608287	0.1448166657	-0.0177196731	0.24815283829999998	0.0644651655	-0.1003646626	-0.0424472267	-0.1635920049	-0.0691639271	0.1657571262	0.1366095574	-0.0655447821	-0.0549176271	0.11181605970000001	0.2435068455	-0.19250733829999997	-0.1603691224	0.1601815027	-0.14559599539999998	0.0830994293	0.0975974687	-0.0790213112	0.1397493089	0.1235913266	0.12226427279999999	0.1200630614	-0.0979089	-0.012438899999999987	0.00958615269921	0.00015472623320999973	-0.239609	0.115747	0.057412472881000015	0.013397368008999995	-0.0889087	0.1232643	0.015194087654490002	0.007904756935689998	-0.00910392	0.0039158799999999975	1.5334116174399987e-05	8.28813593664e-05	-0.00109846	-0.0001339640000000001	1.2066143716000002e-06	1.7946353296000025e-08	0.000134746	0.000984082	9.684173827240002e-07	1.8156484516000004e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1418.8230498583034	-18.922924084452692	358.07705590595964	2013058.8468092175	1310.6503476097105	-4.6198245631819645	21.34277899457943	1717804.333689455	1301.7325899750385	-8.191971355232683	1694507.7358031215	67.10839468495277	1.502777	25.084482	0.20796965	0.2212448327	-0.1728687446	-0.11570396179999999	0.067430638	-0.08560854550000001	0.1296236375	-0.0845274825	0.0106836039	0.1098624405	0.0326236027	-0.0632038839	-0.0498379246	-0.2218995579	-0.0810905181	-0.0045028049	-0.0575172945	0.056237687	0.1105918301	-0.0254099478	0.2212598232	0.0509136711	-0.0622136606	0.0278065767	0.134426499	0.1389340483	-0.0736039063	0.09807929580000001	-0.17336478940000002	-0.0079950101	0.0047526204	0.023798077799999998	-0.1918547267	0.036426987200000004	-0.0504996687	0.15521739810000001	0.0183571123	-0.0445370116	0.0951356092	0.1262929348	0.044649331699999996	-0.0176852807	-0.0411143375	-0.019407058999999997	0.1233020394	0.1211126101	0.1174923133	-0.0984157	-0.0005068000000000017	0.009685650006489998	2.5684624000000174e-07	-0.253121	-0.013511999999999968	0.06407024064099999	0.00018257414399999917	-0.0115306	0.07737809999999999	0.0059873703596099994	0.00013295473636	-0.00771682	0.0013870999999999994	1.9240464099999993e-06	5.95493109124e-05	-0.00143635	-0.00033789	2.0631013225000003e-06	1.141696521e-07	-0.000471719	-0.000606465	3.677997962250001e-07	2.22518814961e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1409.6067694759042	-9.216280382399189	84.93982408699617	1986991.244552295	1308.9532559977595	-1.697091611951009	2.880119939354475	1713358.6263871358	1303.7932013572467	2.060611382208208	1699876.7119053781	4.246119268486022	1.064656	17.771317	0.14114095	0.19666139670000002	-0.10572506570000001	-0.17635909	0.07821390219999999	-0.15162735630000002	0.0699112125	-0.0796875075	0.052224509	-0.10169739400000001	0.0723233871	0.0701514453	-0.0776342383	-0.1615367949	-0.045492168	0.030365666200000002	-0.0058607261	-0.1236488493	0.2202834209	0.09693827699999999	0.178746745	0.19420977469999998	-0.0853602361	0.0685753722	0.0528542427	0.1939745485	-0.0770245482	0.1418643567	-0.1114065702	-0.038006009300000004	-0.0348110124	0.031036717400000007	0.0047766334999999995	-0.098966771	-0.0527963699	0.22254293170000009	0.0741033991	0.049780463399999995	-0.0535728434	0.1707409594	-0.05730136900000001	0.1196666106	0.1203390836	-0.0821350465	0.1229407472	0.11967808320000001	0.1143042958	-0.0682169	0.0301988	0.00465354544561	0.00091196752144	-0.232927	0.02019399999999999	0.054254987329	0.0004077976359999996	0.020693400000000004	0.032224	0.0010383861760000002	0.00042821680356000015	-0.00677239	0.0009444300000000004	8.919480249000008e-07	4.5865266312099986e-05	-0.00141604	2.0310000000000166e-05	2.0051692816e-06	4.124961000000066e-10	-0.000677462	-0.000205743	4.2330182049000003e-08	4.58954761444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1413.902014449784	4.2952449738797895	18.449129385639594	1999118.906465157	1308.2655881715289	-0.6876678262306086	0.4728870392327306	1711558.8491937963	1310.928593280024	7.135391922777218	1718533.7766791426	50.91381789163434	0.959984	16.024124	0.09799819999999998	0.1305611673	-0.056944188	-0.15526708720000001	0.0575322999	-0.196949879	-0.012584136299999998	-0.0495395579	-0.1144027033	0.04480516650000002	0.1248051992	0.0093367668	0.0001226436	-0.115949496	-0.0379991389	-0.0476036995	0.05978323360000001	0.0158488415	0.0989824765	0.13803965599999998	0.1426933374	0.1927168602	0.027883624300000003	0.1434605245	0.0064598901	0.1635610561	-0.045892237599999997	0.1945419636	-0.0286899955	-0.0329278935	0.1014850348	0.0588604444	-0.1361923967	-0.11203812269999999	0.058024282999999996	0.0488813346	0.042929233	-0.0606503778	-0.052026644500000004	0.0754108503	-0.0655126563	0.05016022269999999	0.2067571931	-0.1487111098	0.12250766119999999	0.1179640426	0.1105157577	-0.0814922	-0.013275300000000005	0.0066409786608399995	0.0001762335900900001	-0.201203	0.031724	0.040482647209	0.001006412176	0.0469751	0.026281699999999998	0.0006907277548899997	0.00220666002001	-0.0065215	0.00025088999999999933	6.294579209999964e-08	4.2529962249999996e-05	-0.00140172	1.4319999999999958e-05	1.9648189584e-06	2.0506239999999881e-10	-0.000408328	0.00026913400000000003	7.2433109956e-08	1.6673175558400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1424.3564363694406	10.454421919656623	109.29493767419692	2028791.2578270526	1311.0923492626612	2.826761091132312	7.990578266339537	1718963.148295084	1323.1009373707805	12.172344090756495	1750596.0904714381	148.1659606637746	1.132559	18.904768	0.14800720000000006	0.07330002969999999	0.0078444838	-0.1000516759	0.0132009971	-0.10976334869999999	0.0065904038	-0.10361498289999999	0.0024631971	0.0419823222	0.0694175429	-0.013472810900000002	-0.13240381199999998	-0.10105199109999999	-0.0237076383	-0.0579154666	0.1518291113	-0.1405865422	0.1166709008	0.10603712529999999	0.055665075999999994	0.1507868198	-0.0933821267	0.12685288050000001	-0.0329210477	0.0907681238	-0.012747536	0.0890910185	-0.0562387616	-0.09291812519999999	0.0194331311	0.032902765699999996	-0.10020348300000001	-0.09905764019999999	-0.10405132269999999	0.0406963101	0.0915599398	0.0026956563	-0.17423183920000002	0.0500897088	-0.0403191341	0.0255393499	0.1773655914	-0.0223144597	0.1220030341	0.1159744915	0.106146603	-0.0490832	0.032409	0.00240916052224	0.001050343281	-0.191483	0.009720000000000006	0.036665739288999986	9.447840000000012e-05	0.015907	-0.0310681	0.0009652268376099998	0.00025303264900000005	-0.00533059	0.0011909100000000008	1.4182666281000019e-06	2.84151897481e-05	-0.00127976	0.00012195999999999995	1.6377856576e-06	1.4874241599999987e-08	-0.00059166	-0.00018333200000000005	3.3610622224000015e-08	3.5006155560000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1431.486002006818	7.129565637377255	50.830706177670535	2049152.1739414637	1316.2416021324784	5.149252869817246	26.51480511732115	1732491.9551842737	1338.1577943833868	15.056857012606315	1790666.2826690103	226.708943098072	1.608903	26.855942	0.34316085	0.0047413763	0.022922052999999998	0.1267974916	0.0612574394	-0.083508105	0.0906625475	0.0399646102	0.0032010482000000002	-0.0925028958	0.0325898733	0.1186522942	-0.1230421103	0.0478174837	0.1491468713	-0.1651351082	-0.0033048139	-0.1036509153	-0.10762227390000001	0.10760664140000001	-0.0286300622	0.1962616924	0.0009356325999999999	-0.0860811685	0.0032448616999999997	-0.1490690027	-0.0556337474	0.0597582001	-0.0423673367	0.0743126166	0.0632906505	0.0202316823	0.1537655558	-0.1177271773	-0.0745462692	0.0092662237	-0.1106338819	-0.049977634900000005	-0.17186282519999999	-0.14822711800000002	0.0196702855	0.054734222400000004	0.041460962999999997	0.07831877429999999	0.12142716070000001	0.1137140766	0.10121978570000001	-0.0681097	-0.0190265	0.00463893123409	0.0003620077022499998	-0.109712	0.08177100000000001	0.012036722943999998	0.0066864964410000005	0.102382	0.086475	0.007477925624999999	0.010482073924	-0.00322367	0.0021069199999999995	4.439111886399998e-06	1.03920482689e-05	-0.000976149	0.00030361100000000007	9.52866870201e-07	9.217963932100005e-08	0.000115576	0.0007072360000000001	5.001827596960001e-07	1.3357811776000002e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1435.6017112888214	4.115709282003536	16.93906289397006	2060952.2734553928	1312.6941499074542	-3.5474522250242444	12.584417288829462	1723165.9312012538	1339.0938346013288	0.9360402179420362	1793172.297867291	0.8761712896049746	1.202491	20.072073	0.1341349	0.0279452767	0.058722149400000014	-0.056477217	-0.0011089616	0.0320238446	0.1567723721	0.0619950945	-0.1500318548	0.0445043919	0.0489705964	-0.015087927	-0.0022963579	0.0400264739	0.10289855880000001	-0.0851373432	0.00925435	-0.0744299802	0.0180238427	-0.2147389916	0.047317812300000005	0.0263139187	-0.0169762531	0.07484345740000001	-0.073944056	0.019898850200000002	0.0050160128000000005	-0.0525596579	-0.116172755	0.1244066485	0.10776621619999999	0.045754097	-0.0489705437	-0.027670033599999998	0.0006333826	-0.0814806148	-0.0830730654	0.0247939327	-0.11048901960000004	0.1277427106	-0.045809504	-0.0898673035	-0.13449438060000002	-0.0534600448	0.12078037720000001	0.11118807720000001	0.09576119	-0.0520487	0.016061000000000002	0.0027090671716900002	0.000257955721	-0.0995984	0.0101136	0.009919841282559998	0.00010228490495999999	0.0550538	-0.0473282	0.0022399585152399998	0.00303092089444	-0.00240244	0.00082123	6.744187129000001e-07	5.7717179536e-06	-0.00103409	-5.7941000000000156e-05	1.0693421281000003e-06	3.357159481000018e-09	-0.000217895	-0.000333471	1.1120290784100001e-07	4.7478231024999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
