csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1440.3798015652335	n/a	n/a	2074693.9727571013	1314.3447581861149	n/a	n/a	1727502.1433713168	1349.5738840097774	n/a	1821349.668401236	n/a	n/a	n/a	n/a	-0.0741315299	-0.0600272497	0.0037287031	-0.0516585899	0.0008842400999999998	-0.0141036121	0.06646394280000001	-0.09669434140000001	0.1609295633	-0.20553090710000002	0.1864817506	-0.0007480715	0.024659425099999997	-0.1958329379	0.042535219299999996	-0.0043771334	0.0085345705	-0.0631742847	0.4285744235	-0.17021501379999998	-0.0050579948999999996	0.2093321158	-0.2134198717	0.2585359102	-0.0383483368	0.2642030403	-0.0852524159	0.0712148446	-0.0761034359	0.00023437310000000002	-0.0604020485	0.0717852591	-0.1103926311	-0.053225427	0.1758060045	-0.040412788	-0.0257591452	-0.1348076131	0.1535285491	-0.042415467000000005	0.4461604549	-0.031497311	0.22198247969999998	-0.2320220993	-0.1810313469	0.015598719799999999	-0.050463725099999995	0.0538599254	-0.0194024753	0.1057471978	-0.0958901384	0.0752735693	-0.120656397	0.1441121213	-0.08993970960000001	0.050683560700000005	-0.032790051	0.0500394257	-0.0090532939	0.2866148158	-0.0330628331	0.0465187942	-0.000153856	0.0115774699	-0.07096414059999999	0.1474674763	-0.0026070009	0.058916961	-0.16377232490000002	0.0767072262	-0.1327080253	0.1068544811	-0.0838705433	0.10954442800000001	0.028410238799999998	-0.0761690734	0.008443746	0.1612035579	-0.0417061344	-0.1308745173	0.1240256802	0.1239985182	0.1239532527	-0.0235493	n/a	0.0005545695304899999	n/a	-0.0289664	n/a	0.0008390523289599999	n/a	-0.0959991	n/a	n/a	0.009215827200809998	-0.000383809	n/a	n/a	1.4730934848100002e-07	-0.000479465	n/a	2.29886686225e-07	n/a	0.000364273	n/a	n/a	1.32694818529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1421.5610046380955	-18.81879692713801	354.147117784859	2020835.6899076717	1313.2662193027145	-1.0785388834003695	1.1632461230065163	1724668.1627616454	1345.4552942076214	-4.118589802156066	1810249.9487113168	16.962781958423946	1.310404	15.393596	0.11746415	-0.0371026824	-0.0451440168	0.0205313971	0.10348354650000001	0.059596474800000014	-0.0027847176	-0.1393839715	-0.059237161399999995	-0.026730217	0.07764536799999999	0.020102675900000002	-0.0233536197	0.1089432721	0.014892368400000001	-0.0061841279	0.0761507451	-0.0959164297	-0.043971384599999996	0.15528075859999999	-0.0362712	0.1147890148	0.0321355024	0.0750131591	0.013148698899999998	0.11105336699999999	0.055341429000000004	-0.0773713985	0.0069775364000000005	-0.023680348900000002	0.060794141399999994	-0.049988402800000005	0.050580912900000004	-0.0507894279	-0.0653045939	-0.00040861470000000004	-0.0007415261999999999	-0.0481761883	-0.0274102012	0.07492025690000001	0.0016740515	-0.0642136323	0.06375488	0.07114534480000001	0.06162463570000001	0.0734520666	0.0504521087	-0.0058406598	-0.0906401476	0.1069318833	-0.0331543227	0.0333035369	0.0936724251	0.09038484990000001	0.08435502439999999	0.0787935609	-0.11785816810000001	0.0198277655	0.0354415817	-0.0154657324	0.1772116561	0.04560171230000002	0.02483888	-0.0042313982	-0.0848577251	0.0472463068	0.017583032	0.0359799517	0.0251252696	0.08240290759999999	0.0089594905	0.0117171854	0.0491707447	-0.0342624125	-0.033871463	-0.1622004553	-0.0084836766	-0.09872315359999999	0.1460182208	0.15314263179999998	-0.1142865109	0.1239532527	0.12370891390000001	0.1233020394	-0.016135199999999995	0.007414100000000003	0.00026034467903999993	5.496887881000005e-05	-0.0108519	0.018114500000000002	0.00011776373360999998	0.00032813511024999995	-0.031831	0.0641681	0.00411754505761	0.0010132125609999998	-0.000541997	-0.00015818799999999994	2.502344334399999e-08	2.93760748009e-07	-0.000333965	0.0001455	1.1153262122499998e-07	2.1170250000000004e-08	0.000112612	-0.00025166100000000003	6.333325892100003e-08	1.2681462544000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1422.6563956949274	1.095391056831886	1.1998815673872762	2023951.2202116817	1312.4153642023716	-0.8508551003428693	0.7239544017794741	1722434.0881944438	1343.9325278959434	-1.5227663116779695	1806154.639536781	2.318817239981327	1.095712	12.871568000000005	0.07843129	0.0665058114	0.0415311232	0.006945278399999999	-0.0231352748	0.004865919099999999	0.0414047428	-0.0093320693	0.13308213789999998	-0.0867111627	0.029417226299999998	-0.0151863395	0.0305186443	-0.0356245131	-0.035648819	0.0764603971	0.050561539100000004	0.0191015771	0.0022493778	0.1140454745	-0.04906080769999999	-0.0709387495	-0.0655712235	0.0171830328	0.003629297	0.0697116607	0.1435928821	0.0332835292	0.0353611712	0.15158490189999999	-0.0625217357	-0.030570663199999997	-0.10329732720000001	-0.09681129050000001	-0.005923771899999999	-0.0329846328	0.0052677636	-0.0290681475	0.0833836941	-0.0365438004	-0.0199985469	-0.005543688299999999	0.013264644099999999	-0.0616531462	-0.0439340229	0.0452251828	-0.0091699169	0.0664421761	-0.0703644564	-0.0653190137	-0.0681258921	-0.023767126099999997	-0.014403246599999999	-0.056660247699999985	-0.0905672359	0.038018684	-0.0780674691	0.0235954069	0.0096680663	0.043293340599999994	0.0792268505	-0.030552531	0.1210192324	-0.0082344007	-0.0342807491	0.0150929416	-0.0366293996	0.1034195352	-0.0665201934	-0.1189035823	-0.0117347948	-0.0332154994	-0.0951295901	0.024838575499999998	0.0591023612	-0.0047716597	-0.0716111889	0.0346080006	0.1187262128	-0.0136461797	-0.0469405544	0.1238084399	0.1231303817	0.1220030341	-0.012895600000000002	0.003239599999999993	0.00016629649936000004	1.049500815999996e-05	-0.021503900000000003	-0.010652000000000005	0.00046241771521000007	0.00011346510400000007	-0.0654696	-0.033638600000000005	0.0011315554099600002	0.0042862685241599995	5.66528e-05	0.0005986498	3.5838158304004e-07	3.20953974784e-09	-0.000338075	-4.110000000000039e-06	1.14294705625e-07	1.689210000000033e-11	0.000127874	1.5261999999999977e-05	2.329286439999993e-10	1.6351759875999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1421.0515245785678	-1.6048711163596183	2.5756113001253667	2019387.435507072	1312.2695921130805	-0.14577208929108565	0.02124950201628825	1722051.482384631	1343.2673832475245	-0.6651446484188455	1804367.2628966519	0.4424174033202296	1.058206	12.430977	0.1232298562	0.053843010999999996	-0.0521179867	-0.0869001042	-0.1695043577	-0.0084964121	-0.0009368464	-0.08684584869999999	-0.0247335146	-0.09230407689999999	-0.1199876815	-0.0380351248	0.0637923042	-0.0383437982	-0.015234413899999999	0.12885091380000002	0.0306147083	-0.13667336830000001	0.0682202279	0.0011650641	-0.1802968707	-0.023783812400000003	0.0164841522	0.1022334778	-0.0426975325	-0.045724868499999995	0.1206097634	0.0175387739	0.1431264937	0.1012851026	0.0728490294	-0.1444598542	-0.0670479532	0.1182711082	0.1673823682	-0.0173019876	0.086724485	-0.0176758319	-0.021030899500000002	-0.0869343624	-0.0671705188	-0.0381116617	-0.1416126133	-0.0717496206	-0.0454144026	-0.0301535753	-0.0021898993	0.0083221365	-0.1211340065	0.049134081100000004	-0.0047324468	-0.10337181210000004	-0.07713663330000001	-0.04727072400000002	0.0308535773	-0.1174519601	-0.1389858248	0.11060094710000001	-0.0594515308	-0.027600216	0.0962802291	0.1187941137	0.1457405666	0.0278624832	0.1051917889	0.0278768031	-0.0141901524	0.0056251048	0.0021159168	-0.034146065499999996	-0.1722935098	-0.2323534655	-0.114001868	0.0320965474	-0.0552067339	0.0486265263	0.0345668843	-0.0256555111	-0.058166948600000004	0.0910157057	0.0061384393	0.1235913266	0.12226427279999999	0.1200630614	-0.016549200000000003	-0.0036536000000000016	0.0002738760206400001	1.3348792960000012e-05	0.00769431	0.02919821	5.92024063761e-05	0.0008525354672041001	7.50362e-05	0.0655446362	0.0042960993345903505	5.630431310440001e-09	0.000271156	0.0002145032	4.601162281024e-08	7.3525576336e-08	-0.000324775	1.3299999999999996e-05	1.0547880062500002e-07	1.7688999999999992e-10	0.000396739	0.000268865	7.2288388225e-08	1.57401834121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1418.420371687899	-2.6311528906687727	6.922965534074638	2011916.3508192373	1313.5099991176673	1.240407004586814	1.538609537028032	1725308.5177820944	1344.7170734809295	1.4496902334049082	1808264.0077111155	2.1016017728295773	1.094472	12.856995	0.1026648423	-0.0162618044	-0.1486343004	0.0047939804	0.0988756675	0.0312612862	0.0774474732	-0.08127859009999999	-0.0294302663	-0.0732468748	0.1548623221	0.0870852973	-0.1250553229	0.0031878010999999997	0.09506179070000001	0.09294937730000001	0.083853375	-0.1084223405	0.047994532	-0.0046264628999999995	-0.0245357742	-0.1085661508	-0.024552981800000002	0.18487419940000002	-0.054527066799999996	0.010401024	0.0507760793	0.023474761299999997	-0.0672203314	0.0130096478	-0.0315770187	0.1116711632	-0.0808824383	0.0214175044	-0.0353145548	0.1447374314	0.0500284823	-0.21433280989999998	-0.05922932230000001	0.06842768099999999	-0.0328991952	-0.1786514771	0.13343752150000002	-0.0429693295	-0.0257446785	0.025308449500000003	0.027703318799999998	0.057237264800000014	-0.0519344842	0.0403402453	-0.1222582232	0.1229112782	0.17463004780000002	0.0551116156	0.024580825499999997	-0.0596732901	-0.1477885485	0.0145003141	-0.032978566200000003	-0.0927310818	0.015967419899999998	0.0164995572	0.1321431072	-0.0313972398	0.0466720419	0.0716834923	-0.0459477322	0.07574465679999999	-0.0037186286	0.0703444028	0.057869576299999996	0.0940679701	-0.0070824753	0.21265936289999998	-0.084102555	-0.0042966511	-0.1400682728	0.1434889875	-0.1244546694	-0.0290882093	-0.1153613874	0.1233020394	0.1211126101	0.1174923133	-1.41489e-05	0.016535051100000003	2.0019137121e-10	0.00027340791487961134	-0.0208452	-0.02853951	0.00043452236304	0.0008145036310401	-0.0229939	-0.0230689362	0.0005321758173996705	0.0005287194372100001	6.37321e-05	-0.0002074239	4.302467429121e-08	4.06178057041e-09	-0.000411039	-8.626400000000001e-05	1.6895305952100006e-07	7.441477696000002e-09	0.0	-0.000396739	1.57401834121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1425.127543631745	6.707171943846107	44.98615548431635	2030988.5156178516	1315.034059404506	1.5240602868386761	2.322759757918787	1729314.577393894	1345.8803820391142	1.1633085581847808	1811394.0027577518	1.3532868015459536	1.110459	13.044804	0.0812026911	0.1363656442	0.1347736318	0.0082956587	0.0703776495	0.0354627284	-0.0708219925	0.0641925348	0.0810199831	0.0359633149	0.1003889238	-0.0425488492	0.14048646380000002	-0.0634438142	0.0888408552	0.0201592001	0.12859460050000002	0.0283006235	-0.0165916906	0.1021526062	-0.0724010531	-0.0620200932	-0.0149238297	0.1229875852	-0.1009469273	-0.0399393501	-0.0524033717	-0.0721803017	-0.017425079099999997	0.0206789488	-0.0288510482	-0.0020975246	0.11836996	0.0737450518	0.0660637871	-0.0829317049	0.0337574654	-0.0106896089	0.2011180064	-0.0120681539	-1.2518e-06	-0.0279290452	-0.12351905810000001	-0.027754309100000003	0.0054948135	-0.041505886	0.022003907200000002	-0.0342220524	0.08481555210000001	-0.0390940195	0.0172615964	-0.03512742	0.0323377417	-0.0399770405	-0.1268646734	0.029896007599999996	-0.13399799810000002	-0.1075577084	0.0254197207	0.09510913509999999	0.1393303279	-0.056776514199999996	0.0235308293	-0.0719991726	0.012716051899999999	0.0206850386	0.0344418614	0.050549919400000004	-0.0815389483	0.0042339147	-0.0905191714	-0.035155254500000004	0.13219028900000002	0.0445923272	-0.0483351091	-0.11860955880000001	-0.033126314	0.0637120119	-0.0835662699	-0.042920483200000005	0.1829653232	0.1229407472	0.11967808320000001	0.1143042958	-0.0124329	-0.012418751100000002	0.00015457700241	0.00015422537888375122	0.00349249	0.02433769	1.21974864001e-05	0.0005923231545361001	-0.0413172	-0.0183233	0.00033574332288999984	0.00170711101584	6.37321e-05	0.0	0.0	4.06178057041e-09	-0.000295692	0.00011534700000000002	8.743375886399999e-08	1.3304930409000003e-08	0.000407112	0.000407112	1.6574018054399994e-07	1.6574018054399994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1418.7352028638354	-6.392340767909673	40.86202049308002	2012809.575845088	1315.6897021093455	0.6556427048394653	0.4298673564092102	1731039.3922365785	1345.789790779099	-0.09059126001534423	1811150.160965251	0.008206776391167707	1.1042630000000002	12.972014	0.02524318	-0.0008955901	0.0388620171	-0.0588851607	-0.0771419807	0.0475984433	-0.0883889347	0.13798353929999999	-0.0947563923	0.023837913199999998	-0.022331092599999998	-0.1303052998	-0.028423602000000006	-0.0363335259	0.1048317767	0.0709263787	0.061209098499999996	-0.0041515687	0.0336619171	0.0427629344	-0.05163274	0.1413799982	-0.16149429380000002	0.1491667815	-0.0148049357	-0.0197605353	-0.0414130214	-0.0561202055	-0.1673472049	-0.0480170034	-0.0533654479	-0.0133199877	0.0823597026	-0.2031640328	0.1357229422	0.0649863089	-0.0344437966	-0.047484325099999995	-0.0013648051	-0.1333023868	-0.0421814497	0.0169466737	0.0508483067	0.0300603449	0.1079513841	0.0892061643	0.0557504533	-0.09731644310000001	0.1551991709	0.0395386614	0.0366919003	0.0054262016000000005	-0.09323004800000001	-0.0023050479	0.0131665831	-0.1300662806	-0.10246648929999999	0.0639069658	0.015731197199999998	-0.0106413148	0.1140807951	-0.0228412692	-0.0322926059	0.162201194	-0.0474452625	0.031225622400000007	0.1224795201	0.0328727278	-0.027830079	-0.0679631829	0.13169600720000002	0.104042495	0.095595074	0.0631756499	-0.207546322	-0.0346521382	-0.0717194116	0.0388957081	0.0850547901	-0.0127948047	0.1781622866	0.12250766119999999	0.1179640426	0.1105157577	-0.0120111	0.0004218	0.00014426652321	1.7791523999999996e-07	-0.00125144	-0.00474393	1.5661020735999995e-06	2.25048718449e-05	-0.0286371	0.0126801	0.00016078493600999997	0.0008200834964099999	6.37321e-05	0.0	0.0	4.06178057041e-09	-0.00034919800000000005	-5.350600000000004e-05	1.2193924320400008e-07	2.862892036000004e-09	0.000312671	-9.444099999999996e-05	8.919102480999992e-09	9.7763154241e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1420.2529284249729	1.5177255611374676	2.303490878930041	2017118.3806997112	1315.102249318371	-0.5874527909745666	0.3451007816238078	1729493.9261622387	1342.1716133277796	-3.6181774513192977	1801424.6396228946	13.091208069235408	1.187514	13.949982	0.029551925	-0.076972248	-0.1279834601	0.061790118399999996	0.13713128789999998	0.0720491296	-0.0029833167	-0.0068609522	-0.1135638298	0.1677617243	0.1026638479	0.0180022392	-0.0871417078	-0.0587833076	0.1563826663	-0.0265173392	0.0783563243	0.047979229500000005	-0.0995257357	0.12489974640000001	-0.0660229931	0.012710816100000001	-0.0806659989	0.1450156663	-0.0102190739	-0.0104796048	-0.0511913552	0.0067758744	0.0138714441	0.08687522310000001	-0.0483407869	0.0813058802	0.06492013469999999	-0.018098895	0.0698971115	-0.0902927134	-0.0545168234	0.050841122	-0.0913298742	0.1574131428	0.0303207154	-0.0103258707	0.08226000950000001	0.09144469949999999	0.0131037731	0.1109099786	0.0767296297	-0.0487285388	0.0894146869	0.05724714700000001	0.0949549049	0.10477086320000001	0.1213221617	0.0889061174	0.0223242225	-0.0563508604	-0.0532791484	-0.1045099656	0.008336072199999999	0.11137513619999999	0.1678666445	-0.0814226339	-0.030083825800000002	0.0382282352	0.049057597300000005	0.0859918651	-0.014326386299999999	-0.0051868349	-0.0890772531	-0.0899484724	-0.07960263599999999	0.0643722765	0.0373530573	0.0253978974	-0.0414819408	0.0141070511	-0.0101172217	-0.0603336712	0.027798061000000002	0.0980312616	0.0095474006	0.1220030341	0.1159744915	0.106146603	-0.0125091	-0.0004980000000000002	0.00015647758281000002	2.4800400000000016e-07	-0.0013405200000000006	-8.908000000000071e-05	1.7969938704000015e-06	7.935246400000126e-09	-0.0354403	-0.006803200000000002	4.628353024000003e-05	0.0012560148640899998	0.000299597	0.00023586490000000005	5.563225105201001e-08	8.975836240900001e-08	-0.000411039	-6.184099999999998e-05	1.6895305952100006e-07	3.824309280999997e-09	0.000167144	-0.00014552699999999998	2.1178107728999992e-08	2.7937116736000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1422.4094237628112	2.1564953378383507	4.650472142118542	2023248.5688092527	1313.1610888210726	-1.9411604972983696	3.7681040762716536	1724392.0451937446	1343.319027673373	1.147414345593461	1804506.0101093363	1.31655968047367	1.117272	13.124841000000005	0.0624668417	0.11443136150000001	0.1153573618	-0.022675285299999997	0.08269786700000001	0.0472509637	-0.06789733719999999	-0.036075197	0.08662384039999999	-0.025399319	0.0438282815	-0.21293586239999998	0.051972029100000004	0.0039988778999999995	-0.0424475579	-0.1322758034	-0.0194827358	-0.005452871800000001	-0.0236884381	0.08624037289999999	-0.09284751890000001	0.0992163935	-0.0037673688	-0.053478238	-0.0979170658	-0.0299777672	-0.1388449048	-0.0023089769000000002	0.0322292018	0.0189221883	0.1038759401	0.0699925802	0.1147521672	0.0659727728	-0.10662833449999999	-0.0113659717	-0.0413328367	0.030727905099999998	0.1731421853	-0.0120271238	0.0015560935	-0.031754252000000004	0.033008258900000004	0.06843124540000001	0.0416725952	-0.0666657808	0.028500395499999998	-0.038983840299999996	-0.06403572269999999	0.0339567585	0.0119018146	0.055024255599999995	-0.1916927836	0.033199355699999995	-0.100550455	0.1285549245	0.0122102245	0.0054477088	0.0003243875	0.0788600131	0.15479206	0.050258743	-0.109906012	-0.0418405231	-0.0165787963	-0.0795908287	-0.0470962205	-0.0395676629	0.020900236000000003	0.09594528869999999	-0.043757905599999994	-0.0132193382	0.1498718107	-0.053529491500000005	0.0746338646	-0.0383426606	-0.045888033099999996	-0.0708491294	-0.0357827181	-0.0736718232	-0.0810265565	0.12142716070000001	0.1137140766	0.10121978570000001	-1.90183e-05	0.012490081699999999	3.6169573489e-10	0.0001560021408726749	-0.00345052	-0.002109999999999999	1.19060882704e-05	4.452099999999996e-06	-0.00760029	0.02784001	0.0007750661568001001	5.77644080841e-05	0.000362698	6.310099999999998e-05	3.981736200999997e-09	1.31549839204e-07	-0.000581329	-0.00017028999999999994	3.3794340624099997e-07	2.8998684099999987e-08	0.0	-0.000167144	2.7937116736000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1421.8440491156105	-0.5653746472007697	0.3196484916973948	2021640.5000054743	1312.2945217590093	-0.8665670620632682	0.750938473052964	1722116.9118387068	1344.033022754616	0.7139950812429561	1806424.7662549103	0.5097889760391354	1.102221	12.948029	0.06576922170000002	-0.015314881200000003	0.017137428	-0.07005680780000001	-0.0030909549	-0.0258376508	0.0744983337	0.027006017	0.1162084077	-0.1048657202	-0.046385601900000004	0.0548601982	-0.09152346800000001	-0.0881189785	-0.0380707838	-0.072649909	0.0479844785	-0.0588922403	-0.0899738409	-0.045120479500000005	0.084149236	0.0191195305	-0.0800138592	0.10573689789999999	0.13065074699999998	0.0390771554	0.040486011	-0.1152838288	0.0165260206	0.0075803653	0.047938256	0.0384703453	0.038658038900000004	0.0221867829	0.040341647	-0.1103700274	-0.0628985539	0.0149565347	-0.0238662578	-0.0619494388	-0.0528028446	0.0400484957	0.0441636967	-0.0132649938	-0.0586268225	0.16310943460000002	-0.0332502416	0.0941748028	-0.0663440857	-0.1383929531	-0.0824830403	0.028092792000000002	-0.0388628702	-0.02062814	0.0485335996	0.0123128855	0.0048808281	-0.0442667886	-0.11246875890000001	-0.0098659545	-0.013152856299999998	-0.058830980899999996	0.0023733348000000002	0.1397133611	-0.0666840049	0.1132825926	0.055947256699999996	-0.0355906875	-0.071840744	-0.0138440877	-0.052758919800000005	0.0576528895	0.010155495	-0.1098727734	-0.0102786862	-0.030471033300000002	0.1206012774	0.0030276071000000003	-0.1270116753	-0.0860959445	-0.0986276441	0.12078037720000001	0.11118807720000001	0.09576119	-0.010167	-0.0101479817	0.000103367889	0.00010298153258353493	-0.0234858	-0.020035280000000003	0.0005515828016399999	0.00040141244467840014	-0.028622900000000007	-0.021022610000000004	0.0004419501312121002	0.0008192704044100003	0.000349806	-1.2892000000000025e-05	1.6620366400000062e-10	1.22364237636e-07	-0.000411039	0.00017028999999999994	1.6895305952100006e-07	2.8998684099999987e-08	0.000108085	0.000108085	1.1682367225000002e-08	1.1682367225000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
