csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1495.9809188998288	n/a	n/a	2237958.909712376	1199.821266173208	n/a	1439571.07076148	n/a	1343.565136385866	n/a	1805167.2757115709	n/a	n/a	n/a	n/a	0.0024884819	-0.1171116659	0.0501154931	-0.1124980767	0.1207364115	-0.1200654184	0.0975232407	-0.0492648595	0.08849635410000001	-0.0074661588	0.0365841774	-0.1940278022	0.1797539239	-0.1406379816	0.12294628949999999	-0.0432844629	0.06220967700000001	-0.019745668600000002	0.017856713	-0.0830933334	-0.40033821420000004	0.142240995	-0.1178044755	0.011069968700000002	-0.2433406571	0.19131409010000008	0.0838690341	-0.1651000624	0.1316361503	-0.0018464546	0.0797222011	0.1516849063	-7.2365e-06	0.0591403305	-0.0307991552	0.0140885223	-0.1164128158	0.019323336599999998	0.1570588591	-0.1360187123	0.046545204400000005	-0.0540867063	0.0156902397	-0.0645193128	-0.0036294488000000002	0.0821182407	-0.13810666189999998	0.06588188589999999	-0.0211344577	0.033963810899999995	-0.0415520891	0.0100101525	-0.13090413550000002	0.0486086775	-0.0666159538	0.052318749500000004	-0.0947584364	0.0006912861999999999	0.017264838600000002	-0.07183896440000001	0.1240256802	0.1239985182	0.1239532527	0.0433731	n/a	n/a	0.00188122580361	0.0345821	n/a	n/a	0.0011959216404099995	0.0008619999999999999	n/a	n/a	7.430439999999999e-07	0.000568294	n/a	3.22958070436e-07	n/a	-0.0008802359999999998	n/a	n/a	7.748154156959998e-07	0.000322431	n/a	n/a	1.03961749761e-07	0.0	0.0
1483.0713099062555	-12.909608993573327	166.65800436694937	2199500.510267056	1197.8863469261016	-1.934919247106336	1434931.7001519606	3.743912492822551	1337.7827170990315	-5.782419286834512	1789662.5981688674	33.436372808755735	1.310129	20.254862	0.14794058	0.0648639889	0.0925425925	0.029488277400000002	0.0572864292	-0.0055282486	0.0794036497	-0.1736115634	-0.0456435	0.0010947859	0.10165125230000001	0.023636457000000003	0.0152291341	0.1159380278	0.1021873686	0.1384214834	0.016754308	-0.041731989	0.09460216240000001	-0.0412255453	-0.1084017931	-0.0709235308	0.0483469532	-0.11175388019999999	0.006308512099999999	0.029778266	-0.0031086341	-0.0006980866	0.1557616124	-0.10400037449999999	-0.1414685058	-0.0481101145	-0.050935092300000005	-0.0708331457	-0.0529555112	-0.1088924924	0.0019968746	0.0282150408	-0.1205454075	-0.0534694846	-0.033998664399999996	0.0751366746	0.043156638600000005	-0.024028863199999997	0.08500271150000001	-0.1601677439	-0.0287417981	-0.018444318799999998	0.0528010863	-0.1038183072	0.153411178	-0.0288715579	-0.025808234	0.0675395451	0.062647967	0.058834383899999995	-0.0833804999	-0.14545697330000001	0.1145183512	-0.134125	-0.07058552	0.1239532527	0.12370891390000001	0.1233020394	0.0517726	0.008399500000000004	7.055160025000006e-05	0.0026804021107600003	0.00635982	-0.028222279999999995	0.0007964970883983997	4.0447310432400015e-05	-0.0648649	-0.06572689999999999	0.00432002538361	0.00420745525201	0.0003905030000000001	-0.00017779099999999995	1.5249259300900006e-07	3.160963968099998e-08	-0.000343388	0.0005368479999999998	2.882057751039998e-07	1.1791531854400002e-07	0.00051963	0.000197199	3.8887445601e-08	2.700153369e-07	0.0	0.0
1481.444808176787	-1.626501729468373	2.6455078759636086	2194678.7196739577	1199.2491713122242	1.3628243861226108	1438198.5748930566	1.857290307410472	1338.0153289316377	0.2326118326061533	1790285.0204560386	0.05410826466839306	1.21355	18.761732	0.18790593	-0.0566921066	-0.0232452726	-0.0163886227	-0.07423420019999999	0.024384566899999998	0.0122527252	0.1427874244	-0.06382739559999999	0.0890797793	0.0368476685	-0.05525105	-0.0874851207	0.0529310259	-0.11752646060000001	0.08391492019999999	-0.1473846458	0.1156082442	0.0476575009	0.0316082395	-0.1297406335	0.0974421391	-0.152369702	0.0260678152	0.0697790568	-0.048622507	-0.022805047400000004	0.0015206017000000001	-0.11745774099999999	-0.0290645387	0.050023229100000004	0.0631541556	0.1257063968	0.019981023400000002	-0.015212364099999999	0.0448181578	-0.054147343	-0.1230634946	0.0474873965	0.1759629091	0.055946781699999996	-0.026128801400000002	-0.0352800992	0.0237579429	-0.2383911352	-0.0413894187	0.11413278310000001	-0.16167022720000002	-0.0665043637	-0.1296603318	0.032858367299999997	0.067311888	0.0799192236	-0.039637539900000004	0.08895654970000001	-0.0038492898	-0.0460131904	-0.0508074864	-0.10030027289999999	0.0338412297	-0.025092920699999997	0.1238084399	0.1231303817	0.1220030341	0.0391576	-0.012615000000000008	0.0001591382250000002	0.0015333176377599995	0.0360274	0.02966758	0.0008801653030564	0.00129797355076	0.0607106	0.1255755	0.01576920620025	0.00368577695236	0.000630873	0.00024036999999999995	3.98000742129e-07	5.777773689999997e-08	-0.000366833	-2.3444999999999976e-05	5.496680249999989e-10	1.3456644988900002e-07	0.0003824880000000001	-0.00013714199999999993	1.880792816399998e-08	1.4629707014400004e-07	0.0	0.0
1482.522258646263	1.0774504694759344	1.1608995141739114	2197872.2473816173	1199.78042342027	0.5312521080456918	1439473.0644225222	0.28222880230299136	1337.6361617978735	-0.3791671337642129	1789270.501349347	0.14376771532696847	1.189226	18.385683	0.15331105	0.0805678956	-0.0550275291	0.0371040806	0.026028051	0.0302845352	-0.048270743600000006	-0.14606162949999998	0.030737496899999998	0.0165849766	0.09508696130000001	0.0688485175	0.0573282626	0.0949438281	0.0210971709	0.0186205974	0.0592538348	0.0634498174	-0.0484955066	0.0012368486	-0.013384652	0.1029088044	0.0622489725	-0.0327697704	-0.0232221567	0.0321431559	0.0545686723	0.0444633213	0.10432618	0.0032544034000000005	-0.1675320661	-0.0812653196	-0.0164387795	-0.0411348221	0.07619494610000001	-0.0737044599	-0.013448066299999999	0.008000451	-0.11727904859999999	-0.08529610800000001	-0.0518010738	0.1149222599	-0.0385171231	0.043543074400000006	0.037223777799999996	-0.0274283474	-0.0018310286	-0.036342292799999995	-0.022108902200000002	0.0652447706	0.0180204622	0.0193985556	0.0210803741	0.11226251179999999	0.0641889015	-0.0021255889999999998	-0.09314356210000001	-0.0751658627	0.1780388666	0.0813040954	-0.057033629	0.1235913266	0.12226427279999999	0.1200630614	0.0538793	0.014721700000000002	0.00021672845089000013	0.00290297896849	0.0137244	-0.022303000000000003	0.0004974238090000001	0.00018835915536000001	-0.036317400000000014	-0.097028	0.009414432783999999	0.0013189535427600007	0.000774457	0.000143584	5.99783644849e-07	2.0616365056e-08	-0.000366833	0.0	0.0	1.3456644988900002e-07	0.000624071	0.000241583	5.8362345888999986e-08	3.894646130410001e-07	0.0	0.0
1485.0804244768176	2.558165830554572	6.54421241661696	2205463.867164245	1200.1781834349767	0.3977600147068188	1440427.671993281	0.15821302929956868	1339.4075453370579	1.7713835391843986	1794012.572505843	3.1377996428934463	1.19143	18.419752	0.14640884999999998	-0.060650627199999994	0.0634095751	-0.0856047214	-0.0191590937	-7.62197e-05	0.0600732463	0.0928199393	0.0763261778	0.097123855	0.0080713934	0.03158134	-0.0613643611	-0.0077794324	-0.1419569138	0.0629402779	0.072630118	-0.0096869514	-0.0184998949	-0.0175230379	-0.1080990095	0.10854004390000001	-0.0019008647	0.0750759783	0.22002314039999998	0.04929820360000002	-0.0866759197	-0.046657980300000006	-0.0218621405	-0.0195249368	0.11060521849999999	0.0157796784	0.056976847000000004	0.0228153887	0.0167960102	0.0883132865	-0.1302028059	-0.0009793963	0.06347440480000001	0.1088566669	0.0009301727000000001	-0.0626706364	-0.0953238539	-0.022314549500000003	0.05878843900000001	-0.025180874500000002	0.11513224529999999	-0.050954497599999996	-0.0363962241	0.010286372	0.0860715886	0.2436131471	0.0801020843	-0.0789120388	-0.0649270534	-0.025332302400000003	0.0429155461	0.020787879	0.0044796999	0.0692200388	-0.0387504636	0.1233020394	0.1211126101	0.1174923133	0.0372687	-0.016610600000000003	0.0002759120323600001	0.0013889559996899995	0.0380111	0.0242867	0.0005898437968900001	0.0014448437232099998	0.0343172	0.0706346	0.004989246717160001	0.00117767021584	0.000556321	-0.000218136	3.0949305504099996e-07	4.758331449599999e-08	-0.000299423	6.741000000000001e-05	4.5441081000000006e-09	8.9654132929e-08	0.000212078	-0.000411993	1.6973823204900004e-07	4.497707808399999e-08	0.0	0.0
1484.9781418361292	-0.10228264068837234	0.010461738586186679	2205160.081731084	1200.519543904514	0.34136046953722143	1441247.1752967022	0.11652697016267227	1340.2253854381865	0.8178401011286951	1796204.0837729357	0.6688624310141942	1.229931	19.014984	0.13685435	-0.046440170999999995	-0.1295485578	0.08096027110000001	0.030054810499999998	0.0067157611	-0.1477619359	-0.0283634976	0.024546692400000004	0.0360412932	0.0641649639	-0.0030630982000000003	0.0128971437	-0.009864142099999999	0.1152757334	-0.039620846099999996	0.1048376229	-0.0050529671	0.0826400679	-0.1039438734	-0.0397913743	-0.0157107725	0.0115623552	0.0309962331	0.0404014299	0.0023542621	0.044481182800000005	0.0063564578000000005	-0.0722164708	0.033723978599999996	-0.1316816421	-0.0241996893	-0.0458460882	-0.0056755969	0.1287377311	-0.039867279900000004	-9.57672e-05	-0.077226683	-0.0303169851	-0.1139985475	-0.0992013175	-0.0230576555	0.055718562199999995	-0.026945898500000003	0.0308728202	-0.12179177599999999	0.0465218925	0.0227732614	-0.0035167291999999998	0.0255749952	-0.0042053874	0.0608783084	-0.0031723613	0.0728773259	-0.0340902936	-0.0909631068	0.049327021500000005	-0.0024781799	-0.0754055523	0.00019041169999999997	-0.1260670438	0.1229407472	0.11967808320000001	0.1143042958	0.0441333	0.0068646000000000046	4.712273316000008e-05	0.00194774816889	0.0217706	-0.0162405	0.00026375384025000004	0.0004739590243599999	-0.0533315	-0.0876487	0.007682294611689998	0.002844248892250001	0.0007324889999999999	0.00017616799999999988	5.365401351209999e-07	3.103516422399995e-08	-0.000366833	-6.741000000000001e-05	4.5441081000000006e-09	1.3456644988900002e-07	0.000490511	0.00027843299999999997	7.752493548900001e-08	2.40601041121e-07	0.0	0.0
1486.5117704390461	1.533628602916906	2.352016691684861	2209717.2436538273	1199.8324275543014	-0.687116350212591	1439597.8542108478	0.472128878729472	1340.608640158935	0.3832547207484822	1797231.526068789	0.1468841809759971	1.193597	18.453259	0.13936665	0.1173110535	0.11310342720000001	0.0285449116	-0.031876736600000004	0.0717496939	0.0899730236	-0.0546988617	0.0744598196	-0.0085643501	0.052784835700000005	0.008093769	-0.0740246069	0.049523965499999996	0.0382866973	-0.16777604570000001	-0.0082598585	-0.0484675244	-0.0026196122	-0.0024265345000000003	-0.0745309002	-0.0626166879	0.0269746387	0.039997260800000004	0.2051510798	-0.1091144392	-0.1597209549	0.050738989000000005	0.10738190210000001	0.042619386399999994	0.10770046890000001	0.049533409199999996	0.0556493858	-0.044147073700000004	0.01251069	-0.017073015100000002	-0.033562502	0.1012042375	-0.0925237875	0.0608689778	-0.15427936	0.036277287000000005	0.0006649008	-0.0011262607	-0.049068330099999995	-0.012235396200000002	0.0571035851	-0.0089092787	-0.0598504235	0.0154485966	0.1023451215	0.09065619039999999	-0.08360317	-0.1972885871	0.0252607181	0.0015326076	-0.0132772831	0.035693372599999995	0.09698492759999999	0.0649337448	0.0035763052	0.12250766119999999	0.1179640426	0.1105157577	0.035401300000000004	-0.008731999999999997	7.624782399999994e-05	0.0012532520416900002	0.0491001	0.027329500000000003	0.0007469015702500001	0.00241081982001	0.0246948	0.0780263	0.0060881034916900004	0.0006098331470399999	0.000505345	-0.0002271439999999999	2.5537356902500004e-07	5.159439673599994e-08	-0.000366833	0.0	0.0	1.3456644988900002e-07	0.000212078	-0.00027843299999999997	7.752493548900001e-08	4.497707808399999e-08	0.0	0.0
1486.3834588826267	-0.1283115564194759	0.016463855510788345	2209335.786839881	1201.011829952018	1.1794023977165577	1442429.415684695	1.3909900157395658	1343.2642829505119	2.6556427915768377	1804358.9338505531	7.0524386364540215	1.1734719999999998	18.142128	0.11248095	-0.10847159640000001	0.046207141900000005	-0.0258571636	0.1130967017	-0.0682473351	-0.0372790906	0.0448543141	0.09769749300000001	0.051192159	0.0903959961	0.0042465777	0.012512210800000001	-0.027279604	0.030749121	-0.107285055	-0.029235551499999998	0.0453125886	0.0595806281	0.014571971699999997	-0.0217353894	-0.019857724099999998	0.0767627862	-0.0632783978	0.0567557176	-0.0207345686	-0.019287472	-0.11791867199999999	-0.0406544199	-0.0497611238	0.017252496399999998	-0.0557935016	-0.106320531	-0.0177202207	0.08914734449999999	0.0808926555	-0.12430148519999999	-0.0178662202	-0.051875400700000004	-0.030273165	0.0156618053	-0.0102683722	0.0254531117	-0.056694941799999996	-0.0185050014	-0.0033819888	0.0478064368	-0.007874780500000001	-0.0414666636	0.1270612273	0.0844343004	-0.0624107459	0.0908938567	-0.0006273873000000001	0.0718979927	-0.1870341591	0.11480249699999999	0.0710004381	0.07759167730000001	0.0261570263	0.0533700745	0.1220030341	0.1159744915	0.106146603	0.0371287	0.001727399999999997	2.9839107599999894e-06	0.00137854036369	0.020562200000000003	-0.0285379	0.0008144117364099997	0.00042280406884000015	-0.0553923	-0.08008710000000001	0.00641394358641	0.00306830689929	0.000462774	-4.2571000000000044e-05	2.14159775076e-07	1.8122900410000034e-09	-0.000366833	0.0	0.0	1.3456644988900002e-07	0.000212078	0.0	0.0	4.497707808399999e-08	0.0	0.0
1486.1386893135714	-0.24476956905527916	0.05991214193550706	2208608.20387466	1200.4747996068575	-0.5370303451604741	1441139.7444911243	0.288401591623178	1340.8434116275791	-2.4208713229327263	1797861.0545050856	5.860617962198046	1.078011	16.666273	0.14935180000000006	0.1272771986	-0.0626206456	0.0157648568	-0.10883824660000001	0.0590226171	-0.0675700866	-0.0303059891	0.040017850099999995	0.0256790372	0.0049055506	0.0094160076	-0.0428963581	-0.0903647217	-0.04267800099999999	-0.08103304929999999	0.0213658494	0.1255656641	0.0182676167	-0.07481094370000001	-0.11460656570000001	0.1379222081	0.060098738	0.0836906664	0.0697830501	0.0557307793	-0.0833095782	0.1281955169	-0.0275235561	0.0732430297	0.020507290600000002	0.0132729242	0.09771331330000001	0.0371441505	0.08924972169999999	-0.0438167811	0.0168651664	-0.0093567532	-0.0289482514	-0.0236452727	-0.027428610699999998	-0.1003616777	-0.0448977513	-0.012959508500000001	-0.0317520821	-0.12388662859999999	0.08970427689999999	-0.0962212876	-0.0088738467	0.09336869199999999	-0.0009212385000000001	0.0545506574	-0.1098079344	0.06433137900000001	-0.0370020161	-0.0780509934	0.058613342699999994	0.0442438347	-0.0331611032	0.18882505670000002	0.12066562939999999	0.12142716070000001	0.1137140766	0.10121978570000001	0.0250126	-0.012116100000000005	0.0001467998792100001	0.0006256301587599997	0.0590994	0.038537199999999994	0.00148511578384	0.0034927390803600003	0.0373292	0.0927215	0.008597276562250001	0.0013934691726400002	0.00034323400000000004	-0.00011953999999999996	1.1780957875600007e-07	1.4289811599999989e-08	-0.000366833	0.0	0.0	1.3456644988900002e-07	0.000212078	0.0	0.0	4.497707808399999e-08	0.0	0.0
1485.3487789319574	-0.7899103816139359	0.6239584109814739	2206260.995074657	1199.9473008836044	-0.5274987232530748	1439873.524897847	0.27825490303362393	1338.2360048447592	-2.607406782819908	1790875.6046628626	6.7985701310952615	1.26879	19.615751	0.169343	-0.053234352900000004	0.11236883240000001	-0.0382084142	0.12494429230000001	-0.0609273977	0.0299048798	-0.0869864582	0.1106572518	0.0642024223	0.0031005190000000004	0.0724884131	-0.011924646899999999	0.0032793146000000004	-0.011815608	0.06729592849999999	0.0797774668	-0.0228792562	0.0028906009000000004	-0.1268195265	-0.07753345360000001	0.0250212303	0.0641302047	-0.015049965600000001	-0.0080766033	0.1148595448	0.024410642000000003	-0.11100538210000001	0.08938247949999999	-0.0722885598	-0.08968158679999999	-0.0354461258	-0.11964051220000001	-0.0152262529	0.0501762209	-0.0072977773	-0.1129627609	0.11671583640000001	-0.025281571200000002	-0.0263655371	-0.0073560805000000016	-0.0213220319	-0.0415404678	0.048450245700000005	0.0893885186	-0.10508153740000001	-0.047602747300000005	-0.0103215351	0.0810968569	-0.0339562225	0.0551410408	0.0617134737	-0.09034212970000001	0.08747030439999999	-0.1068466775	0.0077658269	0.08400030730000001	0.036141128700000004	0.0283810373	-0.1633112342	-0.1299682508	0.12078037720000001	0.11118807720000001	0.09576119	0.0298561	0.004843500000000001	2.3459492250000005e-05	0.0008913867072099999	0.017044999999999998	-0.042054400000000006	0.0017685725593600003	0.00029053202499999993	-0.07649509999999997	-0.11382429999999995	0.012955971270489992	0.005851500324009995	0.00023516400000000005	-0.00010807	5.5302106896e-08	1.1679124900000005e-08	-0.000366833	0.0	0.0	1.3456644988900002e-07	0.000147732	-6.434599999999997e-05	4.1404077159999985e-09	2.1824743824e-08	0.0	0.0
