csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1030.9592238600726	n/a	1062876.9212621632	n/a	850.8589615111878	n/a	723960.9723838968	n/a	768.229541101952	n/a	n/a	590176.6278217158	n/a	n/a	n/a	-0.0667552122	-0.013299427800000001	-0.10491662130000001	0.07613006929999999	0.011726994499999999	0.0445975276	-0.005287659	0.11855358140000001	-0.2320992845	0.4384307829	-0.44648822619999995	-0.0521925082	0.14405554480000002	-0.2388086354	0.1232283497	-0.0324603817	0.0997128902	-0.17372801079999994	0.08605277310000001	-0.0124680144	0.1391866167	-0.0905323727	-0.048819451500000006	0.0143717956	-0.1456069079	0.0013468926000000001	-0.0871195585	0.024875664	-0.113003226	0.1229038623	-0.0157667799	0.041258138199999995	-0.0194748004	0.05943658070000001	-0.025262572	-0.0814939039	-0.038707781499999996	0.0818095716	-0.0571580051	0.0908682636	-0.027717097799999996	0.0418418613	-0.0042997847999999995	0.0699829513	-0.029559676899999998	0.02298752	-0.0247521629	0.0009805039	-0.0253687963	0.13269456710000002	-0.020712413	0.0952266436	-0.1686561437	0.0803931314	-0.0516060556	0.0037075888	-0.1407737326	0.0253740491	-0.052211647300000004	0.0047654807	-0.0322741502	0.0629529121	-0.07178377059999999	0.2059664966	-0.0662516262	0.016610506	-0.025458115	0.17376981589999999	-0.1038536435	0.0447502883	-0.0428006078	0.06951905480000001	-0.110367239	0.075746601	0.09937774349999999	-0.015234821499999999	-0.15538846580000001	0.1054052417	0.10539320099999999	0.1053731342	0.10534504289999999	-1.24219e-05	n/a	1.5430359961000004e-10	n/a	3.45751e-05	n/a	1.19543754001e-09	n/a	-0.0131116	n/a	n/a	0.00017191405456000005	-0.000956867	n/a	9.15594455689e-07	n/a	-0.000344058	n/a	n/a	1.1837590736400002e-07	0.0	n/a	n/a	0.0	0.0	0.0
1017.577366463704	-13.381857396368561	1035463.6967392074	179.07410737674388	852.3569294824503	1.4979679712624834	726512.3352367507	2.2439080429282394	765.7885168791215	-2.4410242228304924	5.9585992564452095	586432.0525839246	1.260009	21.659172	0.14801011349999998	-0.061120884699999996	0.006007772099999999	-0.0393932307	-0.0058342661	0.0215443744	0.0918800089	-0.1517550238	-0.0541859078	-0.13503620730000002	0.1607520017	-0.0661098494	-0.081389801	-0.0393056728	-0.0798515531	0.0230138233	0.0038340612	0.031179013399999997	-0.0713960251	0.012220074099999999	-0.0261582642	-0.1118303854	-0.1314347998	0.07455888	0.2129987503	0.0061550714	-0.0102150441	0.072375841	-0.027065708100000002	0.0094209154	0.007411853299999998	-0.0244048702	0.0115124867	-0.0137388563	-0.0980025709	0.018455670100000002	-0.063243899	-0.0007526192999999999	0.0376274081	-0.0238492706	-0.0141336994	-0.012021740900000001	0.1689494727	0.0974437104	-0.0795209536	-0.066482177	-0.0158680872	0.021159172400000002	0.0929246067	0.025092653399999998	0.055251270899999996	-0.0271844963	0.0609164317	-0.0529011846	0.0173180086	0.0838813271	-0.11692855460000001	-0.0281144047	-0.0464488614	-0.20320233350000005	-0.046276003499999996	0.12226919789999999	-0.08796948710000001	-0.0493071388	0.0375975613	-0.07418304	0.0028957274	-0.0575381652	-0.0192488735	0.0439702857	0.0207429256	0.0181949803	-0.030539549	0.10899427800000001	-0.029596764700000007	0.0643254758	0.2026110507	-0.0552538548	0.1053731342	0.1052647956	0.10508431380000001	0.1048318124	-0.0135088	-0.013496378100000001	0.00018248767744000001	0.00018215222181815958	0.0893773	0.0893427249	0.00798830175529	0.007982122492557081	9.71155e-05	0.0132087155	0.00017447016515994028	9.431420340249997e-09	-0.00141058	-0.0004537130000000001	1.9897359364e-06	2.058554863690001e-07	-0.0005106140000000001	-0.00016655600000000005	2.7740901136000012e-08	2.607266569960001e-07	-1.89769e-05	-1.89769e-05	3.6012273361000004e-10	3.6012273361000004e-10	0.0	0.0
1014.441504229132	-3.135862234572073	1029091.5655026641	9.833631954215354	852.2285246433148	-0.12840483913544176	726293.4582157211	0.016487802713398676	759.8853117368394	-5.903205142282103	34.84783095186588	577425.6869933936	1.412967	24.288467	0.2274022295	-0.039038028100000004	-0.045811944900000005	-0.02532227	-0.0671049519	0.1182615283	0.06200589030000001	-0.0694962193	0.1477003451	-0.0787949748	0.0016737095000000002	-0.0350801683	0.0361752863	-0.0573725138	-0.0279916352	-0.11880042810000001	0.0270244424	0.016432618899999998	-0.09298366150000001	-0.0688897269	0.0750306255	-0.0053061022	0.0344934749	0.07440389230000001	0.12434976390000001	0.0831056021	0.0101610271	0.1551017872	-0.1096512004	0.0559200459	0.0801479854	0.034206554199999996	0.0323619619	-0.038546502999999996	0.0317959172	0.005284718000000001	-0.013053671299999998	0.09320792900000001	0.10164552980000001	-0.0359042303	-0.0734045925	0.0751131682	0.0382225661	0.0316145128	0.1169354189	-0.10127605560000001	0.0403626031	-0.0835351138	0.0754397322	0.005183118	-0.06329895349999999	-0.08302995	0.044018602999999996	-0.06702876370000001	-0.0583644434	0.0740630914	-0.0909359909	0.1194066052	0.0532948341	-0.1152927508	-0.0491449768	-0.0143935003	-0.0211457792	-0.0240665998	0.0238619904	0.1785322698	0.11017860289999999	0.0108098449	0.0837887089	-0.0048816473	0.0507324688	-0.0229835702	0.084602989	0.019478629	0.2126214316	0.010152519	0.0040732798	-0.049159170599999996	0.1053089291	0.10500814130000001	0.1045074645	0.1038078519	0.00382989	0.01733869	1.46680574121e-05	0.00030063017091610004	-0.0188252	-0.1082025	0.00035438815504000007	0.01170778100625	0.0364315	0.036334384500000004	0.00132018749699384	0.00132725419225	-0.0007725739999999999	0.0006380060000000001	5.968705854759999e-07	4.0705165603600007e-07	0.000114905	0.000625519	3.9127401936100005e-07	1.3203159025e-08	-6.5985e-05	-4.70081e-05	2.20976146561e-09	4.354020225e-09	0.0	0.0
1004.162953067	-10.278551162131977	1008343.2363122379	105.6486139925646	851.7763393799205	-0.4521852633943126	725522.9323274575	0.2044715124309839	757.7704159683899	-2.1148957684495144	4.472784111405662	574216.0033169065	1.029854	17.702873	0.11553608499999996	0.0472781759	-0.021062304100000002	0.0458483416	-0.0346711116	0.08244222799999999	0.0578184792	-0.0847826792	0.09645149880000001	-0.0947488418	-0.0041596199	-0.031665235699999995	-0.0321974208	-0.07203203400000001	0.080720156	-0.0691554263	-0.0291270129	0.045385905	0.095599979	-0.0085720823	0.0330895257	-0.0563050325	0.0001001544	0.0907330306	-0.0271820557	0.0695766988	-0.0858959374	0.1445687736	0.04627802650000001	0.0767358089	-0.0571384629	0.0195706765	-0.1108729637	-0.0300931574	-0.11531434689999999	0.011929430100000001	0.06008170440000001	0.037271762	0.0451111701	0.0302677923	-0.059170857800000004	0.0529408821	0.0688685663	0.0673622839	0.0548347146	-0.1049690964	-0.0123184654	-0.06969295019999999	0.0359121983	-0.0381604514	0.0358931968	-0.1002267497	0.0537653557	-0.0662637006	-0.0283885	-0.017763877	0.041837297999999995	0.1086356362	-0.024083166800000003	-0.1282151892	0.0962894527	-0.0467465373	0.0391043115	0.09853464349999999	-0.0741811515	0.07833706929999999	0.0150991971	-0.0724854882	0.0062402219	-0.13297144789999998	-0.019711656100000002	0.039349334300000004	0.0568148525	-0.0998466245	-0.0816482961	0.055832258600000004	0.0258254554	0.1104035712	0.1052126458	0.1046235507	0.1036441676	0.10227815	0.00766075	0.00383086	5.86870905625e-05	1.46754883396e-05	0.0166475	0.0354727	0.00027713925625	0.0012583124452899995	0.0264953	-0.009936200000000004	9.872807044000006e-05	0.0007020009220899997	-0.000231801	0.0005407729999999999	5.3731703601e-08	2.9243543752899993e-07	-0.000652676	-0.000767581	5.891805915610001e-07	4.2598596097600004e-07	-4.84125e-05	1.75725e-05	3.0879275625000013e-10	2.34377015625e-09	0.0	0.0
1007.3622202460457	3.199267179045705	1014778.6427790428	10.235310482919065	851.5455443855377	-0.2307949943827907	725129.8141628619	0.0532663294321524	754.9724203671657	-2.7979956012242155	7.828779384470058	569983.3555150563	1.139095	19.580702	0.15900228500000002	0.055442127300000005	-0.0934561106	0.0419547281	-0.0984678781	0.1157267825	-0.0571378821	-0.0604414865	-0.09419755869999999	-0.13169279220000002	-0.0545071832	-0.0115362733	0.004073961	0.0069628786	0.0319503538	-0.0006614200999999999	0.0734068676	-0.10429991640000001	-0.0065009303	-0.0703107854	0.044851542300000005	0.0012051483	-0.0988613824	-0.08405075699999999	0.0021051401	0.0583144913	-0.024791095699999998	0.0329414009	-0.049210520599999995	-0.0494478124	-0.1350207045	0.0113256753	0.0742121791	0.049938545300000005	0.06760368679999999	-0.0648685935	0.0896908652	0.1567875347	0.0705278782	0.0090494702	-0.07267933530000001	0.0671157441	-0.014992568500000001	0.1304118257	-0.0868094143	-0.1255393734	-0.0082784386	-0.0008387361999999999	-0.057014375599999986	0.08085561150000001	-0.08563486740000001	-0.001064574	-0.0060827774	-0.0232944944	-0.08778699640000001	0.0078560182	0.0463967054	0.0126461166	0.056032257599999996	0.0328837742	-0.0343970307	0.0451899192	-0.0151049201	0.0305748277	-0.053750598600000005	-0.0256596512	0.08241238690000001	0.0070029673	0.041309415099999997	-0.057021307599999994	-0.0179860978	-0.1006249681	-0.0348967623	0.020008261399999998	-0.0440755418	-0.0385887967	-0.1405172852	-0.06923696509999999	0.10508431380000001	0.1041114925	0.1024967892	0.1002501592	-0.00651766	-0.01417841	4.24798918756e-05	0.0002010273101281	0.0725539	0.055906400000000016	0.0052640684052099995	0.003125525560960001	0.0608611	0.0343658	0.00118100820964	0.0037040734932099998	-0.000645352	-0.000413551	4.16479203904e-07	1.7102442960099998e-07	-0.000245541	0.000407135	1.6575890822500004e-07	6.0290382681e-08	0.000221935	0.0002703475	7.308777075625e-08	4.9255144225e-08	0.0	0.0
1000.799930425592	-6.562289820453657	1001600.50073987	43.06364768762969	850.0174661241767	-1.5280782613609745	722529.6927161659	2.3350231728439788	754.7598239187686	-0.21259644839710745	0.045197249871063966	569662.3918018906	1.043181	17.931973	0.219406465	0.0734022059	0.026364560899999997	0.083559835	-0.0733019805	-0.0026693353	-0.0670386662	0.07977145440000001	0.0753073598	-0.0635427836	-0.055247060199999996	0.023617671099999998	0.032503538	-0.0522464692	0.0664569574	0.1048308307	0.0538627058	-0.06256768900000001	-0.0494821932	0.1062690176	0.0551641154	-0.0881561966	0.0794386247	-0.0799961621	0.0628760174	0.0979776864	-0.011056800600000001	0.0377149277	0.0168840009	-0.0556338346	-0.028109129700000002	0.1569758791	0.0341482305	-0.032048204500000003	-0.054064458200000005	-0.0470200009	0.10042608410000001	0.08331170190000001	-0.0310277115	0.0645154422	-0.0526619629	-0.0286132606	-0.1123681125	-0.0233820567	0.050765318600000005	-0.08670996	0.0289201556	-0.0456646793	-0.0121666781	0.0177691357	-0.043286868099999994	0.0746451099	0.039013257	-0.0668400306	0.0386581336	0.0198240184	-0.031911441299999996	0.0051087705	0.082209195	-0.011021608700000001	0.0108730773	0.050831966900000004	0.011521523700000001	0.13255040869999998	0.0470055749	0.0571624859	0.0799587846	-0.008442339699999999	0.0086687829	0.013603764099999999	-0.019078151499999998	0.015215326299999997	0.0182856128	0.0163053393	-0.09531388589999999	-0.0955217194	0.07253030490000001	-0.0692284262	0.10492397199999999	0.1034725904	0.1010684743	0.0977337597	0.010158	0.016675660000000002	0.000103184964	0.0002780776364356001	-0.07086460000000001	-0.1434185	0.0050217915331600025	0.020568866142249998	0.0609904	0.00012929999999999886	1.6718489999999704e-08	0.0037198288921599996	3.14211e-05	0.0006767731	9.8728552521e-10	4.5802182888361004e-07	-0.000652676	-0.000407135	1.6575890822500004e-07	4.2598596097600004e-07	0.000122183	-9.975200000000003e-05	9.950461504000004e-09	1.4928685488999998e-08	0.0	0.0
997.4080097614142	-3.39192066417786	994822.7379362251	11.505125792076775	850.9277525266017	0.9102864024249584	724078.0400199734	0.8286213344397733	754.9976584360196	0.2378345172510308	0.056565257596030864	570021.4642438726	1.178092	20.251053	0.210938307	0.0572388758	-0.0039719077	0.040272287000000004	-0.0471907605	-0.0070106253	-0.09012577220000001	0.0516719606	-0.0253440557	0.0274123969	-0.0161359224	0.0639310345	-0.023745385499999997	-0.0260826717	0.025065583	0.0172422747	0.038436918	-0.0499311602	0.1588387383	0.1546154672	-0.0354957568	0.0164619825	0.0662120321	-0.1074190726	0.0875102665	0.039865893799999996	-0.1097702257	-0.0044757734	0.1330192953	0.0029065089000000002	0.0095530548	0.0919532972	0.047184464100000004	0.2047747763	0.11888896689999999	-0.0533088364	0.0631812249	0.022695550800000002	-0.0212257816	0.0143007776	-0.037838374	-0.0386946677	-0.1098764434	0.023877528999999998	-0.0105649022	-0.0082484366	4.02238e-05	0.05847862490000001	-0.045098207800000005	-0.0082867797	-0.0393068768	-0.0352250891	0.0391491895	0.0389158507	0.0701777339	-0.099082591	-0.0816044256	-0.0145910846	0.1567540352	0.0688625433	0.039743710099999996	0.0261823848	-0.0410521275	0.08930183369999999	-0.0801297757	-0.1532199628	-0.0971390267	-0.1278715626	-0.134611333	0.1649244342	0.06959328320000001	-0.024547420099999998	-0.0410338563	-0.0051628965	-0.0070458755000000015	0.0656198762	-0.07333219349999999	-0.0836544074	0.10473166939999999	0.10270762300000001	0.0993631376	0.0947412111	-9.3087e-05	-0.010251086999999999	8.665189569000001e-09	0.00010508478468156902	0.0624275	0.13329210000000002	0.00389719275625	0.01776678392241001	0.0397129	-0.0212775	0.0004527320062499999	0.00157711442641	-0.0008439489999999997	-0.0008753700999999997	7.122499146009996e-07	7.662728119740096e-07	-0.000652676	0.0	0.0	4.2598596097600004e-07	7.520069999999999e-05	-4.698229999999999e-05	2.20733651329e-09	5.655145280489999e-09	0.0	0.0
995.1498182774623	-2.2581914839519186	990323.1608176662	5.0994287781929675	849.6183341301123	-1.3094183964893773	721851.3136900272	1.7145765370648118	754.5435491282062	-0.4541093078133826	0.2062152634427495	569335.9675309898	1.052873	18.098572	0.212174183	0.10491831	0.0757880112	0.09768832429999999	0.01445181	-0.040970360899999995	0.0143382696	0.1292995777	0.0876914823	0.0745476683	-0.1012303403	0.0301380198	-0.0160017345	-0.009541183100000001	0.0384059108	-0.046185938600000004	0.13373068230000001	-0.0644042553	0.0110602409	-0.0027653088	0.0040566052000000005	0.056644971399999994	-0.028906319	0.08136804519999999	0.0095289184	-0.0918404328	0.014438993999999997	0.08427365699999999	-0.0427607671	-0.1026357233	-0.0986298737	-0.015028004499999999	-0.0769209122	-0.0596207978	0.0178562992	0.0824058275	0.09444262960000001	-0.029625871499999998	-0.0744696467	0.0965508678	-0.011717136999999999	0.0143340757	-0.0502638588	-0.1458154485	0.1009118604	0.041745000899999996	-0.0394646425	-0.0017602484	-0.018616024	0.0158991977	-0.1155055397	-0.007036806	0.1340967769	0.10509259060000001	-0.0666821376	0.0075769661	-0.0246396269	0.0306550071	-0.013356484699999999	-0.0589136759	-0.0453497255	0.039100574900000004	0.1167237334	-0.0565558467	-0.0274912402	-0.0321240438	-0.025254602200000004	0.028751352799999998	-0.2373811976	-0.030343738399999997	-0.0510898276	-0.0661422326	-0.1032424018	0.0291172892	-0.0505015225	0.023432717599999996	0.0467712678	-0.1299588245	0.1045074645	0.10181752210000004	0.0973854535	0.09128709289999999	-0.00018862	-9.553299999999998e-05	3.55775044e-08	9.126554088999995e-09	-0.0328486	-0.0952761	0.00107903052196	0.009077535231209998	0.08793349999999997	0.04822059999999997	0.0023252262643599967	0.0077323004222499955	-9.62863e-05	0.0007476626999999997	9.271051567689995e-09	5.589995129712895e-07	-0.000115465	0.000537211	2.88595658521e-07	1.3332166225000002e-08	0.000161966	8.676530000000002e-05	7.528217284090003e-09	2.623298515600001e-08	0.0	0.0
993.7872216342032	-1.3625966432590528	987613.0418834287	1.856669612220839	849.7998301608577	0.181496030745393	722159.7513414227	0.032940809176332644	754.7969879016048	0.2534387733985568	0.06423121186176503	569718.4929453353	1.158586	19.915735	0.17260272899999998	0.0990725415	0.0287648277	0.0690828944	0.0674940335	-0.0334646122	0.0103037198	0.06466244110000001	0.015502199099999999	0.0123242977	-0.0296087219	0.049124668899999994	-0.0467190635	0.0660561096	-0.0634740213	-0.0996294456	0.059408635099999996	-0.0156450004	0.1790148148	0.0555563002	-0.0119264899	0.06541116059999999	-0.11842887560000001	0.0069542888	0.0249672779	0.0117515003	0.043407444100000005	-0.0221271985	0.029846051000000002	0.021117537599999996	-0.1540597953	-0.035768325	-0.0236985536	0.0562417392	-0.0014614594	-0.0195801418	0.0721947351	-0.080821383	-0.0279434228	0.0786059528	0.048804592300000005	0.0051262478	-0.021200595200000002	-0.08974244949999999	0.0059156094	0.0041277410999999995	-0.06441798	0.1111507444	-0.10131334310000001	0.0041336078	-0.0099117021	-0.120347405	0.08726464130000001	0.0777141159	-0.0455854808	-0.0990829033	0.0264511685	0.0016721339000000002	-0.1456389263	-0.0676881376	-0.019418439	0.1036721011	0.051228042599999996	0.061565070599999994	-0.0834340452	-0.075328641	-0.0207622693	0.0399899889	-0.035888809	-0.0030085185999999997	0.0046707675	0.0237494754	-0.0007763729	-0.0502010926	0.0308330931	-0.024481063799999998	-0.054403260700000004	0.1189424322	0.1042514257	0.1008033722	0.09514084269999999	0.0873882332	-0.000188914	-2.9400000000002124e-07	3.5688499396000005e-08	8.643600000001248e-14	0.0494074	0.082256	0.002441091174760001	0.006766049535999999	0.0523013	-0.03563219999999997	0.0012696536768399976	0.00273542598169	-0.000651374	-0.0005550876999999999	4.2428808787600004e-07	3.0812235469129016e-07	-0.0005583809999999999	-0.0004429159999999999	1.9617458305599988e-07	3.1178934116099995e-07	0.000258247	9.6281e-05	9.270030961000002e-09	6.669151300900001e-08	0.0	0.0
995.5656083941079	1.7783867599047198	991150.8806171304	3.162659467804408	849.7699474044373	-0.02988275642042026	722108.9635117402	0.0008929791312821685	756.4986191827252	1.7016312811203989	2.89554901688745	572290.1608253699	1.2490290000000002	21.470425	0.06886944699999999	0.0610338261	-0.0102772552	0.003554221500000001	0.0888427527	0.0383879861	0.0109416246	0.0764215939	-0.0316193128	0.0293445196	0.035298809300000004	-0.0049261343	0.053839995	-0.0392033773	0.0751160866	0.0005579854	-0.0333101086	0.0556845999	0.0289056967	-0.058530358399999996	-0.1058918383	-0.0731914405	0.0036087362	0.0614256724	0.017656462	0.043462568099999994	0.0126349493	0.0675930309	-0.07336874780000001	-0.0993975818	-0.0727240338	0.0373415823	-0.015927483500000002	-0.0190005169	0.13009884830000001	-0.1422489975	0.028045431699999998	-0.09845757179999999	0.0301940937	0.0242490991	0.0584873728	0.0782731946	-0.0334221395	-0.0433165615	-0.0592269727	0.0497553684	0.058380554	-0.0420269925	0.07706825889999999	-0.0773056489	0.07217026309999999	-0.016756074	0.0175144875	0.0008709099000000001	-0.0171638955	0.0756940403	-0.0310647294	-0.096510601	-0.0079884344	-0.043511411900000005	0.0370453218	-0.0098318648	-0.019311676899999998	0.0032984014	0.0136120522	0.061980302599999995	0.09854875169999999	-0.0086796322	0.04940249769999999	-0.0143415278	-0.0119105961	-0.1410416542	-0.0936784928	-0.050351893700000004	-0.0207542364	0.039341590499999995	0.0521130347	-0.00315961	0.1039636308	0.099666409	0.0926354574	0.0830636267	-0.000199731	-1.0816999999999961e-05	3.9892472360999985e-08	1.1700748899999916e-10	0.0238696	-0.025537800000000003	0.0005697578041599999	0.0006521792288400001	0.0610495	0.008748199999999998	7.653100323999996e-05	0.0037270414502499996	-6.94954e-05	0.0005818786000000001	4.82961062116e-09	3.385827051379601e-07	-0.000501234	5.714699999999991e-05	3.265779608999989e-09	2.51235522756e-07	0.00020582	-5.242700000000002e-05	2.7485903290000023e-09	4.2361872400000005e-08	0.0	0.0
