csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1043.0474535553965	n/a	1087947.990368397	n/a	850.3760026770059	n/a	723139.3459289231	n/a	765.3819645463907	n/a	n/a	585809.5516528925	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	2.31154e-10	n/a	5.3432171716e-20	n/a	-8.65938e-11	n/a	n/a	7.498486198440001e-21	-5.13222e-05	n/a	2.63396821284e-09	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1026.250002898704	-16.79745065669249	1053189.06844959	282.15434856401896	850.5848147420038	0.2088120649979146	723494.5270696889	0.04360247848869332	759.7603118572704	-5.621652689120309	31.60297895709361	577235.7314734567	1.192029	21.778837	0.1434229505822522	0.005896681	0.0282846487	-0.1262858047	0.043615775	0.0634249089	0.0546623234	-0.1304226291	0.0043656532	-0.0102852849	0.0893346335	-0.11993027740000001	-0.016446773300000002	0.032131703399999996	-0.082895457	0.0338666024	-0.009318224200000001	0.049479730300000004	-0.049424243	0.1246536701	-0.0537151967	0.15061147589999999	-0.0631706551	0.1412612094	-0.1238049133	0.1075054377	-0.043419384500000005	0.0613733264	-0.0031573685	0.0633177593	0.023031737599999998	-0.1165805487	-0.1198516402	0.0067171452	0.1044237858	0.0719598241	-0.0616213154	0.028849103100000002	-0.035795276200000004	0.08611945630000001	-0.0713904711	0.0302758331	0.0321063908	-0.019557155	0.028255356800000006	-0.0112358599	0.0467817696	-0.038728335	0.09007052300000001	-0.002724208	-0.0148300976	0.015879788500000002	-0.086813301	0.0257978521	-0.0345790039	0.043408196100000004	-0.0260556139	0.06527496599999999	-0.0268685321	0.0860271001	-0.04080367	0.090927807	0.10569921460000001	0.105687005	0.1056666568	0.1056381715	0.0	-2.10109e-05	-2.10109e-05	4.4145791881000006e-10	4.4145791881000006e-10	0.0630052	0.06300519976884598	0.00396965522704	0.003969655197912193	-0.017836599999999998	-0.017836599913406196	0.000318144296470922	0.00031814429955999993	-0.000950626	-0.0008993038000000002	9.03689791876e-07	8.087473246944402e-07	-0.000351899	-0.000351899	1.2383290620100002e-07	1.2383290620100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1019.0109627482364	-7.239040150467645	1038383.3422010876	52.403702300082614	851.6056204088787	1.020805666874935	725232.1327119912	1.0420442095239808	761.6794623188993	1.919150461628874	3.68313849437032	580155.6033184074	1.107092	20.227011	0.0902854409	0.0302555431	0.025153419	-0.1087023632	0.1017699648	0.0205099825	0.0154115949	-0.055634229800000004	-0.020093426299999998	-0.0275607023	0.0375271235	-0.16547359080000001	-0.009474864599999999	-0.0147162271	-0.033793344100000004	-0.020098259	-0.074269202	0.09603242880000001	-0.0824387033	0.1065191932	-0.012099516299999998	0.1134336209	0.0296517385	-0.0120687181	-0.018743836200000003	-0.0387551093	-0.028385205499999996	-0.0172174459	-0.0584285397	0.0677806163	0.0412781853	-0.0535688174	-0.10932363490000001	-0.081880737	0.0809356662	0.021901107599999997	-0.020741218500000002	-0.004663774	-0.029892821	0.0179546418	-0.13667397679999999	0.06670388990000001	0.0456241508	0.039116665	0.0776754773	-0.07841694469999999	0.0796148659	-0.1021458041	0.10098589960000001	0.1067748502	-0.027802982200000003	-0.0590196785	0.1260899528	-0.016556002099999998	0.0481849728	0.0062089938	0.042686350199999994	-0.0182102843	-0.1270072098	0.0136261151	0.0046336712	0.0967078926	0.1056666568	0.1055567991	0.1053737875	0.1051177489	0.0	0.00875189	0.0087729009	7.65955785721e-05	7.696379020122081e-05	0.045129400000000014	-0.01787579999999999	0.0020366627443600006	0.00031954422563999963	0.00177629	0.01961289	0.00038466545415209984	3.1552061641e-06	-0.000306836	0.0006437900000000001	9.4148330896e-08	4.144655641000001e-07	-0.000115212	0.000236687	5.602073596900001e-08	1.3273804944000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1019.9079513264627	0.8969885782263418	1040212.2291789422	0.8045885094685141	851.8934244871514	0.28780407827264304	725722.4066844459	0.08283118747036561	761.5415076665015	-0.1379546523977524	0.01903148611818469	579945.4678989681	0.985357	18.002867000000006	0.11008457	0.0612217121	-0.0039329829	-0.0940175317	0.0913777544	0.0296591993	0.010987775200000001	-0.064090046	-0.0265900769	0.08239346980000001	0.04181842	-0.1076694106	-0.08232412389999999	0.0433816095	-0.12167232929999999	-0.0640704937	-0.0204653601	0.0288037778	-0.0040882204	0.1337050773	0.024832335	0.08370484980000001	0.06260073599999999	0.0566393839	-0.0777183051	-0.056380807699999994	-0.049392863200000005	-0.05029141349999999	-0.07509366	0.050953434699999994	0.0117906095	-0.0482679963	-0.0920857933	-0.0643729675	0.0686788598	0.028087267200000002	-0.0082727953	0.054060064500000005	-0.09455119140000001	0.061750261699999996	-0.0943676819	-0.0207518823	0.0134085267	-0.09182397939999999	0.0341312128	0.046366537400000005	0.0104710298	-0.0819235638	0.0478854826	-0.0093595202	-0.0249274986	0.023615607099999998	0.0488964493	-0.010848219	0.0027700171	-0.0096472849	0.0760581057	-0.0021368956	0.0470344522	0.0654986466	0.10044263490000001	-0.022061607799999997	0.10560155140000001	0.10529654769999999	0.1047888607	0.1040794675	0.0	0.0364267	0.02767481	0.00132690447289	0.0007658951085361001	-0.0162627	-0.06139210000000001	0.0002644754112900001	0.0037689899424100007	0.0115113	0.00973501	9.47704197001e-05	0.00013251002769	-0.000441794	-0.00013495800000000002	1.9518193843599999e-07	1.8213661764000006e-08	-0.000205907	-9.0695e-05	8.225583025000002e-09	4.2397692649000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1019.8471763813119	-0.06077494515079706	1040088.2631729345	0.0036935939580823923	851.4396264445347	-0.4537980426166541	724949.4374800087	0.20593266348270664	761.1307019066138	-0.410805759887694	0.16876137235690564	579319.9453848546	0.830601	15.175409	0.19412442	0.043012769699999995	0.048255243600000004	-0.1072362568	0.050769779800000005	0.0628653508	0.0234560636	-0.0238414298	0.0684507299	0.034371924	-0.054400326500000006	-0.1251985095	-0.1096687329	0.011081448300000001	0.0534796182	-0.0658251881	0.0125698763	-0.053548028399999996	0.0186750795	0.10762416300000001	0.08860154449999999	-0.0264376281	-0.0498183094	-0.0780443931	0.0621283253	-0.016065314299999998	-0.07463520530000001	-0.012212101000000001	-0.0406500689	0.05700874280000001	0.0022959217	-0.1103690041	-0.11050814939999999	-0.0129780953	0.09820703730000001	-0.007333275500000002	0.0388862729	-0.0346297584	-0.06854874679999999	-0.057528003499999994	-0.10463696759999999	-0.050503369299999996	-0.11900543179999999	-0.0229283128	0.0530237471	0.0309648549	0.0561359188	-0.0800878327	-0.0978324484	-0.046231359699999995	0.0715014473	-0.0206905576	0.0694871449	-0.033353653999999996	0.0840403643	0.0498144756	-0.024890874599999998	0.0619886797	0.0811887529	0.0413021851	0.046284301900000005	-0.0025677807	0.1055039182	0.1049065715	0.1039134975	0.1025284424	0.0	0.0364401	1.3400000000003688e-05	0.0013278808880100002	1.7956000000009882e-10	0.123823	0.1400857	0.015332135329	0.019624003344490003	-0.00580604	-0.01731734	0.00029989026467560004	3.3710100481600004e-05	-0.000933566	-0.000491772	8.715454763559999e-07	2.41839699984e-07	3.64806e-05	0.00024238759999999998	5.875174863376001e-08	1.3308341763599998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1021.690021554886	1.8428451735741191	1043850.5001448236	3.396078333765425	851.8827568741436	0.4431304296089138	725704.2314594913	0.1963645776453805	760.9423812085402	-0.18832069807365315	0.035464685322948025	579033.3075193232	0.96413	17.615032	0.182789175	0.0496800011	0.0782726777	-0.1128928834	0.0628469084	-0.034197711400000004	0.0570673825	-0.030488505699999998	-0.0261187411	0.0543411888	0.0469630193	-0.09774511849999999	-0.1313814892	0.0152320328	0.0135345001	0.0559520998	-0.0606096879	0.0553244804	0.0201463224	0.013410546899999999	0.0418530025	0.1053550007	0.0931088763	-0.0601489074	-0.0461333677	0.0569389875	-0.0163089489	0.0053473908999999995	-0.0125467436	0.1196759815	0.0208617336	-0.0562793188	-0.1116127312	-0.0571547073	0.0390629834	0.0710515851	0.021867575299999997	0.0385880446	-0.04887067	0.0716646727	-0.1220030952	-0.0402269566	0.0220787183	0.043629851799999994	0.045353658399999996	0.0359829816	-0.0404984281	-0.0704484727	-0.0122960961	0.0210645479	0.0050825128	-0.0173970461	-0.0227595877	-0.0379125992	0.0020529015	0.022506872400000003	0.0865820825	-0.0495752264	0.0584052373	0.0516301614	0.1494985706	0.0402259214	0.1053737875	0.1043873508	0.1027501241	0.10047231460000004	0.0	0.0364288	-1.1299999999998813e-05	0.0013270574694400005	1.2768999999997314e-10	0.0110336	-0.1127894	0.00012174032895999997	0.01272144875236	0.0172585	0.02306454	0.0005319730054116	0.00029785582225	-0.000202302	0.0007312639999999999	4.0926099204000004e-08	5.347470376960001e-07	7.00033e-05	3.35227e-05	1.1237714152899995e-09	4.900462010889999e-09	0.000173692	0.000173692	3.0168910864e-08	3.0168910864e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1018.7012585889676	-2.988762965918453	1037752.2542507466	8.932704066445671	851.4839210314177	-0.39883584272593	725024.8677750375	0.15907002944290274	760.158999570725	-0.7833816378151823	0.6136867904659975	577841.7046283655	0.95411	17.431974	0.11172844	0.0112928924	0.0006732805999999999	-0.09508406550000001	0.0127129047	0.0418066158	0.044690180999999995	-0.022976309599999998	-0.030867282000000006	0.0599390641	-0.0386878385	-0.08955309439999999	-0.19597353	0.0708721571	0.0318023022	-0.0128044929	0.029670679199999998	0.07170184980000001	0.045204263099999996	-0.0266690017	0.0470984241	0.032982916099999995	0.0666075424	0.0315795863	-0.039418223100000004	-0.0587456689	-0.0540551879	-0.0348422546	-0.0109269325	0.000329792	-0.0080541178	-0.0981634641	-0.09782948890000001	-0.0047083732	0.0711924355	0.0440876147	0.0374684027	0.0606151996	-0.0098109094	-0.0110710798	-0.1649802077	-0.1259242464	-0.0562727976	-0.0116067328	0.0402421218	0.08748356630000001	-0.030638504599999998	0.0247136147	0.0340858879	0.0319991166	-0.0152808146	-0.0447050979	0.0149266055	-0.08877999869999999	0.027372775499999998	0.0591218311	-0.0316058872	-0.0785127152	-0.0322114924	0.0073582081	0.0604975654	-0.029850004700000002	0.1052111993	0.10373952539999999	0.101301965	0.09792121359999999	0.0	0.0473768	0.010948000000000001	0.0022445611782400004	0.00011985870399999998	0.043635400000000005	0.032601800000000014	0.0019040481331600004	0.0010628773632400004	-0.000258525	-0.017517025	0.0003068461648506249	6.6835175625e-08	-0.000461881	-0.000259579	2.13334058161e-07	6.738125724099998e-08	-0.000509958	-0.0005799612999999999	3.363551094976901e-07	2.6005716176400004e-07	0.0	-0.000173692	3.0168910864e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1018.9467149490766	0.24545636010907396	1038252.4079055148	0.060248824717995426	852.6718280273093	1.1879069958915809	727049.2463114333	1.41112303088816	760.6665781918028	0.5075786210778688	0.2576360565753107	578613.6431780261	0.96862	17.697067	0.10950203499999996	-0.0021835532	0.0498096061	-0.1092292383	-0.01040461	-0.0115483601	0.035369066	0.1060331343	0.0171936512	0.0010867092999999998	-0.0093169653	-0.0728112726	-0.0305592084	-0.0814218801	0.0365581882	0.0433170142	0.0006326769000000001	-0.0830819584	0.0057103015	0.1795727128	0.1283194705	-0.06808028940000001	-0.057002925999999995	-0.0574052095	0.0057144836	-0.10348217	-0.0068273646	-0.1522541492	0.0119488099	0.028920913599999997	0.028677938599999998	-0.11352142789999999	-0.1089682987	0.0091578597	-0.030396305699999997	-0.0126468576	0.1025086515	0.0114002857	0.000661628	-0.0203362557	-0.049866857199999996	0.0626659058	-0.043281135199999994	0.0727295888	0.06685453400000001	0.07300131730000001	0.0213150073	-0.0596087076	0.0334302061	-0.0850084877	0.0776215829	0.0701727845	0.0065649281999999995	-0.0223995599	0.17634732	-0.231819857	0.0452942058	0.1397130859	0.0652331605	-0.0365161501	-0.0584973885	-0.10466283289999999	0.10501620369999999	0.10296389339999999	0.099573034	0.0948877073	0.0	0.0557018	0.008324999999999999	0.0031026905232400003	6.930562499999997e-05	0.11971200000000005	0.07607660000000005	0.014330962944000013	0.005787649067560008	0.00372021	0.003978735	1.5830332200224993e-05	1.3839962444099997e-05	-0.000589556	-0.000127675	3.47576277136e-07	1.6300905625e-08	-0.000509958	0.0	0.0	2.6005716176400004e-07	0.000294759	0.000294759	8.688286808100001e-08	8.688286808100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1021.9553227950444	3.0086078459677315	1044392.6817891231	9.05172117081859	851.4959913063433	-1.1758367209660037	725045.4232107722	1.3825919943720837	758.9261184886267	-1.7404597031761568	3.0291999783800363	575968.8533242132	1.009975	18.452642	0.21117134	0.0054159276	0.10636880289999999	-0.0854728414	-0.0053818916	-0.0325816044	0.0897583718	-0.0251380503	-0.014479508200000001	0.0209744281	0.0641540359	-0.044346951399999994	-0.09828140789999999	-0.0161557354	0.0122085529	0.0335391538	-0.0476618278	0.0765337409	0.10005697449999999	-0.0094113718	-0.07040631730000001	-0.0241444474	0.0378403596	-0.0682991852	-0.0428170226	0.010799854	0.07448047690000001	-0.0682834468	0.0490863218	0.1095297784	0.0153416749	-0.0590729922	-0.0802729115	0.015233644099999999	0.0196048996	0.08462675480000001	0.0074871781	0.0385930385	-0.023207092599999996	0.0881380917	-0.0992275733	-0.029049340400000002	-0.0193629603	-0.0200081918	0.008142792099999999	-0.032860844199999996	0.0672581795	-0.0378236862	0.0099195288	-0.0271754098	-0.0700405864	-0.0677927384	-0.0815028223	-0.09317095310000001	0.0961830956	-0.0332669297	0.08866802480000001	-0.0493219902	-0.0605330247	-0.0659715397	0.009389422199999999	-0.021428911800000002	0.1047888607	0.10206141029999999	0.097568123	0.0913867402	0.0	0.0633969	0.007695100000000003	0.004019166929610001	5.9214564010000046e-05	-0.0250663	-0.14477830000000005	0.0006283193956900001	0.020960756150890016	0.033306800000000004	0.029586590000000006	0.0008753663078281003	0.0011093429262400002	-0.00030592900000000003	0.00028362699999999995	9.359255304100002e-08	8.044427512899998e-08	-0.000383984	0.000125974	1.5869448676e-08	1.4744371225600006e-07	0.000467385	0.000172626	2.9799735876e-08	2.18448738225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022.2208720962036	0.2655493011592398	1044935.5113491231	0.07051643134616062	851.3435441031543	-0.15244720318901273	724785.8300861194	0.02324014976015213	758.1583346233258	-0.7677838653008848	0.5894920638163672	574804.0603588149	0.952514	17.402802999999995	0.21175565	-0.0008128869000000001	0.1027959014	-0.0790659792	-0.051942799500000005	0.0007525901	0.05943681	-0.0465204949	0.0543851275	-0.0768757659	0.0237353579	-0.057116568799999996	-0.0342952464	-0.0407103641	0.06403350099999999	0.0917389472	0.049796103700000004	-0.0658027666	0.10829838800000001	0.060147001799999995	-0.027800671800000003	-0.0688693359	0.050554876299999996	-0.008932473	0.0049242693	-0.0260432536	-0.018735827099999998	0.1601478162	0.0677892039	0.0623815608	-0.0200888638	-0.051969088	-0.0688289892	0.049392583600000005	0.016019507199999998	0.049764990499999995	-0.0103231998	-0.0682474005	0.0170146807	0.0346483884	-0.08593088460000001	0.0618120738	-0.0696145516	0.050572930599999996	-0.013339678600000002	0.171115966	0.08610704470000001	0.029869037799999998	0.0177002425	0.0007965076	-0.0134509543	0.08110447059999999	0.08907065900000001	-0.0253101183	-0.0883966047	0.014396203	-0.014549790200000001	-0.056307203300000004	-0.1105808894	-0.0724471632	-0.0029199615	-0.0321299884	0.10452924039999999	0.1010331881	0.09529278880000001	0.0874355596	0.0	0.0623138	-0.0010831000000000037	0.0038830096704399997	1.1731056100000077e-06	0.12238	0.14744629999999995	0.014976864399999996	0.021740411383689998	0.0222895	-0.011017300000000004	0.00012138089929000007	0.0004968218102500001	-0.00102116	-0.0007152309999999999	1.0427677455999998e-06	5.11555383361e-07	-0.000509958	-0.000125974	1.5869448676e-08	2.6005716176400004e-07	0.0006703589999999999	0.00020297399999999992	4.119844467599997e-08	4.4938118888099996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
