csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
237.36542037872115	n/a	n/a	56342.34279156701	192.9954350920844	n/a	37247.237966382956	n/a	179.35062306351037	n/a	n/a	32166.645993269376	n/a	n/a	n/a	-0.0181669833	0.1197237738	-0.0090207808	0.0321504459	-0.036542155699999995	0.0997013622	-0.11517593460000004	0.0674131919	-0.0779584156	0.0041318215000000005	-0.1323323576	0.09117884050000001	-0.09198585710000001	0.0684422147	-0.0618627793	0.050772944900000005	-0.0221665957	0.0024175775	-0.0383246891	-0.0933148649	0.0868424234	-0.1130053975	-0.0342939645	0.0289188374	-0.0222757933	0.0372906818	-0.061457446799999996	0.0095034682	-0.0629287414	0.053166646399999996	-0.0889390752	0.0414116035	-0.013516371000000001	0.011101665600000001	-0.0279162087	0.0321028389	-0.09330618480000001	0.028368297999999997	-0.11137850349999999	0.0563384089	-0.05972082820000001	0.1370516223	-0.0741806878	0.05705090190000001	0.029120424500000002	-0.017489057199999998	-0.0077668073	0.0109356151	0.0541647804	-0.1006320184	0.11856502099999999	0.027103156099999998	-0.0987772835	-0.0294544862	0.1276833449	-0.014889159499999999	0.0495216532	-0.0399469198	0.031011438399999997	-0.0506889455	0.0354138288	-0.0520051643	0.10774375970000001	-0.0232719094	0.0469006018	-0.0834894185	0.0427208729	-0.0031465408	0.0489345303	-0.0102963363	0.0684519788	-0.08143910389999999	-0.030174765899999997	0.0307096577	-0.0020791604999999998	-0.0586340291	0.0881377457	-0.0389580931	0.1428467535	-0.10826940019999999	0.0060995249	0.0182803482	-0.05062399730000002	0.0213693021	0.0591109509	0.0501249325	-0.06578139849999999	0.11321999449999999	0.0151356398	-0.025957998	-0.0191391058	0.0951278959	0.09512068720000001	0.0951086731	0.0950918543	0.0950702315	0.0950438059	0.09501257869999999	0.0949765517	0.0949357265	-0.010547399999999998	n/a	0.00011124764675999995	n/a	0.0285987	n/a	n/a	0.00081788564169	-0.127721	n/a	n/a	0.016312653841	0.0007963639999999999	n/a	6.341956204959998e-07	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
236.13116902523842	-1.2342513534827333	1.523376403573959	55757.92898522571	194.8616518916497	1.866216799565308	37971.06337794247	3.482765142979781	179.14418988412913	-0.20643317938123573	0.04261465754944545	32092.64076924092	0.909583	29.512646000000004	0.10980913	-0.010524413500000001	0.02609307	0.0061705601	-0.0006339431999999999	-0.0203159371	0.06905970410000001	-0.0366109652	0.049933787	-0.029494916800000007	0.0048725457000000005	-0.003975831599999999	0.0546797024	-0.0216511992	0.032134532599999995	-0.0400269878	0.0159369473	-0.0124527723	-0.0657960252	0.0711054117	0.019126064499999998	-0.0275437129	-0.08764838380000001	-0.026369566400000002	0.1319326959	0.020291878899999997	-0.0196488385	-0.0184714332	0.013208049599999999	0.058982024699999996	-0.0473546523	0.0474737224	-0.0313465349	0.037899406000000004	0.0384198319	-0.0324568553	-0.0881007008	-0.0781565074	0.007648411099999999	-0.02498459	-0.0015015663	0.0748422416	0.0887589392	-0.1267916659	0.0869184494	0.010732694499999999	-0.1005977069	-0.0444706142	-0.0743599221	0.11087461369999999	-0.030939054	-0.0072368629	-0.0276141606	-0.1027689711	-0.0104771277	0.0466669217	-0.0244537339	0.0335370533	-0.0120744772	-0.054994730199999994	-0.055075047	-0.0185148315	-0.0108941024	-0.0630805179	0.0726343359	0.08570062619999999	-0.0905171849	0.0544808311	0.0340179896	-0.0245114622	0.099198737	-0.054080771500000006	-0.0090871224	0.023029837200000004	0.0168142397	-0.0286412977	-0.0069127689	-0.0267000438	-0.0037008925	0.0767471812	-0.0895825197	0.0003819979	-0.0613742663	0.005283633	-0.022805355099999997	-0.0577102968	0.0211769746	0.0733907167	0.0006194756	-0.1104092704	0.0488296488	0.0859020628	0.0951086731	0.0950438059	0.0949357265	0.0947844843	0.0945901478	0.0943528056	0.09407256539999999	0.09374955480000001	0.09338392050000001	0.00610783	0.01665523	3.73055873089e-05	0.0002773966863529	0.0341445	0.0055458	3.075589764e-05	0.0011658468802500002	-0.0624823	0.06523870000000001	0.0042560879776900006	0.00390403781329	0.0010955	0.000299136	1.2001202499999997e-06	8.948234649599999e-08	0.000148252	0.000148252	2.1978655504e-08	2.1978655504e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
234.87482544650643	-1.2563435787319859	1.578399187821094	55166.18362852687	194.35060070756958	-0.5110511840801166	37772.15599539315	0.26117331274968925	179.1262482749054	-0.017941609223726118	0.0003219013415368941	32086.212821043053	0.970037	31.474165000000006	0.06637926999999999	-0.0242405653	0.0022524346	-0.024748321	0.015545611599999997	-0.0389512318	0.0163249731	0.016321516100000003	0.0450834309	0.011062959399999999	0.061832621500000004	-0.0526763032	0.0711428496	-0.0327093355	-0.1538279225	0.0581425477	0.0455048549	-0.0197100895	-0.060787294699999994	0.0471490882	0.1400849676	-0.017951176699999998	-0.018867801200000003	0.12090961550000001	-0.14390576300000002	-0.0175820995	0.0072160403000000005	-0.06826605990000001	0.1493121879	-0.06301599320000001	0.0023531317000000003	0.0918645194	-0.0257343849	0.040949027799999996	-0.026450272	-0.0376512387	-0.037187339300000004	0.0943952509	-0.0879692472	-0.08996727310000001	-0.07853299080000001	0.13501485900000001	-0.0629571439	0.0719171507	0.08678972439999999	-0.10388295980000001	-0.051574911200000004	-0.0768576143	-0.061584843099999995	0.1255559584	-0.0638758618	0.11041584630000001	-0.0020986833999999998	0.018398675	-0.015597208100000001	-0.0007758446	-0.0037026778999999996	-0.0159030906	0.0393188086	-0.0741106602	-0.009999062900000001	0.032902373	-0.05337200809999999	-0.0655053046	-0.048318925199999994	0.0263593537	-0.0019639525	0.021642256000000002	0.051331485	-0.0129551624	0.0357922191	0.024551968799999997	-0.0022042328	0.1062365136	-0.044009925400000004	-0.0843717897	0.13515019080000001	-0.0839803581	0.0744001426	0.0463919383	-0.039371416	-0.0088747218	-0.0409299715	0.1390189544	-0.0481416803	0.0091730813	-0.037182272	0.0669544636	-0.051783147300000006	0.042173634800000005	0.0868694617	0.0236754057	0.0950702315	0.0948901053	0.0945901478	0.09417073779999999	0.09363240490000001	0.0929758289	0.0922018389	0.0913114125	0.0903056741	0.0144567	0.008348870000000001	0.00020899617489000005	6.970363027690003e-05	0.0147033	-0.0194412	0.00037796025744000014	0.00021618703089	-0.0356457	0.026836599999999995	0.0007202030995599997	0.0012706159284900005	0.0010087	-8.679999999999994e-05	1.01747569e-06	7.53423999999999e-09	-0.0	-0.000148252	2.1978655504e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
234.4617493886876	-0.4130760578188415	0.17063182954315487	54972.31192640375	194.71670462598962	0.3661039184200376	37914.595060404885	0.13403207908250558	179.01299921958054	-0.1132490553248715	0.012825348531975807	32045.653889589546	1.0012450000000002	32.486744	0.11461270499999998	0.0028373866999999997	-0.0664440934	-0.0081035195	-0.0273381535	0.0577960229	-0.0670908098	0.006742613299999999	0.026345721000000002	-0.052893152400000004	0.012960876699999999	0.035303532	0.0059318611	0.1321131339	-0.0075988734	0.1135775602	-0.0261025732	0.038660586600000005	0.0168520013	-0.0189923893	-0.0069439709	0.0026486898	-0.0015825968	-0.0996143451	-0.11016443990000001	0.0129619347	-0.0080266577	-0.0412538888	-0.1340434368	-0.0726291582	-0.0242672383	0.15474873179999998	0.0908488593	0.0388770908	0.08411319589999999	0.07192284110000001	-0.013074985800000001	0.009968112099999999	0.0729270672	0.0262408487	0.13162373060000002	0.09358119179999999	0.0170067023	-0.0831750312	-0.0006161758	-0.0189659606	0.09753368679999999	0.0055187828	0.0453964332	-0.1616337196	-0.0284816808	-0.058761873	-0.041717464100000004	0.027456455299999998	0.0221268075	-0.0801429607	0.0196829005	0.0246196379	-0.0141083228	-0.0588023274	0.044905745700000006	-0.038931387000000005	-0.030897590099999997	-0.0295001737	-0.0040743773	-0.051386546799999995	0.061711866	0.0098323561	-0.0874612072	-0.1025461539	0.0520828884	-0.0362559759	-0.0076144528	-0.0019931492999999997	0.0373299895	0.1181103205	-0.0646353727	0.0979989486	-0.04420449	-0.024662424	-0.056330075199999996	0.0164315761	0.0600399016	-0.019593672700000002	0.0179841049	0.0504995755	-0.0261306489	-0.0164713271	0.0208347515	0.0828264884	-0.0320856992	-0.080668054	0.09501257869999999	0.0946597098	0.09407256539999999	0.0932525987	0.0922018389	0.0909228867	0.0894189074	0.0876936231	0.08575130380000001	0.0144515	-5.200000000002078e-06	0.00020884585225	2.7040000000021608e-11	0.014703	-2.999999999982184e-07	8.999999999893102e-14	0.00021617820900000006	0.0275501	0.06319580000000001	0.00399370913764	0.0007590080100099997	0.00170722	0.00069852	2.9146001284e-06	4.879301904e-07	0.00027573	0.00027573	7.602703290000003e-08	7.602703290000003e-08	5.39781e-05	5.39781e-05	2.9136352796100004e-09	2.9136352796100004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
234.57840119343757	0.11665180474997786	0.01360764355142695	55027.02630646934	194.04808762849405	-0.668616997495576	37654.6603122757	0.4470486893399991	178.84820966714722	-0.1647895524333194	0.027155596591173718	31986.682101143848	0.9748810000000002	31.631355	0.068413755	0.0328883539	-0.0641242467	-0.0071503233999999985	-0.0460267294	0.0643910142	-0.0297340111	0.0042689349	-0.0625622753	-0.10025421179999999	-0.0203143838	-0.0780868795	-0.0143013805	-0.06761913879999999	0.0182366365	0.0849865142	-0.059645131399999995	0.0487412359	0.0260152161	-0.0015351289999999999	-0.053725616799999994	-0.040908554900000005	0.0899026997	-0.1059864866	0.0414027684	0.0463805653	0.0120447752	0.0968544555	-0.1210975208	0.10672232029999999	0.0289402836	0.0380915234	-0.0731301358	-0.157689016	0.0040354249	-0.0411237288	0.06843497230000001	0.0637711039	0.0390987962	0.062971481	0.022227072	0.1229965685	0.060699911399999994	0.063985118	-0.0183227403	-0.0347493392	0.030529912200000002	0.0169941594	0.0109169126	-0.016769962700000002	0.0862984099	-0.0691354066	0.13670631689999999	-0.0257814118	0.0390257367	-0.0575717753	-0.020526153000000002	0.0082841538	-0.0455177775	0.0527798488	-0.052086223499999994	0.0336182452	-0.0967924711	-0.0033970520000000002	0.0263545434	0.0181757146	-0.049596809900000004	-0.1004138017	-0.1179250413	-0.1064329243	0.0395016994	-0.0242443205	-0.042174837199999995	-0.0499672899	-0.0246864771	-0.09233568	-0.015404713600000003	-0.0470007352	0.1169891339	0.004121949099999999	0.0730432868	-0.024402662599999996	-0.0415733686	-0.015237518	-0.037570688	0.1101744712	-0.0252111228	-0.0946059299	0.0363339244	-0.0363584548	-0.0589088121	0.0344568001	0.0949357265	0.0943528056	0.09338392050000001	0.0920330347	0.0903056741	0.0882089048	0.08575130380000001	0.0829429245	0.0797952549	0.0244495	0.009998	0.00059777805025	9.996000400000001e-05	0.0121507	-0.0025523000000000004	6.514235290000003e-06	0.00014763951049000002	0.0560893	0.028539200000000008	0.0008144859366400003	0.00314600957449	0.00183698	0.00012976000000000006	3.3744955204e-06	1.6837657600000008e-08	0.0006384769999999999	0.00036274699999999985	1.3158538600899993e-07	4.076528795289999e-07	0.0	-5.39781e-05	0.0	2.9136352796100004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
234.8928512456796	0.31445005224202305	0.09887883535501102	55174.65156632496	195.26129458173463	1.2132069532405865	38126.97316173495	1.4718711113913066	179.20091535311414	0.3527056859669244	0.12440130091339872	32112.96806339398	0.927954	30.10874	0.08392239000000001	0.0332459041	-0.0242443146	0.0070755422999999994	-0.010784107	0.0014639025	0.021371264100000002	-0.0686299616	0.0035086463	0.0372025058	-0.08814310619999999	-0.040606543700000004	-0.0730581981	-0.0481699267	0.0567743853	-0.022995619	0.0168428462	0.0543991398	-0.0452387633	0.057424025199999985	-0.0006856883	-0.12266489960000004	0.0463002115	0.0478352164	0.1030854084	0.0854375043	-0.0317576169	0.0013701973000000002	-0.0030856332	0.0403305138	-0.1407275126	-0.0173002038	-0.0794221491	-0.019870057	0.0918902322	0.0255948717	0.0796713462	-0.0238287646	-0.0361067794	0.0425187449	-0.1144665768	0.0596071882	-0.016943771399999998	0.09328202779999999	-0.1357268513	0.0969012594	-0.0491939391	0.0799793559	-0.0273823053	-0.057148188899999994	-0.056071334400000006	0.004875823499999999	-0.0882263543	-0.0368866432	0.044888160700000006	-0.0251165959	-0.0314530562	-0.015875091	0.055293742400000005	-0.028385561	-0.0480085929	0.0020425945999999998	-0.0286680441	-0.0121547345	-0.013841971100000001	0.08466856130000001	0.010109144300000001	-0.0056424428	0.0686507744	0.0746110312	0.0056406337	-0.021761252400000004	0.011694740300000001	-0.0542095066	0.0067936121	-0.005006754600000001	-0.0510834724	-0.0347034931	-0.029693378700000002	-0.047328152199999994	0.0348926579	-0.030100783399999997	0.0041766401	-0.08095977509999999	0.10477950779999999	0.0866857597	0.050161463600000004	-0.0747695745	-0.0394515915	0.0044554734	-0.0502107256	0.0518674301	0.0948396904	0.09396964070000001	0.0925254653	0.0905159879	0.0879534856	0.08485361460000003	0.0812353141	0.0771206908	0.0725348839	-0.00530339	-0.02975289	2.81259454921e-05	0.0008852344633520998	0.0147154	0.0025647	6.577686089999997e-06	0.00021654299716	0.0378501	-0.018239200000000004	0.00033266841664000016	0.0014326300700099998	0.00219353	0.00035655	4.8115738609e-06	1.2712790249999996e-07	0.000476952	-0.00016152499999999993	2.6090325624999978e-08	2.2748321030399999e-07	0.000149237	0.000149237	2.2271682169e-08	2.2271682169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
235.5940366256356	0.7011853799560015	0.4916609370640422	55504.550093561316	194.5224454039708	-0.7388491777638251	37838.9817659408	0.5458981074822804	179.1274617033388	-0.07345364977533109	0.005395438665316997	32086.647536281114	1.012165	32.841057	0.05485625000000001	0.0406578977	-0.029330058500000002	0.039612536600000005	-0.033535558	0.024229078799999998	0.0172191149	-0.0230488402	-0.0172522855	0.013690783100000001	0.0033480554999999997	-0.0527300553	-0.11434430720000001	0.11361630660000001	-0.0384618676	-0.0301596935	0.046382909400000005	-0.0676493113	-0.1405776031	0.025527595499999996	-0.0343873209	0.0415461644	-0.1265309151	0.048798563499999996	0.1229944292	0.0251103708	-0.0510050503	0.0390684825	0.0145181148	0.1058607565	-0.0733489133	0.0473404327	0.0860140893	0.1357374798	-0.035755603	-0.036092049300000005	-0.17656269730000002	0.0324524329	-0.1117002284	0.0614086078	0.0027665486	1.5381099999999994e-05	-0.0672135769	0.0972372835	-0.0378937919	-0.0720531838	0.045297536500000006	0.06677276879999999	-0.013076784499999999	-0.0166875855	0.0150335375	-0.0799832951	0.0481919674	0.0505843738	0.039213313900000005	-0.0119199905	-0.0327397579	0.017865524299999998	0.012765238799999998	-0.053724884400000006	-0.0059719092	0.056848274000000004	0.1177780642	-0.024678278799999998	0.0432842545	0.1492160833	-0.0597581	0.019676453899999998	-0.0358241017	0.17770667399999998	0.0452494751	-0.0268175333	-0.0464212033	-0.0029238146999999996	0.026546822299999998	0.008878654599999999	-0.0319596168	0.0655924188	-0.0308914946	-0.2300695793	0.0776686399	0.032371153	-0.0058104023	0.0706146956	-0.052881233	-0.0200730038	0.0857179602	0.022550732	0.013909906000000001	0.0531185216	0.0416138477	-0.1098458537	0.09472448970000001	0.0935105247	0.0914987609	0.0887063618	0.0851571514	0.08088141019999999	0.0759156173	0.07030213910000001	0.0640888679	-0.00763337	-0.002329980000000001	5.826833755690001e-05	5.4288068004000025e-06	0.0147238	8.400000000000421e-06	7.056000000000707e-11	0.00021679028644	0.08307919999999999	0.0452291	0.00204567148681	0.0069021534726399995	0.00216754	-2.599000000000004e-05	4.6982296516e-06	6.754801000000021e-10	0.000539232	6.227999999999995e-05	3.878798399999994e-09	2.90771149824e-07	9.17316e-05	-5.750540000000003e-05	8.414686438560001e-09	3.306871029160001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
235.06734340939232	-0.5266932162432738	0.27740574403668394	55256.65593754918	194.35375534450827	-0.16869005946253424	37773.382216512975	0.028456336161473337	179.39626311380474	0.26880141046592604	0.07225419826847122	32183.019219197457	1.0557040000000002	34.253769	0.025541600000000005	0.0605919928	-0.060920725499999995	0.0198263873	-0.0331564502	0.0719770394	-0.0135102192	-0.0363066263	-0.0236412795	-0.005006570399999999	0.0240217835	-0.109477955	-0.028318257000000006	-0.021318939900000004	0.0610516246	0.1400195447	0.06943622099999999	0.0809398128	0.0726702571	0.0870744032	0.0993577526	-0.0376255381	0.0295031785	-0.006745350400000001	-0.10021348990000001	-0.0656453467	-0.0697786192	0.0112021074	0.050283881600000004	0.0292684666	0.033553448199999995	-0.10078826689999999	-0.037726150800000004	0.0692572892	-0.0250863353	0.0377636555	-0.042543253600000004	-0.1004372984	-0.0559058733	-0.06617830059999999	-0.0003066016	-0.0449268533	-0.0335777508	-0.027982611	0.0388485722	0.0142330284	0.0907349492	-0.0374130981	0.058876410199999986	-0.0090699655	-0.0369659113	0.0390759443	-0.0874715283	0.0832014568	0.0533033745	-0.0460841918	-0.046327608099999994	0.029777397999999997	0.0383127013	0.0288305113	0.11202621619999999	-0.04898875230000002	0.0036863335999999997	0.0413912165	0.0079735414	-0.0180752851	-0.0709648428	-0.048700550499999995	-0.0380695266	0.0020187070000000002	0.0410710792	-0.0279599608	-0.1046961327	-0.0795327205	-0.0553606555	0.0917158888	0.1422854081	-0.0706289963	0.0088838868	0.0729441082	-0.06338537820000001	-0.020265569299999998	-0.0473127009	-0.0001805206	0.0171708625	0.0113487056	0.1294727535	0.0255415796	-0.0865633092	0.0020666854999999997	0.0045917323999999995	-0.1099750259	0.0945901478	0.0929758289	0.0903056741	0.0866100059	0.08193079240000001	0.0763211709	0.0698448443	0.0625753579	0.054595264299999995	-0.0119803	-0.004346929999999999	0.00014352758809000002	1.889580042489999e-05	0.019786	0.005062200000000001	2.562586884000001e-05	0.00039148579600000014	0.07723299999999997	-0.0058462000000000245	3.4178054440000275e-05	0.005964936288999996	0.00222933	6.178999999999994e-05	4.9699122489e-06	3.818004099999992e-09	0.000601695	6.246300000000003e-05	3.901626369000002e-09	3.62036873025e-07	0.00017320400000000002	8.147240000000002e-05	2.9999625616000006e-08	6.6377519617600036e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
237.12052442025814	2.053181010865813	4.215552263379964	56226.14310133823	194.1500322116732	-0.20372313283507992	37694.23500779374	0.041503114852139616	179.98098705014004	0.5847239363353083	0.34190208172345765	32393.15569954268	0.983466	31.909887	0.06656805	0.0546921913	0.09639906289999996	0.020029147	-0.0334941898	0.015575194399999999	0.0628590393	0.0006455724	-0.0043020689	-0.09832828519999999	0.0491561504	0.022563794900000003	-0.0410464501	0.0865624767	0.1190217262	-0.031400766499999996	0.06846860910000001	0.068367394	0.027715447	-0.0004457586	-0.0373617283	0.0183682529	0.0943431802	-0.044093496399999994	0.0005377709	0.0734152585	-0.0403019825	-0.012142411899999999	-0.07289755839999999	-0.032214686	-0.014208909099999997	0.0333382213	0.0419275484	0.0082327578	-0.045908399800000006	-0.0511145957	-0.043431284900000006	-0.0079141303	-0.0513794429	-0.0060444507	-0.0077618895	-0.1323120575	-0.1438706643	0.0714279486	-0.0178918809	0.022330694300000002	-0.0631975429	-0.1001874091	0.09452622050000001	0.0181969569	0.083627909	0.057393962300000004	0.0219709987	-0.0107161261	0.041332167999999996	0.0973537334	-0.0268413986	-0.0024129226000000003	0.025734191099999998	0.0144661023	0.08741894230000001	0.10083314609999999	0.0432825293	-0.0366857646	-0.0045690011	-0.0264480852	0.0334080357	-0.0851556583	-0.0066288033	-0.052057136500000004	0.0735136433	-0.0226570518	-0.05912368780000001	-0.056775285099999996	-0.0245498371	0.020435079499999998	0.0686475309	0.0506758646	-0.0725049579	-0.1505581038	-0.0161250342	-0.004949198	0.0132050147	0.06839574799999999	-0.0502745076	-0.0114019803	-0.0539769954	-0.0197611759	-0.0716604837	-0.0986923923	0.0127487717	-0.0090311287	0.0944366918	0.0923659852	0.0889483746	0.08423369630000001	0.0782907011	0.0712060512	0.0630830566	0.0540401691	0.0442092542	-0.00369825	0.00828205	1.36770530625e-05	6.859235220249999e-05	0.0147382	-0.0050478000000000025	2.5480284840000016e-05	0.00021721453924	0.0362634	-0.04096959999999997	0.0016785081241599974	0.00131503417956	0.00238284	0.00015350999999999993	5.677926465599998e-06	2.3565320099999978e-08	0.000629175	2.748000000000008e-05	7.551504000000045e-10	3.95861180625e-07	0.000237586	6.438199999999998e-05	5.6447107396000006e-08	4.145041923999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
236.7136390409433	-0.4068853793148435	0.16555571190018406	56033.346908005995	195.04711133694468	0.8970791252714889	38043.375640886494	0.8047509569978597	179.90010497205242	-0.08088207808762604	0.006541910555772836	32364.047768955483	0.99511	32.287693	0.095856	0.0276750212	0.0508028043	-0.00010449379999999999	-0.0063708417	-0.0033231253000000002	0.0046495106	-0.050192872	-0.0438916375	0.017236386	0.0796277036	0.0473131626	0.0013575104999999999	0.0069017612	0.09459250699999999	0.05961655900000001	-0.012426818000000001	-0.0030610726	-0.1065094895	-0.0628694972	0.057279717	-0.046408627300000005	0.1512238877	0.1139769699	0.13639122480000002	0.07092190570000001	0.0048097753	-0.0556574336	-0.080543734	-0.16606795130000002	-0.0630074065	0.0226252655	-0.09383990460000001	0.0554766474	-0.0842221104	-0.051697634699999995	-0.0035686165000000008	0.0184955015	-0.0220792785	0.0314534621	-0.12316295710000001	-0.1189351419	-0.0181387166	0.0061817202	-0.0465461939	0.1452871237	0.047287804	-0.0684362159	-0.0406691192	-0.0650174196	0.1244545318	0.0132451694	-0.038471084700000005	0.0799161977	0.012525738400000002	0.0281466954	-0.0029102629999999997	0.0292799356	0.0708782023	-0.0075451205	0.1376163172	-0.030643251899999998	0.006234370699999999	-0.06237541730000001	-0.0096338043	-0.1079377406	0.0539001291	-0.0625255303	-0.0058738728	0.0644764298	-0.0436260951	-0.0587450139	0.0145080079	-0.0597297986	0.0350302591	-0.036889746699999997	-0.1087083323	-0.0022722784	-0.0940202613	0.0471699879	0.0054226628	0.0180887033	0.0238740854	0.0833891603	0.005344552	0.0819100968	0.015641844499999998	0.08878367599999999	-0.0239544213	0.0004043761	0.0032302867	-0.0028995596	0.09426415279999999	0.0916814868	0.08742933039999999	0.0815851141	0.074255259	0.0655732396	0.0556971526	0.0448068383	0.033100605899999996	0.0106769	0.01437515	0.00011399619361	0.0002066449375225	-0.0206275	-0.0353657	0.00125073273649	0.00042549375625	0.0363673	0.00010389999999999705	1.0795209999999387e-08	0.0013225805092899998	0.00300955	0.0006267100000000004	9.057391202500003e-06	3.9276542410000046e-07	0.000736957	0.00010778199999999997	1.161695952399999e-08	5.43105619849e-07	0.000423319	0.000185733	1.7919897576100003e-07	3.4496747289000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
