csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
1470.9792798084175	n/a	n/a	2163780.04162569	1105.252665874127	n/a	n/a	1221583.4554218643	1273.1658079855326	n/a	n/a	1620951.174623454	n/a	n/a	n/a	0.0188236192	-0.1528096837	0.0928345011	-0.020834195700000002	0.0245848746	-0.0182431116	0.0723711519	-0.11943890970000001	0.4273638711	-0.055015981500000005	0.1030000716	-0.0966933795	0.0564852479	-0.0864750955	0.3323851919	-0.18219837100000005	0.15343121	-0.1553574684	0.0618607067	-0.0131945355	0.030852484399999998	-0.23360423190000001	-0.023370901	0.3426880676	-0.11859352949999999	0.1855921507	-0.061376903499999996	0.1713985405	0.0009235703999999999	0.045243882199999995	-0.1412410837	0.1434566351	-0.0544457539	0.1036732206	0.0311879836	-0.0345943547	0.0347342307	-0.0858770049	0.0773402966	-0.1286998337	0.1478374706	-0.1432330071	0.1093846909	-0.2333767372	-0.11371799789999999	0.1118802166	-0.1824885171	0.12782535820000002	-0.0470032775	0.091063641	-0.07731414589999999	0.0248137375	-0.0394874791	0.1240256802	0.1239985182	0.1239532527	0.0979097	n/a	0.00958630935409	n/a	0.00012803	n/a	n/a	1.63916809e-08	-0.253734	n/a	n/a	0.06438094275600001	-0.0010989900000000002	n/a	n/a	1.2077790201000003e-06	-0.00134182	n/a	n/a	1.8004809124000005e-06	0.00167643	n/a	n/a	2.8104175449e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1452.1066820579003	-18.87259775051712	356.1749458528237	2108613.816077204	1104.9583082392937	-0.29435763483320443	0.08664641718459813	1220932.862947042	1270.9551037986555	-2.210704186877137	4.8872130018761055	1615326.8758718509	1.156867	19.606466	0.10788083	-0.12673560550000001	0.0485553942	0.060424237900000004	-0.0068340884	-0.0022510205	-0.0052136826	-0.171184047	-0.0704096298	0.0566014237	-0.0161650152	0.037908495699999996	-0.0252285839	0.0110388376	-0.0163736597	-0.0204533859	-0.10893040529999999	-0.1742365682	-0.0984880615	0.014357329299999999	-0.0595694045	-0.0951883811	0.0368585373	0.0484394888	-0.071211951	0.0444242755	0.0376200287	0.0259118197	0.012861345900000001	-0.06683392610000001	-0.025925224900000002	-0.1493956758	0.1001227141	0.04586259980000002	0.0592063409	0.0328972039	0.062288373099999995	0.0715161709	-0.037493183	-0.0494515616	0.0384542914	0.0325276841	-0.1287933872	0.079943793	0.0154350638	0.12667087230000001	0.0122530328	-0.1683886421	-0.1166821658	-0.020004713799999997	0.0203633214	-0.12602246779999998	0.062382623899999996	0.0043489248	0.1239532527	0.12370891390000001	0.1233020394	0.08745419999999997	-0.010455500000000034	0.0076482370976399955	0.00010931748025000072	-0.0441849	-0.04431293	0.0019636357651849	0.00195230538801	-0.284106	-0.030371999999999955	0.0009224583839999973	0.08071621923599999	-0.000961702	0.00013728800000000028	1.884799494400008e-08	9.248707368039999e-07	-0.00155259	-0.00021076999999999988	4.4423992899999954e-08	2.4105357081e-06	0.00156968	-0.00010675000000000009	1.1395562500000016e-08	2.4638953024e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1453.3352062558115	1.228524197911156	1.5092717048532494	2112183.221742622	1103.786296616204	-1.1720116230897022	1.3736112446573576	1218344.1885977148	1269.2837284745247	-1.6713753241308495	2.7934954741135023	1611081.183370191	1.104945	18.726501000000006	0.059804900000000015	-0.048731599199999996	-0.0639897295	-0.0081812125	-0.0161040958	0.0972218807	-0.0328982082	-0.1207961456	-0.0833123525	0.05354648099999999	-0.1558529089	0.0344926404	0.053063617199999996	-0.0210566603	-0.0810345779	0.005590102800000001	0.0831459976	-0.0051080027	-0.0331287998	-0.017952591299999997	-0.13745706130000002	0.0500565087	-0.029111571	-0.060747128899999996	-0.0210707994	0.1005469051	-0.0439442527	-0.0785286399	0.0784616494	-0.0920366778	0.044037777599999994	-0.1885498414	0.0521025626	0.0351462082	0.0631172083	0.093020405	0.0261218111	-0.0471435854	-0.007176296400000001	-0.0623239216	0.1358205287	-0.046131297	-0.1458020815	-0.0211309616	-0.0832740677	-0.034133985	-0.0313070095	0.0952312836	0.09688571550000001	0.0637595842	-0.0021753157	-0.1925847583	-0.030236832400000007	-0.00371977	0.1238084399	0.1231303817	0.1220030341	0.0751566	-0.012297599999999964	0.005648514523560001	0.00015123096575999913	-0.013199100000000002	0.0309858	0.00096011980164	0.00017421624081000005	-0.282659	0.001446999999999976	2.0938089999999308e-06	0.079896110281	-0.000961702	0.0	0.0	9.248707368039999e-07	-0.00134182	0.00021076999999999988	4.4423992899999954e-08	1.8004809124000005e-06	0.00147896	-9.071999999999986e-05	8.230118399999975e-09	2.1873226816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1452.6982382628678	-0.6369679929437098	0.4057282240347379	2110332.17145204	1104.383113954819	0.5968173386149829	0.35619093567147114	1219662.0623885428	1271.2914682468274	2.0077397723027843	4.031018993286437	1616181.9972371743	1.2502160000000002	21.188536	0.15652793	-0.0462926763	-0.0891057323	-0.061142633700000004	-0.057040443899999994	-0.0086753815	-0.0496860899	-0.1243782559	-0.1177460832	0.1373411956	0.0597561102	0.0124377921	0.001502265	0.012672713600000001	-0.0949782476	-0.0202576947	0.0792160826	0.0394047496	-0.0614223554	0.11492574929999999	0.027586699500000002	-0.12847659919999999	-0.14038624859999999	0.0277814851	-0.0251231463	-0.0083860249	0.07937925929999999	0.0427343603	0.1309416919	-0.0223123996	0.0167722267	-0.1049996143	0.1923631046	-0.038447601	0.062068794800000014	0.0534785383	-0.0778047883	-0.0271772033	-0.1139031054	0.055324244	0.0246899408	0.1617326919	-0.0876822778	0.058544952699999986	0.09927827550000001	-0.030586696400000002	0.1650427948	-0.0940353602	-0.060189520999999996	-0.1287836932	0.07314435429999999	0.22122221179999998	0.0659155756	-0.07080645519999999	0.1235913266	0.12226427279999999	0.1200630614	0.0852663	0.010109700000000001	0.007270341915690002	0.00010220603408999998	-0.00678377	0.006415330000000002	4.1156459008900025e-05	4.60195354129e-05	-0.215212	0.06744700000000001	0.004549097809000001	0.046316204944	-0.00199856	-0.001036858	1.0750745121639995e-06	3.9942420736e-06	-0.00113256	0.00020926000000000018	4.3789747600000075e-08	1.2826921535999998e-06	0.00127396	-0.0002050000000000001	4.202500000000004e-08	1.6229740816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1447.6651686015314	-5.0330696613364125	25.33179021586503	2095734.4403821	1104.4807070580569	0.0975931032378412	0.009524413799591932	1219877.632263465	1271.1170774192533	-0.17439082757414326	0.030412160741994564	1615738.624506864	1.1961540000000002	20.272305	0.11799393	0.0553684673	-0.050779103	0.0011508621000000001	-0.1252934295	0.11452106570000001	0.023361552799999998	-0.1897046241	-0.0390208727	0.0123307012	0.0167363188	0.0160364418	-0.046084691	-0.0687476891	-0.09256472689999999	0.0806822695	0.0880083543	-0.030571152200000007	-0.12123993640000001	-0.0164148576	-0.08906058480000001	0.1015945775	0.050920460300000005	-0.07625216580000001	-0.128558489	-0.0161073864	-0.0139852722	0.0800241722	0.07950044440000001	-0.0894794242	-0.0061843694	-0.2111993864	0.0079440987	0.0763986892	0.0156208851	0.0545693069	0.045897842599999995	0.034886086499999996	-0.19866533449999998	0.0189815998	0.0443864633	-0.028884626400000002	-0.0811059211	0.0645041095	-0.0231433579	0.0472828077	-0.11104481810000001	0.1311716798	-0.009313481	-0.0797658895	-0.095193004	-0.0583272422	0.0483596262	-0.0257038278	0.1233020394	0.1211126101	0.1174923133	0.0811251	-0.004141199999999998	0.006581281850010001	1.714953743999998e-05	-0.037259	-0.03047523	0.0009287396435529	0.001388233081	-0.282022	-0.06681000000000001	0.004463576100000001	0.079536408484	-0.00187647	0.00012208999999999983	1.490596809999996e-08	3.521139660900001e-06	-0.00134182	-0.00020926000000000018	4.3789747600000075e-08	1.8004809124000005e-06	0.00127396	0.0	0.0	1.6229740816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1448.7607054309442	1.095536829412822	1.200200944599899	2098907.581600767	1104.8449318848582	0.3642248268013191	0.13265972445845087	1220682.3235116568	1271.348816828274	0.2317394090207472	0.05370315369328516	1616327.8140506526	1.2020110000000002	20.371561	0.1063391	-0.09481996109999999	0.0757633107	0.10114858410000001	-0.0986562665	-0.0227682585	-0.0088341423	-0.17207640780000005	-0.0897793159	0.0027856454	0.046190265099999996	0.0858952276	-0.012296421100000001	0.1309376072	0.0636435992	-0.09620665910000001	0.0196691126	0.0013313155	-0.12957820650000001	0.1712425111	-0.018945456200000002	0.0085738597	-0.1019955342	0.0285731718	-0.1226946179	0.046617572999999995	0.07985302400000001	0.025397107400000004	-0.0733817432	-0.0131748228	-0.0333254464	-0.0882044945	0.1674592812	-0.0218300623	0.0761951153	0.0131832683	0.0198528475	0.0046998225	-0.10884860619999999	-0.15219702470000002	-0.0026954312	0.21598376170000005	-0.0744123715	0.0756075935	-0.0617260552	0.044954915199999994	0.0154153251	-0.0429736895	0.012683452900000001	-0.0254631736	-0.0679934968	0.1436455133	-0.15333290789999998	0.0392857389	0.1229407472	0.11967808320000001	0.1143042958	0.08870700000000001	0.007581900000000002	0.007868931849000001	5.7485207610000036e-05	-0.036397000000000006	0.0008619999999999947	7.43043999999991e-07	0.0013247416090000005	-0.215663	0.06635899999999997	0.004403516880999997	0.046510529569000016	-0.0018386	3.787000000000018e-05	1.4341369000000135e-09	3.38044996e-06	-0.0007489660000000001	0.000592854	3.51475865316e-07	5.60950069156e-07	0.00127396	0.0	0.0	1.6229740816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1451.9786268306132	3.2179213996689664	10.355018134447484	2108241.932772913	1104.5998179937608	-0.2451138910973896	0.06008081960890296	1220140.7579118495	1270.1015162686203	-1.247300559653695	1.5557586861124209	1613157.8616278484	1.204622	20.415825	0.0664426	-0.0639720895	-0.042162556	-0.0716889737	0.0616722147	0.0819283646	0.0396361237	-0.1350477272	-0.07451980379999999	-0.0040628517999999995	-0.1203977558	0.0038406895	0.051429601500000005	-0.0276750783	-0.0689393763	-0.0121708297	0.0835636234	-0.0239881253	-0.012701726000000002	0.047428547599999996	-0.1103862674	-0.010150875799999999	-0.0286144209	-0.06589930179999999	-0.0412952803	0.1019293141	-0.0838524783	-0.0247191322	0.031902001	-0.05437446889999999	-0.035003739	-0.1768988148	0.0233971704	0.0422422259	0.0206358665	0.0838728767	0.052367568600000004	-0.06478218570000001	-0.034479377	-0.0331345456	0.0634730553	0.0439021056	-0.1079687801	-0.023937677999999997	-0.0959061718	0.0727762557	-0.059831111	0.0990820208	-0.0438852627	0.1443318662	-0.1159186758	-0.0362167946	-0.0282179104	-0.0495173524	0.12250766119999999	0.1179640426	0.1105157577	0.0887362	2.919999999999312e-05	0.00787411319044	8.526399999995983e-10	-0.0344301	0.0019669000000000075	3.8686956100000295e-06	0.00118543178601	-0.243869	-0.02820599999999998	0.0007955784359999988	0.059472089161	-0.00151726	0.0003213399999999998	1.0325939559999988e-07	2.3020779076000004e-06	-0.000631866	0.00011710000000000007	1.371241000000002e-08	3.99254641956e-07	0.0009875900000000002	-0.00028636999999999977	8.200777689999987e-08	9.753340081000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1450.6328139087884	-1.3458129218247452	1.8112124205504567	2104335.560788929	1105.719797498736	1.1199795049751629	1.254354091564411	1222616.2705806457	1269.7458832575205	-0.35563301109982604	0.126474838583929	1612254.6080494209	1.071562	18.16073	0.0426518	0.055235018	-0.0624215695	-0.054130996900000006	-0.0620693055	0.0324007237	0.1013505214	-0.1376066396	-0.0530462637	0.0508365236	0.0676223346	-0.0277915675	-0.0193174626	-0.0339905325	-0.06780677110000001	0.0103390449	-0.0235100228	0.0480208232	0.0430477085	0.19348179710000002	0.0819773357	0.043867215	0.0767400706	-0.0346218754	-0.0492445637	-0.0377357567	0.0014040938	0.09994226519999999	0.038151869399999996	0.0006438681	-0.1057947671	-0.1306437153	0.06623127990000001	0.0436022698	-0.0195272618	-0.039646094900000005	0.0151734581	0.0838016938	-0.0485536857	-0.0036946212	-0.0593712992	0.0938217425	-0.1164915235	0.060532696	0.0955310185	-0.08068116730000001	-0.1490783808	0.0647031779	-0.0048519776	0.0464870067	0.10694484509999999	0.1468558181	0.0477378092	0.0105624698	0.1220030341	0.1159744915	0.106146603	0.08558409999999997	-0.0031521000000000327	0.007324638172809993	9.935734410000206e-06	-0.0534216	-0.018991499999999998	0.00036067707225	0.00285386734656	-0.232317	0.011552000000000008	0.00013344870400000018	0.053971188489	-0.00153415	-1.6889999999999874e-05	2.8527209999999575e-10	2.3536162225e-06	-0.0007229829999999999	-9.111699999999984e-05	8.302307688999968e-09	5.227044182889997e-07	0.000916473	-7.111700000000021e-05	5.057627689000029e-09	8.39922759729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1450.6129048997554	-0.01990900903297188	0.00039636864067495593	2104277.799861707	1105.5340812429786	-0.18571625575737016	0.034490527652536934	1222205.604789757	1268.5695954610944	-1.1762877964260952	1.3836529800209587	1609268.8185283246	1.179235	19.985558	0.25540945	-0.0032631593	0.0626040273	0.0758687114	-0.041738756099999996	0.0648052013	0.0871874862	-0.09635198119999999	-0.0654943626	-0.0474149631	0.1176987272	0.0232523562	-0.0427353137	0.026148732799999998	0.1404317807	-0.1257885534	-0.0944595526	-0.036140333999999996	0.046159669	0.0199016066	-0.11106424470000001	-0.1216645355	0.1879116759	-0.0734540234	-0.10517599949999999	0.007812881899999999	0.026674871699999998	0.085834889	-0.09512272599999999	-0.0298761094	-0.0832997516	-0.0656536212	0.0560289966	0.12193475349999999	-0.047553577	-0.0785252885	-0.026386331800000003	0.0995602683	-0.0476930884	-0.1290144751	-0.1888744395	-0.0504736331	0.0725347847	-0.1855944224	0.191955612	0.1760649836	-0.1628794023	0.020287708600000003	0.0158226562	0.0907688243	0.0571564549	-0.1359110855	0.10666874970000001	0.054637599800000006	0.12142716070000001	0.1137140766	0.10121978570000001	0.048464	-0.03712009999999997	0.002348759296	0.0013779018240099976	-0.0202778	0.0331438	0.00109851147844	0.00041118917283999986	-0.29285700000000003	-0.06054000000000004	0.0036650916000000046	0.08576522244900002	-0.000309356	0.001224794	1.500120342436e-06	9.5701134736e-08	-0.0014074	-0.0006844170000000003	4.6842662988900033e-07	1.98077476e-06	0.00033357300000000004	-0.0005828999999999999	3.397724099999999e-07	1.1127094632900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1455.6682894926666	5.055384592911197	25.5569133822439	2118970.1690345057	1103.6306737593966	-1.9034074835819863	3.6229600485559104	1218000.6640626194	1266.7278539555996	-1.8417415054948376	3.392011773062392	1604599.4559869592	1.545064	26.185596	0.18905755	0.009708473399999999	-0.036841869900000004	0.1082723807	0.0633189641	0.07715457469999999	-0.1561677223	0.1179754076	-0.0219499002	-0.0854643648	-0.1535308075	0.12048855859999999	0.0514819158	-0.1329077982	0.046076423600000006	0.06317472269999999	-0.078381063	0.1734454147	0.0771633026	-0.12820502539999998	-0.2137226664	0.023960999	0.2097646499	-0.05254806730000002	0.0338655092	0.10706424310000001	0.0564919167	-0.2230920163	-0.0250937047	0.0088232474	0.1921973263	0.040022044900000005	-0.0914814481	0.0889499842	-0.052236056100000004	0.1995591245	0.0765535002	-0.0828991071	0.16657871529999999	0.0196977364	-0.0625747047	-0.2775570102	-0.106015212	-0.1727015878	-0.0685406761	-0.025006647799999997	-0.0947843469	-0.060924472199999996	-0.0819536947	0.0092083251	0.011836781000000001	0.18361427870000002	0.0690204908	0.022380445899999997	0.12078037720000001	0.11118807720000001	0.09576119	0.027468	-0.020996	0.0007544910239999999	0.000440832016	0.0565044	0.0767822	0.005895506236839999	0.0031927472193599995	-0.23710100000000006	0.05575599999999999	0.003108731536	0.05621688420100002	-0.00035089199999999995	-4.153599999999995e-05	1.7252392959999956e-09	1.2312519566399993e-07	-0.00163285	-0.0002254499999999999	5.082770249999994e-08	2.6661991225e-06	-0.000109908	-0.00044348099999999996	1.9667539736099998e-07	1.2079768463999998e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
