csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63
1265.5028344657885	n/a	1601497.424040945	n/a	1018.697499753528	n/a	n/a	1037744.5960040892	1095.6254613169665	n/a	1200395.1514860156	n/a	n/a	n/a	n/a	-0.0262668398	-0.0336972676	-0.0120177724	0.005374459200000001	0.0284878709	-0.0022429807999999997	0.0008410033	-0.0104316445	0.0100179257	-0.011410325	0.1240256802	0.1239985182	0.1239532527	0.136404	n/a	0.018606051216	n/a	-0.0567294	n/a	0.0032182248243600004	n/a	0.42944	n/a	n/a	0.1844187136	-0.00592041	n/a	n/a	3.50512545681e-05	-0.000104532	n/a	n/a	1.0926939024000003e-08	0.00253287	n/a	n/a	6.4154304369e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1274.747136089116	9.2443016233276	1624980.2609674034	85.4571125030573	1024.6434857832833	5.945986029755317	35.35474986604541	1049894.272958117	1097.5356165073706	1.910155190404112	1204584.429502214	3.648692851427768	0.694075	26.158672	0.33314065	-0.0188459601	0.0198449925	-0.0638008359	-0.039152482999999995	0.027971501099999997	0.0237602714	0.039129153199999996	-0.06342330639999999	-0.0420416328	-0.043335395	0.1239532527	0.12370891390000001	0.1233020394	0.161635	0.025231000000000003	0.026125873225	0.0006366033610000003	-0.08490589999999999	-0.028176499999999993	0.007209011854809998	0.0007939151522499996	0.172718	-0.256722	0.065906185284	0.029831507524000007	-0.00616799	-0.00024757999999999985	6.129585639999992e-08	3.80441006401e-05	5.255100000000001e-05	0.00015708300000000005	2.4675068889000008e-08	2.761607601000001e-09	0.00247731	-5.556000000000007e-05	3.086913600000008e-09	6.1370648361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1263.9160415358392	-10.831094553276898	1597483.7600516253	117.31260922202448	1020.8881261855432	-3.7553595977400387	14.102725708338227	1042212.5661866296	1088.5210145748365	-9.014601932534106	1184877.9991710314	81.26304800204764	0.58683	22.116766	0.37881346	0.0203483986	-0.0032431476000000002	-0.0206649522	0.0218475277	-0.0070790535	-0.0305697189	0.0045992756	-0.025730083100000002	0.014396251100000004	-0.019143629	0.1238084399	0.1231303817	0.1220030341	0.145771	-0.01586399999999999	0.021249184441000005	0.00025166649599999964	-0.00888299	0.07602291	7.89075113401e-05	0.0057794828448681	0.349766	0.17704799999999996	0.03134599430399999	0.12233625475599998	-0.00496283	0.0012051600000000007	1.4524106256000006e-06	2.4629681608899995e-05	0.000743872	0.0006913210000000001	4.779247250410001e-07	5.533455523840001e-07	0.00217622	-0.00030108999999999995	9.065518809999998e-08	4.7359334884e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1273.4028532856207	9.48681174978151	1621554.82675596	89.9995971757925	1023.7659447088972	2.8778185233539944	8.281839453359362	1048096.7095457008	1096.5990319773748	8.078017402538308	1202529.4369337156	65.25436515571175	0.878668	33.115704	0.32723191	0.009046890600000001	0.0151100525	-0.05011116559999999	-0.0198111059	0.0038377427	-0.00410413	0.0250326252	-0.05313033440000002	-0.025415741699999998	-0.053939843499999994	0.1235913266	0.12226427279999999	0.1200630614	0.159402	0.013630999999999976	0.025408997604	0.00018580416099999936	-0.037012800000000005	-0.02812981	0.0013699473638400005	0.0007912862106361003	0.0910037	-0.2587623	0.06695792790129	0.008281673413689999	-0.00499148	-2.8650000000000727e-05	8.208225000000415e-10	2.4914872590400007e-05	0.000629906	-0.00011396600000000007	1.2988249156000017e-08	3.9678156883599993e-07	0.00256778	0.00039156	1.533192336e-07	6.5934941284e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1251.164143849646	-22.238709435974673	1565411.7148550178	494.5601973777088	1017.4477662916437	-6.318178417253535	39.919378512248386	1035199.9571318552	1087.4555304398316	-9.143501537543218	1182559.5306841754	83.60362036705516	1.056259	39.808861	0.35206744999999984	-0.01869107	-0.047520531	0.0064936713	0.0233387135	0.0852143558	-0.018035003100000002	-0.0364800127	0.0027534423999999997	0.023039042000000003	-0.0556884514	0.1233020394	0.1211126101	0.1174923133	0.149081	-0.010320999999999995	0.022225144561000002	0.00010652304099999994	-0.0325085	0.0045043000000000106	0.0010568025722499997	2.028871849000009e-05	0.351167	0.2601633	0.06768494266689	0.123318261889	-0.00578976	-0.0007982799999999992	6.372509583999989e-07	3.35213208576e-05	0.000209189	-0.00042071699999999987	1.770027940889999e-07	4.3760037720999995e-08	0.0022452	-0.00032258000000000026	1.0405785640000015e-07	5.040923039999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1273.6136526985354	22.44950884888931	1622091.7363401055	503.9804475563594	1020.3709479008393	2.9231816091955807	8.544990720339264	1041156.8713200572	1093.8824466190763	6.426916179244699	1196578.8070213364	41.30525157503728	0.944081	35.581055	0.23861725	0.0532338875	0.0734684721	-0.0277207098	-0.0090764255	-0.0682677196	-0.0029219176	0.0556930262	-0.0252492769	-0.015615826000000001	-0.0152957857	0.1229407472	0.11967808320000001	0.1143042958	0.149557	0.0004760000000000042	0.022367296249000003	2.26576000000004e-07	-0.0429209	-0.010412400000000002	0.00184220365681	0.00010841807376000004	0.204642	-0.146525	0.021469575625	0.04187834816400001	-0.00447786	0.0013118999999999993	1.7210816099999989e-06	2.00512301796e-05	0.000351256	0.00014206699999999998	2.0183032488999995e-08	1.2338077753599998e-07	0.00241531	0.00017011000000000025	2.8937412100000076e-08	5.8337223961e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1253.0910935525878	-20.522559145947522	1570237.2887408203	421.1754338989143	1019.8660880403081	-0.5048598605311554	0.2548834787755377	1040126.8375346416	1090.792831846051	-3.0896147730252324	1189829.0020067277	9.545719445695758	0.87836	33.104126	0.27042045	-0.0071804477	-0.0530070379	-0.0041746994	0.0563653663	0.0726142368	-0.0367011146	-0.027814497999999997	-0.013071361200000001	0.074151055	-0.028741253799999998	0.12250766119999999	0.1179640426	0.1105157577	0.15937599999999996	0.009818999999999968	0.025400709375999992	9.641276099999934e-05	-0.0259627	0.016958199999999996	0.0006740617912900001	0.00028758054723999985	0.391579	0.186937	0.034945441969	0.15333411324100002	-0.00540689	-0.00092903	8.630967408999998e-07	2.92344594721e-05	0.000395331	4.407499999999997e-05	1.9426056249999975e-09	1.5628659956099993e-07	0.00257633	0.00016102	2.59274404e-08	6.6374762689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1274.8073445364093	21.71625098382151	1625133.7656839716	471.5955567923287	1022.5097587391127	2.6436706988046126	6.988994763718067	1045526.2067167184	1094.9505309008011	4.157699054750083	1198916.6651199462	17.286461429869732	0.973232	36.679695	0.4594371500000001	0.0322842022	0.0714565358	-0.045381123899999994	-0.032163219	-0.0300948344	0.024331590400000002	0.0577856511	-0.044972548700000003	-0.0406077122	-0.046089485	0.1220030341	0.1159744915	0.106146603	0.16523800000000002	0.005862000000000062	0.02730359664400001	3.436304400000072e-05	-0.0133319	0.012630800000000005	0.00017773955760999998	0.00015953710864000006	0.06690510000000001	-0.3246739	0.10541314134121	0.0044762924060100006	-0.00397393	0.0014329600000000005	2.053374361600001e-06	1.5792119644899992e-05	0.00114998	0.0007546490000000001	5.694951132010002e-07	1.3224540004e-06	0.00271413	0.00013780000000000002	1.898884e-08	7.3665016568999985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1251.1750400419635	-23.632304494445858	1565438.9808240088	558.485815718206	1017.6237437798223	-4.886014959290378	23.873142182409357	1035558.0839044616	1086.6908959688617	-8.259634931939445	1180897.1033816074	68.22156920891432	1.1873360000000002	44.74897	0.562414915	0.0729498393	-0.1291231769	0.0231205762	0.18042062809999998	0.08510387800000001	-0.1507893474	-0.0620698797	0.0140611525	0.201018726	-0.0354482595	0.12142716070000001	0.1137140766	0.10121978570000001	0.142929	-0.022309000000000027	0.020428699041	0.0004976914810000012	-0.00329328	0.010038619999999998	1.08456931584e-05	0.00010077389150439996	0.4605260000000001	0.3936209000000001	0.15493741291681004	0.21208419667600004	-0.00528796	-0.0013140300000000008	1.7266748409000019e-06	2.7962520961600005e-05	2.28321e-05	-0.0011271478999999999	1.2704623884744101e-06	5.2130479041e-10	0.00242638	-0.0002877499999999998	8.280006249999991e-08	5.887319904400002e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1140.3011145034066	-110.87392553855692	1300286.6317377111	12293.027364329468	978.42094544237	-39.20279833745235	1536.8593974869568	957307.5464803412	1039.0252077072646	-47.6656882615971	1079573.3822511244	2272.0178374517554	2.212688	83.393005	1.161377975	-0.22862852179999998	-0.1587023123	0.3191718225	-0.1581200454	0.1510685722	0.1391266051	-0.3164950252	0.3227573982	-0.17518047190000002	-0.2063288295	0.12078037720000001	0.11118807720000001	0.09576119	0.115861	-0.02706800000000001	0.013423771320999998	0.0007326766240000005	0.014877799999999997	0.01817108	0.00022134893283999994	0.0003301881483664	-0.387725	-0.8482510000000001	0.7195297590010001	0.150330675625	-0.00096868	0.00431928	1.86561797184e-05	9.383409424e-07	0.0006962000000000001	0.0006733679000000001	4.5342432875041007e-07	4.846944400000002e-07	0.00206127	-0.00036511000000000014	1.3330531210000006e-07	4.2488340129000005e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
