csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81
1298.8232383138998	n/a	1686941.8043842053	n/a	1021.9187147042737	n/a	n/a	1044317.8594628349	1090.8789218689817	n/a	1190016.8221780318	n/a	n/a	n/a	n/a	-0.0726648632	0.013734321499999999	-0.0372157559	-0.0182895415	0.0455674722	-0.0688568288	-0.0062658081999999995	-0.032082662799999995	-0.00013219139999999998	0.0449082288	-0.013238656599999999	0.1240256802	0.1239985182	0.1239532527	-0.0235946	n/a	0.00055670514916	n/a	-0.151447	n/a	0.022936193809000003	n/a	0.31132600000000005	n/a	n/a	0.09692387827600003	-0.000912924	n/a	n/a	8.334302297759998e-07	0.000513483	n/a	n/a	2.63664791289e-07	-0.0006508390000000001	n/a	n/a	4.235914039210001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1275.5080548615315	-23.315183452368274	1626920.7980166476	543.5977794175874	1020.3838570603917	-1.534857643881992	2.3557879869829788	1041183.215749442	1085.0413349808814	-5.8375868881003035	1177314.698617093	34.0774206761206	0.564287	20.577696	0.10577103199999999	0.0241142199	-0.0111003389	-0.0158268152	0.0454548408	-0.0008992313	0.011246911200000001	0.0334973714	-0.022402922599999996	-0.036585282999999996	-0.0189635393	-0.0044245209	0.1239532527	0.12370891390000001	0.1233020394	-0.0438976	-0.020303	0.00192699928576	0.00041221180900000013	-0.140294	0.011152999999999995	0.019682406436	0.00012438940899999992	0.304408	-0.006918000000000035	4.785872400000049e-05	0.09266423046399999	-7.44336e-06	0.00090548064	8.198951894148095e-07	5.54036080896e-11	0.000184358	-0.000329125	1.08323265625e-07	3.3987872163999997e-08	-0.0005375040000000001	0.000113335	1.2844822225e-08	2.8891055001600013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1269.500154976971	-6.007899884560403	1611630.6434865538	36.09486102290089	1013.9668862287897	-6.416970831602043	41.17751465363142	1028128.8463685074	1074.2246803536827	-10.81665462719866	1153958.663880972	117.00001732409815	0.8613199999999999	31.409529	0.7375212319999999	0.0143847122	0.0155073204	0.0423479698	0.0750711487	0.1197359566	0.024870444	0.0154242981	0.0449373224	-0.1279416074	0.08754923619999999	0.013544266000000001	0.1238084399	0.1231303817	0.1220030341	-0.0311	0.012797600000000004	0.00096721	0.00016377856576000008	-0.13928	0.0010140000000000149	0.0193989184	1.02819600000003e-06	0.782445	0.4780369999999999	0.22851937336899994	0.6122201780250001	-0.004295899999999999	-0.00428845664	1.8390860353160085e-05	1.8454756809999994e-05	-0.000440637	-0.0006249949999999999	3.906187500249999e-07	1.94160965769e-07	-0.000537505	-9.99999999907325e-10	9.9999999981465e-19	2.8891162502499994e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1274.1539317750596	4.653776798088528	1623468.2418578432	21.65763848642712	1020.93708377312	6.970197544330291	48.583653806988	1042312.5290231627	1087.754792847669	13.53011249398628	1183210.4893630752	183.06394409992362	1.115571	40.681229	0.7417223749999999	0.0004244556	0.0284896583	-0.0138058692	0.0190234433	0.0348631985	0.006802045699999999	-0.0016239811999999999	-0.017046416499999998	-0.0209114303	0.033766196	-0.0340400289	0.1235913266	0.12226427279999999	0.1200630614	-0.0350596	-0.003959600000000004	0.0012291755521600006	1.567843216000003e-05	-0.156909	-0.017629000000000006	0.024620434281	0.0003107816410000002	0.326218	-0.456227	0.20814307552899994	0.106418183524	0.00018894400000000005	0.004484843999999999	2.0113825704335992e-05	3.569983513600001e-08	8.32325e-05	0.0005238695	2.7443925303025e-07	6.92764905625e-09	-0.000268083	0.000269422	7.258821408399996e-08	7.186849488900001e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1280.4117125791367	6.25778080407713	1639454.1537098382	39.159820591876205	1023.1553754699687	2.2182916968487234	4.920818052307989	1046846.9223530927	1089.1522953609174	1.3975025132483552	1186252.722489955	1.9530132745354687	0.745372	27.181278	0.203874365	0.0031149046	-0.024191390400000002	-0.0427777189	0.0242643043	-0.0015997852	-0.0158351867	0.023187722400000003	-0.0479896521	-0.023463086	-0.0165943126	-0.015233336200000001	0.1233020394	0.1211126101	0.1174923133	-0.037686800000000006	-0.002627200000000003	0.0014202948942400005	6.902179840000016e-06	-0.125973	0.030935999999999988	0.015869196728999998	0.0009570360959999996	0.188413	-0.13780499999999998	0.018990218025	0.035499458569	-0.00028477200000000003	-0.0004737160000000001	2.2440684865600008e-07	8.109509198400001e-08	3.15672e-05	-5.1665299999999995e-05	2.66930322409e-09	9.9648811584e-10	-0.000143341	0.000124742	1.5560566563999998e-08	2.0546642281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1273.441600935826	-6.970111643310702	1621653.5109939997	48.58245632021541	1019.2941761058812	-3.861199364087497	14.908860529229694	1038960.6174433671	1080.8603830827342	-8.29191227818319	1168259.1677177548	68.75580922908514	1.025898	37.41114	0.65910676	0.0045344756	0.023396440499999997	-0.0047006583000000005	0.0635309327	0.0944037622	0.0151871008	0.0122335481	-0.0060253442	-0.09894361970000001	0.06285002320000001	0.0315038697	0.1229407472	0.11967808320000001	0.1143042958	-0.0410091	-0.003322299999999993	0.0016817462828099998	1.1037677289999956e-05	-0.12231	0.0036630000000000135	0.014959736099999997	1.34175690000001e-05	0.636469	0.448056	0.200754179136	0.405092787961	-0.0028622	-0.002577428	6.643135095184001e-06	8.19218884e-06	-0.0007892799999999997	-0.0008208471999999997	6.737901257478395e-07	6.229629183999996e-07	-0.0008263749999999999	-0.0006830339999999999	4.6653544515599995e-07	6.828956406249998e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1277.5557166526905	4.1141157168644895	1632148.6091519697	16.92594813175141	1019.7389996906006	0.4448235847194155	0.19786802152263105	1039867.6274899868	1084.2036642901157	3.343281207381551	1175497.585660114	11.177529231630645	1.169724	42.656025	0.4526026999999999	-0.0098765429	0.0455676817	-0.0058332541	0.0088331509	0.0805877965	-0.0128512718	-0.016137606699999998	-0.007466840600000002	-0.0403035393	0.0672679258	0.0016838329999999998	0.12250766119999999	0.1179640426	0.1105157577	-0.034226099999999995	0.006783000000000004	0.0011714259212099994	4.6009089000000064e-05	-0.198541	-0.07623100000000001	0.039418528681	0.005811165361000001	0.393027	-0.24344199999999994	0.059264007363999976	0.15447022272900002	-0.0008299559999999999	0.0020322440000000003	4.130015675536001e-06	6.888269619359997e-07	-0.000671075	0.00011820499999999971	1.3972422024999929e-08	4.503416556250001e-07	-0.00045389	0.0003724849999999999	1.387450752249999e-07	2.060161321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1279.3515910759	1.7958744232093975	1636740.4935884366	3.2251649439376875	1017.4219269674963	-2.3170727231042747	5.368826004153858	1035147.3774742534	1085.181028197123	0.9773639070072022	1177617.8639589648	0.9552402067203829	0.951223	34.687984	0.4019365	0.0088337724	-0.010983205	0.0205361789	0.0185511019	0.0774035347	-0.0048005958	0.003050689	0.025801220299999997	-0.046082543600000005	0.0900369426	0.0076717379	0.1220030341	0.1159744915	0.106146603	-0.0363944	-0.002168300000000005	0.00132455235136	4.701524890000021e-06	-0.121283	0.07725800000000001	0.014709566088999997	0.005968798564000001	0.618121	0.225094	0.050667308836000007	0.3820735706410001	-0.0023215	-0.001491544	2.224703503936e-06	5.389362249999999e-06	-0.00027766900000000003	0.000393406	1.5476828083599998e-07	7.710007356100001e-08	-0.000517264	-6.337400000000005e-05	4.0162638760000055e-09	2.6756204569600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1286.3933307103093	7.041739634409397	1654807.801295963	49.58609707881217	1021.8587751896823	4.436848222185971	19.685622146714824	1044195.3564321577	1093.7946406206174	8.613612423494487	1196386.7158503856	74.19431898217856	1.170669	42.690483	0.9847742150000002	-0.0336659834	0.0238823162	-0.028244883300000002	-0.042692106900000006	-0.023911865499999997	-0.032263179100000004	-0.0130453301	-0.027058360299999997	0.0569541363	-0.0104036433	-0.0188009701	0.12142716070000001	0.1137140766	0.10121978570000001	-0.0279571	0.008437300000000002	0.0007815994404099999	7.118803129000002e-05	-0.110945	0.010337999999999986	0.012308793025	0.00010687424399999972	0.0319855	-0.5861354999999999	0.34355482436025003	0.00102307221025	0.00384794	0.00616944	3.80619899136e-05	1.4806642243600002e-05	0.000717793	0.000995462	9.909445934439998e-07	5.15226790849e-07	-8.48977e-05	0.0004323663	1.8694061737569e-07	7.207619465290001e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1273.3502275859646	-13.043103124344725	1621420.802093228	170.12253911229112	1021.3781114828363	-0.4806637068460304	0.2310375990789667	1043213.2466162451	1086.9054773399125	-6.889163280704906	1181363.5166715032	47.460570708212785	0.7752600000000001	28.271196000000003	0.08694166500000003	0.035366480299999996	-0.0382687013	-0.026314556200000002	0.0319288782	-0.0628018338	0.0150565175	0.047198790899999996	-0.0297850605	0.001322945	-0.07229229849999999	0.019339274899999998	0.12078037720000001	0.11118807720000001	0.09576119	-0.0256209	0.002336199999999997	0.0006564305168100001	5.457830439999984e-06	-0.110858	8.700000000000374e-05	0.012289496164	7.569000000000653e-09	0.0303506	-0.0016349000000000016	2.672898010000005e-06	0.0009211589203600001	0.00507197	0.00122403	1.4982494409e-06	2.57248796809e-05	0.00103391	0.00031611700000000014	9.992995768900006e-08	1.0689698881000002e-06	-0.000202422	-0.0001175243	1.3811961090490001e-08	4.0974666084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
