csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
1406.9993993229928	n/a	n/a	1979647.3096952625	1234.747590068452	n/a	n/a	1524601.6111798496	1370.5759044155668	n/a	1878478.3097645491	n/a	n/a	n/a	n/a	-0.2003627214	0.0993341368	-0.1147655616	-0.1397777423	0.0385100615	-0.0554852521	0.08065038299999999	-0.1631918988	-0.017738212	0.23379323649999997	-0.1898547108	0.1047894023	-0.0048794369	0.0354704421	-0.08417572539999997	0.0627203212	-0.1544343068	-0.2063660092	-0.0639923028	0.1011801342	-0.257461725	0.2608713086	-0.0863032503	-0.1549054537	0.0454041016	-0.041410962200000005	0.0577265262	-0.1290857792	-0.0925743307	0.1876200143	-0.0610857876	0.1567134724	-0.022906132599999997	0.012708467900000001	-0.0049605258	0.0672245117	-0.1660809606	0.036692030099999995	-0.0447733882	0.1240256802	0.1239985182	0.1239532527	0.0120421	n/a	n/a	0.00014501217241	-0.0605254	n/a	0.0036633240451600002	n/a	0.0496802	n/a	0.00246812227204	n/a	-0.00203356	n/a	4.1353662735999985e-06	n/a	0.000546825	n/a	2.9901758062500004e-07	n/a	0.000547044	n/a	n/a	2.9925713793600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1389.02917703094	-17.970222292052764	322.92888922579016	1929402.0546432503	1232.5943909556152	-2.1531991128367736	4.6362664195210685	1519288.9326152438	1361.3747601415848	-9.20114427398198	1853341.2375505576	84.66105595063141	1.009382	16.08642	0.09419055	-0.2343661621	0.0410810046	-0.089353635	-0.1666282404	-0.0953165193	0.0018550592000000001	0.12043038390000001	-0.0944170559	0.071308574	0.24750187199999998	-0.0335882514	0.1579183924	0.056526951	-0.029197337200000006	0.0206644681	0.005638685500000001	-0.0701026149	-0.24067773309999999	0.0388917051	0.0727930764	-0.062244311	0.1894840438	-0.0564374726	-0.1737807524	-0.09399515369999999	-0.004272493	0.10272101609999999	-0.1087692106	-0.183405504	0.1387577787	0.111761385	0.16257413269999998	0.052518569800000005	0.009508890899999999	-0.0074051235	-0.008372706	-0.0571239062	0.19820153769999999	0.0482245421	0.1239532527	0.12370891390000001	0.1233020394	0.0125853	0.0005431999999999988	2.950662399999988e-07	0.00015838977608999998	-0.0255347	0.0349907	0.00065202090409	0.00122434908649	0.07945779999999998	0.029777599999999987	0.006313541980839997	0.0008867054617599993	-0.00216249	-0.0001289300000000002	4.6763630001e-06	1.6622944900000046e-08	0.000181675	-0.00036515	3.3005805625e-08	1.333345225e-07	0.000463543	-8.350099999999999e-05	6.972417000999998e-09	2.1487211284900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1380.6054374511075	-8.4237395798325	70.95938850883662	1906071.373919564	1230.1544768353128	-2.439914120302319	5.953180914450639	1513280.0368779625	1362.4897551453114	1.1149950037265626	1856378.332875931	1.2432138583351973	0.862137	13.739787	0.15899958	-0.2129166298	-0.055151433	0.0025623344	-0.14579748720000002	-0.0041514455	0.009369725	0.0772385661	-0.034142838700000004	0.1262020946	0.14585815	-0.1455982294	-0.0024861663000000003	0.0133292248	0.0978566095	-0.047409581500000006	0.05510163	0.0545384213	-0.1717644254	0.11965065609999999	-0.060143026100000004	-0.059964215599999995	0.11468118990000001	0.0284369584	-0.1416371729	-0.0100016451	0.0117984104	0.0721612955	-0.039555425899999996	-0.18453278690000002	0.049810470499999995	-0.13236664880000001	0.1124879	-0.006864583100000001	0.09785805980000001	0.0183148254	0.09045650150000001	0.005410899499999999	0.0478797892	-0.18750731010000002	0.1238084399	0.1231303817	0.1220030341	0.00718247	-0.005402829999999999	2.9190572008899987e-05	5.15878753009e-05	-0.0628325	-0.0372978	0.00394792305625	0.00139112588484	0.12172	0.042262200000000034	0.014815758400000004	0.0017860935488400024	-0.000791272	0.0013712179999999998	6.26111377984e-07	1.8802388035240003e-06	0.000156822	-2.4853e-05	2.4593139684000005e-08	6.17671609e-10	0.000378879	-8.466400000000003e-05	7.1679928960000055e-09	1.4354929664100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1385.8266801070065	5.221242655899005	27.26137487177929	1920515.5872964072	1229.688835980445	-0.4656408548678428	0.21682140572205544	1512134.6333349415	1368.1760896874691	5.686334542157737	1871905.812392493	32.33440052533625	0.972206	15.493943	0.13588655	-0.1532940749	-0.054741606799999995	0.0031943142	-0.1390090518	-0.11470808060000001	0.0569101412	0.0527697958	-0.0161350373	0.058735943600000014	0.13746435529999998	-0.1094092909	-0.0174204567	0.04611162	-0.0779198007	0.0139188378	-0.0469978044	-0.020902151299999998	-0.1273360067	0.0867389329	-0.07299295480000001	-0.1000417905	0.003451035	0.0288173303	-0.1346399475	-0.12638837349999998	0.0322051679	0.053973359699999994	-0.0162936645	-0.1441722043	0.0998096197	-0.049213238099999994	0.0740292114	0.041019121400000004	-0.0724224022	-0.0070968314	-0.0601845233	-0.0378636277	0.0765695176	0.0626318891	0.1235913266	0.12226427279999999	0.1200630614	0.00890932	0.0017268500000000007	2.982010922500001e-06	7.93759828624e-05	-0.045714	0.017118500000000002	0.002089769796	0.00029304304225000004	0.0718988	-0.04982120000000001	0.005169437441439999	0.002482151969440001	-0.00195118	-0.001159908	3.8071033924e-06	1.3453865684640005e-06	8.815619999999998e-23	-0.000156822	7.771515598439996e-45	2.4593139684000005e-08	0.000406549	2.7670000000000042e-05	7.656289000000021e-10	1.6528208940100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1383.7012616002066	-2.125418506799861	4.517403829047349	1914629.1813540037	1230.0243219443241	0.3354859638791368	0.11255083195991346	1512959.8325745943	1373.1553719311873	4.979282243718217	1885555.6754634771	24.793251662607517	1.0200570000000002	16.256542	0.08443206	-0.1230274604	-0.0710323303	0.029235245400000002	-0.12143828949999999	-0.030790302599999996	0.0014480794	-0.0077635427	-0.0408883813	-0.026857291800000002	0.0933002047	-0.1121650907	-0.09564685099999999	-0.045906335199999995	0.04673293480000002	-0.06815355940000001	-0.060609823099999995	0.035688913100000004	-0.08167338	0.0657311523	-0.016947140700000002	-0.1511382479	-0.082861385	0.0496000667	-0.11169588429999999	-0.0400462351	-0.0117419558	-0.0143798836	-0.0379683028	-0.062164099999999986	0.1146908027	-0.1240154591	0.0086586299	-0.0729490004	0.0214565187	-0.0796607905	0.0576319412	-0.0166205173	-0.12198255960000001	-0.049601192999999995	0.1233020394	0.1211126101	0.1174923133	0.00393996	-0.00496936	2.46945388096e-05	1.55232848016e-05	-0.0499232	-0.004209199999999996	0.0024923258982399994	1.7717364639999967e-05	0.0553535	-0.0165453	0.00306400996225	0.00027374695208999994	-0.00119589	0.00075529	1.4301528921e-06	5.704629841e-07	0.000369604	0.000369604	1.3660711681600001e-07	1.3660711681600001e-07	0.000357279	-4.927000000000002e-05	2.427532900000002e-09	1.27648283841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1385.3039104467746	1.6026488465679452	2.5684833254055643	1919066.9242991253	1230.6730172476548	0.6486953033306689	0.4208055965632687	1514556.0753814462	1378.4263908624273	5.271018931239952	1900059.315026017	27.783640573489947	0.948541	15.116801999999998	0.09922856025053696	-0.08449137039999999	-0.037312398999999996	0.022209947	-0.0916879102	-0.0219337956	-0.0565557493	-0.0247256958	-0.07709356980000001	-0.032451159900000005	0.09975861429999999	0.0006837688	0.0075587389000000005	-0.0520819225	0.0240599521	-0.11967472369999999	0.0067071251	0.07942881759999999	-0.0640292313	0.0682759321	0.11488193449999999	-0.0678523111	0.030986643199999997	0.036768801600000005	-0.0837148999	-0.0120429519	-0.054601137800000005	-0.0364246477	-0.0733508253	-0.0234953103	0.094611055	0.0203656112	0.009094198199999999	-0.0553781108	-0.0161664858	-0.041697328799999996	0.1677021113	0.0347211981	-0.0936600672	-0.0477097338	0.1229407472	0.11967808320000001	0.1143042958	-2.50537e-10	-0.003939960250537	1.552328677581158e-05	6.276878836900001e-20	-0.038455	0.011468199999999993	0.0014787870250000002	0.0001315196112399998	0.0297975	-0.025556	0.0008878910062500002	0.0006531091359999999	-0.000757485	0.000438405	5.73783525225e-07	1.92198944025e-07	-0.0	-0.000369604	0.0	1.3660711681600001e-07	0.0	-0.000357279	1.27648283841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1389.227301008857	3.923390562082432	15.392993502637498	1929952.493868353	1229.3286081123686	-1.3444091352862415	1.8074359230411	1511248.8267234934	1382.4557453915054	4.029354529078091	1911183.8879659828	16.235697921002128	0.968276	15.431311	0.114801160265417	-0.051612477000000004	-0.0220564239	0.0810138658	-0.023040056	0.026888867200000003	0.0911680845	-0.027620194	-0.050675209699999994	0.032743106200000004	0.0186718473	-0.0704083663	0.0023535876	0.02860544	0.1064841341	-0.043453131299999996	-0.1054443023	0.0431426713	0.0017033236999999999	0.06545919929999999	-0.0852883725	-0.1340890324	0.09088539550000001	0.0857958392	-0.006975685	0.0162117942	0.0929093156	-0.041310776800000004	-0.030992503900000006	-0.029752327000000002	0.009092415999999999	-0.0990496449	0.0361718854	0.06353289690000001	0.0231692216	-0.1167953254	0.0203700526	0.055040938600000006	-0.09348225369999999	0.062079345999999994	0.12250766119999999	0.1179640426	0.1105157577	-5.159540000000001e-10	-2.654170000000001e-10	7.044618388900004e-20	2.6620853011600012e-19	0.00436876	0.04282376	1.9086063937600006e-05	0.0018338744205376005	0.0940696	0.0642721	0.008849089644159999	0.00413090283841	-0.000911591	-0.000154106	8.30998151281e-07	2.3748659236000002e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1388.1464476419296	-1.0808533669273857	1.1682440007982655	1926950.5601009084	1232.6506171556705	3.3220090433019323	11.035744083779822	1519427.5439742552	1388.4924050216805	6.036659630175109	1927911.1588028902	36.441259490585885	1.086668	17.318106	0.098884436215954	-0.004960206500000001	-0.0135018278	0.0168854258	0.011100624199999999	-0.018542933600000002	-0.0706703799	-0.069002823	-0.011979209199999999	-0.07182355309999999	0.0559824046	0.042596458	-0.0006613842999999999	-0.11979453	0.126591901	-0.059401997699999994	-0.037831082	-0.0022330772	0.0171800434	0.027736212000000003	0.1404147365	-0.0495477941	-0.0225504271	0.0146102075	0.0163719748	-0.0052383303	-0.071085957	-0.06744803519999999	0.0045174418	0.013686830300000001	0.0581240213	0.043989975	-0.0123564014	-0.1190437906	0.09819359279999999	-0.11589720490000001	0.0618953841	-0.0626245675	-0.1397974877	-0.0484509837	0.1220030341	0.1159744915	0.106146603	1.49907e-05	1.4991215954e-05	2.2473655577946408e-10	2.2472108648999995e-10	-0.0105179	-0.01488666	0.00011062622041	0.0002216126459556	0.0489329	-0.045136699999999995	0.00239442870241	0.00203732168689	-0.000432586	0.000479005	1.87130647396e-07	2.29445790025e-07	0.000230965	0.000230965	5.3344831225e-08	5.3344831225e-08	-6.69517e-05	-6.69517e-05	4.48253013289e-09	4.48253013289e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1391.4115356689047	3.2650880269750364	10.660799823895733	1936026.0615924997	1231.6749010057429	-0.9757161499276208	0.9520220052295794	1517023.0617675062	1392.661390538075	4.168985516394514	1939505.7486954448	17.380440235907233	1.101025	17.546915	0.13833774429999998	0.05103083059999999	-0.020901241100000002	0.049272780099999997	0.0645244746	0.0169186177	0.10264161	-0.1110033014	-0.0296291787	0.1347155306	-0.0328142888	0.060790177	0.0238964387	0.0178947222	0.0690550487	-0.08190084780000001	-0.023214141299999998	-0.0025034745	0.0649322285	0.0325562077	-0.10111611300000001	0.0159181588	-0.0251336894	0.0392864231	0.0745701119	-0.0030287852	0.1039098753	-0.1162242637	-0.0268124749	-0.0832997275	-0.1338193665	0.0296616091	0.0157513021	0.0692068164	0.0089873742	-0.0816591819	0.059650184	-0.0085751687	0.021626308599999998	0.0576575771	0.12142716070000001	0.1137140766	0.10121978570000001	0.00479307	0.0047780793	2.283004179708849e-05	2.29735200249e-05	0.00893138	0.01944928	7.976954870439998e-05	0.0003782744925184	0.00967255	-0.03926035	9.35582235025e-05	0.0015413750821225	-0.00163167	-0.001199084	2.6623469889e-06	1.437802439056e-06	-0.0	-0.000230965	0.0	5.3344831225e-08	0.0	6.69517e-05	4.48253013289e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1391.0918826621241	-0.319653006780527	0.10217804474383163	1935136.6260084528	1233.1387722522932	1.4638712465502977	2.142919026476722	1520631.2316318932	1394.894178598098	2.23278806002304	1945729.7694868627	4.985342520981451	1.025649	16.345654	0.04074947	0.0647509867	-0.0710290984	0.0089028715	0.0508229112	-0.02825205	-0.0805420518	-0.1037150022	0.0581055755	-0.061600193399999996	0.0280755648	0.1225992279	0.0149445059	-0.0601340994	0.0573271549	-0.047348332	0.065425734	-0.12530845529999998	0.0713507685	0.0333659407	0.1317202301	0.052542751900000004	-0.148620584	-0.0023384356	0.0492874517	-0.0049449734	-0.0810574456	-0.0900733758	0.060694733	0.0353687793	0.0222153625	0.1333311065	-0.0501710508	-0.0252218465	0.04940227269999999	0.0304182431	0.0379535219	-0.1185377422	-0.006861209399999999	-0.1000315369	0.12078037720000001	0.11118807720000001	0.09576119	0.0171217	0.01232863	0.0001519951176769	0.00029315261089	-0.00223353	-0.01116491	4.9886562609e-06	0.0001246552153081	0.0137615	0.004088950000000001	0.00018937888225000005	1.6719512102500007e-05	-0.0014287700000000006	0.00020289999999999932	2.041383712900002e-06	4.1168409999999735e-08	6.04396e-05	6.04396e-05	3.65294524816e-09	3.65294524816e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
