csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
423.7057886777974	n/a	179526.5953590743	n/a	335.0175164306936	n/a	112236.73631539008	n/a	295.9214705818096	n/a	n/a	87569.51675130082	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0024135000000000003	n/a	5.8249822500000024e-06	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
471.6557277861566	47.949939108359224	222459.12555348905	2299.1966604953573	348.4840021833282	13.466485752634584	121441.09977770988	181.3462385259102	310.0742703488421	14.152799767032489	200.3017412457149	96146.05313236684	2.652744	124.763817	0.840412085	0.0609645156	-0.0731889239	0.3084766297	-0.021203884500000002	0.08625197720000001	-0.0816212192	0.0436303489	-0.09563799279999999	-0.1054977158	0.0718352486	-0.21462304489999998	0.009248891700000001	-0.054039795300000006	0.1774977711	-0.034031796499999996	0.1682416027	-0.0038437217	0.1482179212	-0.1181584209	0.030548535699999997	-0.0352201913	0.0039066503	-0.1796793554	0.062692762	-0.1356506393	0.07889718429999999	-0.1320196948	0.09153695210000001	-0.1055136799	0.0110408022	-0.0940741843	0.1018416983	-0.00429719	-0.0039073286	0.0620452415	0.0258845956	-0.09062888050000001	0.0332151551	0.1466179522	-0.2299377181	0.12882534439999999	-0.2166963895	0.0328690297	-0.2393909491	0.11555707720000001	-0.0645911629	0.0366758732	-0.0482632558	-0.0766847417	0.0161343029	-0.030020166	0.19849499059999998	-0.0407677767	0.1631526595	-0.09494803119999999	0.07611715620000001	-0.0063763099	0.155762832	-0.0883585033	0.0425910827	-0.1201215665	0.06330856809999999	-0.0005860802	0.17739090059999998	-0.1394348024	0.020094779899999998	-0.0771446679	0.0452085713	-0.0009112213	0.0041303655	-0.0108324847	-0.0118917255	0.0446520297	-0.0410950883	0.037990899	-0.0056178745999999995	0.0805261074	-0.1177973985	0.2122468886	-0.0477934465	0.0051419315	0.0955612383	0.09555386390000001	0.0955415737	0.0955243683	0.0955022485	0.0954752155	0.09544327080000001	0.0954064159	0.0953646527	0.0	0.0149071	0.0149071	0.00022222163041	0.00022222163041	-0.07619719999999999	-0.07619719999999999	0.005806013287839999	0.005806013287839999	-0.44838	-0.4507935	0.2010446244	0.20321477964225	-0.00580323	-0.00580323	3.3677478432900003e-05	3.3677478432900003e-05	-7.07977e-05	-7.07977e-05	5.0123143252900014e-09	5.0123143252900014e-09	9.6258e-05	9.6258e-05	9.265602564e-09	9.265602564e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
447.5608511820943	-24.094876604062282	200310.7155108408	580.5630785649877	344.92651662485986	-3.5574855584683287	118974.30187095972	12.65570349871072	305.0030694201625	-5.071200928679616	25.717078859041	93026.87235572046	1.435194	67.500023	0.638393935	-0.0774254963	0.09856866800000001	0.1086863592	0.027467111000000002	0.0334156672	0.0294822193	-0.0406934595	0.0118920576	-0.1503334788	0.0359828368	-0.06324429599999999	0.0350130071	-0.0289605821	0.1175772978	-0.1022684081	0.0125085023	-0.0550215494	0.0537129139	0.0489349924	0.1129666395	-0.06859462820000001	-0.0037279143	-0.1967471448	-0.09514332560000001	-0.1278712108	0.0122138318	0.011882203700000002	0.13645676539999999	-0.11916196009999999	0.0655708441	0.0039685154999999995	-0.028814436000000002	0.0790104263	0.0615899108	-0.0750214781	0.18031567769999998	-0.0044048898	-0.12524740310000002	-0.0523768255	0.044304866799999995	0.0208491395	-0.1187313642	-0.0891602393	-0.0855591975	0.068607394	0.0256867805	-0.0449579834	0.0145534631	-0.1292389502	-0.0397091566	-0.0003308739	0.12777973609999999	-0.09848506509999999	0.13843649759999999	-0.0863584966	0.00010329729999999999	-0.019671023200000002	0.1071941306	0.0364978469	0.028951589700000002	-0.0847077426	0.0893690467	-0.14193029699999998	0.1482164519	-0.0587259125	0.0807071599	-0.1026687872	0.16767785970000001	-0.0190342685	0.06411644030000001	-0.1588110067	0.0341933854	0.013529971299999999	-0.0833173906	0.045842735499999995	-0.0416928407	-0.0238113585	-0.0144361873	-0.059874343	0.0571561684	-0.18119041100000002	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.09476835039999999	0.0944816852	0.09415127529999999	0.0937772737	0.0	0.0396631	0.024756	0.000612859536	0.00157316150161	-0.0393592	0.036838	0.0015491466246399998	0.0013570382439999998	-0.598549	-0.150169	0.35826090540100003	0.022550728561	-0.0115573	-0.005754069999999999	3.310932156489999e-05	0.00013357118328999998	0.00233554	0.0024063377	5.4547470916e-06	5.79046112644129e-06	0.000468469	0.000372211	1.38541028521e-07	2.1946320396100002e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
459.3057728986686	11.744921716574256	210961.79301804327	137.9431861284575	346.77516087471656	1.8486442498567044	120253.01219968555	3.4174855625282574	307.83038568038	2.8273162602175153	7.993717235290354	94759.54634813152	1.419602	66.766716	1.23973675	0.1124334224	0.0530568769	-0.06133262320000001	-0.0308774129	-0.0122442872	-0.0194876275	-0.0861782057	-0.036521774300000004	-0.0317297146	0.0230561115	0.1163184508	-0.0348425977	-0.0006730617	-0.0699561146	-0.008429378000000001	-0.005484369	-0.0312906169	0.047650606	0.1198315172	-0.025479311	-0.0035276482	-0.0661017089	0.0233668888	-0.0713659004	-0.06761639629999999	-0.024902781699999998	-0.1004613945	-0.0154365731	-0.0191458742	-0.037372608599999996	0.0729623235	0.0045656132	-0.035822673799999996	0.1534790369	-0.0314855321	0.0561161146	-0.008358497	0.0772532341	0.0847922172	0.12134983960000001	0.025574465	0.023317574599999998	-0.0140323369	0.099699506	-0.0305040034	-0.018874335	-0.0712869561	-0.044216924500000004	-0.0259998571	-0.0886655875	-0.0379756901	-0.0554054183	-0.0024715607999999997	-0.09052674699999999	-0.019263799499999998	-0.0303206692	-0.042351549800000006	0.0478607909	0.0664428483	-0.052945644400000005	0.0335425913	-0.1195973895	-0.1226164639	0.0220642279	-0.0878484072	-0.010812302	0.056083802099999996	-0.0572832987	-0.0951446613	0.0250680333	-0.0864535269	-0.0040932855	-0.07433634559999999	0.018468498	-0.0463679232	-0.08992949060000001	-0.0708716794	0.19480839030000002	0.0935939283	-0.0651526685	-0.08696232	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.09403144349999999	0.0933598536	0.0925682019	0.0916575064	0.09062893820000001	0.0	0.013473700000000005	-0.026189399999999998	0.0006858846723599997	0.0001815405916900001	0.15145999999999998	0.1908192	0.0229401316	0.03641196708863999	-0.07425389999999997	0.5242951	0.005513641665209995	0.27488535188401003	-0.00299451	0.008562789999999999	7.332137258409998e-05	8.9670901401e-06	0.0011261	-0.0012094400000000002	1.2681012099999997e-06	1.4627451136000003e-06	0.000272038	-0.00019643099999999998	3.8585137761e-08	7.4004673444e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
454.2173680076048	-5.08840489106376	206313.4173997559	25.891864335401603	347.3159312424006	0.5407703676840471	120628.35609477595	0.2924325905651393	307.3412016668113	-0.4891840135687176	0.23930099913119926	94458.61424199957	0.966161	45.440456	0.16050174999999994	0.067881185	-0.0035849558	-0.0405257968	0.052852104000000004	0.024047094900000003	-0.0423200671	3.29899e-05	-0.0452366258	0.054523203099999994	-0.0414028768	0.0003335102	-0.0456512443	0.016022134099999998	-0.0223613184	0.0134995978	-0.023362748399999998	-0.0786690185	-0.029702241	0.0440184595	0.0167905509	0.0035098352000000003	0.0408281407	0.038506692	-0.0209138516	-0.0631745493	0.0002943854	-0.0992753203	-0.0420409726	-0.0603215817	-0.0068589194999999995	0.1188471032	0.12290583990000001	0.029108966899999998	-0.0210319496	-0.1077623044	0.0079897003	-0.0119230683	0.10086235939999999	0.0343336425	0.030012216600000002	0.051066828700000004	0.0662023441	0.01709819	-0.0200236521	-0.059039374699999994	-0.042586617699999996	0.0082038657	-0.0536279705	0.047455781399999994	0.0292666554	-0.025980096299999998	-0.0049978081	0.0428587202	-0.017394007	0.020259205	-0.0552249858	-0.0513417253	-0.025599892000000003	0.0425023689	0.0290931792	-0.0098389007	-0.0243136254	-0.0122273259	0.0209250085	-0.0797319639	0.055153551399999994	-0.0241896281	-0.017316263000000002	-0.014875299	-0.1343966428	-0.0494541494	-0.0844298454	-0.19560928649999998	0.0182045761	-0.0008379237	-0.0739670916	0.15548575609999998	0.0469320716	0.017321791399999998	-0.0157402608	0.0653703695	0.09544327080000001	0.0950822971	0.0944816852	0.09364294880000001	0.0925682019	0.0912601531	0.0897220992	0.0879579165	0.0859720514	0.0	0.00907355	-0.004400150000000005	1.936132002250005e-05	8.23293096025e-05	0.118118	-0.03334199999999998	0.013951861924	0.0011116889639999987	-0.020957	0.053296899999999967	0.000439195849	0.0028405595496099963	-0.00196646	0.00102805	1.0568868025e-06	3.8669649316e-06	0.00143081	0.0003047100000000001	2.0472172561000003e-06	9.284818410000008e-08	0.000328532	5.649399999999998e-05	3.191572035999997e-09	1.07933275024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
454.73223526589965	0.5148672582948279	206781.4057899215	0.2650882936640331	348.0139365019229	0.6980052595222901	121113.69999956446	0.4872113423207796	308.3245091892065	0.9833075223951936	0.9668936835989744	95064.00296676508	0.940799	44.247673	0.63783437	0.0683691336	-0.0498247725	-0.0205714494	0.030871832400000007	-0.0117565465	-0.0560197948	-0.0218496627	-0.0676188142	0.0160364131	0.0387968261	0.0574282024	-0.053313615300000006	0.0049502649	0.0001816332	-0.042085869500000005	-0.049250224599999996	0.0209774793	-0.006521470400000001	0.0186873165	0.0029573674	0.0076236633999999985	0.042653025	0.0419373205	0.0357793227	0.0461958563	-0.0589489304	0.055398783300000004	0.0169814464	0.036600085299999995	0.027065312299999998	0.0843478683	-0.0367395211	0.0247641299	-0.0722176393	0.10039037349999999	-0.0571250885	-0.0702001609	-0.0624350038	0.0403658779	-0.0181097308	0.053625345	0.0473750142	0.0091399528	0.04026755	-0.05949079700000001	-0.0546949003	-0.021783557999999998	-0.0745609425	0.0267716179	-0.050156192800000006	-0.0547296859	-0.0321626172	-0.0054683305	-0.0109736953	-0.0130908095	-0.028371178599999998	0.0399135038	-0.0190699325	0.0137939436	-0.022055579	-0.0053784214000000006	0.0135226471	0.0512155503	-0.07383595849999999	0.0576306995	-0.0179130926	-0.0026690781	-0.0177679178	0.031550136299999997	-0.0284657902	0.0117988498	0.0343382216	0.0501693396	0.0047204652	-0.08054967	0.0363465586	0.0797473146	-0.053824241200000005	-0.083320904	-0.049972605999999996	0.053065325700000006	0.0953646527	0.09476835039999999	0.0937772737	0.09239555099999999	0.09062893820000001	0.0884847944	0.0859720514	0.0831011765	0.0798841288	0.0	-0.00540647	-0.01448002	0.0002096709792004	2.92299178609e-05	-0.08530739999999999	-0.2034254	0.0072773524947599985	0.04138189336515999	0.031049	0.052006	0.000964040401	0.0027046240359999995	0.0013944	0.00336086	1.1295379939600004e-05	1.94435136e-06	-0.00207478	-0.0035055900000000003	4.3047120484e-06	1.2289161248100003e-05	0.000820541	0.0004920090000000001	2.4207285608100005e-07	6.73287532681e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
450.4641726239666	-4.2680626419330565	202917.9708177948	18.216358715464583	346.7116851293438	-1.3022513725791214	120208.99260522926	1.6958586373842055	307.02898529172427	-1.2955238974822123	1.6783821689475018	94266.79780926584	0.852612	40.100029	0.05360523000000001	0.0506420264	-0.0148613135	-0.09946767949999999	0.06543618650000001	-0.1002880948	-0.0280309766	0.0070420106999999985	-0.0612423787	0.0796637171	-0.0616524382	0.030078889900000006	0.015386987900000001	-0.0165515027	0.015247397900000001	-0.0334158498	-0.06534683200000001	0.0129059801	-0.0898477202	0.0507448142	-0.0200326137	-0.0450817075	0.090249675	0.0681012347	-0.023752953599999998	-0.0129924794	-0.0487266379	0.0272830792	-0.036910691	0.005784858299999999	0.0006929761	-0.0043325962	-0.055920785	0.050945339299999996	-0.06278584450000001	0.0357787032	-0.1201833604	-0.0743544101	-0.005519256899999999	0.017144389	0.021758281600000002	0.0202017743	0.1034957034	0.12839091619999998	-0.0075041561	-0.0622761747	-0.030002681200000002	0.017819441499999998	-0.0772241597	0.059300428899999987	0.05270356019999999	0.0008752496	-0.055406190099999995	-0.0338880489	0.0181947215	-0.0172803105	-0.0020022713	0.0047374836	-0.054605739699999996	0.05950918490000001	0.036405959	0.0434989242	0.0131646676	0.0031450096	-0.1105980384	0.0315346553	0.08491787140000001	-0.0445861842	-0.0630719249	0.0612835237	-0.0060713897	0.085004111	0.0023928826	0.0014701358999999999	0.0221864798	-0.0496436521	0.007066406	0.001526807	0.06571781360000001	0.0499903778	0.0378968999	0.0048001646	0.09526641050000001	0.09437640189999999	0.0928992083	0.0908440203	0.08822362480000001	0.08505432519999999	0.08135584	0.0771511802	0.07246650610000001	0.0	-0.00526839	0.00013807999999999963	1.9066086399999892e-08	2.7755933192100005e-05	-0.07422489999999997	0.011082500000000023	0.0055093357800099964	0.0001228218062500005	0.0400387	0.008989699999999995	0.0016030974976899994	8.081470608999992e-05	0.00125127	-0.00014313	2.04861969e-08	1.5656766129000004e-06	-0.00177355	0.00030123	3.1454796025000007e-06	9.07395129e-08	0.00104408	0.0002235389999999999	4.996968452099996e-08	1.0901030464e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
457.97182005901453	7.507647435047942	209738.1879681664	56.364770008981964	348.1920658550885	1.4803807257447374	121237.71472443428	2.191527093156516	309.5107727501179	2.481787458393626	6.1592689886398935	95796.91844837512	0.8400120000000001	39.507427	0.16475105599999998	0.08163857	-0.03713966	-0.017243123500000002	-0.0147036886	-0.0807823979	-0.0559058095	-0.0222924119	-0.0658091431	0.0407757315	0.0694204375	0.0489016736	0.0117125677	-0.0100470023	-0.014326731200000001	-0.0054831879	-0.047471907300000005	0.0518075426	-0.0592288595	0.0920356516	-0.0373233794	-0.00028303599999999996	0.056386645	0.0689394832	0.0550362399	0.0207738519	-0.0563433038	0.0054833886	-0.0174788881	0.046902264900000004	-0.0527467171	0.1013414458	-0.016060818	-0.0539218321	0.0086009256	0.0321474786	-0.027946470299999998	-0.0155661347	-0.0574386726	0.0644276015	-0.029655419900000007	0.0142646729	0.029162665499999997	0.06835390849999999	0.077663247	-0.0538407424	-0.0538228229	-0.0255135876	-0.0743076346	0.0595584521	-0.060607912199999996	-0.006009004399999999	-0.015137848300000001	-0.0344434773	-0.0266158287	0.0119171504	0.0107525823	0.0258308957	-0.0492794679	0.11119764160000001	-0.0277133952	0.032393001	-0.0282639294	0.0745921725	-0.0877322416	0.0312377735	-0.0011356302	0.0827270575	-0.0773160029	-0.064285957	-0.041425473399999996	-0.0359823423	-0.0341990942	0.029903539700000002	-0.06249579	-0.0144712859	0.0588102139	-0.083453332	-0.0865697052	0.0151496173	-0.0181204503	-0.0364844639	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.08536463080000001	0.08099414349999999	0.0759199731	0.0701862042	0.0638426524	0.0	-0.000912934	0.004355456000000001	1.8969996967936006e-05	8.334484883559999e-07	0.0331159	0.10734079999999996	0.0010966628328099998	0.01152204734463999	0.0170059	-0.0230328	0.00028920063481	0.0005305098758399998	0.00117515	-7.612000000000005e-05	5.794254400000008e-09	1.3809775225e-06	-0.00188094	-0.00010738999999999996	3.5379352836e-06	1.1532612099999992e-08	0.00062715	-0.00041692999999999987	1.7383062489999993e-07	3.933171225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
455.8427106868205	-2.1291093721940233	207792.57688630835	4.533106718764426	347.0196640621767	-1.1724017929118418	120422.64724582595	1.3745259640229008	307.8358582840293	-1.6749144660885804	2.8053384687127942	94762.91564546498	0.8428979999999999	39.643162	0.08639769599999997	0.0552381909	-0.056764709800000014	-0.017073403600000002	-0.0196510073	-0.0848427213	-0.030131520499999998	0.0151892813	-0.0613360522	0.0728498309	-0.023068892799999997	0.0051442848	0.0582316421	-0.0267359823	-0.0124869753	0.0006357734	-0.038268533199999996	0.024061819900000003	-0.1222598223	0.0338828073	-0.0207303961	-0.0212620831	0.0089187749	0.0510836134	0.0050912762	0.0252072923	0.0262424506	0.0857593943	-0.0360549095	0.047894124100000005	-0.0243727498	-0.0608329689	-0.0050039945	0.055133499	0.12209001400000001	0.023800361000000003	0.010233324200000001	0.0217921734	0.005985954599999999	0.0294116198	-0.0184906474	0.022514141	0.0598470827	0.06499801690000001	0.0688745149	-0.0104094203	-0.0292373964	0.0149809204	-0.0681818279	0.0662052152	0.040507437599999994	0.05517536309999999	-0.026811344900000002	-0.033620488	-0.014720751399999999	0.0083893004	0.0252811934	0.0094315404	-0.1116209186	0.059386077599999997	0.021925929500000003	0.06418593360000001	-0.0132044171	0.0039272975	-0.006910328100000001	0.0912349767	0.0177428255	0.0511661696	-0.0468897216	0.0238596763	0.1066044068	-0.1032034353	0.0162124518	0.0410941941	0.060077234000000014	-0.073422405	-0.0126905644	0.0479577366	0.0070755413	0.0019042132000000002	0.0096592011	-0.0014778178	0.0950111383	0.0933598536	0.09062893820000001	0.08684997289999999	0.0820666583	0.0763343096	0.0697192167	0.06229787780000001	0.0541561147	0.0	-0.00376415	-0.0028512159999999997	8.129432678656e-06	1.41688252225e-05	0.0238864	-0.009229499999999995	0.0005705601049600001	8.51836702499999e-05	0.00608322	-0.01092268	3.70055655684e-05	0.00011930493838240002	0.00213648	0.00096133	9.241553689e-07	4.5645467904e-06	-0.00158883	0.00029210999999999994	2.5243807689e-06	8.532825209999996e-08	0.000641596	1.444599999999999e-05	2.086869159999997e-10	4.11645427216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
462.62379470520017	6.7810840183796595	214020.77542743922	45.983100464324025	348.8364293338939	1.8167652717172016	121686.85443042072	3.300636052517678	310.65591899483536	2.8200607108060467	7.952742412631905	96507.10000652572	0.920834	43.308643	0.06568741000000003	0.0904430443	-0.0475209017	-0.00866636	-0.0500807125	0.043092344299999995	-0.0688788952	-0.029993768100000002	-0.0724575626	0.017838131299999997	0.0674881816	0.0327120196	-0.0314993471	0.0278454486	-0.065771654	-0.0153240302	-0.0393327045	0.019958713899999998	0.0495117128	0.061123610999999994	-0.0014629665	0.0452646751	0.07980083589999999	-0.012087233999999999	0.0195227092	0.0383941879	-0.0061401142	-0.06924554940000001	-0.0518696225	0.0232546439	-0.028618496099999998	-0.017515132	-0.0199395564	-0.0811832827	-0.0140289448	0.0074506274	0.0367687823	-0.0084600725	0.098334707	0.08669978019999999	-0.0478906319	0.0158364377	0.026826051200000003	-0.0303306629	0.0536307778	-0.10506160630000001	-0.0627853904	-0.0279379919	-0.0769292287	0.021507943999999998	-0.0752057824	-0.014573873700000003	0.0038356884000000004	0.011000081	-0.0691094674	0.0063424101	-0.0475046658	0.0390831472	0.0410595083	0.0690177897	-0.0656662309	0.030965534	0.0632526041	-0.0044015746	-0.0389550887	-0.054444739299999996	-0.09123592890000001	0.0331656676	-0.026720379199999998	-0.0636481846	-0.0122395837	0.06620283889999999	0.0045299186	-0.0393942559	-0.0168934461	0.011661855700000001	0.06649749440000001	0.0521542155	0.0229006502	-0.0960282812	-0.0520591005	0.08024152179999999	0.09485416099999999	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.0711093231	0.0628160431	0.0535899776	0.043568128899999996	0.0	-0.00126957	0.00249458	6.222929376399999e-06	1.6118079849000004e-06	0.0082315	-0.015654900000000003	6.775759224999999e-05	0.0002450758940100001	0.0141642	0.00808098	0.00020062456164	6.53022377604e-05	0.00166986	-0.0004666200000000001	2.177342244000001e-07	2.7884324196e-06	-0.00185321	-0.00026438000000000004	3.434387304100001e-06	6.989678440000002e-08	0.000699735	5.813900000000003e-05	3.3801433210000024e-09	4.89629070225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
