csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
873.9587987211466	n/a	n/a	763803.9818621097	727.2663803403267	n/a	n/a	528916.3879733207	678.7483529987968	n/a	460699.3266985793	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.0875791324086	-6.871219588738086	47.21365863665799	751840.869885701	731.0296443758998	3.763264035573116	14.162156201438053	534404.3409563545	674.824877063418	-3.923475935378861	455388.61470365716	15.393663415497027	1.060669	26.165733	0.08649134999999998	-0.0424086509	0.1211856719	0.055368176799999995	0.0321307474	-0.0428870439	0.0686943341	-0.1501666652	0.0644368063	-0.09886301619999999	0.023682744199999998	-0.007165057700000001	0.11080310859999999	-0.0503918417	0.0151878795	-0.0961657569	0.0542863246	-0.0341904644	0.0399692623	0.0160641244	0.12450533039999999	0.124477639	0.1244314912	0.0	0.0120875	0.0120875	0.00014610765624999998	0.00014610765624999998	-0.017996099999999998	-0.017996099999999998	0.00032385961520999993	0.00032385961520999993	0.0358311	0.0358311	0.00128386772721	0.00128386772721	0.00034969	0.00034969	1.2228309609999998e-07	1.2228309609999998e-07	-6.1843e-05	-6.1843e-05	3.824556649e-09	3.824556649e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.6531790718782	-2.4344000605303786	5.926303654710313	747625.1200791055	731.8184356372802	0.7887912613804247	0.6221916540301214	535558.222738596	673.3859147183159	-1.4389623451020268	453448.590141023	2.0706126306215253	0.7598129999999998	18.743902	0.11654884	-0.0224787019	0.0908249835	0.0903559768	0.0613814126	-0.0515580891	0.0117040576	-0.1389151333	0.0309549281	-0.1459852097	0.0665214309	-0.039598091	0.0716233588	-0.0098743533	-0.0040965519	-0.10667630789999999	0.12172523730000001	-0.0416721334	-0.0207005437	0.0954974943	0.1244314912	0.1241823917	0.12376759529999999	0.0	0.00518331	-0.006904189999999999	4.766783955609999e-05	2.68667025561e-05	0.0458789	0.063875	0.00210487346521	0.004080015625	0.0561677	0.020336600000000003	0.0031548105232899995	0.00041357729956000017	0.000536084	0.00018639400000000005	2.873860550560001e-07	3.474272323600002e-08	-2.82352e-23	6.1843e-05	7.9722651904e-46	3.824556649e-09	-0.00026042400000000004	-0.00026042400000000004	6.782065977600004e-08	6.782065977600004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.2247080782124	-1.4284709936657691	2.04052937974447	745156.896636715	731.884457813343	0.06602217606280192	0.004358927732067614	535654.8595887311	671.9920794273207	-1.3938352909951846	451573.3548130546	1.9427768184236307	0.684619	16.888942999999998	0.06453271999999999	0.0512770457	0.051366559000000006	0.0508017187	0.0829159178	-0.10005729470000001	-0.0103209123	-0.042144928	-0.0204137081	-0.1984256186	0.0655135435	-0.0801020466	0.0438150396	0.0486889964	-0.0092071439	-0.0823080697	0.1746514167	-0.1454672808	-0.1091590616	0.0553120536	0.1242838566	0.12359259759999999	0.1224433458	0.0	0.00913288	0.00394957	1.5599103184899994e-05	8.340949709439999e-05	0.0168554	-0.0290235	0.00028410450916	0.00084236355225	0.08485049999999998	0.02868279999999998	0.007199607350249997	0.0008227030158399987	0.000541579	5.495000000000002e-06	2.933078132410001e-07	3.0195025000000013e-11	-3.3877600000000003e-23	-5.642400000000001e-24	1.1476917817600001e-45	3.1836677760000026e-47	-0.000312466	-5.204199999999992e-05	9.763500115599998e-08	2.7083697639999915e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.5630963770369	-0.6616117011755023	0.4377300431323421	744015.0952315414	732.0165021654684	0.13204435212537646	0.017435710928210408	535848.1594425673	672.7273802948638	0.7353008675430601	452562.1281983903	0.5406673658095769	0.844514	20.833403	0.10365817	0.12842599359999998	-0.0104088559	-0.1237257403	0.050524051900000005	-0.1112170032	-0.1700301941	0.0495055913	0.026460243300000002	-0.0323635651	-0.048854216900000004	-0.10199019710000001	0.0061027373	0.1478067388	-0.0774286003	-0.052297684500000004	0.0164555904	-0.0226272153	-0.0533518153	0.0854968348	0.1240625143	0.1227096555	0.1204658081	0.0	0.022053	0.01292012	0.0001669295008144	0.000486334809	-0.0329094	-0.049764800000000005	0.00108302860836	0.00247653531904	0.0539929	-0.03085759999999998	0.00291523325041	0.0009521914777599992	0.00061464	7.306099999999992e-05	3.777823295999999e-07	5.337909720999988e-09	-0.0	3.3877600000000003e-23	0.0	1.1476917817600001e-45	-0.000441718	-0.00012925200000000006	1.95114791524e-07	1.670607950400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.5067415600339	-1.0563548170030117	1.1158854994054663	742193.865753387	730.4736681564245	-1.5428340090438724	2.380336779462388	533591.7798699022	672.8650944910697	0.13771419620593406	452747.43538447615	0.018965199836646504	0.8345799999999999	20.588333	0.19006655	0.0850849901	-0.0361308891	-0.031178023500000002	0.0618113058	-0.0268006407	-0.1618386866	-0.0650538005	0.0263815706	0.0096350546	0.0465404221	-0.0797350686	-0.0209575826	0.0867853129	-0.0203036662	-0.09639702550000001	-0.0789949922	-0.09229698019999999	0.0374542691	0.0131898613	0.12376759529999999	0.1215356597	0.11784553310000001	0.0	0.045906	0.023853000000000003	0.0005689656090000001	0.002107360836	0.0450877	0.07799709999999999	0.0020329006912899994	0.006083547608409998	0.0311817	-0.0228112	0.00097229841489	0.0005203508454399998	0.000311216	-0.00030342399999999995	9.6855398656e-08	9.206612377599997e-08	-0.000451394	-0.000451394	2.0375654323600003e-07	2.0375654323600003e-07	0.000111569	0.000553287	1.2447641760999999e-08	3.0612650436900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.5878106506411	0.08106909060722955	0.006572197451883195	742333.555461765	729.8516697608867	-0.6219983955378439	0.3868820040516521	532683.4598527544	673.7978787537087	0.9327842626389612	454003.5814129975	0.8700864806269103	0.904743	22.319187	0.09282950000000002	0.0296355523	0.011741257	0.0346963389	0.0204743133	-0.037087425699999996	-0.0592433139	-0.0849832618	-0.011110283899999998	0.0346766403	0.09713901970000001	-0.0402502579	0.0066144391	0.0357265753	0.0724886512	-0.0969911656	-0.0695206355	-0.0023852218	-0.0291160843	0.035840702099999996	0.1233992748	0.1200733947	0.11459650130000001	0.0	0.0607264	0.014820399999999997	0.00021964425615999996	0.0036876956569600002	0.0131038	-0.0319839	0.00017170957443999994	0.0010229698592099997	0.0245928	-0.006588900000000003	0.0006048058118399999	4.3413603210000015e-05	0.00013994800000000004	-0.00017126799999999995	1.958544270400001e-08	2.9332727823999982e-08	-0.000873218	-0.000421824	7.625096755239999e-07	1.77935486976e-07	0.000307203	0.000195634	9.4373683209e-08	3.8272661955999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.7697312415253	0.1819205908841468	0.03309510138763712	742647.0696840907	731.2902582287787	1.438588467892032	2.069536779951944	534785.4417803138	673.9514377205056	0.15355896679693615	454210.54040553654	0.023580356283742537	0.881725	21.751366	0.1740347	-0.0408810037	0.07096709429999999	0.0379368198	-0.035198166	-0.037507277400000004	0.0354980694	-0.1343365244	-0.0413095453	0.0596752958	0.0485325771	0.0526789346	0.0677829454	0.0089790294	0.09932343269999999	-0.1023401906	-0.0889908591	-0.000771804	0.1180317244	-0.10318814400000001	0.122957771	0.1183263288	0.1107360475	0.0	0.0928332	0.032106800000000005	0.0010308466062400002	0.00861800302224	-0.05878580000000001	-0.07188960000000001	0.003455770281640001	0.00516811458816	0.0100594	-0.014533399999999997	0.00010119152836	0.00021121971556	0.0008826749999999998	0.0007427269999999997	7.791151556249996e-07	5.516433965289995e-07	-0.00119976	-0.00032654200000000003	1.4394240576e-06	1.06629677764e-07	0.000348032	4.0828999999999985e-05	1.2112627302399994e-07	1.6670072409999986e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.3689847159696	2.5992534744443674	6.756118624411116	747133.7417389161	729.7786978820807	-1.5115603466980474	2.2848146817099213	532576.9478824652	673.8477370721607	-0.10370064834489767	454070.77275727177	0.010753824467152128	0.8291159999999999	20.453535	0.14387272999999998	0.0470508471	0.0627487097	-0.0011205712	0.0242600433	-0.0165016248	-0.033226223	-0.0979609842	0.0211417686	-0.0195138463	4.01803e-05	-0.0336567853	0.0508032021	-0.0116141477	-0.037091099	-0.06871977230000001	0.08427370810000001	-0.0108306657	0.1389691916	-0.0022634837	0.1224433458	0.116298606	0.106284769	0.0	0.0997815	0.0069483000000000045	4.827887289000006e-05	0.009956347742250002	0.0266128	0.0853986	0.0007082411238400001	0.007292920881960001	-0.00519773	-0.01525713	2.7016397152900007e-05	0.0002327800158369	0.00033156300000000005	-0.0005511119999999998	1.0993402296900002e-07	3.037244365439996e-07	-0.00104883	0.00015093000000000007	1.1000443689e-06	2.277986490000002e-08	0.0003247	-2.3331999999999986e-05	1.0543008999999998e-07	5.443822239999994e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.6709113185402	-0.6980733974294253	0.4873064681986604	745927.4430577976	731.8670835564844	2.0883856744037534	4.361354725054818	535629.4279934742	674.0586810497248	0.2109439775640567	454355.1054984946	0.044497361670545264	1.00618	24.821554000000006	0.10795751	0.14162798669999999	-0.0724999522	-0.023919802799999997	0.08005536	-0.0458295222	-0.1210037983	0.0599290833	0.0417212935	-0.0071596438	0.048036165199999994	-0.1335241316	-0.0374656935	0.057613588499999986	-0.0847853248	-0.0053868491000000004	-0.0052020174	0.0123886185	-0.0601356655	0.0251090546	0.12185630439999999	0.1139950357	0.1012664153	0.0	0.0799249	-0.019856600000000016	0.00039428456356000076	0.006387989640009999	0.00580717	-0.02080563	3.3723223408900004e-05	0.0004328742396969	0.0223797	0.02757743	0.0005008509720899999	0.0007605146454049	0.00021365	-0.00011791300000000005	4.56463225e-08	1.3903475569000015e-08	-0.000657488	0.00039134199999999987	4.3229047014399997e-07	1.5314856096399995e-07	0.000609802	0.000285102	3.71858479204e-07	8.128315040400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
