csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
889.1619264819462	n/a	n/a	790608.9315050859	714.2603854912926	n/a	n/a	510167.89828216995	688.6165672772189	n/a	474192.7767286606	n/a	n/a	n/a	n/a	0.0019795652	-0.013360818799999999	-0.0376212778	-0.0188886338	0.0217071897	-0.030330219199999998	0.1651520158	-0.1674840662	0.0449964852	0.0183868124	-0.0292360868	0.0023291422	-0.0243943557	0.053292254299999994	-0.0182718283	0.0015309954	0.10670347300000001	0.0035075717	0.1240256802	0.1239985182	0.1239532527	-0.299729	n/a	n/a	0.08983747344100003	0.08795949999999997	n/a	0.007736873640249994	n/a	0.386236	n/a	0.14917824769600002	n/a	0.00211413	n/a	4.4695456569e-06	n/a	0.00634434	n/a	4.02506500356e-05	n/a	-0.00388598	n/a	1.51008405604e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
888.7019965198407	-0.4599299621055479	0.21153557004241075	789791.2386183509	716.2944931880655	2.034107696772935	4.137594122070895	513077.8009715477	688.2749903485202	-0.34157692869871426	473722.4623392556	0.11667479821924652	0.912768	23.531029	0.10926700000000003	-0.0208164472	0.0394744742	-0.1022927166	0.0037551669	0.0627170007	0.0523750855	0.1997562454	-0.0152645623	0.0239652066	0.0239725733	0.0031894701000000003	-0.0691989191	-0.07043445820000001	0.170772548	0.0434778087	0.0904397418	0.1553776727	-0.048865999199999996	0.1239532527	0.12370891390000001	0.1233020394	-0.285289	0.01444000000000001	0.00020851360000000025	0.08138981352100001	0.121266	0.033306500000000044	0.014705442756000003	0.0011093229422500027	0.346952	-0.039284000000000034	0.120375690304	0.0015432326560000033	0.00224654	0.0001324099999999999	5.0469419716e-06	1.7532408099999974e-08	0.00649541	0.00015106999999999968	4.21903510681e-05	2.2822144899999903e-08	-0.00372473	0.00016124999999999996	1.38736135729e-05	2.6001562499999975e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.0743989019193	-2.627597617921424	6.9042692417063405	785127.8403893977	719.0002627682617	2.7057695801961468	7.321189021114835	516961.37786082935	689.0465604349478	0.7715700864275732	474785.1624472321	0.5953203982698527	0.857835	22.114847	0.09682849999999996	-0.0308835285	0.0471144541	0.0011618904	0.0364074093	0.026350941200000002	-0.0168642039	0.1803899514	0.1303193182	-0.0276774241	-0.026247062999999998	0.0174720451	-0.025394255600000002	-0.1222239109	0.2121807257	-0.016882960500000002	0.0080728555	-0.021256332000000003	-0.1810717418	0.1238084399	0.1231303817	0.1220030341	-0.289628	-0.004338999999999982	1.8826920999999846e-05	0.083884378384	0.12706900000000002	0.0058030000000000035	0.016146530761000002	3.367480900000003e-05	0.37829	0.03133800000000003	0.1431033241	0.0009820702440000019	0.00146154	-0.0007849999999999999	2.1360991716000003e-06	6.162249999999999e-07	0.00674991	0.0002544999999999995	4.5561285008099986e-05	6.477024999999976e-08	-0.0037922	-6.747000000000003e-05	1.438078084e-05	4.552200900000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890.5652892359352	4.490890334015943	20.16809599215784	793106.5343918848	718.6465049079535	-0.35375786030817835	0.12514462372982066	516452.79901641724	689.8264172307083	0.7798567957605655	475860.48590935534	0.6081766218939364	0.922381	23.778835	0.18269220000000005	-0.0493626534	-0.051650508600000006	0.0823598891	-0.045374499000000006	0.013079115700000001	-0.09104977859999999	0.18209638460000002	0.0408762316	-0.0679699007	0.049161101299999996	0.04240238019999999	0.1072351603	-0.13319178869999998	0.08535844890000001	-0.0762674521	0.1422612174	0.013149297800000001	-0.0960754432	0.1235913266	0.12226427279999999	0.1200630614	-0.30009600000000003	-0.010468000000000031	0.00010957902400000068	0.09005760921600002	0.0803308	-0.04673820000000002	0.006453037428639999	0.002184459339240002	0.412598	0.03430799999999995	0.17023710960399996	0.0011770388639999966	0.00285007	0.00138853	8.122899004900001e-06	1.9280155609e-06	0.00704437	0.0002944600000000008	4.96231486969e-05	8.670669160000043e-08	-0.00393277	-0.00014057000000000045	1.5466679872900007e-05	1.975992490000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887.9687767182409	-2.59651251769435	6.7418772545434535	788488.5484264891	715.9741989091377	-2.672305998815773	7.141219351306765	512619.0535035815	688.5029344302687	-1.3234828004395922	474036.290719091	1.7516067230594254	0.82027	21.146421	0.12023470000000006	-0.056279921	-0.0005905287999999999	0.11330435359999999	0.0168670583	0.0028929376	-0.12418339910000001	0.1763321119	-0.1052213099	-0.0366563348	0.007244040500000002	0.0731724192	0.0871208539	-0.1215509011	0.024156411800000003	0.0274616119	-0.0072133135	0.12213683550000001	-0.15708832960000002	0.1233020394	0.1211126101	0.1174923133	-0.269289	0.030807000000000032	0.0009490712490000016	0.072516565521	0.112978	0.0326472	0.012764028483999998	0.0010658396678400002	0.398235	-0.01436299999999996	0.158591115225	0.00020629576899999883	0.00246226	-0.00038781000000000015	6.0627243076e-06	1.5039659610000008e-07	0.00679708	-0.0002472900000000007	4.62002965264e-05	6.115234410000035e-08	-0.00414602	-0.0002132499999999999	1.71894818404e-05	4.547556249999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.768599228438	-2.2001774898028543	4.840780986635188	784586.0113791092	715.7280025604097	-0.24619634872806276	0.060612642127029874	512266.5736491138	687.3826998956558	-1.120234534612905	472494.9761158413	1.2549254125393918	0.722368	18.622536	0.14081699999999994	-0.0364438365	-0.0172807192	0.11306549029999999	-0.0084012871	-0.023643497200000002	-0.1245516783	0.1452015201	-0.0933112465	-0.097601332	-0.0031949179999999997	0.0230277108	0.1186728491	-0.12536177810000002	0.0446949586	0.0461485076	0.0360184898	0.0201379424	-0.1450440686	0.1229407472	0.11967808320000001	0.1143042958	-0.25863	0.010658999999999974	0.00011361428099999943	0.06688947690000001	0.108081	-0.0048969999999999994	0.011681502561000002	2.3980608999999983e-05	0.432761	0.034525999999999946	0.18728208312099995	0.0011920446759999964	0.00190492	-0.0005573399999999999	3.6287202064e-06	3.106278755999999e-07	0.00597487	-0.0008222099999999994	3.5699071516900005e-05	6.76029284099999e-07	-0.00371087	0.00043515000000000047	1.3770556156899997e-05	1.8935552250000038e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.6635574939215	-0.10504173451647604	0.011033765990229831	784399.9370727887	716.127175281163	0.3991727207533131	0.1593388609936025	512838.1311761775	685.8019966382403	-1.580703257415507	470324.37859299703	2.4986227880039955	0.974111	25.11244	0.311433	0.0185833757	-0.020454251200000002	0.118732625	0.0165255869	-0.057532923799999997	-0.0862951572	0.0396125709	-0.0272356527	-0.1205997857	-0.0064436753	0.007747696700000002	0.14144690699999998	-0.1467301087	-0.0677461907	-0.0249040813	0.00047613010000000004	0.1059978736	-0.1904398959	0.12250766119999999	0.1179640426	0.1105157577	-0.25197	0.006660000000000055	4.435560000000073e-05	0.06348888089999999	0.034811	-0.07327	0.0012118057210000002	0.005368492900000001	0.301238	-0.13152299999999995	0.090744332644	0.017298299528999986	0.00176481	-0.00014011000000000017	3.1145543361e-06	1.9630812100000043e-08	0.00429436	-0.0016805100000000005	1.84415278096e-05	2.824113860100002e-06	-0.00353189	0.0001789799999999996	1.2474246972100004e-05	3.203384039999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887.2833502582397	1.6197927643181629	2.6237285993374755	787271.7436454861	717.9963553268464	1.8691800456833791	3.4938340431809185	515518.766262635	685.8442575105922	0.04226087235190335	470382.34556025546	0.0017859813319438683	0.975189	25.140213	0.245972445	0.0071697312	-0.0167474077	0.127282128	-0.0154309151	-0.0583125357	-0.13557593710000002	0.0358174568	-0.052681144000000006	0.0314495711	-0.0041295142	0.023820299	0.1413461135	-0.0035456565999999997	-0.0002945565	-0.0026530406	0.048397721399999996	-0.0217152102	0.0288635874	0.1220030341	0.1159744915	0.106146603	-0.241037	0.01093299999999997	0.00011953048899999936	0.058098835369	0.0991062	0.0642952	0.00982203887844	0.00413387274304	0.343518	0.042279999999999984	0.118004616324	0.0017875983999999989	3.0875100000000005e-05	-0.0017339349	9.532718000100003e-10	3.00653023743801e-06	0.00350319	-0.0007911699999999995	1.2272340176100004e-05	6.259499688999992e-07	-0.00348771	4.418e-05	1.21641210441e-05	1.9518724e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891.8858879105707	4.602537652330966	21.18335284112424	795460.437054027	712.9959401662718	-5.000415160574561	25.004151778103925	508363.2106935858	686.6207329368973	0.776475426305069	471448.0308988021	0.6029140876556387	1.005939	25.932951	0.394290875	-0.0374817757	-0.0998799126	0.09364416130000001	-0.047373995499999995	0.0178742194	-0.1047030848	-0.1548507753	-0.0769873776	-0.0075372838	0.0554375854	0.050868255300000005	0.10713894269999999	0.09758170880000001	-0.1283846506	-0.123670344	0.0740719349	0.0383062164	0.161921307	0.12142716070000001	0.1137140766	0.10121978570000001	-0.180985	0.06005200000000002	0.0036062427040000023	0.032755570225	0.0522168	-0.046889400000000005	0.00272659420224	0.0021986158323600005	0.190487	-0.153031	0.036285297169	0.023418486960999997	-2.24844e-05	-5.335950000000001e-05	5.055482433600001e-10	2.8472362402500013e-09	0.00167439	-0.0018288	2.8035818721e-06	3.3445094400000007e-06	-0.0026835	0.0008042100000000001	7.201172250000001e-06	6.467537241000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890.7086692607312	-1.1772186498394603	1.3858437495298421	793361.9334962226	716.6195679786192	3.6236278123474217	13.130678522417764	513543.6052098629	689.3427545619612	2.722021625063917	475193.43326707225	7.409401727315607	1.190713	30.696407	0.26402502000000005	-0.12537490269999998	0.057240983899999986	0.1150826777	0.0664509055	0.0587289914	-0.10234019650000001	0.025486105099999996	-0.1135388517	-0.11432773460000001	-0.026547393	0.1397344729	0.0096968487	-0.068931058	-0.1171400598	0.1258840944	0.0670435009	-0.0204907801	-0.0117985074	0.12078037720000001	0.11118807720000001	0.09576119	-0.152974	0.02801099999999998	0.0007846161209999988	0.023401044676000002	0.0502599	-0.001956900000000005	0.00252605754801	3.8294576100000175e-06	0.310223	0.11973600000000005	0.09623830972900002	0.014336709696000009	0.000746828	0.0007693124000000001	5.57752061584e-07	5.918415687937602e-07	0.00316503	0.00149064	1.00174149009e-05	2.2220076096000005e-06	-0.00270997	-2.646999999999979e-05	7.3439374009e-06	7.006608999999891e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
