csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
865.6539285837239	n/a	n/a	749356.7240724348	728.4867074436377	n/a	n/a	530692.8829220722	683.6300598762955	n/a	467350.05876646744	n/a	n/a	n/a	n/a	0.07124138070000001	-0.0013426383999999999	0.0739880507	0.0646260855	-0.0113761386	0.0253845164	-0.0394923159	0.08237120740000001	-0.1631046634	0.0763857806	-0.0012314823	0.0101288563	-0.026447771000000002	0.08890229390000001	-0.0602189345	0.0162345384	-0.0367473453	0.0337458798	0.1240256802	0.1239985182	0.1239532527	0.047444	n/a	n/a	0.002250933136	-0.128775	n/a	0.016583000625	n/a	0.317044	n/a	0.10051689793600001	n/a	-0.000440382	n/a	1.93936305924e-07	n/a	0.00202297	n/a	4.092407620899999e-06	n/a	0.00112374	n/a	1.2627915876e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.7728397875131	-4.881088796210747	23.82502783649408	740929.8817158599	727.9099866870257	-0.5767207566119623	0.3326068311070743	529852.9487187059	681.1360295345148	-2.494030341780672	463946.29073004343	6.220187345722613	0.713802	22.091167	0.13013044999999998	0.1346540675	-0.015500931899999999	0.0561054893	0.0982417992	0.014918510900000001	0.0380183811	-0.0788055641	0.0303992871	-0.1856349401	0.12552279189999999	-0.0302617104	0.0012973254	-0.016464905	0.0461830608	-0.052711904299999994	-0.0128465899	-0.034129493500000004	-0.0222590358	0.1239532527	0.12370891390000001	0.1233020394	0.07410469999999998	0.02666069999999998	0.000710792924489999	0.005491506562089997	-0.0935397	0.03523530000000001	0.008749675476089997	0.0012415263660900007	0.34236300000000003	0.02531900000000004	0.117212423769	0.0006410517610000019	-0.000652671	-0.00021228900000000003	4.25979434241e-07	4.5066619521e-08	0.00226732	0.0002443500000000004	5.1407399824000005e-06	5.970692250000019e-08	0.00152541	0.00040167	2.3268756681e-06	1.6133878890000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.0715554979929	-0.7012842895202311	0.4917996547278954	739723.0805767371	725.7453087786479	-2.1646779083778256	4.685830447018998	526706.2532142149	681.31216929687	0.17613976235520568	464186.2720320069	0.03102521588254833	0.735869	22.774103	0.15298045	0.1100779611	0.021344817599999996	-0.0222379115	0.0956458023	0.0019393953	0.042162882400000004	-0.0385112991	0.06771963240000001	-0.22620205510000002	0.1116916738	-0.0218248204	0.023622675699999998	0.048970975	-0.0053275948	-0.1069427794	0.011235752	0.1002025816	0.0608172917	0.1238084399	0.1231303817	0.1220030341	0.0627144	-0.011390299999999978	0.0001297389340899995	0.00393309596736	-0.143559	-0.0500193	0.020609186481000002	0.0025019303724899996	0.374256	0.03189299999999995	0.14006755353599998	0.0010171634489999967	-0.000239944	0.000412727	5.757312313600001e-08	1.7034357652899995e-07	0.00196824	-0.0002990800000000002	3.8739686976e-06	8.944884640000009e-08	0.00104366	-0.00048175	1.0892261956000002e-06	2.320830625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.4507218415077	-0.6208336564851606	0.3854344290247345	738655.5432738888	722.7017242377625	-3.043584540885377	9.263406857516447	522297.782216235	679.6320482236198	-1.680121073250234	461899.7209726326	2.8228068207795185	0.8588969999999999	26.581657	0.1025695	0.1591830326	-0.0047473596	-0.0463490254	0.1145855351	0.0179825737	0.037128811	-0.0805595613	0.026340223700000002	-0.21969324640000001	0.1517725346	-0.0495357252	-0.021750243199999998	0.054259134699999996	-0.0313718016	-0.12441605210000001	0.026408324500000004	-0.008936476899999999	0.1185637727	0.1235913266	0.12226427279999999	0.1200630614	0.0806495	0.017935099999999995	0.00032166781200999986	0.00650434185025	-0.171227	-0.027668	0.029318685529	0.0007655182239999999	0.382466	0.008209999999999995	0.14628024115599994	6.740409999999992e-05	0.000425214	0.0006651580000000001	1.8080694579600003e-07	4.424351649640001e-07	0.0017078	-0.00026044	2.9165808399999997e-06	6.782899360000003e-08	0.00109319	4.9529999999999893e-05	1.1950643760999998e-06	2.4532208999999886e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.9123407000618	-0.5383811414459387	0.2898542534646319	737730.4090068591	724.0704484991728	1.368724261410307	1.8734061037731904	524278.0143897933	679.7328013654321	0.10075314181233352	462036.68125209794	0.010151195585056191	0.834384	25.823	0.2371770299999999	0.0644358306	0.0036098578000000004	0.0213135777	0.0610545833	0.0315565111	0.0162778673	-0.0893693716	0.1580292153	-0.11494899300000001	0.0749610787	-0.037521147799999995	0.0534176966	-0.059434621500000014	0.0695883467	-0.0661182678	0.003877621	0.1179702451	0.16798716309999998	0.1233020394	0.1211126101	0.1174923133	0.0592275	-0.021422000000000004	0.00045890208400000017	0.00350789675625	-0.09958	0.07164699999999999	0.0099161764	0.005133292608999997	0.285496	-0.09696999999999996	0.08150796601600002	0.00940318089999999	-1.80766e-05	-0.0004432906	3.2676346756000007e-10	1.9650655604836003e-07	0.00201572	0.00030791999999999994	4.0631271184e-06	9.481472639999996e-08	0.0009016400000000002	-0.00019154999999999972	8.129546896000005e-07	3.669140249999991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.2958157422419	-3.6165249578199337	13.079252770534472	731530.932426187	724.7419726678302	0.6715241686573563	0.4509447090909535	525250.9269464579	679.0372335490067	-0.6955678164254095	461091.5645458883	0.4838145872468122	0.962914	29.800835	0.34067422	0.0415964447	-0.1339329414	-0.038937156	0.0484839366	0.1310087727	0.0511972861	-0.1642283454	0.0262598265	0.08029353410000001	0.0572041726	-0.141926795	-0.0171237702	-0.1859417362	0.012353086000000001	-0.0757948932	0.0011631464	0.0343967001	0.0704044697	0.1229407472	0.11967808320000001	0.1143042958	0.023535	-0.035692499999999995	0.0012739545562499995	0.000553896225	-0.144546	-0.044966000000000006	0.020893546116000004	0.0020219411560000004	0.128381	-0.15711500000000006	0.016481681161	0.024685123225000008	-0.00011157400000000005	-9.349740000000006e-05	1.2448757476000013e-08	8.74176380676001e-09	0.000345614	-0.001670106	1.19449036996e-07	2.789254051236e-06	0.000607229	-0.0002944110000000002	3.68727058441e-07	8.66778369210001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.9926819342835	9.696866192041623	94.02921394635985	748212.3397998646	727.0982324713841	2.3562598035539395	5.55196026184405	528671.8396630109	681.8727188998132	2.835485350806493	464950.4047798237	8.039977174638222	1.147091	35.500839	0.21853765	0.1026399593	0.0888715311	0.09732034960000001	0.0975976291	-0.0592753888	-0.04956313230000002	-0.0631921054	-0.0310988806	-0.1226169357	0.09528368029999999	0.0927241861	0.0542376425	0.030751661200000002	0.0419548425	-0.0895914208	0.034638665	-0.039792866499999996	0.0061024801	0.12250766119999999	0.1179640426	0.1105157577	0.0983188	0.07478380000000001	0.00559261674244	0.00966658643344	-0.09378810000000004	0.05075789999999997	0.008796207701610008	0.002576364412409997	0.161053	0.032672000000000014	0.025938068809	0.0010674595840000005	-0.000599287	-0.000487713	3.59144908369e-07	2.37863970369e-07	0.000169719	-0.000175895	2.8804538961e-08	3.0939051024999995e-08	0.0011501	0.000542871	1.3227300099999999e-06	2.94708922641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.0732629245474	2.0805809902639107	4.3288172570475565	751816.0432786213	727.0291049834343	-0.06912748794979963	0.004778609590249691	528571.3194930136	683.2830805754703	1.4103616756571	466875.7682007047	1.989120056162303	1.118192	34.606449	0.27553310000000003	0.0312409658	-0.0109527809	-0.0410568085	0.0067488525	0.0411658907	0.0322045717	0.0193308217	0.0104621627	-0.0256477227	0.004003174	-0.011541936899999999	-0.0540671175	0.0580468651	-0.030893210299999998	-0.019108188	0.0031285879	0.022394737999999997	0.0350454943	0.1220030341	0.1159744915	0.106146603	0.140276	0.04195720000000002	0.0017604066318400013	0.019677356176000003	-0.104262	-0.010473899999999951	0.010870564643999998	0.000109702581209999	0.0594304	-0.1016226	0.003531972444159999	0.010327152830760002	-0.00179136	-0.001192073	3.2089706496000007e-06	1.4210380373290001e-06	-0.000856176	-0.001025895	7.330373429760001e-07	1.052460551025e-06	0.00136172	0.00021162000000000004	1.8542813584e-06	4.478302440000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.3105458810303	-0.7627170435171138	0.5817372884714869	750493.9619046887	730.7679145459883	3.738809562554025	13.978696945045414	534021.744929893	682.263456621087	-1.0196239543832917	465483.4242405538	1.039633008352221	1.255715	38.862602	0.5307776	-0.1237604745	-0.12785099789999999	-0.05273421389999999	-0.1279441938	0.027343619500000003	0.0401510441	-0.1641879298	-0.09022078119999999	0.1518290803	-0.1240819516	-0.0758079143	-0.0315214947	-0.1188584727	-0.19760711399999997	0.0427841105	-0.10771768470000001	0.08980319449999999	0.0051892648	0.12142716070000001	0.1137140766	0.10121978570000001	0.132694	-0.0075820000000000045	5.748672400000009e-05	0.017607697636	-0.123635	-0.019372999999999998	0.015285613225	0.000375313129	-0.293512	-0.35294240000000004	0.08614929414400001	0.12456833771776	-0.0012284000000000002	0.0005629599999999999	1.5089665600000003e-06	3.1692396159999995e-07	-0.00289076	-0.002034584	8.3564933776e-06	4.139532053055999e-06	0.00178178	0.0004200599999999999	3.1747399684e-06	1.764504035999999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.8296851062074	10.519139225177128	110.65229003866007	768830.2966834508	727.9810892460602	-2.7868252999281817	7.766395252319802	529956.4662998802	684.9896396218817	2.726183000794663	469210.8063893154	7.432073753821792	1.487919	46.048977	0.4682338	0.021939219	0.0557260709	0.2125287703	0.0045531837	-0.21724041170000002	0.0201107213	-0.005314297900000001	-0.0566618834	0.0220907823	-0.0048305573	0.2453135279	-0.0235199483	-0.0088712975	-0.0331098805	0.0824411095	0.0141419123	0.014040769299999999	0.0522598008	0.12078037720000001	0.11118807720000001	0.09576119	0.114852	-0.01784200000000001	0.0003183369640000004	0.013190981904	-0.0274048	0.0962302	0.00075102306304	0.009260251392039998	-0.08093939999999998	0.2125726	0.006551186472359997	0.04518711027076	-0.00270792	-0.0014795199999999998	7.3328307264e-06	2.1889794303999997e-06	-0.00161604	0.00127472	2.6115852816e-06	1.6249110784e-06	0.00170424	-7.753999999999987e-05	2.904433977600001e-06	6.012451599999978e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
