csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
308.17342130211995	n/a	n/a	94970.85759705392	218.38794690281728	n/a	n/a	47693.29535242773	209.4702967214484	n/a	n/a	43877.80520857163	n/a	n/a	n/a	-0.0773205033	-0.061133242699999986	-0.1190343391	-0.11941646869999999	-0.05306193519999999	-0.00776622	n/a	6.03141730884e-05	n/a	0.0037272	n/a	n/a	1.3892019840000001e-05	-0.000110935	n/a	n/a	1.2306574225e-08	-0.000653181	n/a	4.26645418761e-07	n/a	-0.000186557	n/a	3.4803514249e-08	n/a	7.40425e-05	n/a	5.48229180625e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.0716866065555	-5.10173469556446	26.02769690392619	91852.4472225422	216.4585447696253	-1.9294021331919569	3.722592591565673	46854.30160378389	207.5265174837505	-1.943779237697896	3.7782777249054154	43067.255458933396	0.6254430000000001	51.266674	0.20565983	-0.051125360999999994	-0.0564008206	-0.0866926359	-0.1111433204	-0.0547596013	0.054205600000000013	0.06197182	0.0029382470713600005	0.0038405064741124	0.00929242	0.005565219999999999	3.0971673648399994e-05	8.634906945639998e-05	-0.0307937	-0.030682765	0.000941432068045225	0.0009482519596900001	0.000641753	0.001294934	4.1184691300900004e-07	1.676854064356e-06	-0.000120524	6.603300000000001e-05	1.4526034576e-08	4.360357089000001e-09	0.000861876	0.0007878335000000001	7.42830239376e-07	6.206816237222499e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.1662101570105	0.09452355045499417	0.008934701590617827	91909.75098096463	217.62707759934258	1.1685328297172646	1.3654689741270376	47361.54490443028	207.51222063266582	-0.014296851084679927	0.00020439995093751368	43061.32171190018	0.593355	48.636475	0.19166203	-0.061942776799999995	-0.0563476486	-0.09871723449999999	-0.1022169681	-0.0478299964	0.111561	0.05735539999999999	0.012445856721000001	0.0032896419091599984	0.0196745	0.010382080000000002	0.00010778758512640004	0.0003870859502500001	0.00512045	0.03591415	0.0012898261702225	2.6219008202500007e-05	0.000704835	6.3082e-05	4.96792377225e-07	3.979338724e-09	-0.0006834160000000001	-0.0005628920000000001	4.6705742905600004e-07	3.168474036640001e-07	0.00199611	0.001134234	3.9844551321000016e-06	1.286486766756e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.5815595101436	-0.5846506468668622	0.3418163788818404	91555.60015559057	217.11289285924286	-0.5141847400997221	0.2643859469514188	47138.008245709076	207.46193709444628	-0.050283538219531465	0.0025284342158750817	43040.45534297999	0.603073	49.43298	0.231837	-0.056739531100000004	-0.054709428399999996	-0.0829795319	-0.1235423764	-0.0528646126	0.0513873	-0.06017369999999999	0.0026406546012900005	0.003620874171689999	0.0890153	0.06934080000000001	0.004808146544640001	0.007923723634090002	0.0129997	0.00787925	6.208258056250003e-05	0.00016899220009000004	-0.00093403	-0.001638865	8.724120409e-07	2.685878488225e-06	-0.000933416	-0.00025	8.712654290560002e-07	6.25e-08	0.00199611	0.0	3.9844551321000016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.68200279495	0.10044328480637432	0.010088853462694426	91616.39481596214	217.57821465720642	0.4653217979635542	0.2165243756600348	47340.279493417394	207.1619518902191	-0.2999852042271982	0.08999112275523381	42916.07431096545	0.538561	44.145039	0.19720376	-0.059819313799999996	-0.053811329500000005	-0.0853993583	-0.10074904230000001	-0.05106013	0.0816196	0.0302323	0.00666175910416	0.0009139919632899998	0.00371373	-0.08530157000000001	0.0072763578444649014	1.37917905129e-05	0.00221036	-0.01078934	0.00011640985763560005	4.885691329600002e-06	-0.000191849	0.0007421810000000001	3.680603880100001e-08	5.508326367609999e-07	-0.0006834160000000001	0.00025	4.6705742905600004e-07	6.25e-08	0.00242154	0.00042542999999999965	5.863855971599999e-06	1.809906848999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.53354815816374	-0.14845463678625492	0.022038779183338877	91526.54776116797	217.54029701410863	-0.037917643097785	0.0014377476580910028	47323.7808249866	207.53474183820168	0.3727899479825965	0.13897234531686695	43070.66906984902	0.5527	45.304035	0.20166822	-0.0593540288	-0.0570731112	-0.0891251641	-0.11167903119999999	-0.0550305144	0.12112800000000006	0.039508400000000055	0.014671992384000012	0.0015609136705600046	-0.0294373	-0.03315103	0.0010989907900609	0.0008665546312899999	0.0533038	0.05109344	0.0026105396110336	0.0028412950944400003	0.000623968	0.0008158169999999999	3.89336065024e-07	6.655573774890001e-07	-0.0006834160000000001	0.0	4.6705742905600004e-07	0.0	0.00167905	-0.0007424899999999997	2.8192089025e-06	5.512914000999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.19208016492286	0.6585320067591169	0.4336644039261897	91925.43747473301	217.87877061428642	0.3384736001777924	0.11456437801731605	47471.158684392845	207.1895169847338	-0.3452248534678688	0.11918019945191148	42927.4959483673	0.593062	48.61241500000001	0.18297087	-0.0581138574	-0.053396310499999995	-0.0859422143	-0.0978824197	-0.0503549962	0.186073	0.06494499999999992	0.034623161328999986	0.0042178530249999905	0.00196207	0.03139937	0.0009859204363968997	3.849718684899998e-06	0.036139300000000006	-0.017164499999999992	0.0002946200602499997	0.0013060490044900005	0.000623968	0.0	3.89336065024e-07	0.0	-0.000933416	-0.00025	8.712654290560002e-07	6.25e-08	0.00281829	0.00113924	7.942758524100001e-06	1.2978677776000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.5308451026047	-1.6612350623181555	2.7597019322752057	90920.85054829098	217.1173638184484	-0.7614067958380133	0.5797403087483101	47139.94967147249	207.0239665592908	-0.16555042544300136	0.02740694336435875	42858.922729942366	0.663274	54.367611	0.33284157000000003	-0.06035072530000001	-0.0572845121	-0.08439338980000001	-0.1261825403	-0.0561475875	-0.0241591	-0.2102321	0.0005836621128099999	0.04419753587040999	-0.0352061	-0.03716817	0.0013814728611489	0.0012394694772099998	0.0209616	-0.01517770000000001	0.0002303625772900003	0.0004393886745599999	0.00121131	0.0005873419999999999	1.4672719161e-06	3.4497062496399987e-07	-0.0006834160000000001	0.00025	4.6705742905600004e-07	6.25e-08	0.00225036	-0.0005679300000000003	5.064120129599998e-06	3.225444849000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.3123723091882	-0.2184727934164812	0.04773036146320046	90789.14570659086	217.43519282557358	0.3178290071251695	0.10101527777017104	47278.06307909437	206.38733052962849	-0.636636029662327	0.40530543426421134	42595.730203146115	0.7287859999999999	59.737514	0.5724796999999999	-0.0544311733	-0.049919050599999994	-0.088595588	-0.08239914549999999	-0.0439302191	0.129749	0.15390810000000002	0.016834803001	0.02368770324561	0.0946674	0.1298735	0.016867126002250002	0.00896191662276	0.042177	0.0212154	0.0004500931971600001	0.0017788993290000002	0.00185275	0.0006414400000000001	3.4326825625e-06	4.114452736000001e-07	-0.00265123	-0.001967814	7.0290205129e-06	3.872291938596e-06	0.00499076	0.0027404000000000005	2.4907685377600004e-05	7.509792160000002e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.59722374227465	1.2848514330864305	1.650843205104254	91565.07981653222	217.0353718015437	-0.3998210240298761	0.15985685125629873	47104.352613034316	207.7229791598467	1.3356486302182022	1.7839572634037593	43148.8360710421	0.766877	62.859768	0.36975845	-0.0654661971	-0.0611074895	-0.0859067423	-0.1275925893	-0.0660371411	0.205639	0.07588999999999999	0.042287398321	0.005759292099999998	0.133095	0.038427599999999985	0.0014766804417599994	0.017714279024999998	0.0309874	-0.011189599999999996	0.00012520714815999993	0.00096021895876	0.000723725	-0.001129025	5.237778756250001e-07	1.274697450625e-06	-0.00146408	0.00118715	2.1435302464e-06	1.4093251225000004e-06	0.00242191	-0.00256885	5.865648048100002e-06	6.5989903225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
