csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1427.356594799411	n/a	n/a	2037346.8487173696	1236.3417795320931	n/a	n/a	1528540.9958165828	1372.2598984645958	n/a	1883097.2289340629	n/a	n/a	n/a	n/a	-0.0466322063	0.1787381868	-0.09584080869999999	-0.1328519657	-0.014549899	0.0312009423	-0.032566272	0.090699886	0.09787106710000001	-0.025445388500000003	0.11834551189999999	-0.1460248066	0.4098795484	-0.1029579945	0.0721971661	-0.045589114400000005	0.09348204550000001	-0.18959206399999998	0.1354876475	0.1972470056	-0.15175508029999998	0.023739672200000003	-0.1264719648	0.1420905849	-0.22154039890000002	-0.01997294	0.2365513786	-0.0254667639	0.023743945899999997	-0.4479507598	-0.1237949082	-0.000237748	0.0373166444	-0.0173154812	0.0814556393	0.1396450645	-0.0824340715	0.0109456229	-0.047120124299999996	0.2203919967	-0.14374408	0.16868363329999994	-0.054808885300000006	0.13518415890000002	0.0003655732	-0.1002772629	0.1786322172	-0.0365593373	0.0551079381	-0.1381643317	0.13416391619999998	-0.0963231414	0.1006633867	0.1240256802	0.1239985182	0.1239532527	-0.0206971	n/a	n/a	0.00042836994840999984	-0.00861693	n/a	7.42514826249e-05	n/a	-0.0627409	n/a	0.0039364205328100005	n/a	0.000476767	n/a	2.27306772289e-07	n/a	0.000556075	n/a	3.09219405625e-07	n/a	0.00125535	n/a	n/a	1.5759036224999996e-06	0.0	0.0	0.0
1413.3435642611594	-14.013030538251543	196.3650248659703	1997540.0306384382	1231.6933307332745	-4.648448798818664	21.60807623523867	1517068.4609728274	1368.5288225812894	-3.7310758833064033	1872871.1382357304	13.920927246990654	1.218441	18.389425	0.207314645536	-0.043643242	-0.0173072188	0.1465204386	0.0195932483	0.049104162300000004	-0.0743757251	-0.11800895060000001	-0.1116805204	0.08492316300000001	0.0361536443	-0.0025568307	0.0348229957	0.2561566749	-0.030280069700000002	-0.0101586198	-0.0677352609	-0.20951932739999998	-0.0550488882	0.1272492636	0.0333180748	0.1615438101	-0.012968471399999999	-0.09641245710000004	0.1001657726	0.0026466212	-0.0727413547	-0.0323661954	-0.1768797453	-0.0232293565	-0.113919035	0.0243700622	-0.0363301094	-0.0529509876	-0.1114358376	-0.1270608121	0.0474065667	-0.007834223100000001	-0.06028942740000001	0.0587560117	0.1309323996	-0.0961978553	0.11221064359999999	0.1992963149	0.1389325714	0.0869613841	0.053404235599999995	0.0315396323	0.1123355816	0.0384870627	0.05880070690000001	0.06269658780000001	-0.2069518746	0.056869377400000004	0.1239532527	0.12370891390000001	0.1233020394	1.75536e-07	0.020697275535999995	0.00042837721461310384	3.0812887296e-14	-0.0311284	-0.02251147	0.0009689772865599999	0.0005067662815609	0.0150581	0.07779900000000001	0.00022674637561000005	0.006052684401000002	0.00158566	0.001108893	2.5143176356e-06	1.2296436854490005e-06	-0.0	-0.000556075	0.0	3.09219405625e-07	0.00131652	6.117000000000015e-05	3.741768900000018e-09	1.7332249104000004e-06	0.0	0.0	0.0
1405.1872229770947	-8.156341284064638	66.52590314213718	1974551.1316180797	1235.5238132037325	3.8304824704580374	14.672595956486305	1526519.0929934918	1370.8273983057675	2.2985757244780416	1879167.7559457596	5.283450361159754	1.1399	17.204029000000002	0.070154218319	-0.044057804400000004	0.0589228919	-0.1328251617	-0.11539064199999999	0.0187801907	0.021486337	0.0810994281	-0.0977837426	0.155301882	-0.1278032731	0.0706940212	0.0566980538	0.0762763419	-0.0932130719	0.09994915630000001	0.0047106843	-0.0772560214	-0.1101664576	-0.0754598586	-0.0520497283	0.0190105105	0.1563073377	-0.0960793885	-0.0264970615	0.1242786067	-0.014920237900000001	0.09076320210000001	0.09115693710000004	0.11364323650000001	0.034862489100000005	-0.1085683475	-0.0251516141	0.0075363326	0.067128965	-0.1305748006	0.1427095601	-0.11648595460000001	0.1110220577	0.051204924400000004	0.0024749965	-0.1496903899	-0.0049027641	-0.0162240117	0.033994578	0.1633851535	0.0777987324	0.0249826532	-0.037219977200000004	0.0092473716	-0.012689543000000001	0.11080571	-0.0894859567	0.0017679226	0.1238084399	0.1231303817	0.1220030341	-6.42783e-07	-8.183190000000001e-07	6.69645985761e-13	4.13169985089e-13	-0.0157664	0.015362	0.00024857936896	0.00023599104400000005	0.0121743	-0.0028838000000000023	0.00014821358048999994	8.316302440000012e-06	0.000799448	-0.000786212	6.391171047039999e-07	6.18129308944e-07	-0.0	0.0	0.0	0.0	0.00106458	-0.00025194	6.347376359999999e-08	1.1333305764000005e-06	0.0	0.0	0.0
1408.3019575498438	3.1147345727490574	9.701571458678254	1983314.403638722	1233.1057289739294	-2.4180842298030707	5.847131342422313	1520549.7388283259	1371.802506934376	0.9751086286084956	1881842.1180314387	0.950836837586741	1.107214	16.710712	0.078274289217	-0.0784613817	0.056909232000000004	0.0871494455	-0.0366828228	0.0683673083	0.0019583017	-0.1832128538	-0.0378080984	0.1390460425	0.0023841094	-0.022915900000000003	0.0617187584	0.0436392776	-0.0321240831	-0.0386075094	0.1866250982	-0.04289065139999999	0.09874907470000001	0.0696222683	0.1338367822	0.0745463888	0.09693966789999996	-0.1257433735	-0.0896077265	0.0778627971	-0.0762341647	0.031155821099999998	-0.1013793511	-0.09474129029999999	0.018323842	-0.031753588	-0.06743904419999999	0.0184400926	-0.1768079148	-0.0345601431	0.14844490359999998	0.0072875480000000005	-0.0497988592	0.0808037263	-0.0814528603	0.0353243905	0.1262350643	0.1472973706	-0.09995162689999999	0.1128200156	-0.1842628263	0.0403212736	-0.0814481137	0.0625892518	0.0162434953	0.0895044265	-0.1336960894	0.0040733034000000005	0.1235913266	0.12226427279999999	0.1200630614	-0.00276255	-0.002761907217	7.628131475316687e-06	7.6316825025e-06	0.000708647	0.016475047	5.021805706089999e-07	0.00027142717365220896	0.0303442	0.018169900000000003	0.00092077047364	0.00033014526601000016	-1.79007e-05	-0.0008173487	3.2043506049000003e-10	6.680588973916899e-07	-0.0	0.0	0.0	0.0	0.00106458	0.0	0.0	1.1333305764000005e-06	0.0	0.0	0.0
1406.3003915366305	-2.001566013213278	4.006266505250497	1977680.79123608	1235.4821706846076	2.3764417106781366	5.647475204250827	1526416.1940795498	1367.5956909773759	-4.206815957000117	1870317.9739798862	17.69730049607081	1.1179420000000002	16.872626999999998	0.044117097999999993	-0.0224787979	0.05006981059999999	-0.10232402619999999	-0.1076525141	-0.0484858908	-0.0255556366	0.0799784774	-0.0186095259	0.1244940382	-0.0309753638	0.03671535	0.10303639810000001	0.033997639700000006	-0.0521078214	-0.010366888000000001	0.0004744912	-0.0243299904	-0.0550816881	-0.007571817299999999	-0.1197797779	0.0353427667	0.0647410255	0.0501148439	-0.0197495569	0.0550042467	0.0114862695	0.10209254109999999	0.0407028058	0.1108383425	0.0350223978	-0.1081918142	0.0495179868	-0.0291515309	0.0781835894	-0.0609839513	0.1157123237	-0.023834535299999998	0.0700589668	0.1154861044	-0.0260746775	-0.0413350918	0.0154745773	-0.0299281065	0.0991305835	0.0310725546	0.0020611164	-0.0467874109	-0.10088727789999999	0.019014981599999998	0.1265719019	0.021667790699999998	0.12535091880000002	-0.11080887099999999	0.1233020394	0.1211126101	0.1174923133	-1.645e-05	0.0027461	7.54106521e-06	2.706025e-10	0.00342376	0.002715113	1.17221325376e-05	7.371838602768999e-06	0.048324	0.017979799999999997	0.002335208976	0.00032327320803999984	0.000111722	0.00012962270000000002	1.2481805284000002e-08	1.6802044355290006e-08	0.000283899	0.000283899	8.0598642201e-08	8.0598642201e-08	0.00106458	0.0	0.0	1.1333305764000005e-06	0.0	0.0	0.0
1403.4861561672662	-2.814235369364269	7.919920714180844	1969773.390553168	1233.2648843837528	-2.2172863008547665	4.916358539958214	1520942.2750540709	1364.2486152133133	-3.347075764062538	1861174.2841114432	11.202916170374822	1.061835	16.025829	0.060252266100000014	-0.0210088181	0.0461016601	0.10219384599999999	-0.058170009400000014	-0.037237687799999995	0.058027738499999995	-0.1063872024	-0.0632286421	0.09640327650000001	0.0360320399	-0.0634992776	0.0139023206	0.0903949498	-0.1866897509	0.1339280041	0.0404612934	-0.022510501000000002	0.1111724565	-0.21552325739999997	0.09041933369999999	-0.1265841861	-0.049005128499999995	0.13357137689999998	-0.0051045147	0.1395965559	0.0072131893000000015	0.0212889798	-0.08431180449999999	-0.0429282116	0.0902394358	-0.0639187389	0.0373365455	0.0766254522	-0.0917662667	-0.0561175331	0.1432107899	0.0069783174	-0.07305108769999999	0.044338492199999996	0.0059150357	-0.2192715857	0.064641984	-0.010199281800000001	-0.1350509755	-0.006360994	0.0080377336	0.0803776777	0.08199201	-0.1717478496	-0.1268820681	-0.0253096403	0.0767683423	-0.0996354218	0.1229407472	0.11967808320000001	0.1143042958	3.78761e-05	5.4326099999999995e-05	2.9513251412099996e-09	1.43459895121e-09	0.015075899999999996	0.011652139999999998	0.00022728276080999994	0.00013577236657959994	0.0445644	-0.0037595999999999953	0.0019859857473600003	1.4134592159999963e-05	-0.000336296	-0.000448018	1.13094999616e-07	2.00720128324e-07	0.000330045	4.6146e-05	1.08929702025e-07	2.129453316e-09	0.00146614	0.00040156	1.6125043360000002e-07	2.1495664996000003e-06	0.0	0.0	0.0
1383.0672640256985	-20.418892141567767	416.9311562889779	1912875.0568195311	1231.3651701719166	-1.8997142118362265	3.6089140866525344	1516260.1823125132	1355.6179366904182	-8.630678522895096	1837699.990276787	74.48861176556267	1.259908	19.015259	0.07275680793	0.0918243377	0.022574601200000002	-0.06247633230000001	0.017531761200000003	-0.1250161862	-0.0538793177	0.0427284056	-0.033840603999999996	-0.0418206896	-0.1792592834	-0.0181949656	0.2066148111	-0.09089395859999999	-0.0514573208	-0.0802829996	-0.0211067737	-0.14972401	0.044041048	0.012184971999999999	0.1228129494	0.0953576089	-0.0115616459	0.1856263716	0.042485702199999996	0.1550410798	0.1530165905	0.0003330872	0.0914366269	0.1373504377	0.1826657921	0.012185823600000001	0.1257447097	-0.0592338824	-0.0047928248	-0.0460908059	-0.0589202424	-0.1359951891	0.0304532923	0.18620420170000002	-0.1254176151	-0.0086230338	-0.0114489343	0.1289403717	0.0462163453	0.033308298199999996	-0.1091107009	0.022309434	0.1278501342	-0.1206960024	0.08613154220000001	-0.0596901312	0.0467963331	0.0513669627	0.12250766119999999	0.1179640426	0.1105157577	-4.68183e-06	-4.2557929999999997e-05	1.8111774058849003e-09	2.19195321489e-11	-0.0289752	-0.0440511	0.00083956221504	0.00194049941121	0.0524942	0.007929799999999994	0.00275564103364	6.28817280399999e-05	-0.000107227	0.000229069	1.1497629529000002e-08	5.247260676099999e-08	0.000514053	0.000184008	2.64250486809e-07	3.3858944064e-08	0.00146455	-1.5900000000000985e-06	2.5281000000003127e-12	2.1449067025e-06	0.0	0.0	0.0
1395.9779278878243	12.91066386212583	166.68524136080185	1948754.3751499841	1231.1655213795011	-0.1996487924154735	0.03985964031295683	1515768.5410336591	1360.6850910122666	5.06715432184842	1851463.9169030604	25.676052921427125	1.407212	21.238457	0.07494523752999999	0.058568728099999995	0.0102594014	-0.13672401720000002	0.004264642	-0.06370382599999999	0.0949246837	0.042171233899999994	-0.102826635	0.2569301518	-0.0165796393	0.0393461752	0.08666223470000001	-0.013942075600000001	-0.0686036486	-0.027349053999999998	0.012101219199999999	0.016418016	0.0028633658000000004	0.0579895167	-0.0997142433	-0.0624295251	-0.0010198826	-0.11730540539999999	-0.0163991792	-0.0036173181	0.050223123099999996	0.0129670065	0.15233996019999999	-0.0857045477	0.0059149655	0.0015579817000000002	0.06239214110000001	0.095983021	0.0446874073	-0.1411869546	0.2178105211	-0.0068327922	0.04945498	0.0896010248	-0.0463741875	-0.033971505299999996	-0.0107990403	-0.015937991999999998	0.046771065599999995	-0.054762879699999996	0.0258057933	-0.0918563885	-0.0439230364	0.056909249599999996	-0.030677371499999998	0.0684454192	-0.1183621774	-0.0819111438	0.1220030341	0.1159744915	0.106146603	2.0505700000000006e-05	2.5187530000000004e-05	6.344116675009003e-10	4.204837324900001e-10	-0.0397746	-0.0107994	0.00158201880516	0.00011662704036000003	0.103514	0.05101980000000001	0.010715148196000002	0.002603019992040001	-0.000336296	-0.000229069	1.13094999616e-07	5.247260676099999e-08	0.000487965	-2.608800000000001e-05	2.38109841225e-07	6.805837440000008e-10	0.00145769	-6.860000000000026e-06	4.705960000000035e-11	2.1248601361e-06	0.0	0.0	0.0
1399.0847334184955	3.1068055306711813	9.65224060540904	1957438.0912847025	1232.9637285309213	1.7982071514202291	3.2335489594188536	1520199.5558728715	1366.785652929982	6.100561917715367	1868103.021055237	37.216855711879006	1.400902	21.143229	0.1618872513	-0.0105189199	0.0196733121	0.101902318	-0.0407909345	-0.014494046100000001	0.0187730025	-0.1010947044	-0.089656926	-0.0019429393	-0.0214485427	-0.0660516613	0.0218395789	0.018990658799999997	-0.12269637900000001	-0.0584189249	0.2176133816	0.0259479123	0.078635022	-0.0500988299	0.1322494257	-0.1404996982	0.0247808658	0.039376321	-0.2942440994	-0.0311871842	0.0127426945	-0.0028098859999999997	-0.07872970280000001	-0.0235148754	0.08017509889999999	-0.0460083016	0.0129135993	0.029506257400000006	-0.1036277163	-0.0677041397	0.0067730301	-0.0447483858	-0.08036833339999999	0.0708596597	-0.1417203533	-0.015612593400000001	0.1316687574	0.0356810793	-0.1489489144	0.0637828896	-0.07897768940000001	0.0826438731	-0.1667030297	0.0229260534	-0.2284147709	-0.1004847701	0.1337493948	0.0093176939	0.12142716070000001	0.1137140766	0.10121978570000001	4.4937e-05	2.44313e-05	5.968884196899999e-10	2.0193339690000003e-09	0.00198402	0.04175862	3.9363353604e-06	0.0017437823443044002	0.0313533	-0.07216070000000001	0.00098302942089	0.0052071666244900006	-0.00096643	-0.0006301340000000001	9.339869449e-07	3.970688579560001e-07	0.000379439	-0.00010852599999999996	1.43973954721e-07	1.177789267599999e-08	0.00123748	-0.00022021	4.8492444099999986e-08	1.5313567504e-06	0.0	0.0	0.0
1402.6883106723908	3.6035772538953097	12.985769024791663	1967534.4968969652	1232.5901497161149	-0.3735788148064785	0.13956113087221314	1519278.4771771948	1363.6479622010975	-3.137690728884536	1859535.7648152057	9.84510311012797	1.1348760000000002	17.128205999999995	0.0775756982	0.0392520953	0.0533601399	0.09502388210000001	-0.020452754099999998	-0.0772976191	-0.0489269638	-0.0015095011	0.0318466604	0.026378146	0.1447424884	-0.0064550688	0.0876812456	-0.0636304641	-0.0021074692000000003	0.0118742995	0.0690834099	-0.0755263276	0.0609277039	0.026843456499999998	-0.1487618703	-0.060872646399999994	-0.09430102060000001	-0.0191209644	0.0629963711	0.0879083492	0.0403483188	0.0138051496	-0.0777140747	-0.0614299991	-0.012757703	-0.028105467400000004	0.07988154139999999	-0.036882021699999996	0.0200708112	0.011111845300000001	0.0419296243	0.1294874748	-0.044423917	0.1043681775	-0.050744398600000004	0.0179739174	-0.0643225925	0.08709902900000001	-0.031125717599999998	-0.0130706654	0.0859833717	-0.1614986508	0.0284302848	0.0150996926	0.0772174371	0.0256193736	0.0359489401	-0.17698688510000002	0.12078037720000001	0.11118807720000001	0.09576119	3.16088e-05	-1.33282e-05	1.7764091523999998e-10	9.991162374399998e-10	-0.0308355	-0.032819520000000005	0.00095082806025	0.0010771208930304005	0.0453314	0.0139781	0.00205493582596	0.00019538727961	-0.000565435	0.000400995	3.19716739225e-07	1.6079699002500002e-07	0.000379439	0.0	1.43973954721e-07	0.0	0.00145178	0.00021429999999999995	4.592448999999998e-08	2.1076651684e-06	0.0	0.0	0.0
