csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1401.2752987691626	n/a	n/a	1963572.4629406058	1221.0802854994233	n/a	n/a	1491037.0636353532	1368.968406134995	n/a	1874074.4969957885	n/a	n/a	n/a	n/a	-0.1490780628	-0.10045154220000001	0.0237518184	-0.130474345	0.0720826514	-0.0073465927000000006	0.0730911429	-0.046526520300000006	0.0807564417	0.0039862311	-0.1557665038	0.0036208615	-0.0532734046	0.2629387525	-0.0177665894	0.09721522640000001	-0.2690831408	0.2331635745	0.2504284473	-0.22496681370000002	0.2065364148	-0.0654734935	0.1220747466	-0.1647137224	0.048127706799999996	-0.0809153555	0.0206052721	-0.2066056748	0.1683881307	-0.0574911946	0.0032133087	0.0523667244	-0.0591442275	-0.16863287989999998	0.11317139789999996	-0.1062650416	0.024255364900000003	-0.2430334425	0.0236198973	-0.0508048287	-0.1179522774	0.0742102138	-0.0036790756	0.0785541355	-0.0402906097	0.0548319117	0.0625901823	-0.1784626288	0.0129571228	-0.0597424582	0.1881875709	-0.0673408112	0.1017048337	-0.28715393219999996	0.1429372386	-0.0526854276	0.10921305740000001	-0.1345840092	0.1024705696	-0.0657047234	0.016961666299999997	-0.0261718136	0.1671731139	-0.2447070369	0.0648942453	-0.061097819299999995	0.149292078	-0.0480636503	0.11459477929999999	0.1258208867	-0.0244891471	-0.0458537535	0.1240256802	0.1239985182	0.1239532527	-0.014285399999999997	n/a	n/a	0.00020407265316	-2.5238e-05	n/a	6.36956644e-10	n/a	-0.0540304	n/a	0.00291928412416	n/a	0.0008718539999999999	n/a	7.601293973159999e-07	n/a	5.03114e-05	n/a	2.53123696996e-09	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0
1382.114763539623	-19.160535229539622	367.12611028242884	1910241.219594188	1218.664086330858	-2.4161991685652997	5.838018422175644	1485142.155312625	1360.9774949718892	-7.990911163105693	1852259.7418199587	63.85466121664717	1.208946	18.510796	0.0939525891	0.08825026009999999	0.0397951231	-0.0081038422	0.0359369519	-0.0904309756	-0.08625001199999999	-0.11931930710000001	0.0916747761	-0.0758283609	0.0153596295	-0.027009449900000003	-0.011211913300000001	-0.0054256056	0.0182031096	-0.0510545292	0.1415814395	-0.0313754908	0.20204926780000002	-0.06855729969999999	-0.1080879082	-0.0931093301	0.07939138400000001	0.10153998130000001	-0.0305498737	-0.0638416388	0.0077534840000000015	-0.046534722300000005	-0.0634204363	0.048627852699999995	-0.0412254061	0.045951886399999996	0.10380588550000001	-0.0349643204	0.0703508362	-0.0654215834	-0.046609614800000004	-0.1375086025	-0.1823893937	-0.0624778416	0.1022544888	0.0317749645	-0.0834711083	-0.0909714893	-0.1285771701	0.06332182410000001	-0.07603296450000001	-0.05197569269999999	-0.037377658700000004	0.0487091946	-0.0329162325	0.045566065	-0.0774140673	-0.1092980572	-0.08180734419999999	0.1859143934	-0.0703235591	-0.095472349	0.0731584263	0.0905156466	0.0196817579	-0.050282877999999996	-0.0352008717	-0.0024564522	-0.014068320300000001	0.0344742765	-0.0583251221	0.0114610304	-0.0379853821	-0.0215568503	0.009815298	-0.025550097200000003	-0.0193418212	0.1239532527	0.12370891390000001	0.1233020394	0.0	0.014285399999999997	0.00020407265316	0.0	-4.17571e-05	-1.6519100000000002e-05	1.7436554004099999e-09	2.7288066481e-10	0.0120034	0.0660338	0.00014408161155999994	0.004360462742440001	0.0006498280000000001	-0.00022202599999999984	4.2227642958400006e-07	4.9295544675999936e-08	-0.0	-5.03114e-05	0.0	2.53123696996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1383.5443040308628	1.4295404912397771	2.0435860160940638	1914194.8412162443	1218.3180543917301	-0.3460319391278972	0.11973810289661276	1484298.881656851	1358.2824201651515	-2.695074806737693	1844931.132929701	7.263428213912215	1.007425	15.42521	0.0580462429	-0.0609894877	-0.0103261507	0.14733865029999998	0.0031478063	-0.0323651689	0.0434616313	0.0077009346	-0.1021869682	0.11304659210000001	0.0320208335	-0.059196015199999986	-0.009955589300000001	0.0826123231	-0.0524645026	-0.026936814500000003	0.0213158325	0.1042124502	0.0525758637	-0.0053761824	-0.12612193900000002	-0.0194299825	-0.105968344	0.16814080469999998	0.109416374	0.0309751873	0.0473939383	-0.08930080580000001	0.0540483122	-0.16075768140000002	-0.0729983446	-0.0790831897	0.0800052408	0.1023482868	-0.0350875296	0.031806098	0.122931062	0.0094710897	-0.0388149187	0.08390947720000001	0.014967456799999999	0.0088171295	-0.038502345	0.038570267799999995	0.0333701698	-0.0569056245	0.0718650832	0.12093539560000001	-0.051234998	-0.0278398389	-0.0018283854	-0.064809746	-0.0279762132	-0.15042099039999998	-0.0922037278	0.0360766576	-0.10435968289999999	0.1564929476	0.042073821	-0.0307135641	-0.0244940003	-0.1233279952	0.0708082745	-0.0237249119	0.1601246093	-0.0061290041	0.09682179980000001	-0.08520435369999999	-0.0438880525	0.0044784835999999995	-0.0178210077	-0.1489683088	-0.0542450064	0.1238084399	0.1231303817	0.1220030341	-0.0127688	-0.0127688	0.00016304225343999996	0.00016304225343999996	-0.033430199999999986	-0.033388442899999995	0.0011175782720399996	0.00111478811928656	0.012032799999999998	2.939999999999887e-05	0.00014478827583999995	8.643599999999337e-10	0.000796687	0.00014685899999999994	6.347101759690001e-07	2.1567565880999986e-08	-9.0333e-05	-9.0333e-05	8.160050888999998e-09	8.160050888999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1383.3549957864664	-0.18930824439644311	0.03583761139646344	1913671.0443673744	1218.572234781073	0.2541803893427641	0.06460767032643915	1484918.2913793381	1358.1644016311704	-0.11801853398105774	1844610.5418581555	0.013928374363038088	0.989284	15.147441	0.09845867	0.07405199999999999	-0.0298750463	-0.0435792135	0.012216645200000001	-0.031226832000000006	0.0371192901	-0.0532631758	0.1696739687	-0.0286404949	0.013733771799999999	-0.0236162628	0.0038845419	0.0579472847	-0.0205304319	0.05778924110000001	0.021179072400000002	0.1323530727	0.1633063848	-0.15756108359999998	-0.0706270013	0.0962760753	-0.0236892825	0.1001945209	0.0774151557	-0.1467230069	-0.100341964	0.08215065349999999	-0.127325384	0.023089462400000003	-0.037439617200000004	0.0481579961	-0.0058885673	-0.0991515653	-0.0137834499	-0.09070936789999999	-0.0589642451	-0.050847405199999994	0.0738641376	-0.0648485499	0.0507067201	0.0164858262	-0.0265402408	0.008819437099999999	-0.0767485625	0.1700080264	-0.019176921	-0.045581870700000006	-0.0385576401	-0.0293880389	-0.0484714766	0.0286275491	0.0370106221	-0.2147426825	-0.022301235899999997	0.0770798838	-0.1026596892	-0.05724680240000001	-0.0098816844	-0.0315814607	-0.0655359283	0.029250450499999997	-0.2514762204	-0.051727148099999995	0.0086552665	0.1259638311	0.046974477300000005	0.13730700810000002	-0.0255218645	0.1550379923	-0.005433829499999999	0.1276316877	-0.1914947864	0.1235913266	0.12226427279999999	0.1200630614	-0.016764399999999995	-0.003995599999999997	1.5964819359999975e-05	0.00028104510735999985	0.00223712	0.035667319999999995	5.0047058944e-06	0.0012721577159823998	0.0358739	0.023841100000000004	0.00128693670121	0.0005683980492100002	0.000187927	-0.0006087600000000001	3.5316557329000003e-08	3.705887376000001e-07	-0.0	9.0333e-05	0.0	8.160050888999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1386.9143112545667	3.5593154681002943	12.668726601458015	1923531.306762729	1218.7544799195355	0.1822451384625765	0.03321329049324368	1485362.4823239376	1358.2873405770074	0.12293894583694966	1844944.4995717597	0.015113984403500437	1.035726	15.858535	0.06740177	-0.040208278199999996	0.05841651940000001	0.0905300887	0.005162928	-0.0431474802	-0.0189960598	0.09266132490000001	-0.1277079879	0.067471857	0.0411858979	-0.06533402940000001	-0.1052802177	0.12250302099999999	-0.0763065506	0.023957552400000002	0.0657819227	0.0702900724	0.0340156893	-0.0157533417	-0.12504291609999998	0.0636182499	-0.0310606844	0.0833039206	0.1490511609	-0.054119088200000005	-0.0727563929	-0.0724817942	0.1343824041	-0.1392713757	0.034453565	0.0176890582	0.07159235230000001	0.0584774121	0.0241132273	0.0684963566	0.042626927599999996	0.022633451699999998	0.0031762099	0.1825581253	0.0360304206	0.0050138768	-0.046868998700000004	-0.0002726178	0.1175411449	-0.0820662728	0.0254815825	0.084196545	-0.09416365230000001	0.044666669699999995	-0.0888617127	-0.1064454825	-0.0049004037	-0.1813292971	-0.0696007181	0.0168664655	-0.0301106371	0.0801578954	-0.0314975838	-0.0705235035	0.0119467942	0.0284927671	0.014589688600000001	0.0282307491	0.219597465	0.0987067199	0.0548438954	0.035531484700000004	-0.1009152235	0.0016400616	0.05211261019999999	-0.029977425499999998	0.08576482699999999	0.1233020394	0.1211126101	0.1174923133	-0.0109718	0.005792599999999997	3.3554214759999956e-05	0.00012038039523999994	-0.0220406	-0.02427772	0.0004857880483599999	0.0005894076883983997	0.0454883	0.009614400000000002	0.00206918543689	9.243668736000003e-05	0.000742268	0.0005543410000000001	5.509617838240001e-07	3.072939442810001e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1386.1385365988724	-0.7757746556942493	0.601826316417531	1921380.0426444637	1219.9448088835245	1.1903289639890318	1.4168830425112018	1488265.3367218592	1357.437621682346	-0.8497188946614642	1842636.8967586241	0.7220221999447005	0.93731	14.351635000000005	0.05885586	-0.0168422675	-0.09860733960000001	-0.0333007194	-0.0768526217	0.0593293967	0.1065395708	0.068715265	0.089885395	-0.0328465661	0.0312670578	0.0096859346	-0.06372263809999999	0.12313260640000001	0.1102834731	0.0401570911	-0.054263232800000005	-0.012838746299999999	0.138226674	-0.0473396854	0.0278782742	-0.0289732846	-0.005885309399999999	0.0002501976	0.0528624951	0.0526676252	0.017554870400000002	0.0410435216	0.0541585963	-0.11771688849999999	0.027115993199999997	-0.0166197357	-0.0473694033	-0.0084089463	-0.1177644559	-0.055938786	-0.0272400595	-0.0057665436	0.1266370722	-0.055170997199999995	0.0342047196	-0.07151596389999999	0.0727155803	0.09562887490000001	0.057385331500000004	0.1113660945	-0.0278793796	-0.0067129816	-0.0156242846	0.031173375	-0.1810049896	0.1016829707	-0.053041015	-0.0506168952	-0.0698886058	-0.0378771275	-0.0419500959	-0.0409571085	0.0070478378000000015	-0.0282581632	0.0410654175	-0.0254675587	-0.0109198445	0.026090807200000003	0.0204169913	-0.044133392800000004	0.0571569843	-0.1106126751	0.047514746600000005	-0.08855442949999999	0.0343054105	0.10504941050000001	-0.07200376900000001	0.1229407472	0.11967808320000001	0.1143042958	-0.00741834	0.003553459999999999	1.2627077971599993e-05	5.50317683556e-05	0.0119212	0.03396180000000001	0.00014211500944	0.00115340385924	0.0459807	0.000492399999999997	0.00211422477249	2.424577599999971e-07	0.000325304	-0.000416964	1.05822692416e-07	1.7385897729600002e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1382.9158327068114	-3.222703892060963	10.385820375904881	1912456.2003511738	1217.3921940709386	-2.552614812585944	6.515842381433173	1482043.7541848538	1358.9941716623734	1.556549980027512	1846865.1586123009	2.422847840323648	0.906502	13.879914	0.06758650999999999	0.0610445749	0.0958029408	0.0551823566	0.0990047356	-0.0101533747	-0.0753659971	0.00028588	-0.0673330166	-0.0180166145	0.0643339198	-0.06302585620000001	-0.1494656253	0.0183412007	0.023467736200000002	0.0521143118	-0.0309311079	-0.13174206800000002	0.0919518936	-0.0588974091	-0.012559224499999999	0.0575211965	0.0810018591	-0.030251719500000007	0.12980439470000002	0.0521574279	0.0059642136	-0.0048720361	0.0703709354	0.035136778	0.0394241943	-0.0636472611	0.012593232900000001	-0.0137901716	0.11070102220000001	0.024241415899999997	0.0602271833	-0.0353277634	0.0275031694	0.09112769779999999	0.1487276592	0.0963812135	-0.0194557505	-0.0655583905	0.022600068100000002	-0.06105998610000001	-0.058326032199999996	0.0378577193	-0.09210815609999999	0.1096207177	-0.08480470039999999	0.0378019954	-0.0215653709	0.0079393538	-0.0637306575	0.0045491675	-0.1130647625	-0.0685685871	-0.1308892613	0.0115408078	0.1296666458	-0.0196192601	-0.0159358246	0.0892167526	0.0518875821	-0.0734145049	-0.0652818594	-0.0701356281	0.1091231452	2.56943e-05	0.0397880428	-0.0155639156	0.0075482485	0.12250766119999999	0.1179640426	0.1105157577	-0.00688983	0.0005285099999999994	2.7932282009999944e-07	4.746975742890001e-05	-0.0280419	-0.039963099999999994	0.0007863481556100003	0.0015970493616099999	0.0335796	-0.012401099999999998	0.00112758953616	0.00015378728120999996	0.00061918	0.000293876	3.833838724e-07	8.6363103376e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1382.1131611723793	-0.8026715344321929	0.644281592187731	1910236.7902859072	1220.166941637198	2.7747475662595207	7.699224056463133	1488807.3654642738	1358.6737433051676	-0.3204283572058557	1845994.3407468768	0.10267433210164346	0.909472	13.925394	0.0485761330779	-0.0124253474	-0.1578281031	0.0083912688	-0.0840235426	0.037411417999999995	0.0916000732	0.15052882050000002	0.0265981979	0.0032284205	-0.010745408799999998	-0.0408910477	-0.036711656	0.073522919	0.0062266295	0.1318430116	0.0550571211	-0.1376897732	-0.024552149	-0.0585383254	0.0941477473	-0.0556587096	0.057004357199999994	0.1283574696	-0.08154681150000001	-0.049298418200000006	0.028535511200000002	0.1835357224	0.0754037421	0.0006454163	0.059329401500000004	0.0272010025	-0.0719000262	0.09068359529999999	-0.1053098689	-0.07359494679999999	0.006242791	0.0835371889	0.1006026773	0.06314933219999999	0.0104567195	-0.0776222301	0.0494005701	0.0755179614	0.1484468355	0.0444963021	0.0169560617	0.0017323102	-0.0509378792	-0.0234821203	-0.10544506279999999	-0.0451093398	0.0743537838	0.1312754386	-0.0030588686	0.1247917146	-0.0273377547	-0.018605379	0.08398866199999999	0.042063060599999993	-0.0779091741	0.0647061169	-0.147621692	0.05659105110000001	0.0072801021999999984	-0.0630336298	-0.0318680884	-0.0921735769	0.047733808200000005	-0.0879551632	-0.12016501439999999	-0.08139606769999999	0.1607241467	0.1220030341	0.1159744915	0.106146603	3.0779e-09	0.0068898330778999995	4.746979984132499e-05	9.473468410000001e-18	0.0111006	0.0391425	0.00012322332036	0.0015321353062500002	0.0335466	-3.299999999999831e-05	0.0011253743715600002	1.0889999999998884e-09	0.000669396	5.021600000000006e-05	4.4809100481600007e-07	2.5216466560000067e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1392.5013080151246	10.3881468427453	107.91359482643915	1939059.8928238328	1218.6982521364387	-1.4686895007594103	2.1570488496409257	1485225.429760411	1361.2457546517799	2.572011346612271	1852990.0045574938	6.615242367102268	1.074976	16.459509	0.02656416273473601	-0.0636059235	0.1723869862	-0.0229299956	0.0470465059	0.0571904127	-0.144847113	-0.1246560466	-0.022752615499999997	0.052882039900000004	0.0897524923	-0.0285702395	-0.13231562119999998	0.0475020734	0.0964022707	0.09186268310000001	-0.0817931342	0.0140613931	0.07737395679999999	-0.0827900045	0.06829264759999999	-0.1012964506	0.0182691744	-0.006396815300000001	0.0250859285	-0.0197378279	0.17980409170000006	0.0099475225	0.018240265500000002	-0.027627637099999998	0.043810319199999996	-0.032065610099999996	-0.1084451586	-0.0100024208	0.0868199139	0.1822443557	-0.0135493253	-0.0363121768	0.1038313522	0.010003138	0.2053392163	0.044227752800000006	0.0374305577	-0.1373316231	-0.11175889650000001	-0.04725567	-0.0216087944	0.09654782640000001	-0.0262018082	0.0760283439	-0.1419695488	0.0917664467	0.015628144899999998	-0.023776837599999996	-0.0123079652	-0.0564187487	-0.1086534062	-0.0815672854	0.0880656481	-0.0258074105	0.010832618300000001	-0.0067577037	0.0381109046	-0.1131049466	-0.0394006898	-0.0419373177	-0.0030324091	0.0182509535	0.06464206230000001	-0.00033614779999999997	-0.0045344368	0.0257929314	0.1191369985	0.12142716070000001	0.1137140766	0.10121978570000001	3.43164e-10	-2.734736e-09	7.478780989696e-18	1.1776153089599998e-19	-0.00537431	-0.016474910000000002	2.8883207976100007e-05	0.0002714226595081001	0.028493	-0.005053600000000003	0.0008118510490000001	2.5538872960000014e-05	0.0005686830000000001	-0.000100713	3.234003544890001e-07	1.0143108369e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1390.0417887504127	-2.4595192647118442	6.049235013488689	1932216.1744724468	1221.7821699836313	3.083917847192652	9.510549288233358	1492751.670889911	1357.8108790621745	-3.4348755896053262	1843650.3832995952	11.798370316066535	1.103344	16.893868999999995	0.025288298906836003	-0.0097628519	-0.105982849	-0.1561730106	-0.136754696	-0.10127679220000001	0.0360835759	0.0670228054	0.0520018617	-0.0271628372	-0.044980556500000005	-0.17845749449999998	-0.021733472099999998	0.0366112433	-0.09110812119999999	0.10704721589999999	-0.1338618562	0.056154216500000007	-0.1102852486	0.0355264061	0.0949952211	-0.0726437409	-0.1749691026	-0.050038981399999995	0.0096229186	-0.043025076100000004	0.0328624245	0.08825562039999997	0.0399268426	0.0112162484	0.0021141396	0.0300697378	0.0781218862	-0.0605204129	-0.1073977441	-0.0751278361	-0.1201771916	0.0004389233	0.11174553820000001	0.1421380608	-0.09705266259999999	-0.1347390701	-0.09498193460000001	0.0242279594	0.056882626799999995	0.0477046504	0.0011284579	-0.07499385480000001	-0.17318405350000002	-0.054016806900000006	0.018225589599999998	-0.1103432043	0.10794690900000001	0.0761095745	0.0575195559	-0.1787262832	-0.0174161616	0.0022827092	0.11691803869999999	-0.1635243136	-0.023543868500000002	0.0187100248	-0.11314033	-0.036321696699999996	0.0025304542	-0.04382552519999999	0.0030021385	-0.0187424016	0.06550435639999999	-0.010553726299999998	-0.0798314322	-0.038306172799999996	-0.1188655627	0.12078037720000001	0.11118807720000001	0.09576119	5.834249999999998e-06	5.833906835999998e-06	3.4034468971127525e-11	3.40384730625e-11	0.00177894	0.00715325	3.1646275236e-06	5.11689855625e-05	0.0271969	-0.0012961000000000016	0.00073967136961	1.6798752100000039e-06	0.0007951269999999999	0.0002264439999999998	6.322269461289998e-07	5.127688513599991e-08	-5.55337e-05	-5.55337e-05	3.08399183569e-09	3.08399183569e-09	5.46846e-05	5.46846e-05	2.9904054771600002e-09	2.9904054771600002e-09	0.0	0.0	0.0
