csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1359.6538972197975	n/a	n/a	1848658.720224984	1219.9974872159225	n/a	n/a	1488393.868813165	1352.2629742390666	n/a	1828615.1514978863	n/a	n/a	n/a	n/a	-0.1801886366	0.0181051037	-0.0324972055	-0.0744674736	0.1499570562	-0.026589969100000003	0.1349870663	-0.1887587746	-0.0856346902	0.054948504800000006	-0.2163389577	0.2259775382	-0.038571126000000004	0.0199015872	-0.052693721900000004	0.0309413042	-0.0673851525	0.10954417	-0.1084214509	-0.1955179229	0.058576297199999995	-0.1914265937	-0.030560422799999997	0.0792551901	-0.08262962830000001	0.1538839531	-0.052687532999999995	0.14167888609999998	-0.0077749886	0.1354227719	-0.1874724138	-0.0853766133	0.21015672300000002	-0.0983531391	0.0211259005	-0.19882839530000002	0.0224458073	-0.053262698	0.06252314169999999	-0.07133801349999999	0.07055447690000001	-0.1063943594	0.1566408252	-0.053439991799999996	0.074725834	-0.0191603645	0.1240256802	0.1239985182	0.1239532527	0.012067	n/a	n/a	0.000145612489	-0.06926130000000001	n/a	0.0047971276776900005	n/a	-0.284456	n/a	0.080915215936	n/a	0.000970393	n/a	9.41662574449e-07	n/a	0.000361871	n/a	1.3095062064099998e-07	n/a	0.00061978	n/a	n/a	3.841272484e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1351.686914619956	-7.966982599841457	63.47281174617657	1827057.5151548162	1217.017771968411	-2.979715247511649	8.878702956253408	1481132.257286955	1353.4732951829114	1.210320943844863	1831889.9607732885	1.46487678710952	0.908565	14.696101	0.17718825	-0.1513022587	-0.007449978199999999	-0.0482238975	-0.11787958189999999	0.0497577958	-0.1035365541	-0.0121506103	-0.2762465764	-0.0833749056	-0.0271651914	-0.1126760667	0.047435047300000005	0.0388620494	0.0121213668	0.0007209034	0.1489570207	0.0290219963	0.0315441155	0.046840049	-0.141777805	-0.059176477400000004	-0.1477997031	-0.0549948549	-0.042579919699999996	0.0551556023	-0.0395300106	-0.11163026150000001	0.0496765273	-0.09174785	-0.0066860516	-0.279725022	-0.0546219013	0.0823317266	-0.0845105257	-0.046391778099999996	-0.011072974199999999	0.0205695266	-0.014226073200000001	0.1227328727	0.10236886490000001	0.0771654079	0.0651578465	0.14351538519999998	-0.0513864576	0.1069018475	0.0727475187	0.1239532527	0.12370891390000001	0.1233020394	0.015986	0.003919000000000001	1.5358561000000006e-05	0.000255552196	-0.0283422	0.04091910000000002	0.0008032803008400001	0.0016743727448100011	-0.208033	0.07642299999999999	0.043277729089	0.005840474928999999	0.000291051	-0.0006793420000000001	8.471068460099997e-08	4.61505552964e-07	0.000109771	-0.0002521	1.2049672441e-08	6.355441e-08	0.000432679	-0.00018710099999999998	3.500678420100001e-08	1.8721111704100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1350.000430945307	-1.6864836746490257	2.8442271848576803	1822501.1635525147	1219.482440570415	2.464668602004167	6.074591317705175	1487137.4228595758	1359.102703700527	5.629408517615502	1847160.1592060826	31.69024025820197	1.081935	17.500374	0.137463	-0.14952115470000002	0.0559519694	-0.0386710251	-0.0660512491	0.0343049225	-0.032714807	0.2142487392	-0.0549774714	-0.0673746935	0.1322810177	-0.056991592599999995	-0.048095214500000004	0.0933748685	-0.0670312725	-0.0433232813	0.16173391480000002	0.19214715010000002	0.0182947932	-0.0694982873	0.06490027940000001	-0.103296561	-0.10363382939999999	-0.1080260319	0.0363875425	0.0449283697	-0.1081286649	-0.054072870999999995	0.0328912284	-0.013495255800000001	0.2145627064	-0.08140582190000001	0.022508436099999998	0.14039566720000002	0.08722923789999999	-0.04441542019999999	0.0505881921	0.1224990532	0.0577394406	0.0352228558	0.20165987440000002	0.0191989326	-0.10338822449999999	-0.0755782896	-0.0843685913	0.05432362	0.11860094759999999	0.1238084399	0.1231303817	0.1220030341	0.0139467	-0.0020392999999999987	4.158744489999997e-06	0.00019451044089	-0.0354283	-0.007086100000000001	0.0012551644408900005	5.021281321000002e-05	-0.120083	0.08795	0.014419926888999996	0.0077352025	0.0008327989999999997	0.0005417479999999998	6.935541744009996e-07	2.9349089550399983e-07	0.000155856	4.6085e-05	2.4291092736000002e-08	2.1238272250000005e-09	0.00021276	-0.000219919	4.8364366561000006e-08	4.5266817599999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1355.1518377023692	5.151406757062205	26.536991576706143	1836436.5032281084	1221.1627181839747	1.6802776135596105	2.82333285862958	1491238.3842824737	1364.955126093953	5.852422393425968	1863102.4962501586	34.25084787107374	1.256977	20.331692	0.092468535	-0.0893118641	0.0607507989	0.0584948298	-0.0093410987	-0.0403848005	-0.17227420010000002	0.0066965769999999996	-0.0974732102	-0.045709944100000004	0.1677995525	-0.048492914500000005	0.09216146689999999	0.0923809309	0.0030000334	0.1156836003	0.0677159813	0.0722130355	0.0736232964	0.0433473991	0.0084102734	-0.144455657	-0.0454807331	-0.0561936247	0.0996375233	-0.0452439612	-0.1246560107	-0.0089624528	-0.054100253499999994	-0.1574959235	0.0169604485	-0.11359683220000001	0.0156610059	0.1164028175	0.0799375967	-0.11012559400000001	-0.1003991914	-0.0354621267	0.09237161099999999	0.040745392799999995	0.0691311692	0.08582850449999999	0.0081855469	-0.0271098235	-0.081499999	-0.22517642850000005	-0.14464670570000002	0.1235913266	0.12226427279999999	0.1200630614	0.0124315	-0.0015152000000000013	2.2958310400000043e-06	0.00015454219225000002	-0.00730905	0.02811925	5.34222119025e-05	0.0007906922205625001	-0.0998712	0.0202118	0.009974256589440001	0.00040851685924000016	8.00585e-05	-0.0007527404999999997	6.409363422250001e-09	5.666182603402496e-07	9.80558e-05	-5.780020000000001e-05	9.61493991364e-09	3.340863120040001e-09	0.000254665	4.190500000000001e-05	1.7560290250000011e-09	6.4854262225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1370.7322891246845	15.580451422315265	242.75046652312574	1878907.0084489973	1226.5105589999166	5.347840815941936	28.59940139265451	1504328.151338288	1379.6509007247143	14.695774630761434	1903436.607870516	215.96579199813138	1.44471	23.368282	0.145956685	0.0489678889	0.0580202536	0.0115890208	0.1290283689	-0.0555100428	0.0235099671	0.14256775300000002	-0.0269815287	-0.17115944870000002	0.062844043	-0.0309238315	0.0388769341	-0.1114797389	-0.0654743089	0.1123427743	0.0853455918	0.135001588	-0.0439752934	0.1472159096	0.0102781327	-0.14196812949999998	0.0932338234	-0.0057770481	0.1910127045	0.046177605700000006	-0.1326540739	0.1307689752	-0.0702627431	0.0337707931	0.1419768298	-0.0502780679	-0.1084857889	0.037734324300000004	0.024539981800000003	0.05935732780000001	-0.0103733622	0.0381417714	0.1583406722	0.0053793078	0.1264201309	0.0140424611	0.1224563122	0.0003034895	-0.00039717519999999995	-0.0056873696	-0.0127323682	0.1233020394	0.1211126101	0.1174923133	0.0118922	-0.0005392999999999995	2.908444899999995e-07	0.00014142442084000002	-0.023233	-0.01592395	0.000539772289	0.0002535721836025	-0.15078	-0.0509088	0.0227346084	0.0025917059174400004	0.000939534	0.0008594754999999999	8.827241371559998e-07	7.386981351002499e-07	0.0005556080000000001	0.0004575522000000001	3.0870024966400015e-07	2.0935401572484006e-07	0.0	-0.000254665	6.4854262225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1375.460300184158	4.728011059473602	22.354088578504687	1891891.0373826944	1227.7163594835386	1.2058004836219425	1.4539548063029104	1507287.4593435132	1384.7482358740374	5.097335149323044	1917527.6767562584	25.982825624524175	1.487026	24.052742	0.140543765	0.11265470470000001	-0.0859487509	0.114363185	0.16779239350000005	-0.024461104700000003	-0.0866377099	-0.016310745800000002	0.0619237144	-0.0317536452	0.1290984365	-0.1262510074	0.203439838	0.0055563256	-0.0745450737	0.1275072028	-0.0489343409	0.09249537570000001	-0.0362732905	0.033798768199999996	0.0389525441	0.0678498452	0.0721813953	0.12138300939999999	0.0454331138	-0.1461678674	0.0677804591	0.16791153809999998	-0.051865971399999995	-0.0881893717	-0.0013863191	0.0631867625	-0.036630868500000004	0.1846427428	0.0041620973	-0.0698898372	-0.1956699305	-0.047567772300000005	0.148101819	-0.0402850596	0.0491060351	0.0101150174	0.0182026611	0.0087754393	0.06721186309999999	0.0122733868	0.0019918623999999998	0.1229407472	0.11967808320000001	0.1143042958	0.0129494	0.0010571999999999997	1.1176718399999988e-06	0.00016768696036	0.014447	0.03768	0.00020871580900000002	0.0014197823999999998	-0.15227000000000002	-0.0014900000000000189	0.02318615290000001	2.220100000000057e-06	-0.000170236	-0.00110977	2.8980295695999998e-08	1.2315894529e-06	-1.38033e-05	-0.0005694113000000001	1.9053109089e-10	3.2422922856769015e-07	0.00032715	0.00032715	1.070271225e-07	1.070271225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1365.7635736733405	-9.696726510817598	94.02650502559284	1865310.139172974	1226.931093908875	-0.7852655746635264	0.6166420227516384	1505359.9092004288	1381.046454414089	-3.7017814599482786	1907289.3092497268	13.703185977216814	1.1278260000000002	18.242664	0.084174968	0.06889031799999999	-0.0756069736	0.1267918322	0.1258842415	0.0300877181	0.098858288	-0.013794750900000001	0.057328407699999986	0.01575848	-0.13690283890000002	-0.18584154449999998	0.0253040146	-0.0172473008	-0.0774573655	0.1032911282	0.0145966102	-0.1065303581	0.0473168632	0.0800362043	-0.0361625026	-0.1028578815	0.034901835299999996	0.1029119632	-0.1589532338	-0.0561133914	-0.022534339900000002	0.1292445043	0.0299017213	0.090587308	-0.0177374597	0.0738869138	-0.0342622192	0.0750616904	-0.22995158300000001	0.0025930632	-0.017849075500000002	-0.0185421898	0.062046466200000004	0.0627758166	-0.0294884885	0.0428345138	0.10272915070000001	-0.0360323225	-0.0542943795	0.013150436100000001	-0.1284313293	0.12250766119999999	0.1179640426	0.1105157577	0.00644186	-0.00650754	4.23480768516e-05	4.14975602596e-05	0.000562487	-0.013884513000000001	3.16391625169e-07	0.000192779701247169	-0.14237	0.00990000000000002	0.0202692169	9.80100000000004e-05	0.000448123	0.000618359	2.00814223129e-07	3.82367852881e-07	0.000118346	0.00013214930000000002	1.4005775716000002e-08	1.7463437490490005e-08	0.0	-0.00032715	1.070271225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1365.0760686867927	-0.6875049865477649	0.4726631065280424	1863432.6733013887	1223.197485340742	-3.7336085681329214	13.93983294003557	1496212.088143915	1375.171190820619	-5.8752635934702075	1891095.804062999	34.518722292756465	0.958972	15.511432	0.05734163699999999	0.0107531249	-0.1076587111	0.028180138100000002	0.0490026657	0.0480398429	-0.0336065627	-0.028689327400000002	0.09254132720000001	-0.0352913035	-0.1642709593	-0.1061630159	-0.0372067376	0.0990829744	-0.07603377089999999	0.0699548383	-0.14351227689999999	-0.1168366278	-8.22526e-05	0.1182253505	0.043087277400000006	-0.1429687133	-0.017301825	0.0924016491	-0.14871820689999998	0.0041069167	-0.0162818536	0.0486481892	0.043071762	-0.0433398803	-0.014899436100000003	0.0922809217	-0.0924311145	0.0235379499	-0.17023592280000002	-0.0882510869	0.0890275567	-0.0836405617	0.0072207628000000015	-0.046558332300000005	-0.094562538	-0.044128909699999996	0.13596281429999998	-0.0981832591	-0.1198962417	0.006170465500000001	-0.0481249588	0.1220030341	0.1159744915	0.106146603	0.00642831	-1.3550000000000196e-05	1.8360250000000529e-10	4.13231694561e-05	0.000643169	8.0682e-05	4.13666362561e-07	6.5095851240000004e-09	-0.118815	0.023554999999999996	0.014117004225	0.0005548380249999997	-0.000197219	-0.0006453419999999999	3.8895333961000015e-08	4.1646629696399997e-07	8.98399e-05	-2.850610000000001e-05	8.071207632009999e-09	8.125977372100005e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1366.015481357182	0.9394126703891744	0.8824961652877195	1865998.295307493	1221.3252219459227	-1.8722633948193559	3.5053702195805	1491635.2977612575	1376.0205923851959	0.849401564576965	1893432.6706681054	0.7214830179057958	0.973723	15.750026	0.07476434400000001	-0.0050019458	-0.0395770834	-0.0977934676	-0.0231541645	0.0261709311	0.0285457333	-0.026669116099999998	0.0413084039	-0.13511747710000002	-0.0922826485	-0.0044827852000000005	-0.0281768069	0.0484184099	-0.0704167213	0.06515907480000001	-0.1597320531	-0.0765067303	0.061834375899999995	0.051445925	0.0619670392	0.1077630197	0.0012898176	0.0264792821	-0.0242779876	0.1187448482	-0.0347867481	-0.0249627378	0.0340554047	0.020896444	-0.0189097673	0.0416342825	-0.1665980735	0.042019248200000005	-0.0492132385	-0.0427493482	0.0689179924	-0.09515054449999999	0.07138023730000001	-0.062983019	-0.1671352284	0.0131675953	0.033362966099999995	-0.0799972601	0.044358500099999996	-0.0713924319	0.0629505416	0.12142716070000001	0.1137140766	0.10121978570000001	0.00643998	1.1670000000000085e-05	1.3618890000000195e-10	4.14733424004e-05	-0.0249265	-0.025569669	0.0006213304022499997	0.0006538079727695607	-0.127554	-0.008738999999999997	0.016270022916	7.637012099999994e-05	0.000321964	0.000519183	1.03660817296e-07	2.6955098748899996e-07	0.000156788	6.694809999999999e-05	2.4582476944e-08	4.482048093609999e-09	0.000222749	0.000222749	4.9617117000999996e-08	4.9617117000999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1361.4812539717161	-4.534227385465783	20.559217983107875	1853631.2049163969	1220.2848311074922	-1.0403908384305396	1.0824130966902008	1489095.0690310409	1374.7435089416456	-1.277083443550282	1889919.7153771885	1.6309421217902464	0.896036	14.493439000000002	0.06579800999999999	-0.019330850400000002	0.0099809552	-0.0111210589	-0.05095717	0.018141154	-0.0534629805	-0.0279500718	0.06609945910000001	-0.1009313473	0.1067927244	0.054435398600000004	0.0436772478	0.0469889218	-0.081024257	-0.0499831917	-0.1468006411	-0.1399116205	0.0347178478	0.1633767531	0.0283878788	0.0106210218	-0.020472748500000002	0.0012268255000000001	0.11852304609999999	-0.050276655999999996	-0.0169747025	-0.052067930199999994	0.016277346499999998	-0.0616066229	-0.0154490827	0.0596752508	-0.1091986696	0.0848754392	0.1185608842	-0.018101863899999997	-0.0067191367	0.0111830177	-0.0081831987	-0.09936515480000001	-0.1916437139	0.0354471729	0.1243766817	-0.0481927354	-0.007628365400000002	0.0414603112	0.0083667651	0.12078037720000001	0.11118807720000001	0.09576119	0.00644467	4.69000000000077e-06	2.1996100000007218e-11	4.153377140890001e-05	-0.0137857	0.011140799999999998	0.00019004552449000003	0.00012411742463999995	-0.104037	0.02351700000000001	0.010823697368999996	0.0005530492890000005	-7.27914e-05	-0.0003947554	5.298587913960001e-09	1.5583182582916e-07	0.000151582	-5.205999999999977e-06	2.2977102724000003e-08	2.710243599999976e-11	0.0	-0.000222749	4.9617117000999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
