csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
638.7593634021688	n/a	n/a	408013.5243339439	460.6438295255211	n/a	n/a	212192.73767993733	432.51565490587495	n/a	n/a	187069.79173865792	n/a	n/a	n/a	-0.0842290154	-0.24720734789999999	-0.052981779900000005	-0.3276779653	0.0835014254	-0.171616097	0.131885317	-0.27159312539999997	0.056098609199999996	-0.4286755825	0.0811790086	-0.08870805640000001	0.22996749219999998	0.0352290675	-0.1382530016	0.0656890098	-0.0401737231	0.2355996910000001	-0.033939901099999996	0.0717657463	-0.049641274699999995	0.013458746899999999	-0.0978865797	0.0094924075	-0.0800827447	0.1264255395	0.14527350279999998	-0.09716256710000001	0.0169523421	-0.2043409978	-0.0265148775	0.0762125507	0.1195354077	-0.0997680002	0.07573785429999999	0.0284572094	-0.1110547395	0.3163043499	-0.126007777	0.3172279761	-0.1317675331	0.2161714463	-0.1768338985	0.12580905039999998	-0.1014952714	-0.1497398889	0.0505488989	-0.1175805249	0.0338849796	-0.1715671655	0.1046899052	-0.063266165	0.044026593200000005	-0.0384808902	0.07352014330000001	-0.10967352679999999	0.0906495848	-0.0644641325	0.0532794234	-0.0008256196000000001	0.042182368600000006	-0.1067332087	0.061728343399999996	-0.0623405414	0.1503262416	0.1005057999	-0.1135640894	0.09801286769999999	-0.1370696253	0.0609627206	0.0372453361	-0.1147007444	-0.057853275	0.1240256802	0.1239985182	0.1239532527	-0.017567700000000002	n/a	0.00030862408329000013	n/a	-0.05914650000000001	n/a	n/a	0.003498308462250001	-0.302696	n/a	n/a	0.091624868416	-0.000413103	n/a	1.70654088609e-07	n/a	-0.000574818	n/a	3.304157331240001e-07	n/a	0.000100017	n/a	1.0003400289e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
631.1011582109119	-7.6582051912569105	58.64810675139431	398288.6718951544	460.7901636855953	0.1463341600742183	0.02141368640462694	212327.5749493977	430.4387552450608	-2.076899660814149	4.313512201089928	185277.52201691736	1.3693540000000002	29.508986	0.09099720000000004	-0.0725410303	-0.2498456141	-0.0642160389	-0.25525325309999997	-0.0243591995	-0.047233888700000004	-0.07342383820000001	-0.0722031252	0.1386744834	-0.2594852888	-0.11553979689999999	-0.1665938592	0.0680873481	0.0171874781	-0.07238901889999999	-0.0044300364	0.0383335111	-0.10857856380000001	-0.052203861500000004	-0.09233193810000001	0.08757645060000001	-0.0709654656	-0.0225684275	-0.212083916	-0.0050621691	-0.0209916492	-0.10910793810000001	0.054124725	-0.090584765	0.0866241493	-0.040771620099999996	-0.1704187304	-0.08779959	0.0946497115	0.040325038199999996	0.0385756039	-0.12054945119999999	0.24024665420000002	-0.0028181836	-0.0317256726	-0.061538816100000004	-0.0237266346	-0.2139999225	0.1526598073	0.0340636864	0.0177616144	0.0779172036	-0.1677031491	0.0186313628	-0.2006301816	0.10866552210000001	-0.1092482492	0.0175936272	0.0300211179	0.0676783819	-0.0508899991	0.034891737400000004	-0.0210475038	-0.009616211099999999	0.0362845074	0.1194158466	0.0268686614	0.049988436500000004	0.064519417	0.0997333105	0.022866737400000003	0.0036440315999999996	-0.1253386453	-0.0034624033000000003	-0.044111239100000005	0.0680172738	-0.0572658276	-0.0816278726	0.1239532527	0.12370891390000001	0.1233020394	-0.0145693	0.0029984000000000035	0.00021226450248999995	8.99040256000002e-06	-0.0524405	0.0067060000000000106	4.497043600000014e-05	0.002750006040249999	-0.236704	0.06599200000000002	0.004354944064000003	0.05602878361600001	-0.000471087	-5.798399999999998e-05	2.21922961569e-07	3.3621442559999958e-09	-0.000722833	-0.00014801499999999993	5.224875458889999e-07	2.190844022499998e-08	0.0	-0.000100017	0.0	1.0003400289e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
630.4777693458993	-0.6233888650125436	0.38861367702162736	397502.217639381	461.23955776507785	0.4493940794825448	0.20195503867396386	212741.92964732452	430.03471936800895	-0.4040358770518537	0.16324498994506068	184929.85986192228	1.166221	25.131546	0.053606399999999985	-0.0088133288	-0.199811335	0.014347518600000001	-0.2226590175	-0.025523813500000003	0.0090950127	-0.1013419828	0.024158792400000004	0.1457565666	-0.073458445	0.1230360603	0.039046081499999996	-0.0266320886	-0.0357104441	-0.012757281799999999	-0.2196601533	0.1110505838	-0.09642702439999999	0.05206860730000002	0.1260999757	-0.005493935300000001	0.0160041025	0.1835013821	0.1010782696	0.0522313142	-0.0293234875	-0.06915573030000001	0.0369813585	-0.031666366800000005	0.008582964200000001	0.0244064915	-0.0280472358	-0.0458080731	0.04441936	-0.1295509829	0.0098931815	-0.0369699743	0.20648413440000002	0.0700601725	-0.0607665081	-0.0808923441	-0.1295525385	-0.223281555	0.0538002687	0.0032569359	-0.0334183992	0.0080140363	-0.0371482122	-0.0010708403	-0.0720628071	-0.0135338076	-0.0405202323	0.2057321989	0.0035197653000000008	0.05641076160000001	-0.1128829567	-0.0612691786	-0.1166322717	0.0741315822	0.0832012041	0.07441424070000001	-0.08762560960000003	-0.0565090964	0.052509949400000006	-0.056251774299999995	-0.055304121399999996	0.0474860562	-0.0990727441	0.1735989489	-0.1674038105	0.0930166448	0.0760401532	-0.0715666667	0.1238084399	0.1231303817	0.1220030341	-0.0107177	0.0038515999999999984	0.00011486909329	1.4834822559999988e-05	-0.0507256	0.0017148999999999984	2.9408820099999943e-06	0.00257308649536	-0.193918	0.04278599999999999	0.0018306417959999992	0.037604190724	-0.000576165	-0.00010507800000000004	3.31966107225e-07	1.1041386084000008e-08	-0.000722833	0.0	5.224875458889999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
630.3502354932704	-0.12753385262897154	0.016264883566388232	397341.4193864214	461.1121329085756	-0.1274248565022731	0.016237094054624892	212624.39911549585	431.6544904501145	1.6197710821055582	2.62365835842541	186325.599125748	1.194211	25.734734	0.05681162999999999	0.0736916577	-0.1480758441	0.0958209719	-0.1702415372	0.016473373	-0.0029118426	-0.1023533781	0.20313039870000002	0.0544870219	-0.0699242392	0.0185858122	-0.0109154318	-0.08458841369999999	-0.1928776345	0.10699902830000001	0.065510399	-0.0365762482	-0.0439103666	-0.0332186704	0.085420161	0.07739741650000001	-0.024963552799999997	0.0833934036	-0.08435967949999999	0.1681165528	-0.0560555179	-0.008107975600000001	-0.18022520879999998	-0.0776309733	-0.0608456386	-0.04689226269999999	0.0915166092	0.044110520800000004	-0.0771653814	-0.1296761778	-0.08790429460000003	0.050319801100000006	0.1534940257	0.0222234227	-0.1411366077	0.1250768561	-0.1720681731	-0.2285110179	-0.0560026679	-0.0101651172	-0.051068088399999996	-0.0176691604	-0.15056124029999998	0.0754195812	-0.10616365720000001	-0.1383811405	-0.0035327169	0.0465353872	-0.2158090417	-0.09060524210000001	-0.0396411277	0.050348275199999994	-0.0126299499	0.0240322842	-0.008445828399999999	-0.1595761992	0.0823593344	0.0746668624	0.0949546979	0.0078116485	0.0142070524	0.1725997068	0.08797656529999999	0.0723905615	0.0699393867	-0.1392303033	-0.0631116983	0.046629795999999994	0.1235913266	0.12226427279999999	0.1200630614	-0.0126213	-0.0019035999999999999	0.00015929721369	3.62369296e-06	-0.00125332	0.049472279999999993	0.0024475064883983997	1.5708110224e-06	-0.197546	-0.0036279999999999923	1.3162383999999945e-05	0.039024422116	-0.00061232	-3.6154999999999955e-05	3.749357824e-07	1.3071840249999968e-09	-0.000722833	0.0	5.224875458889999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
633.6473107809155	3.297075287645157	10.870705452400395	401508.91445988615	462.10535401600913	0.9932211074335556	0.9864881682515384	213541.35821026113	432.1481726651342	0.4936822150197031	0.2437221294267604	186752.04313781465	1.1994030000000002	25.846609	0.11850113	0.040611786600000005	-0.028579033700000006	0.045028872000000005	-0.097110931	0.0914023978	-0.033347270400000004	-0.2218248014	-0.0097979251	0.07660639400000001	0.1922643773	0.1128877718	0.0371261344	0.0991216229	0.095828127	0.08537007029999999	0.2096606419	-0.1783587496	-0.16670687439999998	-0.0209439444	0.1586514456	-0.06776644230000001	0.0432901248	-0.1057152426	0.0616395876	0.0239496496	-0.0284350714	-0.0020153957	-0.07159305769999999	0.0924707339	0.0094984214	0.0434130988	-0.0094165043	0.117586841	0.1279128419	0.10694408779999999	0.1258772956	0.026625734300000002	0.047564888300000004	-0.0882176764	0.0086183448	0.030337916099999997	-0.10417200689999999	-0.1357590925	0.0009934723	-0.0625795978	0.1184583535	-0.12280721550000001	0.0627041129	-0.04886207730000002	-0.044266630599999995	-0.0905187225	-0.1181740684	-0.054850021500000005	0.0310463736	0.1377312706	0.1026753634	0.0949646503	0.22905818949999998	-0.045024188099999994	0.031070443399999998	0.1162369691	0.042616427900000003	0.11494342689999999	0.0494432146	-0.021392127	0.060213637800000004	-0.0827439841	-0.0427084983	0.0124531652	0.004629925	-0.0612967016	0.18137821280000002	-0.056005436299999996	0.1233020394	0.1211126101	0.1174923133	-0.00155724	0.01106406	2.4249964176e-06	0.0001224134236836	-0.0227278	-0.02147448	0.0004611532912704	0.0005165528928399999	-0.156007	0.041538999999999986	0.0017254885209999993	0.024338184049	-0.000920409	-0.000308089	8.471527272810001e-07	9.491883192100001e-08	-0.000215622	0.000507211	4.6492846883999995e-08	2.5726299852100005e-07	7.317179999999997e-05	7.317179999999997e-05	5.354112315239995e-09	5.354112315239995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
632.7217241838049	-0.9255865971106232	0.8567105487508231	400336.7802541269	462.1811047996874	0.07575078367824517	0.005738181227868296	213611.37363385962	432.5792987607434	0.4311260956092156	0.18586971031524646	187124.8497163365	1.14335	24.638685	0.08864806999999998	-0.040765479	-0.045698546	-0.036681644900000004	-0.0998712024	0.0524891772	0.08662317119999999	-0.2143876455	0.0768988893	-0.0773574162	0.09393747289999999	-0.0925158795	0.10408181050000001	0.0950570956	0.0563576122	-0.009858995	0.12043616830000001	-0.015745465900000002	-0.0773668526	-0.12845274939999998	-0.0682339678	-0.050100697199999995	-0.0624462767	-0.021783644100000003	0.0500409745	0.0740447671	-0.0540123604	-0.0359199949	0.0965862247	0.0465394088	-0.0190421604	0.019717735400000002	-0.063025992	-0.04477386690000002	0.014854378500000001	-0.0616509046	-0.0708416434	-0.05006712309999999	0.0459024772	-0.0215760661	-0.1484788319	0.1520968378	0.0661128296	-0.1498236216	0.0810075508	-0.0372530636	0.08511359789999999	-0.0420113862	0.0099306562	0.0749785238	0.0993060981	-0.07026338509999999	0.1692115539	0.0365500525	0.030017204900000007	-0.0433542082	0.0864132158	-0.10779457960000001	-0.027063876	-0.0115782323	0.1468615577	0.0357040878	-0.0720247439	0.076212979	0.08125816849999999	0.0273057477	-0.0400347308	0.024417844700000003	0.10672269720000001	-0.0658988194	-0.0979805007	-0.0313930505	0.0838401952	0.2217927615	0.1229407472	0.11967808320000001	0.1143042958	-0.00162792	-7.067999999999983e-05	2.6501235264e-06	4.995662399999977e-09	-0.0554236	-0.0326958	0.0010690153376399997	0.0030717754369599995	-0.15598099999999998	2.6000000000026002e-05	6.760000000013521e-10	0.024330072361	-0.000330702	0.000589707	1.09363812804e-07	3.47754345849e-07	-0.000669855	-0.000454233	4.48705721025e-07	2.06327618289e-07	0.0	-7.317179999999997e-05	0.0	5.354112315239995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
635.9765238373748	3.254799653569876	10.593720784878585	404466.13887227094	462.0374395202976	-0.14366527938977924	0.020639712502143328	213478.59551847266	433.2803102716664	0.7010115109229673	0.4914171384465015	187731.8272691115	1.130354	24.358627	0.06845319999999999	-0.10548567699999999	0.0383141039	-0.0885544542	-0.09599537970000001	-0.034089134300000004	-0.0974762976	-0.114334078	0.10001849550000001	-0.11952267849999999	0.0918434726	-0.0215893506	0.0090722868	-0.049826481	0.0006491555000000001	0.0615400178	0.17873088	0.0244193512	-0.024232281600000002	-0.0975730323	-0.045391558600000007	0.052502679100000005	-0.027069936699999998	-0.08028890179999999	-0.0184602123	-0.0107984307	-0.1201370561	-0.0909470236	0.2788935815	-0.164546524	0.0445473611	0.1033871393	-0.17060055170000002	0.024457465499999997	-0.1769424903	0.012653824199999998	0.0803258926	-0.088788155	0.0073681165	-0.024746206200000002	0.0009888549	0.2850520943	-0.0377744604	-0.1267085429	0.10655260789999996	0.08119497440000001	-0.0160772095	0.016283453	-0.0088189959	0.08932295779999999	0.0460534506	-0.0655770631	0.08635375	-0.051513403799999996	0.02318722	-0.014582611399999999	-0.0642153751	-0.2414088699	0.2018320798	-0.1186014273	0.0420667719	-0.0702931961	0.1204617261	-0.0193545542	-0.1091365951	0.0606458296	-0.0990145526	-0.08930869220000001	0.1090560665	-0.0663637458	0.0226635004	-0.0101805265	-0.05945068	0.0784915697	0.12250766119999999	0.1179640426	0.1105157577	-0.00514432	-0.0035164000000000003	2.64640282624e-05	1.2365068960000004e-05	-0.0276785	0.027745099999999998	0.0007697905740099997	0.0007660993622500001	-0.14636500000000002	0.009615999999999958	9.246745599999919e-05	0.021422713225000008	-0.000635051	-0.00030434900000000004	4.03289772601e-07	9.2628313801e-08	-0.00042269	0.00024716500000000004	1.7866683609999995e-07	6.109053722500002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
634.785312408994	-1.1912114283808248	1.4189846671050854	402952.39285018406	461.72915540891137	-0.3082841113862287	0.09503909333319666	213193.81295462663	433.2317742512781	-0.048536020388269215	0.002355745275130484	187689.7702209104	1.099658	23.69714	0.04684836000000001	-0.0420530918	0.024709827099999998	-0.030905690299999997	-0.05609994980000002	-0.032722433700000005	-0.0645857455	-0.1216640123	0.030335623399999997	-0.1312591824	0.1434179934	-0.0304423752	0.0782325745	-0.0190080217	-0.035213633599999995	0.0018913185	-0.0622355798	0.069940771	-0.010670313899999999	0.0817357066	-0.075839805	-0.1411490332	-0.026759301099999997	0.1616783979	0.1431120169	-0.028477195499999997	0.0047100013	0.053425318	-0.0313561981	-0.07836575259999999	-0.08415382960000001	0.0148789604	-0.0588103552	-0.1024113826	-0.1007225399	0.10464527929999999	-0.0886363976	-0.0466771312	-0.0075426133999999985	0.0411308318	0.065521555	0.1383284552	0.0311240227	-0.0653051318	0.0571881053	0.0177067572	0.029833970699999997	-0.1455791555	0.0867416223	-0.0476933063	-0.0165166887	0.02840205	0.1115486027	-0.0069621506000000005	0.0420771641	0.07367585139999999	-0.0516862624	-0.2413009722	-0.0392553686	-0.045577243899999995	-0.1087236724	0.0032043729	-0.0999580994	-0.0574404297	-0.1225376301	-0.1596028916	-0.0022446477	-0.0326808786	0.044239453	-0.0892173546	-0.0689015207	-0.0153435816	0.046100875	-0.15965242699999999	0.1220030341	0.1159744915	0.106146603	-0.00150356	0.00364076	2.2606926736e-06	1.3255133377599996e-05	-0.0309384	-0.0032599	1.0626948009999998e-05	0.00095718459456	-0.162865	-0.016499999999999987	0.00027224999999999954	0.026525008225000004	-0.0008001439999999999	-0.00016509299999999995	6.40230420736e-07	2.7255698648999982e-08	-0.000118829	0.000303861	1.4120331241e-08	9.2331507321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
634.6603707078411	-0.12494170115280667	0.015610428686957252	402793.78614701435	462.03857521420576	0.3094198052943966	0.09574061590842232	213479.64498597328	432.7842581768713	-0.4475160744067921	0.20027063685246546	187302.21412570484	1.061129	22.866861	0.08716859	-0.0081281827	0.0203684887	-0.0164955423	-0.0321014228	-0.09060751859999999	0.0198860441	-0.1132722688	-0.0851258634	-0.1302332165	0.0697779721	0.0368155657	-0.0079974982	-0.1041660084	-0.11132877029999999	-0.0784497626	0.0716116762	0.038710943399999996	0.0685458576	-0.0056963663	-0.12476878289999999	-0.0005878801	0.0526100458	0.0671006549	-0.0152891725	0.0180742277	0.0834496922	0.0376589382	-0.0610202796	0.0142755865	0.021471255800000002	-0.0029718856	0.1260287081	-0.0634496123	0.17392783739999998	-0.0772855858	-0.17189985929999999	-0.016216617	-0.0032555818	0.0844388604	0.07097598179999999	0.1211577165	0.1076319534	-0.060999700999999996	0.0315984557	0.0982497999	0.184991	-0.0091732864	0.18484951440000005	-0.0249667669	-0.0111135259	0.048523171799999994	0.0151902243	0.0258055924	-0.09294872039999999	0.0330176601	-0.0070037075	0.0855120425	0.006182198199999999	0.1365434686	-0.0246808994	-0.09185395449999999	-0.0227454508	-0.007858207800000001	0.0316886696	-0.0807984584	-0.0519352529	0.1280636148	0.0200298824	-0.007167080699999998	0.124785244	-0.06657950230000001	0.132859277	0.05107162639999999	0.12142716070000001	0.1137140766	0.10121978570000001	-0.00153347	-2.9910000000000176e-05	2.3515302409000003e-06	8.946081000000108e-10	-0.00280387	0.02813453	0.0007915517783209001	7.8616869769e-06	-0.12698299999999998	0.035882000000000025	0.0012875179240000015	0.016124682288999995	-0.000362734	0.00043740999999999984	1.3157595475600002e-07	1.9132750809999988e-07	-0.00014386200000000005	-2.5033000000000057e-05	2.0696275044000014e-08	6.266510890000027e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
630.3546657157932	-4.305704992047937	18.539095478546514	397347.00458966935	460.83979350938455	-1.198781704821215	1.4370775758140588	212373.3152817722	432.3211220066038	-0.4631361702675463	0.21449511221008966	186901.5525330488	1.33626	28.79583	0.029821229999999994	0.043969872199999996	-0.0483519871	0.042457187	-0.047660996100000005	-0.044820745499999995	0.0615901542	-0.0717901423	0.028045176600000003	-0.024382894500000002	0.0493303619	-0.09613128050000001	-0.1524922744	-0.1461603754	0.0459910743	-0.0435239599	-0.0303379259	0.09587990240000001	0.1954698136	0.0291406753	0.0455246171	0.12288967560000001	0.2097462464	0.1300667472	-0.02249856	0.0436185089	-0.2001307406	0.016139526499999998	0.0133711701	0.007321834	0.08335568019999999	-0.08433536189999999	0.1113844692	0.0467573621	0.0320291097	0.025661165099999998	0.1079254524	0.0464600504	0.0455114921	0.0568858303	-0.0870306934	0.061823075	0.09941555640000001	-0.07875100360000001	0.002953425	0.0628117369	0.1306895584	0.0259800229	0.0141740026	0.1153542592	0.045714276799999995	0.139884889	-0.1467087486	-0.1059000197	-0.1501056662	-0.0830834468	0.0341206908	-0.0311080302	0.009995781899999999	-0.0174217173	0.060942060599999986	-0.0813884976	0.0986637932	-0.2507078331	0.0899556141	0.0804548922	0.13856486210000002	0.048853618099999996	-0.1202813745	-0.11156782009999999	0.014896769099999999	0.1065262345	-0.0800359311	0.0159532134	0.12078037720000001	0.11118807720000001	0.09576119	0.00259455	0.0041280200000000005	6.731689702500001e-06	1.7040549120400005e-05	-0.0161154	-0.01331153	0.00017719683094089995	0.00025970611716	-0.129421	-0.0024380000000000235	5.943844000000115e-06	0.016749795241000003	-0.00034763199999999995	1.5102000000000073e-05	1.2084800742399994e-07	2.2807040400000224e-10	-6.89094e-05	7.495260000000005e-05	4.7485054083600005e-09	5.617892246760008e-09	0.000108819	0.000108819	1.1841574761e-08	1.1841574761e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
