csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
831.7882696387738	n/a	n/a	691871.7255086654	687.925573837426	n/a	473241.59513955185	n/a	628.0030850209818	n/a	394387.87479587045	n/a	n/a	n/a	n/a	0.010620168999999999	-0.0811456061	0.11205965710000004	-0.0092100428	-0.0953915318	0.3318874664	-0.1672543289	0.2257038363	0.1654714927	-0.1504014615	0.1469178625	-0.013952998400000001	0.1524176494	-0.0234375548	0.1966493721	-0.2110183902	0.17148266780000002	-0.1322861007	0.1749808568	-0.0738783783	0.1131910475	-0.0611464455	0.0278853431	0.0027461267	0.0838209013	-0.0940321879	0.0665635605	0.0724364774	0.0493052918	0.1240256802	0.1239985182	0.1239532527	-0.0427061	n/a	0.00182381097721	n/a	-0.108059	n/a	n/a	0.011676747480999998	-0.037862900000000005	n/a	n/a	0.0014335991964100005	-0.00264508	n/a	6.996448206400001e-06	n/a	0.00198746	n/a	n/a	3.9499972516e-06	-0.000436854	n/a	n/a	1.9084141731600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.1248466288632	-9.663423009910616	93.38174426846994	675889.2634445318	687.0542044358123	-0.8713694016137197	472043.4798329269	0.7592846340686519	627.7382854070091	-0.2647996139726274	394055.35496573173	0.0701188355600525	1.099766	19.676311	0.09660975	0.0005110545	0.048915100499999996	-0.0888819885	-0.0042033451	-0.050945459900000004	0.0507492393	-0.1471089685	0.0945990926	0.2523388602	0.095691123	0.1581347211	0.13720665769999998	0.1386830496	-0.0197235144	0.055418489800000005	0.0034973584000000005	0.1168834158	-0.0386524914	0.0350888362	-0.0576478852	0.1514744251	-0.007041805	-0.0674390849	0.018878743700000002	0.023052578100000002	-0.0753950666	0.1677298125	0.0955825268	-0.040568163399999996	0.1239532527	0.12370891390000001	0.1233020394	-0.056121500000000005	-0.013415400000000008	0.0031496227622500005	0.00017997295716000022	-0.13105899999999998	-0.022999999999999996	0.0005289999999999996	0.017176461480999994	-0.0131639	0.02469900000000001	0.0006100406010000003	0.00017328826321000006	-0.0021928	0.0004522800000000002	4.80837184e-06	2.045571984000002e-07	0.00208816	0.0001007	1.0140490000000001e-08	4.3604121856e-06	-0.000279927	0.000156927	2.4626083329000006e-08	7.835912532900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.9249108393907	-3.199935789472533	10.239589056747207	670638.009593304	688.4630761585303	1.4088717227180043	473981.40723366634	1.9849195310743968	628.0807708612995	0.3424854542903404	394485.45472572424	0.11729628640046084	1.267625	22.679541	0.2088282	0.0566529209	0.0498104316	-0.1557243567	-0.0472815657	-0.0421279522	-0.087599636	-0.0707586402	0.0719831145	0.21326998390000002	-0.0194273734	0.0262830418	0.0772189474	-0.1346554831	-0.0659655063	0.022194701600000002	0.1294249509	0.023071502	0.0527541168	0.114141726	0.0460962775	0.1351689567	-0.0686756045	0.1310808739	-0.0458903185	0.013390011399999999	-0.1500773664	-0.0618085237	-0.0040940611	0.0912046557	0.1238084399	0.1231303817	0.1220030341	-0.0516268	0.004494700000000004	0.0026653264782399997	2.020232809000004e-05	-0.0305918	0.10046719999999998	0.010093658275839995	0.0009358582272400002	0.0708315	0.08399540000000001	0.007055227221160002	0.005017101392250001	-0.0020893	0.00010349999999999986	4.3651744900000006e-06	1.071224999999997e-08	0.0019722000000000003	-0.00011595999999999961	1.3446721599999904e-08	3.889572840000001e-06	-0.00010196900000000004	0.00017795799999999998	3.1669049763999985e-08	1.0397676961000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.4212978189653	3.496386979574595	12.22472191093876	676376.7911062312	684.7913275568021	-3.6717486017281535	468939.1622970074	13.481737794292656	628.5891644434872	0.5083935821877503	395124.3376557614	0.25846403440969284	1.32785	23.757053	0.2135833	0.125971307	-0.10763243119999999	0.0063084775	-0.0990709969	-0.0082953769	0.018155803300000002	0.07860294450000001	0.1145041592	-0.0429957336	0.0109694541	0.0272713515	0.0005349745	0.0741994688	-0.1144842399	-0.0038828161	-0.0398584893	-0.1026121507	-0.0237368435	0.1303708513	-0.059624108499999995	0.0200479421	0.0772177649	-0.0089722214	0.0105973801	0.1272823218	-0.0516313172	0.022123874300000002	-0.0929187827	0.0734883885	0.1235913266	0.12226427279999999	0.1200630614	-0.0586812	-0.0070544000000000015	0.00344348323344	4.976455936000003e-05	-0.178973	-0.14838120000000002	0.02201698051344	0.032031334729	0.047134	-0.02369750000000001	0.0005615715062500004	0.0022216139559999995	-0.00180528	0.0002840200000000001	3.2590358784000007e-06	8.066736040000002e-08	0.00161235	-0.0003598500000000003	1.2949202250000025e-07	2.5996725225e-06	-0.000147103	-4.513399999999995e-05	2.0370779559999954e-09	2.1639292609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.3148688137653	-1.1064290051999706	1.2241851435477964	674558.1137345725	685.0352162751886	0.24388871838652906	469273.2475371945	0.05948170695622367	626.8994503626291	-1.6897140808581526	393002.9208649664	2.855133675050311	1.530497	27.382685	0.1852215	0.0351240903	-0.0337348479	-0.020537191399999998	-0.0216796376	0.048830369000000005	-0.0484534026	0.1578235147	0.0766375695	-0.10335575710000001	-0.00010997350000000001	0.0008768953	-0.006823344300000001	-0.0476576341	-0.0168722014	-0.0653101966	0.011240132	-0.1247178146	-0.1120178228	0.0497585117	0.0246614971	0.0197924568	0.0558070113	0.0265610914	-0.0833815643	0.050949749800000006	-0.0045537984000000005	-0.0568837555	-0.1319615047	0.06347991900000001	0.1233020394	0.1211126101	0.1174923133	-0.0428884	0.015792800000000003	0.00183941485456	0.0002494125318400001	-0.057636300000000015	0.1213367	0.014722594766889996	0.003321943077690001	0.0304295	-0.016704499999999994	0.0002790403202499998	0.00092595447025	-0.00140562	0.00039966	1.9757675844e-06	1.5972811560000006e-07	0.00138426	-0.00022809	5.2025048100000015e-08	1.9161757476e-06	-0.000147103	0.0	0.0	2.1639292609e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.2894650429248	0.9745962291594878	0.9498378098918928	676159.9643205794	688.3699406608937	3.3347243857050444	473853.1752054823	11.120386728615888	627.7096102311983	0.8101598685692579	394019.3547766029	0.6563590126401573	1.3848220000000002	24.776354	0.0657924	0.051081480199999994	0.1231214928	0.1189512037	-0.0641050555	0.1395808932	0.030214218199999997	-0.0056289327	0.0988073308	-0.054914395	0.1349779677	-0.0641821455	-0.0320403417	-0.1410315547	-0.0588996584	-0.1508878172	-0.0498065679	0.0414948025	-0.10662031	0.0241036504	0.0079214662	-0.0663879987	-0.0637529293	0.0693122074	0.0937627301	-0.1656377939	-0.09738960880000001	-0.079431103	-0.0173448641	0.02612099	0.1229407472	0.11967808320000001	0.1143042958	-0.0586619	-0.015773500000000003	0.0034412185116100003	0.0002488033022500001	-0.050701800000000005	0.006934500000000003	4.808729025000004e-05	0.0025706725232400003	0.055244900000000007	0.024815400000000005	0.0006158040771600002	0.0030519989760100013	-0.0013238900000000005	8.172999999999948e-05	1.7526847321000012e-06	6.679792899999914e-09	0.00166791	0.00028365000000000015	8.045732250000005e-08	2.7819237681000005e-06	-0.000147103	0.0	0.0	2.1639292609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.7753251909245	0.4858601479996878	0.2360600834142785	676959.2357430315	686.7961086076167	-1.5738320532769876	471688.8947985653	2.4769473319220587	628.0030886580017	0.29347842680340364	394387.87936399	0.08612958699900075	1.3241790000000002	23.691368	0.05344560000000001	-0.036478010899999996	0.12483038240000001	0.0189173059	0.037424996	0.09466710980000001	-0.0457237746	-0.029371643599999997	0.0571330683	0.0137416876	-0.14641465439999998	0.0669999226	-0.10903176789999999	-0.1383660089	0.0331170903	-0.1033604678	0.0120852404	0.1057346098	-0.024818775499999998	0.10758859289999999	0.0521150966	-0.0316464098	-0.098770131	0.0888404359	0.0570479107	-0.0562158396	-0.1555521206	0.0704106774	0.017820474	0.0551985074	0.12250766119999999	0.1179640426	0.1105157577	-0.046955	0.011706900000000001	0.002204772025	0.00013705150760999995	-0.07862589999999997	-0.027924099999999983	0.0007797553608099989	0.006182032150809998	0.0434163	-0.011828600000000009	0.0001399157779600002	0.00188497510569	-0.00133869	-1.4799999999999494e-05	1.7920909161e-06	2.1903999999998496e-10	0.00164299	-2.492000000000011e-05	6.210064000000054e-10	2.6994161401e-06	-0.000147103	0.0	0.0	2.1639292609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.2461349274588	1.4708097365343065	2.163281281084116	679381.6909428546	687.6887886739439	0.8926800663272161	472915.8700678363	0.7968777008179629	627.8051311088857	-0.19795754911604035	394139.2826466452	0.03918719125202953	1.25849	22.516096	0.060026799999999984	-0.1522053404	0.08406181439999999	0.0129756675	0.1629186268	0.0628922563	0.0101560401	-0.1407067021	0.13971088140000001	-0.038713589	0.056347031799999996	-0.1350534494	0.0135592788	-0.0374998063	0.1407830152	-0.053501905999999995	0.012700389099999999	0.1196789786	-0.0237075163	0.0687344361	0.1379378742	0.0968988685	0.00217492	-0.074370635	-0.0022986589999999998	-0.0468114144	0.0112736327	-0.12803872560000001	-0.0539565818	0.1284656797	0.1220030341	0.1159744915	0.106146603	-0.0450082	0.001946800000000005	0.00202573806724	3.7900302400000205e-06	-0.0413094	0.03731649999999999	0.001392521172249999	0.0017064665283599994	0.0414963	-0.001919999999999998	3.6863999999999924e-06	0.0017219429136900001	-0.00120183	0.00013685999999999993	1.4443953489000004e-06	1.8730659599999978e-08	0.00140298	-0.0002400099999999999	5.760480009999996e-08	1.9683528804e-06	-0.000147103	0.0	0.0	2.1639292609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.0861569630351	1.8400220355763397	3.385681091406496	682418.3387259563	688.122105523116	0.4333168491721153	473512.0321095664	0.18776349177644971	626.7422583534279	-1.0628727554577608	392805.858405955	1.129698494294373	1.247998	22.328386	0.22053157	-0.1665325675	-0.0860521649	0.10284779849999999	0.1604437452	-0.0137553156	0.10458646640000001	-0.0098095102	-0.0020961929	-0.0086779238	0.1033291333	-0.2219121607	-0.04759696769999999	0.0209606208	0.1569031016	0.0313231175	-0.1028241694	-0.0106279376	0.028045530699999998	-7.2744e-05	0.14662192599999999	-0.0824935104	0.0394887623	-0.0106478592	0.0809519544	-0.0915790643	0.0753018097	-0.0197628189	0.0882275934	0.1022070092	0.12142716070000001	0.1137140766	0.10121978570000001	0.0390696	0.08407780000000001	0.0015264336441599994	0.007069076452839999	-0.020102	0.021207399999999998	0.0004497538147599998	0.00040409040400000014	-0.00655552	-0.04805182	0.0023089774053124	4.297484247039999e-05	-0.0013687800000000006	-0.00016695000000000056	1.8735586884000016e-06	2.787230250000019e-08	0.000247885	-0.001155095	1.3342444590250005e-06	6.1446973225e-08	-0.000125257	2.184599999999998e-05	4.772477159999992e-10	1.5689316049000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.5775955051546	-2.5085614578805457	6.292880587963772	678280.055818052	688.6927577671077	0.5706522439916171	474297.714600864	0.32564398357266805	626.8881419578486	0.1458836044206464	392988.74252736365	0.021282026038759644	1.150596	20.585732	0.19899137	-0.1272674711	-0.2276123498	0.1233755992	0.1367026231	-0.1219345167	0.1417957019	0.1700906733	-0.1347774124	-0.0709605178	-0.0584137343	-0.0132938643	0.0798277807	0.0545418937	0.1475667503	0.1074651591	-0.1690365617	-0.1439330475	0.0171542663	-0.0479882682	0.0745113306	0.0465699599	-0.035210277799999995	-0.1379112897	0.09254043519999999	0.0684042482	-0.0193977915	-0.0648337821	0.0824669492	0.0070355801	0.12078037720000001	0.11118807720000001	0.09576119	0.0404283	0.0013587000000000046	0.00163444744089	1.846065690000012e-06	-0.0466776	-0.0265756	0.0007062625153599999	0.0021787983417600005	-0.0956658	-0.08911028	0.0079406420016784	0.00915194528964	-5.16092e-05	0.0013171708000000006	2.6635095246399997e-09	1.7349389163726414e-06	0.000554218	0.000306333	9.3839906889e-08	3.07157591524e-07	-0.000140689	-1.5431999999999984e-05	2.381466239999995e-10	1.9793394721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
