csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
831.4648863402434	n/a	n/a	691333.8572167939	689.3608470649542	n/a	475218.37746611115	n/a	642.3848031536432	n/a	412658.235322745	n/a	n/a	n/a	n/a	-0.08202917950000001	0.15569890279999998	-0.1820131518	0.0070579434	-0.006621868100000001	0.22852654649999998	-0.1911330791	-0.0743193212	-0.2059077413	0.009000670300000001	-0.113643218	-0.0368191478	-0.0273626259	-0.18743680570000001	0.0857264415	0.11271318539999994	0.1240256802	0.1239985182	0.1239532527	0.102169	n/a	0.010438504561	n/a	0.187295	n/a	n/a	0.035079417025000004	-1.02681	n/a	n/a	1.0543387761	0.0150644	n/a	0.00022693614736000003	n/a	-0.00173198	n/a	n/a	2.9997547204e-06	0.000461888	n/a	n/a	2.1334052454400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.6015734810803	-12.8633128591631	165.4648177127108	670108.5361057004	685.4208292156458	-3.940017849308447	469801.71312266344	15.523740652869158	638.1184075780461	-4.26639557559713	407195.1020899414	18.202131207474764	1.233114	35.87426	0.4112476500000001	-0.021019242	0.0785380148	-0.0558495108	0.012405206499999998	-0.0158572468	0.1916112084	-0.0937631738	-0.0117383547	-0.08830262529999999	0.0230564093	-0.044937760599999994	-0.0757265463	-0.0210601848	-0.07091412820000001	0.0790421636	0.0795951102	0.1239532527	0.12370891390000001	0.1233020394	0.08839099999999997	-0.01377800000000004	0.007812968880999995	0.0001898332840000011	0.101694	-0.08560100000000001	0.007327531201000001	0.010341669636000002	-0.7518749999999998	0.2749350000000001	0.07558925422500007	0.5653160156249998	0.014588399999999996	-0.00047600000000000246	0.00021282141455999996	2.2657600000000233e-07	-0.00161749	0.00011448999999999985	1.3107960099999968e-08	2.6162739001000003e-06	0.000313705	-0.00014818300000000005	2.1958201489000007e-08	9.8410827025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.3384503325618	-10.263123148518504	105.33169676165636	653411.0502860475	685.9750270376827	0.5541978220369401	470561.7377193495	0.30713522595048803	634.5628350470288	-3.5555725310173334	402669.99162292265	12.642096023325006	1.249988	36.365162	0.5435865499999999	0.024548755099999996	-0.031637207	0.0016881673999999999	0.0790648867	-0.035737428700000004	0.0718896014	-0.039278335	0.0762937177	-0.0040213814	-0.049253852	-0.0356934202	-0.025280691299999998	-0.0126211452	0.056710314299999995	-0.027042807999999998	0.1181501731	0.1238084399	0.1231303817	0.1220030341	0.0552839	-0.033107099999999966	0.0030563095992100003	0.0010960800704099976	0.07016939999999999	-0.031524600000000014	0.0009938004051600008	0.004923744696359999	-0.438467	0.31340799999999985	0.0982245744639999	0.192253310089	0.0113917	-0.0031966999999999985	0.00012977082889	1.021889088999999e-05	-0.0015732	4.429e-05	1.9616041e-09	2.47495824e-06	0.000383652	6.994699999999995e-05	4.892582808999992e-09	1.4718885710399994e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.6931794869838	-4.645270845578012	21.578541228777045	645922.7267538972	688.0637521624565	2.0887251247737595	473431.72703987826	4.362772646861157	636.9705662888292	2.407731241800434	405731.5023183118	5.7971697327418585	0.943668	27.453562	0.29533445	0.029094216800000006	0.0226983971	0.0161805608	0.0383303382	0.0097329303	0.1537131839	0.0077634976000000005	0.040704060800000004	0.0093161762	0.0359585776	-0.0820686202	-0.0098533262	0.0550108068	-0.1121494556	0.1919830772	0.0663715372	0.1235913266	0.12226427279999999	0.1200630614	0.0867488	0.0314649	0.007525354301439999	0.0009900399320099998	0.160884	0.0907146	0.008229138653159999	0.025883661456	-0.542676	-0.10420900000000004	0.01085951568100001	0.29449724097600005	0.0120282	0.0006365000000000016	0.00014467759524	4.051322500000021e-07	-0.00215346	-0.0005802599999999998	3.3670166759999966e-07	4.637389971599998e-06	0.000545811	0.00016215900000000004	2.6295541281000016e-08	2.97909647721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
811.9939352590195	8.3007557720357	68.902546386984	659334.1508974286	689.2248475994237	1.16109543696723	475030.89054844884	1.3481426137461223	640.6941363670484	3.7235700782191534	410488.97637511796	13.864974127409	0.995003	28.947042	0.3978044000000001	0.0251022433	0.0468789104	-0.017322988799999998	0.0500226071	0.023179243199999998	0.18826282170000005	-0.0662152691	0.0351233142	-0.0590001754	0.0374181858	-0.07055190139999999	-0.0165464016	0.0284317752	-0.1926364149	0.19859988620000002	0.1413284776	0.1233020394	0.1211126101	0.1174923133	0.105132	0.018383199999999992	0.011052737423999998	0.0003379420422399996	0.0587281	-0.1021559	0.01043582790481	0.00344898972961	-0.703245	-0.16056899999999996	0.025782403760999988	0.49455353002499997	0.01419	0.0021618	0.00020135610000000004	4.673379240000002e-06	-0.00215775	-4.29000000000011e-06	1.840410000000094e-11	4.6558850625e-06	0.000377975	-0.00016783599999999998	2.8168922896e-08	1.42865100625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
819.3198597594629	7.325924500443421	53.66916978619717	671285.032596266	688.0597855113782	-1.1650620880453744	473426.26843796397	1.3573696690006476	639.8218022648032	-0.8723341022451905	409371.93865338096	0.7609667859399224	0.811176	23.599052	0.15827985000000008	0.0131854637	0.12497027109999999	-0.030564537000000006	0.012832133999999999	0.06845249519999999	0.1926861561	-0.0490209831	0.0055768539	-0.0967210261	0.0846372926	-0.0599567307	0.0111111142	-0.0209582005	-0.1444500694	0.1614644919	0.0023987149	0.1229407472	0.11967808320000001	0.1143042958	0.105125	-6.999999999993123e-06	0.011051265625	4.8999999999903716e-11	0.0472029	-0.011525200000000001	0.00013283023503999998	0.00222811376841	-0.640875	0.062370000000000037	0.0038900169000000047	0.410720765625	0.015290200000000004	0.0011002000000000008	0.0002337902160400001	1.210440040000002e-06	-0.00178014	0.00037761	1.425893121e-07	3.1688984196e-06	0.000168232	-0.000209743	4.3992126049000004e-08	2.8302005824000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
814.2823271858099	-5.037532573653039	25.37673443061541	663055.7083671384	686.3461922456934	-1.7135932656849489	471071.09561016224	2.9364018802008083	637.0548197622145	-2.7669825025886894	405838.8433822676	7.656192169631966	0.8339799999999999	24.262491	0.21606845	0.025754362200000002	0.0625633164	-0.0175494788	-0.0025720979	0.0601799182	0.10333249580000001	-0.0451856289	-0.0027291264000000003	-0.0579867097	0.08492898289999999	-0.024588799100000003	0.0329245196	-0.060807430499999995	0.011112071000000001	0.1653838963	0.0108333912	0.12250766119999999	0.1179640426	0.1105157577	0.109998	0.004873000000000002	0.012099560004	2.3746129000000026e-05	0.042438	-0.0047649000000000025	2.2704272010000026e-05	0.0018009838439999996	-0.511604	0.12927100000000002	0.016710991441000002	0.26173865281599995	0.0141311	-0.0011591000000000017	0.00019968798721	1.3435128100000034e-06	-0.00141719	0.00036294999999999985	1.3173270249999993e-07	2.0084274961e-06	0.000189373	2.1140999999999993e-05	4.469418809999997e-10	3.5862133129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.8182851149287	-9.464042070881193	89.56809231940916	647732.4720553347	683.2556043915113	-3.0905878541821035	466838.2209324093	9.551733284417944	634.7161744444111	-2.338645317803412	402864.6221013481	5.4692619224838195	0.99098	28.829985	0.34095427	-0.0154177354	0.0607433613	-0.013812001	-0.047986913	0.040369969	0.1336680005	-0.0077710004	-0.0336365199	-0.0054491684	0.0794747761	0.0336384119	-0.0227740139	-0.1130420586	-0.08758355400000001	0.019265086100000002	0.0082346386	0.1220030341	0.1159744915	0.106146603	0.0801043	-0.029893699999999995	0.0064166988784900006	0.0008936332996899998	-0.00856367	-0.05100167	0.0026011703427889	7.333644386890001e-05	-0.446498	0.065106	0.004238791236	0.19936046400399995	0.0106863	-0.0034448000000000013	0.00011419700768999998	1.1866647040000007e-05	-0.00160901	-0.00019181999999999988	3.679491239999995e-08	2.5889131801e-06	0.000451811	0.000262438	6.887370384400001e-08	2.04133179721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.56416976964	-2.25411534528871	5.081035989866041	644109.2465980315	684.4070665330032	1.1514621414919477	468413.03272031073	1.3258650632892215	633.5847038192642	-1.131470625146903	401429.5769137448	1.280225775570324	1.187971	34.560936	0.37508774	-0.0172799485	0.0291779834	-0.011415051499999999	-0.08485295179999999	0.055280635599999996	0.020646075	0.012237708100000001	-0.0608828904	0.0079905488	0.0678785399	0.0141961816	0.0159984819	-0.09031794119999999	-0.0244001416	0.089647445	-0.1400497218	0.12142716070000001	0.1137140766	0.10121978570000001	0.0888747	0.008770399999999998	0.00789871230009	7.691991615999997e-05	-0.00480283	0.003760840000000001	1.4143917505600006e-05	2.30671760089e-05	-0.330397	0.11610099999999995	0.013479442200999987	0.109162177609	0.00644623	-0.004240069999999999	4.15538812129e-05	1.7978193604899995e-05	-0.00129137	0.00031763999999999984	1.0089516959999991e-07	1.6676364769e-06	0.000823211	0.0003714	1.3793796e-07	6.776763505210001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.1280756094502	-10.436094160189784	108.91206132034729	627466.8881687309	680.6228814046152	-3.7841851283880032	463247.5066915209	14.320057085912929	632.2860508887669	-1.2986529304972692	399785.6501485123	1.686499433889145	1.103376	32.099854	0.6005910299999999	0.0156567552	-0.061000029500000004	0.0995326491	-0.0958419237	0.0860537605	-0.09581044720000001	0.0451969597	-0.0269931183	0.1021916622	0.10359365400000001	0.1292027396	0.0916489741	-0.0477314624	0.0040480802	-0.0232811814	-0.1381552984	0.12078037720000001	0.11118807720000001	0.09576119	0.07113799999999999	-0.017736700000000008	0.005060615043999999	0.0003145905268900003	0.0490264	0.05382923	0.0028975860023929	0.00240358789696	-0.132878	0.197519	0.039013755361000005	0.017656562884	0.000646454	-0.005799776	4.17902774116e-07	3.363740165017599e-05	-0.000744367	0.000547003	2.99212282009e-07	5.54082230689e-07	0.000539868	-0.00028334300000000003	8.028325564900001e-08	2.91457457424e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
