csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
813.5903365635199	n/a	n/a	661929.2357495417	683.2312450678118	n/a	466804.9342369122	n/a	625.7596892590594	n/a	391575.1887015946	n/a	n/a	n/a	n/a	0.0017213278	-0.053309365899999996	0.1080977016	-0.12148791619999999	0.1402647268	0.0273651909	-0.043141890599999996	0.1030300626	-0.15387841789999998	0.0164789254	-0.1941004567	0.1206371654	-0.2590088241	0.0772081653	-0.18897931440000001	0.2195218576	-0.1287324867	0.042917075199999995	-0.0713219037	0.0706004432	-0.0669175385	0.19746460899999999	-0.2209534443	0.029279495099999997	-0.0449218028	0.0172346503	-0.0341995811	-0.0084123678	-0.1684408408	0.23008957870000002	0.1446248959	-0.0096468552	0.0054315952	0.1240256802	0.1239985182	0.1239532527	3.43523e-05	n/a	1.1800805152899998e-09	n/a	-0.0206383	n/a	n/a	0.00042593942688999993	-0.0192159	n/a	n/a	0.00036925081281	-0.0019316	n/a	3.73107856e-06	n/a	0.00111798	n/a	n/a	1.2498792804e-06	-4.2351599999999996e-22	n/a	n/a	1.7936580225599997e-43	0.0	0.0	0.0	0.0
804.7524329038806	-8.837903659639323	78.10854109706615	647626.4782647147	678.3401242859902	-4.891120781821542	460145.3242163326	23.923062502366573	622.9673335118678	-2.792355747191664	388088.2986228867	7.797250618874315	1.334722	23.874275	0.2092801477	-0.11587573550000001	0.0363585521	0.0610979504	-0.0653468004	0.0049808913	0.0943845747	0.0540751384	0.08576445630000001	-0.0327098738	-0.0298376789	-0.07618476769999999	0.107291678	-0.0515703655	0.0807707463	0.0782842335	0.1674201302	-0.0858466792	0.12364579029999999	-0.0164444652	0.0064533666000000005	-0.0280484054	0.0288839748	-0.11491405	0.0397776014	0.1252509559	-0.1912189784	0.10667023140000001	0.0906571139	0.012129541499999999	-0.0061246952	0.0056523266	-0.1015449116	-0.2754805423	0.1239532527	0.12370891390000001	0.1233020394	0.03034	0.0303056477	0.0009205156	0.0009184322825165152	-0.0814956	-0.060857299999999996	0.00370361096329	0.0066415328193599995	0.025642	0.044857900000000006	0.0020122311924100004	0.0006575121640000001	-0.00149758	0.0004340199999999998	2.2427458564000003e-06	1.8837336039999985e-07	0.0004453730000000001	-0.000672607	4.52400176449e-07	1.9835710912900005e-07	-0.000358559	-0.000358559	1.2856455648099996e-07	1.2856455648099996e-07	0.0	0.0	0.0	0.0
800.8716881668753	-3.8807447370053296	15.060179713794565	641395.4609072608	678.8644242834661	0.5242999974758504	460856.9065577218	0.2748904873531768	618.5619069023852	-4.405426609482562	382618.83267071506	19.40778361153701	1.348697	24.12425	0.12051765	-0.1066675528	-0.0814658129	0.0496146592	0.0265363898	-0.1484757411	0.06550162650000001	0.0365654424	0.080940313	-0.0736317126	-0.1448739604	0.010981891499999999	0.2020590964	0.16050015199999998	0.09535118460000001	0.08813457460000003	-0.0528127293	-0.045447093099999995	0.10226599689999999	-0.0781973377	0.0583871607	-0.09765922	-0.16737183	-0.048811342599999995	0.0449395909	0.1576695894	0.0870314745	0.0191529759	0.008935918499999999	0.1360348874	-0.083801385	-0.0647572448	-0.011554523999999998	0.1069372373	0.1238084399	0.1231303817	0.1220030341	0.0301056	-0.00023439999999999917	0.00090634715136	5.4943359999999616e-08	0.0167115	0.0982071	0.009644634490410002	0.00027927423225000003	0.0340495	0.008407500000000002	7.068605625000003e-05	0.0011593684502500005	-0.00128276	0.00021482000000000006	1.6454732176e-06	4.6147632400000046e-08	0.0004453730000000001	0.0	0.0	1.9835710912900005e-07	-0.000300006	5.855300000000003e-05	3.428453809000004e-09	9.000360003599998e-08	0.0	0.0	0.0	0.0
796.1725471656679	-4.699141001207408	22.08192614922857	633890.7248602676	681.2211351781602	2.3567108946941744	464062.23501342133	5.554086241170215	616.8439995613753	-1.7179073410098908	380496.519794874	2.951205632295673	1.592614	28.487211	0.21822125	0.0013913207000000002	-0.1183243375	-0.10695976830000001	0.0816473757	-0.1562966265	-0.0207686038	-0.0601382721	-0.047607236500000004	-0.0299249284	-0.19105980120000002	0.0319295264	-0.130975074	0.1208283568	0.2110385124	0.0200879002	0.013722423899999999	-0.1004973352	-0.030508228199999998	-0.1297224572	-0.0205280441	-0.09239612679999999	-0.2340872197	0.025367932599999997	-0.0339050348	0.011502411499999999	0.0648272842	-0.0131483067	0.18747027730000002	-0.0884554475	0.168706257	0.0992888491	-0.15656145400000002	0.017147678700000002	0.1235913266	0.12226427279999999	0.1200630614	0.00948742	-0.02061818	9.00111382564e-05	0.0004251093465124	0.0304391	0.013727599999999996	0.0001884470017599999	0.0009265388088099998	0.114386	0.08033649999999998	0.006453953232249996	0.013084156995999996	-0.00263807	-0.0013553100000000002	6.959413324900002e-06	1.8368651961000008e-06	0.0008477899999999999	0.0004024169999999998	1.6193944188899985e-07	7.187478840999997e-07	1.30464e-05	0.00031305239999999994	9.800180514575996e-08	1.7020855296e-10	1.0	0.0	0.0	0.0
805.2124863405811	9.03993917491323	81.72050028613087	648367.1481587804	682.5160506081677	1.2949154300074497	465828.15933777095	1.6768059708713785	622.2066864357282	5.362686874352903	387141.1606453287	28.75841051235691	1.593499	28.503046	0.19081641	0.014773924099999999	-0.0304131891	-0.040127942	-0.0050443731	0.07274788780000001	-0.0065619381	-0.0582639115	0.0188686611	-0.0136976141	-0.014225021599999997	-0.054818283499999995	-0.10521559679999999	0.0400900708	0.124115325	-0.1044834475	0.08464946400000001	0.1410771742	-0.0042368138	-0.046347222699999996	-0.0083870113	0.0210961552	0.0364640282	0.036819486	-0.1010840543	-0.0696857498	0.12091524619999999	-0.0091892386	-0.0279927762	-0.0734319845	0.0021796606	0.0338246105	-0.1177749259	-0.2461979582	0.1233020394	0.1211126101	0.1174923133	-0.00186831	-0.01135573	3.4905822561e-06	0.0001289526038329	0.118081	0.0876419	0.007681102635609998	0.013943122561	0.148649	0.034263000000000016	0.001173953169000001	0.022096525201	-0.00334707	-0.000709	1.12028775849e-05	5.02681e-07	0.0008178979999999997	-2.9892000000000116e-05	8.935316640000068e-10	6.689571384039996e-07	0.00042527	0.0004122236	1.6992829639696e-07	1.808545729e-07	0.0	1.0	0.0	0.0
802.4076015079561	-2.804884832625021	7.867378924289892	643857.9589577508	678.6541764656863	-3.861874142481384	460571.49123431894	14.914071892366321	621.325796441654	-0.8808899940742094	386045.7453238557	0.7759671816600607	1.6389759999999998	29.316484000000006	0.44901875	-0.0524656704	-0.0789624462	-0.0696711908	-0.05377940690000002	-0.0289662499	0.0572158169	-0.09159485839999999	-0.0485271162	-0.1713517388	-0.12237062300000001	-0.0607359126	-0.0243875924	0.1494233331	-0.0086103474	-0.1698848118	0.0220558438	-0.0163007157	0.0239991948	-0.08376028	-0.0704074654	-0.1300871441	-0.0841465306	-0.050927106900000005	0.0466576936	0.011339504299999999	-0.1174280425	-0.0696097592	0.0674243147	0.023090770299999997	-0.0778669458	-0.10276253380000001	0.026819434700000002	-0.021101874500000003	0.1229407472	0.11967808320000001	0.1143042958	-0.00875421	-0.0068858999999999995	7.66361927241e-05	4.741561881000001e-05	-0.177884	-0.29596500000000003	0.08759528122499999	0.031642717455999995	0.0753815	-0.0732675	0.00536812655625	0.005682370542250001	-0.00277408	0.0005729900000000003	7.6955198464e-06	3.2831754010000033e-07	0.00048952	-0.0003283779999999997	1.0783211088399982e-07	2.3962983040000003e-07	-0.000131369	-0.000556639	3.0984697632100005e-07	1.7257814160999998e-08	0.0	0.0	1.0	0.0
795.3985488295131	-7.009052678443028	49.12681944918937	632658.8514800953	681.8721116850934	3.2179352194070816	464949.5766938885	10.355107076300502	620.3724393124248	-0.9533571292291754	384861.9634584481	0.9088898158520946	1.449454	25.926489	0.28684697499999995	0.0446162684	0.05516815	-0.1544984738	0.0045188975	-0.1076130651	-0.0428752209	-0.029168664599999998	-0.1351931062	0.0466011826	0.08567034550000001	-0.0777755822	-0.0365124166	0.2206499039	0.0110729729	-0.0714332826	0.1440926135	-0.07785516049999999	-0.0805084744	0.056270169800000006	-0.1093442024	-0.015563373200000001	-0.10284696199999999	0.07712379309999999	-0.1998319211	-0.053644156500000005	0.1271867518	-0.08960323320000001	0.0285766879	0.055081409000000005	-0.19979066850000002	-0.04258745269999999	-0.13851903289999998	0.0831363628	0.12250766119999999	0.1179640426	0.1105157577	-0.011976700000000002	-0.003222490000000001	0.00014344134289000004	1.0384441800100011e-05	-0.0678671	0.1100169	0.012103718285609995	0.0046059432624099995	0.116839	0.041457500000000015	0.0017187243062500009	0.013651351921000004	-0.000621677	0.002152403	3.86482292329e-07	4.6328386744089986e-06	8.38083e-05	-0.0004057117	1.6460198351689002e-07	7.02383114889e-09	-0.000216256	-8.488699999999999e-05	7.205802768999998e-09	4.676665753599999e-08	0.0	0.0	0.0	0.0
794.4569912717744	-0.9415575577386336	0.8865306345347401	631161.9109806003	680.9783385350339	-0.8937731500594737	463731.49755393533	0.7988304437672344	622.7958709182458	2.4234316058209515	387874.69683281635	5.873020748091916	1.0983520000000002	19.646315	0.07178218500000001	0.1066133574	0.0941364788	-0.11538067390000001	-0.0199716256	-0.11900075539999999	-0.0983258554	0.0191976442	-0.1196996171	0.0533107779	0.1759350361	0.024828576499999998	0.0693426251	0.1496230514	-0.021539947799999997	-0.032583010499999995	0.1667825509	-0.1330599127	-0.10825212	0.1200827449	-0.08857688949999999	-0.021378379	-0.000485535	0.12089381880000001	-0.11208363	-0.012267	0.1319487594	0.066330834	-0.0094203183	0.1798502859	-0.13184662519999998	0.0606894679	0.027185048	0.043839439800000005	0.1220030341	0.1159744915	0.106146603	-0.00974777	0.0022289300000000022	9.501901997289998e-05	4.96812894490001e-06	-0.02224	0.0456271	0.0020818322544100005	0.0004946175999999999	0.109178	-0.007661000000000016	5.869092100000023e-05	0.011919835684	-0.0007375049999999997	-0.0001158279999999998	5.439136250249996e-07	1.341612558399995e-08	-3.86228e-05	-0.0001224311	1.498937424721e-08	1.49172067984e-09	-0.000129212	8.704399999999999e-05	7.576657935999998e-09	1.6695740943999998e-08	0.0	0.0	0.0	0.0
802.6990980168245	8.242106745050023	67.9323235967991	644325.8419570236	681.3055861844651	0.32724764943122864	464177.30176615773	0.10709102405826433	624.2372055227148	1.4413346044690345	389672.08875880815	2.0774454420399078	1.200009	21.464649	0.096779185	0.1461832327	-0.034415229500000005	0.0344501465	-0.0467795707	0.11036347640000001	-0.1499381543	0.0283116803	0.0247484364	-0.011992128500000001	-0.016883988200000002	-0.0222748123	0.0361293275	0.011425289299999999	-0.1914274494	-0.07590503650000001	-0.1176033147	0.0239329186	-0.1274559573	0.0555980601	0.0794031576	0.055864066500000004	0.0798418112	-0.0597325842	0.08847370880000001	0.0358553368	0.0311482845	-0.006384934	0.0436528834	0.0820884473	-0.0711439514	-0.0524860635	0.0262318873	-0.051658441500000006	0.12142716070000001	0.1137140766	0.10121978570000001	-0.00939327	0.00035449999999999886	8.823352129290001e-05	1.2567024999999925e-07	-0.0493421	-0.027102099999999997	0.0007345238244100001	0.00243464283241	0.0549265	-0.0542515	0.00294322525225	0.00301692040225	-0.000572173	0.00016533199999999967	3.27381941929e-07	2.7334670223999898e-08	3.40109e-05	7.26337e-05	5.27565437569e-09	1.1567413188100004e-09	-0.000192668	-6.345600000000001e-05	4.026663936000001e-09	3.7120958224000005e-08	0.0	0.0	0.0	0.0
803.7928612055484	1.0937631887239831	1.1963179130076556	646082.963725002	680.7329027979605	-0.5726833865046501	463397.2849517375	0.3279662611784345	621.8647669644163	-2.372438558298541	386715.78839170776	5.628464712901658	1.197124	21.413048	0.14681869493000002	0.102623763	-0.0900246884	0.20968342480000002	0.0197567703	0.029954365299999997	-0.0942693176	0.118511886	0.17367202399999998	-0.026640189300000002	-0.07808285870000001	-0.006230629200000001	0.0623415689	0.0184094599	0.008690327900000001	0.0927399332	-0.1059817793	0.1255757921	-0.043923604000000005	0.0261619743	0.2236686498	0.0122874648	-0.0214841879	-0.069925397	0.0683026916	0.09602924410000001	0.0019675148	0.0519329537	0.01912924	0.0228580014	-0.093207441	-0.1033566118	-0.030142538700000002	-0.0734954683	0.12078037720000001	0.11118807720000001	0.09576119	-8.770069999999999e-06	0.00938449993	7.691412780489998e-11	8.806883893616999e-05	-0.0640199	-0.014677800000000003	0.00021543781284000013	0.00409854759601	-0.0444914	-0.0994179	0.00988391884041	0.00197948467396	-0.00053433	3.784300000000008e-05	2.855085489e-07	1.4320926490000058e-09	-0.000160062	-0.00019407290000000006	3.7664290514410016e-08	2.5619843844000004e-08	-0.000427522	-0.00023485399999999994	5.5156401315999974e-08	1.8277506048399997e-07	0.0	0.0	0.0	0.0
