csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
924.8416822521416	n/a	855332.1372309712	n/a	715.7867104746402	n/a	n/a	512350.6148921065	702.8805679341614	n/a	n/a	494041.0927794493	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0
912.0144986656516	-12.827183586490035	831770.4457763599	164.5366387615194	716.9681608768802	1.1814504022399888	1.3958250529530312	514043.343711176	698.4415644288005	-4.439003505360915	19.704752120606493	487820.6189217502	1.51578	25.63246	0.02592806006	-0.0489602871	0.0055104791	-0.17991225510000006	-0.014685066100000001	-0.1677187638	0.12298191380000001	-0.1378363135	0.24175085359999998	-0.1629988575	-0.0062064455	-0.0377463194	-0.18080278530000002	0.0955502664	-0.19546723579999997	0.18878371579999997	-0.032292224700000004	0.014169011499999997	-0.2312294458	0.0983378163	-0.024920141200000002	0.030737483599999997	0.0999754031	0.0939774257	-0.0921456347	0.12450533039999999	0.124477639	0.1244314912	0.0	7.880060000000003e-06	7.880060000000003e-06	6.209534560360003e-11	6.209534560360003e-11	0.0196617	0.0196617	0.00038658244689	0.00038658244689	0.0020263	0.0020263	4.10589169e-06	4.10589169e-06	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	8.464359999999997e-05	8.464359999999997e-05	7.164539020959996e-09	7.164539020959996e-09	1.0
906.988846988894	-5.025651676757548	822628.7685622434	25.257174776095948	716.2352078946927	-0.7329529821874985	0.5372200740975475	512992.87302795367	696.1496899497278	-2.2918744790727037	5.252688627824775	484624.3908171021	1.148924	19.42878	0.05407783828999999	0.0409686415	-0.047892406	-0.1769726921	-0.0685445192	-0.0688117574	0.08903896230000001	-0.13218917759999999	0.048334264	-0.2297813075	-0.19492562370000002	-0.0773347841	-0.056338603	0.10363713640000001	-0.169378584	-0.0036225542999999997	-0.1196283949	0.0067834636	-0.0742453974	0.027100795499999997	-0.0716143836	-0.0068603059	0.0723262339	0.0153581516	-0.0399976737	0.1244314912	0.1241823917	0.12376759529999999	0.0	8.623349999999998e-06	7.432899999999961e-07	5.524800240999942e-13	7.436216522249994e-11	0.048837800000000015	0.029176100000000007	0.0008512448112100005	0.002385130708840001	0.00944128	0.00741498	8.913776803839999e-05	5.49819284004e-05	0.000183643	0.000183643	3.3724751449e-08	3.3724751449e-08	-8.14337e-05	-8.14337e-05	6.63144749569e-09	6.63144749569e-09	0.0	-8.464359999999997e-05	7.164539020959996e-09	0.0	0.0
904.6015689535333	-2.387278035360737	818303.9985531941	5.699096418115818	715.5127256693941	-0.7224822252986769	0.5219805658725282	511958.46059484564	694.3054914321956	-1.8441985175321636	3.401068172067829	482060.1154329026	1.148155	19.415779	0.02134365835	0.0971012531	-0.1050395697	-0.0268276863	-0.1066263037	0.0839439477	0.0482595892	-0.055769156900000005	-0.0145380496	-0.1434106061	-0.08992203730000001	-0.0862981297	0.101451012	0.0727869664	-0.0701438964	-0.0276838635	-0.08830449259999999	-0.0321331786	-0.0344788632	0.0688395155	-0.10424452669999999	0.0784543791	0.1420984549	0.180716244	0.0027856389000000003	0.1242838566	0.12359259759999999	0.1224433458	0.0	-0.00436393	-0.00437255335	1.911922279859622e-05	1.90438850449e-05	0.0466066	-0.0022312000000000096	4.978253440000042e-06	0.00217217516356	0.0127565	0.003315220000000001	0.00016272829225	1.0990683648400002e-05	0.000330703	0.00014706000000000002	1.0936447420899999e-07	2.1626643600000005e-08	-0.0	8.14337e-05	0.0	6.63144749569e-09	0.0	0.0	0.0	0.0	0.0
904.0393890301207	-0.5621799234126001	817287.2169179539	0.316046266288197	715.4106357897322	-0.10208987966188944	0.010422343529379064	511812.3778010688	694.2220004750368	-0.0834909571588014	0.00697073992729281	481944.185943562	1.068967	18.076679	0.110758755	0.12003177179999999	-0.042284266699999996	0.0446783838	-0.108055184	0.12457247269999999	-0.0053596309	-0.060917948	0.024439093399999997	-0.0555546772	0.0803645407	-0.1020744581	0.1194923851	-0.044691528499999994	-0.0423314739	-0.011482256599999999	-0.044649518099999994	-0.2016256117	0.058527652199999995	0.0599822317	0.021987725899999998	0.1531791242	0.030420412	0.0709631417	-0.0444528379	0.1240625143	0.1227096555	0.1204658081	0.0	-0.0216047	-0.017240770000000002	0.00029724415019290017	0.0004667630620900001	0.109448	0.0628414	0.003949041553960001	0.011978864704	-0.000464245	-0.013220745	2.15523420025e-07	0.00017478809835502502	0.000484433	0.00015373000000000006	2.3467533148900005e-07	2.3632912900000008e-08	5.85718e-05	5.85718e-05	3.43065575524e-09	3.43065575524e-09	-0.000136815	-0.000136815	1.8718344225e-08	1.8718344225e-08	0.0
904.2258993871952	0.1865103570745532	817624.477122582	0.034786113296077344	715.9402815756697	0.5296457859375323	0.2805246585613863	512570.4867826493	694.696850764325	0.4748502892881561	0.22548279723704556	482603.7144618708	1.183964	20.021313	0.11946683500000002	0.0270979737	-0.023381739900000004	0.1495008297	0.0097283661	0.08936571619999999	-0.0662987763	0.051754422300000005	0.1500454857	-0.09763059019999999	0.0006010025	0.0150454447	0.0836937384	-0.0918915331	0.0087777421	0.1670614689	0.0109884531	0.047315335099999994	-0.0082567697	0.045943462000000004	0.2122957008	-0.0642121531	-0.0414728773	-0.0729130168	0.09005202109999999	0.12376759529999999	0.1215356597	0.11784553310000001	0.0	-0.0254488	-0.0038441	1.4777104809999995e-05	0.0006476414214400001	0.038313699999999985	-0.07113430000000001	0.00506008863649	0.0014679396076899994	0.0310015	0.031465745	0.00096109300225	0.0009900931084050248	0.000675338	0.000190905	4.5608141424400006e-07	3.6444719025e-08	1.3234899999999996e-23	-5.85718e-05	1.751625780099999e-46	3.43065575524e-09	-0.000125838	1.0977000000000014e-05	1.204945290000003e-10	1.5835202244e-08	0.0
905.8850936539516	1.6591942667563444	820627.8029044286	2.7529256148371237	717.0772312611342	1.136949685464515	1.2926545872778594	514199.7555931342	694.3597362348535	-0.3371145294714779	0.11364620598077595	482135.4433041353	1.192854	20.171659	0.05384085000000001	-0.11743799769999999	0.0381031013	0.000840892	0.1226017593	-0.06074173860000001	0.032526013199999995	0.047656772699999995	0.1986857181	0.0354832811	0.0295329451	0.1014401268	-0.0756176277	0.001880089	0.047406309199999996	0.1512629041	0.0820503589	0.1997264317	-0.07033524440000001	-0.0358595069	0.0728515144	-0.0372727707	0.0781387635	0.1496670408	-0.06837397	0.1233992748	0.1200733947	0.11459650130000001	0.0	-0.0373619	-0.011913100000000005	0.00014192195161000007	0.0013959115716100005	0.0365555	-0.0017581999999999945	3.0912672399999806e-06	0.00133630458025	0.0182799	-0.012721599999999996	0.0003341547440100001	0.0001618391065599999	0.000502217	-0.00017312100000000004	2.52221915089e-07	2.997088064100002e-08	-0.00025	-0.00025	6.25e-08	6.25e-08	0.0	0.000125838	1.5835202244e-08	0.0	0.0
904.4834613088697	-1.4016323450819073	818090.3317812735	1.9645732307798067	717.3800106478234	0.30277938668916704	0.09167535700386814	514634.0796770712	693.5056243483041	-0.85411188654939	0.729507114744958	480950.0510027311	1.292841	21.862469	0.09490171	-0.0708711834	0.0703794492	-0.188219295	0.0103430694	-0.1824248331	0.0837566983	0.00039184910000000003	-0.0350885191	-0.018843629599999998	0.00600723	-0.0088406666	-0.1722517947	0.0971367551	0.0087663433	-0.0321197044	-0.036519797	0.022583738	-0.1728415725	0.023898199900000004	0.0872200572	-0.0238992154	0.1280332927	-0.1309102876	-0.1645996197	0.122957771	0.1183263288	0.1107360475	0.0	-0.0378175	-0.0004556000000000005	2.0757136000000038e-07	0.0014301633062500005	0.0677803	0.031224800000000007	0.0009749881350400002	0.00459416906809	-0.00959616	-0.02787606	9.20862867456e-05	0.0007770747211236001	0.000855587	0.00035337	7.32029114569e-07	1.2487035689999998e-07	0.000103535	0.000353535	1.0719496225e-08	1.24986996225e-07	0.0	0.0	0.0	0.0	0.0
903.5448716986548	-0.9385896102148764	816393.3351729384	0.8809504564033134	716.7875403205554	-0.5924703272679608	0.3510210886930046	513784.37795879185	694.6091287379618	1.1035043896577008	1.217721937993815	482481.8417261104	1.220621	20.641211	0.11496039	0.07473153099999999	0.0432523049	-0.0859209812	-0.09176132470000001	-0.0722075306	0.0056271548	-0.0669790158	-0.0640698617	-0.0600915225	-0.08770294390000001	-0.10172778810000001	-0.0676355116	0.0173065358	-0.0673197649	-0.1081735876	-0.0205182424	0.013898575	-0.044184186900000005	0.024644522400000004	0.047131277699999995	-0.0783800332	0.015816435900000002	0.1303040815	0.08469590449999999	0.1224433458	0.116298606	0.106284769	0.0	-0.0441519	-0.006334399999999997	4.0124623359999955e-05	0.00194939027361	0.126944	0.05916369999999999	0.0035003433976900002	0.016114779136000002	-0.052721	-0.043124840000000005	0.002779503841000001	0.0018597518250256003	0.000878801	2.3214000000000025e-05	7.72291197601e-07	5.388897960000012e-10	-0.0	-0.000103535	0.0	1.0719496225e-08	0.0	0.0	0.0	0.0	0.0
901.5449493422307	-1.9999223564241217	812783.2956844851	3.9996894317250127	715.2038383411865	-1.583701979368925	2.5081119594570507	511516.530377966	693.7818796206471	-0.8272491173146364	0.6843411020978449	481333.2964899581	1.220713	20.642763	0.10135325	0.0365663846	-0.0531373908	0.08549606050000001	-0.026599214	0.0810643071	-0.0532172574	0.021181388500000002	-0.1615665086	-0.0552357685	0.0165856339	-0.0041138813	0.08629370230000001	-0.028090442099999998	0.0191545589	-0.1434913352	-0.15037745519999998	-0.0669583879	0.0989350062	0.0947054626	0.20554859579999998	0.0156334308	0.0106927449	0.0852147591	-0.0445296119	0.12185630439999999	0.1139950357	0.1012664153	0.0	-0.046563	-0.0024111	5.813403209999998e-06	0.002168112969	0.0859276	-0.0410164	0.0016823450689599994	0.007383552441760002	-0.08626219999999997	-0.033541199999999965	0.0074411671488399935	0.0011250120974399976	0.0006348290000000001	-0.000243972	4.0300785924100006e-07	5.952233678399997e-08	0.000243719	0.000243719	5.939895096100001e-08	5.939895096100001e-08	0.0	0.0	0.0	0.0	0.0
