csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
523.7443259038156	n/a	n/a	274308.1189164422	455.5629857255787	n/a	207537.63396320379	n/a	407.1487700587276	n/a	n/a	165770.12096033467	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-4.24805e-09	n/a	1.8045928802500004e-17	n/a	-1.2042300000000003e-10	n/a	n/a	1.450169892900001e-20	-2.984e-10	n/a	n/a	8.904255999999997e-20	0.0	n/a	0.0	n/a	0.00013932	n/a	n/a	1.94100624e-08	-5.62409e-05	n/a	3.1630388328099998e-09	n/a
519.0844983076522	-4.659827596163382	21.7139932259658	269448.716383307	454.9532977825061	-0.6096879430725721	206982.5031631777	0.371719387928064	405.9621517228484	-1.1866183358792457	1.4080630750448295	164805.26863144495	1.073546	20.958759	0.102764574386873	-0.07918939230000001	-0.08587657539999999	0.0201797131	-0.0661638118	0.032746140099999994	0.1151978224	-0.1614033333	0.0230472662	-0.0241938652	0.0152297693	-0.0726304057	0.0476526554	-0.1671355128	0.1860175882	0.024534175699999997	-0.0904899117	0.09830450060000001	-0.012867506599999998	0.0353702471	-0.0960272367	0.0126881363	-0.0138633625	0.053624443200000003	-0.08932177279999999	0.014737408	-0.0189761624	0.0408569298	-0.0660934509	0.11203405609999999	-0.0413519799	0.015008861299999999	0.0199202911	0.0198184197	-0.0553469736	0.058096546299999996	0.0708862188	-0.0311612878	-0.093258387	0.1095160999	-0.0841860067	0.0352377558	-0.0171245502	0.0024033962	-0.0079331903	0.0561247137	-0.0865140608	0.09548451880000004	-0.0953581519	0.0666618737	-0.2799797792	-0.0479749379	0.1946473231	0.0529950789	-0.1031353912	-0.0182969382	0.0054035727	-0.0547539099	-0.10378147689999999	0.0255470233	-0.035547652799999996	-3.77178e-05	0.0039985419	-0.1112618549	-0.10828225820000001	0.028391399700000007	0.12450533039999999	0.124477639	0.1244314912	0.0	2.65972e-06	2.66396805e-06	7.0741104784e-12	7.096725771420801e-12	0.0263618	0.026361800120423003	0.0006949445055891343	0.0006949444992400001	0.0166226	0.0166226002984	0.00027631084068036776	0.0002763108307600001	-0.000936066	-0.000936066	8.762195563560002e-07	8.762195563560002e-07	-6.39233e-05	-0.0002032433	4.130783899488999e-08	4.0861882828900004e-09	0.0	5.62409e-05	0.0	3.1630388328099998e-09
517.6992030167612	-1.3852952908910083	1.9190430429648035	268012.4648041897	455.6870557680482	0.73375798554207	207650.69279455228	0.5384007813467565	405.5854263605476	-0.3767253623007605	0.14192199860063925	164499.5380760672	0.910698	17.779498999999994	0.05347727717767999	-0.0106143252	-0.0510521049	0.0352834635	-0.08839674609999999	0.0805788326	0.024002864	-0.1383655708	0.0221525277	-0.0452528646	0.007827430500000001	-0.08912930919999999	0.0337726298	-0.09635261310000001	0.029897322900000002	-0.1426895128	0.1433791658	-0.1185532978	0.0647659176	-0.0029621518	0.0172345945	0.1458933591	0.1103689624	-0.12773448269999998	0.010928831100000001	0.0979923787	0.0341566906	-0.1112468746	0.0558722987	0.11478148	0.13870948130000002	-0.0418186537	0.0571742717	-0.0756182618	0.0985931375	-0.1895941108	-0.09994227539999999	-0.1793086004	-0.1042059962	0.0679734004	-0.07819234530000001	0.058454067199999994	-0.049349034800000004	-0.0571032905	-0.0846693241	0.0745197507	-0.0987747675	0.09499487	-0.1028764065	0.09714698849999999	-0.11345035279999999	-0.1772882679	0.0199395132	0.1539015462	0.0480373968	0.005926286899999999	0.0685002429	0.0435402999	-0.0015404067	-0.0067903882	0.06339531309999999	0.0924489234	0.0316846842	-0.0818521656	-0.09250536820000001	0.0664308931	0.1244314912	0.1241823917	0.12376759529999999	0.0	-2.45768e-09	-2.6621776800000005e-06	6.040190982399999e-18	7.087189999890182e-12	0.0217314	-0.0046304	2.144060416e-05	0.0004722537459600001	0.0405369	0.0239143	0.00057189374449	0.00164324026161	-0.000501391	0.000434675	2.51392934881e-07	1.8894235562500006e-07	-0.0	6.39233e-05	4.0861882828900004e-09	0.0	0.0	0.0	0.0	0.0
519.1951302849785	1.495927268217315	2.2377983917961193	269563.58331163577	454.13908812880027	-1.5479676392479291	206242.31136645825	2.3962038121588067	405.9185898951022	0.3331635345545578	0.11099794075688604	164769.90162242815	0.939692	18.345547	0.04969320245768	0.049628056799999994	-0.1194486282	-0.0058005172999999995	-0.009928329	0.06276844	0.06537654379999999	-0.05881839730000001	-0.0099184067	-0.0276794182	-0.0763201801	-0.0347807717	0.1135051037	0.0410801477	0.08908412800000001	0.0577630332	0.0415669025	-0.09524109060000001	-0.11970187339999999	-0.0637676767	0.0759982172	0.1368116535	0.0753824326	0.0306533313	0.0414191364	0.0020318664	-0.0628966751	-0.09082111050000001	-0.0646956445	0.0115885844	-0.1640114565	-0.0578143407	0.0629320761	-0.059257135999999995	0.1936748868	-0.2080514359	-0.05662787070000001	0.009386838599999999	-0.028672260699999997	0.0541955522	-0.1316845494	-0.0208389697	-0.0247017117	-0.1186084426	-0.014547713799999999	0.1245116782	-0.14911944359999998	0.0392086751	-0.041143233	0.1574828733	-0.1013856762	-0.060254323099999986	-0.0361811297	-0.0392194851	0.0478107422	-0.09588291980000001	0.10970299730000001	0.0480663821	0.017566023400000002	0.08413764650000001	0.09213351689999999	-0.0360939487	-0.2318973695	-0.086919403	0.047109118	0.042140526	0.1242838566	0.12359259759999999	0.1224433458	0.0	0.0	2.45768e-09	0.0	6.040190982399999e-18	0.00424505	-0.01748635	0.00030577243632250005	1.80204495025e-05	0.061333300000000014	0.02079640000000001	0.0004324902529600003	0.003761773688890001	-0.0007295999999999997	-0.0002282089999999997	5.323161599999996e-07	5.207934768099987e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
518.2241604603538	-0.9709698246247171	0.9427824003317541	268556.2804848385	454.6237367321967	0.4846486033964084	206682.74200034566	0.23488426877408916	405.75477302600996	-0.1638168690922157	0.026835966599176142	164636.93583338885	0.925094	18.060541	0.05244143979000001	0.0046171653	-0.1695377547	-0.0427314575	0.0791649363	0.0634302496	0.1544875984	0.0063692141	0.0073091038	-0.0011377964	-0.0022018749	-0.0804934306	0.045230777800000004	-0.0649212007	0.15368447970000002	0.09879868189999999	-0.1290030372	0.0548350252	-0.0815609275	-0.0762764489	-0.0384757698	0.07616132769999999	-0.023212835499999997	-0.0788141876	0.1452059021	0.1014775675	-0.004688465300000001	0.0144611451	-0.1127356249	-0.0048388597	-0.0357363199	0.0974399612	0.0218970761	-0.0245848518	0.023448762	-0.0605150097	0.0328524146	0.0030431054999999997	0.08359540559999999	0.13317510970000002	-0.09214396039999999	-0.0818647292	-0.035487554	-0.0840857809	0.0500213408	-0.0165260284	-0.0250139346	-0.095426112	0.0400392004	-0.0526153475	-0.0402356453	0.0402475084	0.088615225	0.0468197746	-0.062277359299999994	0.1166649744	0.0470094301	-0.1058286076	0.08412151820000001	-0.0625044157	0.1033155048	0.0093271898	-0.0849565072	0.024773180699999998	-0.03316069	0.006228994200000001	0.1240625143	0.1227096555	0.1204658081	0.0	-3.71279e-06	-3.71279e-06	1.37848095841e-11	1.37848095841e-11	0.000716423	-0.0035286270000000008	1.2451208505129002e-05	5.132619149289999e-07	0.0764462	0.0151129	0.00022839974640999995	0.005844021494440001	-0.00129735	-0.0005677500000000003	1.6831170225e-06	3.223400625000004e-07	-0.0	0.0	0.0	0.0	-0.000108174	-0.000108174	1.1701614276e-08	1.1701614276e-08
520.4006486127141	2.176488152360321	4.737100677364843	270816.83507653355	455.20143786744507	0.5777011352483896	207208.34903658944	0.3337386016672781	405.7230757744031	-0.03169725160682901	0.0010047157594266244	164611.21421584208	0.920708	17.974916	0.04205436421000002	0.0608774053	-0.1419872101	-0.036010463900000005	0.0108664588	0.072348101	0.1207911056	-0.056499563899999994	-0.0480837891	-0.0373021392	0.0292183979	-0.013652291399999999	0.0174221976	-0.06462861019999999	0.0345633205	0.026678685299999998	-0.0551932979	-0.0224253223	0.05370522900000002	-9.182540000000001e-05	0.0924619192	0.051838059900000004	0.101705045	0.011011606200000001	-0.0107470448	-0.058856088200000004	0.08700519289999999	-0.061524788899999995	-0.1646181997	-0.0710316788	0.0211000492	-0.0495213855	0.0029680322	0.0855422634	-0.0527537032	0.063698168	-0.061106410599999994	0.0020805555999999998	-0.08190859639999999	0.0513700566	-0.1678558452	-0.0357211147	-0.0470740258	0.0012104136	0.0484876068	0.0024098429	0.0563723192	-0.1004170859	-0.1039365065	-0.06094708240000001	-0.068903754	-0.0751827075	-0.07888418650000001	0.0097901044	0.0606836045	-0.1264939953	0.050647020599999995	0.0101666138	0.0038496796999999998	-0.0860841521	-0.1617770734	-0.0208162498	-0.0346561021	0.1331007843	-0.0185163378	-0.08519107960000001	0.12376759529999999	0.1215356597	0.11784553310000001	0.0	-0.006577600000000001	-0.0065738872100000005	4.326482176000002e-05	4.32159930498016e-05	0.016986999999999995	0.016270576999999994	0.0002647316759129288	0.0002885581689999998	0.0660515	-0.010394700000000008	0.00010804978809000013	0.0043628006522500005	-0.00136548	-6.813000000000001e-05	1.8645356304000005e-06	4.641696900000002e-09	-0.0	0.0	0.0	0.0	0.0	0.000108174	0.0	1.1701614276e-08
519.9552895701312	-0.4453590425829361	0.1983446768103895	270353.503151959	455.4986890108615	0.2972511434164176	207479.05569061352	0.08835824226236765	406.2377912261276	0.5147154517244985	0.2649319962439545	165029.14302028285	0.901158	17.593243	0.053276899237687005	0.09473886390000001	-0.1228304147	-0.0455738787	-0.0949103395	0.0521282879	0.0396411213	-0.1980288198	0.025393953700000003	-0.1099560157	-0.001413349	-0.0896431278	0.0631692592	-0.0702518169	0.0748186025	-0.027655996000000002	0.0235171191	0.0658369285	0.025101968399999997	0.1567794152	0.10103091730000001	-0.0342600183	-0.0219595427	0.0084770924	0.0412153812	-0.0517217122	0.058919390099999996	0.145258641	-0.0708581132	0.1006309044	0.0061771785999999995	-0.0334984864	-0.1199648405	-0.0543143016	-0.13232086140000002	0.1873182535	0.0821732755	0.0078662357	0.09736765689999999	0.005476298399999999	-0.1492114274	0.0169863822	-0.0807200927	0.0274552501	0.0583996504	0.0545271825	0.06744345339999999	-0.0727413244	-0.0930011736	-0.0001991225	-0.0405202296	-0.1041318866	0.13759097	-0.0835230295	-0.040037901699999996	0.0740366373	-0.069796691	-0.06307929820000001	0.006473813199999999	-0.07853985349999999	-0.10392088140000001	0.1199123592	0.021440700899999998	0.1120880226	-0.0070447125	0.0684182468	0.1233992748	0.1200733947	0.11459650130000001	0.0	-7.623130000000001e-10	0.006577599237687001	5.811211099689999e-19	4.326481173162062e-05	0.0512772	0.0342902	0.0011758178160400001	0.00262935123984	0.0696156	0.0035641000000000006	1.2702808810000004e-05	0.00484633176336	-0.00154238	-0.00017690000000000002	2.3789360644000005e-06	3.1293610000000004e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
518.3673504703777	-1.5879390997534983	2.5215505845259507	268704.71003367944	455.2990137862622	-0.19967522459927525	207297.19195474297	0.039870195318771014	405.64652473790534	-0.5912664882223453	0.3495960600947848	164549.10303194	0.973915	19.01368	0.05501145923768698	0.0094263956	-0.11474707460000001	-0.0655131762	-0.0963079085	0.011414051599999999	0.0500783047	-0.1611708527	0.0647002396	-0.0741291985	0.0051596815	-0.0676234244	0.0111548655	-0.0098647912	0.022138718199999997	-0.1459861751	0.0843668403	0.0149056201	0.0136033272	-0.0766645708	0.044646301	0.0017801645999999999	-0.0666186453	-0.0532755841	0.09651834449999999	-0.0473902553	-0.0445972968	0.044750376200000004	0.06366468019999999	0.0778294884	-0.1472652504	0.0102634426	-0.1241297161	-0.1437891503	-0.0808319479	-0.0149519164	-0.0007705173	0.0601194339	-0.060652792000000004	0.055763201	-0.1350837344	-0.0154909177	-0.0797466899	-0.01452373	-0.0165108898	0.0940717728	0.00909824	-0.0166027771	-0.0048987833	-0.0656364207	0.054700020999999995	-0.1225031851	0.092078727	-0.0202784924	0.0842986483	0.14308187039999998	-0.1406899709	0.11473521140000001	0.0585048689	-0.0319476006	0.1117714625	0.0167706187	0.0097246433	0.0027335896	-0.0015714601	0.2012384721	0.122957771	0.1183263288	0.1107360475	0.0	-0.00605531	-0.0060553092376869995	3.66667791961e-05	3.6666769964017516e-05	0.0265816	-0.0246956	0.0006098726593599999	0.0007065814585599997	0.08459759999999998	0.014981999999999981	0.00022446032399999947	0.0071567539257599965	-0.0015928	-5.041999999999981e-05	2.53701184e-06	2.54217639999998e-09	-0.0	0.0	0.0	0.0	-0.000135151	-0.000135151	1.8265792800999998e-08	1.8265792800999998e-08
518.5163116366988	0.1489611663211008	0.022189429071742654	268859.1654333261	454.4680029809719	-0.8310108052903047	206541.1657335127	0.6905789585092407	405.80869317682885	0.16216843892357247	0.02629860258290845	164680.69545788562	1.0227560000000002	19.967186	0.0560143197	0.0087387825	-0.0852053534	-0.07251470780000001	0.025602371699999998	0.022960107599999998	0.0709557842	-0.0570865791	0.0339399321	-0.1165921677	0.0369033225	-0.0264223058	0.1240888192	0.1020514811	-0.0890907752	-0.019861921299999998	0.15339936210000002	0.0244661981	-0.012560548500000001	-0.1679426043	0.0226707323	-0.007073745	-0.0084937163	0.102697421	0.045776929400000006	-0.11729474109999999	-0.0117916497	-0.0816217816	0.0220195949	-0.10655598779999999	-0.030758470899999998	0.0316466477	-0.0754590472	0.1348834085	0.0615262133	0.0013724206	-0.015103508600000001	0.0400017722	0.0100795198	0.056471434699999996	-0.0732242936	-0.055361302599999995	-0.049656236900000005	-0.1114593274	-0.012675423100000001	0.120195922	0.012713971999999999	0.11148823869999999	0.0345846451	-0.061512665700000003	0.039466190299999995	0.030185572	-0.0736978626	-0.050374140899999996	-0.0477742574	0.0383136025	-0.092965586	0.18922673980000002	-0.038706937999999996	0.07740095179999999	0.0963969311	-0.033709124	-0.0274066773	0.07026801349999999	-0.0923277742	0.0552856537	0.1224433458	0.116298606	0.106284769	0.0	-1.34403e-05	0.006041869700000001	1.8064166409e-10	3.65041894717781e-05	0.0247911	-0.0017905000000000004	3.2058902500000014e-06	0.0006145986392099999	0.106063	0.021465400000000023	0.00046076339716000095	0.011249359968999999	-0.0010880000000000002	0.0005047999999999997	1.1837440000000004e-06	2.5482303999999965e-07	-0.0	0.0	0.0	0.0	-0.000164682	-2.9531000000000013e-05	2.7120161124e-08	8.720799610000006e-10
519.4718191180358	0.9555074813370084	0.9129945468909934	269850.97085780127	455.49028843506926	1.0222854540973572	207471.40285866262	1.0450675496590398	405.9409632135672	0.1322700367383618	0.017495362618767583	164788.06561475873	0.8904690000000001	17.384567	0.034612390300000004	0.03017712	-0.1244525232	-0.1184704756	0.0365286031	0.0107852607	0.1658514374	0.0353686115	0.0368068211	-0.0535795616	-0.017274433999999998	-0.0943479379	0.1119764399	0.0718988268	-0.0754286098	-0.0662429375	-0.0617732435	-0.0191852528	-0.11746331460000001	-0.0818206468	0.1249305484	0.0940980024	0.0987113477	-0.0724749881	0.0884427008	-0.029611337	-0.1016450853	0.0974173732	0.0200747454	-0.052091441100000004	0.0034478085	-0.0072479292	-0.0269295744	0.0283587577	0.0020053078	0.0743904856	0.0592439195	0.015182686200000003	0.11393961539999999	0.0567937201	-0.09722756980000001	-0.14817874050000002	-0.078622682	-0.1103968797	0.15394558949999998	0.1025576983	0.032185231099999996	-0.0180134201	-0.007089262	0.026395431	0.08304239320000001	0.028057111800000003	-0.11339136130000001	0.006851647	0.0667295788	0.0703768449	-0.11273419259999999	-0.0460127373	-0.22179654780000002	-0.0517686946	-0.1216279772	0.06776146450000001	-0.1412825398	-0.1205559544	-0.0860457963	0.045464109800000006	0.12185630439999999	0.1139950357	0.1012664153	0.0	0.0	1.34403e-05	0.0	1.8064166409e-10	0.015994799999999997	-0.0087963	7.737489369e-05	0.0002558336270399999	0.0957105	-0.0103525	0.00010717425625	0.009160499810250002	-0.000943679	0.00014432100000000031	8.905300550409998e-07	2.082855104100009e-08	-0.0	0.0	0.0	0.0	0.0	0.000164682	0.0	2.7120161124e-08
