csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85
464.183979160848	n/a	n/a	215466.7665095986	301.042158836964	n/a	90626.38139721988	n/a	267.9975503268252	n/a	n/a	71822.68698117921	n/a	n/a	n/a	-0.054684062400000004	0.17220231870000002	0.01070512	-0.08856649119999999	0.0887875731	-0.09283452630000001	0.010776674299999999	-0.0507555667	0.0717543264	-0.0361658985	0.0932842373	-5.9608500000000004e-05	0.04628051230000002	-0.0571671639	0.124126529	-0.1165689204	0.037060746	-0.0273063438	-0.0484399583	0.1054752526	-0.0530152211	0.0453869887	0.09243884210000004	-0.057436731799999995	0.0014437916	-0.0602938721	0.0040577095	-0.039042384	0.07178880530000001	-0.1139854814	0.0545281628	-0.0296791642	0.0680267598	0.0951278959	0.09512068720000001	0.0951086731	0.0950918543	0.0950702315	0.0950438059	0.09501257869999999	0.0949765517	0.0949357265	0.0009500410000000002	n/a	9.025779016810005e-07	n/a	0.212108	n/a	0.044989803664	n/a	-0.14331	n/a	0.020537756100000002	n/a	-0.000918327	n/a	n/a	8.433244789289998e-07	0.000908386	n/a	n/a	8.251651249960002e-07	0.0005088219999999999	n/a	2.58899827684e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
452.49483612974035	-11.689143031107676	136.63606480169315	204751.57672408054	299.62406603839906	-1.418092798564942	89774.58094938293	2.0109871853417487	265.2233917950589	-2.774158531766318	7.6959555593718525	70343.44755527531	0.922182	46.545429	0.26673530900000003	-0.0704049861	0.0399867551	0.027624078	-0.0471563358	0.0506466545	-0.107781456	0.0424708716	0.0411245034	0.1054861205	-0.1008111634	0.1229061585	0.031120893700000006	0.03749017	-0.1015377142	0.0650056866	-0.0152148773	0.0231073173	0.0171969565	-0.0272176315	0.1329598722	-0.04743244730000002	0.066131049	0.1502437899	0.0005323066000000001	0.0243701369	-0.0668594411	-0.0526188642	-0.015606131200000001	0.0760610563	-0.0500005137	0.0143487976	-0.08295405480000001	-0.0338282695	0.0951086731	0.0950438059	0.0949357265	0.0947844843	0.0945901478	0.0943528056	0.09407256539999999	0.09374955480000001	0.09338392050000001	0.011107	0.010156958999999998	0.00012336544899999998	0.00010316381612768095	0.223498	0.011390000000000013	0.049951356004	0.00012973210000000025	-0.052542999999999986	0.090767	0.0027607668489999988	0.008238648289	-0.00332013	-0.002401803	5.768657650808999e-06	1.1023263216900003e-05	0.0014579	0.000549514	3.01965636196e-07	2.1254724100000003e-06	0.000371712	-0.00013710999999999994	1.3816981094399993e-07	1.8799152099999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
446.41536074469633	-6.079475385044019	36.960020957356136	199286.67430881734	299.77439679852625	0.15033076012718993	89864.68897592027	0.02259933744041872	263.4039278101619	-1.81946398489697	3.310449192337161	69381.62918582099	0.712233	35.948631	0.07969635000000001	-0.0236674652	0.044856946200000004	-0.037808675699999995	-0.0277196323	0.0577276613	-0.11529158619999999	0.0277427199	0.0117707711	0.067264114	-0.0426832717	0.0990245286	0.0430115601	-0.0239594971	-0.057514231799999996	0.0264839615	-0.04595188	0.0407124695	0.0648779715	-0.0208012882	0.09909041019999999	-0.070065456	0.0577238315	0.12446176800000001	1.08699e-05	0.0174175265	-0.0769809036	0.0081299738	-0.011597451100000001	0.0598043535	-0.0654215355	0.050383163200000004	-0.0220626168	0.0475636132	0.0950702315	0.0948901053	0.0945901478	0.09417073779999999	0.09363240490000001	0.0929758289	0.0922018389	0.0913114125	0.0903056741	0.020847900000000003	0.009740900000000005	0.00043463493441000015	9.488513281000008e-05	0.215777	-0.0077210000000000065	0.046559713729	5.961384100000009e-05	-0.0228863	0.029656699999999994	0.0005237827276899999	0.0008795198548899997	-0.00368817	-0.00036804	1.3545344160000002e-07	1.3602597948900004e-05	0.0014579	0.0	0.0	2.1254724100000003e-06	0.000655227	0.000283515	4.29322421529e-07	8.038075522500003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
446.9485629430898	0.5332021983934965	0.2843045843716576	199763.01791689312	299.7987969531158	0.024400154589557133	89879.31865453557	0.000595367543994286	263.8618389014732	0.4579110913113027	0.2096825675459082	69623.070028467	0.705116	35.589447	0.08071076	-0.0321989888	0.0352864807	0.0308781681	-0.0364216047	0.0669003539	-0.0970629073	0.0549035204	0.0485343204	0.0830719874	-0.10772253529999999	0.09290023830000001	0.0183318812	-0.0004493207	-0.0785563769	0.034628422	-0.031262176600000004	0.021592849	0.0043212098	-0.025887344	0.1340955596	-0.0387674976	0.047729255899999996	0.1152240577	0.0091749359	0.0100337257	-0.083591665	-0.032509302000000004	-0.0376459793	0.055442156799999996	-0.0247784292	0.04667244	-0.09410871779999999	0.0011480486	0.09501257869999999	0.0946597098	0.09407256539999999	0.0932525987	0.0922018389	0.0909228867	0.0894189074	0.0876936231	0.08575130380000001	0.00173437	-0.019113530000000004	3.0080392969e-06	0.00036532702906090015	0.237847	0.022069999999999982	0.056571195408999984	0.0004870848999999991	-0.00434027	0.01854603	1.88379436729e-05	0.00034395522876089994	-0.00400317	-0.0003150000000000002	9.922500000000012e-08	1.6025370048900007e-05	0.00151042	5.251999999999991e-05	2.758350399999991e-09	2.2813685764e-06	0.0007073310000000001	5.210400000000008e-05	5.00317143561e-07	2.714826816000009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
446.8910284757233	-0.05753446736650857	0.003310214935147841	199711.59133208974	300.8900000203832	1.0912030672673725	90534.7921122662	1.1907241340137211	265.3462078127355	1.4843689112622656	2.2033510647219234	70408.61000059941	0.7510299999999999	37.906868	0.06840544999999998	0.0018982001	0.0458821754	-0.0030705621000000002	-0.042055621200000004	0.06311400190000001	-0.063270658	0.0216186891	0.030567043	0.047412212999999995	-0.0509055969	0.08010018719999999	0.0284587134	0.0175564567	-0.014709483700000001	0.0221242282	-0.0516334734	0.021041988900000003	0.0378723675	-0.0440519116	0.09647047380000001	-0.0251154495	0.0397159758	0.08503902640000001	-0.047281538399999996	0.0224321596	-0.066756916	0.0015498337	-0.0258843057	0.08077814679999999	-0.11753026119999999	0.0412065246	-0.0555638366	0.07538056809999999	0.0949357265	0.0943528056	0.09338392050000001	0.0920330347	0.0903056741	0.0882089048	0.08575130380000001	0.0829429245	0.0797952549	-0.00172682	-0.0034611900000000003	2.9819073124e-06	1.1979836216100004e-05	0.25285100000000005	0.015004000000000071	0.06393362820100003	0.0002251200160000022	-0.00987213	-0.00553186	9.74589507369e-05	3.06014750596e-05	-0.00449269	-0.0004895199999999994	2.3962983039999945e-07	2.01842634361e-05	0.00133695	-0.00017347	3.00918409e-08	1.7874353025e-06	0.000482153	-0.00022517800000000006	2.32471515409e-07	5.070513168400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
444.4425030976663	-2.4485253780570133	5.99527652698924	197529.1385597191	299.4892688702762	-1.400731150106992	89693.82216845258	1.9620477548800568	263.8636934448366	-1.4825143678988866	2.1978488510266354	69624.0487183507	1.104228	55.733879	0.12687890999999998	-0.0463187962	-0.010079292	0.0530773643	-0.02244843	0.048034574299999994	-0.0741579346	0.0646258959	0.053332951600000005	0.07128382030000001	-0.1688741854	0.1513583711	0.0335840126	-0.0122532335	-0.033568255400000004	0.0169205725	0.0046543543	0.024488109900000003	-0.030321416099999998	-0.0241739996	0.1313157282	-0.0273798205	0.030760974	0.1721057773	-0.0118450581	0.050100153700000004	-0.06479102070000001	-0.0890385126	-0.0401322427	0.0176253336	0.050751400700000004	-0.005695734	-0.0833229749	-0.1247283938	0.0948396904	0.09396964070000001	0.0925254653	0.0905159879	0.0879534856	0.08485361460000003	0.0812353141	0.0771206908	0.0725348839	-0.013807299999999998	-0.012080479999999998	0.00019064153328999996	0.00014593799703039995	0.278143	0.02529199999999993	0.07736352844899999	0.0006396852639999963	0.06895599999999999	0.07882813	0.0047549299359999995	0.006213874079296899	-0.00441189	8.07999999999998e-05	6.528639999999967e-09	1.94647733721e-05	0.00142036	8.341000000000012e-05	6.9572281000000205e-09	2.0174225296000003e-06	0.000432797	-4.935600000000008e-05	1.87313243209e-07	2.4360147360000074e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
432.1918853091353	-12.250617788531029	150.0776362006729	186789.82572706477	296.9354349017557	-2.553833968520508	88170.65250029479	6.522067938769204	258.89553331108084	-4.96816013375576	24.68261511464005	67026.89716842897	2.410016	121.64109800000004	3.0744969500000003	0.1346439174	0.0627665072	-0.2397218409	0.1112702972	0.1054255335	-0.0361837509	-0.0967048104	-0.1377031548	-0.0183084477	0.2524671066	0.004821896599999999	0.0897303375	0.022932946000000003	0.0231175917	-0.1202488709	-0.1105516808	0.051070475899999995	0.0715799169	0.11557233539999999	0.0163347798	-0.026456594500000003	0.0757000322	-0.0048666857	-0.0077267014	-0.0991911779	-0.0159430284	-0.16506806470000002	0.1280000907	-0.23435615510000002	-0.0040557343	-0.0713713436	0.2274588398	-0.0043960857	0.09472448970000001	0.0935105247	0.0914987609	0.0887063618	0.0851571514	0.08088141019999999	0.0759156173	0.07030213910000001	0.0640888679	0.273748	0.2875553	0.07493796750399999	0.08268805055808999	0.702575	0.424432	0.4936116306249999	0.18014252262400002	1.79467	1.725714	3.2208404089	2.978088809796	-0.0135811	-0.00916921	8.407441202410001e-05	0.00018444627721	0.00182074	0.0004003799999999999	1.603041443999999e-07	3.3150941476e-06	0.00359912	0.003166323	1.29536647744e-05	1.0025601340328999e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
459.8321359764434	27.640250667308127	763.9834569516272	211445.59327665836	303.5423241962311	6.606889294475423	92137.94257844989	43.650986149453956	267.7500533129105	8.854520001829654	78.40252446280144	71690.09104906641	2.24246	113.184052	1.6217469999999998	-0.0817707785	0.0220854563	-0.15415401880000001	-0.032314121800000005	-0.1965108911	0.0786749012	-0.1800188361	-0.17075078559999998	-0.0197641835	0.25679728079999997	-0.1275068613	0.026192773	-0.0729201391	-0.027757251299999997	0.0896045614	0.037544715	0.06317102599999999	0.0938541478	-0.006798620500000001	-0.3545941197	-0.0022592715	0.010916426699999999	-0.1070480275	0.08752665779999999	-0.0820820163	0.0346581803	0.0696475542	0.1622939602	0.0632699716	-0.1326668732	-0.0350113207	0.0768750992	0.0027263043	0.0945901478	0.0929758289	0.0903056741	0.0866100059	0.08193079240000001	0.0763211709	0.0698448443	0.0625753579	0.054595264299999995	0.193465	-0.08028300000000001	0.037428706225000004	0.006445360088999999	0.171597	-0.530978	0.029445530408999998	0.28193763648399994	2.27136	0.4766900000000001	5.1590762496	0.2272333561000001	-0.009083430000000002	0.00449767	2.022903542889999e-05	8.250870056490003e-05	0.00625988	0.004439139999999999	1.9705963939599994e-05	3.91860976144e-05	0.00186001	-0.00173911	3.4596372001e-06	3.0245035921e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
429.0714014924391	-30.760734484004274	946.2227859954097	184102.2675786859	299.77255896636973	-3.7697652298613775	89863.58710924562	14.211129888271804	257.1266524868757	-10.62340082603481	112.8566451105971	66114.11541910653	2.45371	123.846466	1.0784224999999998	-0.0408050064	-0.1435524445	-0.0380323553	0.07695699389999999	-0.1539527953	-0.0078509853	-0.0017165553	0.0316708283	-0.1099567303	0.1116361066	-0.0016747944	0.1369264612	-0.3128227793	0.0428554272	-0.0835297873	0.1021041085	0.029674001000000002	0.15576285609999999	0.0509445507	-0.2168745556	-0.0723334191	-0.015397038200000001	-0.0532478801	0.0614526464	-0.0358943315	-0.2245639426	0.0765394288	0.059187276500000004	-0.1219530225	0.23524136780000002	0.12219874900000001	0.033164013799999996	0.09260159189999999	0.0944366918	0.0923659852	0.0889483746	0.08423369630000001	0.0782907011	0.0712060512	0.0630830566	0.0540401691	0.0442092542	0.245018	0.05155299999999999	0.060033820324	0.0026577118089999986	0.204593	0.032996	0.041858295649	0.0010887360159999998	2.99707	0.7257099999999999	8.982428584900001	0.5266550040999998	-0.0135101	-0.004426669999999999	1.9595407288899992e-05	0.00018252280200999998	0.00690464	0.0006447600000000003	4.157154576000004e-07	4.76740535296e-05	0.00156817	-0.00029184	2.4591571489e-06	8.517058560000003e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
437.65648010014985	8.585078607710727	73.70357470057236	191543.1945736529	298.914809461503	-0.8577495048667174	89350.06331540665	0.7357342130990989	257.7349356141449	0.6082831272692033	0.3700083629204018	66427.2970360274	3.156272	159.30702199999996	2.981631	0.1276845663	-0.1094066924	0.1273497696	0.1121117512	-0.0804767256	0.24977014190000002	0.0440744872	0.0709186754	0.0875652798	0.3083700672	-0.1146544928	-0.1085887193	0.2595887768	-0.2493565914	-0.10604067439999999	0.1652317955	-0.3246315162	-0.010207728000000001	0.1074121046	-0.0539237805	0.1538650659	-0.1036696169	-0.0732191058	0.076128578	-0.2574075201	0.1083884298	-0.0553304543	0.17111151870000002	-0.0273719741	-0.0583281247	-0.1297736192	0.1520466673	0.0819639345	0.09426415279999999	0.0916814868	0.08742933039999999	0.0815851141	0.074255259	0.0655732396	0.0556971526	0.0448068383	0.033100605899999996	0.559786	0.31476800000000005	0.31336036579599996	0.09907889382400004	0.0706475	-0.1339455	0.004991069256249999	0.01794139697025	0.9613950000000002	-2.0356749999999995	0.9242803460250004	4.143972705624998	-0.00831241	0.0051976900000000005	2.701598133610001e-05	6.909616000809998e-05	0.00267282	-0.004231820000000001	1.7908300512400007e-05	7.143966752399999e-06	0.00105283	-0.00051534	1.1084510089e-06	2.655753156e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
