csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
966.9711130103788	n/a	935033.1333965306	n/a	754.5863383794458	n/a	569400.5420688995	n/a	712.9438295155127	n/a	n/a	508288.9040442444	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.00206025	n/a	n/a	4.2446300625e-06	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949.5640042352776	-17.407108775101165	901671.7981393344	303.00743590820395	753.6442277729121	-0.9421106065336744	567979.622055429	0.8875723949432479	706.7711495247045	-6.172679990808206	38.10197826892399	499525.4578004722	1.282609	24.540649	0.05858769	-0.0199601945	0.08960742099999999	-0.0833233566	-0.1014304157	-0.0475943167	0.0493024483	-0.1221231908	-0.0656593517	0.1353235641	-0.0667642337	0.0709016789	-0.11168724349999999	0.0937047345	-0.0584399223	0.1288830566	-0.0765805101	0.023374540200000002	-0.045714311900000006	0.0298710566	-0.2139914527	0.13005658220000002	-0.1486155575	0.0187383046	-0.0231927909	0.0367622857	-0.052438686100000007	0.1920747707	-0.0111562924	0.0031102282	-0.11573632390000001	-0.1464272351	0.1379955698	-0.0067919771	-0.060083333600000004	0.115989476	-0.15741234380000002	0.1164864559	0.11625350599999999	-0.0025432103	0.0373612132	-0.1040390068	0.11094846859999999	-0.07247827	0.0002844482	-0.0567614443	0.0253062548	-0.1129452292	0.1498512203	-0.0594069285	0.0462233201	-0.0870203495	0.11717822970000001	-0.10280529570000001	0.0586745909	-0.17508162359999999	0.0698053334	-0.0933545082	0.0975788251	-0.12797873939999999	0.047439354100000004	-0.0116635457	0.1656870479	-0.10503612279999999	0.1363333747	-0.11945106800000001	0.002664912	0.07693197339999999	0.050750017	-0.0237565239	0.12450533039999999	0.124477639	0.1244314912	0.0	0.0228685	0.0228685	0.00052296829225	0.00052296829225	0.0229373	0.0229373	0.00052611973129	0.00052611973129	0.00953004	0.00746979	5.5797762644100013e-05	9.08216624016e-05	0.0	0.0	0.0	0.0	-0.000106242	-0.000106242	1.1287362564e-08	1.1287362564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945.1648975972794	-4.399106637998216	893336.6836500756	19.352139212479965	753.6345691462532	-0.009658626658961113	567965.0638122587	9.328906893719427e-05	705.4629001374292	-1.308249387275282	1.711516459306151	497677.9034703124	1.035768	19.817736	0.03270966	0.0488611711	0.0280777881	-0.1119613349	-0.1024914902	0.0039958388	0.0832092508	-0.024501055499999997	-0.0282782567	0.0994472735	-0.09066003460000001	0.0135618577	0.0712295164	-0.0094382933	-0.0033064424	0.1769651555	-0.15356610699999998	0.024126740499999997	0.0625505244	0.000735969	-0.1392733561	0.0254225688	-0.021347400699999998	0.036656352	0.1013501698	0.0715324663	0.0738648628	-0.052050729500000004	0.0931796973	0.037403235800000004	-0.0889884423	-0.0323436831	-0.0403315175	0.0557560323	-0.0375023736	0.1183253457	0.0419242875	0.053090113200000004	0.1020490645	0.040377537799999995	0.0643753589	-0.061561932199999995	0.0054953691	-0.0521755366	-0.015405636	-0.113620431	-0.1042990385	0.0246046305	0.045878380700000006	-0.1162485191	0.1360727342	-0.10880967230000001	0.011695919099999999	-0.0790798552	-0.055462343	-0.0028299629	0.0671468925	0.0839054372	0.05222837	-0.0525972679	0.0635812144	-0.0992218539	-0.0526756503	0.08877951769999999	-0.1128613947	-0.0513155071	0.035535998900000004	0.0834716299	-0.005651399499999999	0.0018141353	0.1244314912	0.1241823917	0.12376759529999999	0.0	0.0379016	0.015033099999999994	0.0014365312825599995	0.00022599409560999985	0.0268491	0.0039117999999999965	1.5302179239999972e-05	0.0007208741708099999	0.0179827	0.00845266	7.144746107560002e-05	0.00032337749929000004	0.0	0.0	0.0	0.0	-0.0	0.000106242	1.1287362564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
944.390720051798	-0.7741775454813933	891873.8321199535	0.5993508719275947	754.6383861338077	1.0038169875545009	569479.0938266378	1.007648544502993	706.0227540707408	0.559853933311615	0.3134364266444863	498468.1292656338	1.013259	19.387062	0.04465005	0.041970576600000004	0.0849985543	-0.0829685526	-0.1283514138	0.012257725	0.0801880479	0.0090001416	-0.0325384041	0.1174391611	-0.0677107012	0.16129026259999998	-0.023433497400000003	0.114449535	-0.015214707	0.1640272522	-0.0725017508	0.08721332300000001	-0.0030305328	-0.0143674408	-0.0759543792	-0.054896527800000004	0.0735472881	0.0009562292	0.129287104	-0.07663602629999999	-0.11660661800000001	-0.0175727732	0.188789197	0.1187123551	-0.0317876567	-0.026595140299999997	0.1298269173	0.0531137615	-0.09502824130000001	0.085586173	0.0396338282	-0.000269882	0.1129283232	0.0797813243	0.0737668287	-0.0578323425	-0.0107296915	-0.0440553328	0.0295755698	-0.1956736461	-0.0708096667	-0.12437301419999999	0.1199299861	-0.0583938122	0.1468194955	-0.0721291779	0.1089549548	-0.055184316399999996	-0.0682771313	0.1469996567	0.0088859677	-0.11939389550000001	-0.057519716900000004	-0.062991862	-0.09514564689999999	0.061313728	0.0115156153	0.125624404	-0.056206562800000005	-0.0608401666	-0.1272805531	-0.0399499182	0.1052299043	-0.09045941880000001	0.1242838566	0.12359259759999999	0.1224433458	0.0	0.0343347	-0.003566899999999998	0.0011788716240899995	1.2722775609999985e-05	0.0136257	-0.013223399999999995	0.00017485830755999991	0.00018565970049000004	0.0155329	-0.0024498	6.0015200400000024e-06	0.00024127098241000006	-0.000148986	-0.000148986	2.2196828196000004e-08	2.2196828196000004e-08	-0.00016140799999999998	-0.00016140799999999998	2.6052542463999994e-08	2.6052542463999994e-08	0.000197805	0.000197805	3.9126818025e-08	3.9126818025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
946.2499991253881	1.8592790735900733	895389.0608447971	3.4569186734899615	752.9361824203136	-1.7022037134941002	566912.8947976757	2.8974974822331045	706.3334989054953	0.31074483475447323	0.09656235232658487	498907.0116760793	1.054324	20.172775	0.07702254999999998	0.0988915017	-0.0160090741	-0.1065121642	-0.0825174304	0.08825178880000001	0.0554065775	-0.0056047216	0.0325593756	-0.0176352244	-0.026467000499999997	-0.0438075312	0.0970915123	0.1453484067	-0.0336438149	0.0888829511	-0.0448183017	-0.07895746049999999	0.052877429100000005	-0.067412248	0.0288800381	-0.0246880731	-0.0399504477	0.0437254239	-0.009176950500000001	0.0884282658	0.1902005827	0.3564577268	0.028003163799999998	0.123528363	-0.0536281609	0.0769613054	0.049960425499999996	0.1045287376	0.0067195967	0.1181981717	0.044279351200000004	0.0755186445	0.0513472529	0.0939638427	0.0474467321	0.0314663721	-0.0077796207	0.0152435311	0.0488221432	0.0750443274	-0.1366403379	-0.0188770396	0.1047827508	-0.0458894013	-0.005215426	-0.0898414205	-0.0201444354	0.001469541	0.0081395354	-0.1015964925	-0.0615752796	0.1389132168	0.0233150226	0.0015269267	-0.3451454485	0.1264444358	0.0238071342	0.0443890123	0.2411158834	-0.065269694	-0.1560661519	-0.1224178409	0.0059157153	-0.0693940742	0.1240625143	0.1227096555	0.1204658081	0.0	0.0629612	0.0286265	0.00396411270544	0.0008194765022499999	0.0135791	-4.6600000000000814e-05	2.1715600000000748e-09	0.00018439195681000002	0.0049058	-0.0106271	0.00011293525441	2.406687364e-05	-0.000713842	-0.000564856	5.09570400964e-07	3.1906230073600004e-07	2.2533499999999997e-23	0.00016140799999999998	2.6052542463999994e-08	5.077586222499998e-46	0.000225988	2.8182999999999987e-05	5.1070576143999993e-08	7.942814889999991e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943.8795792180892	-2.3704199072988104	890908.6600649172	5.618890536918499	753.77852349457	0.8423410742564101	568182.062481654	0.7095384853794431	705.6757630646741	-0.6577358408211467	0.4326164363007008	497978.2825769101	1.079761	20.659485	0.1235393	0.030971311499999998	-0.0474158428	0.0380882327	0.014176846100000001	0.0835569226	-0.014453524099999997	0.11002318009999999	0.060321528799999996	-0.0011673897	0.0015109685	0.0335352457	0.019136921100000003	0.10233886240000001	0.08423147859999999	0.0070157777	-0.1293984876	0.008625443	0.1711283388	-0.13371347890000002	0.1476060863	-0.0692475188	0.09343834990000001	0.072205941	-0.0016293223999999998	0.021412711299999998	0.2807486542	-0.0129458057	-0.055044377699999994	-0.1391229476	0.026923730099999998	-0.1735566118	-0.14355007919999999	0.0338043222	0.0375169621	-0.047039843399999996	0.0897062658	-0.0231278468	-0.0463704891	0.08473878130000001	-0.0106107631	0.0756763243	-0.0996949452	-0.0232384679	0.0130524225	-0.0181402505	-0.1141156886	-0.1184699865	-0.033306374799999997	0.022962722999999997	0.004215323	-0.1044667442	-0.2307023078	-0.0232437819	0.0033214148	0.0756158071	-0.148079019	0.2553858362	-0.0995330665	0.09339184140000001	-0.0387739738	-0.0193913142	-0.0176000244	-0.1287500625	-0.033640115899999996	0.0773994419	0.2553812616	0.0571976173	0.0573279369	0.0233300748	0.12376759529999999	0.1215356597	0.11784553310000001	0.0	0.07446889999999999	0.011507699999999996	0.005545617067209999	0.0001324271592899999	0.0344279	0.0208488	0.0004346724614399999	0.0011852802984099998	0.0530632	0.0481574	0.0023191351747600003	0.00281570319424	-0.000930181	-0.00021633900000000007	8.65236692761e-07	4.6802562921000025e-08	-0.00027237400000000003	-0.00027237400000000003	7.418759587600003e-08	7.418759587600003e-08	0.0005977830000000001	0.0003717950000000001	3.573445150890001e-07	1.3823152202500005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.4716017756089	-3.4079774424803877	884486.8337463794	11.614310248455162	753.7741975181227	-0.004325976447262292	568175.5408440899	1.8714072222268077e-05	704.8259097323154	-0.8498533323587478	0.7222506865212687	496779.563029986	1.098462	21.017296	0.08687849999999997	0.0264597904	-0.1184942999	-0.0743534968	0.0807236623	0.1031014611	0.07002635980000001	-0.09602241289999999	0.026911034700000003	0.0051825548	0.0901725809	-0.111731845	-0.008517193499999999	0.0370537056	0.10470555949999999	0.09612765220000001	-0.1234690827	0.0442186367	-0.0049207231	-0.0659340132	0.1793015195	-0.1318237512	0.0049248105	-0.1673709186	-0.0253810514	-0.08897153070000001	0.047723718899999996	-0.012470453400000001	0.1510733603	0.0010756176	-0.0443864178	-0.0726299664	-0.07722415690000001	0.0213209077	0.1320502641	0.10221504710000001	-0.0631740186	-0.09558228029999999	-0.1006547719	0.075519247	0.0684656731	0.0407892162	0.0775571817	-0.0968909291	0.004671631	0.11671125800000001	-0.0064781562	-0.07944020019999999	0.0824750825	-0.0886444082	0.1512025149	0.0077830148	-0.2006678038	0.0352157018	-0.09535040630000001	0.12564610710000002	-0.22420547329999999	-0.0553024949	0.181241713	0.0461233358	-0.045999923399999997	0.0381572267	-0.0346239717	-0.0065228633	-0.0771464629	0.011050963799999999	-0.08842242630000001	0.07655116070000001	-0.15791790390000002	-0.0374618927	0.1233992748	0.1200733947	0.11459650130000001	0.0	0.0536487	-0.0208202	0.0028781830116899987	0.00043348072803999985	0.021687900000000003	-0.012739999999999994	0.00016230759999999987	0.0004703650064100001	0.08736159999999997	0.03429839999999997	0.001176380242559998	0.007632049154559995	-0.000999178	-6.8997e-05	9.983566756840002e-07	4.760586009000001e-09	-0.000389374	-0.00011699999999999996	1.3688999999999991e-08	1.51612111876e-07	0.000403382	-0.00019440100000000008	1.62717037924e-07	3.7791748801000026e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950.2043892086044	9.732787432995565	902888.381271297	94.7271512158764	754.9882188706549	1.2140213525321997	570007.210633484	1.4738478444041114	706.5861633839363	1.7602536516209284	3.0984929180448133	499264.0062856308	1.376113	26.3297	0.12338695000000002	-0.1576187257	-0.0384171208	0.07239609129999999	0.106512445	-0.13062185869999998	-0.0670862679	-0.0039921817	0.033947709900000005	-0.1019424352	-0.058124094	0.042083193600000006	0.036744935	-0.041867210099999996	0.0380547121	0.1354974087	0.0068542637	0.0644763677	-0.0149616518	0.006806113199999999	0.1154844923	-0.0327286842	0.0296247431	-0.12461915679999999	0.0149535502	-0.10682861630000001	0.1537771772	-0.0751935896	0.1102409466	-0.2156939582	0.0565704083	-0.026370798900000002	-0.0420654046	-0.16798349079999994	0.0317498546	-0.0724057361	-0.029948771699999998	0.0064815712	-0.050464224	-0.1491821334	-0.0590994817	0.0658554507	0.0366574713	0.071261958	0.0633175206	-0.0746350051	-0.0380441356	0.022540289300000002	-0.0399863453	-0.0996353826	0.1097806552	0.0044193763	0.0584170311	-0.026874527999999998	-0.1369404247	0.0265025169	-0.245259631	0.0519427355	0.0379633114	0.08294195759999999	-0.0018842657	-0.0722869767	-0.0675873464	0.0489147741	-0.023471246299999998	0.0144454763	0.0708447116	-0.0014981359	0.0475604198	0.0026706519	0.122957771	0.1183263288	0.1107360475	0.0	0.0668133	0.013164600000000012	0.004464017056890001	0.00017330669316000032	0.0143299	-0.007358000000000002	5.4140164000000016e-05	0.00020534603401000005	0.168078	0.08071640000000004	0.0065151372289600044	0.028250214084	-0.000666507	0.00033267100000000015	4.44231581049e-07	1.1066999424100008e-07	-0.000386912	2.4620000000000588e-06	6.0614440000002895e-12	1.4970089574399993e-07	0.000511208	0.00010782600000000001	2.6133361926399997e-07	1.1626446276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945.9056055448517	-4.298783663752715	894737.4146011727	18.479540987747214	753.6858278860433	-1.302390984611634	568042.3271562705	1.6962222767976614	704.8653732478754	-1.7207901360609412	2.9611186923646327	496835.19440386654	1.274075	24.377363	0.020628549999999985	-0.0710763886	0.115281966	0.05945466150000001	-0.043607837	-0.13082600949999998	-0.0562685666	-0.1008744701	-0.051368001100000005	-0.17064760710000001	0.042909742300000005	-0.1339416048	-0.0801296873	-0.0206968134	-0.012893631200000002	-0.0402104979	-0.0166443811	0.115212662	0.1722497649	0.0688696161	0.0052177123999999995	0.0089461221	-0.0550570402	0.029458062	-0.0722899351	0.0663285286	-0.014871191	-0.0786097117	-0.1347191089	0.0049922005	0.0374307968	0.1036969583	0.024185972599999998	-0.0611319134	-0.08151533379999999	-0.0902619591	-0.1724197144	-0.0455314077	0.09025484019999999	-0.1138109373	-0.0100756326	-0.0150378877	0.1133905473	0.0869199884	-0.0633831987	0.158534653	0.1112780107	0.043283294699999995	-0.1400599534	0.059799748	0.1177452125	-0.063438279	-0.013025618700000002	0.0731102738	0.083162559	-0.1530403725	0.0731703878	0.0007016166000000001	-0.12866949560000002	0.0392983751	0.06516619139999999	-0.0789881758	-0.034112744199999996	-0.0322003643	0.0376071074	0.0054762588	-0.0213535188	0.0587781171	0.002584173	-0.1231255193	0.1224433458	0.116298606	0.106284769	0.0	0.0667582	-5.510000000000237e-05	0.004456657267239999	3.036010000000261e-09	0.0304815	0.0161516	0.00026087418255999986	0.00092912184225	0.16931	0.0012319999999999831	1.5178239999999584e-06	0.0286658761	-0.000683583	-1.7075999999999984e-05	4.67285717889e-07	2.9158977599999943e-10	-0.000422592	-3.568000000000001e-05	1.2730624000000007e-09	1.7858399846399996e-07	0.0005001669999999999	-1.1041000000000046e-05	2.5016702788899987e-07	1.21903681000001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.545672362501	-8.359933182350687	878991.887765654	69.88848281336809	753.6849300418747	-0.0008978441685485449	568040.9737722257	8.06124150996628e-07	704.295325910029	-0.5700473378464039	0.3249539673857722	496031.9060987139	1.149091	21.985992	0.05810784999999999	0.0243472437	0.1113107126	0.1295182355	-0.09438176039999999	-0.060738084299999995	-0.0792812836	0.1360154121	-0.1054445784	0.0010662581	0.0395584856	-0.1044300525	-0.03101609	-0.1884570732	0.0359294654	0.0387865045	0.1219016085	0.0346907926	0.0439694162	-0.0699946676	0.0047063154	0.0114867979	-0.072196075	0.0331080198	0.1027509731	-0.0210837158	0.0071047965000000015	-0.052900889400000005	0.030017265699999997	-0.13423972650000002	0.2001912073	0.0618296875	-0.0088820911	0.0347502471	-0.10432340119999996	-0.1494696325	0.0494066991	-0.0790315834	0.1186713417	-0.0209588286	-0.0770511155	-0.0863477011	-0.0945887149	0.0627360057	-0.0315216327	0.0256170306	0.1061977336	0.0999712366	-0.0751793476	-0.0827800991	-0.027341383700000003	0.0132825442	-0.0185024168	0.069073859	-0.1587473904	-0.0895199584	-0.1259929908	0.050428886299999996	-0.1086911351	-0.1399312323	0.13754742679999998	-0.0067461856	-0.1197213759	-0.0570083639	-0.045465453899999994	-0.060584524	-0.083393128	0.0237004733	-0.0810924212	-0.042413634000000006	0.12185630439999999	0.1139950357	0.1012664153	0.0	0.0735187	0.0067605000000000035	0.005404999249690001	4.570436025000003e-05	0.0593351	0.028853600000000007	0.0008325302329600003	0.00352065409201	0.156632	-0.012677999999999995	0.00016073168399999987	0.024533583424	-0.000625036	5.854699999999994e-05	3.906700012960001e-07	3.427751208999993e-09	-0.000499588	-7.699600000000007e-05	5.9283840160000125e-09	2.4958816974400005e-07	0.000560939	6.077200000000006e-05	3.14652561721e-07	3.693235984000008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
