csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
956.3872515280574	n/a	914676.5748853915	n/a	756.5552416350055	n/a	572375.8336454015	n/a	717.2433676083116	n/a	n/a	514438.04837811156	n/a	n/a	n/a	-0.047158108	0.0398833606	-0.06287461679999999	0.0507011108	-0.0096840736	0.0339123894	-0.09042366939999999	0.0648860353	-0.0776653449	0.06447514900000001	-0.0668155941	0.0480791241	-0.14370919640000002	0.1609212281	-0.048981035199999995	0.0372265208	-0.0158895231	0.1868081431	-0.1168311636	0.19066915480000002	-0.1661052286	-0.2338586411	0.0637071975	-0.0901412164	0.11683396119999999	-0.0421269329	0.1467340417	-0.09124700869999999	0.0061435925	-0.1997225422	0.0438186717	-0.1253809438	0.016518374199999998	-0.0039545462	0.088067378	-0.0971368048	0.0740443233	0.1195542459	-0.0411777303	0.024553724	-0.0480228068	0.0323785018	-0.0236117517	0.1443478672	-0.050055057199999996	0.0729016316	-0.0540629463	0.0919870959	-0.0950062291	0.1380529843	-0.1460216375	0.0462750739	-0.089419875	0.0586692396	-0.10175344480000001	0.162254814	0.1240256802	0.1239985182	0.1239532527	-0.08056139999999999	n/a	0.006490139169959999	n/a	-0.376488	n/a	n/a	0.14174321414399998	0.327572	n/a	n/a	0.10730341518399998	-0.00657497	n/a	4.32302305009e-05	n/a	0.000295744	n/a	n/a	8.746451353600003e-08	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.7430570778176	-15.644194450239752	884997.4994401181	244.74081999691222	755.7496451024757	-0.805596532529762	571157.526072518	0.648985773223976	715.1714775938588	-2.0718900144528334	4.292728231989361	511470.2423637832	1.086169	24.065025	0.06911030000000003	-0.08265323349999999	-0.04425115860000002	-0.10698736439999999	0.18427441460000002	-0.022927612599999998	-0.0076125246	-0.0816233617	0.1018408534	-0.1383009815	0.0459722663	-0.0853341319	0.0376267756	-0.0147342103	-0.002975053	-0.0620488913	-0.0031673456	-0.1029583141	0.0218797449	0.0167291868	0.2802573097	-0.2226604698	-0.1762409734	-0.0394861003	0.0969581259	0.0751871955	0.0338860329	0.0609066379	-0.1896481263	-0.0106003071	0.001827469	-0.0647545741	-0.07811652599999999	0.0240428052	-0.016047359299999998	0.0767071134	-0.0994444709	0.1306887454	0.0467063858	0.0540009679	0.0029558053000000003	-0.0378909274	-0.0229604458	-0.0452536871	-0.011459665	-0.0516560358	-0.0207702577	0.0302496557	0.2271641431	-0.26175116190000003	0.1698553622	-0.11100154359999999	-0.0264071005	-0.0047248548	-0.0936768149	-0.1740464195	0.0361323196	0.1239532527	0.12370891390000001	0.1233020394	-0.0870973	-0.006535900000000011	0.00758593966729	4.271798881000015e-05	-0.343846	0.032642000000000004	0.0010655001640000005	0.118230071716	0.333534	0.005962000000000023	3.554544400000027e-05	0.111244929156	-0.00633386	0.0002411100000000001	4.01177824996e-05	5.813403210000006e-08	0.000534042	0.000238298	5.6785936803999983e-08	2.8520085776399997e-07	-4.235169999999998e-22	-4.235169999999998e-22	1.7936664928899987e-43	1.7936664928899987e-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.6976774808772	-2.0453795969403927	881153.3297079931	4.183577695580043	756.6103442612372	0.860699158761463	572459.2130431079	0.7408030418926901	714.5654925612123	-0.6059850326464584	0.3672178597915293	510603.84315924795	1.020205	22.603521	0.07625790000000003	-0.087611255	0.0339947473	-0.0626134544	0.0548877782	-0.0199320989	-0.01722126	0.0056946226	0.1023120059	-0.077041364	0.0384729189	0.0701967836	0.1301872833	-0.0629858469	-0.0036206557	0.061476748399999996	-0.0292755111	-0.054025261399999996	-0.0556341025	-0.13239173529999998	0.1309575306	-0.08646478880000001	-0.0911200143	-0.0386450738	0.0305295616	0.08022838339999999	0.0424548661	-0.0356069952	-0.1431653453	-0.0793008585	-0.0732757032	-0.0462875991	-0.0535631903	0.0222886552	-0.0006215834	-0.0162457693	-0.0770925132	0.0643461487	0.0661639487	-0.0031759834000000004	-0.1428300297	-0.0366032524	0.07023187110000001	0.00044040349999999997	-0.0112403169	0.0089987252	0.0979998476	-0.056632915199999995	0.1176322518	-0.1811323365	0.0931216063	0.0534046425	0.012855607199999999	-0.0744821851	0.0856076366	-0.08813878230000001	0.1914646918	0.1238084399	0.1231303817	0.1220030341	-0.10399000000000001	-0.016892699999999997	0.0108139201	0.00028536331328999986	-0.360912	-0.017066000000000026	0.0002912483560000009	0.130257471744	0.321046	-0.012488	0.000155950144	0.103070534116	-0.00614791	0.00018594999999999983	3.77967973681e-05	3.457740249999994e-08	0.000632363	9.832100000000006e-05	9.667019041000012e-09	3.99882963769e-07	-0.000311953	-0.000311953	9.731467420900001e-08	9.731467420900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.2878494257742	-4.409828055103048	872893.7855846381	19.446583475573934	756.9486307898306	0.3382865285934713	572971.2296545993	0.11443777542782148	713.8772279399549	-0.6882646212574173	0.473708188874616	509620.6965712343	0.941988	20.870554	0.09176244999999998	-0.0813997606	0.0026435959	-0.0736932622	0.0711903192	-0.0172495115	-0.0018410246	0.029451594700000007	0.0916490851	-0.0707693345	0.0936961433	-0.0046852718	0.0388728732	0.0512351261	-0.0718780363	-0.0733185918	0.0491683382	-0.0486801316	-0.0441105168	-0.05702204740000001	0.08801430880000001	-0.07856028820000001	-0.1167899358	-0.167975752	-0.0461189745	0.0426134241	0.0708427556	-0.0456281838	-0.1571521132	0.0256302951	-0.0061307324	-0.051761862199999994	0.04946378059999999	0.008637980699999999	0.0158878033	-0.030978043599999998	-0.08647430980000001	0.0242559825	0.0865298617	0.054314338600000005	-0.0123151518	-0.0016753357	-0.042275599000000004	-0.1131616649	0.0130914843	0.048070571299999997	0.0227527174	0.0382038809	0.0091215285	-0.14858501710000002	0.1343808881	-0.0497315694	-0.034552906099999996	0.035687328500000004	0.030957446899999998	0.030141813599999998	0.148487745	0.1235913266	0.12226427279999999	0.1200630614	-0.09885	0.0051400000000000065	0.0097713225	2.6419600000000054e-05	-0.324871	0.03604099999999999	0.0012989536809999993	0.105541166641	0.331458	0.010411999999999977	0.00010840974399999952	0.109864405764	-0.00582513	0.00032277999999999994	3.393213951690001e-05	1.0418692839999996e-07	0.000596174	-3.6189000000000056e-05	1.309643721000004e-09	3.5542343827600004e-07	0.00013246700000000002	0.0004444200000000001	1.7547506089000006e-08	1.9750913640000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.6955962604598	2.4077468346855544	877398.6400537383	5.797244819938303	755.9667720758446	-0.9818587139860709	571485.7604827719	0.9640465342303812	713.4096052669331	-0.467622673021765	0.2186709643240205	508953.26488712133	0.979628	21.704521	0.15120309999999998	-0.0298067431	0.0673690346	-0.0255733332	0.0032276146999999995	-0.0214368856	-0.0366829011	0.0553403377	0.08136250610000001	0.0073631117	0.0838846241	0.056120727300000006	0.1572774887	0.0219655413	-0.0138614529	0.1113838842	-0.0362122175	-0.020038838	-0.1072524028	-0.0032047896	-0.0122328429	-0.08378303299999999	-0.0114808277	-0.1065662331	0.007248674799999999	-0.0769938817	0.0125513323	-0.0679022741	-0.0648747047	-0.0224149789	-0.0564984184	-0.0350685429	-0.0442789231	0.0308263629	-0.0182852977	-0.0572283628	-0.0819427724	-0.0549049521	0.0697480881	0.0480918565	-0.1502571824	0.056498086399999994	0.0967534459	0.029836513500000002	-0.08895165140000001	0.0795341305	0.08959407890000001	0.075694991	-0.048791215	-0.09331976730000001	0.0148650548	-0.053457944400000006	-0.019348691	0.10669716800000001	-0.0195399635	0.018470088	-0.13810584509999999	0.1233020394	0.1211126101	0.1174923133	-0.0854531	0.013396899999999991	0.00730223229961	0.00017947692960999968	-0.304425	0.02044600000000002	0.0004180389160000008	0.092674580625	0.286364	-0.04509399999999997	0.0020334688359999967	0.082004340496	-0.0064845	-0.0006593699999999994	4.204874025e-05	4.3476879689999924e-07	0.000187476	-0.00040869800000000004	1.67034055204e-07	3.5147250575999984e-08	0.000509723	0.000377256	2.5981753672900003e-07	1.42322089536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.6520300589276	-0.043566201532144085	877317.0254135103	0.001898013915939393	756.6392338204083	0.6724617445637477	572502.9301563345	0.4522047979017192	713.0545147134869	-0.35509055344618895	0.12608930114672082	508446.7409532864	0.947075	20.983271	0.1384123	-0.0043875186	0.0327118792	-0.05076709	-0.051887993	-0.0157324171	-0.0047632887	0.055568796600000005	0.0926186007	0.0030723328000000004	0.0832363937	0.0082087397	0.0315069413	0.013354656999999999	-0.0224686945	-0.0066541366	0.0557895758	0.0014216298	-0.0176674221	0.05596410190000002	-0.021618686	-0.0050407675	-0.1231480298	-0.048943566900000006	-0.047554289900000005	0.1212131599	0.0285361767	-0.0258727842	-0.0205595609	0.0171644545	-0.0202853239	-0.0179866521	0.045951558600000005	0.011551678000000001	0.006733778100000001	-0.0501542867	-0.0979253731	-0.0312845105	0.0693824002	0.008779048000000001	-0.035601407200000004	0.028414017799999997	-0.0302466094	-0.0073440906	0.0187565938	0.0604573938	-0.0151573333	0.0449196977	-0.00501473	-0.021476295299999996	0.21791169	0.0317246828	0.0441738741	-0.055074588499999994	-0.0137049458	-0.053941163	0.0158909407	0.1229407472	0.11967808320000001	0.1143042958	-0.0640378	0.0214153	0.00410083982884	0.0004586150740899999	-0.360901	-0.056476000000000026	0.003189538576000003	0.13024953180100002	0.262289	-0.024075000000000013	0.0005796056250000006	0.06879551952099999	-0.00614717	0.00033732999999999935	3.7787699008900014e-05	1.1379152889999962e-07	0.00017879099999999998	-8.685000000000002e-06	7.542922500000004e-11	3.196622168099999e-08	0.000892628	0.000382905	7.96784746384e-07	1.46616239025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.8905449719723	-1.7614850869553038	874020.3310779914	3.1028297115659345	757.1041984446601	0.4649646242518202	573206.7673025313	0.2161921018056363	712.7336407599847	-0.3208739535022005	0.10296009403613232	507989.24267098296	1.0281	22.778448	0.0933695	-0.0034484938000000002	0.057784170499999996	0.0084616527	-0.0284965423	0.0110864655	-0.0025376539000000003	0.0672950575	0.0990839568	0.0302178376	0.12396898390000001	0.024817629700000003	0.1325867597	0.048302597999999995	-0.1113758369	0.0017969205	-0.021668721800000002	0.016824584	-0.0681589562	0.0185666476	-0.08365247940000001	-0.1225501025	-0.0378325503	-0.06883757830000001	0.0609030812	-0.085100486	0.0028351505	-0.0753154498	-0.042747262	0.0179046988	-0.0592944433	-0.0639455999	0.027718345099999996	-0.0079292865	0.0113643724	-0.0631720562	-0.10773272910000001	-0.07748737019999999	0.0927644948	0.0674718413	-0.12868998980000002	0.0349087408	-0.0046082569	-0.0094239614	-0.0738535211	0.1025215327	0.039310922799999995	0.1049152585	-0.1469935091	-0.0706041774	-0.0328367339	-0.1358470677	0.014724018	0.0342670877	-0.021164119300000003	-0.126387852	-0.0576260313	0.12250766119999999	0.1179640426	0.1105157577	-0.0973104	-0.03327259999999998	0.009469313948159998	0.001107065910759999	-0.34247	0.01843100000000003	0.0003397017610000011	0.1172857009	0.25345700000000004	-0.008831999999999951	7.800422399999914e-05	0.06424045084900003	-0.0067718000000000006	-0.0006246300000000003	4.585727524000001e-05	3.9016263690000017e-07	0.000188946	1.0155e-05	1.03124025e-10	3.570059091599998e-08	0.000914521	2.1893000000000046e-05	8.363486594410001e-07	4.793034490000019e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.9145878431624	2.0240428711900904	877808.9449133228	4.096749544415425	755.5153278756555	-1.5888705690045983	570803.4106550593	2.5245096850489954	712.1885911584967	-0.5450496014880173	0.29707906808224643	507212.5893763244	0.982104	21.759378	0.08186755349999998	0.027341256600000002	0.0416802466	-0.0044958557	-0.10648269169999999	-0.0220530775	-0.031058184300000007	0.040850348	0.0831116583	0.1083860441	0.0605042146	0.0370943183	0.0380980385	-0.0343781092	0.0141953871	0.0578767251	0.0351919312	0.0068974826	0.0450250208	0.10552337769999999	-0.0777967066	0.028969175099999998	-0.0502771508	0.0123810694	-0.0538549391	0.029978223199999997	0.0075417006	-0.0754154354	0.054623077699999995	-0.0039185483000000005	-0.0382830234	-0.0267649288	0.0242117495	0.026426266400000002	-0.0123037992	-0.022896347	-0.1004790845	-0.1138733186	0.0173358409	-0.0132268734	-0.036495842	0.0067158044	0.0281467888	0.0338747583	-0.0179142955	-0.0091895901	-0.0624559277	0.0026170192	-0.0570819428	0.0463999295	0.0910453644	0.0654625994	0.12400970310000001	0.0315943074	-0.026838479100000003	0.0848443025	-0.0906716414	0.1220030341	0.1159744915	0.106146603	-0.0833697	0.013940699999999986	0.00695050687809	0.00019434311648999962	-0.353312	-0.010842000000000018	0.00011754896400000041	0.12482936934399999	0.230516	-0.022941000000000045	0.0005262894810000022	0.053137626256	-0.00713825	-0.0003664499999999991	5.09546130625e-05	1.3428560249999931e-07	2.17793e-06	-0.00018676807000000002	3.48823119715249e-08	4.743379084900001e-12	0.00104418	0.00012965899999999996	1.0903118724e-06	1.6811456280999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.6100708074516	-0.3045170357107736	877238.4247379395	0.09273062503807657	756.7670432168558	1.2517153412002244	572696.3576991825	1.5667912953959942	711.7641895956897	-0.4244015628070201	0.18011668651304105	506608.2615908089	0.91641	20.303864	0.054162418499999934	0.028844392599999998	0.0016039385	0.0053401080000000005	-0.0958634509	0.0043773063	-0.0035919363	0.066039476	0.0920807127	0.11550109300000001	0.103266579	0.0194920884	0.0606092896	0.0938097477	-0.0777808198	-0.0276916146	0.0364763964	0.0184386159	0.0468970624	0.0847923138	-0.026198927799999997	0.0079164752	0.0207544718	0.0729533332	0.0606568027	-0.11874810390000001	-0.0108539676	-0.0617962832	0.0178468291	0.0445491192	-0.028647644700000002	-0.10529247	0.10312551910000001	0.00039539120000000016	0.0137715754	-0.0700988751	-0.1155576175	-0.11961273189999999	0.0403466218	0.0468541158	-0.0392628121	0.0566256991	-0.058766749000000014	-0.0466200409	-0.0224125342	-0.0102652917	-0.11448084789999999	0.010766503600000001	-0.0377927131	-0.045442939	-0.15886509640000002	0.0477017875	-0.0071995348999999995	-0.044525338399999996	-0.0832014567	-0.0361693058	0.0417962587	0.12142716070000001	0.1137140766	0.10121978570000001	-0.0759378	0.007431900000000004	0.00576654946884	5.523313761000009e-05	-0.362494	-0.009181999999999968	8.430912399999942e-05	0.131401900036	0.226506	-0.0040100000000000136	1.6080100000000107e-05	0.051304968036	-0.006650499999999999	0.0004877500000000003	4.422915024999999e-05	2.3790006250000034e-07	1.48883e-05	1.271037e-05	1.6155350553689998e-10	2.2166147689e-10	0.00121449	0.0001703099999999999	1.4749859600999996e-06	2.9005496099999972e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.6664954039197	-2.943575403531895	871733.1246398377	8.664636156277961	755.9844038125308	-0.782639404324982	571512.4188077876	0.6125244372021627	711.1408684998153	-0.6233210958744166	0.3885291885620837	505721.33485067147	1.065726	23.612082	0.103819115	0.0362437631	0.044757263	0.05785223990000001	-0.11038261560000001	-0.028388774900000007	-0.006341317900000001	0.0227138316	0.0795396525	0.12457584779999999	0.0183461118	0.0908286733	-0.07919957030000001	-0.1269618319	0.060922266100000004	0.0839511158	-0.0790892617	0.13742852560000002	0.0588766599	0.19372772559999998	0.0356767266	-0.0060574349	0.0449398208	0.0226115394	0.0646889735	-0.0402221848	0.017198274	-0.1142296401	0.11342970779999999	-0.0365583977	-0.0083062213	-0.0132655539	-0.05959200730000001	0.037417564	0.0112481823	-0.0090841027	-0.0772118665	-0.12081759199999999	0.0049004284	-0.1529374668	-0.0175819896	-0.0754292632	0.0941774359	0.1460560907	-0.09206535269999999	0.0113162621	-0.1808813486	-0.1563008154	0.0484319353	-0.021347218199999997	0.08467505539999999	-0.0065939548	0.048801191900000006	0.0830848921	-0.1353202054	0.2244731945	-0.109126313	0.12078037720000001	0.11118807720000001	0.09576119	-0.042416900000000014	0.033520899999999985	0.0017991934056100004	0.0011236507368099994	-0.364723	-0.0022290000000000365	4.968441000000163e-06	0.13302286672900002	0.229414	0.0029079999999999944	8.456463999999965e-06	0.05263078339599999	-0.00738371	-0.0007332100000000006	5.45191733641e-05	5.375969041000011e-07	-0.000501116	-0.0005160043	2.6626043761848996e-07	2.5111724545600003e-07	0.0012685000000000005	5.40100000000006e-05	1.6090922500000013e-06	2.917080100000065e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
