csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
955.6896067594313	n/a	913342.6244679964	n/a	757.4522937944812	n/a	573733.9773745211	n/a	713.6328219128792	n/a	n/a	509271.8045113392	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-6.32551e-09	n/a	4.0012076760100003e-17	n/a	0.0	n/a	n/a	0.0	1.59883e-09	n/a	n/a	2.5562573689e-18	0.0	n/a	0.0	n/a	-5.32875e-05	n/a	n/a	2.8395576562500003e-09	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943.031659231734	-12.657947527697274	889308.7103133573	160.22363561393757	756.6478226445082	-0.8044711499729829	572515.9275126753	0.6471738311388535	709.8663387353478	-3.7664831775314265	14.186395526627235	503910.2188695275	1.196319	24.123592	0.05041349659434	-0.0729802027	0.08437531570000001	-0.0669861482	-0.1002784807	0.0579811453	-0.0204814638	0.079193067	0.0769640383	-0.0133225471	0.0197422696	-0.0242366346	0.0379043041	-0.0299951525	0.0443666917	-0.17050524079999999	0.067077266	-0.0614655037	0.2370432707	-0.0106678122	0.0053609681	-0.0502102571	0.0419147187	-0.1313726184	0.044501340300000004	-0.0733112455	0.061223038	-0.069476719	0.0763810945	-0.0708440862	0.1126525766	-0.030725901	0.0999670789	-0.0904459151	-0.065400851	0.017253188	-0.024480929300000003	0.0646735775	-0.041502512000000005	0.1037292824	-0.0748171805	0.0020787344	-0.0831931808	0.0976819328	0.0047214413	-0.03239314	0.008752571899999999	-0.0475966498	0.0226617821	-0.0696125699	0.2189258816	-0.054187001	0.011154886599999999	-0.2058451373	0.0285430115	-0.0379312244	0.0355225331	-0.0790305181	0.06666985889999999	-0.1185793015	0.0801246288	-0.0020191499	0.0337573287	-0.0084048333	0.0719830471	0.0520282188	-0.0838398524	0.1379344273	-0.0883647149	-0.0815521107	0.0785616001	0.12450533039999999	0.124477639	0.1244314912	0.0	2.9629700000000007e-06	2.96929551e-06	8.779191220900004e-12	8.81671582570616e-12	0.0181388	0.0181388	0.00032901606544	0.00032901606544	-4.30507e-05	-4.305229883e-05	1.853500434547619e-09	1.8533627704900001e-09	0.000527571	0.000527571	2.78331160041e-07	2.78331160041e-07	-0.00017029	-0.0001170025	1.368958500625e-08	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.8055016981384	-0.2261575335955968	888882.2140322784	0.05114723000204348	756.8852421860463	0.2374195415380882	572875.26983903	0.056368038704155986	709.8535501207492	-0.01278861459854852	0.00016354866335020833	503892.062619031	1.089178	21.96312	0.06873358772999999	-0.036824088	0.052230979500000004	0.0623865251	-0.0011392854	0.0954725138	-0.0102873841	0.0434468005	0.0321080234	0.0826967791	0.0155962217	0.07576966980000001	0.0249153019	-0.0462398868	-0.09468013509999999	-0.11366240970000001	-0.0073358473	-0.0243657344	0.12359975289999996	-0.0605181396	0.07902869950000001	-0.1842480676	0.1960555836	-0.0768393149	0.1590644296	-0.1967422488	0.0059581669999999995	0.0277772573	-0.026107704500000002	0.0257886627	0.0008069339	0.0078373001	0.0125105408	-0.0355051502	-0.0576787081	-0.0510105895	0.0528603514	-0.0335764053	-0.0382562074	-0.0175399615	-0.09610014970000001	0.0041194326	-0.018269738100000002	0.0434956733	0.0033430251	0.0646704936	-0.15182089	-0.1060443868	-0.0108956073	0.07890979940000001	0.1611212803	0.0139868973	-0.046091300700000004	-0.18789235989999997	0.2085171137	-0.1199078027	0.014692472600000001	-0.07608377870000001	-0.07593433570000001	-0.1153548911	-0.1431075326	-0.0462212299	0.0942852417	-0.11230206109999999	-0.0701227275	0.030626020499999997	-0.1175769416	0.1626064133	0.0736653764	0.0327587659	0.0527386917	0.1244314912	0.1241823917	0.12376759529999999	0.0	0.0183879	0.018384937030000003	0.00033811486641000015	0.0003380059095970653	0.00570907	-0.01242973	0.0001544981878729	3.2593480264900004e-05	0.00842182	0.0084648707	7.165403596771848e-05	7.09270521124e-05	0.00010878	-0.000418791	1.18330884e-08	1.75385901681e-07	-0.0	0.00017029	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.6397276565593	-7.165774041579084	875421.6999692405	51.34831761496864	757.2397616059523	0.35451941990595515	573412.0565570394	0.12568401909045496	706.4406582834689	-3.4128918372803128	11.647830692974589	499058.4036759809	1.510946	30.468004	0.31578980999999995	0.0186025253	0.1026114748	0.0367750682	0.09755895490000001	0.0846910706	0.0115008167	-0.0697254196	-0.0367631631	-0.08914297560000001	0.1567995541	0.1585835943	-0.0034796709	0.0402839434	-0.1228442265	-0.0700307107	0.0690525294	-0.0137884848	0.0673297592	-0.10393891039999999	-0.0549823867	-0.2038232855	-0.0128188537	-0.0567213961	-0.005468503100000001	-0.0710765951	0.0733654323	0.0444396677	0.1518415057	-0.0214909952	0.0059764813	-0.0884274057	-0.1733224333	0.0333326688	-0.1018789775	-0.0934625272	-0.046956468499999994	-0.0439560518	-0.1657637739	-0.1169394027	-0.0683026097	0.0062183824	0.0551072067	-0.0040082094	-0.0329569886	-0.08482274640000001	-0.1492486685	-0.0475016054	-0.1400614119	0.10227882210000001	0.19302347460000002	-0.0092617566	-0.0953989319	0.054201611799999994	0.2110508706	-0.09607484960000001	0.1265415587	0.0108352133	0.0138224275	0.0243723895	0.0082633658	0.2144509467	0.2253775156	0.0638551982	0.0379679665	0.1162525632	-0.0401045612	-0.0654789817	-0.035503821899999996	0.1025973871	0.0404252964	0.1242838566	0.12359259759999999	0.1224433458	0.0	0.11439800000000006	0.09601010000000006	0.013086902404000013	0.009217939302010009	0.045393800000000005	0.03968473	0.0015748777951729	0.0020605970784400005	0.0653303	0.05690848	0.0032385750959104	0.00426804809809	0.00169791	0.00158913	2.8828983681e-06	2.5253341569e-06	-0.000319945	-0.000319945	1.0236480302499998e-07	1.0236480302499998e-07	0.000554655	0.000554655	3.07642169025e-07	3.07642169025e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.7362296591592	0.09650200259989106	875602.2914967388	0.00931263650578938	756.4010868403913	-0.8386747655609952	572142.6041733251	0.7033753623887903	706.8173532524588	0.3766949689899093	0.1418990996623087	499590.77085881116	1.6844880000000002	33.967453000000006	0.6183975500000001	0.025284539300000002	-0.1517655503	0.0215524115	0.0440927974	-0.0730254551	0.1533185251	-0.2391054786	-0.018941859	-0.18568195350000002	-0.1789687911	-0.0912651114	0.0185450492	-0.17039712769999998	-0.1860730914	-0.132769401	0.22470025510000002	-0.0571126729	0.0969816784	0.0291627775	-0.044942304100000004	-0.0020534401999999998	0.0803835978	-0.0205628801	0.0875800977	0.2840794816	0.1529062465	-0.0428554998	0.1668917967	0.1411514011	0.1384846125	-0.15935806060000002	0.055836455300000004	0.045139444199999997	0.1615732168	-0.0841703599	-0.2125332334	-0.07709486410000001	0.1470530483	-0.039269286	0.0787499326	0.1507765526	0.21405535309999998	-0.0453795149	-0.2350400695	0.0562539861	0.1640515015	0.05910142190000001	0.1234233892	0.1165216751	0.20517799539999998	-0.10609358220000001	-0.0351978007	-0.0773012045	-0.1292597587	-0.0807679081	0.1002543402	-0.0783089192	0.0349779189	0.25577479420000004	0.0376538738	0.08511991880000001	0.210948954	-0.11128996599999999	-0.0106317432	-0.1330607536	0.1117727836	0.016060406200000002	-0.1906544752	0.1308173813	-0.0336713353	0.1240625143	0.1227096555	0.1204658081	0.0	0.168197	0.053798999999999965	0.028290230809000005	0.002894332400999996	0.163243	0.1178492	0.013888433940639995	0.026648277048999996	-0.14268699999999998	-0.2080173	0.04327119709928998	0.020359579968999997	0.00475306	0.00305515	2.25915793636e-05	9.3339415225e-06	0.000199266	0.0005192109999999999	2.695800625209999e-07	3.970693875599999e-08	-0.000645625	-0.0012002800000000002	4.1683164062500007e-07	1.4406720784000005e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.0944837746716	5.358254115512409	885658.8273911156	28.710887166405673	757.5393863341737	1.1382994937824833	573865.9218475565	1.2957257375454578	708.4203707080466	1.6030174555877466	2.5696649629190134	501859.4216341261	1.879866	37.907215	0.40415851	0.0097838515	-0.1348207665	-0.0380620819	-0.0379988482	-0.10050124	0.0450539529	-0.0723300446	0.0190486378	-0.10485708619999999	-0.1942550235	-0.201132261	0.0451764175	-0.1547341306	-0.1376714379	-0.0556815379	-0.0195326746	0.0583914564	-0.1574441621	-0.1419553741	0.027423312999999998	0.1451015168	0.1454349454	0.0984784968	0.0257327104	-0.1344906146	0.0354183598	-0.0434676519	-0.1718904748	0.0029249810999999997	0.0479444274	0.045576953600000004	0.0730285807	0.0159688854	0.1231702098	0.016127556499999997	-0.0801000421	-0.0874594658	0.2133654357	0.0688746789	0.0884760253	0.029038480699999997	0.0734364543	-0.04451934900000002	-0.2335919577	0.0097861625	0.20423688489999997	0.0492472434	0.1231082297	0.0604852182	0.0721478836	-0.0623287634	-0.0254848915	-0.0682622379	-0.1205861574	0.0186659445	-0.2631057534	0.051689034800000005	-0.1147472232	-0.0091947724	-0.11635659	-0.0566687566	-0.1195018243	0.0358876236	0.0376736327	-0.1571373872	0.0277266108	0.006204947099999999	0.0078165337	-0.006909555899999999	-0.0992269927	0.12376759529999999	0.1215356597	0.11784553310000001	0.0	0.129406	-0.03879100000000002	0.016745912835999997	0.0015047416810000016	0.190415	0.027172	0.0007383175840000001	0.036257872225	-0.00265804	0.14002895999999998	0.0196081096386816	7.0651766416e-06	0.00230479	-0.00244827	5.312056944100002e-06	5.994025992899999e-06	0.00035873199999999995	0.00015946599999999998	2.5429405155999992e-08	1.2868864782399996e-07	0.00070997	0.001355595	5.040574009e-07	1.837637804025e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943.5838699697864	2.4893861951147755	890350.5196671587	6.19704362842802	756.4840886698863	-1.0552976642874228	572268.1764107085	1.11365316025049	705.7623250951331	-2.6580456129134973	7.065206480328691	498100.4595236883	1.345708	27.136003	0.25285816	-0.0828561425	-0.09130085380000001	0.0104853865	-0.1107096779	-0.0319094026	0.0694097837	0.009254209000000001	0.038507353700000004	-0.06258537139999999	-0.16405484720000002	-0.0846355227	0.09173227490000001	-0.0069242697	0.010670848600000001	0.10546261960000004	-0.0215238456	-0.0653371937	-0.1972509811	-0.2774562043	0.1151871158	0.0042967017	0.09510277380000001	-0.0340181103	-0.040012543399999996	-0.0733018979	-0.145053627	0.0818773854	0.0275986244	-0.0744298594	0.0504634932	0.0248967815	-0.080653944	-0.06377369570000001	0.1063595718	-0.0036167560999999997	-0.0452769055	0.0639108724	0.1075321851	0.1367606755	0.0161144918	0.0633441793	0.0070039978	0.0226899302	-0.11096091779999999	-0.038700459799999996	0.1054898375	-0.022928901800000002	0.114115566	0.0087437791	-0.12360412429999999	-0.1619849762	-0.1140311497	0.0108609969	0.054975333499999994	0.0721663731	-0.2112488793	0.0440965662	0.0194081505	0.029128220899999998	-0.1479867652	0.015191311599999997	0.008814753100000001	-0.0026645973	0.046922962699999994	0.107239462	-0.22685420480000001	-0.0140802678	0.18113842559999999	0.0164476353	-0.061160077699999996	0.1233992748	0.1200733947	0.11459650130000001	0.0	0.06940730000000002	-0.05999869999999996	0.004817373293290002	0.0035998440016899967	0.0986179	-0.0917971	0.008426707568410002	0.00972549020041	-0.0128832	-0.01022516	0.00010455389702559996	0.00016597684224000002	0.00148616	-0.0008186300000000001	2.2086715456e-06	6.701550769000002e-07	-0.00017947200000000002	-0.000538204	2.89663545616e-07	3.2210198784000017e-08	0.0011698800000000005	0.0004599100000000006	1.3686192144000013e-06	2.115172081000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.8307320961144	-5.753137873672018	879526.4820639339	33.09859539347938	755.9407895722763	-0.5432990976099745	571446.4773391566	0.2951739094638126	703.2094317043044	-2.552893390828672	6.5172646649367145	494503.5048378907	1.234505	24.893612	0.171513095	-0.0132904482	-0.088615124	-0.028092008199999997	-0.0719761383	-0.0720477897	0.000623761	0.0618182648	-0.0392262836	0.0953096717	0.0075144049	-0.233178055	0.0602430109	-0.0302591044	0.014847836000000001	0.10583121050000001	0.0258633153	-0.0753379305	-0.15023268	-0.12163473009999999	-0.09503074859999999	-0.0197298372	0.0468107239	0.0639762429	-0.1266230323	-0.01925031	0.0197257571	0.055915584000000004	0.04893250019999999	-0.10537583060000001	0.1102571391	-0.0328432171	0.114876486	-0.0011275865	0.075496358	0.1072548147	0.087531952	-0.1242871337	0.0913119718	0.09565737390000001	0.0591266513	-0.0014426420999999999	-0.0497356754	-0.0402219949	0.1038106431	-0.08739503039999999	0.055786672	0.0713975949	0.183802048	-0.0230167009	-0.0062216256999999995	-0.17924436629999999	-0.0680982566	0.1510029763	0.0651355286	-0.0594260687	-0.2145994666	0.0608300687	-0.0735591704	-0.0454760829	-0.005904484200000001	0.0404529624	-0.040958344300000005	0.0415508415	0.183501167	0.0317929385	0.0111364372	0.0542710191	-0.028774084900000007	0.0503785164	0.0044147562	0.122957771	0.1183263288	0.1107360475	0.0	0.0498356	-0.019571700000000015	0.00248358702736	0.0003830514408900007	0.0735683	-0.02504959999999999	0.0006274824601599996	0.00541229476489	0.0217927	0.0346759	0.00120241804081	0.0004749217732900001	6.97401e-05	-0.0014164199	4.8636815480099995e-09	2.00624533311601e-06	-0.000406773	-0.00022730099999999998	5.1665744601e-08	1.6546427352900002e-07	0.000969283	-0.0002005970000000005	9.395095340889999e-07	4.02391564090002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.7339681278808	-1.0967639682336312	877470.5270446056	1.2028912020155815	754.9558521233888	-0.9849374488875356	569958.3386553521	0.9701017782210868	702.2481917280078	-0.9612399762966106	0.9239822920307086	493152.5227852568	1.128275	22.751505	0.243942455	-0.0951633579	0.0352712612	-0.0875584225	-0.11209697589999999	0.023853532799999997	-0.0563838376	0.0887802664	-0.0290011077	-0.0351772911	0.021875680499999998	-0.2392447032	-0.0725666319	0.0207912848	0.1106301432	0.1308359534	0.08448059949999999	0.0490685606	0.010852301699999999	0.0335060013	-0.0023641941	-0.07383648570000001	-0.1322531961	-0.0622052051	-0.0863500861	-0.0636528901	-0.0322739843	0.0267720817	0.08982762650000001	0.009182648100000001	0.0554437271	0.1800163739	0.0601121291	-0.0855566936	-0.029093130699999997	0.08722687470000001	-0.0832001507	-0.028446074	0.06861221299999999	0.11048775279999999	-0.044483171200000005	-0.054851838099999994	-0.0662614198	-0.033557199100000004	0.0976535519	-0.08489713509999999	0.1599188226	0.1739264262	0.0645070828	-0.1090885076	-0.0120707647	0.0021312232	-0.0163680893	0.07249525379999999	0.0319514297	0.0353483812	0.0596530445	-0.0377360081	0.0293627043	-0.1561227349	0.06689440070000001	-0.0318557652	-0.0503391996	0.0706902671	0.0678713382	0.0436341011	0.1293572617	0.0788617544	-0.056686763	-0.0089343865	-0.0078723773	0.1224433458	0.116298606	0.106284769	0.0	0.05675	0.006914400000000001	0.0032205625000000003	4.780892736000002e-05	0.0398168	-0.033751500000000004	0.0011391637522500002	0.00158537756224	0.0850837	0.063291	0.004005750681	0.007239236005689998	-0.00187968	-0.0019494201000000001	3.5331969024e-06	3.8002387262840103e-06	-0.000997751	-0.000590978	3.49254996484e-07	9.955070580010002e-07	0.00070997	-0.0002593130000000001	5.040574009e-07	6.724323196900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.7968833448683	2.0629152169875624	881339.5881780381	4.255619192478841	756.1886338268988	1.2327817035099995	571821.2499289918	1.5197507285090168	704.4942568450513	2.2460651170434858	5.0448085099995685	496312.1579276611	1.107051	22.323519	0.06682804999999999	-0.0379603434	0.0824192235	0.1182293657	-0.0352536276	0.1162741075	-0.0445665734	0.1430480793	0.0121562697	0.1431187189	-0.0797071045	-0.1436152442	-0.0711641612	-0.047792754800000004	-0.023586964900000004	0.060662709599999996	0.1150137483	0.0057167919	0.10860749369999999	0.070090709	0.0969354627	0.0101214875	-0.0388591043	0.1018186182	0.0671049494	-0.0345004903	0.0639512498	0.0956369239	0.0090237902	-0.0316220969	-0.1015668393	0.0690813912	-0.0835415147	-0.044810429900000004	-0.0611209422	-0.0211415714	0.0979078822	-0.0266105464	0.0924857742	0.0298976664	-0.1386835964	-0.0600344242	-0.1260977692	0.0109107367	0.1310856372	0.1323990257	0.0863415984	0.0979617649	0.1351527344	0.026278572400000002	0.0291532229	0.043195238600000005	5.61629e-05	-0.06872145980000001	-0.0222955589	0.09056126130000001	0.0100207333	-0.0056987135	-0.0596169851	-0.1021849081	-0.0332773299	-0.10523338730000001	0.0757436219	-0.07678052219999999	-0.1543759599	0.030718846400000006	0.093253445	-0.0362693428	0.0366031035	-0.019296999199999998	-0.1276975123	0.12185630439999999	0.1139950357	0.1012664153	0.0	0.0494765	-0.007273500000000001	0.00244792405225	5.290380225000003e-05	0.0197483	-0.0200685	0.00040274469225	0.00038999535289	0.0848289	-0.00025479999999999947	6.492303999999973e-08	0.00719594227521	-0.00134686	0.0005328199999999998	1.8140318596e-06	2.838971523999998e-07	-0.00103208	-3.4329000000000044e-05	1.178480241000003e-09	1.0651891264000002e-06	0.000927446	0.00021747600000000008	8.601560829160001e-07	4.7295810576000034e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
