csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
954.4589680250533	n/a	910991.9216434496	n/a	754.9936526056689	n/a	570015.4154748494	n/a	708.4021425508389	n/a	n/a	501833.59557061904	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0037329	n/a	n/a	1.393454241e-05	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939.3504244363237	-15.108543588729615	882379.2198887016	228.2680893725428	754.6693811355556	-0.3242714701133309	569525.8748235224	0.10515198632946086	703.9385209543193	-4.4636215965196016	19.9239177569162	495529.4412833546	1.461632	25.290125	0.13343374	-0.0317477359	0.0561547349	-0.0436452109	0.09414033570000001	-0.057823581299999996	0.04006109	-0.0037824249	0.0515685854	-0.010903563799999998	0.0034633910999999997	-0.036519099900000004	0.0157118552	-0.0627210397	0.033536067	-0.0124288829	0.0079706566	-0.0769208721	0.20818857329999998	-0.0312295275	0.0046914763	-0.054146092699999995	0.04427077150000002	-0.08151881059999999	0.1231165617	-0.0563552501	0.0173859576	-0.0750162278	0.052904487	-0.046437945300000005	0.0043950714000000005	-0.0659566625	0.0419320544	-0.0304746604	0.0936264415	0.0414806929	-0.05750732030000001	0.0103754968	-0.0267349681	0.1215045132	-0.0049684688000000005	0.0257439572	-0.0492344153	0.0251198796	-0.035838187599999995	0.0419824554	-0.0373299929	0.0196209354	-0.0071423171	0.018336375	-0.0911270381	0.0657686401	-0.09266449439999999	0.032060006	-0.0768502391	0.035079499199999996	-0.0715789602	0.0332431212	-0.0869663066	0.0189702042	-0.0571989697	0.0873329682	-0.0929952713	0.1349476237	-0.0199347566	0.0562108696	-0.0014223667000000002	-0.1174267824	0.0166167994	-0.058105615199999995	0.032518812200000004	0.0324646017	0.025883235600000002	-0.016864757299999998	-0.1562241388	0.12450533039999999	0.124477639	0.1244314912	0.0	0.018552000000000003	0.018552000000000003	0.00034417670400000013	0.00034417670400000013	0.046301	0.046301	0.002143782601	0.002143782601	0.0421853	0.038452400000000005	0.0014785870657600005	0.0017795995360899998	-7.71008e-05	-7.71008e-05	5.944533360640002e-09	5.944533360640002e-09	-0.000299808	-0.000299808	8.9884836864e-08	8.9884836864e-08	0.000225658	0.000225658	5.0921532964e-08	5.0921532964e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.302468846527	-4.047955589796743	874790.7082304085	16.385944456966698	755.8285145062372	1.1591333706816158	571276.7433407053	1.3435901710277245	703.888669443005	-0.04985151131427301	0.0024851731803170896	495459.258970244	1.13426	19.625717	0.08031890499999997	-0.05794181740000001	0.024213687200000004	-0.0890685932	-0.08587038179999999	-0.0418031315	0.0081349028	0.0512176127	0.0160864992	0.0174220973	0.19154900379999998	-0.006650988	-0.08294538900000001	0.0534693794	-0.0400618733	-0.06635859059999999	0.0372746213	-0.1075986007	-0.056749844800000004	0.0434999391	-0.0597810117	-0.0826604467	0.055587524900000004	-0.036991692799999996	-0.039985727799999995	-0.0053198192	-0.0524097681	-0.0088398392	0.0696870599	0.0612822451	-0.08654365539999999	-0.20678931890000002	-0.060736682800000004	-0.0355734007	-0.0745194559	0.057674481799999996	0.0169373105	-0.1288227591	-0.0332506814	-0.0275757174	-0.0185404148	-0.041846124500000005	-0.0405542361	0.051818475700000005	0.0084577173	0.0430386446	0.0232865829	0.1839050842	0.0398044286	-0.13207823859999998	0.078654293	0.0742419612	0.0018257910999999998	0.047360667599999996	0.0880351801	-0.0497351837	0.0161412984	0.0263418708	0.15087551230000001	0.13665750769999999	-0.0532760129	-0.0647376833	-0.0251343568	-0.0106081777	0.0572861245	-0.0709486923	-0.0484539562	0.0542903375	0.012886371499999999	-0.08397698699999999	0.0911785166	0.11802841189999999	-0.0401251842	0.10216880140000001	-0.1046273364	0.1244314912	0.1241823917	0.12376759529999999	0.0	0.0322972	0.013745199999999996	0.0010431091278399998	0.00018893052303999987	0.0428331	-0.003467900000000003	1.2026330410000019e-05	0.00183467445561	0.09062460000000001	0.048439300000000005	0.0023463657844899994	0.00821281812516	6.56933e-05	0.0001427941	4.315609664890001e-09	2.039015499481e-08	-0.000261988	3.781999999999999e-05	1.430352399999999e-09	6.8637712144e-08	0.000112942	-0.00011271600000000001	1.2755895364e-08	1.2704896656e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.2720929442627	0.969624097735732	876605.43202623	0.9401708909098324	756.0903631909117	0.2618486846745327	571672.6373101646	0.06856473366578286	704.5626865350067	0.6740170920016908	0.4542990403104157	496408.5792574261	1.0527240000000002	18.21493	0.059306565	-0.0481503675	0.0318863968	-0.0554840233	-0.032062546000000004	-0.0386304555	-0.0151333005	0.028011682799999996	0.049880893200000005	0.0692956559	0.09553892509999999	0.08435109310000001	0.043437455599999994	-0.051677503	0.14341587449999998	-0.09571224199999999	-0.018366204299999998	-0.0939517468	0.0622346252	0.0019183892999999998	-0.05473802269999999	0.0364910774	-0.0079161006	0.055898929699999995	-0.050486497199999994	-0.0452551546	-0.0377942648	-0.0180171537	0.0073128851	0.1484215342	0.018797588100000002	-0.14836798880000002	-0.0356698153	-0.0514337179	0.0097225886	0.026679963199999997	0.005500505699999999	0.0181773447	-0.1201829948	0.05700947570000001	0.0799252251	-0.0890079652	-0.0428128472	0.0202407869	0.0371418384	0.06805309150000001	0.077560029	0.10186245529999999	-0.0183414869	0.0785970245	0.0497373659	0.1003051239	-0.1584272537	0.028338909500000002	0.021177298100000002	0.0841411246	0.0198396176	0.0823598663	-0.022791261099999998	0.0115112399	-0.0606804103	-0.1298457908	9.490129999999999e-05	-0.0665810396	0.0027153081	-0.0583918626	0.0615493902	0.06800888299999999	-0.006258439	-0.0126493943	0.11322818859999999	0.0125722173	-0.045885624900000005	0.24748036620000002	-0.11414596029999999	0.1242838566	0.12359259759999999	0.1224433458	0.0	0.0303728	-0.0019243999999999965	0.00092250697984	3.7033153599999856e-06	0.0281032	-0.0147299	0.00021696995401000006	0.0007897898502399999	0.0643249	-0.026299699999999995	0.0006916742200899997	0.00413769276001	-0.00013053500000000004	-0.00019622830000000005	1.7039386225000007e-08	3.850554572089002e-08	-0.000279869	-1.7881000000000028e-05	3.19730161000001e-10	7.832665716100001e-08	0.0	-0.000112942	0.0	1.2755895364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.8958246400833	1.623731695820652	879648.5778773021	2.6365046200126105	756.1451908085407	0.0548276176290301	571755.5495828845	0.0030060676548751323	703.3340373372129	-1.2286491977938567	1.5095788512394877	494678.76807706396	1.208025	20.902035	0.02677675	-0.0229038618	0.1002756177	-0.0591317159	-0.0421088104	-0.054313966	0.0010403434	0.0252819996	0.045587492	0.11184065060000001	0.0522443478	-0.0018213578	-0.11650050279999999	-0.023672896699999998	-0.1508907358	-0.0339734515	-0.0438867072	0.0148533775	0.131729646	0.043133748300000004	-0.062043855599999996	-0.0607172633	0.0702277741	-0.0337491466	0.0186882693	0.0678833353	0.07578924990000001	0.067604798	-0.186635448	-0.0532380899	0.1055039527	0.0363972121	-0.0085489355	-0.0647143498	-0.019929515800000002	0.023294946	-0.0304956379	-0.0286192053	-0.0567382815	0.0930103568	-0.1465415422	-0.0025890657	-0.05706872070000001	0.0334343572	0.0118585058	0.0555505561	0.1237006164	0.0712122639	0.07890407099999999	-0.0967536731	0.0100792895	0.0865698526	0.0549382416	-0.0570194637	-0.2001636873	-0.0091179665	-0.0348754451	-0.0005042552	0.0013892607999999999	0.1340463535	0.0627912783	0.025228131299999998	-0.0047838253	0.0615168134	-0.0156007985	-0.0153005713	0.113477969	0.0135574272	-0.0986445736	0.0712510405	0.10958295550000001	0.1003729486	-0.029476074900000006	-0.13577072380000002	0.0643544516	0.1240625143	0.1227096555	0.1204658081	0.0	0.030110400000000006	-0.00026239999999999597	0.0009066361881600004	6.885375999999789e-08	0.0386621	0.0105589	0.00011149036921	0.0014947579764100001	0.0655051	0.0011801999999999926	1.392872039999982e-06	0.0042909181260100005	0.0	0.00013053500000000004	0.0	1.7039386225000007e-08	-0.000246568	3.330100000000001e-05	1.1089566010000008e-09	6.079577862400001e-08	0.000131669	0.000131669	1.7336725561000003e-08	1.7336725561000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.0015800947173	-1.894244545366064	876098.9579398073	3.5881623976490866	755.5033727564787	-0.6418180520620353	570785.3462464148	0.4119304119527055	702.2747236698175	-1.0593136673953722	1.1221454459306333	493189.7875055185	1.171054	20.26235	0.05865589999999999	-0.0007088854	0.0637308481	-0.0252969934	-0.029552617000000007	-0.022287460800000002	0.09171243789999999	0.0607329555	0.051174289000000005	-0.0367623841	-0.0331998528	0.0678090601	-0.0034432336999999998	0.0068827065	0.0377552924	-0.0665569639	-0.10239700380000001	-0.0575533375	-0.08725812	-0.0033162876	-0.049132679900000004	0.0832131816	0.1158262688	0.0033249079999999997	-0.1602927528	-0.0009860746	0.1406659786	0.0163459058	0.0561774683	-0.0383412269	0.1263471348	0.017346784599999998	0.0008969505	-0.0466978908	0.0580695491	-0.0231515226	-0.034649605800000004	0.0441546652	-0.08862573720000001	0.0249934347	0.051062817999999996	0.00481187	-0.0232486475	0.1230079452	-0.05251007059999999	0.0313398655	-0.0287823323	-0.0131569752	0.0069140268000000005	0.0845353872	0.0671268785	0.0904666024	0.0558326196	0.0235609353	0.10421891779999999	0.137845251	0.0755609126	0.1128949325	0.1198613452	0.0045459743	0.0152278723	-0.020503204	-0.05123172980000002	0.07971343139999999	-0.0584719738	0.11096623380000001	0.1846677527	-0.0165409237	0.0732446849	-0.080738762	0.0531320624	0.1096596868	-0.049367644599999996	-0.1436795481	0.0023645108	0.12376759529999999	0.1215356597	0.11784553310000001	0.0	0.0369341	0.0068236999999999924	0.0013641277428099998	4.656288168999989e-05	0.0222276	-0.0164345	0.00027009279025000003	0.0004940662017599998	0.0451911	-0.020314	0.000412658596	0.00204223551921	1.3234899999999996e-23	1.3234899999999996e-23	1.751625780099999e-46	1.751625780099999e-46	-0.000413839	-0.00016727099999999998	2.7979587440999992e-08	1.7126271792100002e-07	0.000266072	0.00013440299999999998	7.0794309184e-08	1.8064166409000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.8893353385547	-1.1122447561625677	874018.0693297646	1.2370883976111295	754.5353580702401	-0.9680146862385756	569323.6065781855	0.9370524327735676	701.3156263455542	-0.9590973242633254	0.9198676774090704	491843.60775645706	1.206682	20.878801	0.06149135	-0.0504798654	0.0378805632	0.0199958843	0.11219084630000001	-0.0740923284	0.0010921184	0.008057101899999999	0.0608129226	-0.061152035599999995	-0.044952244100000004	-0.0328681721	0.0189776684	-0.050533654000000004	0.0045666887	0.07065501490000001	-0.0733842475	-0.048663683	0.19144468469999998	0.0595274645	-0.0183956497	-0.0252245835	-0.0566381179	-0.041537189	0.010350430400000001	-0.0016092544	0.0604552206	-0.0696986073	0.0207653642	-0.0976417264	0.1107449302	0.0537040991	0.0964865861	-0.0821471592	0.0489797666	0.0754653681	-0.0386821828	0.0290470428	0.012271393500000002	0.05677681690000001	-0.054610953600000005	0.026294172799999998	-0.07049444070000001	0.005279961999999999	0.0130528134	0.0179881941	-0.097766745	-0.038353643199999995	-0.014784783999999999	0.036772301	-0.0385194942	-0.012147838000000001	0.0240724898	0.051831739	-0.0925958491	0.12266523060000001	-0.0693159974	0.06673193179999999	-0.0150264326	-0.030169022900000002	0.0979225241	0.0405938291	-0.0383710319	0.1076207302	-0.0290377294	0.0777782826	0.0970676135	-0.0804475935	-0.0476223386	0.0157194019	0.0190912534	-0.0423496094	0.0705495686	0.012588648700000002	-0.0240270063	0.1233992748	0.1200733947	0.11459650130000001	0.0	0.0378681	0.0009340000000000043	0.00143399299761	8.72356000000008e-07	0.044101199999999986	0.0218736	0.0004784543769599999	0.0019449158414399997	0.0655201	0.020329	0.00041326824099999996	0.00429288350401	-0.000230142	-0.000230142	5.296534016400001e-08	5.296534016400001e-08	-0.000421214	-7.375000000000003e-06	5.4390625000000037e-11	1.7742123379600002e-07	0.00039565	0.00012957799999999998	1.565389225e-07	1.6790458083999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.7414778917523	-0.14785744680239074	873741.6304912573	0.021861824574921817	754.5161591738312	-0.019198896408965997	569294.6344544301	0.00036859762332220735	700.7278644336252	-0.5877619119289648	0.3454640651143921	491019.539993709	1.184539	20.495665	0.06251385	-0.038063556	-0.0599236333	-0.0966166182	-0.0125695526	-0.0515325491	-0.07432009740000001	0.0190053251	0.0372003037	-0.09160926230000001	0.12078783439999999	-0.052868999900000005	-0.1186803817	0.194310095	-0.0833499163	-0.0694816072	0.0557179303	0.050305727300000005	-0.0848052094	0.06518806	-0.0770274012	-0.0357353838	0.014662561000000001	0.0821962134	0.0291778358	0.017012416699999998	0.09504831289999999	0.019386234199999998	-0.0640154607	0.0564779517	-0.0237744998	-0.0185304409	-0.04847361309999999	0.026273676200000002	-0.1447320124	0.0498560988	0.0623446804	-0.056637346799999995	0.04934318	-0.0447338647	-0.0642300849	0.10447249689999999	-0.0663709745	-0.0182227877	0.05934348940000001	0.0311662829	-0.1187832935	0.1078386998	0.0397582325	-0.23425140379999998	0.055913122	-0.0083469923	0.07740898980000001	-0.0566416578	0.0821068224	-0.0510795111	-0.0222838835	0.0016781162	0.0256029381	0.0191351575	0.068637719	0.0510095374	0.0215172658	-0.1845385512	0.0412007923	-0.11324420199999999	0.0736269618	0.021992248	0.004671452800000001	-0.0703218643	-0.013870833899999999	0.0429676874	0.053601288399999995	-0.1262777242	0.056853427699999994	0.122957771	0.1183263288	0.1107360475	0.0	0.0423299	0.004461800000000003	0.0017918204340100004	1.9907659240000016e-05	0.0376399	-0.006461299999999996	4.174839768999995e-05	0.0014167620720099998	0.0932769	0.0277568	0.0007704399462399999	0.008700580073610001	5.4435e-05	0.00028457700000000005	2.9631692250000004e-09	8.098406892900004e-08	-0.000591051	-0.00016983700000000002	2.8844606569e-08	3.4934128460100003e-07	0.000417915	2.226499999999999e-05	1.74652947225e-07	4.957302249999997e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.630479402513	-2.110998489239364	869799.6111105613	4.456314621570876	754.6498394017108	0.13368022787960854	569496.3801090278	0.01787040332594407	701.0543247378647	0.3264603042395038	0.10657633024414938	491477.16623366345	1.232138	21.319252	0.059046530000000014	-0.047884292599999996	-0.0472511324	0.1068031172	-0.0444934783	-0.0351020088	-0.0875171809	-0.030599437599999998	0.029894504500000002	-0.0839481844	0.1077284701	0.0771725902	-0.028250916400000006	-0.1709201582	0.1156844693	-0.08468963	0.0361999081	0.07399140530000001	0.1043170787	-0.0510902918	0.0961253598	-0.1037700503	-0.0988331774	0.0841117301	0.11900376789999999	0.0034425334000000004	-0.0310923216	0.0597360771	-0.0805409332	0.0190137263	0.055403611799999995	0.0457172345	0.0729383602	0.0022758652	-0.1017009879	0.0402104634	0.0709687412	0.0767016512	-0.0081458348	-0.0642536692	0.025805223399999997	-0.1020286076	-0.0401134006	-0.0728422841	0.05630804070000001	0.0465327799	-0.0880462501	0.1882857125	0.0132643214	0.15042221449999998	0.0008304917	-0.0098127115	-0.1202307077	-0.0513978756	-0.081800889	-0.09074232619999999	0.0623644456	-0.1310949361	-0.0881473115	0.090635134	-0.0762470817	0.0452149821	0.0959746209	-0.06693329940000001	0.0967461551	0.09675303019999999	0.0377773666	-0.0349246842	-0.1080133898	-0.021968148700000002	-0.0654452138	-0.0634913485	0.1390862313	0.1671324568	0.1339339431	0.1224433458	0.116298606	0.106284769	0.0	0.040712	-0.0016179000000000054	0.0016574669440000001	2.617600410000017e-06	0.050081199999999985	0.012441299999999995	0.0001547859456899999	0.002508126593439999	0.123596	0.030319099999999998	0.00091924782481	0.015275971216	-5.94546e-05	-0.0001138896	3.5348494611599998e-09	1.2970840988160001e-08	-0.000542298	4.875300000000001e-05	2.376855009000001e-09	2.94087120804e-07	0.0005486369999999999	0.00013072199999999995	3.0100255776899995e-07	1.7088241283999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.8054837943685	1.175004391855509	871992.6815644345	1.3806353208797353	755.6295633049899	0.9797239032791368	570976.0369404898	0.9598589266565072	701.6034365847612	0.5491118468964942	0.3015238204020789	492247.38222754706	1.19723	20.71526	0.031814400000000014	-0.0201391072	0.0209702146	0.0466782519	-0.0923741278	-0.06505385429999999	0.0075898612	0.0649620761	0.0035433719	-0.013243848700000001	0.11094152380000001	0.11522036349999999	-0.0476408609	-0.0012028809	-0.1381088966	-0.05757033480000001	0.0772035499	0.066413729	0.0448494154	-0.010660421000000002	-0.0083617139	0.020900954399999998	0.1421845141	-0.0223576434	-0.0038991296	0.0773789976	-0.0940267132	0.0897328114	-0.100055793	-0.0041890088	-0.031565677400000006	0.0516433313	0.0047014157	0.033230300899999995	0.020252778500000002	-0.016330106599999998	0.0299678753	0.014696713500000003	-0.0562064012	-0.1750061896	-0.1205126133	0.0990353785	-0.09575192939999999	0.062317885999999996	0.0102808621	0.0038425373999999997	0.0437067439	0.1179574716	-0.08536323039999999	-0.0519774467	0.0222055173	0.0185260195	0.044186440800000004	-0.0806435071	-0.1071382146	-0.0721059646	0.07701123230000001	0.0656830446	-0.015779663	5.721189999999999e-05	0.0290862727	0.0134561507	0.10134867300000001	0.1674197805	0.021004019	-0.06253767519999999	-0.0084949837	-0.0308976394	-0.0636580507	0.0500714714	-0.054427292599999996	-0.0774638987	-7.53682e-05	-0.0839046088	0.1078571767	0.12185630439999999	0.1139950357	0.1012664153	0.0	0.040736400000000006	2.4400000000007752e-05	0.0016594542849600006	5.953600000003781e-10	0.0555336	0.00545240000000001	2.972866576000011e-05	0.00308398072896	0.10199	-0.021606	0.000466819236	0.0104019601	-5.94546e-05	0.0	3.5348494611599998e-09	0.0	-0.000615814	-7.351600000000002e-05	5.404602256000005e-09	3.79226882596e-07	0.000527521	-2.111599999999995e-05	2.78278405441e-07	4.458854559999979e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
