csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
241.27184090390801	n/a	n/a	58212.101213160706	204.88614713874733	n/a	41978.33328936042	n/a	188.696755600622	n/a	n/a	35606.46557420087	n/a	n/a	n/a	-0.0049411316999999995	0.0754729005	-0.046165285800000004	0.06104913610000001	0.0102839388	-0.0479271524	0.07960632570000001	-0.0338066016	0.0126913874	-0.0211494542	0.018742171000000002	0.0292771831	-0.0583592675	0.0149065921	-0.085874145	0.003984882	-0.1175050933	0.055986403600000005	-0.016362548	0.0043291911	-0.0623598749	0.004045498	0.0583267783	0.0040033601	-0.0094137462	0.0488254366	-0.022811374500000002	0.0144150179	-0.0230620217	0.027737601299999998	-0.0390242332	0.030315320299999997	-0.1004980633	0.038378984500000005	-0.0079317972	0.2146777266	-0.1049259151	0.09288835720000001	-0.0419969175	0.0441241475	-0.0639594385	0.0854322375	-0.0402299136	0.0222250595	0.09718671050000001	-0.0844466142	0.0191084873	-0.044244560999999995	0.15329169509999999	-0.0335072835	-0.0379530784	0.1016948078	0.0153804631	-0.0762650462	0.0318829739	0.06434106860000001	-0.059489525	0.0335774662	-0.0132073501	0.0409208306	-0.012683887900000001	0.1496191515	-0.0172936004	0.0739139202	-0.025674751200000002	0.017215655700000002	-0.0319423058	-0.012294191999999999	0.0179755236	0.0531015305	0.0699378776	-0.08644825019999999	0.0555114127	0.0005803618	0.0084979325	0.0180567902	0.0335104695	-0.0656723162	0.023023525899999998	-0.059322310999999996	-0.0837304525	-0.098488591	0.0243609906	-0.0320611627	-0.030449357200000002	0.0946867778	-0.0905270768	0.0951278959	0.09512068720000001	0.0951086731	0.0950918543	0.0950702315	0.0950438059	0.09501257869999999	0.0949765517	0.0949357265	-0.0203954	n/a	0.0004159723411600001	n/a	-0.0107111	n/a	n/a	0.00011472766321000002	0.14820899999999998	n/a	n/a	0.021965907680999992	-0.0008518610000000001	n/a	7.256671633210002e-07	n/a	-0.000481436	n/a	n/a	2.31780622096e-07	7.857629999999996e-06	n/a	6.174234921689994e-11	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239.14576613530517	-2.126074768602848	4.520193921689653	57190.69746044207	203.97358402330428	-0.9125631154430494	41605.22297931197	0.8327714396671242	188.43685491439675	-0.2599006862252509	0.0675483667003563	35508.44829002942	1.056188	34.933788	0.05043410649999997	-0.020753176499999998	0.1188372969	0.005335595	0.07692612	0.0030166611	-0.0470896443	0.059056593899999996	-0.08438794699999999	-0.0075306638	-0.0447090632	-0.008009001600000001	-0.031490112599999995	-0.0559436775	-0.0527214445	-0.0340662805	0.0242284969	0.10054140119999999	0.012364211699999999	-0.0534877795	0.0579232777	-0.0787250821	0.0137749651	0.005790085899999999	-0.052622434	-0.0182339598	-0.0188368942	0.008425899	-0.0712883737	0.049283651799999995	-0.0624799551	0.0002496766	-0.0433121326	0.0627903455	-0.0529390678	-0.0502179946	0.0411862051	0.0691855232	0.0212961031	-0.0360850156	-0.0210499301	0.0687281587	-0.0010656774	0.07088934179999999	-0.0213421295	0.0398077532	-0.0439474341	-0.0024462739	0.0398598391	0.0316723872	0.0175859021	0.0686602459	-0.0054714935	0.0341937205	-0.1069156965	-0.0074796667	0.0589337386	-0.0088956365	-0.0110124634	0.0761030726	0.001127521	0.0809313545	-0.0164907739	-0.0040319181	0.0055875521	-0.051298965499999995	-0.0588534594	-0.025585388599999998	-0.0906548133	0.0513972797	-0.0386671113	0.010140550699999999	0.017664423999999998	-0.050520229699999995	0.0404485589	0.0358414122	-0.062592042	-0.0487721783	0.0250955688	-0.0765261568	-0.1170735767	-0.023066188199999997	0.002233444	0.0368861786	0.0205338014	-0.0555258877	0.0114432747	-0.0474776464	0.0951086731	0.0950438059	0.0949357265	0.0947844843	0.0945901478	0.0943528056	0.09407256539999999	0.09374955480000001	0.09338392050000001	-0.0111873	0.009208100000000002	0.00012515568128999998	8.478910561000004e-05	-0.017435299999999997	-0.006724199999999996	4.521486563999994e-05	0.00030398968608999987	0.16812	0.01991100000000001	0.0003964479210000005	0.0282643344	-0.000708645	0.00014321600000000005	5.02177736025e-07	2.051082265600001e-08	-0.000611605	-0.00013016900000000002	1.6943968561000005e-08	3.74060676025e-07	-1.05735e-05	-1.843113e-05	1.1179890225e-10	3.397065530768998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239.59018134698272	0.4444152116775513	0.1975048803704027	57403.45499788007	204.38781101061886	0.41422698731457785	41774.37728971245	0.17158399701971144	188.83193936793842	0.39508445354167065	0.15609172543032052	35657.50132545677	0.905462	29.948467	0.04403318	-0.0412183671	0.0719228208	-0.0854846561	0.0308033979	0.0296323668	-0.052880675499999995	0.0693444587	0.0057811436	0.017478167	-0.0408503385	0.0007215053	0.006836595	-0.0331339717	-0.055199924500000004	-0.0113465056	-0.0056181393999999996	0.1368721555	-0.0340200767	0.0318447997	-0.0703778409	0.0630768617	-0.0752957838	-0.0705564385	0.0431979875	0.0308775507	-0.1012720547	-0.013950583999999999	0.0874642334	0.0383820893	0.0138090856	0.1516096984	0.0779862833	0.0396333383	-0.0486759738	0.09337067	0.0435790918	0.0169889907	-0.0636598771	0.0818887489	-0.0471998442	-0.1215946399	0.0030326384999999996	0.0533882642	-0.08498856210000001	-0.0207815061	0.0319335731	0.008238729200000001	0.0286593843	0.0726407213	0.0690006121	0.0445606029	0.0409660194	0.05040584099999999	-0.0741043996	0.09180273050000001	0.021545704900000004	0.0019198425	0.0108692045	0.016887523999999998	-0.0582120696	0.0741294203	0.011173798700000001	-0.0161430752	-0.0101341266	0.0035831411	-0.0126414557	-0.0495179964	-0.0734466673	0.0880530489	0.0134011125	-0.0299657054	-0.0013653920999999998	0.0497596016	0.0014621689	0.0296017817	-0.0132163711	0.040112241800000004	0.011340330400000001	-0.0394534336	0.13748185429999998	-0.012180766599999998	0.060905578700000004	-0.12225097800000001	-0.030495925899999998	0.02611669	0.0054868376	0.0040954224	0.0950702315	0.0948901053	0.0945901478	0.09417073779999999	0.09363240490000001	0.0929758289	0.0922018389	0.0913114125	0.0903056741	-0.00631879	0.0048685099999999995	3.99271070641e-05	2.3702389620099992e-05	0.00253851	0.01997381	0.0003989530859160999	6.4440330200999986e-06	0.174555	0.006434999999999996	4.140922499999995e-05	0.030469448024999995	-0.000790868	-8.222299999999997e-05	6.254721934239999e-07	6.760621728999996e-09	-0.00069211	-8.050500000000003e-05	6.481055025000005e-09	4.790162521e-07	8.181569999999997e-05	9.238919999999996e-05	6.693808766489995e-09	8.535764276639995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
240.2702696919441	0.6800883449613764	0.4625201569523041	57729.80249783955	204.9168982269581	0.5290872163392351	41990.9351789575	0.2799332824936005	189.2637995687328	0.4318602007943753	0.1865032330301581	35820.78582719346	0.914586	30.250238	0.06801250150000003	-0.0207598781	0.049356942	-0.0701271167	0.032234300800000004	0.0166896061	-0.0138034741	0.0697613337	0.0223597404	0.0463586496	0.0007612930999999999	-0.0388721576	0.039905080600000004	0.0549293241	-0.0404155151	-0.0642355311	0.0396977148	-0.0424022138	0.0820561892	-0.029021727599999998	-0.0261511423	0.1360843016	-0.1117543765	-0.049532347000000004	0.0351875428	-0.0570877672	-0.0785535822	0.09476064460000001	0.0234587096	0.0412126031	-0.0367765137	-0.0400925772	0.013094701200000001	-0.0507206313	0.0739388936	-0.032282834100000005	-0.054193151200000005	0.034546439	-0.050776964400000006	0.0674342247	-0.1471130461	-0.034742469	0.03385497	0.07162647330000001	0.0637212941	-0.035281105099999995	-0.0051229312	-0.0701479478	0.0209997088	-0.1153742765	0.038065648199999996	-0.0106846692	-0.0297112539	0.032242182	-0.0833422363	0.0764523271	0.046162128600000005	0.0021074685	0.0394202413	-0.0535992227	0.036977009	-0.0526187175	-0.0317654175	-0.0777054658	-0.031492061099999996	-0.0308035831	0.0275582485	-0.0205263221	-0.027416128900000003	0.0004906476	-0.0427298712	-0.0656617201	0.0602629117	-0.0798228429	-0.0351977949	0.0731687504	-0.0343771257	0.0310600407	-0.0181615522	-0.010343732	-0.0496050308	0.0157579375	0.079648153	0.057739177999999995	-0.0307151971	-0.110171214	-0.0762874422	-0.0646349947	0.09501257869999999	0.0946597098	0.09407256539999999	0.0932525987	0.0922018389	0.0909228867	0.0894189074	0.0876936231	0.08575130380000001	-5.116350000000001e-05	0.006267626500000001	2.6177037322500008e-09	3.928314194350226e-05	-0.0203868	-0.02292531	0.0005255698385961	0.00041562161424	0.19223	0.017674999999999996	0.00031240562499999986	0.0369523729	-0.0008942069999999998	-0.00010333899999999991	7.996061588489999e-07	1.0678948920999984e-08	-0.000558982	0.00013312800000000004	1.772306438400001e-08	3.12460876324e-07	0.00026824	0.0001864243	7.195269759999999e-08	3.475401963049002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239.27471836283803	-0.9955513291060641	0.9911224488848506	57252.39084761546	204.55055307105857	-0.3663451558995233	41840.928761675954	0.13420877325104613	188.57158771084983	-0.6922118578829668	0.4791572561937886	35559.24369179073	1.113177	36.818699	0.28508812149999996	-0.08348074030000001	0.0918135416	-0.0319081339	-0.024834631200000002	0.06316574650000001	-0.0906781014	-0.012989126100000001	-0.0043204129999999995	0.0750214627	-0.0208707027	-0.0469299479	-0.0195050797	0.0190750448	-0.0819187891	0.0622803729	-0.0100887219	-0.101886097	-0.1481463995	0.0544580509	0.0367994077	-0.1096752761	-0.043342787199999996	-0.082712835	-0.0002502039	0.0729259046	0.030763581800000002	-0.024860925899999997	-0.1252723228	-0.0027214276	-0.0518308508	-0.045313972599999995	0.0046203697	-0.0519280284	-0.0039674822	0.0444415369	0.080462835	-0.012899866000000001	-0.08865489970000001	0.009726309	-0.0295396404	-0.0013436086999999998	-0.1266140925	0.012717988999999999	0.0617758126	-0.0013082884	0.089258794	-0.0398542779	-0.0316937081	-0.021962937400000004	0.06617559469999999	0.0407998745	-0.0998234949	0.09036634550000001	-0.10299554150000001	-0.009593551	-0.0217810662	-0.0457246338	-0.0508365391	-0.016465833200000002	0.0730071725	0.0323824871	-0.00025908720000000004	-0.1209089411	0.030888338799999998	-0.0227097689	0.0654009624	-0.0552926711	-0.0728782613	-0.010970916200000002	0.0517178192	-0.1053852656	0.047750565999999994	-0.012922576100000001	0.0078482467	-0.045410028899999996	0.10654667849999999	0.003555311	0.0271062614	-0.0397528958	-0.0034547313	0.0131935118	-0.1174220049	0.0443278266	0.0417080493	-0.0079539388	-0.0087048678	0.0634420818	0.0949357265	0.0943528056	0.09338392050000001	0.0920330347	0.0903056741	0.0882089048	0.08575130380000001	0.0829429245	0.0797952549	-0.020256	-0.0202048365	0.000410305536	0.00040823541799173233	-0.0314125	-0.011025700000000005	0.00012156606049000005	0.0009867451562500002	0.309283	0.117053	0.013701404809	0.09565597408899998	-0.0024088	-0.0015145929999999998	5.80231744e-06	2.293991955649e-06	-0.00145121	-0.0008922280000000002	7.960708039840001e-07	2.1060104641000004e-06	-6.10307e-05	-0.0003292707	3.7247463424900004e-09	1.0841919387849002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239.70197162777183	0.4272532649337961	0.18254535239658856	57457.035202241124	204.5130620183085	-0.037491052750084464	41825.592536104494	0.0014055790363096158	189.20846359049625	0.6368758796464249	0.40561088607540746	35799.842694276136	1.037958	34.33083	0.239371775	-0.10616631859999999	0.0692727676	-0.0744283294	-0.0641138982	0.0896153891	-0.0813817319	-0.006742971600000001	0.1177689936	0.0598904931	0.0483913297	-0.0701810643	-0.0482582747	-0.0492373003	0.007091395600000001	-0.055253785300000004	0.0012111247	0.0093576526	-0.0496590804	0.0076230925	-0.0913072297	-0.0147322531	-0.0695534197	0.0891281889	-0.1242408398	0.037529789300000005	-0.0454837737	-0.0278561896	0.0752608923	0.0330268273	-0.0979170043	0.0166422083	0.08924775439999999	0.0673953949	0.014782385600000001	0.029321208300000002	0.1118486192	-0.09680053710000001	0.046152144699999995	0.0238029621	0.0775982283	0.0949363626	-0.0535353417	-0.0223196649	0.11854423730000001	0.0603676878	-0.0004732732	0.0155937146	0.0279060594	-0.0175929578	-0.013552469199999998	-0.0314955887	-0.0369267105	0.0972745956	-0.0609834951	0.0451321567	-0.0433531044	-0.0723592333	-0.105060129	-0.0265026977	0.0328299108	0.102947358	-0.013168873000000001	0.0017210748	0.0212409894	-0.0610695297	0.0572886906	-0.0827317746	-0.0578327841	-0.109023757	-0.1590844135	0.0300485298	0.057851707999999995	0.028762162400000006	0.009849027	0.011357359499999999	0.0577668975	0.0311756012	0.09381581630000001	0.11156424919999999	0.08842998640000001	-0.1065759617	-0.0041303885	0.0301753345	-0.046419064100000004	0.06423044480000001	-0.0548458724	0.052102700099999996	0.0948396904	0.09396964070000001	0.0925254653	0.0905159879	0.0879534856	0.08485361460000003	0.0812353141	0.0771206908	0.0725348839	-0.0606415	-0.04038549999999999	0.0036773915222499992	0.0016309886102499993	-0.00769749	0.02371501	0.0005624016993001001	5.9251352300100014e-05	0.39083	0.08154700000000004	0.006649913209000006	0.1527480889	-0.00379156	-0.0013827599999999998	1.43759272336e-05	1.9120252176e-06	-0.00175992	-0.00030871	9.53018641e-08	3.0973184064000008e-06	-0.000244046	-0.0001830153	5.9558450115999985e-08	3.3494600034089994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239.15405667573208	-0.547914952039747	0.3002107946687183	57194.66282445928	204.26241958700118	-0.25064243130731256	41723.136055536124	0.0628216283716409	188.890625194814	-0.3178383956822586	0.10102124576987197	35679.6682864877	1.241429	41.060692	0.5381624700000001	-0.0125258776	0.0885837216	-0.0252487506	0.0262733452	0.0009063748	-0.0215989446	0.0809006857	-0.010902096000000002	0.06441682559999999	-0.0612012771	0.007357951999999998	0.064246966	-0.0615465503	0.032847169100000004	0.1113454341	0.0418262311	0.0276766489	0.0337633573	-0.05574108059999999	-0.0505835095	-0.0341192085	0.005491639699999999	-0.0127397133	-0.0934045621	-0.023676913799999998	0.052135701799999996	-0.0020611481	0.0252300203	0.0068852086	0.0556121338	-0.0364014446	-0.029381983799999997	0.0101700105	-0.0548969112	0.0398591659	-0.044062747199999995	0.023117749	-0.0678082096	0.017668587700000002	0.0842417139	-0.0001398265	0.061702079000000014	0.010499575300000001	-0.079919415	0.0358137338	0.1055240386	0.0093897959	-0.0033057753999999996	-0.0459122167	-0.15945741619999998	-0.0284382146	0.0100352266	0.0374505328	-0.0791551679	0.0072772418000000005	-0.0010058411	0.059341428700000004	-0.0291914648	0.0116276478	-0.0675909424	0.0204434877	0.1224645548	-0.0225216488	0.0058431933	-0.0277259268	-0.0382989455	0.0008311036	-0.028882663500000006	0.0920975247	-0.013519402	-0.0034201915	-0.0319345328	-0.079151989	-0.0702198984	-0.0374774685	-0.1252042983	0.0617624388	-0.0155494392	-0.005451689799999999	-0.006416779599999999	-0.0281448954	-0.0192851123	-0.0645363493	0.17542564079999998	0.0019790829	-0.0587499213	0.0306418169	0.09472448970000001	0.0935105247	0.0914987609	0.0887063618	0.0851571514	0.08088141019999999	0.0759156173	0.07030213910000001	0.0640888679	0.00525261	0.06589410999999999	2.75899118121e-05	0.004342033732692099	-0.08343159999999998	-0.07573410999999998	0.0057356554174920965	0.006960831878559997	0.185478	-0.205352	0.042169443904	0.034402088484000004	-0.00189569	0.00189587	3.5936405761e-06	3.5943230568999994e-06	-0.000644722	0.001115198	1.243666579204e-06	4.15666457284e-07	0.0005685309999999999	0.0008125769999999999	3.2322749796099995e-07	6.602813809289998e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239.8169830739498	0.6629263982177349	0.4394714094539389	57512.18537069112	205.21472041004085	0.9523008230396784	42113.08147297124	0.9068768575620488	188.801232267639	-0.08939292717499825	0.007991095428914541	35645.905305778964	1.2343030000000002	40.824989	0.6944912	0.09255079470000001	0.1212868367	0.0555289996	-0.009839374	-0.0801559202	-0.0223244174	-0.0668434145	-0.0214701569	0.025882992400000002	-0.06579220549999999	0.046796982300000005	0.0821967342	0.08236880490000001	-0.0612146118	0.0693754357	-0.11773705570000001	-0.078039917	-0.11277612220000001	-0.1165950341	-0.048108986	-0.1696198277	0.0261083662	-0.0344108837	0.0721054113	-0.0195252595	0.0115042928	0.0178396876	-0.0651578929	-0.0318767877	0.0409114192	-0.0820514567	0.11203585390000001	-0.0263234314	-0.0007399678999999999	-0.18985647170000008	-0.0424299697	-0.0703458028	-0.0396687847	0.0484862596	0.0004962015	-0.0004735812	-0.0679366228	-0.1199166342	-0.1488511135	-0.0245840339	-0.0976490768	-0.0508143125	0.0541116783	0.058220643899999994	0.0558061687	-0.0116532497	-0.0763417442	-0.0705176304	-0.0979968074	-0.1020070382	0.013683667	0.07893692719999999	-0.0148481253	0.0670442368	0.0259813804	-0.028703634500000002	0.023983850600000002	-0.052457196799999994	-0.0326661766	-0.0703245388	0.1033309486	0.0428467155	0.007136376	-0.08498880119999999	-0.054256205300000006	-0.033584012999999996	-0.15139447109999998	-0.0648618633	0.11873032509999999	0.013324279199999999	-0.0377098498	-0.053496591600000004	-0.1329679506	0.0125192858	-0.0729784413	0.0728030644	-0.092796583	0.06743540719999999	-0.1104020369	0.0765523733	0.1111574266	-0.0317387904	0.0945901478	0.0929758289	0.0903056741	0.0866100059	0.08193079240000001	0.0763211709	0.0698448443	0.0625753579	0.054595264299999995	0.035272500000000005	0.030019890000000007	0.0012441492562500006	0.0009011937956121004	-0.0208586	0.06257299999999999	0.0039153803289999995	0.00043508119395999984	-0.153974	-0.339452	0.115227660304	0.023707992676	0.00230274	0.00419843	5.302611507600002e-06	1.7626814464900007e-05	-5.74448e-05	0.0005872772	3.448945096398401e-07	3.29990504704e-09	0.00103175	0.000463219	1.0645080624999997e-06	2.14571841961e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239.3002764619887	-0.5167066119611263	0.266985722844346	57264.62231478423	205.818087652241	0.6033672422001359	42361.08520482556	0.3640520289601975	188.50771633681416	-0.29351593082483873	0.08615160164797153	35535.15911852079	1.012253	33.480618	0.09657198999999997	0.0814243006	0.1424139614	0.12284546810000001	0.0543761544	-0.0973868356	-0.0035864414000000002	-0.0525885265	-0.06310173849999999	-0.0237697571	0.0438414336	0.0146618482	-0.045189084000000004	0.071699731	-0.0822632028	-0.0051427417	-0.0942413152	-0.0020500512	0.0058111256000000005	-0.050982260700000004	-0.09089347810000001	-0.1461879495	0.0679067029	-0.0446191314	0.0015396960000000001	-0.09427920699999999	-0.0202059954	-0.030918020299999998	-0.0579848959	-0.024538922999999997	-0.0185409823	-0.04832879650000002	-0.0741023863	-0.0193225976	-0.0041576717	-0.0217821244	-0.002690257	0.0795359957	0.0954282675	-0.0320497114	-0.0046108301	-0.012436498899999999	0.0210795485	0.0335233237	0.1132875102	0.0117994333	-0.0413576944	-0.032767368399999997	-0.0182973715	-0.0866998443	-0.0801953903	-0.0216403031	-0.023398287400000002	-0.07618647070000001	-0.0740313764	-0.07323777940000001	0.1049632382	0.042710805	-0.0530772343	0.059107712300000004	0.09162051439999999	-0.0437968525	-0.0917499175	0.033762224199999996	-0.0110324606	-0.09712867689999999	0.0721957057	0.1023417196	-0.00032565729999999997	-0.0900004228	0.050998716500000006	-0.11932588179999999	0.0580043512	-0.010869361899999999	-0.0276302628	-0.0223002393	-0.06256012309999999	0.0034437325	-0.0928944219	-0.0083014264	-0.0338124815	-7.81854e-05	0.050834307	0.0568146765	-0.0132885027	-0.0482710112	0.047475523799999995	-0.028059468799999997	0.0944366918	0.0923659852	0.0889483746	0.08423369630000001	0.0782907011	0.0712060512	0.0630830566	0.0540401691	0.0442092542	0.0573514	0.022078900000000002	0.003289183081960001	0.00048747782521	-0.0210998	-0.00024120000000000044	5.817744000000021e-08	0.00044520156004	-0.110397	0.04357699999999999	0.0018989549289999991	0.012187497609000002	0.00263283	0.00033008999999999984	6.9317938089e-06	1.0895940809999993e-07	0.000195803	0.0002532478	6.413444820483997e-08	3.8338814809e-08	0.00106191	3.016e-05	1.1276528480999995e-06	9.096255999999996e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
238.41413914412257	-0.8861373178661154	0.7852393461149528	56841.301743833035	204.86761223626408	-0.9504754159769108	41970.73854338826	0.9034035163764812	188.35957580593305	-0.14814053088110768	0.021945616889736414	35479.32979779103	1.37369	45.435253	0.80788915	-0.033617172	0.0670780922	0.05669424	-0.023821956600000003	0.026333624500000003	-0.0693334597	-0.0658622962	-0.10281186699999999	-0.129973122	0.0428746526	0.0503336537	-0.033767963399999996	-0.0203844411	-0.011664543999999999	0.0778873581	-0.0775227696	-0.0202074398	-0.0819542556	0.0191794914	-0.0249101091	0.060699430599999986	0.0057330125	-0.0422462542	-0.0505314696	-0.0107902913	-0.0046177932	0.0711313196	-0.1803144177	0.0277066219	0.1301445487	0.0270270858	-0.035465590299999995	0.0169575232	0.0327502297	-0.055699461799999996	-0.1202526316	-0.1175488789	-0.017011806	-0.0661285471	0.08614405730000001	-0.0231628445	0.0329401649	0.00695094	0.006446943199999999	-0.08040183669999999	0.0181626391	-0.0925864937	0.0043283134000000004	-0.0473577542	-0.026180781	-0.1025666574	0.14587781689999998	0.0442627587	-0.0672490116	-0.0666972906	-0.025304586	0.0109232332	0.0945020286	0.0859210796	0.0904988781	-0.0166650999	-0.0560811161	0.0600226616	0.0148283168	0.0918667859	0.044518523899999995	-0.0131774468	0.0057446610999999995	0.0027401909000000003	0.07147803259999999	0.05848383	0.002109138	0.0650788897	-0.0166719373	-0.1318052411	-0.010597589	0.0338871456	-0.11285794240000001	0.038140949900000005	0.041702353	0.0788898787	0.0293994196	0.046748545	0.050995918099999996	-0.0274678437	0.0286581383	0.0744291377	0.09426415279999999	0.0916814868	0.08742933039999999	0.0815851141	0.074255259	0.0655732396	0.0556971526	0.0448068383	0.033100605899999996	-0.0371104	-0.0944618	0.00137718178816	0.008923031659240003	-0.0278566	-0.0067567999999999994	4.565434624e-05	0.0007759901635599999	0.270635	0.381032	0.14518538502400002	0.07324330322500001	-0.0013569	-0.00398973	1.84117761e-06	1.5917945472900008e-05	-0.000665804	-0.0008616069999999999	7.423666224489999e-07	4.4329496641599997e-07	-0.000599524	-0.0016614339999999998	3.594290265760001e-07	2.760362936356e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
