csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85
380.8795500626312	n/a	n/a	145069.23165591242	290.77516412432306	n/a	n/a	84550.19607152701	270.3362267644576	n/a	73081.67550124424	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
394.146687446862	13.267137384230807	176.01693437205466	155351.61122533435	294.43097187276	3.6558077484369282	13.36493029353148	86689.59719793798	276.47486776794767	6.13864100349008	76438.35250730415	37.68291336972968	1.64438	85.17534599999998	0.999494	-0.014332273799999996	-0.026160145200000002	0.047053001100000005	-0.0339376433	0.045728469699999996	-0.0073800008	0.0019754855	-0.005835205899999999	0.0229966304	-0.0082508814	0.0397322949	-0.0279901238	0.051635016	-0.0346834751	-0.044390901100000005	0.01068035	-0.0128754086	0.025665793399999998	-0.010825121299999999	-0.029032097000000007	0.0339355139	0.018995282	0.0250198974	0.037332061	0.0930462698	0.09303981609999999	0.0930290603	0.09301400289999999	0.09299464449999999	0.0929709861	0.09294302869999999	0.09291077369999999	0.0928742226	0.0	-0.0374486	-0.0374486	0.0014023976419599998	0.0014023976419599998	0.22205500000000006	0.22205500000000006	0.04930842302500001	0.04930842302500001	0.383491	0.383491	0.14706534708099994	0.14706534708099994	-0.00629533	-0.00629533	3.96311798089e-05	3.96311798089e-05	0.000479743	0.000479743	2.3015334604900003e-07	2.3015334604900003e-07	-0.000354915	-0.000354915	1.25964657225e-07	1.25964657225e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
383.2186397997133	-10.92804764714873	119.4222253783529	146856.5258899424	293.22855385550065	-1.2024180172593333	1.4458090882298662	85982.98479618825	268.3952759242433	-8.07959184370435	72036.02413845071	65.27980436085386	1.682139	87.13119499999998	2.4677725	0.021010323199999997	0.0878308649	0.0383735667	0.1081961181	-0.0455114137	-0.057005836799999994	-0.0163273744	-0.09250179689999999	0.0094528489	-0.13080426380000001	-0.026987400699999997	-0.0478545323	0.1146694721	0.0575075292	-0.0482404267	-0.0044376523	-0.1196573824	0.0254194682	-0.00052649	-0.0358350056	0.1439391229	0.0839989743	0.0704119207	0.025325032200000003	0.0930290603	0.0929709861	0.0928742226	0.0927388101	0.0925648049	0.0923522795	0.09210132230000001	0.0918120377	0.0914845461	0.0	-0.106166	-0.06871740000000001	0.004722081062760002	0.011271219556000002	0.49626	0.27420500000000003	0.2462739876	0.07518838202500001	0.948775	0.5652840000000001	0.9001740006250001	0.3195460006560001	-0.0327263	-0.02643097	0.00107101071169	0.0006985961751408999	0.00213555	0.001655807	4.5605738025e-06	2.7416968212490003e-06	-0.00345946	-0.003104545	1.19678634916e-05	9.638199657025e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
392.63498306635375	9.416343266640466	88.66752051520527	154162.2299275159	294.64803545782337	1.419481602322719	2.014928019332674	86817.46479915474	276.3872809154108	7.992004991167505	76389.92905181422	63.87214377884632	1.786566	92.54026	2.9532362	-0.033585532	-0.0213935621	-0.022150504900000003	-0.00026427849999999996	0.0167781914	-0.0091964107	0.0444798745	0.0043158506	-0.025178824500000002	0.0079090507	-0.0108643483	0.030183744300000002	-0.08557679900000001	-0.0283252365	-0.0101106558	0.0335729259	-0.040465501800000005	-0.0089621124	-0.0085659832	-0.0491950517	-0.0081823898	-0.1119696368	-0.0398194584	0.0261211888	0.09299464449999999	0.092833377	0.0925648049	0.0921892388	0.0917071126	0.09111898380000001	0.09042553199999999	0.0896275589	0.0887259867	0.0	0.033069699999999994	0.13923570000000002	0.019386580154490005	0.0010936050580899997	-0.047796	-0.5440560000000001	0.002284457616	0.295996931136	0.111933	-0.8368420000000001	0.012528996488999996	0.7003045329640002	-0.00663198	0.02609432	4.39831587204e-05	0.0006809135362624	0.00115086	-0.00098469	1.3244787396000003e-06	9.696143960999998e-07	-0.00187642	0.0015830400000000002	3.5209520164e-06	2.5060156416000006e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
390.2049461512163	-2.430036915137464	5.905079408930803	152259.9000008736	295.9865942323813	1.3385587745579528	1.7917395929460884	87608.06396528435	274.89654800706643	-1.4907329083443983	75568.11210620137	2.222284604020948	0.8791339999999999	45.537243	0.25528850000000003	-0.0115469138	0.0103268398	0.0314876865	-0.0337798175	0.0040415389	-0.0157085445	0.0093517819	-0.0548141463	-0.060955682000000004	-0.0186654693	0.016086028999999998	-0.0224004944	-0.0028964776	-0.009395928000000001	-0.015667663000000002	0.024332743900000002	-0.026361524100000002	0.0104869463	-0.0048672328	-0.07586171230000001	0.0356335415	-0.043998261500000004	-0.0474888043	-0.029327793199999997	0.09294302869999999	0.0926270906	0.09210132230000001	0.0913669149	0.09042553199999999	0.08927930619999999	0.08793083410000001	0.08638317029999999	0.0846398209	0.0	0.054232100000000005	0.02116240000000001	0.0004478471737600005	0.002941120670410001	-0.0430713	0.0047246999999999975	0.0018551368836900001	2.2322790089999983e-05	0.0363136	-0.07561939999999999	0.0013186775449599993	0.0057182936563599995	-0.00433445	0.00229753	1.8787456802500006e-05	5.2786441009e-06	0.00156129	0.0004104299999999998	2.4376264641e-06	1.684527848999999e-07	-0.00150874	0.00036768	2.2762963876e-06	1.351885824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
391.4356451567256	1.2306990055093363	1.51462004216167	153221.86429926206	295.3839571738498	-0.6026370585315135	0.3631714243155149	87251.68215568272	275.6832876138509	0.7867396067844652	76001.27506958121	0.618959208883375	0.8746819999999998	45.306667	0.7773426449999999	0.0023128066	-0.0113285454	-0.0161719326	0.0145846055	-0.0004926761	0.003425112	-0.0049346653	0.0044362113	-0.0185495815	0.026314472000000002	-0.0213159925	0.001979365	0.0110220577	-0.014894496200000001	-0.0010908586	-0.010153248299999999	-0.034491083	0.0021575422	0.0109101325	-0.0265893931	-0.0104346868	0.0071283002	-0.03458614	0.0083754341	0.0928742226	0.0923522795	0.0914845461	0.09027427130000001	0.0887259867	0.0868454896	0.0846398209	0.08211723929999999	0.0792871898	0.0	0.00680431	-0.04742779	0.0022493952642841	4.62986345761e-05	-0.0506306	-0.007559299999999999	0.00256345765636	5.7143016489999977e-05	-0.122739	-0.15905260000000002	0.015064862121000003	0.02529772956676	0.00461228	0.00894673	2.12731267984e-05	8.00439776929e-05	0.000696543	-0.0008647469999999999	4.85172150849e-07	7.477873740089998e-07	-5.41579e-05	0.0014545821	2.93307813241e-09	2.11580908564041e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
390.98275110858737	-0.452894048138262	0.20511301883906236	152867.51166443955	293.9501950725098	-1.4337621013399942	2.055673763238875	86406.71718316658	275.7521648977935	0.06887728394258373	76039.25644581988	0.004744080243307304	0.602449	31.205582	0.032978685000000015	0.0064919549	-0.0132714615	0.011276868999999998	-0.012988218400000001	0.005047283499999999	-0.0036071829	0.005073007	-0.0099350996	-0.0139122483	0.0168541768	0.016435559	0.025385901699999998	0.0152792494	-0.013202237	0.0168841794	-0.0005290673	-0.0061786096	-0.0092265797	0.0114298119	-0.0075238741	-0.039286264700000004	0.035196709900000005	-0.0407580921	0.0321599018	0.0927882388	0.09200914710000001	0.0907155029	0.0889145408	0.0866163325	0.08383373059999999	0.0805822964	0.0768802134	0.072748185	0.0	0.00459403	-0.00221028	4.885337678400001e-06	2.11051116409e-05	-0.043000300000000005	0.0076302999999999935	0.0018490258000900003	5.822147808999989e-05	-0.12937	-0.006630999999999998	0.016736596900000004	4.397016099999997e-05	0.00448346	-0.00012881999999999998	2.01014135716e-05	1.659459239999999e-08	0.000696543	0.0	4.85172150849e-07	0.0	-0.00025548	-0.0002013221	6.52700304e-08	4.053058794841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
393.2915251196508	2.3087740110634627	5.33043743416207	154678.22373094092	295.01456826593494	1.0643731934251264	1.1328902948820014	87033.59548913599	276.4361492164282	0.6839843186347139	76416.94459360736	0.4678345481381938	0.676746	35.053982	0.44585433	-0.006354585899999999	-0.014797138400000001	-0.0092161199	-0.0003044873	0.0194469814	-0.0070196678000000005	-0.010147453399999999	-0.026382987200000003	-0.0380795189	0.0065144312	-0.010691458000000001	-0.0051980989	-0.020700776	-0.0365567002	-0.0035071953000000004	-0.0120011206	-0.04397578480000002	-0.0055533063	-0.007677661600000002	-0.0275870904	-0.0121470578	-0.0082289914	-0.0240513039	-0.046989527	0.0926850932	0.09159794710000001	0.0897954726	0.08729174619999999	0.08410632050000001	0.0802640719	0.0757950062	0.0707340242	0.06512064940000001	0.0	0.00424105	-0.0003529800000000001	1.2459488040000006e-07	1.7986505102499994e-05	-0.0530308	-0.01003049999999999	0.00281226574864	0.00010061093024999982	-0.0131279	0.1162421	0.00017234175840999998	0.013512225812410005	-0.000413959	-0.004897419	1.7136205368100007e-07	2.3984712861561e-05	-0.000339985	-0.001036528	1.15589800225e-07	1.074390294784e-06	0.000195148	0.000450628	3.8082741904e-08	2.03065594384e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
392.4659816052162	-0.8255435144346279	0.6815220942250767	154029.5467173459	292.28604092035675	-2.7285273455781858	7.444861475567943	85431.12971689648	276.3358437529984	-0.10030546342977686	76361.49854268155	0.010061185993862305	0.76536	39.644016	0.26951906	-0.0230483016	-0.0107339919	-0.006716124	0.012213578300000002	0.010343566700000001	-0.0094250914	-0.0003128586	0.047650593899999996	-0.0092792949	0.023862355800000002	0.001807205	-0.0456928699	0.0047634869	-0.0171758175	-0.0042534196	-0.0076510405	0.0480437183	0.0168329384	-0.0155205051	0.0278728715	-0.0006173514	-0.010068032	-0.0024964548000000002	-0.0156393614	0.0925648049	0.09111898380000001	0.0887259867	0.0854106889	0.0812075526	0.0761602691	0.0703213046	0.0637513548	0.0565187138	0.0	-0.0323616	-0.03660265	0.0013397539870225	0.0010472731545599998	-0.0252894	0.0277414	0.00063955375236	0.0007695852739599997	0.00187666	0.01500456	3.521852755600001e-06	0.0002251368207936	-0.00177729	-0.001363331	3.1587597441e-06	1.8586714155610001e-06	-0.00269344	-0.002353455	7.254619033600002e-06	5.538750437025e-06	0.000108525	-8.662299999999999e-05	1.1777675625e-08	7.503544129e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
391.0847991189944	-1.3811824862218032	1.9076650602458416	152947.3201019442	291.51013380708173	-0.775907113275025	0.6020318484307825	84978.15811222269	274.9030350896466	-1.432808663351807	75571.67870149948	2.052940665775992	0.7225439999999999	37.426239	0.3841770600000001	-0.0462568228	-0.006793626800000001	-0.0172446162	-0.046377415400000004	-0.0042059734	-0.0223773123	0.0149150581	0.0611300836	-0.0145123099	-0.008843245	0.0075908961	0.0092510141	-0.0536641141	-0.0067411795	-0.0248152243	0.008240301700000001	0.0272293933	0.0124234535	-0.0319296281	0.0599139775	-0.0102494979	-0.030332302000000002	-0.055646076600000004	-0.0159341076	0.0924273962	0.0905726114	0.0875088252	0.0832769341	0.07793342730000001	0.07154963219999999	0.0642107624	0.056014780199999996	0.047071089	0.0	-0.0896836	-0.05732200000000001	0.003285811684000001	0.00804314810896	-0.199222	-0.17393260000000002	0.039689405284	0.030252549342760008	-0.0566981	-0.05857476	0.0032146745436100006	0.003431002509057601	-0.00155185	0.00022543999999999996	2.4082384225e-06	5.082319359999997e-08	-0.00206028	0.0006331600000000003	4.244753678399998e-06	4.0089158560000036e-07	-0.000919829	-0.001028354	8.460853892409999e-07	1.057511949316e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
