csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
401.6200862778898	n/a	n/a	161298.69370185965	307.0531861692667	n/a	n/a	94281.65913669836	289.89782089476336	n/a	84040.74655953229	n/a	n/a	n/a	n/a	0.0614744023	-0.0053187275	-0.1012911601	0.0086038864	-0.088956538	0.08782780050000001	-0.0695546477	0.02267797	-0.0280428248	0.0453239014	-0.0663480922	0.024759877799999996	-0.09254035869999999	0.0324931943	-0.0092921746	0.0493988661	-0.1065124075	0.0424980884	-0.054824588	0.0206907526	-0.0904120008	0.0601319379	-0.0448231591	0.0161848576	-0.0367456091	0.0257716313	-0.031752755099999995	0.013563768899999998	-0.06690175940000001	0.061749665499999995	-0.015848968600000003	0.0505708784	-0.028289115	0.049601144400000005	0.0914194016	-0.0635996787	-0.0448192783	-0.028328429500000002	0.0928455409	0.0928391566	0.09282851630000001	0.09281362060000001	0.0927944701	0.0927710658	0.0927434086	0.0927115	0.0926753413	-0.0190538	n/a	n/a	0.00036304729444	-0.0934583	n/a	0.008734453838890002	n/a	-0.0315514	n/a	0.00099549084196	n/a	0.000331199	n/a	1.09692777601e-07	n/a	-0.000168821	n/a	2.8500530040999995e-08	n/a	0.000444284	n/a	1.97388272656e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
398.1258315500968	-3.4942547277930203	12.209816102703874	158504.17774745607	307.69976590387523	0.6465797346085083	0.418065353206409	94679.14593729963	289.24430982156827	-0.6535110731950908	83662.27076415537	0.42707672278859937	1.258702	32.470242	0.2182851195	0.01693604	-0.0379769958	0.0116794062	-0.08337790190000001	-0.062243488099999994	-0.0209660942	-0.0336199271	0.0237071507	-0.0669230901	-0.13180307630000002	-0.1638969213	0.0558150455	0.0607796755	0.0219189447	0.04776034059999999	0.0066795445	-0.13369888119999998	-0.015285338600000004	-0.0179652763	-0.014114773600000003	-0.0446090272	-0.048910239	-0.0198339643	0.0353749713	-0.0291277782	0.12200359960000001	-0.17320162039999998	0.0188897715	0.054864693099999993	-0.0148258706	0.044956716900000006	-0.017131383	-0.0412814814	0.032527554900000005	0.040468001	-0.1283244627	0.013138668300000001	-0.0316218119	0.09282851630000001	0.0927710658	0.0926753413	0.09254138220000001	0.092369244	0.0921589975	0.0919107295	0.09162454240000001	0.0913005544	4.06295e-05	0.0190944295	0.00036459723793047017	1.6507562702500002e-09	-0.033067800000000015	0.0603905	0.0010934793968400006	0.00364701249025	0.0258451	0.0573965	0.0006679691940099997	0.0032943582122499995	4.18282e-05	-0.0002893708	1.74959831524e-09	8.373545989263999e-08	-0.000263878	-9.5057e-05	6.9631598884e-08	9.035833249e-09	0.00168793	0.0012436460000000002	2.8491076849e-06	1.5466553733159996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
399.8835889701457	1.7577574200489041	3.0897111477369785	159906.88472764438	306.96368348523976	-0.7360824186354762	0.5418173270242524	94226.70297882645	289.18766320198864	-0.0566466195796238	83629.50454822683	0.0032088395097986193	1.3926980000000002	35.926899	0.1366772295	0.1357914375	-0.0390434136	-0.0270233792	-0.00041197930000000003	-0.1208951766	-0.0533048304	-0.0951635116	-0.0488440592	-0.0590150886	0.0595947154	0.0137624165	0.0234645524	-0.0023654529	0.0477238986	-0.0633685611	-0.0323930702	-0.13189863400000001	-0.0717784235	-0.0769144437	0.0924439794	-0.1491402608	-0.0262006894	-0.016820556299999997	0.019846038700000002	-0.0560543075	-0.0355533506	-0.041736163	0.0311396225	-0.0422515108	-0.042022930199999996	0.10921672130000001	0.0485233719	-0.0063132602	0.0757011903	0.0424304263	-0.0433348796	0.0918264809	0.036360061299999996	0.0927944701	0.0926349341	0.092369244	0.09199770410000001	0.09152074019999999	0.090938899	0.0902528472	0.08946337089999999	0.0885713748	-0.00744079	-0.007481419499999999	5.597163773498025e-05	5.53653558241e-05	-0.023132	0.009935800000000009	0.000535089424	9.872012164000016e-05	0.0588077	0.032962599999999995	0.00345834557929	0.00108653299876	-0.0009545310000000002	-0.0009963592	9.111294299610005e-07	9.927316554246405e-07	-0.000793297	-0.0005294189999999999	6.29320130209e-07	2.80284477561e-07	0.00148776	-0.00020016999999999995	2.2134298176000004e-06	4.0068028899999976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
396.3886176093536	-3.4949713607920785	12.21482481275683	157123.93617025437	305.3927570655942	-1.5709264196455592	2.467809815940416	93264.73606812504	288.45692615958734	-0.7307370424013016	83207.39824943763	0.5339766251374016	1.907869	49.216572	0.34932586	-0.059172863799999996	-0.022777432400000002	-0.0124275687	-0.114471554	0.0250151258	-0.0165888859	-0.0989987063	-0.05973565610000001	-0.0541899008	-0.150150494	-0.22472952940000002	0.0381116748	0.0362162179	0.118874915	-0.0318919604	-0.0342916114	-0.099994728	0.11351644640000001	0.118656284	0.0429939355	0.019525485500000002	-0.0734447818	-0.0226752488	-0.0217399865	0.033559681800000005	0.062125271100000004	-0.20952362219999998	-0.11791624710000001	0.1330333582	0.0142903535	0.19926187899999998	-0.07728719349999999	0.049622074	0.1251220535	-0.011046044599999999	-0.0016090851000000002	0.017024654099999998	-0.043369045700000004	0.0927434086	0.0924308615	0.0919107295	0.0911841808	0.0902528472	0.08911882019999999	0.0877846467	0.0862533231	0.0845282884	-0.0263009	-0.018860110000000003	0.00035570374921210015	0.0006917373408100001	-0.150121	-0.12698900000000002	0.022536314641	0.016126206121000006	-0.040534	-0.09934169999999999	0.001643005156	0.00986877335889	0.000287945	0.0012424760000000002	8.291232302500001e-08	1.5437466105760004e-06	-0.000224732	0.000568565	5.0504471824e-08	3.232661592250001e-07	0.0012161	-0.0002716600000000002	1.4788992099999996e-06	7.37991556000001e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
396.59429128007866	0.20567367072504794	0.042301658829515434	157287.03187594787	308.2074621632695	2.8147050976753007	7.922564786879325	94991.8397331232	286.82097166552774	-1.6359544940596038	82266.26978715746	2.6763471066338145	2.464584	63.57793	0.56207895	0.0565685629	-0.1261707884	0.1038831487	0.0346729433	-0.0251826273	-0.1185070042	0.0008815559	0.0088671316	-0.12376545109999999	0.019459358200000002	0.138795784	0.08966238019999999	-0.1581965293	0.09539456060000001	-0.0974579684	0.014591236899999999	0.077297672	-0.1027340305	-0.0223616797	0.0505706016	-0.0129564717	-0.1204943612	-0.0021676369	0.0456628537	-0.1372288059	-0.029384707799999996	0.0131673626	0.0456209032	-0.0748628363	-0.0238485472	0.1091405211	0.065881128	0.0102221667	-0.0560724186	-0.0871064349	0.046726868	0.0282082517	-0.0293343384	0.0926753413	0.0921589975	0.0913005544	0.09010319859999999	0.0885713748	0.0867107692	0.0845282884	0.0820320339	0.0792312721	-0.043344199999999986	-0.01704329999999999	0.00029047407488999973	0.0018787196736399995	-0.014138499999999997	0.1359825	0.00019989718225	0.01849124030625	0.12808599999999998	0.16862	0.016406023395999995	0.0284327044	-0.00392147	-0.004209415	1.5377926960899998e-05	1.7719174642225002e-05	-0.000367698	-0.000142966	1.3520181920400002e-07	2.0439277156000004e-08	0.000759818	-0.0004562819999999999	5.77323393124e-07	2.0819326352399996e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
392.95995868873945	-3.634332591339216	13.208373384470425	154417.52913265582	302.03794956430795	-6.169512598961546	38.062885708745256	91226.92297701145	286.0470412472802	-0.7739304182475166	81822.90980632324	0.598968292288776	2.811241	72.520493	0.7738844	-0.001195279	-0.0048735152	0.0048584095	-0.0770177207	0.08360194230000001	-0.1574590126	-0.035813522599999995	-0.1279362136	0.20365625620000002	0.0321816779	-0.2743699644	0.0821419494	0.1437210782	0.0122320045	-0.1920114231	-0.0752337743	0.080259228	-0.051212304900000005	0.0879850499	-0.0332408837	0.07011805480000001	-0.1496420916	0.0760576181	-0.0490009219	0.2979473714	-0.19938290109999998	-0.0525634079	-0.031672080899999996	0.18818465539999998	-0.1465310899	0.0784809425	0.0111133279	-0.010096084200000001	0.2196923946	-0.12077031630000001	-0.0351543863	-0.0845749197	0.0078495302	0.09259028039999999	0.0918195415	0.0905397255	0.0887579282	0.0864840284	0.0837306334	0.0805130088	0.07684899419999999	0.07275890410000001	0.0226793	0.06602349999999997	0.004359102552249998	0.00051435064849	-0.0293422	-0.015203700000000002	0.0008609647008400003	0.0002311524936900001	-0.160525	-0.28861099999999995	0.025768275625	0.08329630932099998	0.00332371	0.00724518	1.10470481641e-05	5.249263323240001e-05	-0.00115191	-0.0007842119999999997	1.3268966480999997e-06	6.149884609439998e-07	0.0008113499999999999	5.153199999999986e-05	6.582888224999999e-07	2.655547023999985e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
388.8817436177941	-4.078215070945362	16.63183816488588	151229.01051921572	305.29553863294416	3.2575890686362072	10.611886540098112	93205.3659091795	282.6036965427146	-3.443344704565618	79864.84929960672	11.856622754460087	2.771161	71.486565	1.37459055	-0.2640529865	0.1849919267000001	0.6014265445	0.0862011826	0.5202237984	-0.3910278461	0.3734449185	-0.0901202761	0.16714961609999998	0.153919265	0.09100226869999999	-0.3527715884000001	-0.0986627165	-0.1138869242	0.1194756965	0.063841461	-0.1511995415	-0.0435440029	0.0116548775	-0.0706545412	0.4225549463	-0.2294825096	0.45594200549999997	-0.10615824869999999	-0.0996540262	-0.1244034252	0.44360824369999996	-0.140128112	-0.024337087099999998	0.17310830300000002	-0.128564837	-0.105710709	-0.12211341699999999	0.0539979765	0.0552144204	0.1134154607	-0.1898895459	0.024484823	0.0924882418	0.0914127426	0.0896294983	0.08715231550000001	0.0840003732	0.0801980746	0.0757748583	0.07076497030000001	0.0652071985	-0.037878	-0.0605573	0.00366718658329	0.0014347428839999994	-0.120306	-0.0909638	0.014473533636000001	0.00827441291044	-0.6713939999999999	-0.5108689999999999	0.4507699032359999	0.2609871351609999	0.0157101	0.01238639	0.00024680724200999997	0.00015342265723210002	-0.00124207	-9.016000000000015e-05	1.5427378849e-06	8.128825600000028e-09	-0.000956109	-0.001767459	9.14144419881e-07	3.1239113166809995e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
401.0960842289907	12.214340611196633	149.1901165663273	160878.06878382966	309.88640906363725	4.590870430693087	21.076091311412128	96029.58652235592	289.1644711622234	6.560774619508778	83616.09138252832	43.04376360799054	3.888012	100.297554	2.74765185	0.1837291291	-0.0829946764	-0.12387634289999999	0.066808545	-0.1267935299	-0.0100189084	-0.0518283207	0.15019720050000002	0.0982721389	0.4370376609	0.26782671199999997	0.2343718451	-0.2474817882	0.1155060374	-0.0701179779	0.0001026392	0.1047991097	0.0254767163	0.18418376960000002	-0.0220654629	-0.1717995592	0.0415497381	-0.0910494921	0.0418420324	0.059371750999999987	-0.445236257	0.1240030969	0.24958407230000001	-0.1633968204	0.2478628818	0.032498680499999995	0.046475482199999994	0.0290697651	-0.14129735640000002	0.0671563831	-0.0954995669	0.1153478468	-0.1182009539	0.092369244	0.090938899	0.0885713748	0.08529107009999999	0.0811317903	0.07613639929999999	0.0703563777	0.0638512918	0.0566881805	-0.130753	-0.092875	0.008625765625000002	0.017096347009000003	0.229542	0.349848	0.052689529764	0.122393623104	0.226875	0.8982690000000001	0.051472265625	0.8068871963609999	-0.008976899999999998	-0.024687	8.058473360999996e-05	0.0006094479690000001	0.000822406	0.002064476	6.76351628836e-07	4.262061154576e-06	-0.00233783	-0.001381721	5.4654491089e-06	1.909152921841e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
398.66454846324285	-2.4315357657478667	5.912366180111066	158933.42220140132	306.11803743615746	-3.76837162747978	14.200624722794606	93708.25284376471	289.8153182907253	0.6508471285019368	83992.91871595442	0.4236019846792167	1.919847	49.525562	0.4359407	0.07113341320000001	0.0248538058	0.09303557900000001	-0.0136988323	-0.0817313587	-0.0920566052	0.1370775414	0.043087795199999994	-0.10593278689999999	0.0058428265	0.012446066499999998	0.1901827472	0.24553762059999998	-0.1261254048	0.0693423385	0.1327021711	-0.1240853519	0.20405198670000002	0.1594613764	-0.10986511	-0.0426123238	-0.0413462668	0.018546308799999998	0.006532285600000001	-0.1447081963	-0.026886671600000002	-0.11620215710000001	0.30840329899999996	0.09287373460000001	0.0449311041	-0.1090577065	-0.2852023686	0.24492536510000001	0.0398494258	-0.0572062588	-0.0318760123	0.0042839382	-0.0405847202	0.09223330880000001	0.0903983584	0.0873671009	0.0831796512	0.0778914249	0.071572405	0.0643062155	0.056189015300000006	0.047328225099999996	-0.113213	0.01754	0.00030765160000000003	0.012817183369000002	0.043158	-0.186384	0.001862612964	0.034738995456	0.28774	0.060864999999999995	0.08279430759999999	0.003704548225	-0.0109361	-0.001959200000000003	0.00011959828321	3.838464640000011e-06	0.0013986300000000005	0.0005762240000000005	1.9561658769000016e-06	3.3203409817600056e-07	-0.0014502199999999995	0.0008876100000000006	2.1031380483999984e-06	7.878515121000009e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
400.7491860819214	2.0846376186785283	4.345714001209683	160599.91014532244	307.64266936406494	1.5246319279074785	2.324502515594874	94644.01201344738	289.18416238671523	-0.631155904010086	83627.47977530607	0.39835777516678894	2.307091	59.515129	1.7581227	0.0323341584	0.12190989140000001	-0.1087055176	0.0946442966	-0.0297404985	0.12271797400000001	0.043508179400000006	-0.065506161	0.0185682826	0.0734068606	0.0078102771	-0.040619498399999995	-0.0800592738	0.0368831438	-0.1438332639	-0.0695981249	0.1797022885	0.025370199500000003	-0.058970435099999996	0.0608646556	-0.0352642424	0.11729246310000001	0.0210749985	-0.0914403103	0.048968840300000004	-0.0147911962	-0.013186914099999999	-0.0572968538	-0.007921507900000001	-0.025211691600000002	-0.0537769609	0.1299867547	0.0530766742	-0.0558322921	-0.1574535696	0.038547697400000004	0.1069917611	-0.0062200176	0.09208046130000001	0.08979151710000001	0.0860186637	0.0808242521	0.0742941259	0.066536203	0.0576786922	0.0478679739	0.0372661819	0.016218899999999998	0.12943190000000002	0.016752616737610006	0.00026305271720999994	-0.29927	-0.34242799999999995	0.08956253289999999	0.11725693518399995	-0.130327	-0.418067	0.016985126928999998	0.17478001648899996	0.0016125999999999998	0.0125487	2.6004787599999995e-06	0.00015746987169000005	0.000454484	-0.0009441460000000004	2.06555706256e-07	8.914116693160009e-07	0.00242085	0.00387107	5.8605147225e-06	1.4985182944899994e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
