csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99
362.8038792119654	n/a	n/a	131626.65477125038	305.4640145888207	n/a	n/a	93308.26420871928	292.2543737411545	n/a	85412.61897083442	n/a	n/a	n/a	n/a	-0.025808095	0.039501058799999995	-0.005764728	0.011237603999999998	-0.0019320876	0.0058074228	-0.0255191182	0.0045376049	-0.0259243669	0.0117840742	-0.0168536771	0.0019356258	-0.0021594898	0.0089846161	-0.0002600974	0.0173687766	-0.0241926387	0.0288744096	-0.0004755343	0.0084412273	-0.0130783402	0.0125829732	-0.0019597404	0.0042257686	-0.0089279285	0.013368078799999999	0.0216910194	0.029810089799999998	-0.06822114509999999	0.0928455409	0.0928391566	0.09282851630000001	0.09281362060000001	0.0927944701	0.0927710658	0.0927434086	0.0927115	0.0926753413	-0.0074408999999999986	n/a	n/a	5.536699281e-05	-0.0131012	n/a	0.00017164144143999997	n/a	0.010760700000000002	n/a	n/a	0.00011579266449000004	0.0019213	n/a	n/a	3.691393690000001e-06	0.000958465	n/a	n/a	9.18655156225e-07	0.000389329	n/a	1.51577070241e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
361.2225552281082	-1.581323983857203	2.500585541922016	130481.73440552368	305.1981620095946	-0.2658525792260775	0.07067759388115782	93145.91809403477	291.97021615489615	-0.2841575862583454	85246.60712153677	0.08074553382816901	0.602996	33.81477	0.06881978000000001	-0.0121718678	0.0203718691	0.006029570400000001	0.028918356800000006	0.0034363821	0.0001286917	-0.0125241302	0.0164612583	0.008782982	0.027253664700000003	-0.0040617969	-0.0177225477	-0.0076738202000000005	0.0258055431	0.0470032041	0.0277748655	-0.006545716	0.0201872855	0.0163796769	-0.0167153296	-0.0146874172	-0.0130238852	-0.0152370442	-0.010324742	0.021866342599999998	-0.017768583	-0.042788581	0.0060865679	0.004135468	0.09282851630000001	0.0927710658	0.0926753413	0.09254138220000001	0.092369244	0.0921589975	0.0919107295	0.09162454240000001	0.0913005544	-0.008269679999999998	-0.0008287799999999986	6.868762883999978e-07	6.838760730239997e-05	-0.013272999999999998	-0.000171799999999998	0.00017617252899999994	2.9515239999999315e-08	-0.032324200000000004	-0.04308490000000001	0.0018563086080100007	0.0010448539056400004	0.00199392	7.262000000000002e-05	5.273664400000003e-09	3.975716966400002e-06	0.0006642839999999999	-0.0002941810000000001	8.654246076100007e-08	4.4127323265599997e-07	0.000261444	-0.000127885	6.8352965136e-08	1.6354573224999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
360.6959491072701	-0.5266061208380961	0.27731400650414745	130101.5677023944	306.94025289460467	1.7420908850100432	3.0348806516350755	94212.31884700387	291.7876088469951	-0.18260730790103707	85140.00867664702	0.03334542889886416	0.535449	30.026876	0.09946051	-0.0018310001999999998	0.0407272414	-0.008245489200000001	0.0118717423	0.0031312375	0.0240205342	-0.009376309499999999	0.017558006799999998	-0.0246439533	-0.0052712668	-0.010162925	-0.0007708039	-0.0037955408000000003	0.0077591292	-0.0137274641	0.0330957691	-0.0054215888	0.0386198446	-0.0098495185	-0.0035679890999999997	-0.0007494982000000001	-0.009821539300000001	-0.0003786311	0.0195963928	-0.0276234681	-0.011074960900000002	0.0040505841999999995	0.0009139878	0.002533939	0.0927944701	0.0926349341	0.092369244	0.09199770410000001	0.09152074019999999	0.090938899	0.0902528472	0.08946337089999999	0.0885713748	-0.007396619999999999	0.0008730599999999992	7.622337635999987e-07	5.4709987424399984e-05	0.0356576	0.0489306	0.0012714644377599998	0.00239420361636	-0.0175237	0.014800500000000003	0.00021905480025000013	0.00030708006169	0.00212835	0.00013443000000000005	1.807142490000001e-08	4.529873722500002e-06	0.00098565	0.0003213660000000001	1.0327610595600007e-07	9.715059225e-07	0.000502775	0.00024133099999999998	2.52782700625e-07	5.8240651561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
359.86716478294335	-0.8287843243267616	0.6868834562497668	129504.3762889141	306.33217816054815	-0.6080747340565154	0.36975488219790187	93839.40337658582	291.88442770127085	0.09681885427573887	85196.5191344984	0.009373890543266762	0.522299	29.28945	0.096574087	0.0002533214	0.014566385800000001	0.0045178832	0.0071235765	0.0062351988	-0.0046455405	-0.0032144353000000004	0.0207381944	0.0029003149	0.0047715971	-0.0047079558	-0.011292081899999999	-0.0103323433	0.013238443700000001	0.0169701458	0.011565233999999999	0.0037619301	0.0182370232	0.013035643100000001	-0.0199489084	-0.0081840902	-0.0047145172	0.0002811073	-0.016580509	-0.005153433	-0.0234856399	-0.0281640925	0.0235622971	0.0026149692	0.0927434086	0.0924308615	0.0919107295	0.0911841808	0.0902528472	0.08911882019999999	0.0877846467	0.0862533231	0.0845282884	0.000110317	0.007506936999999998	5.6354103121968995e-05	1.2169840489e-08	0.0911937	0.055536100000000005	0.00831629091969	0.0030842584032100004	0.00365565	0.02117935	0.0004485648664225	1.3363776922499997e-05	0.0022975	0.00016914999999999986	2.861172249999995e-08	5.27850625e-06	0.000984043	-1.6070000000000411e-06	2.582449000000131e-12	9.68340625849e-07	0.0005790519999999999	7.627699999999992e-05	3.353012187039999e-07	5.818180728999988e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
360.7129024035894	0.8457376206460481	0.7152721229760387	130113.7979604214	306.05840043668394	-0.27377772386421384	0.07495424208426972	93671.74447786158	291.7354946901442	-0.14893301112664406	85109.59886210316	0.02218104180324908	0.502958	28.204807	0.114533617	-0.0016580515	0.0339068866	-0.015304931200000003	0.0023391204000000002	0.0014143304999999998	0.0051890345	-0.012757676899999999	0.008799766899999999	-0.0128232528	-0.0100170213	-0.001453884	0.0052177513	0.0059390413000000005	0.014706422299999999	-0.0224758373	0.0026873364	-0.0079996775	0.0272143207	-0.0097405386	-0.0003202344	-0.0008113627000000001	0.0054372857999999994	0.0037135196999999996	0.0245439581	-0.0052037415	-0.0419932996	0.0175768211	0.06110580230000001	-0.018682813700000002	0.0926753413	0.0921589975	0.0913005544	0.09010319859999999	0.0885713748	0.0867107692	0.0845282884	0.0820320339	0.0792312721	-0.0201853	-0.020295617	0.0004119120694106888	0.0004074463360899999	0.0496406	-0.0415531	0.0024641891683600003	0.0017266601196100002	-0.0164301	-0.02008575	0.0004034373530625	0.00026994818601	0.00286318	0.0005656799999999997	3.199938623999998e-07	8.1977997124e-06	0.000954187	-2.9855999999999983e-05	8.913807359999989e-10	9.104728309690001e-07	0.000635499	5.644700000000005e-05	4.0385897900100005e-07	3.1862638090000056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
361.33878919576813	0.6258867921786759	0.3917342766237131	130565.72057746373	305.98347179646845	-0.0749286402154894	0.0056143011245422545	93625.8850126202	292.46249704105577	0.7270023509115617	85534.31217548955	0.5285324182309376	0.5173180000000001	29.010101	0.16389389999999998	-0.0072263451	0.0038634731	0.0161210509	0.003748081	0.0027853684999999996	-0.0077919851	-0.0109177703	0.0201207689	0.0097758758	-0.000937362	0.0055026706000000005	-0.0191908569	-0.005285521800000001	0.015468791	0.012444519499999999	-0.0054420727	-0.006637583000000001	0.0102835587	0.014018193100000001	-0.015598533700000004	-0.0004253582	-0.0031076251	-0.0069450269	0.0015932704999999999	-0.0028860928999999997	-0.019626751100000003	0.0069338253	0.0366550146	0.010471481099999999	0.09259028039999999	0.0918195415	0.0905397255	0.0887579282	0.0864840284	0.0837306334	0.0805130088	0.07684899419999999	0.07275890410000001	-0.0449042	-0.0247189	0.0006110240172100001	0.00201638717764	-0.010548900000000002	-0.0601895	0.00011127929121000005	0.00362277591025	0.0233718	0.0398019	0.00158419124361	0.0005462410352399999	0.00257178	-0.0002913999999999998	8.491395999999991e-08	6.6140523684e-06	0.00111375	0.00015956299999999996	2.546035096899998e-08	1.2404390624999998e-06	0.00030279	-0.000332709	9.16817841e-08	1.10695278681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
361.9401644724868	0.601375276718727	0.3616522234485255	131000.6826583708	304.81775506696215	-1.1657167295063005	1.3588954934508652	92913.86380406252	292.4095007078562	-0.0529963331995873	85503.31610421774	0.0028086113326016788	0.536345	30.077118	0.013172850000000009	-0.0062680163	0.0282921091	-0.013464160900000001	-0.013224904099999999	-0.0033602424	0.0044397889	-0.0061837324	0.020735666899999998	-0.014596566200000001	-0.0149132254	-0.0096655739	0.0054533953	-0.0193973059	0.006570793199999999	0.0144920099	0.007954203299999999	-0.012688998100000001	0.0174816053	-0.015008684199999999	0.0066167713	0.0138117162	0.014937555	-5.1720200000000013e-05	0.0183770095	0.0203106231	-0.0017846677	0.0088014371	-0.0104942025	0.0235831584	0.0924882418	0.0914127426	0.0896294983	0.08715231550000001	0.0840003732	0.0801980746	0.0757748583	0.07076497030000001	0.0652071985	-0.0423588	0.0025453999999999963	6.479061159999981e-06	0.0017942679374400004	-0.0105409	8.000000000002797e-06	0.00011111057280999998	6.400000000004474e-11	0.0243481	0.0009763000000000028	9.531616900000055e-07	0.00059282997361	0.00246031	-0.00011147000000000025	1.2425560900000052e-08	6.053125296099998e-06	0.00113619	2.244000000000009e-05	5.03553600000004e-10	1.2909277161e-06	0.000361743	5.895300000000005e-05	1.3085799804900002e-07	3.475456209000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
362.3592090045993	0.41904453211247983	0.17559831989336713	131304.19635043887	305.0007538613346	0.1829987943724518	0.0334885587417709	93025.45985598241	293.1933422471182	0.7838415392620277	85962.33593803579	0.6144075586726649	0.5358069999999999	30.046925	0.09471089	-0.008537036	-0.0078416302	0.024621871899999998	0.0062290834	0.013002229799999999	-0.0048367672	-0.0103011518	0.0156937841	0.015035412199999999	0.0055784662	0.0038178421999999997	-0.0225016206	-0.022565901699999998	0.009465496700000001	-0.0014899661	-0.0064702822	-0.0088458305	-0.0098452026	0.021674037	-0.0202985565	0.0076043534	-0.0013626601000000002	-0.0062538173	0.023029593199999997	0.0217350827	-0.0050630818	-0.0162427812	-0.00842301	0.0150011296	0.092369244	0.090938899	0.0885713748	0.08529107009999999	0.0811317903	0.07613639929999999	0.0703563777	0.0638512918	0.0566881805	0.0103774	0.0527362	0.0027811067904400005	0.00010769043076	-0.00793981	0.0026010899999999986	6.30405828361e-05	6.765669188099992e-06	0.010208	-0.0141401	0.00019994242801	0.000104203264	0.00276556	0.00030525	9.317756249999998e-08	7.6483221136e-06	0.00122439	8.819999999999987e-05	7.779239999999977e-09	1.4991308720999996e-06	0.000472963	0.00011121999999999998	2.2369399936900002e-07	1.2369888399999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
362.44015120798514	0.08094220338585956	0.006551640288957854	131362.86320766713	305.68952097716146	0.6887671158268631	0.4744001398444554	93446.08323524645	292.80872751406497	-0.3846147330532403	85736.95090840595	0.14792849288161533	0.550856	30.890831	0.05014455999999999	-0.004689075	0.0189148235	-0.0066314109	0.0014210676999999998	0.0031495474	0.019045112	-2.583530000000001e-05	0.0068134788	-0.020144088600000002	-0.0072560323	0.002496615	0.0059982198	-0.018582004	0.0113881251	0.0048775521999999995	-0.0101159491	-0.0083956188	0.0045645088	-0.0039262431	0.011860703799999999	0.0171078752	0.0033913774	-0.0013639116	0.0202839924	0.018391055700000002	-0.0191704429	-0.0042814639	-0.012359295800000001	-0.0490478691	0.09223330880000001	0.0903983584	0.0873671009	0.0831796512	0.0778914249	0.071572405	0.0643062155	0.056189015300000006	0.047328225099999996	0.011034	0.0006566000000000002	4.3112356000000027e-07	0.000121749156	0.013257299999999998	0.02119711	0.00017575600328999995	0.0004493174723521	0.0225665	0.0123585	0.00015273252225000001	0.00050924692225	0.00254228	-0.00022327999999999972	4.9853958399999885e-08	6.4631875984000015e-06	0.00124045	1.6060000000000033e-05	2.5792360000000107e-10	1.5387162024999996e-06	0.00055227	7.930699999999998e-05	3.050021529e-07	6.289600248999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
359.53448269105064	-2.9056685169344973	8.442909530304322	129265.04424392141	305.6081081276966	-0.08141284946486849	0.006628052057989337	93396.31575338988	292.8318668353121	0.02313932124712892	85750.50223425396	0.0005354281877778318	0.588494	33.001495	0.06633942000000001	0.0062935387	-0.0032635211999999998	0.0350170155	0.0012090345	0.0216499739	-0.0151104279	0.0046590056	0.0207210086	0.020116289199999998	0.0163487334	-0.0028424978999999997	-0.0098897579	-0.0159547855	0.0098479372	-0.015854044299999998	-0.017427346200000002	0.0077446265	0.0027447513000000002	0.0286024608	-0.018860416799999998	-0.0064989855	0.0094110573	0.0013044119	8.52571e-05	0.0102211676	-0.013450540300000001	0.0356707786	-0.0176527149	0.0127682573	0.09208046130000001	0.08979151710000001	0.0860186637	0.0808242521	0.0742941259	0.066536203	0.0576786922	0.0478679739	0.0372661819	-0.00310078	-0.01413478	0.0001997920056484	9.6148366084e-06	0.00958591	-0.0036713899999999983	9.18896705281e-05	1.3479104532099987e-05	0.0307216	0.008155100000000002	6.650565601000003e-05	0.00094381670656	0.0031053	0.00056302	3.169915204e-07	9.64288809e-06	0.0013005	6.0050000000000084e-05	3.606002500000009e-09	1.6913002499999999e-06	0.000367777	-0.00018449300000000004	1.3525992172899998e-07	3.4037667049000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
