csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
358.51994071569453	n/a	n/a	128536.54789078512	304.89858685359366	n/a	n/a	92963.14826531839	287.46659673585566	n/a	82637.04423889506	n/a	n/a	n/a	n/a	0.0100254414	-0.0556188812	0.06255350929999999	-0.09871044970000001	0.027147841699999998	0.0163631167	-0.011455691799999999	-0.0743457496	0.013150485900000002	-0.017176226699999998	0.0188145904	0.043458951600000004	-0.0409532549	0.025064571	-0.0318473686	0.0038347064	-0.0465613342	0.0002913111	-0.022994590899999997	0.0622498333	-0.0441117732	0.032815015600000004	0.004192093	-0.0401885314	-0.0888140117	0.0077519534	-0.061702006399999995	0.030338932000000002	-0.0549847419	0.045730811100000004	-0.0123654579	0.057250877400000004	-0.0123249772	0.0090002767	-0.0017878651999999999	0.0588364028	-0.00330158	-0.0181847616	-0.055303162999999995	0.09337260970000001	-0.0528083096	-0.0617411858	-0.0057264744	-0.0152859779	0.0611094439	0.0928455409	0.0928391566	0.09282851630000001	0.09281362060000001	0.0927944701	0.0927710658	0.0927434086	0.0927115	0.0926753413	-3.35103e-06	n/a	n/a	1.12294020609e-11	-0.00928503	n/a	8.62117821009e-05	n/a	0.0318366	n/a	n/a	0.00101356909956	-8.97419e-05	n/a	n/a	8.05360861561e-09	-6.908060000000001e-05	n/a	n/a	4.772129296360001e-09	0.00013624	n/a	1.85613376e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
355.58871433165876	-2.9312263840357677	8.5920881144674	126443.33376004203	307.0678833361715	2.169296482577863	4.7058472293246885	94290.68497655664	286.48327647194577	-0.9833202639098886	82072.66769810133	0.9669187414158128	0.924919	30.37396	0.04749315283	0.0079373884	-0.0396155221	0.0178646408	-0.0424723005	-0.0233432194	0.0035373465999999996	0.0605074211	-0.0271990279	-0.008958008100000001	-0.023926262599999998	-0.0433512337	0.019764915600000002	0.01154987	0.0370842921	-0.0178088707	-0.013674698300000001	0.0069493848	0.0345314824	0.0306068323	0.0123153909	0.040819264300000005	-0.050067651799999995	0.0503159908	0.0291025036	-0.03497531	-0.00033697269999999997	-0.0318090615	0.0332579717	0.0015845349	0.013756776799999999	0.0054738251	-0.0660314276	0.0359617051	-0.0305436195	0.0048667478000000005	0.05278632230000002	0.0533371526	0.007201819300000001	0.0337840115	-0.0548869667	0.0154039327	-0.0340534877	-0.0322522263	0.02191548	-0.0351052779	0.09282851630000001	0.0927710658	0.0926753413	0.09254138220000001	0.092369244	0.0921589975	0.0919107295	0.09162454240000001	0.0913005544	-7.858860000000001e-06	-4.5078300000000015e-06	2.0320531308900002e-11	6.176168049960003e-11	-0.0164094	-0.007124370000000001	0.00026926840836000003	5.0756647896900016e-05	0.0429037	0.011067099999999995	0.0001224807024099999	0.00184072747369	0.00024332900000000006	0.00033307089999999996	1.1093622442681003e-07	5.920900224100002e-08	-8.674479999999998e-24	6.908060000000001e-05	4.772129296360001e-09	7.524660327039995e-47	0.000320032	0.000183792	1.02420481024e-07	3.3779499263999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
354.5237228044657	-1.064991527193058	1.1342069529930023	125687.07003113766	305.6940942130983	-1.3737891230732089	1.887296554674256	93448.87923676665	285.7356173178348	-0.7476591541109769	81644.84300400413	0.5589942107259416	0.8195459999999999	26.913528000000003	0.10169126981	0.0152094214	-0.013417193899999999	0.0350048847	0.02984831	-0.0222942583	-0.0408486741	0.0361213392	-0.025642707200000003	0.0032309681	-0.0123480242	-0.0059531088	0.020791843100000002	-0.0312595545	-0.022820332599999996	-0.025955038	-0.07956061019999999	-0.1154801152	-0.0004576779	-0.0321441087	0.033840772799999995	-0.055191135	0.0048913912	0.014108883899999999	0.0383543307	-0.0124130928	-0.0027935521000000004	-0.0297887522	-0.0316708637	0.0389526545	-0.0127723015	-0.0370532821	0.059342088700000004	0.004951579	-0.1071149223	0.0029329065	0.0172439592	0.0437450368	0.0593521971	-0.020468379	0.060279320899999995	0.0021550682	0.0053624624	-0.0525128761	-0.0321722626	0.054895134500000005	0.0927944701	0.0926349341	0.092369244	0.09199770410000001	0.09152074019999999	0.090938899	0.0902528472	0.08946337089999999	0.0885713748	-4.0890499999999986e-06	3.7698100000000014e-06	1.4211467436100013e-11	1.6720329902499993e-11	0.0343233	0.050732700000000006	0.0011780889228900002	0.0025738068492900004	0.0680191	0.025115400000000003	0.0006307833171600003	0.004626597964810001	0.000556204	0.000312875	9.7890765625e-08	3.09362889616e-07	-0.0	8.674479999999998e-24	7.524660327039995e-47	0.0	0.000523945	0.00020391300000000007	2.745183630250001e-07	4.158051156900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
352.00048410160355	-2.5232387028621592	6.3667335516215084	123904.34080776325	306.4227173972875	0.728623184189189	0.5308917445379929	93894.88173713793	284.9096281614247	-0.8259891564101167	81173.49621908128	0.6822580865070963	0.847881	27.844061	0.05788618095	0.018526836	-0.01267849	0.019909376399999998	0.1016274152	-0.05451055269999999	0.0376811866	0.0552779779	-0.009044331999999999	0.0028420038	-0.0053232017	-0.0049051881	-0.0166878549	0.049564175	-0.0535720059	-0.0067594866000000005	-0.04616093809999999	0.0664614988	-0.0117860906	0.06845082429999999	-0.0140044801	0.031038259900000007	-0.0658318178	0.0460772483	-0.0061943638	0.0085772803	-0.000289407	0.0140158221	-0.08313505410000001	0.0740568425	-0.0360638937	0.0116073467	-0.09467445890000001	0.0414888638	-0.00027148060000000004	-0.0299971117	-0.013206951399999998	0.0379225948	0.0194053002	0.0144820486	-0.1068591148	-0.0638718962	-0.0959652888	-0.0160864119	0.0288356821	0.0031351106	0.0927434086	0.0924308615	0.0919107295	0.0911841808	0.0902528472	0.08911882019999999	0.0877846467	0.0862533231	0.0845282884	-0.00301532	-0.0030112309500000003	9.067511834237904e-06	9.0921547024e-06	0.0343486	2.5299999999998928e-05	0.00117982632196	6.400899999999459e-10	0.0902415	0.022222400000000003	0.0004938350617600002	0.00814352832225	0.0006260969999999999	6.989299999999991e-05	4.885031448999987e-09	3.919974534089999e-07	-0.000473885	-0.000473885	2.24566993225e-07	2.24566993225e-07	0.000632712	0.00010876699999999997	4.00324474944e-07	1.1830260288999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
351.824259862574	-0.17622423902952278	0.031054982421534382	123780.30982784803	305.0631337627768	-1.3595836345107273	1.8484676592293994	93063.51558116583	284.62349539805234	-0.2861327633723363	81010.53413260513	0.08187195827508939	0.829189	27.230211	0.08145469823000001	0.0022899837	-0.0011229927	-0.006393614200000001	0.07832416910000001	0.0166648844	-0.1159254877	0.0008409636	0.0062995598	-0.012373083600000001	0.015024219299999999	0.0430312542	0.0229214796	0.009520899499999999	-0.061884185999999994	-0.0757693074	0.0668752822	0.0007712283	0.031422686	0.0234394858	-0.0262712048	-0.0069126526	0.0410989545	-0.0060484801	0.0098139505	0.0156265463	-0.0328652425	0.012873286999999999	-0.0787251168	0.0335231192	0.0264220682	-0.053728352	0.0685892616	0.0053012825	0.0680354932	0.0362386144	-0.0294906939	-0.026112471499999998	-0.09049263810000001	-0.0096225188	0.0721769884	4.7026999999999995e-05	0.0180465086	-0.0523186814	-0.040288258199999996	-0.0111094175	0.0926753413	0.0921589975	0.0913005544	0.09010319859999999	0.0885713748	0.0867107692	0.0845282884	0.0820320339	0.0792312721	4.82823e-06	0.00302014823	9.121295331172135e-06	2.33118049329e-11	0.0673087	0.0329601	0.00453046109569	0.00108636819201	0.07790619999999998	-0.01233530000000002	0.0001521596260900005	0.0060693759984399975	0.0008109099999999998	0.00018481299999999982	3.4155844968999936e-08	6.575750280999998e-07	-0.000242224	0.00023166099999999998	5.3666818920999995e-08	5.8672466176e-08	0.000879021	0.000246309	7.726779184410002e-07	6.066812348099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
352.4910383842804	0.6667785217063624	0.4445935970089221	124249.93214122824	305.3383651036769	0.2752313409001204	0.07575229101367828	93231.51720418631	285.30286330618526	0.6793679081329174	81397.72381070782	0.4615407546008961	0.8398069999999999	27.57892	0.09463915823	0.013815217	0.0023548646	0.0202754862	0.0752782535	-0.039670320099999996	0.0634598178	-0.0090217778	0.0054187459999999995	0.0089805494	0.007064665699999998	0.0035321364	-0.017178486399999998	0.007642564	-0.012688711399999998	0.06388662219999999	-0.0116184794	0.0425642497	-0.044331649800000004	0.0039825692	-0.0417424685	-0.029330312799999998	-0.0085218284	0.0306143213	-0.0095532392	0.013603893300000001	0.0074187475	0.027647601299999998	-0.0469249605	0.0389922921	-0.042119205	0.0412489831	-0.0620388443	-0.0334066091	0.039627243	-0.0269133197	-0.0031993938	0.0158462299	-0.041814242	-0.0084633741	0.025824831099999997	0.0042943456	0.0198297576	-0.025408787599999996	-0.043567448499999994	-0.0740580378	0.09259028039999999	0.0918195415	0.0905397255	0.0887579282	0.0864840284	0.0837306334	0.0805130088	0.07684899419999999	0.07275890410000001	-0.015229	-0.015233828230000001	0.00023206952254114493	0.000231922441	-0.00258113	-0.06988983	6.6622320769000015e-06	0.0048845883374289	0.0808712	0.002965000000000023	8.791225000000137e-06	0.006540150989440001	0.0008218519999999998	1.0942000000000003e-05	1.197273640000001e-10	6.754407099039996e-07	-0.000210539	3.1684999999999985e-05	1.0039392249999997e-09	4.4326670521e-08	0.0007906379999999998	-8.838300000000024e-05	6.251084470439997e-07	7.811554689000046e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
352.5687596594404	0.07772127516000182	0.006040596612496715	124304.73028779625	306.63698351643984	1.2986184127629483	1.6864097819669597	94026.2396600614	285.6610857411156	0.35822243493032596	81602.25590679298	0.12832331288741167	0.791863	26.004454	0.05331962	-0.0039031877	0.038795227599999996	-0.0215231555	0.023832454399999998	-0.0031888196	-0.054965712800000004	-0.006106174200000001	0.0019997133	-0.0069390887	0.005150475900000001	0.0202699276	-0.0200288093	-0.0003452312	0.0151835058	-0.050781687400000004	0.0502581221	0.016344763300000002	0.0081785748	0.0313500067	-0.0199091277	0.0271398465	0.0655138799	-0.005948431999999999	0.0196363024	0.014276278799999997	0.0010039682000000001	0.0328407429	-0.017664954099999998	-0.004763609	-0.0056708965000000005	-0.0199896667	0.0097616054	0.0513428799	0.029195235899999998	0.0273702918	0.008125494799999999	0.0489367616	-0.0496246817	0.005504190999999999	-0.0678526705	-0.0460077888	0.06108868820000001	0.0296549721	0.017597795	-0.0818421218	0.0924882418	0.0914127426	0.0896294983	0.08715231550000001	0.0840003732	0.0801980746	0.0757748583	0.07076497030000001	0.0652071985	-0.0191378	-0.0039088000000000005	1.5278717440000002e-05	0.0003662553888399999	-0.012767100000000005	-0.010185970000000006	0.00016299884241000013	0.00010375398484090012	0.088274	0.007402800000000002	5.480144784000002e-05	0.007792299076000001	0.00121847	0.00039661800000000017	1.5730583792400017e-07	1.4846691408999996e-06	-0.00041589	-0.000205351	4.216903320099999e-08	1.729644921e-07	0.0007561659999999997	-3.447200000000002e-05	5.717870195559995e-07	1.1883187840000012e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
354.09416921991465	1.5254095604742588	2.3268743271862715	125382.68067554155	304.3475322764367	-2.289451240003132	5.241586980351878	92627.42040275667	286.1925141932023	0.5314284520867432	81906.15518022631	0.28241619968731185	0.837924	27.517084000000004	0.05653624	0.0100031325	0.0100180901	0.0122666626	0.010308888	-0.0133454052	-0.0214727771	-0.013582508	-0.0129138969	0.0016500369	-0.005653437900000001	-0.0047065403	-0.0140044218	0.0065251355	0.0015953623999999998	0.0028528088	-0.0270085448	-0.0489208176	-0.0348397993	-0.0271104604	-0.0027177138	-0.0643385368	-0.0243936098	0.0010086091	0.0835247063	-0.005525267800000001	0.0073317718	0.00016117450000000002	-0.007468539699999999	0.0250870238	-0.0177410782	0.0081128894	0.0488121954	0.011610708899999999	-0.0176488656	-0.007639343499999999	-0.0027010781	-0.0173595487	-0.010597321299999999	-0.0244796262	0.09985656720000001	-0.0899866318	0.0822722228	-0.033691926000000004	0.139749584	0.0115920949	0.092369244	0.090938899	0.0885713748	0.08529107009999999	0.0811317903	0.07613639929999999	0.0703563777	0.0638512918	0.0566881805	-0.00414023	0.01499757	0.0002249271059049	1.71415044529e-05	0.00496972	0.01773682000000001	2.4698116878400007e-05	0.0003145947837124003	0.0779702	-0.010303800000000002	0.00010616829444000004	0.00607935208804	0.00119032	-2.8150000000000013e-05	7.924225000000003e-10	1.4168617023999996e-06	-0.000265828	0.00015006199999999996	2.2518603843999987e-08	7.066452558400001e-08	0.0006644169999999999	-9.174899999999979e-05	4.4144994988900004e-07	8.417879000999963e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
353.38033781811134	-0.7138314018033043	0.5095552702004704	124877.66315644248	305.401106011495	1.0535737350583076	1.110017615204713	93269.83555304444	285.9838487659784	-0.20866542722393436	81786.76175500201	0.04354126051854704	0.7948819999999999	26.10359	0.10231504	0.0046266443	0.0028247810999999998	0.0074008318	0.0177471662	-0.0183566308	0.0335520066	0.0479604185	-0.0040382582	0.0088746781	-0.0102148573	0.005799781899999999	-6.87226e-05	0.0245684648	-0.012797330400000001	0.0056266423	0.015433143600000001	0.0687235236	-0.0076988548	0.030934016	0.0084645506	0.025421828799999997	-0.0562478943	0.0329736475	0.0113553549	-0.0026005716	-0.0004716373	0.0044261104	-0.0107637261	0.011835363100000001	0.0109554498	0.024408355099999998	-0.0764427489	0.0216431654	0.019076008000000002	-0.0206955146	0.0302025239	0.0014965099	-0.0303245615	0.044299179699999996	0.006861148	-0.0602070145	0.0188348137	0.1059529225	0.0042369295	0.027273954399999998	0.09223330880000001	0.0903983584	0.0873671009	0.0831796512	0.0778914249	0.071572405	0.0643062155	0.056189015300000006	0.047328225099999996	0.00519985	0.00934008	8.723709440640001e-05	2.70384400225e-05	-0.021274200000000004	-0.026243920000000004	0.0004525915856400002	0.0006887433369664003	0.0457516	-0.032218600000000014	0.0010380381859600005	0.00209320890256	0.00153733	0.00034701	1.2041594010000005e-07	2.3633835289e-06	8.691799999999999e-06	0.00027451980000000003	7.536112059204001e-08	7.554738723999999e-11	0.0005956980000000001	-6.871899999999985e-05	3.548561072040001e-07	4.72230096099998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
354.1120381112848	0.7317002931734464	0.5353853190301074	125395.335535328	305.0163740295917	-0.3847319819033146	0.14801869789925234	93034.98842615976	286.21085332198106	0.2270045560026688	81916.65255929656	0.05153106844596879	0.809351	26.578733000000003	0.036508858	0.000617893	0.0140386546	-0.0096451787	-0.006545765899999999	0.0157415581	-0.070725748	-0.008687755699999999	0.0010236287	0.014538261799999999	0.0049749376	-0.0096106405	-0.0061249266	-0.024521237	0.0035281354999999997	-0.0224965286	0.0260098811	-0.0484908069	0.0329214581	-0.0195981566	0.0356859586	0.006176099799999999	0.0220375381	0.0016562416000000001	0.0401767069	0.0021428228	0.008746008100000001	0.009725634	0.008208716500000001	-0.0031575596999999997	0.0014094354999999999	-0.0390497849	0.0918561651	-0.0060103587	-0.0406436534	0.0525169749	-0.016573778799999998	0.0010377245	0.0487526987	-0.0109868999	-0.0411569866	0.09382184789999999	0.0410970394	0.0410205231	-0.031056159	-0.0388315196	0.09208046130000001	0.08979151710000001	0.0860186637	0.0808242521	0.0742941259	0.066536203	0.0576786922	0.0478679739	0.0372661819	0.0121087	0.00690885	4.77322083225e-05	0.00014662061569	-0.0127413	0.008532900000000005	0.00016234072568999998	7.281038241000009e-05	0.0543097	0.008558099999999999	7.324107560999999e-05	0.0029495435140899995	0.00158012	4.2790000000000016e-05	1.8309841000000011e-09	2.4967792144e-06	1.40164e-06	-7.290159999999998e-06	5.3146432825599994e-11	1.9645946896e-12	0.000395598	-0.00020010000000000004	1.5649777760400007e-07	4.0040010000000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
