csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
928.0374789177408	n/a	n/a	861253.5622759962	797.8782525560396	n/a	n/a	636609.7059018792	740.5010412968065	n/a	548341.7921616548	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00681159	n/a	n/a	4.63977583281e-05	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.8839595181694	-14.153519399571449	200.3221113940454	835183.891464607	800.5028390168128	2.62458646077323	6.88845409007415	640804.7952739772	734.6362047982678	-5.864836498538692	539690.3534004026	34.396307154591604	1.531822	25.968485	0.20971021	-0.0092744061	-0.0031425759	-0.0138487703	0.032187297999999996	-0.05941577400000001	0.0137399906	-0.0338751504	0.0304102223	-0.12431569890000001	0.0285118193	-0.10610057839999999	0.1180045064	-0.0939374922	0.0193503485	-0.0224937284	0.0086199098	-0.00725412	0.1406747915	-0.012564096	0.0444391342	-0.0253128382	0.0370456848	0.0519476089	0.1265457449	0.0730052578	-0.0382668256	0.0817849534	0.0817815676	0.0817759247	0.0817680248	0.0817578682	0.0817454551	0.081730786	0.08171386110000001	0.0	-0.0125163	-0.005704709999999999	3.254371618409999e-05	0.00015665776568999994	0.0934347	0.0934347	0.008730043164089998	0.008730043164089998	0.044326300000000006	0.044326300000000006	0.0019648208716900005	0.0019648208716900005	-0.00113186	-0.00113186	1.2811070595999998e-06	1.2811070595999998e-06	-0.00019303	-0.00019303	3.7260580899999986e-08	3.7260580899999986e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.1185354614804	-6.765424056688971	45.770962666825845	822864.0373777811	799.3624911841682	-1.1403478326445793	1.3003931794171897	638980.3923121594	735.76517504596	1.1289702476921093	541350.3928104121	1.274573820173983	1.405464	23.826384	0.15116615	-0.0653353613	-0.09599404460000001	-0.0305138571	0.0703476851	0.0493137792	-0.07149571610000001	0.0157681321	-0.0048547019	-0.0043146305	0.0938119876	-0.0315220723	0.043711617800000005	-0.02736104	0.0650597284	0.050728107	0.0928768752	0.0155504225	-0.0276015905	-0.06448331480000001	0.0253859826	0.036751273	0.0991292761	-0.10499207619999999	0.014120846999999999	0.0329552373	-0.06383855940000001	0.0817759247	0.0817454551	0.08169468099999999	0.0816236149	0.0815322745	0.0814206823	0.0812888663	0.0811368591	0.0	-0.0154732	-0.0029569	8.743257610000003e-06	0.00023941991824	0.0170136	-0.07642109999999999	0.00028946258495999997	0.00584018452521	0.07867239999999999	0.034346099999999984	0.0011796545852099988	0.006189346521759997	-0.000626681	0.0005051789999999999	2.552058220409999e-07	3.9272907576100005e-07	-0.000215871	-2.284100000000001e-05	5.217112810000003e-10	4.6600288641000004e-08	0.000220821	0.000220821	4.876191404099999e-08	4.876191404099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.3779932852271	-1.7405421762532567	3.029487067316424	819709.3107251849	795.9369815720074	-3.425509612160795	11.734116103006	633515.6786339581	734.9100102231781	-0.8551648227818305	540092.7231262318	0.7313068741234795	1.36715	23.176859	0.09009295	0.050687236399999995	-0.004822822	-0.027873409100000003	-0.0674199356	0.0312960962	-0.0386069514	0.0264137004	-0.0366362096	0.0469991118	-0.0416600825	0.0199605177	0.0201638297	-0.045725829800000006	-0.0607088663	-0.000312158	0.0289989585	-0.0029462196999999997	-0.054558877	0.0555417202	-0.0603301072	0.07261728469999999	-0.0714750367	-0.0164116423	0.0532411125	0.026924579599999998	0.003547968	0.0817578682	0.08167324620000001	0.0815322745	0.0813350502	0.08108170940000001	0.0807724271	0.0804074164	0.0799869293	0.0	-0.0221498	-0.0066766	4.457698756000002e-05	0.00049061364004	-0.0293822	-0.0463958	0.0008633136768400001	0.00215257025764	0.0689207	-0.009751699999999988	9.509565288999975e-05	0.0047500628884900005	-0.000402522	0.00022415900000000006	5.0247257281000016e-08	1.6202396048399998e-07	-0.00011547400000000005	0.00010039699999999994	1.0079557608999988e-08	1.3334244676000012e-08	0.0	-0.000220821	0.0	4.876191404099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.0182012535042	3.640207968277082	13.251114052307962	826314.0902101563	799.7778398072853	3.840858235277892	14.752191983502007	639644.5930468077	736.126274943584	1.2162647204058885	541881.892662317	1.4792998701040143	1.092663	18.52356	0.1858752	-0.038368459199999996	0.0100702115	-0.061239155999999996	0.018846782700000002	-0.0379596173	0.012141337299999999	0.0347039725	-0.027121609100000003	-0.0744862211	-0.0150046894	0.0196028629	-0.0826857983	-0.0380616116	0.0167454073	-0.020164607299999998	0.0307889371	-0.0715140692	0.057797347	0.0147168612	0.028815901	-0.0380673769	-0.030875740699999998	0.0908762688	0.0674770787	0.0415261063	0.002307151	0.081730786	0.0815649727	0.0812888663	0.08090284019999999	0.0804074164	0.07980326480000001	0.07909120230000001	0.0782721918	0.0	-0.0263305	-0.004180699999999999	1.7478252489999995e-05	0.00069329523025	0.0836449	0.1130271	0.00699646929601	0.012775125334409998	0.0317204	-0.037200300000000006	0.00138386232009	0.0010061837761599999	-0.000978416	-0.000575894	3.31653899236e-07	9.57297869056e-07	-6.2026e-05	5.344800000000005e-05	2.856688704000005e-09	3.8472246760000015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.1511675190152	-3.867033734489041	14.953949903676259	819298.6360610363	795.7360064317895	-4.041833375495799	16.336417035271758	633195.791932013	735.4271697846666	-0.6991051589174049	540853.1220574848	0.4887480232249299	1.222299	20.721239	0.13327560000000002	-0.0716146255	-0.083529357	0.0259292533	0.0667564617	0.0852408004	-0.0169681593	0.0273940667	0.0106022726	-0.0061723903	0.013296930700000001	-0.0185906393	-0.0476380867	-0.035631885	0.0577355024	0.0830683109	0.0551676771	-0.0067932786	-0.029018390800000002	-0.0190722585	-0.053461876799999995	0.10931158490000001	0.0115240968	-0.039110338700000004	0.0733899546	0.0117530506	0.0178665989	0.08169468099999999	0.0814206823	0.0809646984	0.0803277484	0.0795112559	0.078517046	0.0773473408	0.0760047548	0.0	-0.0394463	-0.013115800000000004	0.0001720242096400001	0.0015560105836900002	0.0384471	-0.0451978	0.00147817949841	0.00204284112484	0.06780219999999999	0.03608179999999999	0.0013018962912399992	0.004597138324839999	-0.00135875	-0.000380334	1.4465395155599994e-07	1.8462015625e-06	-0.000459296	-0.00039727	1.5782345289999998e-07	2.10952815616e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.8844839437137	1.733316424698501	3.004385828129593	822439.467217856	793.4597768807275	-2.2762295510619883	5.181220969127859	629578.4175276139	736.4395847712758	1.0124149866092012	542343.2620180891	1.024984105110909	1.306294	22.145191	0.1389634	0.038610109	-0.0138907622	0.0281295242	-0.0550760453	0.0722212305	-0.022669433500000002	-0.006768999499999999	-0.015443550600000001	0.0676404831	-0.064661416	0.0407147503	-0.0057137589	-0.0661079312	-0.0613701258	0.0350617212	-0.0022400169	0.0178067696	-0.07736336469999999	0.017210063600000002	-0.1201600773	0.0461237921	0.0010156352	0.0541114817	0.0126521671	0.0223955287	0.0155992349	0.08164955730000001	0.0812404389	0.0805600928	0.0796107903	0.0783957008	0.0769188808	0.07518526099999999	0.0732006291	0.0	-0.0225828	0.016863500000000003	0.0002843776322500001	0.00050998285584	-0.0225328	-0.0609799	0.0005077270758399999	0.00371854820401	0.0443023	-0.02349989999999999	0.0005522453000099995	0.0019626937852900003	-0.0009684750000000002	0.0003902749999999997	1.5231457562499974e-07	9.379438256250004e-07	-0.000459296	0.0	0.0	2.10952815616e-07	0.000362127	0.000362127	1.3113596412899996e-07	1.3113596412899996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.0593189862993	4.1748350425856415	17.429247632801054	830029.0827117795	799.1957562530243	5.7359793722968115	32.90145935941452	638713.8568128435	736.7427796010695	0.3031948297937106	542789.9232943101	0.09192710481363714	1.0984330000000002	18.62138	0.26001833	-0.0077551326	0.0784119568	-0.0366186392	-0.0173687785	-0.0714323591	0.0266796934	0.0441097717	0.021424815	-0.0295156951	-0.0554956355	0.0329650165	-0.08736400710000003	0.0704667848	0.0072648179000000005	-0.0559713714	-0.0172598479	-0.072052528	0.017491159699999998	-0.0048984865	0.0162576106	-0.1094958352	0.0354934961	0.0006597732000000001	0.0273843798	0.034943149900000005	-0.0369871002	0.0815954198	0.081024322	0.0800754515	0.0787532322	0.0770638291	0.07501511870000001	0.0726166533	0.06987961549999999	0.0	0.00208383	0.02466663	0.0006084426355569001	4.3423474689e-06	0.129775	0.1523078	0.016841550625	0.023197665940840002	0.0280373	-0.016265	0.0002645502250000002	0.0007860901912899997	-0.00170645	-0.0007379749999999997	5.446071006249996e-07	2.9119716025e-06	-0.000116134	0.000343162	1.1776015824400001e-07	1.3487105956000001e-08	0.0006165680000000001	0.0002544410000000001	3.801560986240001e-07	6.474022248100005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.4409674428833	-0.6183515434159972	0.38235863124494585	828902.7551983333	800.7142350902272	1.518478837202906	2.3057779790330897	641143.2862761277	736.4246301784401	-0.3181494226294035	542321.2359334523	0.1012190551194228	1.268018	21.496311	0.16853037	-0.06613657419999999	-0.0136742051	0.0342460142	0.0775381729	0.0257114979	0.0245423259	0.0257456919	-0.00039344470000000003	0.006449539000000001	0.0262914415	-0.0087025258	0.0072115621	-0.0214520182	0.0662148593	0.0486905799	-0.0012091432	-0.0240220072	-0.0025335553	-0.0003714492	0.035532425	0.0319738273	-0.0274466913	-0.12277084519999999	0.0063375639	0.0150455069	-0.048349942800000004	0.0815322745	0.0807724271	0.0795112559	0.0777565887	0.0755193158	0.0728133233	0.0696554061	0.0660651644	0.0	0.00219395	0.00011012	1.2126414400000002e-08	4.8134166025e-06	0.0204243	-0.10935070000000001	0.00041715203049	0.01195757559049	0.0444844	0.016447100000000003	0.0002705070984100001	0.0019788618433599996	-0.00106483	0.0006416200000000001	4.116762244000001e-07	1.1338629289e-06	-0.00011638900000000005	-2.550000000000577e-07	6.502500000002943e-14	1.3546399321000012e-08	0.000827142	0.00021057399999999994	6.84163888164e-07	4.4341409475999966e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.6979495964998	-3.743017846383509	14.010182598345445	822101.1718024969	798.2102337135849	-2.50400137664235	6.270022894226782	637139.5772050958	734.7962026785268	-1.6284274999133004	539925.4594707828	2.651776122473882	1.31557	22.302435	0.06098126999999999	0.0511834716	-0.0260156712	0.035329876499999996	-0.06252100740000001	0.0567442661	-0.0028498624	-0.0152409255	-0.0044915484999999995	0.0037691839	-0.027538591499999997	-0.015540419599999999	0.0198643382	-0.0212626773	-0.0790836315	0.0356759467	-0.0099012213	0.0325836963	0.0061945863	0.0032630485	-0.018714990900000002	-0.0196602627	-0.0206233492	0.005878409300000001	0.0021199974	0.031156414900000002	0.0481383964	0.0814601283	0.0804848653	0.0788680667	0.0766226198	0.07376642280000001	0.0703222422	0.06631753110000001	0.061784210599999986	0.0	0.00218652	-7.43000000000011e-06	5.520490000000163e-11	4.7808697104e-06	0.00597866	-0.01444564	3.5744375395600004e-05	0.0002086765150096	0.0286648	-0.015819600000000003	0.0002502597441600001	0.0008216707590399997	-0.0007099539999999999	0.00035487599999999995	1.2593697537599998e-07	5.040346821159999e-07	0.000128485	0.0002448740000000001	5.996327587600003e-08	1.6508395224999997e-08	0.0008127199999999997	-1.4422000000000266e-05	6.605137983999996e-07	2.079940840000076e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
