csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
862.7240197127907	n/a	744292.7341893957	n/a	772.7836323476216	n/a	597194.542424384	n/a	726.5626507760633	n/a	527893.2855027397	n/a	n/a	n/a	n/a	-0.0187512376	0.1612181886	0.0388120756	-0.0793663441	0.1885568409	-0.0772161002	0.0737866648	0.155462629	-0.0386751502	0.1704289188	-0.1267999942	0.034614047	-0.1692333889	0.08057140360000001	-0.2237258677	0.0024366242	-0.0001330902	0.2306375521	-0.2325189252	0.0777176252	-0.13777142720000002	0.1568558594	-0.3431161814	0.0104512689	-0.0272760743	0.0944016669	-0.0640967677	0.19334155190000002	-0.0843500593	0.044719782400000005	-0.0140629217	-0.2398370427	0.0824834495	-0.149845775	0.0193519961	0.017676811	-0.0791463352	0.1667777517	-0.0873331669	-0.0564244249	0.0405298044	-0.19593660649999997	0.11250086140000001	-0.0565093431	0.1431742417	-0.0810571144	0.0672410384	-0.12435205560000001	0.0236571462	-0.05785412190000001	0.1381702882	-0.0607876801	0.0100609849	-0.1386598204	0.15589324699999998	-0.0276315739	0.17633880440000002	-0.0780711209	0.0349865229	-0.009540226700000001	0.0099230534	-0.17759921809999998	0.027279140299999997	0.09828640529999999	-0.0633357675	0.1240256802	0.1239985182	0.1239532527	0.014788399999999997	n/a	n/a	0.00021869677455999995	-0.0706638	n/a	0.00499337263044	n/a	-0.28941500000000003	n/a	n/a	0.08376104222500001	-0.00121011	n/a	n/a	1.4643662120999996e-06	-0.000257422	n/a	n/a	6.626608608399999e-08	0.0010922	n/a	1.1929008400000001e-06	n/a	0.0	0.0
851.3164579055083	-11.407561807282374	724739.7115007809	130.13246638696756	774.4128951565172	1.6292628088955323	599715.3321846988	2.6544973004501604	725.9426353376149	-0.6200154384483767	526992.7098009214	0.3844191439143328	1.371756	27.388828000000004	0.14817393599999998	-0.042744467599999995	0.1177779139	0.07757045259999999	-0.1259245977	0.1226453777	0.0519249961	0.099401154	0.0011559655999999999	-0.095143755	-0.03994443	-0.1305358092	0.025921502000000003	-0.0728749376	0.2908731255	-0.0623007943	-0.0055535015	-0.0339859919	0.0198836474	-0.0207725634	0.0348580738	-0.0060561812	-0.09218834210000001	-0.010309466	0.0573625692	-0.0492973896	0.17990699079999994	0.0051677374	0.0723098744	-0.0273873518	-0.0842588644	0.0251242939	-0.1397659415	-0.1067810881	-0.11253577070000001	0.1068376649	0.106043124	-0.0855498731	0.1357811865	0.0575452804	-0.0638039134	-0.05472421	-0.060177341399999994	-0.030329994500000002	-0.1080795043	0.1365308332	0.06384475469999999	0.12344018039999999	-0.2227217472	-0.10672614789999996	0.0274237666	-0.017953721699999998	0.0805240503	0.0379833292	0.06702678690000001	0.014315196100000004	-0.0401973045	0.0473936171	-0.0722783135	-0.1054072268	-0.0741754939	0.0705346177	0.0311645033	0.1379856699	0.0389722954	-0.0278906409	0.1239532527	0.12370891390000001	0.1233020394	-0.000195436	-0.014983836	0.00022451534127489599	3.8195230096e-08	-0.0222048	0.048458999999999995	0.00049305314304	0.0023482746810000003	-0.235832	0.05358300000000002	0.0028711378890000023	0.055616732224000015	-0.00149547	-0.0002853600000000001	8.143032960000009e-08	2.2364305209e-06	-0.0	0.000257422	6.626608608399999e-08	0.0	0.00101202	-8.018000000000001e-05	1.0241844804e-06	6.4288324e-09	0.0	0.0
851.8325812046253	0.5161232991169982	725618.7464017345	0.2663832598914144	773.9059998157111	-0.5068953408060679	598930.4965507555	0.2569428865308997	725.3152950065712	-0.6273403310436834	526082.2771704694	0.39355589095399823	1.25137	24.985167	0.261671169	-0.0293090853	0.1170054481	0.047853165999999996	-0.1144667114	0.1039276182	-0.1182617417	-0.06643385730000001	0.002725608	-0.0138846401	0.069290666	-0.09702303539999999	-0.0689076992	-0.16560900580000001	0.010674669	-0.012500140600000001	0.0005556981	-0.0640152983	0.0371736499	-0.049081737	0.047366464299999994	0.2172452125	0.0156747563	0.1611670106	-0.112803655	0.04238529	-0.099983484	0.09899307730000001	0.0052763681000000005	-0.13542995630000002	-0.1097209316	0.0316438759	-0.1454166272	-0.0119394597	-0.1101690182	-0.0903652792	0.06875058070000001	-0.0842682899	0.0897235542	-0.1221555176	0.0644568428	-0.0106345301	-0.0347019332	0.0943269583	-0.11029841300000001	-0.0327428881	-0.0397151186	-0.1156493386	-0.09324098300000001	-0.1183796183	-0.06925941690000001	-0.0594127645	-0.1662435105	-0.0735215652	0.1123973156	-0.20382747620000002	-0.14585768529999998	-0.0039658352	0.07199153429999999	0.023150743900000003	0.0702340016	0.058960271900000014	0.14168308640000002	-0.018212927900000002	-0.0031761062	-0.028284354900000006	0.1238084399	0.1231303817	0.1220030341	-0.0123559	-0.012160464	0.000147876884695296	0.00015266826481	-0.0941711	-0.07196630000000001	0.008868196075210001	0.0051791483356900024	-0.12711900000000004	0.10871299999999998	0.011818516368999995	0.01615924016100001	-0.00265014	-0.00115467	1.3332628089e-06	7.0232420196e-06	5.78021e-05	5.78021e-05	3.34108276441e-09	3.34108276441e-09	0.0008478639999999999	-0.00016415600000000005	7.188733624959998e-07	2.6947192336000012e-08	0.0	0.0
851.7352830663448	-0.09729813828050736	725452.9924201064	0.009466927712852735	774.9413286612137	1.0353288455025904	600534.0628672072	1.0719058183297268	724.2345178781917	-1.0807771283795091	524515.6368862567	1.168079201228258	1.16839	23.328365	0.108492375	-0.005331365899999999	0.1157870908	0.1079038426	-0.08478756330000001	0.0598264769	0.0250096688	0.0670932943	0.0485237753	-0.1198333593	-0.0346903308	-0.0350341808	-0.031386883500000004	-0.1332238519	0.1142289507	-0.0820560263	-0.0420608403	0.050083708	-0.014762738700000003	0.030988254	0.0312751296	0.042025125999999996	-0.17200653	0.0064123578	-0.046751269000000005	-0.0588668683	-0.15065062810000002	-0.0365957092	0.013909309199999999	-0.0062282035	-0.057947319299999994	-0.0227040013	-0.1175940749	-0.08147939679999999	-0.0448662346	0.1321296291	0.1341857899	-0.0376378773	0.0814497852	0.015444488700000003	-0.0540924052	-0.0574981006	-0.1168412667	-0.033466111800000004	-0.08432833810000001	0.0643705799	-0.0816566386	0.1432037061	-0.09074866919999999	-0.08092904349999999	0.0688256859	-0.0305775366	-0.06382630480000001	0.1077508579	-0.013363603200000001	-0.027578748599999998	-0.0992918473	0.0346324961	-0.015587203300000001	-0.0612162339	0.0337893056	-0.042557602199999996	-0.05986705990000001	-0.024839541	-0.0065591823	0.0022919259	0.1235913266	0.12226427279999999	0.1200630614	-0.00203593	0.01031997	0.00010650178080089997	4.1450109649e-06	-0.0623311	0.031840000000000014	0.00388516602721	0.0010137856000000003	-0.14812	-0.021000999999999964	0.00044104200099999853	0.0219395344	-0.00203191	0.00061823	3.822083329e-07	4.1286582481e-06	4.677059999999998e-22	-5.78021e-05	3.34108276441e-09	2.1874890243599987e-43	0.00107846	0.0002305960000000001	1.1630759716e-06	5.317451521600006e-08	0.0	0.0
849.4888932823367	-2.2463897840081017	721631.3798100492	5.046267061695966	774.2813443285572	-0.6599843326564496	599511.6001752377	0.4355793193519791	723.4622049205262	-0.7723129576654628	523397.56194846955	0.5964673045779749	1.113803	22.23847	0.2130586200000001	-0.044672067	0.0694752144	0.05705722200000001	-0.1103363214	0.0293610808	-0.020380011599999998	-0.0395880489	-0.0910461262	0.030528511499999997	0.1055844692	-0.0324241003	-0.0806275434	-0.048370568200000005	-0.016450235	-0.0725988622	-0.1907016254	-0.0114206303	0.0425608242	0.1098651274	-0.0027903590999999997	0.1094528394	-0.0147021117	0.0625645984	0.246240817	-0.0194645772	-0.0593477279	0.0912729268	-0.1415316392	-0.0376415467	-0.0513962326	0.0200101023	-0.0823246415	-0.12119836980000001	-0.0689058726	-0.1010075526	0.0880954042	-0.0722768556	0.0415690342	-0.061716364	0.0188782977	-0.0124508945	0.034473135099999996	0.1166300374	-0.12788671470000001	-0.0434538198	-0.0410514332	0.056382415199999994	0.0352166008	0.1133072619	0.0321961235	-0.1011052622	-0.0296868565	-0.1664557801	-0.074311529	-0.058903751399999996	-0.0397002276	-0.0830253683	-0.1411553472	-0.02614621	-0.1399248869	0.1064035918	0.128706029	-0.09568090580000001	0.0343650576	-0.0914324405	0.1233020394	0.1211126101	0.1174923133	-0.0221906	-0.02015467	0.0004062107228089	0.0004924227283599999	-0.127649	-0.06531790000000001	0.016294267201000003	0.004266428060410003	-0.113249	0.034871	0.001215986641	0.012825336000999998	-0.000399052	0.0016328579999999998	2.666225248164e-06	1.5924249870399994e-07	0.00015052299999999998	0.00015052299999999998	2.2657173529e-08	2.2657173529e-08	0.00100754	-7.092000000000014e-05	1.0151368515999998e-06	5.02964640000002e-09	0.0	0.0
853.2957573547943	3.8068640724576426	728113.6495196921	14.492214066168787	773.9816430693173	-0.299701259239896	599047.5838082802	0.08982084478997934	722.7999295278903	-0.6622753926359337	522439.7381255232	0.4386086956910802	1.2865799999999998	25.68819	0.272488657	0.0101976337	0.1356068581	0.0796637375	-0.0160903815	0.0099808191	-0.081380472	0.059562755700000004	0.0191945294	-0.0279299984	-0.10617663289999996	-0.068341913	0.0558738793	0.058324589100000004	-0.0078284224	0.0383779395	-0.1757738747	0.0419076196	0.0982707759	0.0027845902	0.10486281130000001	0.1107086047	-0.0947961781	-0.0807326175	-0.21273838190000002	0.052729276500000005	-0.1917946678	-0.10273272189999999	-0.0985556336	-0.0154825613	0.0416020539	-0.0417738913	-0.1213027894	0.0598352025	0.017500104	0.0535126458	0.073471037	0.0072034358	0.0207961949	-0.0641179344	-0.0151787385	-0.0180124695	0.0050499088	-0.11641951939999999	0.0160541082	0.1074618234	0.026787075499999997	0.0082962647	-0.028273967799999997	0.1050340793	-0.10791922429999999	-0.013743408899999998	-0.0573176133	0.0496113943	-0.0381652759	-0.1128775192	-0.0450973534	0.056948352199999996	0.0087428663	0.2315644065	0.127854906	-0.13689291550000002	-0.12680771119999998	-0.1147338615	0.1425457152	0.0647275016	0.1229407472	0.11967808320000001	0.1143042958	0.000739037	0.022929637000000003	0.0005257682529517688	5.461756873689999e-07	0.00381867	0.13146767	1.45822405689e-05	0.017283748255228902	-0.0802312	0.03301780000000001	0.00109017511684	0.006437045453440001	-0.00169528	-0.001296228	1.680207027984e-06	2.8739742784e-06	2.7370899999999997e-22	-0.00015052299999999998	2.2657173529e-08	7.491661668099996e-44	0.00126226	0.00025472000000000016	1.5933003076000005e-06	6.488227840000009e-08	0.0	0.0
849.8606899072679	-3.4350674475264213	722263.1922496574	11.799688369055685	773.7603651671077	-0.2212779022096356	598705.1027035358	0.04896391000629706	721.0049101407865	-1.7950193871038211	519848.0804471236	3.222094600078577	1.3084460000000002	26.124767	0.27570631199999995	0.0031718158	0.0988800441	0.0931339529	0.0164392374	0.0140665065	0.1563281343	-0.09806439119999999	0.1502369731	0.0171211398	-0.0055504636	-0.0034303101000000003	0.0010329917	-0.10281553800000001	0.06345351610000001	-0.0629939279	-0.1997011357	-0.026885824	-0.0443770243	0.1644149254	-0.0447460254	0.08439659710000001	0.043150702400000004	0.0157261766	-0.046095440700000004	0.019665140600000002	-0.010248665	-0.0375005986	-0.009827416	0.0625172137	-0.0401454429	-0.0437310499	-0.0524916363	-0.11118076029999999	0.053819303	0.1037103485	0.0703267031	0.044511242699999995	0.023484205499999997	0.1699853974	0.1410821702	0.0338158055	-0.0691492108	0.0410707488	-0.0447271905	0.0126034104	-0.0599216572	0.1346300809	-0.0959834496	0.09033109269999999	0.07533360110000001	-0.1441476758	0.0392576007	-0.046775358499999996	0.0987616139	0.0370724478	0.057486376900000004	0.08209631	-0.0881778366	0.1338539724	-0.030052508999999998	0.021517850699999997	-0.0015386539000000002	-0.0470111789	-0.0441665967	0.0547418877	0.12250766119999999	0.1179640426	0.1105157577	-0.026413	-0.027152037	0.0007372331132493691	0.0006976465689999999	-0.117665	-0.12148367	0.013845052225	0.0147582820766689	-0.0417423	0.0384889	0.0014813954232100002	0.0017424196092900002	-7.590590000000001e-05	0.0016193740999999998	2.622372475750809e-06	5.761705654810001e-09	-0.0	-2.7370899999999997e-22	7.491661668099996e-44	0.0	0.00111	-0.0001522600000000002	1.2320999999999998e-06	2.318310760000006e-08	0.0	0.0
841.1686787914183	-8.692011115849596	707564.7461797001	75.55105723805293	772.7119301197482	-1.048435047359476	597083.7269493865	1.0992160485316664	719.0412723711162	-1.9636377696702996	517020.35137307364	3.8558732904757482	1.371827	27.390257	0.20181098500000005	-0.0028493676	-0.0236303468	-0.0071363007	-0.008432090500000001	0.02841127	-0.0404556378	0.1286419509	-0.1123912884	-0.042965715300000006	0.0768801013	-0.0089157644	-0.034900346	0.11140107380000001	-0.040395514	-0.0092487753	0.0680266931	-0.018191853	0.09597644779999999	0.1399506254	0.0497847176	0.1669083851	-0.048237039800000006	-0.027358912000000003	0.0017050381	0.0245549038	-0.0597011854	-0.0545397993	-0.075991001	0.07157407610000001	0.0238682266	0.0016794567000000002	0.0051075865000000005	-0.015323443700000001	-0.0486479139	-0.0674481578	-8.17601e-05	-0.0035426838	0.0233413813	-0.05170144	-0.17354097989999998	-0.0753636009	-0.0408242434	0.033564836699999996	-0.0259556412	-0.0527684936	0.0937076607	0.0177052134	0.1486757729	-0.13660887060000002	0.0779056663	-0.0185068524	0.051000025	-0.1133537383	-0.0835410328	-0.0567572143	-0.0816069715	0.0930284384	-0.0294243819	0.0604664161	-0.0799654969	-0.0563368708	0.0512983376	0.0345040502	0.0305251196	0.12573912539999998	0.1220030341	0.1159744915	0.106146603	-0.0116704	0.014742600000000002	0.00021734425476	0.00013619823615999998	0.00518883	0.12285383	2.69239567689e-05	0.015093063545668903	-0.0569156	-0.015173299999999994	0.0002302290328899998	0.0032393855233599994	-0.000843612	-0.0007677061	5.893726559772101e-07	7.116812065439998e-07	0.000113939	0.000113939	1.2982095720999999e-08	1.2982095720999999e-08	0.00101082	-9.917999999999991e-05	1.0217570724e-06	9.836672399999987e-09	0.0	0.0
842.5210633837221	1.3523845923037925	709841.7422452378	1.828944085500695	772.2243733005629	-0.487556819185329	596330.4827194471	0.2377116519341156	720.4882120412111	1.4469396700949346	519103.26369034115	2.093634408894438	1.274794	25.452858	0.15334568	-0.0129285169	-0.0062350109999999995	0.0006823443	0.0627063587	0.0530404166	-0.0876369695	-0.1287561513	0.0503516271	-0.055610569900000004	-0.0892459032	-0.0060355627	0.008891755	0.1268699961	0.1294821576	0.0802481729	0.034328083100000004	-0.1377378317	-0.0095748214	-0.0337613622	-0.1681186993	0.08429711949999999	-0.0636349455	0.24386631820000002	-0.0185795221	0.0884204218	0.0371876148	-0.024097607099999998	-0.1113725539	-0.1462343473	-0.1405940818	0.0103118111	-0.0050399806	0.1360254083	-0.0358945489	0.026096395	-0.0373282829	0.0596917196	0.047703492800000004	-0.0733065591	0.1734119129	-0.0193335445	-0.0602027302	-0.0982406709	-0.024509584900000003	0.0372723118	0.1647071163	-0.11259178060000001	-0.11428458609999999	-0.022404821600000003	0.0802856415	0.0010036206	-0.0229652618	0.11810219289999999	0.2070013536	-0.1387478872	0.060382477300000015	-0.1051373883	-0.1227457337	0.0663818291	-0.1458735656	0.079504182	0.1371302994	-0.045770310599999996	-0.029619238	0.031733052000000005	0.12142716070000001	0.1137140766	0.10121978570000001	-0.0371659	-0.025495500000000004	0.0006500205202500003	0.0013813041228099999	-0.0642515	-0.06944033000000001	0.0041282552522499995	0.004821959430508901	-0.0212246	0.035691	0.001273847481	0.00045048364516	-0.00099928	-0.00015566799999999995	2.4232526223999988e-08	9.985605184e-07	-0.0	-0.000113939	1.2982095720999999e-08	0.0	0.00082605	-0.0001847699999999999	6.823586025e-07	3.413995289999996e-08	0.0	0.0
845.6361912698195	3.115127886097412	715100.5679853269	9.704021746741727	772.671664445979	0.44729114541610215	597021.5010377195	0.20006936876764864	719.8081176783153	-0.6800943628958294	518123.7262755994	0.462528342442684	1.233919	24.63674	0.13254320000000006	0.024169134300000002	0.0275462767	0.0308572533	0.0458576928	-0.0097041443	0.1122658006	0.1109615102	0.1278193628	0.0036201856	0.0098713163	0.024036685699999998	-0.0278955343	0.055182282	-0.1645140824	-0.088771331	0.026173186400000003	-0.09110223390000001	-0.0155057258	0.0684165429	-0.25605156739999996	0.0304644997	0.0736701538	-0.11291306429999999	-0.0484992074	0.031393479	0.005864584599999999	0.092190939	-0.0280098625	0.061106669599999996	-0.1227264828	-0.0422633061	0.0025356451	-0.0174892628	0.074029951	0.1442988731	0.0007190064	0.0554257603	0.0092008768	0.1393047858	-0.06865198089999999	0.0581283529	-0.087631049	-0.024950567000000003	0.0395137447	0.0163442995	-0.0367120007	-0.1547552755	0.1679929163	0.0788429484	0.2323486123	0.1335221668	-0.0263657324	-0.1396918331	0.0636158713	0.050041026399999994	-0.0256878614	0.043780945599999996	0.0091651886	0.073955959	0.023949556400000002	0.1297276658	0.0294457267	-0.12462481380000001	-0.0833642901	-0.0265564956	0.12078037720000001	0.11118807720000001	0.09576119	-0.0184221	0.0187438	0.00035133003844000016	0.0003393737684099999	-0.086935	-0.022683499999999995	0.007557694225	0.0005145411722499998	-0.0537655	-0.0325409	0.0010589101728099995	0.0028907289902499987	0.00017222	0.0011715	1.37241225e-06	2.96597284e-08	-0.0	0.0	0.0	0.0	0.00082605	0.0	6.823586025e-07	0.0	0.0	0.0
