csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
586.2187729807196	n/a	n/a	343652.4497950204	416.1199228208392	n/a	n/a	173155.79016842114	390.21076219465965	n/a	n/a	152264.43893253722	n/a	n/a	n/a	-0.0144308068	-0.0194371016	-0.0227072828	-0.014833919199999997	-0.0078496081	0.0091865153	-0.013020068300000001	0.0093511691	-0.0123884377	0.0054484997	-0.0102108899	0.019520229	0.006857226700000001	0.0334223493	0.001870347	0.0928455409	0.0928391566	0.09282851630000001	0.09281362060000001	0.0927944701	0.0927710658	0.0927434086	0.0927115	0.0926753413	-0.06061	n/a	0.0036735721	n/a	-0.0232728	n/a	0.00054162321984	n/a	-0.0152305	n/a	n/a	0.00023196813025000006	-4.48948e-05	n/a	2.01554306704e-09	n/a	0.000713891	n/a	n/a	5.096403598810001e-07	-0.000948351	n/a	8.993696192010002e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583.191738316131	-3.0270346645885406	9.16293886062066	340112.60364019056	416.3595879010616	0.23966508022243715	0.05743935067802724	173355.30643714184	389.6477152499328	-0.5630469447268638	0.31702186196625604	151825.3419994927	0.6502439999999999	30.755224	0.06340279	-0.0058665773	-0.0106082897	-0.024386409700000004	-0.0041945037	0.0049552790999999995	-0.010892858899999998	-0.0176540466	0.0207989284	-0.0020015423	0.0148594825	0.0141355966	0.005319975699999999	0.0134731952	-0.0059762024	0.0471700967	0.09282851630000001	0.0927710658	0.0926753413	0.09254138220000001	0.092369244	0.0921589975	0.0919107295	0.09162454240000001	0.0913005544	-0.06060419999999999	5.800000000014127e-06	0.003672869057639999	3.364000000016388e-11	-0.046598	-0.0233252	0.002171373604	0.00054406495504	-0.0173215	-0.0020909999999999987	4.372280999999996e-06	0.00030003436225000004	0.000434984	0.0004798788	1.89211080256e-07	2.3028366268944005e-07	0.000434154	-0.000279737	7.825278916900001e-08	1.8848969571600002e-07	-0.000948351	0.0	8.993696192010002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580.6401906373737	-2.551547678757288	6.510395556971703	337143.0309834057	414.41303981047486	-1.9465480905867596	3.789049468966959	171738.16756495822	388.7246440436171	-0.923071206315683	0.8520604519290901	151106.8488868368	0.618809	29.268415	0.07612908999999997	6.853600000000001e-05	-0.023602848399999998	-0.0221622103	0.0018856782	0.0089506144	-0.0013445989	-0.012413033700000001	-0.0134569956	0.0043431989	0.0030259831	0.0058468716	0.0096719213	0.0097104088	0.0397345337	-0.0101569125	0.0927944701	0.0926349341	0.092369244	0.09199770410000001	0.09152074019999999	0.090938899	0.0902528472	0.08946337089999999	0.0885713748	-0.060603099999999986	1.0999999999969368e-06	0.003672735729609999	1.2099999999932609e-12	0.00237429	0.04897229	5.6372530041e-06	0.0023982851878441	-0.0319805	-0.014659000000000004	0.00021488628100000009	0.00102275238025	0.000625355	0.00019037099999999994	3.910688760249999e-07	3.624111764099998e-08	0.000374592	-5.956200000000004e-05	3.5476318440000043e-09	1.4031916646399998e-07	-0.00094835	1.0000000000157452e-09	8.993677225000002e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.3606006003763	0.7204099630025667	0.5189905147933594	337980.14793043025	415.6414277303604	1.228387919885563	1.5089368817207802	172757.7964457324	390.0984887907245	1.3738447471073982	1.887449389154591	152176.83095680698	0.594579	28.122416	0.09869023	0.0032295641	-0.0113374527	-0.0412251736	0.0013722035	0.0158541795	-0.0263585998	-0.0084500184	-0.0232883989	0.0050324822	0.0043699877	-0.0183292818	0.0184589113	-0.0101065032	-0.0024823636	0.021044486600000002	0.0927434086	0.0924308615	0.0919107295	0.0911841808	0.0902528472	0.08911882019999999	0.0877846467	0.0862533231	0.0845282884	-0.0605918	1.1299999999991874e-05	0.0036713662272399995	1.2768999999981631e-10	0.045696	0.04332171	0.002088124416	0.0018767705573241	-0.00640228	0.02557822	0.0006542453383684003	4.09891891984e-05	0.000232705	-0.00039265	5.4151617024999987e-08	1.541740225e-07	0.000374592	0.0	0.0	1.4031916646399998e-07	-0.00115128	-0.00020292999999999996	1.3254456384e-06	4.118058489999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580.2513087444753	-1.109291855901006	1.230528421568298	336691.5812996764	416.93161082772485	1.2901830973644337	1.664572424724884	173831.96810740142	389.8971834398756	-0.2013053508488838	0.0405238442803922	152019.81365434802	0.713796	33.761131	0.10181289	-0.003051355	-0.025310633399999997	-0.0059643195	0.0014317660000000001	-0.0040633961	-0.0200702674	-0.0236139038	-0.0229997348	0.0020393110000000002	-0.0091828204	-0.014673559	0.00042767449999999997	-0.0066942286	0.0092584448	0.0344022056	0.0926753413	0.0921589975	0.0913005544	0.09010319859999999	0.0885713748	0.0867107692	0.0845282884	0.0820320339	0.0792312721	-0.0605992	-7.399999999997687e-06	0.00367226304064	5.475999999996576e-11	-0.007512409999999998	-0.05320841	5.643630400809998e-05	0.0028311348947281	0.0126919	0.01909418	0.0003645877098724	0.00016108432561	0.000555566	0.000322861	3.0865358035599997e-07	1.0423922532099998e-07	0.000310324	-6.426799999999997e-05	4.1303758239999956e-09	9.6300984976e-08	-0.000948351	0.0002029289999999999	8.993696192010002e-07	4.1180179040999964e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
579.1463656047515	-1.1049431397237868	1.2208993420226597	335410.5127931925	414.26857270636873	-2.663038121356124	7.091772035795952	171618.45033217192	388.9020876574256	-0.9950957824499936	0.9902156162497652	151244.83378430398	0.658617	31.151274	0.12436244	0.0029763348	-0.0186194177	-0.0394292738	0.0049761156	-0.0103646415	-0.0228958639	0.0061486069999999995	0.004594872	0.0048933073	-0.010813776200000002	-0.0331814976	-0.0114954857	-0.0059021368999999995	-0.0130965748	-0.0074512272	0.09259028039999999	0.0918195415	0.0905397255	0.0887579282	0.0864840284	0.0837306334	0.0805130088	0.07684899419999999	0.07275890410000001	-0.03917	0.0214292	0.0015342888999999994	0.0004592106126400001	-0.060438	-0.05292559	0.003652751844	0.0028011180768481004	0.0027581	-0.0099338	9.868038244e-05	7.607115609999998e-06	0.00034402699999999995	-0.000211539	1.1835457672899995e-07	4.474874852100001e-08	0.0004884490000000001	0.00017812500000000006	3.1728515625000016e-08	2.385824256010001e-07	-0.000536538	0.000411813	2.87873025444e-07	1.6958994696900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580.3020984673792	1.1557328626277013	1.3357184497576209	336750.5254856439	415.53954919451684	1.2709764881481078	1.6153812334252973	172673.1169447823	390.73667735470633	1.8345896972807052	3.3657193573685102	152675.15103019588	0.600767	28.415083000000006	0.07547542499999997	0.005879283199999999	-0.0177716508	-0.0183182877	0.0031396268	-0.0042077363	-0.0183134659	-0.001269763	-0.0180962071	0.0029477947	-0.0179057771	-0.0213381152	0.015336379399999999	0.009762275899999999	0.0057033412	0.0092862117	0.0924882418	0.0914127426	0.0896294983	0.08715231550000001	0.0840003732	0.0801980746	0.0757748583	0.07076497030000001	0.0652071985	-0.0497798	-0.010609800000000004	0.00247802848804	0.00011256785604000004	-0.031602	0.028836	0.0009986864039999998	0.000831514896	0.00809674	0.00533864	2.8501077049600007e-05	6.55571986276e-05	0.00036015699999999995	1.6129999999999993e-05	1.2971306464899996e-07	2.6017689999999986e-10	4.88033e-05	-0.00043964570000000014	1.9328834152849006e-07	2.3817620908900003e-09	-0.000694582	-0.00015804399999999998	4.824441547239999e-07	2.4977905935999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.3046826744326	1.0025842070533602	1.0051750922328144	337915.1340992227	413.35083081380975	-2.188718380707087	4.790488150045053	170858.90933446676	390.9990755264892	0.2623981717828769	0.0688528005549962	152880.27706256922	0.5461550000000001	25.832026000000006	0.03678261	0.0076917255000000006	-0.0202759471	-0.0152436264	0.012024424799999999	-0.0087770553	0.0030309509000000004	-0.0068730920999999995	-0.0122022128	0.0057165541	-0.0157079842	-0.0120941359	0.024736069500000003	-0.0121622543	0.00183107	0.0075861839000000006	0.092369244	0.090938899	0.0885713748	0.08529107009999999	0.0811317903	0.07613639929999999	0.0703563777	0.0638512918	0.0566881805	-0.0433487	0.006431100000000002	0.00187910979169	4.135904721000001e-05	-0.0298383	0.0017637	0.0008903241468899998	3.1106376899999996e-06	-0.000349335	-0.008446074999999999	7.133618290562498e-05	1.22034942225e-07	0.000307486	-5.267099999999996e-05	9.454764019600001e-08	2.7742342409999957e-09	0.000234659	0.0001858557	3.4542341222490004e-08	5.5064846281000005e-08	-0.0008588899999999997	-0.00016430799999999973	7.376920320999995e-07	2.699711886399991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.2849903747605	-0.0196922996721014	0.00038778666637584485	337892.24003498536	415.36084422180727	2.010013407997519	4.040153900329801	172524.63091265244	390.32877386890056	-0.6703016575886522	0.4493043121660948	152356.5517099993	0.6000939999999999	28.383257	0.130328145	0.0036780222999999996	-0.00020253939999999998	-0.0177177044	0.00016824779999999998	-0.0183869271	-0.0371093729	0.0013100494000000001	-0.0018040035000000002	-0.0016843863	-0.016941508100000002	-0.0506356429	-0.020612190500000002	-0.0032194859	0.025712753300000002	0.0494029535	0.09223330880000001	0.0903983584	0.0873671009	0.0831796512	0.0778914249	0.071572405	0.0643062155	0.056189015300000006	0.047328225099999996	-0.043360400000000014	-1.1700000000010312e-05	0.0018801242881600008	1.368900000002413e-10	0.00322176	0.033060059999999995	1.03797374976e-05	0.0010929675672035997	0.0526469	0.052996235	0.002808600924175225	0.00277169607961	-0.000445237	-0.0007527230000000001	1.9823598616900002e-07	5.66591914729e-07	0.000365213	0.00013055399999999998	1.7044346916000002e-08	1.3338053536900006e-07	-0.000856964	1.925999999999751e-06	7.34387297296e-07	3.70947599999904e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580.8934007906569	-0.39158958410359895	0.15334240237842964	337437.14308213466	414.2961300152444	-1.0647142065628827	1.1336163416568292	171641.28334560827	390.36081758908404	0.032043720183480666	0.0010268000031972066	152381.56790881814	0.6812199999999999	32.22036	0.05666361	0.0013440404999999999	-0.026196527799999998	-0.0044989631	0.0068408997999999995	0.0012343117	-0.0282441291	-0.0117893324	-0.0041271273	0.0030966090999999998	-0.0100853008	-0.0314976295	0.003928572	-0.0076798811	-0.0285531194	-0.012335175600000001	0.09208046130000001	0.08979151710000001	0.0860186637	0.0808242521	0.0742941259	0.066536203	0.0576786922	0.0478679739	0.0372661819	-0.04335	1.0400000000007624e-05	0.0018792225	1.081600000001586e-10	-0.0276696	-0.03089136	0.0007656067641599997	0.0009542761226495998	0.036777	-0.015869900000000006	0.0002518537260100002	0.001352547729	-0.000457314	-1.207700000000004e-05	2.0913609459600001e-07	1.4585392900000101e-10	0.000270838	-9.437500000000006e-05	8.906640625000012e-09	7.335322224399997e-08	-0.000948351	-9.138700000000008e-05	8.993696192010002e-07	8.351583769000013e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
