csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
924.236397053479	n/a	854212.9176383959	n/a	757.3035536293083	n/a	n/a	573508.6723395786	755.3031462980118	n/a	570482.8428076758	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.3745354842273	-15.861861569251687	825144.2967161858	251.59865244210357	757.2478386509732	-0.05571497833511785	0.003104158810882651	573424.2891415703	747.240735615247	-8.062410682764835	558368.7169628155	65.00246601756052	0.811044	39.880756	0.07826008000000001	0.037521456200000004	-0.027928279500000004	0.0362828967	-0.0282256748	-0.023411379399999998	-0.009072111899999999	0.082824927	-0.0422721155	0.0384759728	-0.0466989393	-0.0232170653	0.03402884	-0.0022967161	0.084104691	-0.0187047859	-0.0195749188	-0.0498620647	0.0654001819	-0.0065681078	0.0419644125	-0.062480928899999996	0.12450533039999999	0.124477639	0.1244314912	0.0	0.019067700000000003	0.019067700000000003	0.00036357718329000017	0.00036357718329000017	-0.0197139	-0.0197139	0.00038863785320999994	0.00038863785320999994	-0.00173799	-0.00173799	3.0206092401000007e-06	3.0206092401000007e-06	0.000233128	0.000233128	5.434866438399999e-08	5.434866438399999e-08	-0.00043223	-0.00043223	1.868227729e-07	1.868227729e-07	8.945179999999997e-05	8.945179999999997e-05	8.001624523239994e-09	8.001624523239994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.5158310625333	5.141295578305972	834511.1736018708	26.43292022350853	756.1434323981834	-1.1044062527897722	1.2197131712011462	571752.8903589061	745.3456827756595	-1.8950528395874928	555540.186832314	3.5912252648286187	0.6470020000000001	31.814457	0.2381798	0.0637180116	-0.0016995147	0.0487349031	-0.06257385160000001	-0.0188749136	0.008518847	0.1136151599	-0.0414029115	0.012301443300000001	-0.035485811	-0.0513040334	0.0824552443	0.0093764459	0.0812988325	0.0264466113	-0.000638903	-0.0551928871	0.09939984800000001	-0.012343603799999998	0.0428089434	0.023079316000000002	0.1244314912	0.1241823917	0.12376759529999999	0.0	0.0571047	0.038037	0.0014468133690000002	0.0032609467620900003	0.032924300000000004	0.052638199999999996	0.0010840095304900002	0.0027707800992400004	0.13028499999999998	0.13202298999999998	0.0174300698885401	0.016974181224999996	0.000135462	-9.766599999999997e-05	1.8349953444000004e-08	9.538647555999994e-09	-0.000558851	-0.000126621	3.12314440201e-07	1.6032877640999997e-08	0.000174797	8.534520000000002e-05	3.0553991209e-08	7.2838031630400046e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.7616552312346	-2.7541758312986535	829486.7926395383	7.5854845097096275	756.9263059488999	0.7828735507164308	0.6128909964113524	572937.4326374476	745.8551669380687	0.5094841624091941	556299.9300482143	0.2595741117457981	0.8072559999999999	39.6945	0.23024355	0.0287258548	0.09048866779999999	0.05863619110000001	0.0796962918	-0.0261245213	-0.02018423	0.0310189114	0.0940006448	-0.0767256903	0.0425494053	-0.02205995	0.0752800751	-0.037673505499999996	-0.08386705900000001	-0.0386337177	-0.012273424299999999	0.008516384	0.0362277056	-0.0531482199	-0.040363069700000004	0.0889881639	0.1242838566	0.12359259759999999	0.1224433458	0.0	0.0467336	-0.0103711	0.00010755971521000002	0.00218402936896	-0.0915399	-0.12446420000000001	0.008379553292010001	0.01549133708164	0.07753939999999998	-0.0527456	0.0027820983193600005	0.006012358552359997	0.000544785	0.000409323	2.96790696225e-07	1.6754531832899996e-07	-0.000689528	-0.00013067700000000005	4.75448862784e-07	1.7076478329000018e-08	-0.000138456	-0.000313253	1.9170063936e-08	9.812744200900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.6892904033824	-8.072364827852196	814847.9550089621	65.16307391394524	756.1080247484006	-0.8182812004993139	0.6695841230905982	571699.3450889279	745.7392378698635	-0.11592906820521875	556127.0108987248	0.013439548854930265	0.690034	33.930431	0.25407318	0.0599404488	-0.020517728	0.0293269495	-0.07430506	-0.0161212099	0.027283478599999997	0.0773617113	-0.049007947999999996	0.0568797571	-0.0504766988	-0.0382062675	0.0456174229	0.0285833385	0.080998346	0.0363061602	-0.0087608857	-0.0006738810000000001	0.06236313950000001	-0.0066470359	0.0847653335	-0.057765087199999995	0.1240625143	0.1227096555	0.1204658081	0.0	0.0620851	0.015351499999999997	0.0002356685522499999	0.00385455964201	0.0366154	0.1281553	0.0013406875171599998	0.016423780918090002	0.00595968	-0.07157971999999999	0.005123656315278398	3.5517785702400004e-05	0.000262218	-0.000282567	6.8758279524e-08	7.9844109489e-08	-0.000980613	-0.00029108499999999995	9.616018557690001e-07	8.473047722499997e-08	6.76252e-05	0.00020608119999999998	4.573167675040001e-09	4.246946099344e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.1415673448944	9.452276941511967	832002.2388784004	89.34553937903885	757.8241241862282	1.7160994378276655	2.9449972805124296	574297.4031986239	747.7781648079521	2.038926938088593	559172.1837635486	4.157223058863327	0.7336699999999999	36.076126	0.16797352	0.033382625	-0.06432534320000001	0.0489648963	-0.12471895289999999	-0.016893883300000002	-0.0011353447	0.0936394947	-0.06951109650000001	0.036719501	-0.0698779379	-0.0121152897	0.0547967611	0.0266846307	0.131989249	0.031958246	-0.0183766127	-0.058962898300000004	0.0724011896	0.0060040316	0.0573964411	0.0276115379	0.12376759529999999	0.1215356597	0.11784553310000001	0.0	0.0920762	0.0299911	0.00089946607921	0.008478026606439999	-0.00194934	-0.03856474	3.7999264356e-06	0.0014872391712676	0.09437310000000003	0.08841342000000002	0.007816932836096404	0.008906282003610003	0.000291381	2.916300000000002e-05	8.4902887161e-08	8.504805690000011e-10	-0.00110391	-0.00012329700000000008	1.2186172881000002e-06	1.5202150209000017e-08	0.0	-6.76252e-05	0.0	4.573167675040001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.9881290145564	-1.1534383303379627	829899.371205442	1.3304199818928273	757.2484895268884	-0.5756346593398121	0.33135526103326146	573425.274890754	747.5936060672974	-0.1845587406546656	558896.1998327054	0.03406192875203612	0.799072	39.292053	0.15333781	0.0361476618	0.124707474	0.044953279400000004	0.0577569271	-0.0240342867	-0.0269948056	0.0382372188	0.0630734083	-0.1374484385	0.0627515308	-0.023247911899999998	0.09358271060000001	-0.0506159245	-0.12040525369999999	-0.0146485193	-0.0068501212	-0.0372194462	0.0572251783	-0.0147077697	-0.0976989074	0.14850341	0.1233992748	0.1200733947	0.11459650130000001	0.0	0.0865263	-0.0055498999999999965	3.0801390009999955e-05	0.00748680059169	-0.0967378	-0.09478846	0.00935820194884	0.0089848521491716	0.0902436	-0.004129500000000008	1.705277025000007e-05	0.008143907340960002	0.00101825	0.0007268689999999999	1.0368330625000002e-06	5.283385431609999e-07	-0.00135444	-0.0002505299999999999	1.8345077136e-06	6.276528089999996e-08	-2.1175799999999998e-22	-2.1175799999999998e-22	4.484145056399999e-44	4.484145056399999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.5150982620604	-0.4730307524960154	829037.7441631695	0.22375809280694653	757.2384660377955	-0.010023489092873206	0.00010047033359494813	573410.0944472736	748.1884043379747	0.5947982706773018	559785.8883858047	0.3537849828007088	0.661094	32.507374	0.054977799999999986	0.0590535085	-0.0188077478	0.0369400694	-0.0067225429000000005	-0.036318465099999996	0.0318938907	0.0420496421	0.0112253627	0.021211601899999998	0.0028728767999999997	-0.057861295800000004	0.0231045504	0.0079847602	0.0357576559	0.0001820616	-0.0206293482	0.0187968676	0.0497130536	-0.0301016672	0.0450971551	-0.0019048213	0.122957771	0.1183263288	0.1107360475	0.0	0.08691410000000001	0.00038780000000000764	1.503888400000059e-07	0.007554060778810001	-0.0861171	0.010620699999999995	0.00741615491241	0.00011279926848999993	0.0650428	-0.02520080000000001	0.0006350803206400004	0.00423056583184	0.00112143	0.00010318000000000004	1.2576052449000002e-06	1.0646112400000006e-08	-0.0015265	-0.00017206000000000014	2.33020225e-06	2.9604643600000048e-08	-0.00010013	-0.00010013	1.00260169e-08	1.00260169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.6172136965373	5.1021154344769	838354.8820174105	26.03158190672741	756.6650443565674	-0.5734216812281829	0.3288124245025558	572541.989351126	746.8524632258686	-1.3359411121060702	557788.6018265474	1.7847386550152038	0.6113729999999999	30.062508	0.15793564999999998	0.0477601305	0.0071225620999999985	0.0181685363	-0.06162825440000001	-0.0254904878	0.0032792662	0.0846245865	-0.0547470621	0.018322298600000002	-0.034136834399999996	-0.0431096911	0.0568241409	-0.0257621465	0.1140545671	0.0367399984	-0.012110444599999999	-0.0393368834	0.0848132459	-0.005988889200000001	0.0829072832	-0.0218246359	0.1224433458	0.116298606	0.106284769	0.0	0.10412	0.017205899999999996	0.00029604299480999983	0.010840974400000002	0.0107974	0.0969145	0.00011658384675999995	0.00939242031025	0.048367900000000005	-0.01667489999999999	0.0002780522900099997	0.002339453750410001	0.0011398100000000002	1.838000000000013e-05	1.2991668361000005e-06	3.378244000000048e-10	-0.00109847	0.00042803	1.2066363409000002e-06	1.832096809e-07	-0.000196527	-9.6397e-05	3.8622861729000004e-08	9.292381609e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.5960430611937	-8.021170635343651	823730.5773803361	64.33917836129929	759.5074194779334	2.8423751213659902	8.079096330560327	576851.5202420296	747.8648657866196	1.0124025607509566	559301.8574780385	1.0249589450150944	0.7012689999999999	34.482872	0.23265575	0.0374560028	-0.049824263099999995	0.029557167999999998	-0.04332554809999999	-0.0351483942	0.0015668089000000001	0.0339720365	-0.0119826032	0.024312882799999998	-0.0002629701	-0.0327348683	0.0149185741	0.0231385939	0.0201567801	-0.025123930200000002	-0.0454859984	-0.0118919548	0.0207051307	0.0059958778	0.010553986100000001	0.0249522195	0.12185630439999999	0.1139950357	0.1012664153	0.0	0.110311	0.006190999999999988	3.8328480999999856e-05	0.012168516720999998	-0.106445	-0.1172424	0.011330538025	0.01374578035776	0.10722	0.0588521	0.003463569674410001	0.0114961284	0.00171976	0.0005799499999999999	2.9575744576000007e-06	3.3634200249999986e-07	-0.00150137	-0.0004028999999999999	2.2541118769e-06	1.623284099999999e-07	-0.000221082	-2.4555e-05	4.8877250724000004e-08	6.029480249999999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
