csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
922.1741754921776	n/a	850405.2099446775	n/a	758.0181024723819	n/a	n/a	574591.4436758305	760.3414237662672	n/a	578119.0806949143	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a
897.2849800840036	-24.889195408174032	805120.3354843507	619.4720480662713	756.7976440367144	-1.220458435667524	1.48951879319202	572742.6740195215	752.3937579911476	-7.947665775119617	566096.3670640416	63.16539127300771	1.478414	40.950493	0.092194450460702	-0.0483372901	0.0763971215	-0.0274020373	-0.1140265639	0.047757886799999996	-0.1275967002	0.0220604889	-0.1296351349	0.08698100710000001	-0.023586219500000002	0.0448098794	-0.1110345248	0.1007003844	-0.0274447014	0.09247910289999996	-0.09335261939999999	0.0630729346	-0.09307951	0.1107909656	-0.11557644269999999	0.1815025441	-0.11152938650000001	0.0456734942	-0.045597584299999994	0.1324618455	-0.0534521795	0.1170048025	-0.1783451846	-0.09991119550000001	0.10014802310000001	-0.0448140729	0.07207668889999999	-0.0039482199	0.0468008434	-0.112913505	0.0184457412	-0.0298570453	0.0520083954	0.12450533039999999	0.124477639	0.1244314912	0.0	4.60702e-10	4.60702e-10	2.1224633280399998e-19	2.1224633280399998e-19	-0.0220633	-0.0220633	0.00048678920688999993	0.00048678920688999993	-0.0361775	-0.0361775	0.0013088115062499994	0.0013088115062499994	0.000679073	0.000679073	4.6114013932899997e-07	4.6114013932899997e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.6597940231775	3.3748139391739187	811188.0645698725	11.389369124042585	756.3789573554329	-0.4186866812814287	0.17529853708245668	572109.1271300918	751.86428768731	-0.5294703038375701	565299.907099546	0.2803388026458488	1.338425	37.072941	0.121606800460702	0.1392690356	0.0388590048	0.1167407544	0.0061442551	0.0833505866	0.0684210449	-0.0664883354	0.14514504779999998	0.0351683396	0.1527022561	-0.081521821	-0.0115969466	0.0481898854	0.1225582159	-0.0256637937	-0.07641682	-0.0969577666	-0.0401999535	-0.1479795019	0.0723151782	0.019050442	-0.1193639069	0.08819879359999999	-0.027916891099999997	0.0210142048	-0.112962206	0.1084744406	0.0831266031	0.0702543582	-0.042178546	0.0951814089	-0.05937714700000001	-0.0057752187	0.1129350002	0.007643409300000002	0.0976934669	-0.1505712858	-0.0313274639	0.1244314912	0.1241823917	0.12376759529999999	0.0	0.0	-4.60702e-10	2.1224633280399998e-19	0.0	0.08993579999999997	0.11199909999999996	0.008088448121639995	0.012543798400809993	-0.0266147	0.009562799999999995	9.144714383999991e-05	0.0007083422560899999	0.000679971	8.980000000000445e-07	4.623605608410001e-07	8.064040000000801e-13	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.4557889899093	1.7959949667317687	814426.4510813996	3.2255979205258463	757.1189411948022	0.7399838393693017	0.5475760825277325	573229.0911159384	749.0525969003139	-2.8116907869961096	561079.792923104	7.905605081678803	1.21372	33.618755	0.16276505	0.0771562331	-0.0207946431	0.0160029928	0.13905138779999998	0.09264518029999999	0.0129786052	0.0719995688	0.0128539074	-0.0065793985999999995	-0.08127021129999999	-0.0135051683	-0.1085759993	0.0892874706	0.0312376077	-0.1560627829	-0.0296829296	-0.053724334900000004	0.1329245972	-0.0178985885	0.012793859199999999	0.07627500400000001	0.0068029273	0.1004904568	0.0513003023	-0.1660606745	-0.0111676703	0.047056989800000004	0.0542478577	0.0376506285	-0.07512436480000001	0.0097803548	0.009374309300000001	-0.06418989650000001	0.0892147697	0.06094364610000001	0.31410818149999997	-0.19889049690000002	-0.1022353815	0.1242838566	0.12359259759999999	0.1224433458	0.0	-0.0140825	-0.0140825	0.00019831680625	0.00019831680625	0.0510423	-0.03889349999999997	0.0026053163892900003	0.0015127043422499974	0.0442515	0.07086619999999999	0.005022018302439999	0.00195819525225	-8.3335e-05	-0.000763306	6.944722225e-09	5.826360496359999e-07	1.5151e-05	1.5151e-05	2.2955280099999998e-10	2.2955280099999998e-10	0.0	0.0	0.0	0.0
895.8288448867714	-6.6269441031378165	802509.319331167	43.91638814611308	758.4226662016594	1.3037250068571211	1.6996988935046005	575204.9406084336	751.5467244148475	2.494127514533602	564822.4789786867	6.220672058753563	1.2908540000000002	35.755287	0.12328319999999998	-0.09682342529999999	0.10020245039999999	-0.1109009209	0.0396083297	0.0025168517000000003	-0.0512191123	-0.0914491051	-0.0903558936	-0.1632427775	0.0621566486	-0.1445411088	-0.0155717209	0.016916751100000002	-0.1080724326	-0.0405199843	-0.008694220899999999	0.0909052099	0.0811677088	0.08157040759999999	-0.030502422400000007	-0.13191754349999998	-0.1074385084	-0.0562797554	0.08606853800000001	0.0451569465	0.0171798758	-0.12286557699999999	-0.0953747674	0.045511942	-0.050134875700000005	0.12336229380000001	0.050910062699999994	-0.0753904229	0.0744831995	-0.036890635899999996	-0.0046652915	-0.1029308681	0.2147085218	0.1240625143	0.1227096555	0.1204658081	0.0	-0.00957115	0.004511349999999999	2.035227882249999e-05	9.16069123225e-05	-0.0282176	-0.0792599	0.0007962329497599999	0.006282131748009999	0.0473874	0.003135900000000004	9.833868810000025e-06	0.00224556567876	0.000314792	0.000398127	9.9094003264e-08	1.5850510812899994e-07	0.00015999799999999998	0.00014484699999999998	2.5599360003999996e-08	2.0980653408999996e-08	-0.000184547	-0.000184547	3.405759520900001e-08	3.405759520900001e-08
905.9408897659296	10.112044879158134	820728.8957498842	102.25345163810823	757.9174764393542	-0.5051897623051218	0.2552166959379055	574438.901092199	750.3248607402478	-1.2218636745997171	562987.3966448723	1.4929508393063238	1.205634	33.394775	0.09849643000000002	-0.0891563957	-0.1503631269	-0.0287058369	-0.1167297374	-0.0949017467	0.0626486283	0.11461083789999996	-0.0875286663	-0.0958553061	-0.128621729	-0.11746790060000001	0.0209396681	0.0228280912	-0.037220932000000005	0.1461466315	0.0321058746	0.0588878754	-0.0908417356	0.0290813406	-0.1233033945	0.0622227059	-0.09145891560000001	-0.0767775159	0.1923593752	0.11582208960000001	0.058027388099999994	-0.2049352598	-0.1521836539	0.1320001924	0.0499134172	-0.07930418410000001	-0.11322668720000001	0.0812843342	0.1445372497	-0.098053761	0.0140680714	-0.0627511326	-0.0303032104	0.12376759529999999	0.1215356597	0.11784553310000001	0.0	-0.020788	-0.01121685	0.0001258177239225	0.000432140944	0.00372201	0.03193961	1.38533584401e-05	0.0010201386869521	0.00462948	-0.042757920000000005	0.0018282397227264004	2.14320850704e-05	0.000321965	7.173000000000021e-06	1.03661461225e-07	5.1451929000000294e-11	-1.3183e-05	-0.00017318099999999998	1.7379148899999998e-10	2.9991658760999994e-08	-0.00025583400000000003	-7.128700000000001e-05	6.5451035556e-08	5.081836369000002e-09
903.4952033997896	-2.4456863661399666	816303.5825664272	5.9813818015229145	757.3443199705307	-0.5731564688235267	0.3285083377542543	573570.4189916254	751.4771060207597	1.1522452805119199	564717.8408733362	1.3276691864619934	1.282406	35.521294	0.1477229115	0.0494796718	-0.0030046303999999996	0.09116135660000001	-0.042195007699999995	-0.12663154710000002	-0.06846668610000001	-0.0048369028	0.1340217273	0.0419282021	0.0554054499	0.007021525600000001	-0.0648132151	0.0479425431	0.09377536130000001	0.110566972	0.0987809184	-0.0699282024	-0.0187930694	-0.0595022972	0.09601693900000001	0.0430460073	-0.1865270836	0.040767501	-0.010402871999999999	-0.0373755793	-0.038132857799999996	-0.1276281047	0.0230267613	0.1265607064	0.0726465953	0.1322960161	0.0207876646	-0.15083580859999998	0.0350482069	-0.0305387721	-0.04269708059999999	-0.022056052799999996	0.0314521359	0.1233992748	0.1200733947	0.11459650130000001	0.0	-0.0170299	0.0037581	1.4123315610000006e-05	0.00029001749400999995	0.110792	0.10706999	0.012274867264	0.0114639827586001	-0.0157612	-0.02039068	0.0004157798308624001	0.00024841542544	0.000390787	6.882199999999996e-05	1.5271447936899994e-07	4.7364676839999955e-09	-7.75617e-06	5.426829999999998e-06	6.01581730689e-11	2.9450483848899984e-11	0.0	0.00025583400000000003	0.0	6.5451035556e-08
902.7465201518213	-0.7486832479683017	814951.2796462227	0.5605266057883654	756.5135667417198	-0.8307532288108632	0.6901509271796744	572312.7766642786	750.2016104359258	-1.2754955848339478	562802.4563006564	1.6268889869308945	1.1273	31.225019	0.1365382885	0.0485275825	-0.0530401983	0.0335682844	0.0918094275	-0.0657377151	0.0529186644	0.1342827674	0.024989563	0.1155573859	0.1515913535	-0.0632394495	-0.1134776239	0.038146401499999996	0.030935687000000007	-0.045321821100000007	0.1183927575	-0.0532016896	0.06558412129999999	-0.1370524076	-0.0163721545	0.1250021556	-0.1126658976	-0.016850525800000002	-0.18292300309999998	-0.1077338599	0.0890987883	0.024544166800000003	0.1325232775	-0.1271283206	-0.036531845800000004	0.0695546954	-0.0001887478	0.0547574971	0.0625457932	0.0691439628	0.0920817083	-0.007201176	0.038319752	0.122957771	0.1183263288	0.1107360475	0.0	-0.0385966	-0.0215667	0.00046512254889000007	0.00148969753156	0.0441084	-0.06668360000000001	0.00194555095056	0.004446702508960001	0.012234900000000005	0.027996100000000003	0.0007837816152100001	0.00014969277801000014	0.000202941	-0.000187846	4.1185049481e-08	3.5286119715999985e-08	1.13016e-05	1.905777e-05	1.2772616255999998e-10	3.631985973729e-10	-0.000198934	-0.000198934	3.9574736356e-08	3.9574736356e-08
900.82875970161	-1.9177604502112902	811492.4543055409	3.67780514439461	757.8314147005807	1.3178479588608525	1.7367232426737151	574308.4531070836	750.5679981907573	0.3663877548315213	563352.3199080806	0.13423998689048294	1.136456	31.478621	0.08547272	-0.0418311597	0.0322720171	-0.0752647301	0.0738252217	0.056174877699999994	-0.042342821100000004	-0.0347319924	-0.1403702091	0.0530088915	-0.0177296657	-0.0546345	-0.0838414618	-0.1823880664	-0.0798265623	-0.0858259908	-0.032430041	0.0365533825	0.0929358507	0.094682369	-0.0013387269	-0.018309533500000003	0.0490652501	-0.042247706399999994	0.043759494100000004	-0.0723250071	-0.0250658673	-0.0672769879	0.1691648015	-0.0995506183	-0.1618219283	-0.1156082384	-0.0052772009	0.0168585903	0.020221136	-0.0089063591	0.2275190438	-0.0432920568	-0.0648894179	0.1224433458	0.116298606	0.106284769	0.0	-0.0420927	-0.003496099999999995	1.2222715209999964e-05	0.0017717953932899996	0.0083634	-0.035745	6.994645956e-05	0.001277705025	0.0396389	0.02740399999999999	0.0007509792159999995	0.0015712423932099998	0.000265739	6.279800000000002e-05	7.0617216121e-08	3.943588804000004e-09	0.000181296	0.00016999439999999995	3.2868239615999986e-08	2.889809603135998e-08	-0.000342694	-0.00014376	1.1743917763599999e-07	2.06669376e-08
899.195853346235	-1.6329063553749847	808553.1826750637	2.666383165424016	755.3803469574926	-2.4510677430880605	6.007733081206799	570599.4685696219	750.5578066478188	-0.010191542938514429	563337.0211199846	0.00010386754746758337	1.240956	34.373173	0.136666505	-0.0655735187	0.0015983838000000002	-0.0721944321	-0.0627486374	0.1052933699	0.1007312525	0.0384836385	-0.0860710424	-0.1022479175	0.0781374065	0.0343804435	0.11983504789999999	0.074500035	-0.07313615009999999	0.013812699	-0.1416550908	0.0690649733	-0.0580692383	-0.08729380070000001	-0.1613468938	-0.0378717144	-0.055542802800000006	-0.0571973507	0.06094393400000001	0.0863279772	-0.068684528	0.12259655720000001	-0.0898998059	0.025025162400000002	0.0666751681	0.0731900936	0.10230630380000001	0.0473832745	-0.0972264134	-0.0283200519	0.054974206399999996	0.045021274699999995	-0.054693161100000005	0.12185630439999999	0.1139950357	0.1012664153	0.0	-0.072006	-0.029913300000000007	0.0008948055168900002	0.005184864036	-0.00131714	-0.00968054	1.7348577796000004e-06	9.37128546916e-05	-0.0183729	-0.0580118	0.0033653689392399997	0.0003375634544100001	0.0007303579999999999	0.00046461899999999983	5.334228081639998e-07	2.1587081516099982e-07	5.19307e-05	-0.0001293653	2.69679760249e-09	1.6735380844089997e-08	-0.000529927	-0.00018723300000000006	2.8082262532900003e-07	3.5056196289000014e-08
