csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
603.6899001693105	n/a	n/a	364441.49556643213	468.36355221104515	n/a	n/a	219364.41703974843	403.5568259228862	n/a	n/a	162858.11174895472	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.41561e-09	n/a	1.9497611672100003e-17	n/a	0.0	n/a	0.0	n/a	-2.58699e-09	n/a	n/a	6.692517260099997e-18	0.0	n/a	0.0	n/a	-7.58962e-05	n/a	n/a	5.760233174439999e-09	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
596.9807838792725	-6.709116290037968	45.01224139325284	356386.0563211107	470.1938878231008	1.8303356120556489	3.3501284527591264	221082.2921462027	399.36683362846117	-4.189992294425053	17.556035427341325	159493.86780242302	1.2361430000000002	62.67329	0.0536245389874	0.0587102799	-0.0694076675	0.0213751555	-0.0615018085	0.10232612640000001	-0.0540123298	-0.0581261255	0.1306222256	-0.028890449	0.1667799032	-0.0478259074	0.0618688482	-0.0397522752	0.0100018154	-0.11151700279999999	0.0259149083	0.06698071900000001	0.04526781269999999	-0.1478811008	-0.1359665701	-0.1240557437	0.0930462698	0.09303981609999999	0.0930290603	0.09301400289999999	0.09299464449999999	0.0929709861	0.09294302869999999	0.09291077369999999	0.0928742226	0.0	5.27599e-06	5.271574389999999e-06	2.78360704801e-11	2.7789496549303876e-11	0.00902843	0.00902843	8.151254826490001e-05	8.151254826490001e-05	-0.00731698	-0.00731697741301	5.353815846249851e-05	5.35381963204e-05	0.00044043	0.00044043	1.939785849e-07	1.939785849e-07	0.000229151	0.00030504720000000004	9.305379422783999e-08	5.251018080099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
591.3547510696984	-5.626032809574099	31.65224517440423	349700.4416127049	463.9298988891574	-6.263988933943382	39.237557364565134	215230.95108330378	398.38954329386945	-0.9772903345917144	0.9550963980863848	158714.22820589787	1.587986	80.511925	0.18945477599	0.013281631499999998	-0.0568965491	0.0260921615	-0.009555280400000001	0.07719877509999999	-0.0608935254	0.0264532312	0.047943319000000005	0.0211558862	0.1556137515	-0.005503381999999999	0.0740453909	-0.0666638111	0.0344594173	-0.021799331600000003	-0.0096529054	-0.0317948123	0.0336652668	-0.0133206083	-0.0691919186	-0.12261658380000001	0.0930290603	0.0929709861	0.0928742226	0.0927388101	0.0925648049	0.0923522795	0.09210132230000001	0.0918120377	0.0914845461	0.0	-0.027786	-0.027791275990000003	0.0007720617960000001	0.0007723550211523508	0.111788	0.10275957	0.012496556944000002	0.010559529226584902	-0.00733616	-1.9180000000000585e-05	3.6787240000002247e-10	5.381924354560001e-05	0.000282509	-0.000157921	7.981133508100001e-08	2.4939042241e-08	0.0008396089999999997	0.0006104579999999997	3.726589697639997e-07	7.049432728809996e-07	-0.000409316	-0.000409316	1.67539587856e-07	1.67539587856e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.4038692909659	13.049118221267465	170.27948635261453	365304.03721389093	474.0724794110605	10.142580521903085	102.87193964328787	224744.71573495038	403.97622087648455	5.5866775826150965	31.21096641209405	163196.78703364622	1.607524	81.50254100000002	0.13255178	0.0818791698	-0.052918701799999995	0.052315681399999994	-0.10498698220000001	0.105272445	-0.0722455258	-0.0247006814	0.055934514500000004	0.0317773632	0.2221463402	-0.08606491949999999	0.09750885810000001	-0.0594651478	0.0570637448	-0.0028099468	0.0169315471	0.10373587570000001	0.0312864942	-0.1691895134	-0.2191330802	-0.1688975455	0.09299464449999999	0.092833377	0.0925648049	0.0921892388	0.0917071126	0.09111898380000001	0.09042553199999999	0.0896275589	0.0887259867	0.0	-0.0249297	0.002856300000000002	0.00062148994209	8.158449690000015e-06	0.0367707	-0.07501730000000001	0.0013520843784899995	0.0056275952992900025	-0.00524103	0.0020951300000000006	4.3895697169000014e-06	2.74683954609e-05	0.000892874	0.000610365	7.97223979876e-07	3.72545433225e-07	0.0005482309999999999	-0.0002913779999999998	8.490113888399989e-08	3.00557229361e-07	-0.000559234	-0.00014991800000000002	3.1274266675600016e-07	2.2475406724000007e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
530.6984350308718	-73.70543426009408	5432.4910394690505	281640.8289442164	444.5369409493589	-29.53553846170161	872.3480322226549	197613.0918686138	367.5990088127118	-36.377212063772724	1323.3015575326926	135129.03128008818	5.031203	255.085327	2.9032331800000004	-0.3913554048	-0.3122068725	0.1801710477	0.3880452384000001	0.4987193157	-0.10850512359999999	0.3009764325	-0.0706754461	-0.09783870380000001	-0.3291980989	0.418634739	0.42690038020000004	-0.26975999100000003	-0.0094106104	0.0156222647	0.0854351775	-0.2826843879	-0.0508420541	0.4381248657	-0.44457425409999995	-0.0132848591	0.09294302869999999	0.0926270906	0.09210132230000001	0.0913669149	0.09042553199999999	0.08927930619999999	0.08793083410000001	0.08638317029999999	0.0846398209	0.0	-0.137718	-0.1127883	0.018966247524	0.01272120061689	-0.5234979999999999	-0.5602687	0.2740501560039999	0.31390101619969	1.80851	1.81375103	3.2896927988260605	3.2707084201	-0.00481079	-0.005703664000000001	2.31437004241e-05	3.2531783024896005e-05	0.00288489	0.0023366590000000005	5.4599752822810025e-06	8.322590312100001e-06	-0.0008474139999999999	-0.00028817999999999986	7.181104873959998e-07	8.304771239999992e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
574.8051881096137	44.106753078741924	1945.4056671491096	330401.0042777284	444.3278155777732	-0.20912537158568512	0.043733421040850866	197427.20769611566	370.6283192273906	3.0293104146787755	9.176721588481293	137365.35101332056	5.5209410000000005	279.915375	42.4322403	-0.09830287019999999	0.2468044453	0.022432022700000002	0.1625071633	-0.3532093499	0.4999031202000001	0.5992996897	0.22944322109999998	-0.1358994058	0.1035649845	0.1371650079	-0.21767420129999998	0.050616989800000005	-0.6670506006	0.004573095	0.48223473570000003	-0.2687201129	0.4213749081	0.067248913	0.3046046639	0.39462037479999995	0.0928742226	0.0923522795	0.0914845461	0.09027427130000001	0.0887259867	0.0868454896	0.0846398209	0.08211723929999999	0.0792871898	0.0	-0.329842	-0.192124	0.10879574496400002	0.03691163137600001	-11.5187	-10.995202	132.68044969000002	120.89446702080403	15.0715	13.26299	175.90690374009998	227.15011225	-0.306698	-0.30188721	0.09406366320400003	0.09113588756158413	-0.029672000000000007	-0.032556890000000005	0.0010599510864721005	0.0008804275840000002	-0.0260418	-0.025194386000000003	0.0006781753472399999	0.000634757085916996	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.4814116516187	33.676223542005005	1134.0880320510921	370249.62832554674	458.8649605670623	14.537144989289116	211.32858443961368	210557.05203621165	390.8359145944683	20.207595367077715	408.3469105195408	152752.71213689452	4.8502220000000005	245.90947000000003	27.18061845	-0.0006665258999999999	-0.0723947315	0.2265888802	0.0079179724	-0.0014381613	-0.033955848500000003	-0.0503375887	0.089002571	0.21385728210000002	-0.3012448268	-0.021645077000000002	0.0125418396	-0.1184195989	-0.1249732635	0.0424639554	-0.17813189489999998	-0.0262068308	0.0304221953	-0.0373878187	0.2730915154	0.0837359127	0.0927882388	0.09200914710000001	0.0907155029	0.0889145408	0.0866163325	0.08383373059999999	0.0805822964	0.0768802134	0.072748185	0.0	0.282217	0.612059	0.079646435089	0.3746162194810001	-5.25504	6.263660000000002	27.6154454016	39.23343659560001	6.21675	-8.85475	78.40659756249998	38.6479805625	-0.108867	0.19783100000000006	0.011852023689	0.039137104561000016	-0.035736000000000004	-0.006064	3.6772096e-05	0.0012770616960000006	-0.0009338110000000002	0.025107989	8.720029837210005e-07	0.0006304111116241211	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
598.3277398185234	-10.153671833095359	103.09705169419406	357996.0842363426	471.4203006331007	12.555340066038356	157.63656417386798	222237.09984900305	394.2136726531987	3.377758058730421	11.409249503318305	155404.41970672333	3.278677	166.23111	3.0687200500000005	0.0051303757	0.1238381869	0.0019700043	-0.0342582609	-0.0559497736	-0.0183932036	-0.08700397970000001	-0.1041532215	0.1521256913	0.06886654769999999	-0.021216802000000003	-0.0729661501	0.0831650707	0.0377195648	0.1257620608	-0.0946550267	0.0338484923	0.0192701024	-0.0774093102	-0.10659851949999999	-0.1471914104	0.0926850932	0.09159794710000001	0.0897954726	0.08729174619999999	0.08410632050000001	0.0802640719	0.0757950062	0.0707340242	0.06512064940000001	0.0	0.192152	-0.09006499999999999	0.036922391104	0.008111704225	-4.4257800000000005	0.8292599999999997	19.587528608400003	0.6876721475999994	5.66148	-0.5552700000000002	0.3083247729000001	32.0523557904	-0.0796931	0.029173900000000006	0.00635099018761	0.0008511164412100001	-0.0360589	-0.00032289999999999397	1.0426440999999614e-07	0.00130024426921	0.00145189	0.002385701	2.1079845721e-06	5.691569261401e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
595.3394664772685	-2.988273341254853	8.929777562054445	354429.08034543874	463.88201504239237	-7.538285590708313	56.82574964708057	215186.52387979036	394.13154986342767	-0.0821227897710628	0.006744152599782178	155339.67859774758	2.342549	118.768776	4.5247725	0.0076181737	-0.0772099255	-0.0938430944	0.0041152522	-0.0894247899	0.0674445185	-0.1209635448	-0.12842119529999999	-0.07550179679999999	0.1343231583	-0.0196102874	-0.0383881133	0.19762857179999999	0.1588175762	0.031643615099999994	-0.0160305228	-0.059990381399999994	0.0055698072	0.007063517900000002	0.2047123595	-0.1261472073	0.0925648049	0.09111898380000001	0.0887259867	0.0854106889	0.0812075526	0.0761602691	0.0703213046	0.0637513548	0.0565187138	0.0	0.409606	0.21745400000000004	0.16777707523600002	0.04728624211600002	-2.8168900000000003	1.6088900000000002	7.934869272100003	2.5885270321000005	4.1185800000000015	-1.5428999999999995	2.3805404099999983	16.962701216400006	-0.06033930000000001	0.0193538	0.003640831124490001	0.00037456957443999985	-0.034655300000000014	0.001403599999999991	1.9700929599999745e-06	0.0012009898180900007	0.00380506	0.00235317	1.4478481603599996e-05	5.5374090489e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
611.777558129327	16.43809165205846	270.21085716147405	374271.780630682	473.5995042715864	9.71748922919403	94.42959691950199	224296.4904462924	400.32576202923553	6.194212165807869	38.36826435504221	160260.7157442881	1.7578330000000002	89.123306	1.3865115	0.0614436116	0.0030252780999999998	-0.0082438916	-0.0838522554	-0.017781973200000002	-0.038182552	-0.0729590188	-0.026570068	-0.06038078650000001	-0.08870552039999999	-0.075717239	-0.029876847	0.0142565954	0.0780918624	-0.028589349700000002	-0.028766476099999997	0.09401345369999999	-0.0896413025	0.0638398251	0.0515209362	0.1138343049	0.0924273962	0.0905726114	0.0875088252	0.0832769341	0.07793342730000001	0.07154963219999999	0.0642107624	0.056014780199999996	0.047071089	0.0	0.4123560000000001	0.00275000000000003	0.17003747073600006	7.562500000000166e-06	-2.27957	0.5373200000000002	5.196439384900001	0.28871278240000026	3.768580000000001	-0.3500000000000001	0.12250000000000008	14.202195216400005	-0.0539466	0.006392700000000001	0.002910235651560001	4.0866613290000013e-05	-0.033741900000000005	0.0009134000000000016	8.342995600000032e-07	0.0011385158156100006	0.00118233	-0.00262273	1.3979042289000003e-06	6.878712652899997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
