csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
432.17800482725977	n/a	186777.82785647095	n/a	209.19457001973808	n/a	43762.3681257431	n/a	205.245305415182	n/a	n/a	42125.63539497134	n/a	n/a	n/a	-0.3348880399	0.1072120286	-0.4023668513000001	-0.2283152621	0.22699734	-0.0200453636	0.42572176619999996	-0.5355438786	-0.26757525	0.0183166396	-0.7555061095000001	0.16723394279999998	-0.1478144816	0.16257900390000002	-0.0496998217	0.2566123902	-0.3247748177	0.048397782	0.17786979690000002	-0.1446769752	-0.0017719147	0.00366247	n/a	1.34136865009e-05	n/a	2.16204e-05	n/a	4.6744169616e-10	n/a	4.06516e-05	n/a	n/a	1.6525525825599995e-09	0.000668784	n/a	n/a	4.4727203865600006e-07	0.000149124	n/a	n/a	2.2237967376e-08	0.0	n/a	n/a	0.0	0.0	0.0	0.0
424.02324695333436	-8.154757873925405	179795.71395684837	66.50007598234839	209.83100596969646	0.6364359499583827	44029.05106625478	0.40505071839942897	204.62285729013766	-0.6224481250443432	0.3874416683712184	41870.51372558005	0.9964170000000002	41.172321	0.27988224799999994	-0.2774122724	-0.1930625185	-0.053416240499999997	-0.2500911669	0.25096506350000003	0.04786558269999999	0.1314642473	-0.22456396050000002	0.21239926809999998	0.0080799021	-0.26452132289999997	-0.3348970273	0.0292139677	-0.06415122599999999	-0.15540409630000002	0.23905813210000001	-0.14659345669999999	0.1188064811	0.23887672699999998	-0.056673968099999986	0.0449337291	-0.0150232	-0.01868567	0.00022569653824	0.00034915426334890004	0.132712	0.13269037960000002	0.017612474944	0.01760673683839209	0.0150012	0.0149605484	0.0002238180084287425	0.00022503600144	-0.0008811289999999998	-0.001549913	2.402230307569e-06	7.763883146409999e-07	-0.000410664	-0.0005597880000000001	3.133626049440001e-07	1.6864492089600004e-07	-0.000161212	-0.000161212	2.598930894400001e-08	2.598930894400001e-08	0.0	0.0	0.0
420.11258100696114	-3.910665946373229	176494.58072033047	15.29330814412322	209.41287005309368	-0.4181359166027789	43853.7501438739	0.1748376447532461	203.59472307705448	-1.0281342130831774	1.0570599601121644	41450.8112648225	1.239997	51.237141	0.33227700000000004	0.0125448356	-0.1500781156	0.0458041049	0.0943119819	0.17479579809999998	0.0034224865000000004	0.2015503419	0.1433769447	0.230052631	-0.0746721192	0.0739367913	-0.1613333888	-0.1413098731	0.1761648376	0.0545939054	0.2025707993	-0.18527897989999997	-0.1047863473	0.0760147018	0.0536603342	-0.35099313530000004	-0.0106054	0.0044178	0.00011247450916000003	1.9516956839999995e-05	-0.121809	-0.254521	0.014837432480999996	0.064780939441	0.0470646	0.0320634	0.00102806161956	0.00221507657316	-0.000128683	0.0007524459999999999	5.661749829159999e-07	1.6559314488999996e-08	-0.000410664	0.0	0.0	1.6864492089600004e-07	-0.000234262	-7.304999999999999e-05	5.336302499999998e-09	5.4878684644000007e-08	0.0	0.0	0.0
419.7398846709446	-0.3726963360165314	176181.5707835779	0.13890255888014727	208.86232287594868	-0.5505471771450061	43623.46991713704	0.3031021942623348	203.8359294447224	0.2412063676679281	0.058180511803555726	41549.086132593846	0.963598	39.816223	0.09045622	0.1272789136	-0.23696156699999998	0.027011186200000002	0.2975403223	0.12066093580000001	-0.0819726671	0.3285185748	0.010908086499999999	-0.0279379958	-0.0418857307	0.09345237769999999	-0.1560957081	-0.10879509550000001	0.1846667636	0.2845748431	0.1526225322	-0.23551360510000002	-0.1737139798	0.1959403214	0.1025864776	0.1903363257	0.00710277	0.017708170000000002	5.0449341672899986e-05	0.00031357928474890016	-0.144375	-0.022566000000000017	0.020844140625	0.0005092243560000007	0.0529	0.0058354000000000045	3.405189316000005e-05	0.0027984100000000003	-0.000827778	-0.0006990950000000001	4.887338190250001e-07	6.85216417284e-07	-0.000476802	-6.613799999999993e-05	4.3742350439999905e-09	2.27340147204e-07	-0.000112562	0.0001217	1.4810889999999997e-08	1.2670203844000002e-08	0.0	0.0	0.0
419.33974042375746	-0.4001442471871428	175845.81789866427	0.16011541855696526	209.3825960174601	0.5202731415114101	43841.071515010895	0.2706841417781518	204.83369582213604	0.997766377413626	0.9955377438971104	41956.84294415535	1.119543	46.259937	0.242182985	-0.0036099046999999995	0.12005528210000001	0.0863305252	0.0416672153	-0.07386037849999999	0.1102163419	0.312326676	0.19794271230000002	-0.07450040599999999	-0.2957871918	0.1198829818	0.047008183099999996	-0.050820904400000005	-0.0511339033	0.003492582	-0.030269483	-0.33971099509999997	-0.10756369380000001	-0.0968453195	-0.1704943014	-0.1842884806	0.0230364	0.015933630000000004	0.0005306757249600001	0.0002538805649769001	0.0158305	0.1602055	0.00025060473025000004	0.02566580223025	0.0900966	0.0371966	0.0013835870515599995	0.00811739733156	-0.0007333939999999997	9.438400000000032e-05	8.908339456000058e-09	5.378667592359996e-07	-6.34383e-05	0.0004133637	1.7086954847768994e-07	4.0244179068899995e-09	-4.33646e-05	6.919740000000001e-05	4.788280166760002e-09	1.8804885331599998e-09	0.0	0.0	0.0
422.72997082549375	3.390230401736289	178700.62823412282	11.493662176857002	211.07024801951343	1.6876520020533403	44550.649599018914	2.8481692800346488	207.17532638124732	2.341630559111252	5.483233675363675	42921.61586117634	1.214216	50.171856	0.49997441	-0.2841457983	0.2539364505	0.1439441191	-0.4154415017	-0.2883839889	0.0044014288	0.0048414415	0.1361877461	0.3232530171	0.21501935030000002	-0.0093195836	0.22710766699999999	-0.0921535698	-0.6816129531	-0.47556746	-0.2547226827	0.0033978082	-0.0338029125	0.0521171786	-0.0328634357	-0.2841013648	0.0273293	0.004292899999999999	0.0007468906384900001	1.842899040999999e-05	0.412737	0.3969065	0.17035183116899996	0.15753476974224995	0.115496	0.025399400000000003	0.0006451295203600001	0.013339326015999999	-0.00185378	-0.001120386	1.255264788996e-06	3.4365002884e-06	-0.000380378	-0.0003169397	1.0045077343609e-07	1.4468742288399998e-07	-7.35511e-05	-3.0186499999999993e-05	9.112247822499996e-10	5.409764311209999e-09	0.0	0.0	0.0
418.2341352548249	-4.4958355706688735	174919.79189235115	20.21253747849152	209.23344153730545	-1.8368064822079757	43778.63305754502	3.3738580530812388	205.51899217983262	-1.6563342014146656	2.7434429867759578	42238.0561466141	1.544008	63.799	0.7770660950000001	0.3629727124	-0.0197068863	0.0828875503	0.398944755	-0.1196301293	0.0666300006	0.2192448155	0.0704184063	0.0629024267	0.4847925802000001	0.3325586678	0.0492392279	-0.0084925312	0.1186962259	0.3824206226	-0.2120010993	-0.2473403568	-0.08306011370000001	-0.12659835560000002	0.19593272809999998	0.5099794834	0.0225537	-0.0047756000000000005	0.00050866938369	2.280635536000001e-05	-0.297281	-0.710018	0.08837599296100003	0.504125560324	0.155357	0.039861	0.0015888993209999993	0.024135797449	-0.00185378	0.0	0.0	3.4365002884e-06	-0.000608856	-0.00022847799999999995	5.2202196483999976e-08	3.70705628736e-07	-0.000293303	-0.0002197519	4.829089755360999e-08	8.602664980899997e-08	1.0	0.0	0.0
419.24764110735947	1.0135058525345926	175768.58457408528	1.0271941131218714	209.96026219099681	0.7268206536913624	44083.31169931213	0.5282682626323394	206.44360529155253	0.9246131117199069	0.8549094063643693	42618.962165774334	1.103681	45.604504	0.31668391	0.343507516	0.2726909755	0.0183209472	0.1916964493	-0.45402368299999996	-0.25625888539999997	0.1380085019	0.0025441292	-0.0669077542	-0.059979074199999996	0.1783989802	0.4116420168	0.2257230493	-0.0188229823	0.12985858	-0.4620559605	-0.0532214552	-0.3269111442	-0.0059497092	0.08718495150000001	-0.2284769889	-0.00282382	-0.02537752	7.9739593924e-06	0.0006440185213504	-0.127402	0.16987900000000006	0.016231269603999995	0.028858874641000013	0.2424	0.08704300000000001	0.0075764838490000016	0.05875776	-0.00201842	-0.00016463999999999994	2.7106329599999987e-08	4.0740192964e-06	-0.000291099	0.00031775699999999995	1.0096951104899997e-07	8.4738627801e-08	-8.801219999999997e-05	0.0002052908	4.2144312564639995e-08	7.746147348839995e-09	0.0	0.0	0.0
419.7837021195003	0.5360610121408058	176218.35656515337	0.2873614087374252	210.8434365507489	0.8831743597520756	44454.954736529675	0.7799969497234887	206.88102613011714	0.4374208385646057	0.1913369900105628	42799.75897265021	1.201435	49.643749	0.43730748	0.36147172310000003	0.3863767554	0.22919561730000002	0.16303401369999998	-0.5217269852	0.22314195	-0.2757565873	-0.4927182565	0.075384906	0.0593586605	0.1598218716	0.4957529296	-0.0454436084	0.3076439067	0.1395876703	-0.5890341421	0.18801761739999998	0.39977633119999995	0.27207861699999997	-0.03553446	0.0128178103	0.018293	0.02111682	0.00033463384899999995	0.0004459200869124001	-0.439722	-0.31232000000000004	0.19335543728399998	0.09754378240000004	0.288058	0.045657999999999976	0.0020846529639999977	0.08297741136399997	-0.00277967	-0.0007612500000000003	5.795015625000002e-07	7.726565308900001e-06	-0.0006161059999999999	-0.00032500699999999993	1.0562955004899997e-07	3.7958660323599993e-07	-1.0016e-05	7.799619999999998e-05	6.083407214439997e-09	1.00320256e-10	0.0	0.0	0.0
417.2332785902696	-2.5504235292306703	174083.60876318553	6.504660178453428	209.44118653028846	-1.4022500204604285	43865.61061521508	1.966305119881272	204.74572291084462	-2.1353032192725148	4.559519838235567	41920.81105028436	1.449631	59.899292	0.4538678385	0.1355978893	-0.5000083082	0.3961450969	0.3862534138	0.2920221194	0.3922897226	-0.2254809446	0.2438786669	-0.1143514427	-0.005144227800000001	0.3364628249	-0.4080895348	-0.06103006940000001	0.0173275969	0.4424486848	0.157300045	0.060060887199999996	0.2883045391	-0.4809600570000001	-0.2066663384	-0.3762001646	0.00681069	-0.01148231	4.63854982761e-05	0.00013184344293609994	-0.429828	0.009894000000000014	0.184752109584	9.789123600000028e-05	-1.92385e-05	-0.2880772385	0.08298849534178589	3.7011988224999997e-10	-0.000817337	0.0019623329999999997	3.8507508028890006e-06	6.680397715690001e-07	0.00026733	0.0008834359999999998	7.804591660959998e-07	7.146532889999999e-08	3.25008e-05	4.2516800000000006e-05	1.80767828224e-09	1.05630200064e-09	0.0	0.0	0.0
