csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98
350.65979825504303	n/a	n/a	122962.29411226748	213.4314487095766	n/a	n/a	45552.98329826864	219.38002917024812	n/a	n/a	48127.59719873891	n/a	n/a	n/a	-0.0035934728	0.065423113	-0.048181373300000004	0.06723324929999999	-0.0687126081	0.127324506	-0.0680379179	0.0516537687	-0.026471607400000003	0.0460726889	-0.0187448258	0.051226164000000005	-0.0475799348	0.022438083900000003	-0.0026329569	0.0483526037	-0.053522575999999995	0.0229303482	-0.0098393489	0.0295827894	0.049498762599999996	-0.0745489711	0.1403509617	-0.0177966998	0.0666122913	0.1025960745	-0.0941452888	0.0105096438	-0.0355980279	0.0431653091	-0.051842367599999994	0.0116133639	-0.07079119219999999	0.0397445405	-0.0016758701000000001	0.0254135707	-0.0549458839	0.058049143	-0.022297948999999997	-0.08378617990000001	0.0197050415	-0.0031306358000000004	0.064612937	-0.0089495659	0.0061718224	-0.0316276463	0.0581316719	-0.0565563697	0.0222925982	-0.0049692697999999995	0.0378070988	-0.0347093542	0.0514925806	0.0951278959	0.09512068720000001	0.0951086731	0.0950918543	0.0950702315	0.0950438059	0.09501257869999999	0.0949765517	0.0949357265	0.0451751	n/a	0.00204078966001	n/a	0.022010400000000003	n/a	n/a	0.0004844577081600002	-1.40042e-05	n/a	n/a	1.9611761764e-10	-0.00138776	n/a	n/a	1.9258778176e-06	0.00225289	n/a	n/a	5.0755133521e-06	4.235169999999998e-22	n/a	n/a	1.7936664928899987e-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342.44894542166105	-8.210852833381978	67.41810425145685	117271.28022040779	211.5431723959369	-1.8882763136397216	3.5655874366528164	44750.51378733708	218.0559430102428	-1.3240861600053222	1.7532041591176395	47548.39428208626	0.836419	47.934063	0.3310123042	-0.0053433648	0.08495205189999999	-0.048088820899999996	-0.03157605	-0.0395861108	0.011416536299999998	-0.0011346624	0.0373567567	0.0200605569	0.0043467416	-0.09257884699999999	0.0450465592	-0.0095558674	-0.07150041110000001	0.054656335	0.04231639139999999	-0.0757449725	0.0345575069	0.0650059454	0.147220343	0.0268383373	0.0280211509	0.0385398763	-0.012803799199999999	0.0170625456	0.0263191853	-0.027364126699999998	-0.0652827992	-0.0427501347	0.0348236142	-0.0727333461	-0.0962145787	-0.0682942652	0.0586012493	0.042583545599999995	0.033685306400000004	-0.0783227596	0.03022295	-0.0713994267	0.0553132305	0.0738432825	0.0676179792	0.025423059300000002	-0.1686742231	-0.048895802599999996	-0.07725294190000001	-0.1230470698	-0.017591969	-0.0607883732	0.0470526171	0.1136889531	0.054119926500000005	0.0197983966	0.0951086731	0.0950438059	0.0949357265	0.0947844843	0.0945901478	0.0943528056	0.09407256539999999	0.09374955480000001	0.09338392050000001	0.07453530000000001	0.02936020000000002	0.005555510946090002	0.000862021344040001	-0.11441099999999997	-0.1364214	0.01861079837796	0.013089876920999995	0.07964369999999997	0.07965770419999997	0.006345349838414693	0.006343118949689995	-0.00240598	-0.0010182199999999998	1.0367719683999996e-06	5.788739760399998e-06	0.00274509	0.0004921999999999999	2.422608399999999e-07	7.5355191080999986e-06	-0.00020104	-0.00020104	4.04170816e-08	4.04170816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.6565731720723	1.2076277504112343	1.4583647835632978	118099.84028437188	212.186247172948	0.6430747770110941	0.4135451688278684	45023.003489339375	217.2572723896284	-0.7986706206143879	0.6378747602325715	47200.7224061812	0.723671	41.472649	0.4144487000000001	0.0058714291000000005	-0.0021071251	-0.028489945	0.0127652224	-0.028106413900000002	0.0562306877	-0.0435488572	-0.0036237557	-0.0057244335	0.034085031	-0.0533139144	0.0254996993	-0.0069100423	-0.0181695901	0.0173670653	0.0049875921	-0.0542319227	0.0303176066	0.0265079579	0.075012516	0.015933411	-0.0440960103	0.0474358208	0.0145575194	0.031443144900000004	0.0385805536	-0.0635597823	-0.010258514100000001	0.0051772238	0.0274756188	-0.0224394612	-0.037574669500000005	-0.0398050618	0.0631288476	0.0329363902	0.0426410577	-0.0384210839	0.0309259863	-0.0756219478	0.026304047200000003	0.0306298069	-0.0094836096	0.021105633	-0.045009030199999994	0.016826433000000002	-0.0283726367	-0.0559853179	0.0094035037	0.0042766369	-0.0048840559999999995	0.0302778738	0.045678834	-0.0288656777	0.0950702315	0.0948901053	0.0945901478	0.09417073779999999	0.09363240490000001	0.0929758289	0.0922018389	0.0913114125	0.0903056741	0.0600914	-0.014443900000000016	0.00361097635396	0.0002086262472100005	0.155057	0.269468	0.07261300302399999	0.024042673248999998	0.094966	0.015322300000000025	0.00023477287729000077	0.009018541156	-0.00411493	-0.0017089500000000005	2.9205101025000013e-06	1.69326489049e-05	0.00313939	0.0003943000000000002	1.5547249000000017e-07	9.8557695721e-06	1.6940699999999993e-21	0.00020104	4.04170816e-08	2.869873164899999e-42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342.2234390311997	-1.4331341408725962	2.0538734657346343	117116.88222234126	212.14536045498159	-0.04088671796640142	0.0016717237060640527	45005.65396257406	218.1156179873864	0.8583455977579888	0.7367571651905191	47574.42281001948	0.7801059999999999	44.706871	0.44306055	-0.0143036917	-0.0196915222	-0.030939956499999997	0.0370747682	-0.011913710400000001	0.0454803073	-0.0577380812	0.007155055200000001	0.0205022223	0.0685212455	-0.0089935548	-0.0546961799	-0.014338500300000001	-0.0083895347	-0.0773694279	-0.0051681117	-0.013292093799999998	0.10877832109999999	-0.015464573799999999	0.0759620882	-0.0008393116999999999	-0.0262628121	0.031371057200000003	0.0164720849	0.0057171729	0.0378510239	-0.0835979306	0.0278831292	0.006482204599999999	0.0870144822	0.0297505654	0.0686879791	-0.0009313044999999999	0.0820143855	-0.0037678009000000003	0.1014582042	0.0044378477	0.0797112981	-0.0017012568	0.0477340639	-0.092594595	-0.0200557156	-0.017553738200000002	0.0172926922	0.015560322199999999	-0.0651518183	-0.0542340514	0.0889045874	0.0121436908	0.024305341299999998	-0.047225949	-0.022674679500000003	0.022505379199999998	0.09501257869999999	0.0946597098	0.09407256539999999	0.0932525987	0.0922018389	0.0909228867	0.0894189074	0.0876936231	0.08575130380000001	0.0089031	-0.051188299999999985	7.926518961e-05	0.0026202420568899997	0.301438	0.14638099999999998	0.021427397160999995	0.090864867844	0.198977	0.104011	0.010818288121	0.039591846529000004	-0.0063982	-0.00228327	5.213321892899999e-06	4.093696324e-05	0.00306328	-7.611000000000033e-05	5.79273210000005e-09	9.383684358399997e-06	-0.000470225	-0.000470225	2.21111550625e-07	2.21111550625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345.30188690935	3.078447878150314	9.476841338488173	119233.39310315752	212.8347250566169	0.6893646016353046	0.4752235539878021	45298.620189925714	218.90416278556484	0.7885447981784353	0.6218028987342692	47919.03248484907	0.787601	45.136391	0.3500425600000001	0.054544278200000004	0.0084375822	0.025257413700000002	-0.030451980899999998	-0.027993890299999998	0.0661146925	-0.0760910686	0.039885969	-0.0740792857	0.0689825978	0.00511877	-0.0736051836	-0.0270340171	-0.0736881127	-0.0624899295	-0.029392179700000007	-0.0617191197	0.0014684472	0.0387268489	0.0496025161	0.021227974900000002	-0.0172008616	0.076660409	0.014601091699999999	0.0421985053	0.052037292	-0.1012884191	0.0583869294	-0.0809653194	0.0699333335	0.08060074519999999	0.00034022230000000004	-0.0164146551	0.11863910550000001	0.00959078	0.0065023531	0.013640197	0.036498792099999997	0.0067487295	-0.0047747922	0.036738712400000005	-0.0054766486999999996	-0.0191610217	-0.038548576099999995	-0.010579906100000001	-0.0534505135	-0.0056440511	0.0371842256	-0.0273763492	0.0346609022	-0.13917117029999998	0.0137671657	0.0886157791	0.0949357265	0.0943528056	0.09338392050000001	0.0920330347	0.0903056741	0.0882089048	0.08575130380000001	0.0829429245	0.0797952549	-0.00427226	-0.01317536	1.82522055076e-05	0.0001735901111296	0.436484	0.13504600000000005	0.01823742211600001	0.19051828225600004	0.278853	0.07987600000000003	0.006380175376000005	0.07775899560900001	-0.00830259	-0.0019043900000000008	3.6267012721000014e-06	6.89330007081e-05	0.00329582	0.00023254000000000024	5.407485160000013e-08	1.08624294724e-05	-0.000168251	0.000301974	9.1188296676e-08	2.8308399000999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342.211452187598	-3.0904347217519903	9.5507867694103	117108.67800834466	213.181706085956	0.3469810293391049	0.12039583472122478	45446.439809718926	219.16412685822812	0.2599640726632799	0.06758131907567909	48032.914501529514	0.908136	52.044083	0.93213456	-0.047246905199999994	-0.036759103700000004	0.0191466814	-0.0146348954	0.0183156553	0.1076629031	-0.046327481	0.014535068200000001	-0.0267271985	0.0138143626	-0.0616770094	-0.0588155767	-0.0041317501000000005	-0.0352433434	-0.1161482195	0.05525700099999999	-0.0310585428	0.0226960704	0.0195229305	0.0271217248	-0.0337400254	-0.042176015	0.0313441046	-0.0327849937	0.0033706732	0.1056077016	-0.1004812695	0.057636558	0.0013773013000000001	0.0178298985	0.0226365526	0.0351485721	-0.0317788414	0.0684361468	-0.0479665524	-0.027951515099999998	-0.058944077000000004	0.0754986052	0.0580125008	0.0173432288	-0.0167870644	0.0206081511	-0.0206036938	-0.0066167996	-0.0303058823	-0.0365735258	0.0702686687	0.042566357	0.0079004435	0.0043482667	-0.033038469	-0.0036099613	0.0489825354	0.0948396904	0.09396964070000001	0.0925254653	0.0905159879	0.0879534856	0.08485361460000003	0.0812353141	0.0771206908	0.0725348839	0.0143283	0.01860056	0.00020530018088999995	0.00034598083231359995	0.187532	-0.24895200000000006	0.061977098304000014	0.035168251024	-0.018663	-0.297516	0.08851577025599999	0.000348307569	-0.00294932	0.00535327	2.8657499692900007e-05	8.6984884624e-06	0.00164636	-0.0016494600000000002	2.7207182916000005e-06	2.7105012496e-06	0.000170339	0.00033859	1.146431881e-07	2.9015374921e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342.986348651661	0.7748964640629765	0.6004645300173038	117639.63536139874	210.9805750098256	-2.2011310761303946	4.84497801430695	44512.803031476644	218.10899076076407	-1.0551360974640431	1.113312184171651	47571.531850679065	1.039004	59.54395699999999	0.3054388200000001	-0.0415703038	0.0065328111	-0.036061911	0.0488943024	0.0124182467	0.0249117655	-0.039076645800000004	0.0617895012	0.027047784199999998	-0.0071920954	0.0913234123	-0.0344720852	-0.015633237	0.078072123	-0.0807644164	0.0440855337	-0.06390847919999999	-0.045764647400000004	-0.0146461653	-0.09124690699999999	-0.0129634448	0.013567770600000001	0.06964951900000001	-0.014438028600000001	-0.0185773615	0.0099090196	-0.0174616119	0.0562960033	0.0093122629	0.0106699884	0.0339520892	0.1106553214	-0.0868094633	-0.028858766600000002	-0.0646153192	-0.0953652913	0.0645941122	0.0104934804	0.0781224284	-0.0014409943	-0.0935361845	-0.0699415477	-0.006112305699999999	-0.022971380299999997	-0.0241952935	0.021628718999999998	0.048214131900000005	0.0408602508	0.053698486399999995	-0.1129516158	0.1421512707	-0.029482499900000007	0.0997275302	0.09472448970000001	0.0935105247	0.0914987609	0.0887063618	0.0851571514	0.08088141019999999	0.0759156173	0.07030213910000001	0.0640888679	0.0124779	-0.0018503999999999984	0.00015569798841	3.423980159999995e-06	0.208346	0.020814	0.000433222596	0.043408055716	0.236448	0.25511100000000003	0.06508162232099997	0.055907656704000004	-0.00318291	-0.0002335900000000001	5.4564288100000045e-08	1.01309160681e-05	0.00187648	0.0002301200000000001	5.295521440000005e-08	3.5211771904e-06	8.078059999999997e-05	-8.955840000000004e-05	8.020707010560006e-09	6.525505336359996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
334.365429430318	-8.620919221343001	74.32024822092123	111800.24039812095	209.09299926106846	-1.8875757487571436	3.5629422072960906	43719.88233998918	217.02606474510293	-1.0829260156611442	1.1727287553957202	47100.31277874562	1.1854650000000002	67.937462	0.4756505	0.1017770111	-0.012832658200000001	0.1124661293	-0.0358318261	0.0255959522	-0.07023825019999999	0.0665114096	0.0291613196	-0.1413419338	-0.037934499100000005	0.040382111	-0.0643633151	-0.06152974610000001	0.0381537989	-0.0417103676	-0.1383773353	0.0442828299	0.0044018535	-0.035157792	-0.0083336376	0.013637121200000001	0.063731729	-0.0698003969	0.0125496576	-0.010098847900000001	-0.02794945	0.10439161849999999	0.0911315987	-0.0889264614	-0.0654486875	0.0100620167	0.0728689453	0.0955828217	0.0719356951	-0.0114271935	-0.0035452178999999997	0.0087699199	-0.1191069427	0.0919456269	0.0634708702	-0.048488137599999995	0.0068860777	0.0069923414	0.0610997465	-0.024044084700000003	-0.020824421699999998	0.1671593361	-0.001273773	-0.082906349	0.0090361348	-0.0267615564	0.0915323104	-0.13808616529999998	0.0945901478	0.0929758289	0.0903056741	0.0866100059	0.08193079240000001	0.0763211709	0.0698448443	0.0625753579	0.054595264299999995	0.07623789999999997	0.06375999999999997	0.005812217396409996	0.004065337599999996	-0.033583	-0.241929	0.058529641041	0.001127817889	0.165796	-0.07065199999999999	0.0049917051039999995	0.027488313615999998	-0.00126533	0.00191758	3.6771130564000006e-06	1.6010600089000005e-06	0.00194509	6.860999999999998e-05	4.707332099999998e-09	3.7833751081e-06	8.078059999999997e-05	0.0	0.0	6.525505336359996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340.77137938855736	6.405949958239376	41.03619486746707	116125.1330103801	210.93707868767112	1.8440794266026612	3.4006289316192007	44494.45116528876	218.69896582378655	1.6729010786836511	2.798598019060924	47829.23765239377	1.036348	59.391758	0.11696931999999995	-0.0379239004	-0.0893191673	0.028062514900000002	-0.0151714192	0.052303801500000004	0.053632068	-0.010984675900000001	-0.07588159230000001	0.0356734882	-0.0083631265	-0.0082919674	-0.08427632380000001	0.0484040942	-0.03135128	0.0635577764	-0.1080827964	0.0006515648	0.0134339488	-0.0454053542	-0.046156115	-0.0702770087	-0.0610015442	-0.024341968	-0.0120462791	-0.0082987704	0.0385880578	-0.0140287139	-0.006465396	0.0950786489	-0.0546380477	0.0484417771	-0.09208458580000001	0.0307800042	-0.011304455	0.0296389887	0.09080232519999999	0.10265897380000001	-0.015437675	0.09745883529999999	-0.0001780991	0.054480317	0.0027184722999999997	0.1419725584	-0.0767726514	0.0458857301	0.1352248259	0.056057019900000005	-0.1153444902	-0.061298615199999996	0.028508604500000007	-0.0348661631	0.0081523376	0.0346543234	0.0944366918	0.0923659852	0.0889483746	0.08423369630000001	0.0782907011	0.0712060512	0.0630830566	0.0540401691	0.0442092542	0.109669	0.03343110000000003	0.012027289561	0.001117638447210002	-0.0201929	0.013390100000000002	0.00017929477801000005	0.00040775321041000004	0.12987	-0.03592599999999998	0.001290677475999999	0.0168662169	-0.000985535	0.000279795	7.8285242025e-08	9.71279236225e-07	0.00228319	0.00033810000000000003	1.1431161000000005e-07	5.2129565761000015e-06	0.00014732799999999998	6.654740000000001e-05	4.428556446760002e-09	2.1705539584e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
333.80357470132464	-6.967804687232728	48.55030215942238	111424.8264833828	208.559676729993	-2.377401957678132	5.652040068371812	43497.13875771918	217.5706677284953	-1.128298095291257	1.2730565918378778	47336.99545582332	1.095214	62.765266	0.4551540499999999	-0.009309510600000001	-0.0124748719	-9.020290000000001e-05	-0.0033321448	-0.05706234280000001	-0.076948817	0.0589772368	-0.08670699679999999	0.10207041509999999	0.0049011385	-0.0428923997	-0.0108395312	0.0559119695	-0.0349466287	-0.047762633	-0.09722875269999999	-0.035150070299999996	0.034163076	-0.1001090885	-0.0732101755	0.0562647537	0.0026448878999999997	-0.11799304960000001	-0.0039150910999999995	-0.0375984284	-0.061492054299999994	0.0307572908	-0.1278257593	0.0730385201	0.0098464241	0.0254743262	-0.010270945200000001	-0.022368617799999997	0.010720096	-0.031381845400000004	0.0781017341	0.0714283244	-0.1075534499	0.1315702518	-0.0142304374	0.0168445526	0.054633741	-0.1442115281	0.0975061115	0.086428966	-0.026155971299999997	-0.01861383	-0.0172428423	0.0496485259	-0.011936001399999998	-0.0487290833	0.0118851783	-0.1188210577	0.09426415279999999	0.0916814868	0.08742933039999999	0.0815851141	0.074255259	0.0655732396	0.0556971526	0.0448068383	0.033100605899999996	0.0321831	-0.0774859	0.00103575192561	0.006004064698809999	0.16459200000000002	0.18478490000000006	0.03414545926801001	0.027090526464000002	0.195294	0.06542399999999997	0.0042802997759999965	0.038139746436	-0.00278889	-0.001803355	3.252089256025e-06	7.7779074321e-06	0.00216143	-0.00012175999999999982	1.4825497599999959e-08	4.6717796449000015e-06	-0.000476742	-0.00062407	3.894633649e-07	2.27282934564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
