csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
852.9831617076317	n/a	727580.2741567476	n/a	777.6418774773317	n/a	604726.8896064694	n/a	721.3440984262886	n/a	520337.3083344352	n/a	n/a	n/a	n/a	-0.1606139783	0.033771426800000004	0.08722494619999999	-0.058120706200000004	0.043493354500000005	-0.2074570368	0.1544760007	-0.1027733106	-0.20925585719999998	0.0186681045	-0.0205509413	0.0361098629	-0.1028069457	0.1302561579	-0.062370416399999996	0.062419070199999996	-0.0409922891	0.066445249	-0.1755047565	0.201495925	-0.22947240230000002	0.08615035369999999	-0.1603470842	0.0927566817	-0.0670003292	0.0035121263	-0.1299008726	0.0478388541	-0.049950927199999995	0.0836176456	-0.023129498	-0.0403133184	-0.1665678874	-0.0683880383	0.20109746469999998	-0.0688092015	0.1600233951	-0.1391853225	0.0474923066	-0.06317002320000001	0.0149924177	-0.2320364097	-0.0147149887	0.0873659722	-0.1635503559	0.0568559647	-0.013186812	0.0309463827	-0.082783965	0.0070974528	0.04667723730000002	-0.1300956517	0.12223216099999999	-0.0164397706	0.078093013	-0.0501003146	0.17404562329999998	-0.055519740899999996	0.0832897692	-0.16616153050000002	0.0329081279	-0.0191860542	0.0799297559	-0.014284839799999999	-0.1103685485	0.0753662298	-0.10533999570000001	-0.0642741228	0.08622010810000001	0.1240256802	0.1239985182	0.1239532527	-0.00554737	n/a	n/a	3.07733139169e-05	-0.0639547	n/a	0.004090203652090001	n/a	-0.0937087	n/a	n/a	0.008781320455689998	-0.00541509	n/a	n/a	2.93231997081e-05	-2.14422e-05	n/a	n/a	4.5976794084000003e-10	-0.000337606	n/a	1.13977811236e-07	n/a	0.0	0.0	0.0	0.0
850.4340526243518	-2.5491090832798586	723238.0778630788	6.497957118459882	777.7837044316298	0.1418269542980397	604947.4908793889	0.020114884965458244	721.6968930545042	0.3527946282156336	520846.40544452454	0.12446404969780712	1.3192780000000002	25.218222	0.11485647	-0.1403264711	0.1098560426	0.0641541925	-0.0770376904	-0.0230008475	-0.1323335684	0.20498996670000005	0.1219509151	0.15767119470000002	0.0417654775	-0.0719101445	-0.12106149109999999	-0.0596397503	0.053709527300000004	-0.15032980199999998	0.0400262925	-0.081001625	0.0563894126	-0.1862230936	0.1920595504	-0.058348915700000004	-0.0162025766	-0.0200349551	0.0564632893	0.045325406900000004	-0.011869612	0.012103245	-0.1279221617	-0.0463495783	-0.0872317074	-0.0899665708	-0.006643850600000001	-0.1110125346	-0.0719075986	-0.033050865299999996	0.0768761851	0.2221443054	0.1791728925	0.046651334800000006	-0.0855498521	-0.017698121299999998	-0.2493850004	-0.0018736276	-0.12736220480000002	0.1943089737	0.0041812068	0.025943801699999998	-0.13651849230000002	-0.06859283099999999	0.0514698241	-0.0008460408999999999	-0.10651140349999999	0.07095631	-0.1377257322	0.0553236075	0.0037995036	-0.021227017	-0.051789961600000003	-0.0263221851	-0.0325971109	0.0277459488	-0.0068672506	0.062115265999999995	0.060407574699999994	-0.200051365	-0.1433553409	-0.23105621699999998	-0.0116048186	0.0166948052	0.1239532527	0.12370891390000001	0.1233020394	-0.016882399999999995	-0.011335029999999996	0.0001284829051008999	0.00028501542975999984	-0.0360325	0.027922199999999998	0.00129834105625	0.0007796492528400001	-0.0389315	0.054777199999999984	0.003000541639839999	0.00151566169225	-0.00516485	0.00025023999999999966	6.262005759999982e-08	2.6675675522500006e-05	-0.000180634	-0.00015919180000000002	2.5342029187240007e-08	3.2628641956000006e-08	-0.000344615	-7.0089999999999874e-06	1.18759498225e-07	4.912608099999982e-11	0.0	0.0	0.0	0.0
849.4175423102957	-1.0165103140560632	721510.1611844631	1.0332932185823562	777.8149080887149	0.03120365708514328	604996.031245056	0.0009736682154872123	720.6388041288898	-1.0580889256144699	519320.2860163164	1.1195521745079835	1.30568	24.958288	0.10776183	-0.1535974165	0.1221899777	0.1264480256	-0.12056869560000001	-0.038863023	-0.0997375794	0.0328357996	0.0070092361	-0.1335936131	-0.0462798913	-0.101528729	-0.18071351370000002	-0.0132769302	0.0660608543	-0.1123429362	-0.027196692	-0.07234941219999999	0.1361159197	-0.0704108719	0.0724088069	-0.12534261019999998	-0.040683508199999996	-0.010486849099999999	-0.02088107	0.0356893756	0.0332473535	-0.0256244209	-0.015128083999999997	-0.1791178875	-0.1341473204	-0.027126089	-0.0337468635	-0.15512770480000002	-0.0834518238	0.0075355337	-0.0544547474	0.030585963799999998	-0.0250976116	0.0973361932	-0.1217042691	-0.0684124539	-0.11944168150000001	0.0616894066	-0.011305939099999999	-0.14267130390000002	0.1303487192	-0.0016363652	-0.138168851	-0.0646148448	-0.0032551114000000003	0.0715422401	0.0352448383	0.0639996068	-0.09459810199999999	0.1281841303	-0.1075853447	0.01038954	-0.1375245883	-0.0174768306	0.031666652	0.1356451961	-0.0565120023	0.0154701795	0.0259764454	-0.0008811504	3.7997199999999996e-05	-0.0407553275	0.0307642254	-0.019908517	0.1238084399	0.1231303817	0.1220030341	-0.007751369999999999	0.009131029999999995	8.337570886089993e-05	6.008373687689997e-05	-0.0615615	-0.025529	0.00378981828225	0.0006517298409999997	-0.0576426	-0.018711099999999998	0.00035010526320999977	0.00332266933476	-0.00449354	0.0006713100000000005	4.5065711610000066e-07	2.01919017316e-05	-0.000479517	-0.000298883	8.9331047689e-08	2.29936553289e-07	-0.000462236	-0.000117621	2.13662119696e-07	1.3834699640999996e-08	0.0	0.0	0.0	0.0
848.0237048224177	-1.3938374878780448	719144.203940739	1.9427829426141796	777.7810561507698	-0.03385193794508723	604943.3713070069	0.0011459537026380366	721.2970667790062	0.6582626501163986	520269.45854399813	0.4333097165382642	1.145806	21.902273	0.12026742999999998	-0.1058663457	0.0344875498	0.059016247699999996	0.00039708150000000004	-0.0096604494	-0.19157228440000001	0.0507842279	-0.0134139795	-0.0333909266	0.2041913784	-0.1069541241	0.008771054	0.0006931988000000001	0.0386046521	-0.1440393691	-0.0086527216	0.1064851409	0.0293214253	0.0811177385	0.051376001100000006	0.0109605449	0.0217704188	0.13911849810000002	-0.0369092143	0.1267951117	0.08911759	0.2133843064	-0.0127703176	0.1377069087	0.0781795087	0.09208765349999999	-0.0064579502000000006	-0.0664350277	-0.0187276038	0.1628938871	0.031580045699999997	0.015472523600000001	-0.0050340027	0.044365177699999994	0.0006441096	-0.0365165763	-0.21816027579999997	0.0763677398	-0.0383196749	-0.0817200844	-0.11549813769999999	-0.1355255669	0.017938158200000002	-0.0210121552	0.1314590828	0.0694788497	0.0780808167	-0.0471649776	-0.0780130428	-0.0429349658	-0.010201212900000001	-0.014043629299999999	-0.0296148776	-0.047413333200000005	-0.0075213673	0.1128395659	0.06358292730000001	-0.07349134980000001	-0.12995771890000002	-0.0004384643	-0.1110161939	-0.0628768782	-0.0579655883	-0.0399145906	0.1235913266	0.12226427279999999	0.1200630614	-0.013012	-0.005260630000000002	2.7674227996900025e-05	0.00016931214400000002	0.0196173	0.0811788	0.0003848384592900001	0.006589997569439999	-0.0411891	0.016453499999999996	0.00027071766224999986	0.00169654195881	-0.00484103	-0.0003474899999999998	1.2074930009999983e-07	2.3435571460899995e-05	-0.000479517	0.0	0.0	2.29936553289e-07	-0.000462236	0.0	2.13662119696e-07	0.0	0.0	0.0	0.0	0.0
846.4612416040327	-1.5624632183850051	716496.6335378407	2.4412913088060293	777.9902703386812	0.20921418791135693	605268.8607416542	0.04377057642340857	721.2802183181552	-0.016848460850951597	520245.1533370857	0.0002838706330460486	1.242481	23.750223	0.22773984	-0.1028819809	0.0285923756	0.0673635943	-0.046701774	0.05105224480000002	-0.0802075542	0.08384128860000001	0.0138437182	0.09873750710000001	-0.2196529911	0.0025831771	-0.0646045084	0.0888892825	0.0534934579	-0.0180656506	0.0657346065	-0.1437201624	-0.0965989635	0.0771443952	0.0229592762	0.0810169108	0.14871015099999998	-0.08830649410000001	-0.0297972614	-0.0650649507	0.0960464707	0.0300602262	-0.05939837200000001	0.17377758440000002	0.13420972679999998	-0.1239009544	0.0687309866	-0.0864711123	0.0163636372	0.038983061400000005	0.044229025	0.15534778859999998	0.152132094	0.0556912679	-0.06337664059999999	0.07079534009999999	-0.0782895866	-0.011005730600000001	0.0089523633	0.10922979990000001	0.1436462338	0.1210847803	-0.10636514779999999	-0.0784133303	-0.0649765644	-0.1298686667	0.1424524592	0.0211510712	0.0678119749	-0.006046757900000001	0.2280407657	0.0388121888	0.1166366312	-0.0926040878	0.0537027741	-0.0626879447	0.0565878847	-0.11291491460000001	-0.0534181054	-0.14549016369999998	-0.0023336115	0.0729279858	-0.1133982442	0.1865539557	0.1233020394	0.1211126101	0.1174923133	-0.00403336	0.008978640000000001	8.061597624960003e-05	1.6267992889599994e-05	-0.0578102	-0.0774275	0.00334201922404	0.005995017756249999	0.015326	0.0565151	0.0031939565280100003	0.000234886276	-0.00327843	0.0015625999999999995	2.4417187599999984e-06	1.07481032649e-05	-0.000479517	0.0	0.0	2.29936553289e-07	-0.000328464	0.00013377200000000002	1.07888599296e-07	1.7894947983999997e-08	0.0	0.0	0.0	0.0
846.5398543460858	0.0786127420531102	716629.724996292	0.006179963213108841	776.7948306015106	-1.1954397371705454	603410.2088492296	1.4290761652063826	720.5404997243531	-0.7397185938020812	519178.6117430205	0.5471835980165284	1.255339	23.996006	0.09993527	-0.062089431500000014	0.028796334399999998	0.0014336686	-0.0091584405	-0.027765699900000003	0.0319407216	0.0537997158	-0.1260079963	-0.0411742319	0.0139368906	-0.0231409456	0.19126491140000002	0.0582102891	0.0664920981	-0.0205872972	0.0284488694	0.010217575	-0.1471252057	-0.0773497747	0.008169754	-0.0406058412	0.1681465391	0.0128740279	-0.1817463037	-0.11338096789999999	0.12127316390000001	0.0051478824	-0.048517657900000004	0.17654327420000002	0.0300727579	0.058158023899999994	-0.1139153409	-0.0384192903	-0.0153544904	-0.0054780346	0.129895502	0.09886018949999999	-0.1282409274	-0.0018997472	-0.0222655373	0.0022401892999999997	0.0099423162	-0.0931765538	0.0974584907	-0.0347735268	-0.0085810785	-0.1277955963	0.0998976187	-0.20623655829999998	-0.04353810650000002	-0.0387535641	0.0734431035	0.06541535820000001	0.0740284468	-0.0834172973	-0.0016960776999999998	0.14153994150000002	0.0082311879	-0.1453376191	0.0198368191	-0.1874409184	-0.14662180519999998	-0.015209351599999999	0.0322536192	-0.1214104932	-0.1534530019	0.053425038	0.0303477563	-0.0008745167999999999	0.1229407472	0.11967808320000001	0.1143042958	0.00556269	0.00959605	9.20841756025e-05	3.09435200361e-05	-0.0185276	0.039282599999999994	0.00034327196176	0.0015431226627600002	-0.00321252	-0.01853852	0.0003436767237904	1.03202847504e-05	-0.00276184	0.0005165899999999999	2.668652280999999e-07	7.627760185600002e-06	-0.000479517	0.0	0.0	2.29936553289e-07	-0.000462236	-0.00013377200000000002	2.13662119696e-07	1.7894947983999997e-08	0.0	0.0	0.0	0.0
844.1171970756453	-2.4226572704404816	712533.8423988437	5.869268250018124	776.3310360231368	-0.463794578373836	602689.8774927569	0.2151054109289643	720.1692329287679	-0.3712667955852567	518643.7240572099	0.13783903350414475	1.275079	24.373341	0.06991165890999998	-0.0159709467	0.0005900318	-0.0073242866	-0.0747199498	0.0348356349	0.0690025749	0.0324902066	0.09521740960000001	0.23849290199999998	0.11736265300000001	0.045796561500000006	-0.0629427265	0.0295153557	0.0651538844	-0.0013115826000000001	-0.0247070191	0.0924544707	0.0336841511	0.0076626341	0.10789216160000001	0.0637131762	-0.0549683794	-0.0718030862	-0.001759115	-0.0519910001	0.178359768	-0.054086982400000004	-0.0093647423	0.033661474	-0.0186065388	0.1204090488	0.0579061128	-0.0157123574	0.0231355244	-0.1228558991	-0.0428921667	0.0050788774	0.1503681553	-0.0071840413	-0.10224157699999999	0.010900745	-0.0169803368	-0.06087308900000001	-0.0802081947	0.17042526670000002	-0.1745664775	0.0442998377	-0.1484193708	-0.0576118389	-0.023846149599999998	-0.0546189983	-0.0116478549	-0.1263148955	-0.09807010460000001	0.042613387	-0.09414678119999999	-0.08402671199999999	0.0089421295	0.064398673	0.128296354	-0.043003798899999994	0.0845758249	-0.1949933244	-0.0134120202	-0.1129047125	0.1166547384	-0.13766539449999998	0.1346508298	-0.0252103684	0.12250766119999999	0.1179640426	0.1105157577	5.58539e-06	-0.00555710461	3.088141164648325e-05	3.11965814521e-11	4.32343e-05	0.0185708343	1.8692046964899997e-09	0.00034487588659805644	0.0275657	0.03077822	0.0009472988263684	0.00075986781649	-0.00306195	-0.0003001099999999997	9.006601209999982e-08	9.3755378025e-06	-0.000479517	0.0	0.0	2.29936553289e-07	-0.000462236	0.0	2.13662119696e-07	0.0	0.0	0.0	0.0	0.0
849.0949782832953	4.977781207649969	720962.2821459097	24.778305751233184	777.1672307045658	0.8361946814289922	603988.9044810039	0.6992215452501338	721.966555054437	1.7973221256690977	521235.7066171714	3.230366823419684	1.240701	23.716192000000003	0.12297148890999995	0.0523994281	0.0157512743	0.0343433366	-0.0377749835	0.0562552537	0.0103535702	-0.0894876686	-0.0417075088	-0.051024930499999996	-0.028059185	-0.1729418101	-0.0739768795	0.1876787118	-0.0273166451	-0.0047930887	-0.0846631329	0.0335992684	0.2534070045	0.0437077192	-0.0625614629	-0.0726830487	0.103438703	0.0691762084	-0.1114006517	-0.027221332400000003	-0.0420858793	-0.0220753204	0.0530738025	-0.0312917029	0.0119620585	-0.1368459698	-0.0082709226	0.012695988500000002	-0.0185962958	-0.0197530645	-0.1227637895	-0.051112463899999995	-0.0657870829	0.0318959209	-0.0571383235	0.076108587	-0.0039779199	0.105304638	-0.0203652724	-0.070390852	0.1461125783	-0.1491278943	-0.0538749396	0.0240947511	-0.10713006109999999	-0.0676691011	0.1666359747	-0.0838313859	0.0179184418	0.08660586199999999	-0.1547919041	-0.0086918607	0.0692137937	-0.0254624497	-0.0349198408	-0.1044395445	-0.0241410665	0.0520600203	-0.15586716650000002	-0.044242696500000005	-0.0169240365	0.12832562390000002	-0.0664483535	0.0405086359	0.1220030341	0.1159744915	0.106146603	0.00920049	0.009194904609999999	8.454627078699926e-05	8.464901624010001e-05	-0.0696632	-0.0697064343	0.004852961434239999	0.004858986982820216	-0.00480115	-0.03236685	0.0010476129789224998	2.30510413225e-05	-0.0030272	3.475000000000006e-05	1.2075625000000038e-09	9.16393984e-06	-0.000479517	0.0	0.0	2.29936553289e-07	-0.0006615519999999999	-0.00019931599999999995	4.376510487039999e-07	3.9726867855999985e-08	0.0	0.0	0.0	0.0
847.7403772262818	-1.3546010570134968	718663.7471797584	1.8349440236620824	776.3655500312967	-0.8016806732690611	602743.4672753979	0.6426919018931351	722.9313996979463	0.9648446435093092	522629.8086692318	0.930925186108606	1.22615	23.438057	0.15852730499999998	0.0949540057	-0.0656702587	-0.0580625767	0.09495412730000001	0.09570299130000001	-0.09035202380000001	-0.0417285971	-0.0471514394	0.0683575341	0.1955611971	-0.025146590099999998	0.0056933795	0.0370140998	-0.11727750640000001	-0.0617514879	-0.0715320753	0.1716367925	-0.16901767739999998	-0.1318258473	-0.2319697013	0.0267730926	0.0631970449	0.2494570763	-0.1196453094	0.2273196596	-0.0502937166	0.0405725879	-0.091301336	-0.0111862315	0.0771127517	-0.0726822858	0.047037347800000004	0.1131008436	0.0459493123	0.1441998435	-0.0214957622	-0.0450359849	-0.0590643476	-0.048951385800000004	0.0866757058	0.0820921671	-0.0804921629	0.1099059138	0.012826218899999998	0.0368584483	-0.1603282709	-0.1423383863	0.017981978899999997	0.11427725130000001	0.0512911148	0.07836987549999999	0.027901001600000003	-0.006073669	0.1504686351	-0.2286079342000001	-0.26608258949999997	0.0734036874	0.0101046935	-0.1860652188	0.049820520300000004	0.0878549033	0.006535513000000001	-0.0984918867	-0.012029129	0.09097202039999999	-0.0075965755	0.060168281799999994	0.0208270452	-0.19298610579999997	0.12142716070000001	0.1137140766	0.10121978570000001	0.00305965	-0.00614084	3.77099159056e-05	9.3614581225e-06	0.019445	0.0891082	0.000378108025	0.00794027130724	0.00722232	0.01202347	0.0001445638308409	5.21619061824e-05	-0.00263876	0.0003884399999999999	1.508856335999999e-07	6.9630543376e-06	-0.000479517	0.0	0.0	2.29936553289e-07	-2.48961e-05	0.0006366559	6.198157952100001e-10	4.053307350048099e-07	0.0	0.0	0.0	0.0
844.5397055940995	-3.2006716321823205	713247.3143249683	10.244298897056641	775.7941258645078	-0.5714241667889155	601856.5257258757	0.3265255783904063	722.0859633481963	-0.8454363497500026	521408.13846449275	0.7147626214786087	1.235777	23.622076	0.083703405	0.0732663997	-0.0832697529	-0.060063154699999996	0.029002705099999998	0.0723432073	-0.0709383297	-0.0017427057	0.0219753764	-0.0070361349	-0.1396231196	0.1155851447	-0.0359139477	0.1183432443	0.0317741102	0.0938853945	0.1055000807	0.0672696746	0.09414904119999999	-0.0979409143	-0.2005471584	0.2220106742	0.0159832429	-0.04518368019999999	0.11105630539999999	-0.0468623647	0.1057995573	0.020079064	0.2015561646	-0.0410292541	-0.0677157154	0.1356056184	-0.040048767400000004	0.0599523344	0.0840613674	0.059767372	0.0013202154000000002	0.0049431619	0.0961823008	-0.059123809299999996	0.0301823151	0.061556231399999994	-0.0351562214	0.058840803899999995	0.0352069145	-0.042295096500000004	0.0352231909	0.1748917427	0.0650915617	-0.011243548300000001	-0.2293284432	-0.050729772	-0.0032896134999999996	-0.09707695960000001	0.0574506959	-0.012439053799999999	0.0742832287	-0.0849455636	-0.1379959127	0.208330262	-0.0677053139	-0.1085622705	-0.1578851852	-0.0128376577	0.07746539940000001	0.1590757524	-0.06249834870000001	-0.09479273619999999	-0.1760150657	0.0577207823	0.12078037720000001	0.11118807720000001	0.09576119	0.00231852	-0.00074113	5.492736769e-07	5.375534990400002e-06	-0.0166057	-0.036050700000000005	0.00027574927249	0.0012996529704900005	0.0201169	0.01289458	0.00016627019337639998	0.00040468966561	-0.00213739	0.0005013700000000001	2.5137187690000007e-07	4.5684360121e-06	-0.000479517	0.0	0.0	2.29936553289e-07	-0.000203866	-0.00017896989999999994	4.156134595599999e-08	3.2030225106009984e-08	0.0	0.0	0.0	0.0
