csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
2190.593246376259	n/a	4798698.771069276	n/a	1695.0966158068734	n/a	2873352.536919915	n/a	1566.7450591258432	n/a	n/a	2454690.080295242	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	-2.20416e-09	n/a	n/a	4.858321305599998e-18	4.36216e-09	n/a	n/a	1.90284398656e-17	6.306069999999999e-05	n/a	n/a	3.9766518844899984e-09	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2182.33679014276	-8.256456233498739	4762593.865610605	68.16906953568018	1698.1713633532736	3.074747546400204	2883785.979313116	9.454072474094072	1559.1965294196923	-7.54852970615093	56.98030072464304	2431093.817354413	1.198253	26.019911	0.17119851284200002	-0.0695584054	0.0626119663	-0.0671653194	0.0176768757	-0.001840013	0.0674358199	-0.1345326609	0.1402297202	0.1042727932	-0.057016674800000014	0.1053738836	-0.0615188642	0.0789782485	-0.12896405460000002	0.19170306969999998	-0.060322952400000004	0.2527457312	-0.1151066399	0.0174798505	-0.0381333834	-0.0062776994	0.0526405196	-0.0995394526	0.0681386817	-0.1213746364	0.057864382199999995	-0.0416472746	0.0703707687	-0.109231022	0.1092699385	-0.1525240195	0.1120195125	0.0362832089	-0.1653796888	0.0829177866	-0.2298454295	0.095833694	-0.005265400799999999	0.0408585131	-0.09434349369999999	0.1584656048	-0.01340085	0.0623285476	-0.1622818717	0.0064255786	-0.0649773403	0.0572550009	-0.0011616473	0.12450533039999999	0.124477639	0.1244314912	0.0	0.0101877	0.0101877	0.00010378923129000003	0.00010378923129000003	0.041991	0.04199100220416	0.0017632442661097698	0.001763244081	0.0786969	0.07869689563783999	0.006193201383033082	0.00619320206961	0.000415668	0.00035260730000000006	1.2433190801329e-07	1.72779886224e-07	-0.000453851	-0.000453851	2.05980730201e-07	2.05980730201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2181.875029399648	-0.4617607431118813	4760578.643917715	0.21322298387923685	1693.3265077046854	-4.844855648588236	2867354.6616953462	23.47262625565734	1558.926245510817	-0.270283908875399	0.07305339139696497	2430251.038942452	1.1915209999999998	25.873718	0.09988955	-0.0274356589	0.0118924268	-0.0008220607	0.061003170599999997	0.00880916	-0.0031193052000000002	-0.0772098587	0.0693106698	0.1763864939	0.0722433341	0.23751662510000002	-0.024122727000000004	0.0809728841	-0.19067855579999998	-0.016621928600000002	-0.1615971572	-0.1247878143	-0.043651349000000006	-0.1001440764	0.0260447805	-0.0389551188	0.032890981	-0.0059745567000000005	0.036478496400000004	0.0011757717	0.1357922902	0.028097256600000002	0.0964555694	-0.22593280899999998	-0.0191271422	-0.0976306308	0.07876160509999999	0.031408301	0.0270439208	-0.1593891066	0.0292134879	-0.0310232354	0.1209492058	-0.0739101193	-0.0337738911	-0.0069073477	-0.002882473	-0.1490178251	0.035684859900000004	-0.1089302897	-0.1306543082	0.0007806314	0.0185055152	0.1244314912	0.1241823917	0.12376759529999999	0.0	0.0161596	0.0059719	3.566358960999999e-05	0.00026113267216	0.0437945	0.0018034999999999995	3.252612249999998e-06	0.0019179582302499998	0.0775941	-0.001102800000000001	1.216167840000002e-06	0.00602084435481	-0.000792005	-0.001207673	1.4584740749290002e-06	6.272719200250001e-07	-0.0005930169999999999	-0.00013916599999999998	3.516691622889999e-07	1.9367175555999997e-08	-0.000473388	-0.000473388	2.2409619854400006e-07	2.2409619854400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2182.6045406266862	0.7295112270380741	4763762.5807642285	0.5321866303745966	1696.555210668713	3.228702964027661	2878299.582847161	10.424522829921006	1557.025861414227	-1.90038409658996	3.611459714572038	2424329.5331127155	1.110681	24.118298	0.10210701	0.0690549421	0.007250665	0.06831496320000001	-0.000200792	-0.0144022675	-0.0232603801	-0.11362287119999999	0.17796000120000002	-0.019643899399999998	-0.082199127	0.0726716211	-0.0703385656	0.1109418276	-0.0337632987	-0.033446894399999996	-0.0659894944	-0.0665090537	-0.0827509758	-0.0096390347	0.0488062045	0.024850794500000002	0.0164994716	0.0020505085	-0.0975527861	-0.0206973399	0.0963131777	-0.0964588819	0.0680568186	-0.1332980426	0.1192107442	0.007337383	0.0764867804	0.0801520431	0.0102095976	-0.0366820707	-0.0735218171	-0.07382887190000001	-0.121587229	0.030588085499999997	0.0342803969	0.09213002949999999	-0.2014402114	0.1258633422	0.1495505012	-0.0027226694	-0.15243995429999999	0.0071687109999999995	0.0367526659	0.1242838566	0.12359259759999999	0.1224433458	0.0	0.00460909	-0.01155051	0.0001334142812601	2.12437106281e-05	0.0429723	-0.0008222000000000021	6.760128400000034e-07	0.00184661856729	0.144946	0.06735189999999999	0.004536278433609999	0.021009342916000002	-0.0006602730000000001	0.00013173199999999996	1.735331982399999e-08	4.359604345290001e-07	-0.000587134	5.88299999999993e-06	3.44726333956e-07	3.460968899999918e-11	-0.000163355	0.00031003300000000003	9.612046108900002e-08	2.6684856025000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2182.0965221780175	-0.5080184486687358	4761545.2321013985	0.2580827441877889	1693.3536205430114	-3.201590125701614	2867446.484206125	10.250179332990076	1556.9591198133419	-0.06674160088505232	0.004454441288699617	2424121.7007699357	1.149556	24.962442000000006	0.13241859	0.0701570365	0.09776765470000001	0.0639782263	-0.0801301845	0.014653193200000001	-0.07833032820000001	0.0012169017	0.033954579	0.175093047	0.039285515800000004	-0.0383496969	0.1273310088	0.0380503817	-0.08697587039999999	0.024558914900000003	0.0281380794	-0.031146798700000002	-0.0774789645	0.0956778559	0.0194339719	0.0914275274	-0.061426903	0.0732605211	-0.10380280869999996	-0.0170089088	0.0251535521	0.047725434000000004	0.0672704895	-0.10424954130000001	-0.027545155099999996	0.0324787805	0.044827184699999995	0.06996680400000001	0.0089290666	0.0287805221	0.0735541643	0.0357079603	-0.20292536739999997	-0.0220435106	0.055963472	-0.2627966411	-0.0733088165	-0.0392050412	-0.0652983992	-0.0032847032	-0.06372531320000001	0.0185214498	0.07204825	0.1240625143	0.1227096555	0.1204658081	0.0	-0.0145234	-0.01913249	0.00036605217360010007	0.00021092914756000005	0.0103092	-0.0326631	0.00106687810161	0.00010627960464000002	0.19482	0.049874	0.002487415876	0.0379548324	-0.000947493	-0.00028721999999999987	8.249532839999995e-08	8.97742985049e-07	-0.0007986369999999999	-0.00021150299999999996	6.378210577689999e-07	4.4733519008999974e-08	-0.000279612	-0.00011625699999999998	1.3515690048999995e-08	7.8182870544e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2174.6588273328657	-7.437694845151782	4729141.0152967535	55.31930460959739	1694.8340194356726	1.480398892661242	2872462.353436478	2.1915808813926314	1554.1332332894488	-2.8258865238931317	7.9856346459208085	2415330.106814716	1.231722	26.746668	0.17334849	-0.0425528429	0.0871733647	-0.0719368148	-0.0742099912	0.056810293	-0.028353685400000002	0.0010425313	-0.000199481	0.068732708	-0.185107018	0.0695171011	-0.1440891151	0.0879495493	-0.024736448199999997	0.0912507696	0.0374226988	0.0250998018	0.060809983899999996	-0.0782356933	-0.0778935655	0.016278449099999998	-0.0595858534	0.0016696819	0.0486910054	-0.1257997185	-0.0368616669	0.1030025637	0.022728290499999998	-0.1620723992	0.0700762186	-0.0761422587	0.018123921100000003	-0.035052668700000005	0.0679535317	0.0624496991	-0.0785359292	0.0081426157	0.00149602	-0.023751784900000003	-0.08987938919999999	-0.10829843210000001	0.053295211399999994	0.0015685417000000001	0.058497908200000004	0.0918870606	-0.0147442653	0.1168675168	0.0059864943999999995	0.12376759529999999	0.1215356597	0.11784553310000001	0.0	0.00178269	0.016306090000000002	0.0002658885710881001	3.1779836361e-06	-0.0363209	-0.046630100000000015	0.0021743662260100007	0.0013192077768100002	0.116866	-0.07795399999999998	0.0060768261159999965	0.013657661956000005	-0.000375173	0.00057232	3.2755018239999994e-07	1.4075477992900002e-07	-0.0008474399999999998	-4.8802999999999824e-05	7.181545535999996e-07	2.381732808999983e-09	-0.000307655	-2.8043e-05	7.864098490000001e-10	9.4651599025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2177.2642245722864	2.6053972394206544	4740479.5036023585	6.788094775180764	1694.5135949827275	-0.32042445294518984	2871376.3235812867	0.10267183004522418	1550.8282781969895	-3.304955092459295	10.922728163172627	2405068.348455439	1.117029	24.256138	0.20132694	-0.057807232699999996	-0.0455969979	-0.049874447800000006	0.0894193806	-0.0004904336	0.09351666689999999	-0.0670445524	-0.021634064900000003	0.0785345003	0.0199245015	0.15934943880000002	0.04307091	-0.0533743307	0.0419406218	0.1260877167	0.0583262418	-0.0579521042	-0.0018572608	-0.010326266899999999	-0.004828151	-0.07148779400000001	0.04940353559999999	-0.0827860794	0.11067506810000001	-0.019219635500000002	0.0373875086	-0.0791902541	0.0431622868	-0.056224426699999996	0.0604015418	-0.1419255419	-0.1500659676	0.0430998571	0.10601176640000001	-0.0457369029	0.075004053	-0.0156575012	0.0036930340000000004	-0.0447209433	-0.0199567624	-0.0249608323	-0.09086470529999999	-0.16068195970000002	0.0755530462	0.1056327178	-0.09036747630000001	-0.102779552	-0.069392293	0.1233992748	0.1200733947	0.11459650130000001	0.0	0.00724503	0.00546234	2.9837158275600013e-05	5.2490459700900014e-05	0.021471200000000003	0.05779210000000001	0.0033399268224100012	0.0004610124294400001	0.226345	0.10947899999999998	0.011985651440999995	0.051232059025	-0.000947043	-0.00057187	3.270352969000001e-07	8.968904438490002e-07	-0.0008474399999999998	0.0	7.181545535999996e-07	0.0	-0.000307655	0.0	0.0	9.4651599025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2178.2263848478574	0.9621602755710228	4744670.183647366	0.9257523958869064	1694.3228571131046	-0.19073786962280792	2870729.9441359136	0.036380934908247266	1554.0291101118494	3.2008319148599185	10.245324947185813	2415006.475075026	1.149856	24.968966	0.08191189	0.0540884333	-0.0459432177	0.050241896200000004	0.0317307905	0.0150153696	-0.0934913317	-0.0472439338	0.0331582384	0.044477023	-0.0175533714	-0.0434824951	-0.09796238439999999	0.0646328414	-0.0592592935	-0.0779820555	0.0154758755	0.0382294357	-0.0733516157	-0.0727548412	0.0518026895	-0.0214035235	-0.013382616399999998	0.058874862699999995	-0.0406858924	0.0232332006	0.088490279	-0.006044258	0.010327747	-0.0477276835	-0.09200895349999999	0.0671755007	0.0783446349	-0.0268329741	-0.0226169779	0.051373679500000005	-0.1281612277	-0.1344015077	0.069817535	-0.0590908526	-0.0931522901	-0.023695258599999998	0.0161208447	0.0037092697999999997	-0.0214212804	-0.0143457298	-0.0234031146	0.053925172699999996	0.0040354331	0.122957771	0.1183263288	0.1107360475	0.0	0.016311199999999998	0.009066169999999998	8.219543846889998e-05	0.00026605524543999993	0.00358333	-0.017887870000000004	0.00031997589313690017	1.28402538889e-05	0.194931	-0.031414	0.000986839396	0.037998094761	-0.00112339	-0.00017634699999999988	3.1098264408999947e-08	1.2620050921e-06	-0.00114197	-0.0002945300000000002	1.3040954809e-06	8.674792090000013e-08	-0.000307655	0.0	0.0	9.4651599025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2174.532026798812	-3.694358049045604	4728589.535573748	13.648281394548045	1691.985654609283	-2.3372025038215725	2862815.4554036036	5.462515543869827	1553.7363581075274	-0.2927520043219829	0.08570373603453829	2414096.6705052424	1.102961	23.950642	0.0955977	0.064949245	0.0857818336	0.0580697254	-0.0759568821	0.06712477730000001	-0.00041587220000000003	-0.0083292856	-0.0295721265	0.0165205631	-0.07378784969999999	0.0551992821	0.1407065586	-0.1033349075	-0.0283599466	-0.015527336899999999	0.0012235544	0.008299429	0.06252544410000001	0.1061200103	0.025186599900000002	0.08786269710000001	-0.1126809318	-0.014572598300000001	-0.0750197482	-0.0655703038	0.0033299946999999996	0.0849734714	-0.0318385699	-0.0570599506	-0.0145339635	0.0772563117	-0.007389051800000002	-0.0558885655	-0.015110223899999999	-0.00609093	0.0812087415	0.17661384289999998	0.044198052300000006	-0.0758061784	0.1390107994	-0.00234894	-0.1027268672	0.09693789109999999	-0.0409354484	-0.07488691780000001	0.0837392816	0.137306771	0.0528586031	0.1224433458	0.116298606	0.106284769	0.0	-0.00660612	-0.02291732	0.0005252035559823999	4.36408214544e-05	-0.051044	-0.05462733	0.0029841451829289	0.002605489936	0.184656	-0.010275000000000006	0.00010557562500000014	0.034097838336	-0.00112174	1.6499999999999588e-06	2.7224999999998645e-12	1.2583006276e-06	-0.00106176	8.021000000000005e-05	1.1273342975999998e-06	6.433644100000006e-09	-0.000381356	-7.370099999999996e-05	5.431837400999996e-09	1.4543239873599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2171.2142608938234	-3.3177659049883914	4714171.366708712	11.00757060030344	1692.0910723582995	0.10541774901639656	2863172.19715466	0.011112901807683977	1551.5680227548612	-2.1683353526661904	4.701678201622012	2407363.329235429	1.135224	24.651241	0.07066649000000003	-0.0642581305	0.010364156	-0.09149847119999999	-0.0039708462	0.0670796697	-0.0070600087	0.0032968293	-0.0185354387	0.075822094	-0.028221712799999996	-0.0931322683	-0.1691440416	-0.0292723271	-0.1037074716	-0.0056778248	0.021197455299999998	0.0269225438	0.0974906714	0.0320427032	-0.07697808469999999	-0.046856342999999995	-0.0274114302	-0.035336868	0.0623846452	-0.0620462524	0.0712082964	0.1103374917	-0.029860636200000002	0.0130199124	-0.08851780279999999	-0.021899135299999997	0.040051826	-0.11315018	-0.034690748	0.056135118399999996	-0.1235158657	0.027851231400000002	-0.0542416658	-0.0763076268	0.1090875393	-0.0441315655	0.06409368110000001	-0.0131084236	-0.0414340364	-0.0361447711	0.0853644524	-0.10644301939999999	-0.0646526492	0.12185630439999999	0.1139950357	0.1012664153	0.0	-0.00835311	-0.0017469900000000006	3.051974060100001e-06	6.977444667210001e-05	-0.0438791	0.007164900000000002	5.133579201000002e-05	0.00192537541681	0.220095	0.035439	0.001255922721	0.04844180902499999	-0.000927269	0.000194471	3.7818969841000004e-08	8.598277983610001e-07	-0.0013199000000000002	-0.00025814000000000024	1.7421360100000004e-06	6.663625960000013e-08	-0.000307655	7.370099999999996e-05	5.431837400999996e-09	9.4651599025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
