csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
2293.1197551388777	n/a	5258398.211408187	n/a	1725.5650132813018	n/a	2977574.6150604994	n/a	1602.2074691409382	n/a	n/a	2567068.77417101	n/a	n/a	n/a	-0.0485702374	0.0402627279	0.0652035511	-0.1175339014	0.14447082460000002	-0.0401048941	0.0786131978	-0.0012307653	0.0072766156	-0.1906531809	0.0418326527	-0.0758009791	0.0108471704	-0.0412506759	-0.09003157769999999	0.155831424	-0.0151996486	-0.0577500155	0.1452886166	-0.0013953547	0.0358198432	-0.0445497327	0.029796809	-0.1290287071	0.0060192258	-0.030202297000000006	0.026131462799999998	-0.01750029	0.0471457798	-0.0618042741	0.2056915367	-0.0617019199	0.047317961900000004	-0.035326060699999995	0.0766372731	-0.031220176000000002	0.1240256802	0.1239985182	0.1239532527	0.232116	n/a	n/a	0.053877837455999986	0.00243621	n/a	n/a	5.9351191641e-06	-0.22469	n/a	n/a	0.0504855961	-0.0012287	n/a	n/a	1.5097036900000004e-06	-0.00187003	n/a	3.4970122009e-06	n/a	0.00452685	n/a	n/a	2.04923709225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2271.2296087487052	-21.890146390172504	5158483.935656796	479.17850898318227	1722.6994275600916	-2.865585721210209	2967693.3177158674	8.211581525603835	1598.4852110619504	-3.722258078987807	13.855205206589995	2555154.969983768	1.179247	31.835133000000006	0.06440578999999999	0.0726720392	0.028204441	-0.0949435963	-0.0232077867	0.0391329329	-0.0961326827	0.0726482638	0.0332637566	0.1273842104	3.6675100000000004e-05	0.0125318303	-0.1075999654	-0.1749690945	0.0915779591	0.0004674406	-0.0103289104	0.07695656	0.10938636869999999	0.0937032755	-0.0305746883	-0.008676435500000001	-0.020446469	0.0357593979	-0.1293371996	-0.0689819623	0.0871197632	-0.0540833208	-0.13555297689999998	-0.0374483554	-0.058120115099999994	0.0163223489	-0.04338690519999999	-0.0101180726	-0.0184221101	-0.14436515390000002	-0.0064999737	0.1239532527	0.12370891390000001	0.1233020394	0.227217	-0.004898999999999987	2.4000200999999868e-05	0.051627565088999995	0.020367	0.01793079	0.0003215132300241	0.000414814689	-0.209633	0.015057000000000015	0.00022671324900000044	0.043945994688999984	-0.00118345	4.525000000000015e-05	2.0475625000000135e-09	1.4005539024999998e-06	-0.00176433	0.00010570000000000002	3.1128603489e-06	1.1172490000000005e-08	0.00414742	-0.0003794300000000001	1.4396712490000004e-07	1.72010926564e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2270.081022713248	-1.148586035457356	5153267.849682827	1.3192498808476467	1723.3151823341364	0.6157547740447171	2969815.2176633375	0.37915394175886064	1593.5164871321854	-4.9687239297650185	24.688217490219536	2539294.7947621	1.090866	29.449184	0.17510679999999998	-0.0619540909	-0.070760555	0.041466497000000005	-0.11021933029999999	-0.0345465367	-0.0471825293	0.0371249979	0.0745424951	0.018744820500000002	-0.1386605692	0.0360089096	-0.028281453300000002	-0.0811546348	-0.08428746880000001	-0.037471444900000005	-0.0550595528	0.026451712599999996	-0.0186301491	0.12019091220000001	-0.1014730252	0.0357276223	0.0200626793	0.0576410019	-0.118718905	-0.0233418866	-0.0905134414	0.0775117604	-0.045660994	0.10622743550000001	-0.065295885	0.1085798116	0.1672142377	-0.0829276209	0.1071575142	0.1182547748	0.09879295269999999	0.1238084399	0.1231303817	0.1220030341	0.24354	0.016323000000000004	0.0002664403290000001	0.0593117316	-0.052786300000000015	-0.0731533	0.0053514053008900005	0.002786393467690001	-0.256831	-0.04719799999999999	0.002227651203999999	0.06596216256099999	-0.00117643	7.019999999999942e-06	4.92803999999992e-11	1.3839875449e-06	-0.00206115	-0.00029681999999999994	4.248339322499998e-06	8.810211239999998e-08	0.00461223	0.0004648100000000004	2.1604833610000037e-07	2.12726655729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2264.785271889153	-5.295750824094738	5129252.327766025	28.04497679090011	1720.2508774190421	-3.064304915094226	2959263.0812609843	9.389964612670633	1590.5605887033414	-2.955898428843966	8.737335521642226	2529882.98633632	0.8704540000000001	23.498915	0.24365987	-0.0231424245	0.05089540519999999	0.0467147514	0.0593282541	0.0183361034	0.0198406333	0.12380489880000001	0.0042684941	-0.0317014048	-0.09374077730000001	-0.013490015	-0.1071781185	-0.0819217277	0.013319736100000002	0.05210111480000002	-0.026242158199999997	-0.0857354307	-0.0701920173	0.0089600872	0.011227632	0.0090148034	-0.0532511336	0.021505902	-0.205589368	0.1005839829	0.1599231031	0.0314754757	-0.0860784728	0.1272919659	0.049962592699999996	0.007335170699999998	-0.0779233567	0.1197797522	-0.11284080960000001	-0.0005869674	-0.056819362199999994	0.1235913266	0.12226427279999999	0.1200630614	0.243533	-7.000000000007001e-06	4.9000000000098013e-11	0.059308322089	-0.00250643	0.05027987000000001	0.002528065327216901	6.2821913449e-06	-0.121778	0.13505299999999998	0.018239312808999996	0.014829881284	-0.00168926	-0.0005128299999999999	2.629946088999999e-07	2.8535993476e-06	-0.00217119	-0.00011004000000000005	4.7140660161e-06	1.210880160000001e-08	0.0040687	-0.0005435300000000004	2.954248609000005e-07	1.655431969e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2271.176938061041	6.391666171887664	5158244.683980323	40.853396452853104	1719.1440939272054	-1.1067834918367223	2955456.4156847917	1.2249696978022884	1593.7600022008014	3.1994134974599997	10.236246727729233	2540070.9446150986	1.0219200000000002	27.587919	0.038109180000000034	0.0653509045	0.046354951299999995	-0.09189879460000001	-0.0025901295	0.0109869038	-0.06063421820000001	0.0542021959	0.0974364641	0.0992836092	-0.0479624671	-0.0106890431	-0.0751922105	-0.1661995249	0.0852808628	-0.0173323205	-0.017181208400000002	0.0317384823	0.0900517338	0.0049641217	-0.0566527292	0.0170482562	-0.061052201699999996	0.0478551267	-0.1631382437	-0.1029397891	-0.0184456041	0.0569180713	-0.1633212826	0.0404760348	-0.1547513191	0.054779990099999995	0.1219804398	-0.0925715374	-0.0205317154	0.07240921480000001	-0.09486617	0.1233020394	0.1211126101	0.1174923133	0.24556	0.002027000000000001	4.108729000000005e-06	0.060299713600000006	0.00341625	0.00592268	3.5078138382399986e-05	1.16707640625e-05	-0.120623	0.0011549999999999894	1.3340249999999751e-06	0.014549908129000004	-0.00127689	0.00041237	1.700490169e-07	1.6304480720999996e-06	-0.00203797	0.00013321999999999987	4.1533217209e-06	1.7747568399999963e-08	0.0041032	3.449999999999981e-05	1.1902499999999869e-09	1.6836250239999992e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2254.312670407177	-16.864267653863866	5081925.615958337	284.40352350115893	1715.3689786973969	-3.7751152298085344	2942490.7330773505	14.251494998332346	1583.9126135696192	-9.847388631182183	96.97106285353615	2508779.167424942	2.115297	57.10490400000001	1.30279045	-0.07369977059999999	-0.1628694813	0.085284531	0.043584633899999996	-0.223771575	-0.32455143579999995	0.0080030356	-0.20291964489999997	-0.0590436057	-0.0023948235	-0.07834012	0.5124592304	0.1756830691	-0.11331058179999999	0.1852413318	-0.1322032416	0.2357507677	-0.0274406173	0.036943239700000005	0.1456135911	0.4098298983	-0.08023215730000001	-0.0966711675	0.38678161229999997	-0.3266544079	0.06658572139999999	0.1850740575	-0.071767195	0.0370464168	0.17516337199999998	-0.09999339730000001	0.1638720778	-0.0950688235	-0.1102063329	-0.0729864788	0.0076615558	0.1229407472	0.11967808320000001	0.1143042958	0.267743	0.02218300000000001	0.0004920854890000004	0.071686314049	0.0223447	0.01892845	0.0003582862194025	0.0004992856180899999	-0.8176759999999998	-0.6970529999999998	0.4858828848089997	0.6685940409759997	0.00823342	0.00951031	9.04459962961e-05	6.77892048964e-05	-0.00331545	-0.00127748	1.0992208702500004e-05	1.6319551504000004e-06	0.00359847	-0.0005047299999999997	2.5475237289999967e-07	1.29489863409e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2264.981613610992	10.668943203815159	5130141.709995854	113.8263490862337	1721.2772574766711	5.908278779274268	2962795.3971064105	34.90775813362264	1599.6428604982361	15.730246928616907	247.4406684352616	2558857.28114298	2.154602	58.165985	1.0194818	-0.0233284348	-0.020135210900000002	-0.0273695725	-0.031020903500000002	-0.09447468640000001	-0.036286554500000005	0.0763134422	-0.09602652199999999	0.10378807720000001	-0.0108829217	0.044377325499999995	0.0668352931	-0.1052304072	-0.0321152002	-0.021988381	-0.08600181949999999	0.024494537599999998	0.0985542592	0.0709355051	0.0297718247	0.0840964068	-0.0235756338	-0.0095967697	-0.0208850864	-0.1428252501	0.0011990397	-0.0822544823	0.0084784899	-0.0695703291	0.0408252258	-0.14867642820000002	-0.09858798380000001	-0.0475914196	-0.1412255888	0.2073124107	-0.1632410374	0.12250766119999999	0.1179640426	0.1105157577	0.194343	-0.07339999999999999	0.00538756	0.037769201649000016	0.0469455	0.024600800000000003	0.0006051993606400001	0.0022038799702500003	-0.350208	0.4674679999999998	0.21852633102399985	0.122645643264	0.00105257	-0.00718085	5.15646067225e-05	1.1079036049000002e-06	-0.00196141	0.0013540400000000006	3.8471291880999986e-06	1.8334243216000008e-06	0.0030531	-0.0005453699999999999	2.9742843689999985e-07	9.32141961e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2272.209492136049	7.2278785250568935	5162935.976153161	52.24222797297863	1720.395017516357	-0.8822399603141093	2959759.016295106	0.7783473475750412	1594.5830769732595	-5.059783524976638	25.60140931962501	2542695.189369508	1.258436	33.972942	0.2793794000000001	-0.0775981759	-0.0352196478	0.044487129699999996	-0.1010787193	-0.06887467929999999	-0.0412747996	0.0813575434	0.05749559820000001	0.0141677277	-0.0695547091	-0.010370236	0.0894672397	0.1063915415	-0.0824607745	-0.0467373616	-0.0396484882	0.0092956933	-0.0065886534	0.0729770103	-0.1106193774	0.091114156	0.0116537642	0.024925238399999997	0.005721244300000001	-0.0434115948	0.0006311592	-0.045274184800000006	-0.0196018679	-0.059841205999999994	0.0573044217	-0.0574535662	0.1586629651	-0.1202552576	0.0488080029	0.0358418649	0.059889995700000004	0.1220030341	0.1159744915	0.106146603	0.234028	0.039685000000000005	0.0015748992249999998	0.05476910478400001	-0.031945999999999995	-0.0788915	0.0062238687722500005	0.0010205469159999996	-0.429243	-0.07903500000000002	0.0062465312250000035	0.18424955304900004	0.000970522	-8.204800000000015e-05	6.7318743040000245e-09	9.419129524839998e-07	-0.00268546	-0.0007240500000000004	7.211695411600001e-06	5.242484025000007e-07	0.00388236	0.0008292600000000001	6.876721476000001e-07	1.50727191696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2266.874368669195	-5.335123466853928	5138719.403329362	28.46354240657549	1716.7887678135176	-3.606249702839477	2947363.6732906564	13.005036919229818	1589.332367534714	-5.250709438545528	27.56994960803109	2525977.3744934998	1.12531	30.379051	0.5317601	-0.0172503928	0.0283374581	0.0400013539	0.107698462	0.0130968714	0.023545601	0.0794837255	-0.0056006453	-0.0798456327	-0.0397496741	-0.047134854000000004	-0.0846039246	-0.0183786068	0.0231697556	0.0702121715	-0.005946259000000001	-0.0884951094	-0.0760887062	-0.0666485271	0.028788072	0.0395542355	-0.0322618864	0.0004911732	-0.11377903689999999	0.06824517769999999	0.10044605570000001	-0.0172087007	0.10371125210000001	-0.0051600974	-0.0134660441	0.035800490899999995	0.037179657000000005	-0.0759814048	-0.06735079990000001	0.1072076954	0.1767780282	0.12142716070000001	0.1137140766	0.10121978570000001	0.202106	-0.031922000000000006	0.0010190140840000005	0.040846835236	0.0497989	0.0817449	0.006682228676009999	0.00247993044121	-0.185084	0.24415900000000004	0.05961361728100002	0.034256087056	-0.000714692	-0.001685214	2.839946225796e-06	5.107846548639999e-07	-0.00162159	0.0010638700000000002	2.6295541281e-06	1.1318193769000003e-06	0.00315276	-0.0007296000000000001	5.323161599999999e-07	9.9398956176e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2271.676788101897	4.802419432701754	5160515.42960095	23.063232407591432	1718.3504992109838	1.5617313974662466	2952728.4381386368	2.4390049578318758	1594.0750085529598	4.742641018245877	22.492643827948285	2541075.132893119	1.167961	31.530458000000007	0.09532706	0.08778627	-0.040634967200000004	-0.1198751666	-0.06462115980000001	-0.0009111903	0.0104813565	0.0739480783	0.0021938043	0.0717597588	0.0335107432	-0.0087401737	-0.0379798155	-0.0014543951999999999	0.0739752894	-0.0928411825	-0.0353038366	0.0359846733	0.12892064039999998	-0.0014687679999999999	-0.015424698700000001	0.023695097400000004	0.0752712872	-0.0194025893	-0.0843455131	0.0087147377	0.1040392774	-0.0029129367	-0.0815590519	-0.0572182221	-0.018001921	0.0255841514	0.07078434780000001	0.0067338238	-0.0081333608	0.0069932415000000005	0.1259166067	0.12078037720000001	0.11118807720000001	0.09576119	0.202071	-3.5000000000007254e-05	1.2250000000005073e-09	0.040832689041	0.00423824	-0.04556066	0.0020757737396356	1.7962678297599998e-05	-0.205318	-0.02023399999999997	0.00040941475599999897	0.04215548112399999	-0.0010363	-0.00032160800000000003	1.0343170566400002e-07	1.07391769e-06	-0.00184012	-0.00021853	3.3860416144e-06	4.775536089999999e-08	0.00310295	-4.980999999999996e-05	2.481036099999996e-09	9.6282987025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
