csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50
345.2135445733385	n/a	119172.39135688836	n/a	248.01801798811985	n/a	n/a	61512.93724675534	220.50027935047612	n/a	n/a	48620.373193638006	n/a	n/a	n/a	-0.0755579116	0.050854054100000004	-0.0359568729	0.0509364317	0.12361910150000001	-0.0015232256	0.0109068828	-0.11363127710000001	0.0660557125	-0.14057408400000002	0.0119439586	-0.0208499727	0.1083301574	-0.0646710434	0.0213713035	-0.0718822279	0.0390135015	-0.05167728940000002	-0.10618851259999999	0.0632133146	-0.0568417934	0.0761122074	-0.0679470992	-0.060612504500000004	0.1451782406	-0.1109978647	0.0059785538000000004	-0.0272272608	0.1031697511	-0.0377848762	0.0288304821	-0.0436202687	-0.1154019401	0.0101396054	0.0588338366	0.1323086012	-0.040051426099999995	0.0625331848	-0.0208361573	-0.020894236	0.01851931	-0.11302635400000001	0.048766618399999996	0.0928455409	0.0928391566	0.09282851630000001	0.09281362060000001	0.0927944701	0.0927710658	0.0927434086	0.0927115	0.0926753413	0.00326709	n/a	n/a	1.06738770681e-05	-0.0981182	n/a	n/a	0.00962718117124	-0.027611	n/a	0.0007623673209999999	n/a	-0.00118783	n/a	1.4109401089e-06	n/a	0.00106939	n/a	1.1435949720999998e-06	n/a	-0.0009001719999999998	n/a	n/a	8.103096295839996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342.44880176166237	-2.7647428116761152	117271.18182799833	7.643802814714749	248.21001041864938	0.191992430529524	0.036861093380634084	61608.209272026026	218.55085046956262	-1.9494288809135012	3.8002729617396662	47764.474240969124	0.972253	41.066872	0.05990308	-0.0954501086	-0.004951655399999999	-0.0805018161	0.047952890199999994	0.1157625397	0.0506862146	0.0363519255	0.0169285618	0.0648423526	-0.051516917300000006	0.010654468600000001	0.0323882894	0.041265353500000004	-0.010282897099999999	0.0999938276	0.0043415651	-0.0134688645	-0.0781375251	-0.1111251829	0.0199238	-0.08395712970000001	0.028349859300000002	0.023423140699999997	0.0096371093	0.0093604506	-0.052149645300000005	0.0783390675	-0.0549238999	0.029897790499999997	0.0039250025	-0.0045207455	-0.0479239954	-0.0960422648	-0.0478583312	-0.0186543779	0.021017871299999998	-0.0022218607000000002	0.0422078004	-0.026263489700000003	0.0226581587	-0.008935348499999999	-0.032774482599999995	-0.0491359161	0.09282851630000001	0.0927710658	0.0926753413	0.09254138220000001	0.092369244	0.0921589975	0.0919107295	0.09162454240000001	0.0913005544	0.00704472	0.00377763	1.4270488416900003e-05	4.96280798784e-05	-0.12875799999999998	-0.03063979999999998	0.0009387973440399989	0.016578622563999997	-0.0276705	-5.9499999999997055e-05	0.0007656565702499999	3.5402499999996497e-09	-0.00144169	-0.0002538600000000001	2.0784700561e-06	6.444489960000002e-08	0.000814727	-0.0002546629999999999	6.63780084529e-07	6.485324356899994e-08	-0.0009001719999999998	0.0	0.0	8.103096295839996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340.31761539166536	-2.1311863699970104	115816.07934586947	4.5419553436610345	247.8514480035638	-0.3585624150855722	0.12856700551199815	61430.34027746329	218.32512697016944	-0.22572349939318315	0.05095109817830435	47665.861066540616	0.911936	38.519165	0.055094929999999986	-0.0522967377	-0.0471918014	-0.0294856519	0.0687605584	0.06422435580000001	0.022005099500000003	-0.0136905259	0.0534318509	0.008016121999999999	-0.0772907545	0.0896145816	-0.0005369433999999999	0.0693253667	0.0161482286	-0.0158526158	-0.0381017835	-0.0299197446	-0.0109376329	-0.0750977137	-0.0097409519	-0.0198176888	-0.0578057664	0.04244219849999999	0.022045863	0.0440328926	-0.093183111	-0.039520709300000005	-0.0617533388	0.0762542588	-0.016968234199999998	0.0190341958	-0.0409807005	-0.047199152300000005	-0.0294533601	-0.1070376098	0.0906569764	0.040639517400000005	0.0076348482	-0.0302633991	0.08392576560000001	0.0089910166	0.03364912	0.041537987400000004	0.0927944701	0.0926349341	0.092369244	0.09199770410000001	0.09152074019999999	0.090938899	0.0902528472	0.08946337089999999	0.0885713748	0.0104032	0.0033584800000000014	1.1279387910400007e-05	0.00010822657024000004	-0.14391600000000002	-0.01515800000000003	0.00022976496400000098	0.020711815056000005	-0.0458805	-0.01821	0.0021050202802500003	0.0003316041	-0.00119168	0.00025000999999999995	1.4201012224000005e-06	6.250500009999997e-08	0.0007738419999999997	-4.088500000000027e-05	5.988314409639996e-07	1.671583225000022e-09	-0.000976646	-7.647400000000031e-05	5.848272676000048e-09	9.538374093160002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
339.2768651688768	-1.0407502227885743	115108.7912388202	1.083161026234467	249.24968253211026	1.3982345285464532	1.9550597968195225	62125.404242357756	218.3948901509229	0.06976318075345489	0.004866901388839218	47696.32804403368	0.928258	39.208603	0.08973874999999998	-0.055888201299999996	-0.0353433757	0.0436131869	0.0502965271	0.0536111175	-0.030617535499999998	-0.037465621	0.043654873399999995	-0.050316634900000004	-0.044851244299999996	-0.016452991599999998	0.02530694	0.0332658647	-0.08991690179999999	0.0208299802	-0.0164094972	-0.0206192759	0.0838900946	-0.0624267238	-0.0236788273	0.0420784871	-0.057910953499999994	0.0113120442	-0.0266305218	0.0325062725	0.0066301369999999995	0.049854139900000004	0.0334763135	0.0928580154	0.0558745021	0.0376064457	0.0317030013	-0.0088866679	-0.07873956730000001	-0.043270307	-0.0131713823	0.0436385255	-0.0904652548	0.1262322478	-0.0154142451	0.0791473686	0.0091015829	0.0795751775	0.0927434086	0.0924308615	0.0919107295	0.0911841808	0.0902528472	0.08911882019999999	0.0877846467	0.0862533231	0.0845282884	0.0310221	0.020618900000000003	0.00042513903721	0.00096237068841	-0.129832	0.014084000000000013	0.0001983590560000004	0.016856348224	-0.0245037	0.0213768	0.00060043131369	0.0004569675782399999	-0.000814142	0.00037753800000000007	6.62827196164e-07	1.4253494144400006e-07	0.000563833	-0.0002100089999999997	3.17907651889e-07	4.410378008099988e-08	-0.00106228	-8.563400000000001e-05	7.333181956000002e-09	1.1284387984e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
336.18504151951686	-3.091823649359924	113020.38214147928	9.559373478741318	247.8935539297076	-1.3561286024026629	1.8390847862546	61451.21407990085	217.75748757597992	-0.6374025749429677	0.4062820425439256	47418.323395403044	0.931954	39.364693	0.061766950000000015	-0.0180356097	-0.08148308110000001	0.0659212173	-0.0167844519	7.353689999999999e-05	0.0011926636999999999	-0.053443317000000004	-0.0020790438	-0.1023281499	0.0069620154	0.0355576524	0.0282025323	0.0155267931	-0.0096908923	-0.0099121502	-0.013078633899999999	0.0672789749	0.077816341	-0.0086138017	-0.09524072480000001	0.0631952638	-0.0110072088	0.0244712811	0.005116659	0.0336721067	0.028085822200000003	-0.0151058754	-0.001435696	0.0170714227	-0.0410542648	0.053024002599999995	-0.052271892699999996	0.021220688799999998	-0.0661382348	-0.0613198428	0.0097605983	0.07160332950000001	0.0120114823	0.0108067475	-0.0297578402	-0.0116452646	0.039921596499999996	-0.0871781499	0.0926753413	0.0921589975	0.0913005544	0.09010319859999999	0.0885713748	0.0867107692	0.0845282884	0.0820320339	0.0792312721	0.0265658	-0.0044563	1.985860969e-05	0.0007057417296400001	-0.1188	0.011032	0.000121705024	0.01411344	-0.0112349	0.013268799999999999	0.00012622297800999994	0.00017606105344000002	-0.00111272	-0.000298578	1.2381457984e-06	8.914882208399998e-08	0.0007633439999999999	0.00019951099999999987	5.82694062336e-07	3.980463912099995e-08	-0.0009001719999999998	0.00016210800000000033	2.627900366400011e-08	8.103096295839996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
336.34904994771136	0.16400842819450645	113130.68340072804	0.02689876451883258	248.2375514017874	0.34399747207982045	0.11833426079730686	61621.88192595505	218.633588349334	0.876100773354068	0.7675525650715959	47800.645954506035	0.8887139999999999	37.538296	0.245520281	0.015063089699999999	-0.060892131399999994	0.0277609505	-0.0775901934	-0.0224609354	0.0182687579	0.028019939700000003	0.0155726729	-0.08557980779999999	0.0218548314	0.0801925489	0.0372573295	0.0258164396	-0.0820394637	-0.061545833099999996	-0.0155940777	0.08948696689999999	0.017544226200000002	0.019649768600000003	-0.044831749000000004	0.0113133778	0.0125231223	0.0923182481	0.0461836358	0.0556937409	0.049070110800000004	-0.051608464699999995	0.0288035014	0.0638132614	0.012620519299999999	0.0109052427	-0.0204008	0.0090188574	-0.0329712254	-0.12464965	0.050271365	-0.0671069558	0.0526274383	-0.1014477986	-0.028551015	-0.031863975499999996	-0.027064556	0.0204191734	0.09259028039999999	0.0918195415	0.0905397255	0.0887579282	0.0864840284	0.0837306334	0.0805130088	0.07684899419999999	0.07275890410000001	9.0669e-05	-0.026475131000000002	0.000700932561467161	8.220867561e-09	0.08043020000000001	0.1992302	0.03969267259204001	0.00646901707204	-0.0111825	5.239999999999932e-05	0.00012504830625	2.7457599999999287e-09	-0.00130846	-0.00019574	1.7120675716e-06	3.831414760000001e-08	0.000563833	-0.00019951099999999987	3.17907651889e-07	3.980463912099995e-08	-0.0009001719999999998	0.0	0.0	8.103096295839996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
338.5636702042115	2.2146202565001545	114625.3587821461	4.904542880500809	248.12262076061523	-0.11493064117217955	0.013209052280248292	61564.834933116086	219.92394849312785	1.290360143793862	1.6650293006917158	48366.543120807946	0.8907319999999999	37.623524	0.07440129449999999	0.0240540234	0.0170752564	-0.0230330712	-0.07724023299999999	-0.0120264147	0.021438824900000004	0.0648329179	-0.0021880835999999997	-0.0146440251	0.0089629886	0.0659390714	0.093278783	-0.09178250130000001	-0.0106444471	0.011394308300000001	-0.028369895899999997	0.038532873100000004	0.0084402816	0.0255173044	0.0252061627	-0.0285618046	0.019349259299999998	0.08728890339999999	0.09069158570000001	0.0674280557	0.0556105502	0.0277705573	0.029159761699999998	-0.0432823821	0.0141050002	-0.0956544426	0.06937197490000001	0.053449176900000006	-0.036197218999999996	0.0048595955	-0.0729816278	0.060957825199999996	-0.0081310658	0.0385919384	-0.037801969500000004	-0.19664949739999998	0.0641933037	-0.058690313200000004	0.0924882418	0.0914127426	0.0896294983	0.08715231550000001	0.0840003732	0.0801980746	0.0757748583	0.07076497030000001	0.0652071985	8.717449999999997e-05	-3.494500000000026e-06	1.2211530250000178e-11	7.599393450249995e-09	0.027746100000000003	-0.052684100000000005	0.0027756143928100003	0.0007698460652100003	-0.0111312	5.129999999999892e-05	0.00012390361344000002	2.6316899999998888e-09	-0.00142213	-0.00011366999999999995	2.0224537369e-06	1.2920868899999993e-08	0.000563833	0.0	3.17907651889e-07	0.0	-0.00121975	-0.00031957800000000016	1.021300980840001e-07	1.4877900625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
337.0377673821269	-1.5259028220846176	113594.45664192867	2.3283794224457997	246.2270596327108	-1.8955611279044435	3.593151989622365	60627.76489537051	218.67235714591163	-1.2515913472162197	1.5664809004265117	47817.59977974913	1.237395	52.266201	0.1847519355	0.013800086999999999	0.0252311732	-0.017969873100000002	-0.0220175226	-0.0274225198	0.0133699209	0.0162667516	0.0767777638	0.0438320006	0.094479392	0.0314881533	-0.0323810544	-0.043044961	0.0399065053	0.01653109	-0.0105634423	-0.0662539976	-0.021469001600000003	0.0191290969	-0.000659764	-0.0100680094	-0.0206021253	0.0256289563	0.0611327591	-0.12454856019999999	-0.0079066762	-0.030653407	0.020208663	-0.0275407085	-0.1296979581	-0.008222529899999999	0.09151130310000001	0.0050981335	0.11098958869999999	0.0199935182	-0.0384233076	0.029662999199999998	0.030218387000000006	0.056119942400000004	0.0486929958	-0.0570270199	-0.07255088400000001	-0.0114915071	0.092369244	0.090938899	0.0885713748	0.08529107009999999	0.0811317903	0.07613639929999999	0.0703563777	0.0638512918	0.0566881805	0.00577915	0.005691975500000001	3.239858509260025e-05	3.339857472250001e-05	-0.0730848	-0.1008309	0.010166870394809999	0.0053413879910400005	0.00373676	0.01486796	1.39633752976e-05	0.00022105623456160006	-0.00100598	0.00041614999999999984	1.0119957604000002e-06	1.731808224999999e-07	0.000914942	0.00035110899999999995	8.371188633639998e-07	1.2327752988099993e-07	-0.0007197869999999999	0.0004999630000000001	2.49963001369e-07	5.180933253689999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
334.7766282781958	-2.2611391039311	112075.39084131726	5.1127500473263385	245.55362963155673	-0.6734300011540597	0.4535079664543569	60296.58502523174	219.6156019129488	0.9432447670371572	0.8897106905429811	48231.012603586794	1.18745	50.156582	0.27757421	0.0516474767	-0.026138308	0.0388957839	0.0405609991	-0.0870572332	0.0069887864000000004	-0.0353476067	0.0288223948	-0.008906694599999999	0.0629359835	0.03131638	0.0235512188	-0.11170618210000001	0.1059423874	0.088398083	0.0868607937	-0.0629193178	-0.1669790983	0.0681485788	-0.0329945414	0.0513860051	-0.027584087	-0.0062688628	0.0820947315	-0.068836168	0.0095959173	0.05353852480000002	-0.0027778996999999997	-0.1631132039	-0.0695931214	-0.1562745399	0.0004075568	0.0335719751	0.0632590329	0.0362861546	0.0018458402	-0.0619017	-0.021229012400000004	-0.0969755773	-0.1178046478	0.085602317	0.0597557036	-0.1324736142	0.09223330880000001	0.0903983584	0.0873671009	0.0831796512	0.0778914249	0.071572405	0.0643062155	0.056189015300000006	0.047328225099999996	0.0197208	0.01394165	0.0001943696047225	0.00038890995264	0.0351861	0.10827089999999999	0.01172258778681	0.0012380616332099998	0.0506451	0.04690834	0.00256492615401	0.0022003923615556	-0.0017305999999999995	-0.0007246199999999996	2.9949763599999986e-06	5.250741443999993e-07	0.000215893	-0.000699049	4.6609787449e-08	4.88669504401e-07	2.56104e-05	0.0007453974000000001	5.5561728392676e-07	6.558925881600001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
339.46627432385213	4.689646045656332	115237.35140331686	21.992780033540072	248.6448401716557	3.091210540098956	9.55558260321888	61824.2565439882	220.78389104146942	1.1682891285206267	1.3648994878194856	48745.52654341143	1.311417	55.392784	0.37476748	0.0263927756	0.0692417536	0.022149299700000003	0.05018159480000002	-0.031345823700000004	-0.0513933959	-0.0444649203	0.010885309099999999	0.045569968499999995	0.038132786200000005	-0.0936948013	0.0190037786	-0.0230116155	0.048567411500000005	-0.0402768124	0.0354658843	-0.0894094362	-0.0104049974	0.0347356766	0.05359078900000002	0.028442059900000007	-0.0381434245	-0.0681703813	-0.0287239185	-0.0463700901	0.044571687199999994	-0.0118909006	-0.0161616319	-0.0282225661	0.0180336831	0.0364493564	0.1197552175	-0.07521622389999999	0.059241965099999995	0.1674882417	-0.0176663571	0.10713191789999996	-0.0017414095000000001	-0.0218962314	0.0798967835	0.1589378791	0.0162992895	0.0140781246	0.09208046130000001	0.08979151710000001	0.0860186637	0.0808242521	0.0742941259	0.066536203	0.0576786922	0.0478679739	0.0372661819	0.05828380000000001	0.03856300000000002	0.001487104969000001	0.003397001342440001	-0.187966	-0.2231521	0.04979685973441001	0.03533121715600001	-0.0173587	-0.0680038	0.00030132446569	0.00462451681444	-0.00134431	0.00038628999999999964	1.8071693761e-06	1.4921996409999974e-07	0.000563833	0.00034794000000000003	3.17907651889e-07	1.2106224360000006e-07	0.000192352	0.00016674160000000002	2.7802761170560008e-08	3.6999291904000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
