csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58
356.1404298297961	n/a	126836.00575935193	n/a	254.9843568676043	n/a	n/a	65017.02224718578	228.2266483920591	n/a	n/a	52087.403036272575	n/a	n/a	n/a	0.0045055521	-0.1091916165	0.05848017320000001	0.012042594299999999	-0.1355939069	0.024616608999999998	-0.0266469408	0.07127498780000001	-0.09426277109999999	-0.0126238384	0.055362597699999995	-0.015263473100000001	0.1295854645	-0.0080795474	0.0035022191999999996	-0.1053927489	0.052947884900000006	-0.0256383167	0.0020567533	0.0706721869	0.036812987400000004	-0.0400622864	-0.048271518099999994	0.0348638192	-0.0475967301	-0.1514501878	0.1151428723	0.059527011	0.021495012799999998	0.054608146100000005	-0.004212926	0.0928455409	0.0928391566	0.09282851630000001	0.09281362060000001	0.0927944701	0.0927710658	0.0927434086	0.0927115	0.0926753413	-0.061596800000000014	n/a	n/a	0.0037941657702400006	-0.0071869	n/a	n/a	5.165153161e-05	0.0714766	n/a	0.005108904347560001	n/a	-0.00122645	n/a	1.5041796025e-06	n/a	-0.000219662	n/a	4.8251394244e-08	n/a	0.00038943	n/a	n/a	1.516557249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
350.9140439658576	-5.226385863938504	123140.66625247186	27.315109198776216	255.80784601391144	0.8234891463071392	0.6781343740856609	65437.65408227703	226.44400908384446	-1.782639308214641	3.1778029031919734	51276.88924996423	0.8061689999999999	34.341824	0.16441460000000002	0.0086098928	-0.0678896495	-0.0164910531	-0.0029937766	-0.0580510421	0.033048866499999996	0.0273536702	-0.0227735249	-0.063039187	0.0583792727	0.09841637140000001	-0.0248809113	0.0531350246	-0.0189432068	-0.0413537586	0.0088308629	0.0115487181	-0.0806099518	0.0070096559999999995	0.0945928034	0.10543686960000001	0.0192861938	-0.023649513799999997	-0.0005150889	-0.0729767873	-0.0875604207	-0.017070811	0.0119717092	0.05784891530000001	0.0764785367	0.0328388181	0.09282851630000001	0.0927710658	0.0926753413	0.09254138220000001	0.092369244	0.0921589975	0.0919107295	0.09162454240000001	0.0913005544	-0.0616285	-3.1699999999988675e-05	1.0048899999992822e-09	0.00379807201225	-0.0851897	-0.0780028	0.006084436807839999	0.007257284986089999	0.12518	0.053703399999999984	0.015670032399999995	0.0028840551715599984	-0.000911476	0.00031497400000000004	8.30788498576e-07	9.920862067599997e-08	-0.000503035	-0.000283373	2.53044211225e-07	8.030025712899997e-08	0.000444617	5.518699999999994e-05	3.045604968999994e-09	1.9768427668899995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348.39392803358254	-2.5201159322750755	121378.3290906691	6.3509843121066725	253.6188389245031	-2.189007089408335	4.791752037479951	64322.51545741305	225.5571215621121	-0.8868875217323762	0.786569476204596	50876.01508738541	0.7834399999999999	33.373581	0.10329465	-0.0008137967999999999	-0.0172244825	-0.017164642	-0.007525985400000002	-0.0257000068	-0.0019060182999999999	-0.0158320101	0.0182442146	0.0209179704	0.0354103711	0.0084770783	-0.013526456000000001	0.0057404362	-0.0130705434	-0.05373779309999999	-0.011216585900000001	-0.025301352000000003	0.010268457	-0.0180121798	0.0264940091	0.0189822845	0.0006197441	-0.09236119300000001	0.0013617206	-0.0094956149	0.0967908122	-0.094629379	-0.033775417200000005	0.0465837692	0.0525413266	0.0336123345	0.0927944701	0.0926349341	0.092369244	0.09199770410000001	0.09152074019999999	0.090938899	0.0902528472	0.08946337089999999	0.0885713748	-0.0725451	-0.010916600000000005	0.00011917215556000012	0.0052627915340100005	-0.0223107	0.06287899999999999	0.0039537686409999995	0.00049776733449	0.125123	-5.6999999999973745e-05	0.015655765129000004	3.2489999999970063e-09	-0.00107915	-0.00016767400000000006	1.1645647225e-06	2.811457027600001e-08	-0.00017789900000000005	0.000325136	3.1648054201000016e-08	1.0571341849599998e-07	0.000348586	-9.6031e-05	9.221952961e-09	1.2151219939599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348.13025009655394	-0.26367793702860354	121194.6710322892	0.06952605447566021	254.26735838961812	0.6485194651150152	0.4205774966330655	64651.8895424345	226.40881323217098	0.8516916700588979	0.7253787008477146	51260.950709200086	0.813714	34.663222999999995	0.16253795	0.0024015371	-0.036602168399999996	-0.0367269188	-0.00011872969999999999	-0.02128948	-0.011107903	0.0067163338	-0.0188809585	0.0522053658	0.0418417216	-0.05801316	-0.0040887568	0.0086270911	-0.0013557272	-0.0418876845	0.0416807679	-0.0451364286	0.014320993899999999	-0.0591713166	0.0275288661	-0.10597200640000001	0.044661361	-0.0889219348	0.0009817895	0.08557814890000001	-0.0160536592	-0.0509862225	0.0281607614	0.0328047569	-0.0781132388	-0.0679728667	0.0927434086	0.0924308615	0.0919107295	0.0911841808	0.0902528472	0.08911882019999999	0.0877846467	0.0862533231	0.0845282884	-0.0426112	0.029933900000000006	0.0008960383692100004	0.00181571436544	0.042488	0.0647987	0.00419887152169	0.001805230144	0.0947203	-0.03040270000000002	0.008971935232089999	0.0009243241672900012	-0.00148667	-0.00040752	2.2101876889000003e-06	1.6607255039999994e-07	-0.000409886	-0.000231987	1.68006532996e-07	5.381796816899998e-08	0.000457132	0.000108546	1.1782234116e-08	2.08969665424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348.79168537225837	0.6614352757044344	121655.63978482047	0.4374966239462012	254.62542238064805	0.3580639910299226	0.12820982167227649	64834.105722523425	225.88533197927387	-0.5234812528971133	0.2740326221347315	51024.18320338677	0.8092590000000001	34.473454	0.07938869999999999	0.0068006935	-0.0431312957	-0.0263516391	0.006784251	-0.027910708700000002	-0.005958534200000001	-0.0193851706	-0.030544031200000002	-0.0036699098999999997	0.036493178700000004	-0.0642596919	0.0049971447	0.023180285699999997	-0.0137944566	-0.0505787452	0.0236726521	0.0162672526	-0.004636243	0.0023133418	0.0317424891	-0.046854016799999995	-0.0319644617	-0.080611933	-0.044499308	-0.032847178	0.0593562463	-0.016859222099999998	0.028319756800000002	-0.0158122084	0.020928488000000002	-0.0085274933	0.0926753413	0.0921589975	0.0913005544	0.09010319859999999	0.0885713748	0.0867107692	0.0845282884	0.0820320339	0.0792312721	-0.061622400000000015	-0.019011200000000013	0.0003614257254400005	0.0037973201817600006	0.0410357	-0.0014523000000000036	2.10917529000001e-06	0.0016839286744899993	0.123107	0.0283867	0.015155333449	0.0008058047368900001	-0.0012624	0.00022426999999999994	1.5936537600000003e-06	5.029703289999997e-08	-0.000196646	0.00021324	3.866964931599999e-08	4.5471297600000006e-08	0.000283872	-0.00017325999999999995	3.001902759999998e-08	8.0583312384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348.1067441157814	-0.6849412564769749	121178.3052988901	0.4691445248242573	253.4949383376556	-1.1304840429924354	1.2779941714605223	64259.68376281182	226.1089136506349	0.22358167136104606	0.04998876376859883	51125.24083227028	0.789378	33.626549	0.183909215	0.0106841517	-0.011740523700000002	-0.045082551900000004	-0.0008850608000000002	-0.0201872865	0.0058798942	0.0357076813	0.0128414016	0.0354595239	0.0375257299	-0.0490917536	-0.0118154023	0.00019356490000000005	-0.0202564854	-0.0410810271	0.006185490300000001	-0.05673410950000001	-0.031853471200000004	-0.0064232796	-0.0461459288	0.0058127404	-0.1702883448	-0.0644796601	-0.0579476141	-0.021668671299999998	0.031065009100000002	0.0922492975	-0.039281031699999996	0.0058137098	-0.0060936821	0.024800754300000002	0.09259028039999999	0.0918195415	0.0905397255	0.0887579282	0.0864840284	0.0837306334	0.0805130088	0.07684899419999999	0.07275890410000001	-0.0936103	-0.0319879	0.00102322574641	0.00876288826609	-0.0168178	-0.0578535	0.00334702746225	0.00028283839684000003	0.162163	0.039056000000000014	0.026296838569	0.0015253711360000005	-0.00197225	-0.0007098499999999999	3.8897700625e-06	5.038870224999999e-07	-0.000278453	-8.180700000000004e-05	7.753607320900002e-08	6.692385249000007e-09	-2.47073e-05	-0.0003085793	9.522118438849e-08	6.1045067329e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
349.05756660816917	0.950822492387772	121841.18480641645	0.9040634120304948	254.3140750043311	0.8191366666754902	0.6709848786922332	64675.648745308536	227.34672115395162	1.2378075033167022	1.5321674152671276	51686.531619452624	0.87436	37.24667700000001	0.245003215	0.0094121025	-0.0022690403	0.0301914342	-0.0001716698	-0.021461775099999997	-0.0485472107	0.0088368701	0.011125230500000001	0.0032590851	-0.0011348502	-0.0957515881	-0.0036442547	0.010452663000000001	0.050886677400000004	0.021345619500000003	0.00048825720000000004	-0.014971688899999997	0.0064627344	-0.0553926301	0.09519729130000001	-0.050641247800000004	0.0344541768	-0.13258517390000002	-0.0339647924	-0.08795410779999999	-0.032130711	-0.0055507733	0.0255122264	-0.0638507431	-0.013976374299999999	0.0220910889	0.0924882418	0.0914127426	0.0896294983	0.08715231550000001	0.0840003732	0.0801980746	0.0757748583	0.07076497030000001	0.0652071985	-0.0609931	0.032617200000000006	0.0010638817358400003	0.00372015824761	0.0910016	0.1078194	0.011625023016360002	0.008281291202560001	0.0942315	-0.06793149999999999	0.008879575592250001	0.004614688692249999	-0.00170464	0.00026760999999999994	2.905797529600001e-06	7.161511209999997e-08	-0.000174362	0.000104091	3.0402107044e-08	1.0834936281e-08	0.000336294	0.00036100129999999995	1.3032193860169e-07	1.1309365443599999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
349.25874760105836	0.2011809928891921	121981.67277585977	0.04047379189988117	255.03716695380157	0.7230919494704722	0.5228619673890079	65043.95652782125	227.0917678530614	-0.2549533008902074	0.06500118563481264	51570.67102662874	1.094861	46.639755	0.15792261	-0.0138395799	-0.042867767300000005	0.0200419643	0.0246071614	-0.0166597515	-0.0185362942	-0.0418481592	-0.0657643583	-0.0319687388	-0.0028346874	-0.0519762625	0.0230475276	0.0394476461	0.023364672799999996	0.0067766673	0.0533971045	0.0389952425	0.0135102495	-0.005734513199999999	0.054315698899999994	0.058352200099999994	0.038542307799999995	0.0572800207	0.019488552	-0.0584525329	0.049146498	0.0867721628	-0.017977688500000002	0.0226303339	0.0012794248	-0.0763511515	0.092369244	0.090938899	0.0885713748	0.08529107009999999	0.0811317903	0.07613639929999999	0.0703563777	0.0638512918	0.0566881805	-0.0220485	0.0389446	0.0015166818691599994	0.0004861363522500001	0.038644	-0.0523576	0.0027413182777600003	0.0014933587359999998	0.0770836	-0.01714790000000001	0.00594188138896	0.00029405047441000024	-0.00112912	0.0005755200000000003	1.2749119744e-06	3.3122327040000017e-07	-7.37188e-05	0.00010064319999999999	5.434461473440001e-09	1.012905370624e-08	2.3007e-05	-0.000313287	9.8148744369e-08	5.29322049e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
347.57449889869895	-1.6842487023594117	120808.03228468169	2.836693691399362	254.90107942398552	-0.1360875298160522	0.0185198157714349	64974.56029151298	226.4751575332164	-0.6166103198450229	0.3802082865393816	51290.996979695185	0.8923260000000001	38.012016	0.227809106	0.0084122026	0.014992166999999999	0.0021507431	-0.0070750920999999994	0.0195312405	0.0005542847	-0.0005140854	-0.0021506797	0.0037100481	-0.0279886054	0.0040687363	0.00038278790000000003	-0.0144865535	-0.0013276104999999999	0.003069874	-0.0077829766000000015	0.0027634142999999997	-0.0058259824	-0.0250826748	0.0023203822	0.04810500559999999	0.0102333776	0.1071541608	0.0118656659	0.10545147199999999	-0.0211361146	0.0277793889	-0.0219577376	-0.03258601	0.028920794	-0.0011181815	0.09223330880000001	0.0903983584	0.0873671009	0.0831796512	0.0778914249	0.071572405	0.0643062155	0.056189015300000006	0.047328225099999996	-0.0367471	-0.014698599999999997	0.00021604884195999984	0.0013503493584099998	-0.0008978309999999998	-0.039541831	0.001563556398832561	8.061005045609995e-07	0.182127	0.1050434	0.033170244129000014	0.011034115883560002	-0.00195464	-0.0008255200000000003	3.8206175296000016e-06	6.814832704000002e-07	-0.000606813	-0.0005330942	3.68222016969e-07	2.8418942607364003e-07	1.11157e-05	-1.18913e-05	1.4140301568999996e-10	1.2355878648999995e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
346.6056662946607	-0.9688326040382548	120135.48790756571	0.938636614647546	253.09770202994088	-1.8033773940446447	3.2521700253512558	64058.44677283674	226.3914070157288	-0.08375051748760143	0.007014149179441032	51253.069170561364	0.810809	34.539467	0.087937269	-0.0097465134	0.0393109223	-0.0282657396	0.0072656729000000015	0.0340673784	0.0156382706	0.038951209199999996	0.00019136189999999998	0.0753179794	-0.0173879934	0.008681639599999999	0.017185198	-0.0295236029	-0.0231960641	0.0035642996999999997	-0.0002988763	-0.0666960752	-0.0094871465	0.0399862895	-0.1036704684	-0.12026136859999999	-0.018276837	0.09454374759999999	0.0479963812	0.0183551943	-0.0380821576	0.0477465338	0.0414912338	-0.0349129055	-0.033825685	0.051233328200000004	0.09208046130000001	0.08979151710000001	0.0860186637	0.0808242521	0.0742941259	0.066536203	0.0576786922	0.0478679739	0.0372661819	-0.06454410000000001	-0.02779700000000001	0.0007726732090000006	0.0041659408448100005	-0.0484998	-0.047601969	0.002265947452676961	0.00235223060004	0.177739	-0.004388000000000003	0.031591152121000006	1.9254544000000028e-05	-0.0018908	6.38399999999999e-05	3.5751246400000007e-06	4.075545599999988e-09	-0.000576138	3.0674999999999966e-05	3.31934995044e-07	9.409556249999984e-10	-5.73753e-05	-6.8491e-05	4.6910170810000006e-09	3.29192505009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
