csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
353.1678478796325	n/a	124727.52877593125	n/a	250.08596139755505	n/a	n/a	62542.988088139406	231.82166218552516	n/a	n/a	53741.28305845975	n/a	n/a	n/a	0.0204615879	-0.0037089578000000004	0.1264710607	0.024311646699999998	-0.1036003086	0.1074538786	-0.152863504	0.10969437900000001	-0.0846178142	0.1423711917	-0.0539189459	0.049379157800000004	-0.053816860599999995	0.203958666	-0.0777079583	0.0045405771	0.0289776552	-0.0327438342	0.1467527758	-0.0797390666	0.148516098	-0.0905668847	0.11915307369999999	-0.0537617929	0.0886686943	-0.09084105519999999	0.032375621800000004	0.0431146544	0.0130085151	0.0125308148	-0.034675821600000004	0.0044464055	0.1092215425	0.0390747188	0.0035169349	0.01695755	0.055202438300000004	0.0132320208	-0.0091386239	-0.0905843932	0.0928455409	0.0928391566	0.09282851630000001	0.09281362060000001	0.0927944701	0.0927710658	0.0927434086	0.0927115	0.0926753413	-0.00984659	n/a	n/a	9.69553346281e-05	-0.0571895	n/a	n/a	0.00327063891025	-0.011873200000000002	n/a	0.00014097287824000004	n/a	0.0	n/a	0.0	n/a	0.0013940300000000005	n/a	1.943319640900001e-06	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348.24633777429983	-4.921510105332686	121275.51177321175	24.221261716891746	249.47384083234584	-0.6121205652092101	0.3746915863520429	62237.19725964263	229.47669960590525	-2.3449625796199034	5.49884949981763	52659.555662018865	0.96871	38.603489	0.09552869	-0.0198046279	0.09744254279999999	0.059537130999999986	-0.0335089813	-0.06252114389999999	0.10693899300000001	-0.01379153	0.0613874793	-0.0161979921	0.0123309222	-0.0606368263	-0.0894871694	-0.0995076126	-0.0695242812	-0.0054794245999999994	-0.006099059	-0.0218920218	0.0394162963	0.1244679516	-0.0036773308	0.0755200863	-0.0144960055	-0.0248988085	-0.10265402960000004	0.0785031649	0.044826399100000004	0.0101695137	0.0222227253	-0.025559158399999997	0.0671857442	-0.1335462928	0.0101199477	0.009024375	-0.036133462799999995	-0.0658977716	-0.1208057845	-0.0648538691	-0.056007625400000004	-0.1282541662	0.1055639949	0.09282851630000001	0.0927710658	0.0926753413	0.09254138220000001	0.092369244	0.0921589975	0.0919107295	0.09162454240000001	0.0913005544	-0.0248082	-0.014961609999999997	0.00022384977379209995	0.0006154467872399999	-0.0946041	-0.03741460000000001	0.0013998522931600009	0.008949935736810003	-0.00490737	0.006965830000000003	2.4082280316900006e-05	4.8522787588900016e-05	0.000664933	0.000664933	4.4213589448900006e-07	4.4213589448900006e-07	0.00133523	-5.880000000000056e-05	1.7828391529e-06	3.457440000000066e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345.0094725401837	-3.236865234116124	119031.53614245578	10.477296543829627	250.0732897001764	0.5994488678305459	0.3593389451433232	62536.65022146835	227.7988285000468	-1.6778711058584577	2.8152514478746835	51892.30626599374	0.8744299999999999	34.846394000000004	0.10662164999999996	-0.0045166431	0.0831820612	-0.010273068599999999	-0.0225264383	-0.008848429	0.056773473899999996	0.030981066499999998	-0.0354779873	0.019524349099999998	-0.026343932200000003	-0.058630834000000014	-0.0061538927	-0.0394296638	-0.05350254	-0.0185435165	0.0244552506	-0.0107066101	0.069224286	0.0307465944	0.0471280166	-0.0079114837	0.0312771211	-0.0289825925	-0.0362394436	0.04411967519999999	0.0042429842	-0.012633956299999999	-0.0058000288	0.0435520291	-0.082461909	0.0092757451	-0.0566968459	0.0524636008	0.0104584095	0.0559270736	-0.0474500056	-0.0491621326	-0.0364045596	0.0348707643	0.0455900459	0.0927944701	0.0926349341	0.092369244	0.09199770410000001	0.09152074019999999	0.090938899	0.0902528472	0.08946337089999999	0.0885713748	-0.0418427	-0.017034499999999998	0.00029017419024999987	0.0017508115432899995	-0.0737233	0.0208808	0.0004360078086400002	0.005435124962890001	-0.00953822	-0.00463085	9.09776407684e-05	2.14447717225e-05	0.0013032400000000006	0.0006383070000000006	1.6984344976000015e-06	4.074358262490008e-07	0.00105346	-0.00028177	1.1097779716e-06	7.939433289999997e-08	0.000361433	0.000361433	1.3063381348900002e-07	1.3063381348900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.47933455709574	-1.5301379830879682	117978.05326778529	2.341322247288516	248.85499650934383	-1.2182931908325545	1.4842382988289664	61928.809287665536	227.51166627070202	-0.2871622293447729	0.08246214596225993	51761.55828927129	0.7335899999999999	29.23386	0.111647862	0.0140286866	0.05967267480000001	-0.043885765199999996	-0.0030830721	0.020259877199999998	0.038776262400000004	0.04506619519999999	-0.045942879900000004	-0.0023820164	-0.09219663800000001	-0.0645536491	-0.024700839	-0.0096635851	0.0548022811	-0.026042736099999998	-0.005351734699999999	0.0005193769	0.0659106422	-0.010137676	0.0583235934	-0.0138716924	0.0419764396	-0.0858380905	0.0272644758	0.0433123406	0.0337371641	0.0277606375	-0.0270505009	-0.045876223	-0.0735358578	0.006537430899999999	0.0503501688	-0.0535329011	0.06464815480000001	-0.07550618469999999	0.0322056867	0.0836467145	0.0712063401	0.041156487900000004	-0.0180716626	0.0927434086	0.0924308615	0.0919107295	0.0911841808	0.0902528472	0.08911882019999999	0.0877846467	0.0862533231	0.0845282884	-0.0248063	0.017036399999999997	0.0002902389249599999	0.00061535251969	0.00205531	0.07577861000000001	0.005742397733532101	4.2242991961e-06	0.000189682	0.009727902	3.5979261124000007e-08	9.4632077321604e-05	0.00146314	0.00015989999999999928	2.1407786596e-06	2.556800999999977e-08	0.00105346	0.0	1.1097779716e-06	0.0	0.000383632	2.2198999999999928e-05	4.927956009999968e-10	1.4717351142399996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342.68182225871965	-0.7975122983760912	117430.83130655672	0.6360258660611154	248.59742486466772	-0.25757164467611915	0.06634315214116097	61800.679649344114	227.85684709468944	0.3451808239874197	0.11914980124863402	51918.74276793269	0.7529059999999999	30.003618	0.079054622	-0.0199809977	0.0719598665	-0.0236689252	-0.0334617263	-0.0026520064000000003	0.0115380285	0.026285751800000003	-0.07583454440000001	0.09522108580000001	-0.060282650800000004	0.0079616813	-0.037293340099999996	0.0383200682	-0.0413739958	-0.0184523498	0.045793670300000006	-0.013298743100000001	0.0786667646	-0.0195424877	0.027890790899999997	-0.093034645	-0.0302321884	-0.0697856984	0.0295441666	-0.005828728	0.0576503252	-0.0302856744	-0.0171038354	-0.07648374	-0.012637726200000001	0.0007822778999999999	0.0528322201	-0.0173983305	0.1932884182	0.0766299596	-0.0718704656	0.0985306986	0.1080101259	0.0401556898	0.001041225	0.0926753413	0.0921589975	0.0913005544	0.09010319859999999	0.0885713748	0.0867107692	0.0845282884	0.0820320339	0.0792312721	-0.0248101	-3.8000000000017195e-06	1.4440000000013064e-11	0.00061554106201	0.0427529	0.04069759	0.0016562938318081	0.00182781045841	-0.0221816	-0.022371282	0.0004920233785599998	0.0005004742583235238	0.00142809	-3.505000000000001e-05	2.0394410481e-06	1.2285025000000008e-09	0.0008335219999999997	-0.00021993800000000025	6.947589244839997e-07	4.837272384400012e-08	0.000318981	-6.465099999999999e-05	4.179751800999999e-09	1.0174887836099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342.82166570243413	0.13984344371448287	117526.6944749915	0.019556188749925738	248.58682201584068	-0.010602848827033995	0.00011242040324893615	61795.40807993525	228.24047391872432	0.3836268240348773	0.14716954011908667	52093.71393464388	0.8059649999999999	32.118015	0.12224369999999997	0.0042042437	0.027202094	-0.0427224618	-0.0001483835	0.0415404252	0.0123227027	0.0457007445	-0.0579854492	0.0293343755	-0.0710276754	-0.0647346783	0.014555203300000001	0.0714922936	-0.0198131333	0.00040975949999999994	-0.020969022099999998	0.001190293	0.0425414353	-0.034871750099999994	0.0711144958	-0.053535396900000004	0.0263588831	-0.0494671509	0.0836206093	0.04985083480000002	0.027462099900000002	0.0109090625	-0.0333366192	0.08699921390000001	0.0658213709	0.0140134526	0.0043779486	-0.10809178539999999	-0.0332512686	-0.013591405700000002	0.0280810735	0.0698027196	0.0422532329	-0.0381491349	-0.049163809	0.09259028039999999	0.0918195415	0.0905397255	0.0887579282	0.0864840284	0.0837306334	0.0805130088	0.07684899419999999	0.07275890410000001	-0.0288289	-0.004018799999999996	1.6150753439999968e-05	0.0008311054752099999	0.0239903	-0.0187626	0.00035203515875999983	0.00057553449409	0.009946300000000005	0.0321279	9.892888369000012e-05	0.00103220195841	0.000550534	-0.0008775559999999999	3.03087685156e-07	7.701045331359999e-07	0.00049265	-0.00034087199999999977	2.4270402249999995e-07	1.1619372038399985e-07	0.000190721	-0.00012826	1.64506276e-08	3.6374499840999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.8959228966161	1.074257194181996	118264.40578491535	1.1540285192517747	249.7745996905369	1.1877776746962354	1.410815804506796	62387.35065056796	229.97603557232281	1.7355616535984952	3.0121742534415423	52888.976937562285	1.048745	41.792931	0.3841485	0.007937093000000001	-0.06724532309999999	-0.0405649461	0.0155564469	0.0407854587	-0.0833905172	-0.0295258401	-0.0197065357	0.1220452572	0.0484251058	0.0375827723	-0.0338193872	0.0103525714	0.0325555724	0.0825825568	-0.002848887	0.0166608931	-0.046605745	-0.0789359437	-0.028283297000000002	-0.0799911675	-0.1005032656	-0.018960727900000002	-0.010080204300000001	-0.064331086	0.0285397868	0.054372540899999995	0.046291840099999995	0.008755172299999999	-0.0564262036	0.1205710704	0.034315303	0.11955601199999999	0.0217050055	-0.081011868	-0.017617346399999997	-0.0907181202	-0.0208285855	0.0369008895	-0.0562846556	0.0924882418	0.0914127426	0.0896294983	0.08715231550000001	0.0840003732	0.0801980746	0.0757748583	0.07076497030000001	0.0652071985	-0.0248579	0.003970999999999995	1.5768840999999962e-05	0.0006179151924100001	0.271433	0.24744270000000002	0.06122788978329	0.07367587348899997	0.06931	0.059363699999999985	0.0048038761	0.0035240488776899993	-0.000458657	-0.001009191	2.1036624364899995e-07	1.018466474481e-06	0.000338297	-0.00015435299999999998	1.1444486020899999e-07	2.3824848608999998e-08	-0.000113157	-0.000303878	9.234183888400001e-08	1.2804506649e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
347.47883844184975	3.582915545233618	120741.54316489713	12.837283804276714	251.33554592273083	1.5609462321939134	2.4365531398003744	63169.55664427714	231.7091974688052	1.733161896482386	3.0038501594184215	53689.15219163776	1.017643	40.553474	0.48883775	-0.0433565551	-0.0981266466	0.0702257293	-0.028540631099999998	0.013378671000000002	-0.05779527070000001	-0.0039931823	0.0998637485	0.1231636799	0.1611577944	0.0543592316	-0.0350572494	0.049284170700000005	-0.0750210474	-0.0397666551	0.0190853829	-0.024688932099999998	-0.1288872718	0.0319477995	-0.0512613959	-0.0482619864	-0.11295253279999999	0.0260192846	-0.09048796140000001	-0.0015995239000000001	0.0286269754	-0.11055252789999999	0.1717170255	0.0176907566	0.0491329645	0.0062593126	-0.043076027999999995	0.030457995	-0.1065928805	-0.0248162283	0.12007395189999999	-0.0227846431	0.0756783025	0.0540759824	0.0059548097999999995	0.092369244	0.090938899	0.0885713748	0.08529107009999999	0.0811317903	0.07613639929999999	0.0703563777	0.0638512918	0.0566881805	0.031791	0.0566489	0.00320909787121	0.001010667681	-0.08740879999999998	-0.3588418	0.12876743742723998	0.0076402983174399955	0.0268344	-0.042475599999999995	0.0007200850233599999	0.00180417659536	-0.00036083	9.782699999999992e-05	1.301982889e-07	9.570121928999986e-09	0.00070962	0.000371323	5.035605444e-07	1.3788077032899999e-07	-0.000261436	-0.00014827899999999994	2.198666184099999e-08	6.834878209599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
346.66516263218455	-0.8136758096651988	120176.73498279894	0.6620683232343169	250.50593765353298	-0.8296082691978484	0.6882498803214496	62753.22479967575	230.72501157527856	-0.9841858935266429	0.9686218730168368	53234.03096641242	0.915469	36.481819	0.06133930000000001	-0.0133013952	-0.0788572989	0.0363981929	-0.00011395969999999999	0.0286837782	-0.032034868700000003	0.055614650999999994	0.0732224117	0.0329818321	0.054772681100000005	-0.0444089721	0.05962963950000001	-0.09601491029999999	-0.0655392337	-0.0144347948	0.017229938700000003	-0.0063736054	-0.09606936640000001	0.0112252051	0.0122818319	0.008843900200000001	0.0185891499	-0.0165057358	-0.11454214310000001	0.06873219030000001	-0.056418409100000004	-0.0314257568	0.0659157802	0.0645171885	0.0288340948	0.0126344723	-0.09164207140000001	-0.10537181720000001	-0.029339414700000007	0.119809513	-0.0427331316	-0.0134032028	0.0158155983	-0.040680513599999996	0.0049165847	0.09223330880000001	0.0903983584	0.0873671009	0.0831796512	0.0778914249	0.071572405	0.0643062155	0.056189015300000006	0.047328225099999996	0.0199463	-0.0118447	0.00014029691808999998	0.00039785488369	-0.10945	-0.022041200000000025	0.0004858144974400012	0.0119793025	0.0283723	0.0015379000000000018	0.00080498740729	2.3651364100000053e-06	-0.000212701	0.00014812900000000004	4.5241715400999996e-08	2.194220064100001e-08	0.000972263	0.000262643	9.45295341169e-07	6.898134544900001e-08	-0.000153898	0.000107538	1.1564421443999995e-08	2.3684594404e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345.8606151364486	-0.8045474957359602	119619.5651025626	0.6472966728950049	249.3238493123537	-1.1820883411792806	1.3973328463519834	62162.381835929256	229.59709543111347	-1.1279161441650842	1.2721948282682312	52714.82623040383	0.8080509999999999	32.201141	0.16185345	0.0090581692	-0.0120670401	0.0235358308	0.032279152900000004	0.0313145042	0.009079918499999999	0.0680898862	0.0304188531	-0.0434131739	0.0191831756	0.012435178600000001	0.0404421222	-0.0890947634	-0.077773744	-0.0888674553	-0.009455777700000001	0.0181100119	-0.0390654302	0.0137008149	0.0487343369	0.028248022	0.0754660692	-0.0103588181	-0.09587952599999999	0.0101301599	-0.07318185469999999	-0.1041217598	0.0096704338	0.0025253249	0.0459821663	-0.0411192465	-0.0130417117	0.0067595815	-0.0170515267	-0.0317634812	0.0828890075	0.0983862432	-0.09238196679999999	-0.0485389263	0.0189655482	0.09208046130000001	0.08979151710000001	0.0860186637	0.0808242521	0.0742941259	0.066536203	0.0576786922	0.0478679739	0.0372661819	-0.0333927	-0.053339	0.002845048921	0.0011150724132899998	-0.100361	0.009089	8.2609921e-05	0.010072330321000002	0.011890800000000005	-0.016481499999999996	0.00014139112464000013	0.0002716398422499999	0.000553773	0.0007664740000000001	3.0666453552900004e-07	5.874823926760001e-07	0.000460722	-0.000511541	2.12264761284e-07	2.61674194681e-07	0.000226966	0.000380864	1.4505738649599994e-07	5.1513565156e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
