csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1511.8474603717154	n/a	n/a	2285682.743432406	1205.6159101863475	n/a	1453509.722894455	n/a	1339.4463042360953	n/a	1794116.4019317343	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	-1.67425e-09	n/a	n/a	2.8031130625e-18	-9.77121e-09	n/a	n/a	9.547654486409999e-17	0.00013932	n/a	1.94100624e-08	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0
1488.5186085582789	-23.328851813436586	544.2353269332834	2215687.6480242745	1203.5385517512532	-2.077358435094311	1448505.045551504	4.315418067857485	1322.7219568968515	-16.724347339243874	1749593.3752570362	279.7037939236737	1.832384	29.487089	0.22436197944546	-0.048582174400000004	0.0933427571	0.0980259955	0.0494299976	-0.0893389226	0.0781848908	-0.077181207	0.07836382559999999	-0.2307295056	0.1439016441	-0.2648766775	0.0272603163	-0.1967937954	0.1565043229	-0.1365390477	0.1778886764	-0.1024044425	0.06195479690000001	-0.0066012236	0.1028665057	-0.1062756915	0.1643024985	-0.1226822297	0.0363842326	-0.0682090444	0.0004072085	-0.0683829521	0.1263637462	-0.2324045884	0.0796863464	0.0522387396	-0.05652478900000001	0.0467643164	-0.2134532163	0.1392727791	-0.0374945514	0.1526900752	-0.2016838346	0.034594343799999996	-0.101939932	0.1547828982	-0.1251981452	0.1483692415	-0.1076186021	0.0397237732	-0.028991410899999997	0.1793368124	-0.13568228529999998	0.031025043399999997	-0.12415347339999999	0.0198771295	-0.11380897039999999	0.0458196109	-0.1033787727	0.0711643204	-0.07692326669999999	0.1703729817	0.12450533039999999	0.124477639	0.1244314912	0.0	0.008767119999999998	0.008767119999999998	7.686239309439996e-05	7.686239309439996e-05	0.0598779	0.05987790167425	0.0035853631089111508	0.00358536290841	0.148444	0.14844400977121	0.022035624036955092	0.022035621136	-6.13896e-06	-0.00014545896000000002	3.76868298816e-11	2.1158309044281598e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1483.8262780678451	-4.692330490433734	22.017965431454076	2201740.423484674	1201.9708310036044	-1.5677207476487638	1444733.8785834953	2.4577483426083986	1315.7288505607978	-6.993106336053642	1731142.408198038	48.90353622735361	1.504165	24.205317	0.11265107799999995	0.0862756012	-0.075118381	0.0889818581	0.1261755786	0.0487028862	0.049671391399999994	-0.0066250821	-0.13087528380000002	-0.21472648530000002	-0.0557196421	0.1901807438	0.0247181411	-0.017672312199999998	0.1960428298	-0.20865177329999998	0.0066207035	-0.0831022846	-0.14259415949999998	0.0590856649	-0.0117774951	-0.0972215032	-0.1529794904	0.2629205938	0.21094289510000008	-0.0928053373	-0.1236399899	-0.033269854700000004	-0.0156691903	0.055510008799999996	0.0653021771	0.1166944381	-0.0167632882	-0.11396178900000001	-0.2083591272	-0.0192516044	0.0882648576	-0.1189107551	0.1471895912	0.0850202132	-0.1039384843	0.1333460517	-0.09607496199999999	0.1463716514	0.17512538100000002	-0.24104367100000001	-0.0400254314	0.1262207017	0.14068177939999998	-0.1396697553	-0.047930217000000004	-0.13551252619999998	0.052925106	0.06619495	-0.0908148533	-0.0619704829	0.12229352369999999	0.1049612006	0.1244314912	0.1241823917	0.12376759529999999	0.0	0.0259215	0.017154379999999997	0.0002942727531843999	0.0006719241622499999	0.0281871	-0.0316908	0.00100430680464	0.0007945126064099999	0.110196	-0.03824799999999999	0.0014629095039999992	0.012143158416	0.000375857	0.00038199596	1.4126848444899996e-07	1.4592091345632156e-07	-0.000129162	-0.000129162	1.6682822243999997e-08	1.6682822243999997e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1475.6631849381256	-8.163093129719527	66.63608944447414	2177581.8353817333	1202.3811050546215	0.4102740510170406	1445720.3217923727	0.16832479693793326	1313.9829512630095	-1.7458992977883554	1726551.1962098484	3.048164358017873	1.31818	21.212423	0.1080194	-0.11456757779999999	0.0043686626	-0.059639178200000004	-0.0606963115	-0.0824398583	0.0077681405	-0.08621633769999999	-0.0111787653	0.0370078646	-0.0238455361	-0.0152627244	-0.14818216380000002	0.014221281100000004	0.1589997884	0.0268981044	-0.2168961859	0.0152103817	-0.06401796230000001	-0.0607287054	-0.0888128723	0.030018893300000002	-0.058247858099999994	0.1617401515	-0.0667962277	-0.0463424021	0.1464292949	0.0119934895	0.0053096391	0.031948368399999996	-0.0370856519	-0.0227926823	-0.0282891972	0.028991696	0.016764954199999998	-0.0023754755	-0.0924171975	0.0018223544000000001	-0.0415873958	0.1444371323	-0.0171360729	0.09417978689999999	0.1721627276	0.0684664943	0.22807109879999998	-0.0471615658	0.10438114189999999	-0.1478577059	0.047750619	-0.0731014999	-0.198249793	-0.1600564104	-0.008291119599999999	-0.23111547429999998	0.0459996925	0.22559554780000002	-0.1070215085	-0.06928875820000001	0.1242838566	0.12359259759999999	0.1224433458	0.0	0.0145502	-0.011371299999999996	0.0001293064636899999	0.00021170832004	-0.0367562	-0.0649433	0.00421763221489	0.0013510182384399998	0.0918263	-0.018369700000000003	0.00033744587809000014	0.008432069371689999	0.000513397	0.00013754	2.6357647960900003e-07	1.8917251600000004e-08	-0.0	0.000129162	1.6682822243999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1481.0494699312333	5.386284993107664	29.012066026976843	2193507.5323835867	1202.181180629518	-0.19992442510351796	1445239.5910597816	0.03996977575297215	1311.4706670705073	-2.5122841925021935	1719955.3105863612	6.311571863896396	1.307756	21.044676000000006	0.07034370000000001	0.055512607400000004	-0.0027301481	-0.042208035	0.1005616081	0.0985958348	0.0546522806	0.0110825847	-0.0486939599	-0.057861121900000013	-0.0831848001	0.1269333136	0.08303285269999999	0.0529212206	0.0071695308	-0.0671202533	-0.16853002120000002	-0.1317284803	-0.049866848600000006	-0.024439250299999996	-0.0741234553	-0.0324363138	0.018944308899999998	0.1718509578	0.001510199	0.0261033011	-0.1316430205	-0.0142614786	0.029938169	0.0679872634	0.0130895001	0.0859274743	0.0062293039	-0.10245540759999999	-0.0365703425	0.0369889906	0.0971232246	-0.1845634956	0.0911859268	0.0100654263	-0.1501358542	0.0661529339	0.053680404400000006	-0.0165591023	0.0955629177	-0.08303750650000001	0.054150972699999994	-0.055090285499999996	0.0608385883	-0.0397194543	-0.11259765210000001	-0.0644983977	-0.0805938452	0.0648640918	0.07745984730000001	-0.0019820887	0.0151697128	-0.0483269241	0.1240625143	0.1227096555	0.1204658081	0.0	0.0134483	-0.0011019000000000011	1.2141836100000023e-06	0.00018085677289	-0.0136502	0.023105999999999998	0.0005338872359999997	0.00018632796004000005	0.120967	0.029140700000000005	0.0008491803964900003	0.014633015089	0.000625621	0.00011222400000000007	3.91401635641e-07	1.2594226176000016e-08	-0.000227678	-0.000227678	5.183727168399999e-08	5.183727168399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1475.3126803632074	-5.736789568025871	32.91075454781045	2176547.504840472	1202.835673738745	0.6544931092271327	1446813.6580185408	0.4283612300257994	1314.1881806433646	2.7175135728573423	1727090.5741427168	7.384880018663878	1.407526	22.650192	0.054030599999999984	-0.030602899500000006	-0.09287517349999999	-0.0503755843	-0.0437373563	-0.0979598536	-0.050186144800000006	0.0429274367	-0.0219825198	0.0286992777	-0.0055823206	-0.07926839320000001	-0.1844720118	0.0138396885	0.053291985300000004	-0.0844641642	-0.1663004944	-0.1348538553	0.0650539192	-0.052785911100000006	-0.1850696161	-0.038557322799999995	0.1780123823	-0.061150956	0.028197196400000006	-0.2053826226	0.1228828734	-0.0419634771	-0.09491833640000001	-0.013949748100000001	-0.0415416037	-0.0208053177	-0.005283709300000001	0.06404385309999999	0.0228804789	-0.0816786448	0.0031727801	0.0824497698	-0.0696439602	0.1454825141	-0.1653604265	0.0596710971	0.1480829041	-0.090080138	0.0372872316	-0.0759783044	0.1572798306	0.061899677699999996	0.0860976541	-0.0747841721	0.0194098079	0.256147307	-0.012714071	0.0314518636	0.0236749298	-0.1233972459	-0.3053402813	-0.0204471559	0.12376759529999999	0.1215356597	0.11784553310000001	0.0	0.0103513	-0.0030970000000000012	9.591409000000006e-06	0.00010714941168999998	-0.0479793	-0.0343291	0.00117848710681	0.00230201322849	0.126209	0.005241999999999983	2.747856399999982e-05	0.015928711680999998	0.0007922689999999999	0.00016664799999999982	6.276901683609998e-07	2.7771555903999942e-08	-0.000167076	6.0601999999999987e-05	3.6726024039999984e-09	2.7914389776e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1475.0374253580444	-0.2752550051629896	0.07576531786727744	2175735.4062068886	1202.9487547446604	0.11308100591531912	1447085.7065417292	0.012787313898820436	1313.4354817109006	-0.7526989324639999	1725112.7646171455	0.5665556829324451	1.233677	19.852577	0.07535905000000001	0.0001619522	0.0196325552	-0.1292187137	0.0422713484	0.08417769359999999	0.0682929258	-0.137225713	0.0009700575	-0.2191137698	0.0437462241	-0.0027808654999999997	-0.195705333	0.0478006819	-0.3713578538	-0.0638428416	0.0083024488	-0.1686739354	-0.12092844380000001	-0.0133220023	0.1434144466	-0.0010855365	-0.08777061789999999	-0.1147108243	0.0155704601	0.074643646	-0.030915405400000002	0.09151046789999999	0.1292842768	0.09863190960000001	0.013428126	0.06163439480000001	0.0170141896	-0.0511799585	-0.2197050088	0.11178909470000001	0.0383381242	0.1001161688	0.0450461104	0.12223645710000001	-0.2654540498	-0.2140601484	-0.0780439721	-0.1904426927	-0.1607453108	0.068828011	-0.1448523555	-0.0890207317	-0.0039553287	0.0042900568	-0.0355912954	0.029629539700000002	0.23145507920000002	-0.1463215589	0.0505303777	0.012844321799999999	0.0920711993	0.15207539679999998	0.1233992748	0.1200733947	0.11459650130000001	0.0	0.0118135	0.001462200000000002	2.138028840000006e-06	0.00013955878225	-0.0137054	0.0342739	0.0011747002212100005	0.00018783798916	0.14460499999999998	0.018396	0.00033841281599999984	0.020910606025	0.000629684	-0.0001625849999999998	3.96501939856e-07	2.6433882224999942e-08	-0.00042903	-0.000261954	6.8619898116e-08	1.840667409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1480.5019302986618	5.4645049406174175	29.860814246032163	2191885.965618064	1202.5070554471831	-0.4416992974772711	1446023.2184002546	0.1950982693919148	1312.7350023139281	-0.7004793969724687	1723273.186300149	0.4906713855829135	1.198303	19.283325	0.173159715	0.0736452994	0.0223767636	-0.080497888	0.035859257799999995	0.092053781	-0.0066812004	-0.0397489282	0.004310963	-0.0946671841	0.040574824100000004	0.2449609982	-0.1504438331	0.0352464745	0.0939048997	0.1310420751	-0.0378103184	-0.08861848929999999	0.09479239099999999	0.07017045549999999	-0.20445573239999998	0.1586035222	0.0647044694	-0.0186655208	-0.0288868163	0.0847283971	-0.0753755087	0.0524949901	0.0046392123	0.0512851583	-0.0250991265	0.0327403982	0.0872071326	-0.0410624933	-0.089217289	0.0344489174	0.039380758700000004	0.055953982400000005	0.258425709	0.1745358597	0.0976702002	0.0698725632	0.0592959317	-0.0977623287	0.0896662257	0.0345352743	0.1007912888	0.046786641	0.0995564532	-0.1201767266	0.1863010441	0.1003060774	-0.2400394191	0.1393360991	-0.0019149510999999998	0.09667085630000001	0.13577899400000001	0.0461598208	0.122957771	0.1183263288	0.1107360475	0.0	0.010521	-0.001292500000000002	1.6705562500000053e-06	0.000110691441	-0.0762926	-0.06258720000000001	0.0039171576038400015	0.005820560814760001	0.0779015	-0.06670349999999999	0.0044493569122499976	0.00606864370225	6.45272e-05	-0.0005651568000000001	4.16375953984e-09	3.194022085862401e-07	-0.000199896	0.000229134	5.2502389956e-08	3.9958410816e-08	5.72395e-05	5.72395e-05	3.27636036025e-09	3.27636036025e-09	0.0	0.0	0.0	0.0	0.0
1475.3162695696592	-5.1856607290026195	26.89107719631999	2176558.095256936	1201.468076941574	-1.038978505609066	1443525.539909684	1.0794763351176475	1309.8704034745092	-2.864598839418932	1715760.4738984734	8.20592651080029	1.341666	21.590363	0.07393471500000001	0.07157550879999999	-0.1462491849	0.0126118024	-0.0465746451	-0.0163513654	-0.10236779380000001	0.1177332308	-0.06352327769999999	0.0717075191	0.2132319788	0.0620489635	-0.1505928491	0.11263844710000001	0.0199791543	0.11057485199999999	-0.007780399300000002	0.0877091101	0.0997525044	0.09607891310000001	-0.25816271809999997	-0.0251545412	0.0511759873	0.030136365499999998	0.026518517999999998	0.2128375673	0.0356963848	-0.042747191799999994	-0.18271235519999998	0.0686851335	-0.023468395099999997	-0.0673939795	0.0280335975	0.021044737400000003	0.0808776193	-0.13547124130000002	0.0529106929	0.2436608744	0.0861318215	0.057138160300000004	0.17470365579999994	-0.13367095880000002	0.1280691055	-0.1853319332	0.081065298	-0.1099453274	0.0053226184	-0.1667315767	0.0087566816	0.0162810077	-0.030833895899999998	-0.0966737893	-0.2955175436	-0.0157162598	0.0423353655	-0.0413431513	-0.0045025608	-0.0871248008	0.1224433458	0.116298606	0.106284769	0.0	0.017051499999999997	0.006530499999999997	4.2647430249999975e-05	0.00029075365224999993	-0.0961594	-0.01986679999999999	0.0003946897422399996	0.009246630208359998	0.0937621	0.015860600000000016	0.0002515586323600005	0.008791331396410003	0.0005785419999999999	0.0005140148000000001	3.347108457639999e-07	2.6421121461904e-07	-0.000137614	6.228200000000001e-05	3.879047524000002e-09	1.8937612996000002e-08	0.0	-5.72395e-05	3.27636036025e-09	0.0	0.0	0.0	0.0	0.0	0.0
1478.6804699070362	3.364200337377042	11.317843910007806	2186495.9320844933	1199.787374950697	-1.6807019908769691	1439489.7450910846	2.8247591821378064	1309.6223435967688	-0.2480598777403884	1715110.682847893	0.06153370294457644	1.422908	22.897717	0.22744424	-0.1487579702	0.0039777226	0.1519426323	0.06899277549999999	-0.0786910109	0.1397096927	-0.1305241359	-0.18310973449999998	-0.1015177773	0.143725785	-0.1461257443	0.0441968368	-0.0243528046	0.0611709458	0.0005767834999999999	0.0823244262	-0.1080603497	0.041741125899999995	-0.0569305541	-0.0309651546	-0.025570013399999997	0.0046684668	-0.1612169812	0.1463068351	0.26693804190000003	0.0659548909	-0.060777264500000004	0.094941236	-0.0173362737	0.2648296821	0.09738881769999999	-0.1575990934	-0.1599216668	-0.15372449289999998	0.0078638319	-0.10612593050000001	0.1402729249	-0.08574091660000001	0.0101878113	0.0292969188	0.0990157954	-0.0126941932	-0.0980649775	0.0126383548	-0.0057465201	-0.216129424	0.0861799134	-0.1503527465	0.1587676651	-0.005315565699999999	-0.0091763654	-0.0774791353	0.0804400671	0.2916351605	-0.065871716	0.0008957527	-0.0756719458	0.12185630439999999	0.1139950357	0.1012664153	0.0	0.0259636	0.008912100000000001	7.942552640999999e-05	0.0006741085249599997	-0.00558821	0.09057119	0.008203140458016098	3.1228091004099994e-05	0.181334	0.08757189999999998	0.0076688376696099955	0.032882019556	0.00110682	0.0005282780000000001	1.2250505124e-06	2.7907764528399995e-07	-0.000298025	-0.000160411	2.5731688921e-08	8.881890062499998e-08	0.000119092	0.000119092	1.4182904464e-08	1.4182904464e-08	0.0	0.0	0.0	0.0	0.0
