csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
638.9324926994435	n/a	n/a	408234.73022712435	547.7159526831232	n/a	n/a	299992.76482358127	467.34217288033324	n/a	n/a	218408.70655251128	n/a	n/a	n/a	-0.1503307677	-0.2406561871	0.0943712962	-0.1288209771	0.3253276369	-0.1376516175	0.31000674780000004	-0.2423752538	0.0676455493	-0.0344065037	0.33430811039999997	1.2427e-05	n/a	1.54430329e-10	n/a	-2.83821e-05	n/a	8.055436004099999e-10	n/a	0.0246583	n/a	n/a	0.0006080317588900001	-0.00068453	n/a	n/a	4.685813209e-07	-0.000299166	n/a	8.950029555599998e-08	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0
635.0605731927255	-3.8719195067179726	14.991760666503149	403301.9316238731	549.002449344084	1.286496660960779	1.6550736586632335	301403.68938580353	467.31664125945883	-0.025531620874403416	0.0006518636644742723	218384.84319802173	0.801338	36.658604	0.21790810510000005	-0.1781042569	-0.23258291469999998	0.227175252	-0.1783595079	0.3900236632	-0.17022766260000002	0.2704326696	-0.31005715710000004	-0.0862771964	0.072301157	0.4455851547	0.0509735	0.050961073	0.00259829770225	0.0025970309613113285	0.0965433	0.09657168210000001	0.00932060877489	0.009326089783623459	-0.0189224	-0.04358069999999999	0.00189927741249	0.0003580572217600001	-0.000905547	-0.0002210169999999999	4.884851428899995e-08	8.200153692089998e-07	-0.000614042	-0.000314876	3.77047577764e-07	9.9146895376e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
628.2987986744656	-6.761774518259927	45.72159463578926	394759.38041577674	547.612604952547	-1.3898443915369398	1.9316674326866865	299879.56510291435	464.3404455512393	-2.9761957082195067	8.85774089362421	215612.04937472343	1.312836	60.057987	0.6271921500000001	0.0978371849	0.1203303727	0.2305700822	0.444844826	0.1061844272	0.1383359883	0.2031504666	0.010748147900000001	-0.2733831732	-0.4044592125	0.0132632323	0.14105399999999998	0.09008049999999998	0.019896230915999995	0.008114496480249997	-0.0958642	-0.1924075	0.00918994484164	0.037020646056249995	-0.248423	-0.2295006	0.052670525400360005	0.061713986929	-7.729899999999999e-05	0.0008282480000000001	6.859947495039999e-07	5.975135400999999e-09	-0.000174479	0.000439563	3.0442921441e-08	1.93215630969e-07	0.00103626	0.00103626	1.0738347876e-06	1.0738347876e-06	1.0	0.0	0.0	0.0	0.0
630.3950088621484	2.0962101876828	4.394097150945161	397397.86719830823	546.3053940959345	-1.307210856612528	1.7088002236456592	298449.5836183143	463.2166134519522	-1.1238320992871422	1.262998587388145	214569.63097789531	1.192887	54.570702	0.7180607000000001	0.2453728959	0.2671697091	0.1681817817	0.12309823859999999	-0.09515967199999999	0.2626928495	0.0291032768	0.1525518533	-0.281439169	-0.0549842553	-0.0698583011	-0.0489954	-0.1900494	0.0024005492211599997	0.03611877444035999	-0.241524	-0.1456598	0.058333842576	0.02121677733604	-0.473803	-0.22538	0.05079614439999999	0.224489282809	-0.00052459	-0.0004472910000000001	2.0006923868100004e-07	2.7519466810000003e-07	0.00124041	0.001414889	1.5386169681e-06	2.001910882321e-06	-0.00024099	-0.00127725	5.80761801e-08	1.6313675625e-06	0.0	1.0	0.0	0.0	0.0
628.2572338903308	-2.1377749718176347	4.570081830129888	394707.1519355298	545.7964850581926	-0.508909037741887	0.2589884086953734	297893.80310187786	463.5442195848021	0.32760613284989404	0.10732577828086244	214873.2435104832	1.104757	50.53904	0.3141085	0.4603277455	0.40217278659999994	0.091219571	-0.2870827426	0.096486776	0.4237504182	0.024510467299999998	0.3327160101	-0.24159605350000002	0.237057744	0.1519259898	-0.049062	-6.659999999999999e-05	0.002407079844	4.4355599999999995e-09	-0.0620739	0.1794501	0.00385316906121	0.03220233839001	-0.5080180000000001	-0.034215000000000106	0.0011706662250000072	0.2580822883240001	-0.0010958	-0.0005712100000000001	3.262808641000001e-07	1.2007776400000002e-06	0.000579664	-0.0006607459999999999	3.3601035289600004e-07	4.365852765159999e-07	-0.00101657	-0.0007755800000000001	1.0334145649e-06	6.015243364000001e-07	0.0	0.0	0.0	0.0	0.0
629.5831174288082	1.3258835384774557	1.7579671576054987	396374.90175137646	546.0523109556825	0.25582589748989903	0.06544688982651233	298173.1263000414	464.0534629504405	0.5092433656384401	0.25932880544676595	215345.61647629587	1.640386	75.04232799999998	0.94876667	-0.2951956528	-0.2011971191	-0.2896681571	0.1966942074	0.26116070280000003	-0.2713166399	-0.4130252459000001	-0.0784800023	0.2932990557	-0.2200279958	0.23190744079999998	0.033167400000000014	0.08222940000000001	0.0011000764227600004	0.0067616742243600024	0.110913	0.1729869	0.012301693569000002	0.029924467571610002	0.105952	0.6139700000000001	0.37695916090000015	0.011225826304000002	-0.000584615	0.000511185	2.6131010422500007e-07	3.4177469822500003e-07	0.000478986	-0.00010067800000000004	2.29427588196e-07	1.0136059684000007e-08	-3.68256e-05	0.0009797444	1.35612481536e-09	9.5989908933136e-07	0.0	0.0	1.0	0.0	0.0
624.3633743516689	-5.2197430771393565	27.245717791344234	389829.6232318022	547.3881294081373	1.3358184524547596	1.7844109379186288	299633.7642169396	463.7573530071528	-0.2961099432877177	0.08768109851385537	215070.88246820093	0.996662	45.594044	0.45078143	-0.2263209631	-0.2225208263	-0.021894488700000003	0.3278523724	-0.1652455437	-0.243062885	-0.048383328200000006	-0.20920658690000002	0.09791832460000001	-0.3179761195	-0.212584324	0.0285638	-0.00460360000000001	0.0008158906704399997	2.1193132960000088e-05	0.155333	0.04441999999999999	0.024128340889	0.0019731363999999987	-0.0927927	-0.19874470000000002	0.03949945577809	0.008610485173290001	0.00126796	0.001852575	3.432034130625e-06	1.6077225616e-06	0.00168826	0.001209274	2.8502218276e-06	1.462343607076e-06	0.000961588	0.0009984136	9.246514817440001e-07	9.968297166649602e-07	0.0	0.0	0.0	0.0	0.0
623.7913900012927	-0.5719843503761695	0.3271660970752486	389115.69823974493	543.4683466048091	-3.919782803328189	15.3646972252674	295357.8437613649	460.81699521070124	-2.940357796451565	8.645703971153502	212352.30307501944	1.522256	69.63826800000001	1.3315073999999998	0.383513451	0.44210375799999996	-0.11987724570000001	0.35999659079999996	-0.2317927619	0.40429478350000003	-0.2751463078	0.42640755399999997	-0.1196481489	-0.3284171586	-0.34500987310000003	-0.0242632	-0.052827	0.0005887028742400001	0.0027906919290000003	-0.107608	-0.262941	0.011579481663999998	0.06913796948099997	-0.712787	-0.6199942999999999	0.38439293203248986	0.5080653073689999	0.00642669	0.005158729999999999	2.6612495212899993e-05	4.13023443561e-05	0.00422226	0.002534	1.7827479507600002e-05	6.421156000000002e-06	0.00118376	0.0002221720000000001	1.4012877376e-06	4.936039758400004e-08	0.0	0.0	0.0	1.0	0.0
629.2516465441888	5.460256542896104	29.814401514239716	395957.6346785727	546.5771343639096	3.108787759100551	9.664561331133424	298746.5638094633	462.4099658559357	1.592970645234459	2.5375554765786887	213822.97652288762	1.044283	47.772568	0.3463808999999998	0.4569145032	0.4200042659000001	0.058335568399999996	-0.3689315062	0.1529201942	0.4449114836	-0.0420163454	0.3536118432	-0.2292248707	0.3458217975	0.2249226984	-0.0223084	0.001954800000000003	0.0004976647105599999	3.821243040000012e-06	0.123654	0.231262	0.015290311716	0.053482112644	-0.7006859999999999	0.012101000000000028	0.0001464342010000007	0.4909608705959999	0.005786	-0.0006406899999999992	4.1048367609999907e-07	3.3477795999999996e-05	0.00488146	0.0006591999999999995	2.38286517316e-05	4.3454463999999933e-07	0.0004623880000000001	-0.0007213720000000001	2.1380266254400002e-07	5.203775623840001e-07	0.0	0.0	0.0	0.0	0.0
623.3214433371685	-5.930203207020327	35.167310076554166	388529.62172393093	539.5124455157603	-7.064688848149331	49.90982852116552	291073.67886639625	458.8026418465206	-3.607324009415095	13.012786508902595	210499.86416534663	1.853207	84.778198	1.67068865	-0.2043358741	-0.0364534188	-0.8305274811	-0.1187287336	0.0243705912	-0.2494160688	-0.6396724809000001	0.36416199159999996	0.7771675694	0.041255226400000004	0.034471714199999996	0.0248	0.0471084	0.00061504	0.0022192013505599995	0.240897	0.11724299999999994	0.058031364608999984	0.013745921048999993	0.176998	0.8776839999999999	0.7703292038559998	0.031328292003999995	-0.000157299	-0.005943299	3.5322803003401e-05	2.4742975401e-08	-0.000300992	-0.005182452	9.0596184064e-08	2.6857808732304002e-05	-0.000984926	-0.001447314	9.700792254760005e-07	2.0947178145960004e-06	0.0	0.0	0.0	0.0	1.0
