csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
1474.1566153963556	n/a	2173137.7267168392	n/a	1245.3245268269352	n/a	1550833.17711673	n/a	1289.0147660566167	n/a	n/a	1661559.0671119944	n/a	n/a	n/a	0.0748856507	0.0384937122	-0.17514557600000005	0.0235392103	-0.1035952986	0.059769021299999996	-0.0069206269999999995	-0.0091577094	0.1457859306	-0.0461185236	0.1204885908	-0.255843583	0.0089309101	-0.22613722690000002	0.27302854390000003	-0.10335326710000001	0.17152996329999998	-0.09193356609999999	0.1109817019	-0.1221049081	-0.1493222503	0.15644850429999999	-0.1110260807	-0.0738617925	-0.039024974	0.1822797108	-0.1451120329	0.0457061299	-0.18560247170000002	0.0206336612	-0.0971182213	0.0851741118	-0.020216942800000002	0.05860061940000001	-0.1335062253	0.2096695186	-0.0070445449	0.1381076733	-0.1406321248	0.089754609	-0.34191568380000004	0.1714902689	-0.1252067069	0.1383369485	0.12969813630000002	-0.04839008190000001	0.12806313019999999	-0.0880996277	0.1148191123	-0.0022737558	0.090754647	0.1240256802	0.1239985182	0.1239532527	0.00147745	n/a	n/a	2.1828585025e-06	0.018468	n/a	0.00034106702400000014	n/a	-0.448276	n/a	0.20095137217599998	n/a	0.00345101	n/a	n/a	1.19094700201e-05	0.00329851	n/a	1.08801682201e-05	n/a	-0.00312278	n/a	n/a	9.7517549284e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1457.7962611986457	-16.360354197709967	2125169.93916475	267.6611894745261	1243.8206877994328	-1.5038390275024085	1547089.903397854	2.26153182063939	1279.529102616227	-9.485663440389773	89.97781090434711	1637194.7244418869	1.097314	16.766695000000002	0.24921312200000004	-0.0201898971	0.0695642944	-0.08241715150000001	0.0192872348	-0.0914133315	0.09999952210000004	-0.0757237417	-0.0075052529	0.0771834396	0.0127253433	0.0764503204	-0.1043750039	0.025565154500000003	-0.2084921139	0.07345890719999999	-0.0164770906	0.2495035936	-0.0465973589	0.027170594	-0.0759266668	-0.0304867945	0.0552603955	0.11013241609999999	0.0116940516	-0.0569321643	0.1006403282	-0.1420339561	0.0628429649	-0.09208316710000004	0.0084420603	-0.068695398	0.1037240777	-0.1041129901	0.0369843833	-0.0708271936	0.049997034800000006	0.0325243601	0.1116128179	-0.1507277277	-0.0323747036	-0.2284585044	0.1563681838	0.0031433565999999997	0.1211574412	0.026852269300000002	0.0490422141	0.09675208390000001	0.0816020813	-0.1438306336	-0.0343406292	0.104376115	0.1239532527	0.12370891390000001	0.1233020394	0.0007407279999999999	-0.0007367220000000001	5.427593052840002e-07	5.486779699839997e-07	0.0137191	-0.004748900000000002	0.00018821370481000003	2.255205121000002e-05	-0.36854	0.07973599999999997	0.13582173160000002	0.006357829695999996	0.00252472	-0.0009262900000000002	8.580131641000005e-07	6.374211078399998e-06	0.00178098	-0.0015175300000000002	3.1718897604e-06	2.302897300900001e-06	-0.00228677	0.0008360099999999999	6.989127200999998e-07	5.2293170329000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1443.022596034633	-14.773665164012757	2082314.2126665316	218.26118237836403	1241.1431742003087	-2.6775135991240404	1540436.378864018	7.1690790734941725	1276.8252301597352	-2.7038724564918084	7.310926260975046	1630282.6683724606	1.050134	16.045797	0.189379113	-0.08661579949999999	-0.0399183638	0.027261824	0.0323701203	-0.0008561026	0.14421020240000001	-0.0210418283	0.0229849701	0.0458268324	-0.0709348091	0.049713331900000005	-0.031213147599999998	0.0413727363	-0.0409858153	-0.08317601200000001	0.06666867280000001	0.2526226782	-0.0522476047	-0.0822801458	-0.011867961100000001	-0.0476326648	0.0528385353	-0.054722783899999995	0.09860355779999999	0.0350343906	0.060870768099999986	-0.0096835673	0.1003012525	0.0002024102	-0.0244392941	0.024529102599999998	0.1334206487	-0.0671520749	-0.018452108300000002	-0.0196451123	0.052743587	0.041830872000000005	0.009242505	-0.0211194102	-0.1088646873	-0.06630412299999999	0.1076889866	0.1054332207	0.1628528256	-0.0460520882	0.050948477	0.0940913248	0.0609034152	0.0128831895	-0.0250486133	0.0661976638	0.1238084399	0.1231303817	0.1220030341	0.000139557	-0.0006011709999999997	3.6140657124099983e-07	1.9476156249e-08	0.000379108	-0.013339992	1.4372287566400005e-07	0.000177955386560064	-0.334216	0.03432400000000002	0.111700334656	0.0011781369760000015	0.00165017	-0.0008745499999999997	7.648377024999996e-07	2.7230610289000004e-06	0.000394741	-0.001386239	1.55820457081e-07	1.921658565121e-06	-0.00172528	0.00056149	3.152710201e-07	2.9765910784000008e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1441.7797981631445	-1.242797871488392	2078728.9863913576	1.5445465493760782	1239.9425370460033	-1.2006371543054684	1537457.495176079	1.441529576298733	1277.4724773896617	0.6472472299265064	0.4189289766475359	1631935.9304880798	0.946589	14.463659	0.194029823	-0.0612671169	-0.1174462725	0.0728525917	0.0762532913	0.0963177126	0.1178147033	-0.0359181129	0.09406603150000001	-0.0107882817	-0.1019904158	0.0457364508	-0.0830432758	0.1460117631	0.0761836875	-0.125213052	-0.09449609960000001	0.0178768972	-0.0055709562	0.1465072576	-0.0987006119	0.0195252839	0.1632883893	0.0178174513	0.1098723829	0.0931971582	0.038042957999999995	0.056809867699999995	0.046507666399999995	0.0446325534	-0.0777630097	0.119157062	0.0813910021	-0.074858804	-0.1075007924	0.0040167108	0.0702959328	0.1709826189	0.155996209	0.0552158822	-0.0917131628	0.0029435904	-0.08770158550000001	-0.026163818399999997	0.0959024247	0.0649357809	-0.0043418816	-0.0532606444	-0.12040652619999999	-0.1097876076	0.0641014868	0.14530960369999998	0.1235913266	0.12226427279999999	0.1200630614	-0.0109316	-0.011071157	0.000122570517318649	0.00011949987856	0.000610574	0.000231466	3.72800609476e-07	5.3576509156e-08	-0.287574	0.04664200000000002	0.082698805476	0.002175476164000001	0.00103919	-0.0006109800000000001	3.7329656040000014e-07	1.0799158560999998e-06	-0.000595799	-0.00099054	3.5497644840100006e-07	9.811694916e-07	-0.000605096	0.0011201840000000002	1.2548121938560006e-06	3.66141169216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1436.4432879654737	-5.336510197670805	2063369.3195410608	28.478341089844488	1239.8990212376664	-0.04351580833690605	1537349.5828661232	0.0018936255752143422	1279.9820633819038	2.5095859922421364	6.298021852457952	1638354.082579396	1.025815	15.67421	0.196779876	-0.0095703609	-0.1689098786	0.0667844751	0.0756809941	0.14462131720000002	0.061658119299999994	0.0637339349	0.0736843601	0.0143374826	-0.0192935652	-0.037394192799999997	-0.06934466759999999	0.1768218171	-0.0209605899	-0.09126333800000001	0.0054247592	-0.1610762856	0.0201202686	0.1063370984	-0.0282435929	0.0855246678	0.0817241172	-0.1523502534	0.057867019299999996	0.1609186893	-0.0642752729	-0.0189316415	-0.0064644509	0.0424619926	-0.0836373083	0.1449816077	0.047134851500000005	0.053466303300000004	-0.0767284114	-0.0197472231	0.0067155693999999995	0.1056848689	0.17907679489999995	0.0618872484	-0.0848939282	0.10065535789999999	-0.027643229	-0.0704179015	0.0046473723	-0.0221207532	-0.056502257599999994	-0.15255687769999998	-0.1461259485	0.11194510279999999	0.0050725747	-0.0305633032	0.1233020394	0.1211126101	0.1174923133	-0.0108286	0.00010299999999999893	1.0608999999999781e-08	0.00011725857796000003	0.0317767	0.031166126000000002	0.00100975866289	0.0009713274098478759	-0.287457	0.00011699999999997825	0.08263152684899999	1.3688999999994907e-08	0.000561856	-0.000477334	2.2784774755599994e-07	3.15682164736e-07	-0.0019085	-0.001312701	3.6423722500000004e-06	1.7231839154009999e-06	0.000912744	0.00151784	2.3038382656e-06	8.331016095359998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1434.5856034526996	-1.8576845127740853	2058035.8536337463	3.4509917490006905	1241.3573486778525	1.4583274401861672	1540968.0671165076	2.126718922799939	1280.8069621167995	0.8248987348956689	0.6804579228324751	1640466.4742068646	0.996515	15.226518	0.16172789	0.0443857306	-0.07760269759999999	0.0301939604	0.0035776193	0.0507624075	-0.10147563710000004	0.1318524572	0.057721977599999995	0.12662285310000002	-0.0672747042	0.0013268947	0.009525916700000001	0.11905987	0.007105645	-0.0049987961	-0.035877125499999996	-0.1964357504	0.0330879191	-0.0737788955	0.0048054692	-0.0833123754	-0.0388867725	0.05789228990000001	-0.0152263244	0.1076846934	-0.18907229829999997	-0.0055582616	0.0694048944	0.030620385099999998	-0.015158548899999999	0.0060402566	-0.054702521399999995	0.1563018907	-0.0255879333	-0.08610938509999999	0.0680650295	0.0903800864	0.048063212699999996	0.08805399380000001	-0.0060924952	0.044842739000000006	-0.09029622470000001	-0.0707685611	-0.21161659170000002	0.0210586323	0.0263271756	0.015877752	0.0092191484	0.0377065075	0.0069597792	-0.0183624556	0.1229407472	0.11967808320000001	0.1143042958	-0.00465156	0.006177040000000001	3.815582316160001e-05	2.16370104336e-05	0.034653	0.0028762999999999983	0.0012008304089999998	8.27310168999999e-06	-0.236773	0.050684000000000014	0.056061453529000015	0.002568867856000001	-0.000107675	-0.000669531	4.4827175996099996e-07	1.1593905625e-08	-0.00188929	1.9209999999999974e-05	3.569416704100001e-06	3.690240999999989e-10	-0.000438326	-0.00135107	1.8253901449e-06	1.92129682276e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1445.5132335539652	10.92763010126555	2089508.5083796403	119.41309963008491	1243.4226668582496	2.065318180397071	1546099.9284568815	4.2655391862786685	1285.1189928012516	4.312030684452111	18.59360862365654	1651530.8256585032	0.812884	12.420676	0.19601041	0.08974642990000001	0.017624937	-0.0369740858	-0.0915466292	0.0169262396	-0.0723157847	0.0701628551	0.0235021522	0.150963764	-0.0583433393	0.0152000851	0.0952069906	-0.0461885109	-0.0470365304	-0.0755413121	-0.114807166	-0.13801192310000002	0.0260847898	-0.1824459715	0.0315567896	-0.1498220383	0.026915093199999997	0.036428673599999996	-0.0942590317	0.036860365	-0.1400418196	0.0556055411	0.0445803233	-0.010955327800000001	0.0905256149	-0.015194441699999997	-0.043727702699999996	0.0858171749	-0.013239561499999998	-0.13792762050000001	0.0740275388	-0.058635243499999996	-0.0806191471	0.0312166442	-0.0792051926	-0.0361116593	-0.1290526554	-0.0001014401	-0.2105251596	-0.019045905	-0.0073498862	0.1228233899	-0.0686874938	-0.0047832509	-0.0217261661	-0.025594604700000002	0.12250766119999999	0.1179640426	0.1105157577	0.0397519	0.04440346	0.0019716672599716	0.00158021355361	0.0518034	0.017150400000000003	0.00268359225156	0.00029413622016000017	-0.31398000000000004	-0.07720700000000003	0.09858344040000004	0.005960920849000004	0.000767517	0.000875192	7.65961036864e-07	5.89082345289e-07	-0.00168555	0.00020374	2.8410788025000008e-06	4.15099876e-08	-0.000504385	-6.605899999999999e-05	4.363791480999998e-09	2.54404228225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1450.1230977344824	4.609864180517207	2102856.998583051	21.250847762815575	1243.898405780869	0.4757389226194846	1547283.2439041876	0.22632752249514795	1287.2451687084206	2.1261759071689994	4.520623988225918	1657000.1243631702	0.8282219999999999	12.655028	0.04307105000000001	0.1175808427	0.0606161386	-0.0569715268	-0.114267928	0.023477734	-0.0260172639	0.0198336622	-0.0695274054	0.17363621420000006	-0.0431147872	0.09459148519999999	0.0794854335	-0.1460141065	0.027181561099999998	-0.1674192955	-0.0641577118	0.0399381686	0.10706247349999999	-0.2277933807	-0.0860515858	0.0463036974	0.09376541029999999	0.0018050693	-0.13095283970000002	0.0044658996999999995	-0.1008005285	0.0773709199	0.025826457	-0.0242532884	0.1182679009	0.0095821854	-0.0300144082	0.0036947983	0.09229355119999999	-0.1497278847	0.0876923218	-0.0454637112	-0.13746785460000002	-0.0443341154	-0.0959532118	0.0324494629	-0.1547786567	0.18833783989999997	0.0135359052	-0.1610493473	0.1375721417	0.0771389867	-0.1489893979	-0.030241564	-0.0162155879	0.011259563200000001	0.1220030341	0.1159744915	0.106146603	0.0294243	-0.010327600000000001	0.00010665932176	0.0008657894304899999	0.0518231	1.9699999999997494e-05	0.0026856336936099995	3.8808999999990136e-10	-0.329092	-0.015111999999999959	0.108301544464	0.0002283725439999988	0.000694196	-7.3321e-05	5.375969041e-09	4.81908086416e-07	-0.0014963	0.00018925000000000018	2.23891369e-06	3.581556250000007e-08	-0.000414721	8.966399999999999e-05	8.039632895999998e-09	1.7199350784100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1452.7389393666285	2.6158416321461573	2110450.425952077	6.8426274444690725	1242.611676199998	-1.2867295808709969	1544083.7778285688	1.6556730142884513	1286.8697034157276	-0.37546529269297935	0.14097418601702466	1656033.6335692827	0.8615379999999999	13.1641	0.10967824	0.104398553	0.1197223635	-0.0502706572	-0.055588163899999994	-0.0049640586	0.0730912799	0.056887325	-0.1495047425	0.0826223286	-0.025460778599999997	0.1256966662	0.0997795725	-0.1096557341	0.0540006855	-0.1560233582	-0.1142148625	-0.0756150578	0.070356978	-0.0607541116	-0.1314444894	0.2174795709	-0.0370970939	0.0639229856	-0.11947377220000001	-0.0744768474	-0.0551106122	0.0738237038	-0.038811710299999996	-0.0317420345	0.0486396467	0.027282510899999998	0.0852488617	0.0017572729000000001	0.1506979881	-0.055043675199999996	0.0433935425	-0.0008248855	-0.1302322049	-0.07902177610000001	-0.0833220023	0.0387052441	-0.19930351329999998	0.030129397999999998	-0.0520490779	-0.0927786121	0.1534530671	-0.1579730796	-0.0641850449	-0.0750303002	0.0478826787	0.0156655273	0.12142716070000001	0.1137140766	0.10121978570000001	0.07415589999999997	0.04473159999999997	0.0020009160385599974	0.005499097504809996	0.051775	-4.809999999999537e-05	0.002680650625	2.3136099999995544e-09	-0.355439	-0.02634700000000001	0.126336882721	0.0006941644090000005	0.000694196	0.0	0.0	4.81908086416e-07	-0.00107111	0.00042519	1.1472766320999998e-06	1.807865361e-07	-6.888020000000002e-05	0.00034584080000000004	1.1960585894464e-07	4.7444819520400035e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1454.166392297116	1.4274529304875614	2114599.89648641	2.037621868757527	1242.4493137100785	-0.16236248991958746	1543680.297138645	0.026361578132888138	1288.5900982206128	1.720394804885245	2.959758284676141	1660464.4412322089	0.975982	14.912776999999998	0.16209053999999998	0.0767216043	0.0300262887	-0.0380834168	0.039102998300000004	0.0590451492	0.0113034529	0.0513965278	-0.0273033951	-0.0051779631	-0.0281277034	0.0332922236	0.1274797393	-0.1841338398	-0.0402106826	-0.11353365119999999	0.0548803716	-0.10258008630000001	-0.1425793225	0.043705941100000006	-0.08513751359999999	0.2662933229	0.0613006538	-0.021629259799999998	-0.0694350084	-0.0406555004	-0.021234449199999998	-0.044290681	-0.1412325593	-0.0340336398	-0.0336854314	0.0789052787	0.009146507199999999	0.0345205119	0.0027347898	-0.027007503500000002	0.018739306100000002	-0.1344971894	-0.1716759563	-0.0739147845	-0.09445397529999999	0.08902316730000001	-0.0490611716	-0.207194813	0.079588986	-0.1658390488	0.0860775441	-0.1291901621	-0.0808516156	-0.0739648285	-0.0108136625	0.10407100289999999	0.12078037720000001	0.11118807720000001	0.09576119	0.0336897	-0.040466199999999966	0.0016375133424399975	0.0011349958860899995	0.0385617	-0.013213300000000004	0.0014870047068899998	0.00017459129689000012	-0.307468	0.047971000000000034	0.09453657102399997	0.002301216841000004	0.0013079	0.0006137040000000001	3.7663259961600006e-07	1.7106024100000005e-06	-0.00144602	-0.00037491	2.0909738404e-06	1.405575081e-07	-0.000289067	-0.0002201868	4.8482226894239995e-08	8.3559730489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
