csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58
481.2969403176989	n/a	n/a	231646.7447591786	337.25726319963564	n/a	113742.4615809083	n/a	341.88349247652616	n/a	116884.32242794693	n/a	n/a	n/a	n/a	-0.0280834515	0.0775016742	-0.048003007400000006	0.0159182577	-0.155251773	0.0382884704	-0.1144912966	-0.049227352	0.0351025563	-0.0169807546	0.057080534400000014	-0.0226266123	0.018178859199999998	-0.022190301699999998	0.0501725613	-0.0243472443	0.0298285861	-0.0178581084	-0.0212758892	0.0014786869	-0.026119715499999998	-0.0095720012	0.023771991800000003	-0.0692515469	0.0395096727	-0.0405856173	-0.0571740881	0.17443739460000002	-0.0012967347	0.0442726967	0.0463596483	-0.0248478412	0.0354531966	-0.052704412699999995	0.026417474700000002	-0.022462672700000002	0.043276044699999995	-0.053608453099999995	0.0225490858	-0.014253966000000003	-0.0242406533	0.0011999603	-0.0395275077	0.051088095199999996	-0.08673694050000001	0.0499005078	-0.0156188314	0.0703402028	-0.0047755588	0.013151341799999999	-0.034199237599999995	0.0953438286	0.0953365377	0.0953243866	0.095307376	0.0952855067	0.0952587799	0.0952271968	0.09519075910000001	0.09514946869999999	-0.000413781	n/a	n/a	1.71214715961e-07	0.0297631	n/a	n/a	0.0008858421216099998	-0.364118	n/a	n/a	0.132581917924	0.00178332	n/a	3.1802302224e-06	n/a	-0.000647654	n/a	n/a	4.1945570371599997e-07	-0.000207425	n/a	n/a	4.3025130625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
474.38870421961485	-6.908236098084045	47.72372598687149	225044.64269116524	336.01770085904894	-1.2395623405867011	112907.89529060131	1.5365147962007817	339.09539322919983	-2.7880992473263295	114985.68570926564	7.773497412941642	1.203209	62.748001	0.093900095	0.0016003026	-0.0456779629	0.1362187318	0.0524628223	-0.1288061154	0.1563246919	0.009409745	-0.09797849609999999	-0.040003529100000004	0.0018009288	0.078388402	-0.0045103482	-0.0081691697	-0.0065691055	0.060340597999999995	-0.0121551766	0.0467691103	0.0218954315	-0.0354962069	-0.018431262	-0.056069335199999994	0.0216297035	0.0067223241000000005	0.0812674916	-0.10176279869999999	-0.0389841575	-0.0906115901	0.1493320039	-0.1139051062	-0.0804170368	-0.0140220676	-0.0247324998	0.007278954200000002	-0.0904458707	-0.0027622513	0.0104943543	0.0448631184	-0.0692402155	0.0358452666	0.023927551000000002	-0.0195402064	-0.0235146687	-0.0684441367	-0.0181069555	-0.0530200029	0.0792577452	-0.007961116800000001	-0.0219243488	-0.0234094475	0.0429184533	0.0505283969	0.0953243866	0.0952587799	0.09514946869999999	0.0949965032	0.0947999536	0.0945599102	0.09427648289999999	0.093949802	0.09358001710000001	-0.000404336	9.445000000000017e-06	8.920802500000031e-11	1.63487600896e-07	0.0374757	0.0077125999999999965	5.948419875999995e-05	0.0014044280904899995	-0.417259	-0.053141	0.0028239658809999994	0.17410507308099998	0.00216328	0.00037996000000000015	4.6797803584e-06	1.4436960160000013e-07	-0.000742247	-9.459300000000002e-05	8.947835649000005e-09	5.50930609009e-07	-0.000393613	-0.00018618800000000005	3.466597134400001e-08	1.5493119376900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
471.8295971045965	-2.559107115018378	6.5490292261376855	222623.16870388587	333.63091450450236	-2.3867863545465866	111309.58711311057	5.696749102249784	337.14303874700005	-1.9523544821997805	113665.42857556118	3.811688024165572	1.133444	59.109688	0.22401333600000006	0.0660927182	0.017663757	0.0185540797	0.0966492551	-0.1220106142	0.07877307929999999	-0.025833425299999997	-0.0029557753999999996	0.0115965351	-0.1184927603	-0.0012654628	-0.0677499237	-0.0695171479	-0.0979864408	-0.0233284621	0.0023689208	0.0074791022	-0.0139842082	0.0345474327	-0.06632315230000001	0.0434832535	0.0531484591	0.0583794963	0.0364977474	0.0643971567	-0.0337660289	-0.12645757359999998	0.12177223960000001	-0.0341462382	-0.0095153273	-0.011001479599999999	0.0215297117	0.1092037572	-0.07267563	0.0271761923	-0.0690283669	-0.0061796149	0.036166719	0.0141361773	0.0936988851	-0.0013524186	0.0531344056	-0.029077461699999998	0.0730486977	0.0052007352	0.1354741864	0.0057175010999999994	0.0440800083	0.0217585563	-0.0267379751	0.006927024300000001	0.0952855067	0.0951033276	0.0947999536	0.0943757715	0.0938313217	0.0931672981	0.09238454689999999	0.0914840655	0.0904670015	0.017848	0.018252336	0.00033314776945689604	0.000318551104	0.100023	0.0625473	0.00391216473729	0.010004600529	-0.30043800000000004	0.11682099999999995	0.013647146040999987	0.09026299184400002	0.00179483	-0.00036845	3.2214147289000007e-06	1.357554025e-07	-0.0007193519999999999	2.2895000000000102e-05	5.241810250000045e-10	5.174672999039999e-07	-0.000257104	0.000136509	1.8634707081e-08	6.610246681600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
472.74865231650085	0.9190552119043788	0.8446624825286023	223491.2882670678	334.2403956786867	0.6094811741843387	111716.64210344503	0.37146730168512015	338.30189225023565	1.1588535032356049	114448.17030009006	1.3429414419614343	1.022032	53.299519	0.28519935	0.0335512662	0.0200662804	0.011533766899999999	0.0695267185	-0.09902912789999999	0.062488786500000004	-0.0667886219	-0.0533813292	-0.0039125676	-0.0694340845	0.0387131739	0.0118012731	-0.1039923502	0.0037789828000000004	0.0389541231	0.0053489657	0.063772367	0.003654305	-0.0556236943	-0.0568132687	-0.0504716346	0.0332982313	0.026877145	0.005562358000000001	-0.0085560438	-0.048942732999999995	-0.0994294156	0.11105041380000001	-0.0338486723	0.0320963932	-0.0087351589	-0.052994305	0.0661130566	-0.0926995505	-0.0314070373	-0.0085335805	-0.0163639772	-0.0911099477	0.0407052736	0.057515698	-0.006522769300000001	0.06356207679999999	-0.12289861939999999	-0.0234449249	-0.04582783519999999	8.16122e-05	0.0461183661	0.0347274905	-0.014484696100000001	-0.0299838935	0.1208894951	0.0952271968	0.09487030769999999	0.09427648289999999	0.0934472056	0.09238454689999999	0.0910911606	0.0895702769	0.08782569429999999	0.0858617698	0.0220582	0.004210200000000001	1.7725784040000005e-05	0.00048656418724	-0.0665048	-0.16652779999999998	0.02773150817284	0.0044228884230399996	-0.384058	-0.08361999999999997	0.006992304399999995	0.147500547364	0.00230465	0.00050982	5.3114116225000015e-06	2.599164324e-07	-0.0008196619999999998	-0.00010030999999999984	1.0062096099999964e-08	6.718457942439996e-07	-0.000263801	-6.696999999999953e-06	4.4849808999999365e-11	6.959096760099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
473.95703481148314	1.2083824949822883	1.46018825417962	224635.27084729343	337.3237510808911	3.083355402204404	113787.31304328296	9.507080536303082	337.65187000012014	-0.6500222501155122	114008.78531457802	0.4225289256452335	1.750123	91.269821	0.5065485999999999	0.059021835999999994	0.0256774759	0.052256952599999996	0.003833817	0.052970356100000004	-0.047375161799999996	0.0686300828	0.022926711000000002	-0.1794504693	-0.1798113155	-0.24171059460000002	0.1336903032	0.08805685380000003	-0.016769376399999997	0.09752747949999999	0.3107229093	-0.153367391	0.0016949971	-0.0495002354	-0.0660061561	0.0365634065	0.01521596	0.0556843724	0.0309154892	-0.0844733503	-0.0527084154	0.036350490299999996	-0.0652952971	0.0231299759	0.005950828000000001	-0.2951071335	0.065363948	0.0896867287	0.1664795593	0.1661739279	0.1215761891	-0.1768530299	0.0005520306	0.22012611140000002	-0.0345010286	0.0010580345	-0.0314488558	-0.021760188	-0.0600948132	0.0415106509	0.042609159800000004	0.05079396480000002	0.1805958054	0.13695775699999999	0.0474365939	0.1699664641	0.09514946869999999	0.0945599102	0.09358001710000001	0.0922138344	0.0904670015	0.0883467292	0.0858617698	0.0830223809	0.0798402833	-0.0204707	-0.0425289	0.00180870733521	0.00041904955848999986	0.207992	0.2744968	0.07534849321024001	0.043260672064000014	-0.264303	0.119755	0.014341260025	0.06985607580900001	0.00152614	-0.00077851	2.3291032996e-06	6.060778201000001e-07	-0.000466615	0.0003530469999999998	1.2464218420899984e-07	2.17729558225e-07	1.0587899999999999e-22	0.000263801	6.959096760099999e-08	1.1210362640999998e-44	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
490.08570426222536	16.128669450742226	260.13397825130545	240183.99752220145	344.9657454632388	7.641994382347717	119001.36554300807	58.400078139834086	340.0711077443943	2.4192377442741417	115648.35832249944	5.8527112633206375	1.369602	71.425446	0.25847679999999995	-0.0361019178	0.0609194359	-0.0235066266	-0.1375317187	0.11430245539999999	-0.15538760880000002	0.1288564578	0.1715420414	0.0295188314	0.0058462544	0.0067960641000000006	-0.058909603	0.1409099475	-0.051290299500000004	0.0757943749	0.0847356722	-0.1284983612	0.0586829838	-0.0005717713	-0.0952510028	-0.0295870917	-0.0694675975	0.051328068399999996	-0.0107686421	0.0814246466	0.026836346	0.20174429030000002	-0.147672106	0.1300101853	-0.0654555668	0.0749944554	0.1538539567	-0.0186479662	0.07832731650000001	0.1243102899	0.0152908118	0.005988621800000001	0.062960586	0.10669282349999999	-0.0974516533	0.1741891849	0.0329756138	0.0772142507	0.0818703674	-0.0451547278	-0.1449582126	-0.0916233008	-0.0585055591	0.1133256475	0.018748140400000002	-0.0508535112	0.0950523382	0.0941723883	0.0927118342	0.0906796809	0.0880884571	0.08495413880000001	0.0812960499	0.0771367438	0.07250186410000001	-0.06887610000000001	-0.04840540000000002	0.0023430827491600016	0.0047439171512100005	0.28451	0.07651799999999997	0.0058550043239999966	0.08094594009999999	-0.374113	-0.10981000000000002	0.012058236100000005	0.13996053676900005	0.00151686	-9.279999999999964e-06	2.3008642596000004e-06	8.611839999999936e-11	-0.000153098	0.00031351700000000003	9.829290928899997e-08	2.3438997604e-08	-0.000152071	-0.000152071	2.3125589041000004e-08	2.3125589041000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
477.8641802203192	-12.22152404190615	149.36564990689004	228354.1747376377	336.6516528952505	-8.314092567988325	113334.33539710422	69.1241352290787	335.83194998099214	-4.2391577634021465	112783.0986280356	17.970458543012697	1.333916	69.5644	0.14406865000000002	-0.0085186246	-0.030912392099999998	0.0323320467	-0.0115750482	0.09547105609999999	-0.0083132973	0.0636514467	0.09098512060000001	-0.033041562999999996	-0.0666606174	-0.041669991600000005	-0.08183633309999999	0.0960529189	0.2220822438	-0.0361233403	-0.1021996259	0.1540724696	0.1413232963	-0.0108407066	0.2158192195	-0.0016449101000000001	-0.0121363979	-0.0179993258	0.0520465742	-0.0239961371	-0.0211072071	0.029420432799999997	-0.1035440842	-0.0131253252	-0.0081570828	0.0027117214	0.16875412809999998	0.0742361903	0.12404058849999999	-0.14697897529999998	0.1364647773	0.1531583919	-0.053580643600000005	-0.1893099961	-0.0073435361	-0.0242357944	-0.23157265829999998	0.1056918001	-0.0702568262	-0.0598048137	-0.1231110165	0.0288415844	-0.227015795	-0.0440964749	-0.0195113495	0.017329725600000002	0.0949358253	0.09370805800000001	0.09167352720000001	0.088849749	0.08526103410000001	0.080938279	0.0759186996	0.0702455113	0.0639675563	-0.0282782	0.040597900000000006	0.0016481894844100006	0.00079965659524	0.29953	0.015020000000000032	0.00022560040000000099	0.08971822089999999	-0.427884	-0.05377100000000001	0.002891320441000001	0.183084717456	0.00137768	-0.00013918000000000006	1.8980021824e-06	1.937107240000001e-08	-0.000555442	-0.000402344	1.6188069433599994e-07	3.0851581536399994e-07	0.0	0.000152071	2.3125589041000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
476.4587673047998	-1.4054129155194346	1.9751854631088372	227012.9569416093	337.8693696003964	1.2177167051459037	114155.71091416926	1.4828339739913958	337.69739873458457	1.865448753592432	114039.533112105	3.4798990522795563	1.313641	68.507088	0.41321145	-0.023593177400000002	-0.012199177	-0.0258887614	-0.0366069413	0.11722936710000001	-0.0805881916	-0.039344222000000005	0.026705782400000003	-0.1427403012	0.0321299575	-0.1714211935	0.0541904267	0.1250410468	0.1660308029	-0.184691414	0.11512378449999999	0.2225495321	0.12348047289999999	-0.0178341836	0.1211141744	0.0421190049	-0.0092342104	-0.029480987900000002	-0.0353047528	-0.034736033300000003	-0.0430316925	0.059654235800000004	-0.1085296092	0.022918358700000002	0.1252953773	-0.18626780210000002	0.0332009781	-0.0932277192	0.1874017993	-0.077031431	0.2810937342	0.1284054393	-0.016868799599999998	-0.07657389790000001	0.1049756577	0.0437333841	-0.014837786	0.14061275939999998	0.0423000441	0.1612635978	-0.0158155122	0.22736921489999998	-0.0143267949	0.19382619710000001	-0.0864209342	-0.053712669299999995	0.0947999536	0.0931672981	0.0904670015	0.0867300078	0.0819991404	0.0763286124	0.0697834046	0.06243852110000001	0.0543781298	0.10004	0.1283182	0.016465560451239997	0.0100080016	0.120403	-0.17912700000000004	0.03208648212900001	0.014496882409000001	-0.351109	0.07677500000000004	0.005894400625000006	0.12327752988099999	0.0011973900000000009	-0.00018028999999999943	1.4337428121000016e-06	3.2504484099999777e-08	-0.00042013	0.00013531199999999995	1.8309337343999992e-08	1.765092169e-07	-0.000264223	-0.000264223	6.9813793729e-08	6.9813793729e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
482.83152904334986	6.372761738550082	40.612092176327856	233126.28543833923	339.2097888599706	1.3404192595742188	115063.28085842586	1.796723791437497	338.7206208161329	1.0232220815483402	114731.65896606649	1.0469834281681178	1.354264	70.62561	0.38252125	-0.054736225	-0.0212064091	-0.1071463348	-0.0789490692	0.1574520559	-0.12429919240000001	-0.0587132134	0.0336610239	-0.0735223899	0.1439967864	0.0034607109000000004	0.1961747086	-0.0829500829	-0.10021544019999999	-0.1456298637	-0.0937933217	0.0361443627	-0.0787753049	0.17842448760000001	0.0698390183	0.11019015900000001	-0.0371513481	-0.058190851200000004	-0.076359691	0.0207586669	-0.0165572204	0.11788432970000001	-0.1625087627	0.058166145	0.1351071847	-0.0876989849	-0.1040265926	-0.22155403	-0.098853093	0.0120708548	-0.1022548114	-0.0052835109	0.0194445812	-0.17333998739999998	0.0611620332	-0.12324308369999999	0.024424305299999997	0.012710836299999998	0.017886066000000003	0.059755564800000015	-0.014935086299999999	-0.0192010406	0.1273591372	-0.0055850951000000005	0.0169053833	-0.08460191310000001	0.0946447509	0.0925505496	0.089094471	0.08432737119999999	0.0783193979	0.0711589581	0.0629514174	0.053817549299999996	0.0438917584	0.0778024	-0.02223760000000001	0.0004945108537600005	0.006053213445759999	-0.14279	-0.263193	0.069270555249	0.0203889841	-0.422105	-0.070996	0.005040432016000001	0.178172631025	0.00138598	0.0001885899999999993	1.9209405604e-06	3.5566188099999746e-08	-0.000153098	0.000267032	7.1306089024e-08	2.3438997604e-08	-0.000197952	6.627099999999999e-05	4.391845440999999e-09	3.9184994304000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
478.9279654028049	-3.9035636405449736	15.237809095784726	229371.99604487023	337.1609602451177	-2.048828614852937	113677.51311340982	4.197698693040204	337.29081149736595	-1.4298093187669565	113765.09152055164	2.0443546880328283	1.310938	68.366127	0.18224265	-0.0152097905	0.0058818063	0.017655401299999998	-0.0324034065	0.114778615	-0.08778677630000001	0.071869268	0.027342653999999997	-0.0065704665	0.0456160293	0.0533985057	0.0123617826	-0.2385824359	0.0673635168	0.051349852300000005	-0.1963427711	-0.13774560800000002	-0.11739392609999999	0.0943082721	0.0130951159	-0.0361237153	-0.0126006884	0.001235077	-0.0095879144	-0.0194515698	0.0258372921	0.0671772644	-0.1466278331	0.0505387596	-0.010482871	0.022984079100000002	-0.044448941500000005	-0.017629485900000002	-0.11206323929999999	-0.1869328934	-0.2072129197	-0.1418266873	-0.0243982635	-0.079568598	-0.15071566890000002	-0.09562127279999999	-0.0572606721	-0.1043537233	0.0610157422	0.0198053732	0.1407300691	-0.1038526458	-0.08157164509999999	-0.159910566	0.150544995	-0.18454897050000002	0.0944702488	0.0918583156	0.08755845429999999	0.0816496764	0.0742405577	0.0654672433	0.055490946	0.0444949834	0.0326814103	-0.0311475	-0.1089499	0.011870080710009995	0.00097016675625	-0.125657	0.01713300000000001	0.00029353968900000033	0.015789681649	-0.460568	-0.038463000000000025	0.0014794023690000019	0.21212288262400006	0.0011973900000000009	-0.0001885899999999993	1.4337428121000016e-06	3.5566188099999746e-08	-0.000261142	-0.000108044	1.1673505936000004e-08	6.819514416400001e-08	-0.000140651	5.7301000000000026e-05	3.2834046010000033e-09	1.9782703801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
