csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91
317.23176736570895	n/a	100635.99422597127	n/a	237.78358566307318	n/a	56541.03361078808	n/a	233.7523334459396	n/a	n/a	54640.15339142173	n/a	n/a	n/a	-0.030655591099999997	0.0280731563	0.005119832	-0.0316256777	0.007202931899999998	-0.0091372585	0.0151040584	-0.0036768017999999998	0.021668348900000002	-0.0298708548	0.051980308899999994	-0.0138856375	0.027623019	-0.0168010254	0.030911075299999997	-0.012579691499999998	0.0552689917	-0.0405409539	0.055087551299999996	-0.0177188246	0.044052824299999994	-0.0152601701	0.021970166699999998	-0.0352957158	0.0226598773	-0.021440856	-0.0029721815999999997	0.0350609551	-0.00020373560000000001	0.0094258726	0.0050882183	-0.0030563694	0.0277905288	-0.022415864599999998	0.014148324399999999	-0.049087486900000005	0.025778454500000002	-0.0094094315	-0.0187863346	0.0463938178	-0.0516019046	0.027019098999999998	-0.0253669625	0.09048817210000001	-0.10541065720000001	0.027855016899999998	-0.0039402744	-0.0178129497	0.0662386031	-0.0417794273	0.013773356100000002	-0.021255131	0.0975872772	0.0975790871	0.0975654375	0.0975463292	0.0975217631	0.09749174070000001	0.0974562636	0.0974153338	0.05649600000000001	n/a	n/a	0.0031917980160000004	0.0982631	n/a	0.00965563682161	n/a	0.204552	n/a	n/a	0.041841520704	-0.0008119569999999997	n/a	6.592741698489994e-07	n/a	0.00136906	n/a	1.8743252836e-06	n/a	0.00132412	n/a	1.7532937744000004e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311.7409051149049	-5.490862250804072	97182.39192186012	30.149568257305145	237.79590782047612	0.012322157402934408	56546.893776164376	0.00015183556306269124	232.11579385185496	-1.6365395940846383	2.678261843006713	53877.741755476825	0.710288	39.25972	0.045239850000000026	0.027480068599999997	0.028152460499999997	-0.0185139528	0.0024185992	-0.0019490382	0.0201147493	0.0102869804	-0.0162190816	-0.0168427374	-0.0033130945	0.0620826438	0.0278046583	-0.0227541889	-0.0072575758	0.0489754709	0.056059707800000004	0.0373055883	-0.052137711600000004	0.046761575	-0.0615179974	0.03826749	0.0123863152	-0.0171384322	-0.000620832	0.033786854	0.0119628353	-0.0138283428	-0.0107957271	0.007510949100000002	-0.013741910500000001	0.012272978899999998	-0.0030944584	-0.0139142927	-0.0024152928	0.0082091948	-0.0576361101	-0.038398920499999996	-0.040878851699999996	0.0499305196	0.0346823016	-0.01184582	0.14122094	0.08702568289999997	-0.0416545724	-0.050380857800000005	-0.0019955496	-0.007509440999999999	-0.0107882136	-0.0608266893	-0.022411607400000002	-0.0149200774	0.11295611300000001	0.0975654375	0.09749174070000001	0.0973689537	0.0971971386	0.0969763818	0.0967067945	0.0963885124	0.0960216957	0.0468021	-0.009693900000000005	9.39716972100001e-05	0.00219043656441	0.0982456	-1.7500000000003627e-05	0.00965219791936	3.062500000001268e-10	0.191877	-0.01267500000000002	0.00016065562500000048	0.036816783129	-0.000647198	0.00016475899999999967	4.18865251204e-07	2.7145528080999893e-08	0.00128868	-8.038000000000012e-05	1.6606961424e-06	6.4609444000000194e-09	0.00111219	-0.00021192999999999996	1.2369665961000002e-06	4.491432489999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310.97512203339073	-0.7657830815141438	96705.52652368226	0.5864237279332978	237.37161977646363	-0.424288044012485	56345.28587530202	0.1800203442919404	232.35929601672512	0.24350216487016496	0.059293304296457	53990.842445388094	0.571472	31.586927000000006	0.10439760000000001	0.0008804416	0.0171081337	-0.007872730500000001	0.0056967295999999995	-0.0024700063	0.003455442	-0.0465551429	-0.0195770563	0.0045202574	0.035963728199999996	-0.007986518199999999	0.0247014905	-0.0634611223	0.0130826082	0.0274078833	0.011907885200000001	0.088066103	-0.0497914696	0.0678730689	-0.0930765202	-0.0097205982	-0.0022635285999999997	0.001834339	-0.0093437712	0.0056522425	-0.0041892793	0.0006576953999999999	-0.0214953983	0.0189788361	-0.0030593854999999997	-0.0402245189	-0.0361306001	0.0016009387	0.051444585	0.018443694	0.0007025334	-0.0584988688	0.004754100000000001	-0.0029401846000000004	0.044181083499999996	-0.0486927937	0.1056049346	0.0743327514	0.0045534799	-0.0413742156	-0.0475409813	0.050235511	0.0606968894	-0.060170345599999994	0.0580765483	-0.0497998778	0.028014326000000003	0.0975217631	0.0973171258	0.0969763818	0.0965000075	0.09588866929999999	0.09514322210000001	0.0942647084	0.0932543571	0.0355615	-0.011240599999999995	0.00012635108835999992	0.0012646202822500002	0.119317	0.021071400000000004	0.014236546489	0.0004440038979600002	0.235788	0.043911000000000006	0.0019281759210000003	0.055595980944	-0.00107829	-0.00043109199999999994	1.1627093241e-06	1.85840312464e-07	0.00121351	-7.517000000000005e-05	1.4726065200999997e-06	5.650528900000008e-09	0.00105496	-5.7230000000000135e-05	1.1129406016e-06	3.2752729000000146e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310.4089457196494	-0.5661763137413232	96353.71358278426	0.3205556182417132	237.83716168344105	0.4655419069774212	56566.51547763527	0.21672926715217386	232.2929765083346	-0.06631950839053502	0.004398277193162246	53960.02693510168	0.658961	36.42271	0.1812881	-0.0351519758	0.019656270400000002	0.0045766179	-0.029122815	0.026925429700000003	-0.0194130605	-0.0065393916000000005	0.0015221429999999999	0.0072588559	0.0145117252	-0.016325315400000002	-0.046392754800000005	-0.051332347300000004	-0.0012830041	-0.049862773	0.0481151087	0.032811991299999996	-0.0612316088	0.0653955298	-0.0242145065	-0.0539335942	0.0373963151	0.015584134	-0.025344453	-0.0155111472	0.01218148	-0.0108155228	0.0356016819	-0.0246785921	0.0302127196	-0.020133694	-0.0105987515	0.0140010365	0.0330300435	0.029925999100000007	0.0250295283	-0.0148931546	0.0159113528	0.0938899154	-0.0034425381	-0.0845608279	-0.0265520886	0.0877381169	0.1127362516	-0.0900059077	-0.0203371359	0.0139194756	-0.0680523425	0.0467196821	-0.09042995449999999	0.0227232538	-0.0550904673	0.0974562636	0.097055399	0.0963885124	0.09545743150000001	0.0942647084	0.09281361240000001	0.09110812060000001	0.0891529079	0.0365605	0.000999	9.980009999999998e-07	0.0013366701602500002	0.0306985	-0.08861849999999999	0.0009423979022500001	0.00785323854225	0.195683	-0.040105	0.0016084110250000002	0.038291836489	-0.000298108	0.0007801819999999999	8.8868379664e-08	6.086839531239999e-07	0.00115611	-5.7399999999999986e-05	1.3365903320999998e-06	3.2947599999999987e-09	0.00124869	0.00019373000000000006	1.5592267161e-06	3.753131290000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
309.3119384288374	-1.09700729081203	95673.87525460488	1.2034249960947498	237.6154773987976	-0.2216842846434588	56461.11509945849	0.04914392205788206	232.516861894772	0.2238853864374164	0.050124666260231265	54064.09106539248	0.81167	44.863361	0.09712682499999996	0.048616290300000004	-0.0323597332	-0.009184722	0.0118690468	-0.053971963899999996	0.0347562058	0.0228914696	-0.0182343242	-0.0018153707999999998	0.001677195	-0.003589060300000001	0.0208377327	0.0145247152	-0.003703218	0.0334024604	0.0286093431	0.0511690109	-0.0191622314	-0.012463453000000001	0.0031410885	0.027110044700000002	-0.0563552301	-0.0187704453	0.0492501275	0.0422750615	-0.0275079809	-0.0046661105	-0.0165755269	0.0406733081	-0.0489931403	0.029553318199999998	-0.0050860693	0.0112323879	0.015476601299999997	-0.012527371499999999	0.0052142607	0.0023119373	-0.0234563057	0.0155877852	0.0223213969	0.0108067976	0.073947231	-0.0406534683	-0.0171855745	-0.0456471943	0.037166072	-0.0783341945	0.060529704299999994	0.0153688869	0.0353788614	0.0544218208	0.0016044707999999998	0.0973689537	0.0967067945	0.09560652929999999	0.09407314259999999	0.0921135811	0.08973672199999999	0.0869533332	0.083776024	0.0532356	0.016675099999999998	0.00027805896001	0.0028340291073600003	0.08799669999999997	0.057298199999999966	0.0077434192108899935	0.003283083723239996	0.18961	-0.006072999999999995	3.688132899999994e-05	0.035951952100000004	-7.98175e-05	0.00021829049999999998	6.370833306250001e-09	4.765074239025e-08	0.001189	3.2890000000000046e-05	1.413721e-06	1.081752100000003e-09	0.00115826	-9.043000000000008e-05	1.3415662275999998e-06	8.177584900000012e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
309.8068056885774	0.4948672597400332	95980.25685095997	0.2448936047626095	237.5738144336612	-0.041662965136396224	56441.317304559685	0.0017358026639565673	232.56337550985845	0.04651361508643959	0.0021635163884094607	54085.72362853943	0.8429029999999998	46.589729	0.319006425	-0.0020333154999999997	0.0079174037	-0.0162414763	0.0397428177	0.0281908945	-0.03559636	-0.0693906106	-0.040394315099999994	-0.016871232	0.0335501436	-0.0019765078	0.0532388174	0.021392942999999998	-0.021820884900000004	0.0039155786	-0.0035040215	0.0010993196	0.0119125542	-0.0343470762	0.0185727799	0.0410868452	0.0252457191	-0.0140806271	-0.0155293968	-0.0462821476	0.0104951939	0.0018299932	-0.0569660796	-0.0125002662	0.0511802176	-0.0403064885	-0.0369500619	-0.0372697202	-0.0002220849	-0.0540269612	-0.013234731599999999	0.0076042198	-0.043155906699999996	-0.0169996322	0.0083600721	0.0443940892	0.0011681755	0.0021718322	0.0074279612	0.0195350205	-0.014145386599999999	-0.0038313957000000003	-0.0172901825	0.034315444900000006	0.0533055615	0.0646376798	0.0090297511	0.0972598531	0.0962716243	0.0946320074	0.0923520963	0.0894473172	0.0859373244	0.0818458668	0.077200628	0.07673979999999997	0.023504199999999968	0.0005524474176399985	0.005888996904039995	0.186076	0.09807930000000002	0.034624277775999995	0.009619549088490005	0.341165	0.151555	0.022968918025000003	0.116393557225	-0.000661916	-0.0005820985	4.3813279105600003e-07	3.3883866370225003e-07	0.00113414	-5.485999999999989e-05	1.2862735396e-06	3.009619599999988e-09	0.00143866	0.0002804000000000001	2.0697425956e-06	7.862416000000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
308.2347844118459	-1.5720212767315047	95008.68232141713	2.4712508944965497	236.811869821454	-0.761944612207202	56079.86168833327	0.5805595920715835	232.9498592351617	0.3864837253032647	0.14936966992428935	54265.63691768166	1.035939	57.25936899999999	0.184656	-0.0714334288	-0.0737990448	0.0865381313	-0.0437280693	-0.0159421847	-0.0339859195	0.044414906100000005	0.0096400385	0.0336990595	0.0156673228	-0.044220824400000004	0.0147061845	-0.0316254829	-0.0369033893	-0.1102955658	0.026076753799999998	-0.0234733154	-0.0293151519	-0.0757680058	-0.021414557799999998	-0.0251695956	-0.0263358215	0.0648381483	0.023451786699999998	-0.046117319000000004	-0.033813835	0.0561628417	0.0913018481	0.023865381	0.0018602685999999998	0.0174313805	-0.0041347986	0.0364669859	0.0181013045	-0.0524396894	0.057567907	-0.012379641799999999	0.0303858439	0.07082479929999999	0.0053741498	-0.0727395992	-0.0621974188	-0.08090833730000001	0.0232173865	0.0692128078	-0.008563178000000001	-0.0897733176	-0.07390963219999999	0.0419355302	-0.0444368385	-0.019364763700000003	-0.09335300099999999	0.097128986	0.09575027789999999	0.0934669092	0.0903004534	0.08628082769999999	0.0814460099	0.07584168	0.0695207885	0.07809769999999999	0.001357900000000023	1.8438924100000625e-06	0.0060992507452899995	0.121361	-0.064715	0.014728492320999997	0.004188031225	0.261537	-0.07962800000000002	0.006340618384000006	0.06840160236899998	-0.000866918	-0.00020500200000000005	7.515468187240002e-07	4.202582000400001e-08	0.0014052	0.00027105999999999983	1.97458704e-06	7.347352359999992e-08	0.00113562	-0.00030304000000000013	1.2896327844e-06	9.183324160000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
308.6732813924758	0.4384969806299068	95279.19464559856	0.1922796020215449	237.07621528053213	0.2643454590781289	56205.13185174122	0.06987852173522673	233.82284563448613	0.872986399324418	0.7621052534054122	54673.12314060873	0.940856	52.003838	0.22805995	0.0641937977	-0.0465290333	0.0161586606	0.020469081299999997	-0.1011560654	0.0509366968	-0.0288935121	0.0657629094	0.0327867348	-0.0200377239	-0.0232089336	-0.0329258027	0.028589927400000006	0.08164872849999999	-0.0190567399	-0.0471282471	-0.021495092799999997	0.0645806581	0.0038199239	-0.0254448532	0.026104432400000002	0.0725084305	-0.020959186100000003	0.0820005951	0.0692469468	-0.033438914900000005	0.020262440700000002	-0.0147758278	0.0734904047	-0.0759797423	-0.0452135669	0.0486415896	0.0267590979	-0.0289709218	0.0349576308	0.05731835940000001	0.0101968259	0.1004664144	-0.038058313999999996	-0.0035882926	0.07919914360000001	-0.0606277001	0.0272716008	0.040982626200000004	0.047856873099999996	-0.041415547000000004	-0.021805171	-0.08578785189999999	0.0105788587	0.011258262199999999	-0.1770611858	-0.013426951299999998	0.0969763818	0.09514322210000001	0.0921135811	0.08792555839999999	0.0826318208	0.0762989401	0.0690065559	0.0608463743	0.0528517	-0.025246	0.0006373605159999999	0.002793302192889999	0.0651795	-0.0561815	0.00424836722025	0.00315636094225	0.321729	0.06019200000000002	0.0036230768640000033	0.103509549441	-0.00200631	-0.001139392	4.0252798161e-06	1.2982141296639995e-06	0.00147695	7.175000000000021e-05	2.1813813025000003e-06	5.148062500000028e-09	0.0006179530000000001	-0.0005176669999999999	3.8186591020900004e-07	2.6797912288899987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
308.8620827718742	0.1888013793983987	95395.78617418007	0.03564596086273809	237.53349332364704	0.4572780431149113	56422.16045053508	0.20910320871500265	233.84444172304447	0.021596088558339943	0.00046639104101966133	54683.22292476233	0.911668	50.390556	0.2244348	-0.06338826730000001	-0.0363004034	0.0405842121	-0.0348500977	0.0131249486	-0.0659941946	-0.0121153693	-0.0168606931	-0.030441074	-0.0354483442	-0.0237296029	-0.0785845443	0.0019866148999999997	0.0083270421	-0.0242796658	-0.0335465737	-0.0915325815	0.007403469	0.0094499651	0.07444459469999999	0.0034991719	0.036764387999999995	0.054218715199999996	0.0047417277	-0.06697584990000001	-0.0077434	0.0239326122	0.051167118	-0.0076565855	0.0633789868	-0.016335352	-0.0020673565	-0.036217274300000005	-0.0486214933	0.0456041208	0.0546743213	0.0582202945	0.0017655129	-0.07024128639999999	-0.0766863433	0.0152999355	-0.09048152359999999	0.0010459771	-0.015821958100000002	0.017937571	0.0726836745	0.084829005	-0.0071333886	0.0184284925	0.0186443865	0.0031807371999999995	0.048822343899999995	0.0968020747	0.0944510002	0.0905747485	0.0852359127	0.0785207032	0.070537556	0.0614153816	0.0513014829	0.0721819	0.019330200000000002	0.00037365663204	0.005210226687609999	-0.0109117	-0.0760912	0.00011906519689	0.00578987071744	0.319726	-0.002002999999999977	4.012008999999909e-06	0.102224715076	-0.000563309	0.0014430009999999993	3.17317029481e-07	2.082251886000999e-06	0.00153866	6.170999999999998e-05	2.3674745956e-06	3.8081240999999975e-09	0.00165345	0.001035497	2.7338969025000003e-06	1.072254037009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.58142980515134	-2.2806529667228688	93992.17310137094	5.201377954621822	236.9106434497192	-0.6228498739278336	56126.65297975998	0.3879419654519183	233.6403024184436	-0.20413930460085794	0.04167285568292186	54587.79091418179	0.8953120000000001	49.486534000000006	0.2080174	0.0633308404	-0.055838836100000004	0.010652016399999999	0.0392483304	-0.0542801995	0.015279256699999999	0.0494564209	0.036656037200000005	0.007290486999999998	-0.023138533399999998	-0.0333367872	-0.053435234299999995	-0.005751525899999999	0.0228055415	0.0367141286	-0.0192983471	-0.0759741934	0.0413457039	-0.0359627537	0.012145226	0.0071793221	-0.033094676600000004	-0.0387869284	0.078475553	0.0096560165	-0.0209671225	0.027260715699999997	-0.0186009251	0.0452382662	-0.027304230099999997	0.051328430599999995	0.049297577	0.0272733846	-0.015864675800000002	0.0437664625	0.0325526168	-0.051712944000000004	-0.0131908363	-0.0470337398	-0.050294785	0.040295846	0.016999698100000002	-0.009516209599999999	-0.0017333604000000001	0.0402249373	-0.014182603600000001	0.1205181981	0.0621132475	-0.1037277209	-0.04368052309999999	-0.0119567645	-0.0881639656	0.09660610359999999	0.0936742318	0.08885351039999999	0.0822411445	0.073970466	0.06420824509999999	0.053151327400000004	0.041022665	0.07212309999999998	-5.880000000001162e-05	3.4574400000013665e-09	0.0052017415536099966	0.0070036000000000005	0.017915300000000002	4.905041296e-05	0.00032095797409000015	0.210134	-0.10959200000000001	0.012010406464	0.044156297956000005	0.000327237	0.0008905460000000002	1.0708405416900002e-07	7.930721781160002e-07	0.00170807	0.00016940999999999983	2.917503124899999e-06	2.8699748099999947e-08	0.00110438	-0.00054907	1.2196551844e-06	3.0147786490000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
