csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97
486.3424692438418	n/a	236528.99739019718	n/a	321.5554114826688	n/a	103397.88265378843	n/a	280.74544331187246	n/a	n/a	78818.0039403798	n/a	n/a	n/a	0.0097778769	-0.026568195299999996	-0.035056881	0.0147827381	0.0132605254	-0.0806246912	-0.0031083064	0.0439519163	-0.0295539667	-0.0392252047	-0.015194885	0.0080128084	-0.054803516600000005	0.0353649109	0.12908838460000002	0.1290552057	0.1289999139	0.1289225186	0.1288230331	0.1287014744	0.1285578634	0.12839222460000002	0.1282045865	0.1279949812	0.1277634447	0.12751001650000002	0.1272347401	0.1269376627	0.077571	n/a	n/a	0.006017260041	0.0167438	n/a	n/a	0.00028035483844	0.011756	n/a	n/a	0.00013820353600000002	-0.00193316	n/a	n/a	3.7371075856e-06	2.4916200000000003e-22	n/a	6.208170224400002e-44	n/a	-0.00114906	n/a	n/a	1.3203388835999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
489.23923048095907	2.8967612371172886	239355.02464160102	8.391225664865287	322.61084847601063	1.055436993341857	104077.75955441149	1.1139472469144989	281.04635035170844	0.3009070398359768	0.09054504662285012	78987.05104601523	0.8588099999999999	56.22193100000001	0.4952877000000001	-0.0562393007	-0.0075834448	-0.0164958522	-0.0551132878	0.0481451226	-0.050854279599999996	0.0510774388	-0.0086865242	-0.0538587347	-0.004224593	0.061691822599999994	0.048213221900000006	-0.0671775369	0.0233002103	0.1289999139	0.1287014744	0.1282045865	0.12751001650000002	0.1266188352	0.1255324169	0.1242524367	0.1227808683	0.1211199807	0.1192723348	0.11724077960000001	0.1150284477	0.1126387502	0.1100753719	0.10926300000000001	0.031692000000000005	0.001004382864	0.011938403169	0.128628	0.1118842	0.012518074209639995	0.016545162383999997	0.209828	0.19807200000000005	0.03923251718400001	0.044027789584000006	-0.00372888	-0.00179572	3.2246103184e-06	1.39045460544e-05	0.0008374199999999999	0.0008374199999999999	7.012722563999998e-07	7.012722563999998e-07	-0.00158871	-0.00043965	1.932921225e-07	2.5239994640999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
488.3606694617732	-0.8785610191858382	238496.1434771513	0.7718694644328588	322.9067541937806	0.2959057177699833	104268.77190396264	0.08756019380896901	280.11405610430995	-0.932294247398488	0.8691725637323133	78463.8844272085	0.792602	51.887589	0.49382135	0.0178073098	-0.0192353516	-0.0179169843	0.021127137	0.023224050299999997	-0.0167938054	-0.0130187509	0.017403112	-0.0228842179	-0.013187914299999999	-0.0211805647	-0.0028152721	-0.014252635	-0.0320051415	0.1288230331	0.1279949812	0.1266188352	0.12470048800000001	0.1222481541	0.1192723348	0.1157857731	0.1118033989	0.1073422654	0.1024214758	0.0970621018	0.09128709289999999	0.0851211787	0.0785907625	0.0913136	-0.01794939999999999	0.00032218096035999973	0.008338173544960002	-0.0441017	-0.1727297	0.029835549262089995	0.0019449599428900002	0.0206526	-0.1891754	0.035787331965160006	0.00042652988675999983	-0.00166274	0.00206614	4.2689344996000015e-06	2.7647043076e-06	0.000950517	0.00011309700000000017	9.034825672889999e-07	1.2790931409000034e-08	-0.00168881	-0.0001001000000000001	1.002001000000002e-08	2.8520792161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
487.96652783769883	-0.39414162407439335	238111.33228997968	0.1553476198280004	321.85516340729674	-1.051590786483871	103590.74621193767	1.1058431822177663	279.7056089644683	-0.40844713984165537	0.16682906604482878	78235.22768618405	0.682967	44.71038400000001	0.2161096	-0.0008712409	-0.0090562097	-0.012782916699999999	-0.006564561700000001	-0.0587434599	0.0031134558	0.005954645600000001	0.0199154655	0.0493822701	-0.0193354052	0.0020964224	-0.0640644053	-0.0159278739	-0.012288121200000002	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.1157857731	0.1100753719	0.1034414224	0.0959395844	0.08763279939999999	0.0785907625	0.0688893378	0.0586099215	0.0478387595	0.0366662233	0.08083759999999998	-0.010476000000000029	0.00010974657600000056	0.006534717573759997	0.052584800000000015	0.0966865	0.009348279282250002	0.002765161191040001	0.0130774	-0.007575199999999997	5.7383655039999966e-05	0.00017101839075999998	-0.0008433349999999999	0.0008194050000000003	6.714245540250001e-07	7.112139222249998e-07	0.00211503	0.0011645129999999998	4.4733519009e-06	1.3560905271689995e-06	-0.00173233	-4.352000000000002e-05	1.893990400000001e-09	3.0009672289e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
489.0882826249306	1.1217547872317937	239207.34820100406	1.2583338026774469	322.580267978862	0.7251045715652822	104058.02928931444	0.5257766397048714	280.5929159710064	0.8873070065380944	0.7873137238515938	78732.38449311226	0.860094	56.30599599999999	0.4476971	0.018736068300000002	0.0177011036	0.0221550387	0.011649308999999998	0.0030292386	0.0264918652	-0.0147630996	-0.0053332822	-0.0076664646999999985	0.0163949069	-0.0091784498	0.0007265292	0.0143594132	-0.0239080875	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.1073422654	0.09816798800000001	0.08763279939999999	0.07588274980000001	0.063080731	0.0494042187	0.0350428114	0.0201956026	0.0050684204	-0.010129025699999999	0.0505606	-0.03027699999999998	0.0009166967289999992	0.00255637427236	0.0235027	-0.029082100000000007	0.0008457685404100004	0.0005523769072900001	0.06252569999999999	0.04944829999999999	0.0024451343728899987	0.003909463160489999	-0.00277909	-0.0019357550000000004	3.7471474200250016e-06	7.723341228100001e-06	-0.00149455	-0.00360958	2.2336797025000003e-06	1.30290677764e-05	-0.000499871	0.001232459	1.518955186681e-06	2.4987101664100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
489.2914290026016	0.20314637767097565	239406.1024954079	0.04126845076083868	324.32310410604754	1.7428361271855124	105185.47585698213	3.037477766222996	281.50932296607897	0.9164069950725776	0.8398017806179511	79247.49891682017	1.142978	74.824966	1.01754375	0.023415777000000002	0.0244886012	0.0405980509	0.0163213598	0.0283474346	0.046308763899999994	-0.0397675477	-0.04312071940000002	0.018189123300000002	0.037625155699999996	0.0104867578	0.06867516309999999	0.0020007032	-0.0647791335	0.1277634447	0.12378309550000001	0.11724077960000001	0.1082719048	0.0970621018	0.0838433825	0.0688893378	0.052509474800000004	0.0350428114	0.016850859	-0.0016898595	-0.0201956026	-0.0382833527	-0.0555787436	0.09315880000000004	0.04259820000000005	0.0018146066432400039	0.008678562017440009	0.21222600000000005	0.18872330000000004	0.035616483962890015	0.04503987507600001	0.259887	0.1973613	0.03895148273769	0.06754125276899997	-0.012725299999999998	-0.00994621	9.892709336409998e-05	0.00016193326008999995	-0.00162327	-0.00012871999999999992	2.6350054929e-06	1.656883839999998e-08	-0.00220216	-0.0017022889999999998	2.8977878395209994e-06	4.8495086656e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
488.5762236847525	-0.7152053178490974	238706.72635005327	0.5115186466796284	322.2623569136592	-2.0607471923883622	103853.02668354666	4.246678990936518	280.56741184157846	-0.9419111245005071	0.8871965664578095	78718.0725874819	1.479539	96.857864	1.7291300499999998	-0.0214325584	0.0490562856	0.0572573859	-0.0222210293	-0.0940518751	0.1282207286	0.0253337735	-0.05759225	0.0799424597	0.052997288899999995	-0.0272680127	-0.0842501852	0.18516214879999998	-0.0135327728	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0851211787	0.0674542747	0.0478387595	0.026841283900000002	0.0050684204	-0.016850859	-0.0382833527	-0.0586099215	-0.0772433738	-0.0936454286	0.0581495	-0.035009300000000035	0.001225651086490003	0.00338136435025	-0.21567600000000006	-0.4279020000000001	0.18310012160400005	0.046516136976000017	-0.0237415	-0.28362849999999995	0.08044512601224997	0.0005636588222499999	0.00247817	0.015203469999999997	0.00023114550004089995	6.1413265489e-06	0.00081797	0.00244124	6.690749209e-07	5.9596527376e-06	-0.000195065	0.002007095	4.028430339025e-06	3.8050354225e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
490.0894673843029	1.5132436995504008	240187.6860410297	2.289906494228984	322.4317791731197	0.16942225946053213	103962.25222074344	0.028703902000711868	281.01244608057664	0.4450342389981756	0.1980554738806853	78967.99485218899	1.114	72.927879	0.79859085	0.0802618474	0.0353259679	0.019318358799999998	0.09501595480000001	0.00647504	0.09745631140000001	-0.096024548	-0.013571505800000001	0.0389214373	0.0095469989	-0.0854914023	0.044022930099999996	0.0961400609	0.019997303	0.1266188352	0.1192723348	0.1073422654	0.09128709289999999	0.0717238087	0.0494042187	0.0251860523	0.0	-0.0251860523	-0.0494042187	-0.0717238087	-0.09128709289999999	-0.1073422654	-0.1192723348	0.07680349999999997	0.01865399999999997	0.00034797171599999885	0.005898777612249996	0.0208265	0.23650250000000006	0.05593343250625001	0.00043374310224999986	-0.157177	-0.1334355	0.017805032660250002	0.024704609329000003	-0.002245	-0.0047231700000000005	2.2308334848900005e-05	5.040025e-06	-0.0008095719999999999	-0.001627542	6.554068231839999e-07	2.6488929617640004e-06	-0.00204433	-0.001849265	3.419781040225001e-06	4.1792851489e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
491.77274135025283	1.6832739659499223	241840.4291351427	2.8334112444447808	322.8526550874847	0.4208759143650127	104233.83689703836	0.1771365352925855	280.209648796196	-0.802797284380631	0.6444834798089157	78517.44727848751	0.968188	63.382332	0.26578799	0.0350877143	0.06906609150000001	0.0859737792	0.042264581600000004	-0.0565725443	0.1670332515	-0.0473494009	-0.072015177	0.0969149014	0.0911293327	-0.052048538	-0.0399146052	0.18329946260000002	0.028791144700000007	0.1259161521	0.11652325919999999	0.10138397980000001	0.0812449131	0.0570992244	0.0301376669	0.0016898595	-0.026841283900000002	-0.0540487397	-0.0785907625	-0.09925705369999999	-0.1150284477	-0.12512717240000001	-0.1290552057	0.10418800000000003	0.027384500000000048	0.0007499108402500026	0.010855139344000005	0.0169513	-0.0038751999999999992	1.5017175039999992e-05	0.00028734657169	-0.00112961	0.15604739	0.024350787925812103	1.2760187521000005e-06	-0.00266294	-0.00041793999999999984	1.746738435999999e-07	7.0912494436e-06	-0.00172002	-0.000910448	2.9584688004000008e-06	8.289155607040002e-07	-0.0018031	0.00024123000000000005	5.819191290000002e-08	3.25116961e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
490.02896844200586	-1.7437729082469673	240128.3899123364	3.0407439555360862	323.82316026709617	0.9705051796114504	104861.43912536943	0.9418803036526536	282.1775926652068	1.96794386901081	3.872803071577236	79624.19380233139	1.055079	69.070625	0.68621641	-0.0574168087	0.09102247210000004	0.0930165283	-0.0751446062	0.097511562	0.160096504	0.0120682798	-0.1513607591	-0.0680777647	0.09897901279999999	0.0679320695	0.10668245359999999	0.16686500710000002	-0.023791185099999997	0.12512717240000001	0.1134548014	0.0948006283	0.0703125971	0.0414976565	0.010129025699999999	-0.0218629269	-0.052509474800000004	-0.0799246852	-0.1024214758	-0.1186154352	-0.12751001650000002	-0.1285578634	-0.1216944932	0.0527649	-0.05142310000000001	0.002644335213610001	0.0027841346720100003	0.235518	0.2185667	0.04777140234888999	0.05546872832399999	0.21446	0.21558961	0.046478879939952096	0.0459930916	-0.00384379	-0.0011808500000000002	1.3944067225000006e-06	1.47747215641e-05	0.00101162	0.00273164	1.0233750244e-06	7.4618570896e-06	-0.0017028499999999995	0.00010025000000000053	1.0050062500000105e-08	2.899698122499998e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
