csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116
508.1311341244728	n/a	258197.2494666229	n/a	323.565367907424	n/a	104694.54730906663	n/a	276.2008916978148	n/a	n/a	76286.93257466804	n/a	n/a	n/a	-0.0643321619	-0.0398358842	-0.04365227730000002	-0.0517345987	0.018380966999999998	-0.0336146769	0.0623682579	0.0574672517	-0.0110259037	0.0091012139	-0.0407020337	-0.027635426299999998	0.0721759711	-0.0806367018	0.0163281309	-0.0439765671	0.12908838460000002	0.1290552057	0.1289999139	0.1289225186	0.1288230331	0.1287014744	0.1285578634	0.12839222460000002	0.1282045865	0.1279949812	0.1277634447	0.12751001650000002	0.1272347401	0.1269376627	-0.0212013	n/a	n/a	0.00044949512169000004	-0.46695	n/a	n/a	0.2180423025	-0.0987925	n/a	n/a	0.00975995805625	0.0008654859999999997	n/a	n/a	7.490660161959995e-07	0.00215163	n/a	4.629511656899998e-06	n/a	-0.000956505	n/a	n/a	9.14901815025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
510.96253902340936	2.8314048989365688	261082.71628524913	8.016853701721999	326.9201941544182	3.3548262469942074	106876.8133459625	11.254859147521241	278.6792599779285	2.4783682801136706	6.1423093318735935	77662.12994184588	0.784733	61.420433	0.6491368499999999	0.04567056480000002	0.034912627599999996	0.0141495556	0.051329510099999996	0.0228066169	-0.043701708	0.009146784	-0.0318918244	0.03163834	-0.0349746625	-0.0037510646000000003	-0.0059030420999999994	-0.04993801480000001	-0.0281927128	0.0708896185	-0.013139306100000001	0.1289999139	0.1287014744	0.1282045865	0.12751001650000002	0.1266188352	0.1255324169	0.1242524367	0.1227808683	0.1211199807	0.1192723348	0.11724077960000001	0.1150284477	0.1126387502	0.1100753719	-0.012503	0.008698299999999999	7.566042288999999e-05	0.00015632500899999998	-0.186441	0.280509	0.078685299081	0.034760246481	0.100437	0.1992295	0.03969239367025	0.010087590969	-0.00011553	-0.0009810159999999997	9.623923922559994e-07	1.33471809e-08	0.0032428000000000005	0.0010911700000000007	1.0515751840000003e-05	1.1906519689000014e-06	-0.00209832	-0.001141815	1.303741494225e-06	4.402946822399998e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
512.4276961926371	1.4651571692277232	262582.1438252936	2.1466855305393944	328.6254241389088	1.7052299844905858	107994.66939047768	2.9078093000057645	279.07037941570707	0.3911194377785705	0.15297441460822508	77880.2766672267	1.023006	80.06986999999998	1.43494085	-0.043876413600000004	0.0135196473	-0.0368208285	-0.0338344437	-0.0995152585	0.0187647218	-0.06758460150000001	0.040126737	0.0394210652	0.0254404157	-0.018383495	-0.012753666100000002	0.044513894400000004	0.1476697245	-0.036131679	0.0243743764	0.1288230331	0.1279949812	0.1266188352	0.12470048800000001	0.1222481541	0.1192723348	0.1157857731	0.1118033989	0.1073422654	0.1024214758	0.0970621018	0.09128709289999999	0.0851211787	0.0785907625	-0.013972900000000005	-0.0014699000000000047	2.1606060100000145e-06	0.0001952419344100001	-1.01245	-0.8260090000000001	0.6822908680810001	1.0250550025000005	-0.120509	-0.220946	0.04881713491599999	0.014522419080999997	0.00429318	0.00440871	1.94367238641e-05	1.84313945124e-05	0.000937981	-0.0023048190000000005	8.798083563610001e-07	5.312190622761001e-06	-0.00108153	0.0010167899999999998	1.0338619040999997e-06	1.1697071409e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509.3834538205217	-3.0442423721153773	259471.5030261236	9.26741162018266	326.28862969254396	-2.3367944463648196	106464.26986663806	5.460608284561466	278.3849086660592	-0.6854707496478909	0.4698701486228416	77498.15737301012	1.002873	78.494072	1.25074175	0.0503132415	0.0477378353	0.0360099677	0.027758663500000003	0.0562709599	0.0461511435	-0.001988831	-0.0479035212	-0.0440144568	-0.011911103300000002	0.0857379866	0.020791821999999998	-0.0532406866	-0.046213328	-0.0207570382	-0.005280635400000001	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.1157857731	0.1100753719	0.1034414224	0.0959395844	0.08763279939999999	0.0785907625	0.0688893378	0.0586099215	0.0478387595	0.0366662233	0.0276749	0.041647800000000006	0.0017345392448400005	0.0007659000900100001	-0.154378	0.8580720000000001	0.7362875571840001	0.023832566884	0.0952865	0.2157955	0.046567697820249984	0.00907951708225	0.00258081	-0.00171237	2.9322110169e-06	6.660580256099999e-06	0.00035195	-0.0005860310000000001	1.238688025e-07	3.434323329610001e-07	-0.000675402	0.0004061280000000001	1.6493995238400006e-07	4.56167861604e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
510.1166100433717	0.7331562228499706	260218.9558421413	0.5375180471036358	327.02635540832733	0.7377257157833697	106946.23713165363	0.5442392317280851	277.8942088365199	-0.4906998295392668	0.2407863227098655	77225.19130487532	0.914723	71.594635	0.9235375	-0.0081012993	-0.05508089730000002	0.0010530091	0.0170697298	0.026717812799999997	0.0185367529	0.070172855	0.0027153192	-0.0334586842	0.0050661257	-0.011330518500000001	-0.0101767451	-0.0192911492	-0.0019280124	-0.009684968	-0.0728195301	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.1073422654	0.09816798800000001	0.08763279939999999	0.07588274980000001	0.063080731	0.0494042187	0.0350428114	0.0201956026	0.0050684204	-0.010129025699999999	-0.07014119999999999	-0.0978161	0.009567989419209996	0.004919787937439997	-0.042778	0.1116	0.012454559999999998	0.001829957284	0.109977	0.014690499999999997	0.00021581079024999983	0.012094940529	-0.00437602	-0.006956830000000001	4.8397483648900014e-05	1.9149551040400005e-05	0.00562554	0.00527359	3.16467002916e-05	2.78107514881e-05	-0.0024336	-0.001758198	3.0912602072039995e-06	5.922408959999999e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
510.875004613772	0.7583945704002986	260993.27033912158	0.5751623244126534	327.50289356485666	0.4765381565293296	107258.14529335382	0.2270886146283719	278.6861130322355	0.7919041957155741	0.6271122551919304	77665.94959701593	1.076213	84.23431399999998	1.69646186	-0.0127609275	0.036658415699999995	-0.0063564159	-0.0209991888	-0.0581250137	0.0930874408	-0.022946955	0.0220352368	-0.0130111922	0.0872956969	0.06814717740000001	0.0036711164	0.0053068189	0.0718898758	-0.108089324	0.021077608199999997	0.1277634447	0.12378309550000001	0.11724077960000001	0.1082719048	0.0970621018	0.0838433825	0.0688893378	0.052509474800000004	0.0350428114	0.016850859	-0.0016898595	-0.0201956026	-0.0382833527	-0.0555787436	0.0459112	0.1160524	0.013468159545759995	0.00210783828544	-0.7612069999999999	-0.7184289999999999	0.5161402280409998	0.5794360968489998	0.00624984	-0.10372715999999997	0.010759323721665595	3.9060500025600015e-05	0.00265964	0.007035660000000001	4.950051163560001e-05	7.0736849296e-06	0.00025880200000000003	-0.005366738	6.697847520400003e-08	2.8801876760644007e-05	0.000329068	0.002762668	7.632334478223997e-06	1.0828574862400001e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
507.9279832001776	-2.94702141359437	257990.8361177999	8.684935212183763	326.99399641314807	-0.5088971517085952	106925.07369024187	0.2589763110171209	278.6216656828537	-0.06444734938179407	0.004153460842339035	77630.0325878879	1.034477	80.967674	1.12040109	-0.0038907671000000003	0.011980309	8.94312e-05	0.0043216504999999995	-0.0268595116	-0.16610234640000002	-0.0226487015	0.0036384052	0.0656583218	-0.0803499981	-0.1800007297	0.0026622439	0.002062988	0.011866865	0.1557070757	-0.043535354299999995	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0851211787	0.0674542747	0.0478387595	0.026841283900000002	0.0050684204	-0.016850859	-0.0382833527	-0.0586099215	-0.0772433738	-0.0936454286	-0.016007499999999997	-0.061918699999999986	0.003833925409689999	0.0002562400562499999	-0.111515	0.6496919999999998	0.4220996948639998	0.012435595225	-0.07230239999999999	-0.07855224	0.006170454409017599	0.005227637045759999	0.000386976	-0.0022726639999999998	5.1650016568960005e-06	1.4975042457599998e-07	0.00370454	0.0034457380000000003	1.37236166116e-05	1.1873110364644e-05	-0.000557293	-0.000886361	7.85635822321e-07	3.1057548784900003e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
508.2664792065819	0.33849600640428434	258334.81388505475	0.11457954635164933	323.8348678691093	-3.1591285440387655	104869.02164780347	9.980093157760487	276.63159611281225	-1.9900695700414417	3.960376893604928	76525.03996792209	1.656034	129.61648600000004	1.2311110499999998	0.0032203985	-0.0970491898	0.0344708744	-0.029519487999999997	0.0842062918	0.0888430582	-0.09354617359999999	-0.0302141854	-0.0697722049	-0.008195918	0.1053712601	0.0323647376	0.0338340197	-0.0817457836	-0.11570294589999999	0.26572418059999997	0.1266188352	0.1192723348	0.1073422654	0.09128709289999999	0.0717238087	0.0494042187	0.0251860523	0.0	-0.0251860523	-0.0494042187	-0.0717238087	-0.09128709289999999	-0.1073422654	-0.1192723348	0.010581900000000002	0.0265894	0.00070699619236	0.00011197660761000005	-0.769573	-0.6580579999999999	0.4330403313639999	0.5922426023290001	0.0419356	0.11423799999999998	0.013050320643999995	0.0017585945473599994	-0.006217800000000001	-0.006604776000000001	4.362306601017601e-05	3.866103684000001e-05	0.0023437	-0.0013608400000000005	5.492929689999999e-06	1.8518855056000007e-06	-0.00123619	-0.0006788969999999999	4.609011366090001e-07	1.5281657161000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509.90057334303856	1.6340941364566677	259998.59469555944	2.670263646802061	326.18852461754915	2.3536567484398456	106398.95359217346	5.53970008947643	278.45135213420957	1.8197560213973247	3.3115119774118207	77535.15550536958	1.526002	119.438957	1.2620903	0.0737594226	0.0382014027	0.0264158384	0.0492217871	0.0305941782	0.062582792	0.0222261167	-0.0490359303	0.00022972299999999998	0.0348875709	0.11484335039999999	0.014877863	-0.0487935026	-0.0466083965	-0.043407303700000004	0.0010838512	0.1259161521	0.11652325919999999	0.10138397980000001	0.0812449131	0.0570992244	0.0301376669	0.0016898595	-0.026841283900000002	-0.0540487397	-0.0785907625	-0.09925705369999999	-0.1150284477	-0.12512717240000001	-0.1290552057	-0.0281548	-0.0387367	0.0015005319268900001	0.00079269276304	-0.252442	0.517131	0.267424471161	0.06372696336400001	0.029998	-0.011937599999999996	0.00014250629375999992	0.000899880004	0.00668058	0.01289838	0.00016636820662440006	4.463014913640001e-05	0.00227096	-7.273999999999996e-05	5.157259321599998e-06	5.291107599999994e-09	-0.00215077	-0.00091458	8.364565764000003e-07	4.625811592900002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
507.71034688626725	-2.190226456771313	257769.79633537386	4.797091931941022	326.36367881163864	0.17515419408948674	106513.25084746642	0.030678991707137587	278.6331550425765	0.18180290836693305	0.03305229749067545	77636.43508898048	1.039065	81.326828	0.7093173500000001	0.059201154699999994	0.0208231127	0.0488050266	0.062802014	-0.0135721755	-0.1349543239	-0.0892966867	-0.0685931857	0.0770715859	-0.1072905094	-0.10955185210000001	0.0390036795	-0.0688048825	-0.0108324194	0.1247314033	0.0318495198	0.12512717240000001	0.1134548014	0.0948006283	0.0703125971	0.0414976565	0.010129025699999999	-0.0218629269	-0.052509474800000004	-0.0799246852	-0.1024214758	-0.1186154352	-0.12751001650000002	-0.1285578634	-0.1216944932	0.0366641	0.0648189	0.00420148979721	0.00134425622881	-0.167228	0.08521400000000001	0.007261425796000001	0.027965203984	0.208524	0.178526	0.031871532675999986	0.043482258576	0.000168461	-0.006512119	4.240769387016101e-05	2.8379108520999997e-08	0.00233341	6.245000000000035e-05	5.4448022281000015e-06	3.900002500000044e-09	-0.00111017	0.0010406000000000002	1.0828483600000003e-06	1.2324774289e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
