csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115
463.9977337206536	n/a	215293.89689790262	n/a	321.5095944153508	n/a	103368.4193011234	n/a	279.2238224689097	n/a	n/a	77965.9430341492	n/a	n/a	n/a	-0.059703140999999994	0.0336529596	-0.045268860599999995	-0.0694652329	0.032271130099999996	-0.0487543263	0.009779444200000001	-0.0492789133	-0.061241456	0.0787909978	-0.0068034905	0.0356854547	-0.0300910759	0.0271388146	-0.0670299603	0.0819016765	-0.015536953899999999	0.0455471509	-0.0496383987	0.12908838460000002	0.1290552057	0.1289999139	0.1289225186	0.1288230331	0.1287014744	0.1285578634	0.12839222460000002	0.1282045865	0.1279949812	0.1277634447	0.12751001650000002	0.1272347401	0.1269376627	0.08931389999999999	n/a	n/a	0.007976972733209999	0.16830599999999998	n/a	n/a	0.028326909635999993	0.366487	n/a	n/a	0.134312721169	-0.00978436	n/a	n/a	9.57337006096e-05	0.00162868	n/a	2.6525985424e-06	n/a	0.0008591509999999997	n/a	n/a	7.381404408009996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
465.53650934010454	1.5387756194509166	216724.24152856926	2.3678304070165517	321.9304817133821	0.420887298031289	103639.23505621024	0.1771461176440791	279.1674306419319	-0.05639182697780142	0.0031800381498942928	77934.45433121786	0.622576	46.638477	0.48753745	-0.06451142730000001	0.0140978697	-0.0724145499	-0.042153977999999995	-0.0160187259	-0.0016371276000000001	0.0059061658999999996	0.020102938600000002	-0.082107353	-0.0059959028	-0.0283119174	-0.0040599128	-0.061408428	0.04556922730000002	-0.0557755375	0.0213656191	0.0242939764	-0.0256056367	-0.0556573608	0.1289999139	0.1287014744	0.1282045865	0.12751001650000002	0.1266188352	0.1255324169	0.1242524367	0.1227808683	0.1211199807	0.1192723348	0.11724077960000001	0.1150284477	0.1126387502	0.1100753719	0.107405	0.018091100000000013	0.0003272878992100005	0.011535834025	0.043055800000000005	-0.12525019999999998	0.01568761260003999	0.0018538019136400004	0.231742	-0.134745	0.018156215025	0.053704354563999995	-0.00740572	0.0023786400000000004	5.6579282496000025e-06	5.48446887184e-05	0.00132493	-0.00030375	1.7554395049e-06	9.22640625e-08	-0.000647482	-0.0015066329999999998	2.269942996689e-06	4.19232940324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
465.92101306396523	0.3845037238606892	217082.3904145517	0.14784311366273714	320.9675006207474	-0.9629810926347204	103020.13645472948	0.9273325847719599	277.9953350553464	-1.172095586585499	1.3738080640932049	77281.40631253432	1.028973	77.08252	1.1066281999999998	0.0359134465	-0.1536132546	0.0208217866	0.1520294428	-0.047683484500000005	0.019357851000000002	-0.0626580897	-0.0299025966	0.0355158844	-0.1449584235	0.0675724876	-0.049196826799999996	0.0003847568	-0.0460064527	0.1454772647	-0.0440354716	-0.0167298499	0.0020012051000000003	0.0608493562	0.1288230331	0.1279949812	0.1266188352	0.12470048800000001	0.1222481541	0.1192723348	0.1157857731	0.1118033989	0.1073422654	0.1024214758	0.0970621018	0.09128709289999999	0.0851211787	0.0785907625	0.114551	0.007146	5.106531599999999e-05	0.013121931601	0.701434	0.6583781999999999	0.43346185423524	0.492009656356	0.5054029999999999	0.27366099999999993	0.07489034292099997	0.25543219240899995	-0.00845772	-0.001052	1.106704e-06	7.15330275984e-05	0.00335714	0.0020322100000000004	1.1270388979600004e-05	4.129877484100002e-06	-0.000912132	-0.00026464999999999995	7.003962249999998e-08	8.319847854239999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
465.50777087756063	-0.4132421864046023	216697.48474739547	0.17076910462445608	322.32412016283706	1.3566195420896747	103892.83843874703	1.8404165819795988	279.15092607253507	1.1555910171886694	1.3353905990071435	77925.23952715394	1.105201	82.79291500000002	1.2044114	0.0517856081	0.10598675199999999	0.0597713967	-0.0706527874	0.0668067814	0.0072872452	0.1834633635	0.0504553808	0.0566738279	0.0994009244	0.016488697	0.045148608300000004	0.0489529766	-0.0105259291	-0.096528856	0.0159151547	0.0048022229	0.1590236999	-0.010816368799999998	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.1157857731	0.1100753719	0.1034414224	0.0959395844	0.08763279939999999	0.0785907625	0.0688893378	0.0586099215	0.0478387595	0.0366662233	0.208737	0.09418599999999998	0.008871002595999995	0.043571135168999985	-0.237423	-0.9388569999999999	0.8814524664490001	0.05636968092899999	0.6008680000000001	0.09546500000000012	0.009113566225000027	0.3610423534240001	-0.007935819999999998	0.0005219000000000021	2.723796100000023e-07	6.297723907239997e-05	0.0041468	0.0007896599999999998	1.719595024e-05	6.235629155999996e-07	-0.00111864	-0.000206508	4.2645554063999997e-08	1.2513554496e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
467.797465618308	2.289694740747393	218834.46883891211	5.242702005806271	321.7240801653482	-0.6000399974888637	103506.38375823939	0.3600479985864356	278.22245526112357	-0.9284708114115006	0.8620580476431302	77407.7346115279	1.119922	83.895668	1.63216426	0.0389544569	-0.042665853200000006	0.031880567900000004	0.0587417606	-0.0448761375	0.0155500906	-0.1034748201	0.0331536542	0.045841138499999996	-0.0482850571	-0.0058344014000000005	-0.0157662412	0.022094358799999998	0.007238815999999999	0.1154063618	-0.0420349455	-0.0572980938	-0.009716841300000001	0.022968066800000003	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.1073422654	0.09816798800000001	0.08763279939999999	0.07588274980000001	0.063080731	0.0494042187	0.0350428114	0.0201956026	0.0050684204	-0.010129025699999999	0.0652283	-0.14350870000000002	0.02059474697569	0.004254731120890001	0.625973	0.8633959999999999	0.745452652816	0.391842196729	0.549171	-0.0516970000000001	0.002672579809000011	0.301588787241	-0.0159362	-0.008000380000000003	6.400608014440005e-05	0.00025396247044000004	0.00187249	-0.00227431	3.5062188001000007e-06	5.1724859761e-06	7.79212e-05	0.0011965612	1.4317587053454397e-06	6.07171340944e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
468.5767851025891	0.7793194842810749	219564.20353707802	0.6073388585801205	322.525094554308	0.8010143889597998	104022.43661726534	0.6416240513206415	278.72499178764883	0.5025365265252617	0.2525429604920751	77687.6210470249	0.909021	68.096672	0.92232914	0.0034095782	0.0596610743	-0.0008856696	-0.0820636835	-0.0205193794	0.027179329199999998	-0.0299142262	-0.074052118	-0.005271644	0.060908022699999995	-0.0755788279	-0.045759140499999996	0.0175266953	0.057596660099999995	-0.048830919400000006	-0.0215895572	0.0186044207	-0.05981052980000001	0.0770767061	0.1277634447	0.12378309550000001	0.11724077960000001	0.1082719048	0.0970621018	0.0838433825	0.0688893378	0.052509474800000004	0.0350428114	0.016850859	-0.0016898595	-0.0201956026	-0.0382833527	-0.0555787436	0.160462	0.0952337	0.00906945761569	0.025748053444	0.15768900000000002	-0.46828400000000003	0.219289904656	0.02486582072100001	0.458035	-0.09113599999999994	0.008305770495999988	0.209796061225	-0.0128146	0.0031216000000000004	9.744386560000003e-06	0.00016421397315999998	0.00118316	-0.0006893300000000003	1.3998675855999998e-06	4.7517584890000016e-07	0.0016204999999999998	0.0015425787999999998	2.37954935420944e-06	2.626020249999999e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
464.25604178399016	-4.320743318598943	215533.672332938	18.668822825217408	321.5577604298468	-0.9673341244612176	103399.39329265873	0.93573530834715	278.826527282784	0.101535495135181	0.010309456772346366	77744.2323165771	0.778615	58.327702	0.6063915000000001	0.0291134064	-0.0005305041	0.04825409730000002	0.014699386699999999	-0.0160304174	0.0203991812	0.0419397671	0.0438064654	0.0582286129	-0.036674902200000005	-0.017322546100000003	0.045673306799999994	0.0400091917	-0.0111450876	0.001128099	-0.0560908041	0.026544031699999998	-0.0765663796	-0.0900624814	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0851211787	0.0674542747	0.0478387595	0.026841283900000002	0.0050684204	-0.016850859	-0.0382833527	-0.0586099215	-0.0772433738	-0.0936454286	0.13788499999999998	-0.022577000000000014	0.0005097209290000006	0.019012273224999997	0.10587	-0.05181900000000002	0.002685208761000002	0.011208456900000002	0.403451	-0.05458400000000002	0.002979413056000002	0.162772709401	-0.00771774	0.005096860000000001	2.5977981859600008e-05	5.95635107076e-05	0.00539043	0.00420727	2.90567355849e-05	1.77011208529e-05	0.0013764	-0.0002440999999999997	5.9584809999999854e-08	1.89447696e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
471.16535985379403	6.9093180698038745	221996.7963261552	47.73867618971833	324.0919598803303	2.534199450483527	105035.59845907363	6.42216685483101	280.20875333450533	1.3822260517213178	1.910548858057104	78516.94544527767	1.132973	84.87334399999997	1.7444112000000005	0.1363206166	0.0763879437	0.1387169874	-0.0378152707	0.0430542783	0.0814464849	-0.0686671034	0.0290455449	0.1424045276	0.0555431275	-0.0377294342	-0.07500263830000001	0.1309136346	-0.0351217061	-0.0737026729	-0.0972675598	-0.0858687038	-0.021833091699999998	0.0916023425	0.1266188352	0.1192723348	0.1073422654	0.09128709289999999	0.0717238087	0.0494042187	0.0251860523	0.0	-0.0251860523	-0.0494042187	-0.0717238087	-0.09128709289999999	-0.1073422654	-0.1192723348	0.132821	-0.005063999999999985	2.564409599999985e-05	0.017641418040999998	0.575543	0.46967299999999995	0.22059272692899998	0.33124974484900005	0.852391	0.44893999999999995	0.2015471236	0.726570416881	-0.0194571	-0.01173936	0.00013781257320960005	0.00037857874041	0.00283559	-0.00255484	8.040570648099999e-06	6.5272074256e-06	-0.0007440839999999999	-0.002120484	4.496452394255999e-06	5.53660999056e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
464.2736229610759	-6.891736892718142	215549.9969774033	47.49603739845232	320.80960428449464	-3.282355595835668	102918.80220117404	10.773858257513721	278.48020131858283	-1.7285520159225032	2.987892071749749	77551.22252643843	1.265189	94.777939	1.93647535	-0.0031237158000000003	0.0012663892	0.0051570445	-0.0211353384	-0.0407093064	-0.0234867318	0.024278906200000002	-0.0049346779	0.0049811516	-0.025624186099999998	-0.0515483079	0.0450744911	0.0249973908	0.021867365899999998	0.016592375	-0.0046725719	0.076930344	-0.09192253130000001	-0.0201100298	0.1259161521	0.11652325919999999	0.10138397980000001	0.0812449131	0.0570992244	0.0301376669	0.0016898595	-0.026841283900000002	-0.0540487397	-0.0785907625	-0.09925705369999999	-0.1150284477	-0.12512717240000001	-0.1290552057	0.133878	0.0010570000000000024	1.117249000000005e-06	0.017923318884000002	-0.112703	-0.688246	0.4736825565160001	0.012701966209	0.258909	-0.5934820000000001	0.3522208843240001	0.067033870281	-0.008656199999999998	0.010800900000000004	0.00011665944081000007	7.492979843999996e-05	0.00185242	-0.0009831699999999998	3.4314598564e-06	9.666232488999997e-07	0.000545653	0.001289737	1.6634215291690001e-06	2.9773719640900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
469.00194529846044	4.7283223373845535	219962.82469374008	22.357032126209734	322.29692784714155	1.4873235626469068	103875.30969970557	2.212131380004687	280.80011585222593	2.3199145336431	5.382003443408483	78848.7050626235	0.8842559999999999	66.241463	0.92838735	-0.0516361442	-0.0075976916	-0.0528145666	-0.0433490383	-0.064218282	0.1180273015	-0.1425061926	0.014875740600000001	-0.0397456005	-0.026462064	-0.1204340729	-0.131743441	-0.042949278099999995	0.050467302699999994	0.0064915542	-0.1261643097	0.015215588600000001	-0.2750820941	0.0394820395	0.12512717240000001	0.1134548014	0.0948006283	0.0703125971	0.0414976565	0.010129025699999999	-0.0218629269	-0.052509474800000004	-0.0799246852	-0.1024214758	-0.1186154352	-0.12751001650000002	-0.1285578634	-0.1216944932	0.141352	0.0074740000000000075	5.5860676000000135e-05	0.019980387904	0.267429	0.380132	0.14450033742399998	0.07151827004099999	0.0131765	-0.2457325	0.06038446155625	0.00017362015224999994	-0.007410319999999998	0.0012458799999999993	1.5522169743999991e-06	5.491284250239997e-05	0.00275074	0.0008983200000000002	7.566570547600001e-06	8.069788224000003e-07	0.00430243	0.003756777	1.4113373427729001e-05	1.8510903904900006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
