csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128
368.04187444001775	n/a	135454.8213413218	n/a	285.99546746631285	n/a	81793.4074112748	n/a	247.7674497549498	n/a	n/a	61388.70915807157	n/a	n/a	n/a	-0.0330151642	0.0194911906	-0.0019851538	-0.031670468	0.0038778910999999997	-0.0300041344	0.0097128006	-0.0180882614	0.0166682049	-0.005571639000000001	0.0266594964	-0.0142744969	0.0292223835	0.046823876699999996	-0.018758661399999998	0.0194606711	-0.0036715225	-0.0017528438	0.0081882816	-0.0041243876	0.012247548600000002	-0.0144315025	0.0011364889999999999	-0.0150853321	0.0315017812	-0.034946449500000004	0.014783868700000001	-0.0005431044	0.014797508899999999	-0.003560782800000001	0.0292502144	-0.012868931299999999	-0.0505825286	0.0951278959	0.09512068720000001	0.0951086731	0.0950918543	0.0950702315	0.0950438059	0.09501257869999999	0.0949765517	0.0949357265	-0.00653818	n/a	n/a	4.27477977124e-05	0.156763	n/a	n/a	0.024574638169000004	0.038073800000000005	n/a	n/a	0.0014496142464400007	-0.0005840369999999999	n/a	n/a	3.4109921736899987e-07	0.000565116	n/a	3.19356093456e-07	n/a	-0.000731165	n/a	n/a	5.34602257225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
363.8503184961858	-4.191555943831929	132387.05426977586	17.569141230272773	286.1079139126494	0.11244644633654843	81857.73840344799	0.012644203293718266	246.7186345530514	-1.0488152018984067	1.1000133277331956	60870.08463572213	0.565233	39.5117	0.3236242922	-0.018697898799999998	-0.0201480074	-0.0018023018	-0.0216545584	-0.0061911902	0.0046235881	-0.0176485919	-0.0111781699	0.0042364924	-0.0027968771	-0.0021271803	-0.0085795769	0.0145974443	0.017875249	-0.015308116200000001	-0.0123323946	0.0089719383	0.0102067649	0.0191383335	0.0050828354	0.0109897875	-0.0055397612	-0.0189198845	-0.0090213703	0.0245930967	-0.0141061617	0.0265159412	0.0083979648	0.0041837028	0.0114206884	-0.0132582773	-0.0163706395	-0.0248268228	0.0951086731	0.0950438059	0.0949357265	0.0947844843	0.0945901478	0.0943528056	0.09407256539999999	0.09374955480000001	0.09338392050000001	6.64122e-05	0.0066045921999999995	4.362063812830085e-05	4.41058030884e-09	0.276756	0.119993	0.014398320048999998	0.076593883536	0.144831	0.10675719999999997	0.011397099751839996	0.020976018561	-0.00160336	-0.001019323	1.039019378329e-06	2.5707632896e-06	-1.0587899999999999e-22	-0.000565116	1.1210362640999998e-44	3.19356093456e-07	-0.000510214	0.00022095099999999994	4.8819344400999975e-08	2.603183257960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
363.8107574358407	-0.039561060345135964	132358.2672260401	0.0015650774956314888	286.65789999254895	0.5499860798995542	82172.7516281382	0.3024846880832788	246.8043063889576	0.0856718359061972	0.007339663467538379	60912.36565213446	0.4250640000000001	29.713423	0.10920426220000001	-0.0159016206	-0.015418949199999999	-0.0097842408	-0.0296061497	-0.0076429139	0.023870370499999998	-0.0061489377	-0.0180384835	-0.0224692387	-0.004256707199999999	-0.023686173300000002	-0.0145637204	-0.0159445816	0.0133713321	-0.013434921399999999	-0.020385979499999998	0.0005780758	0.0151457447	0.038924575499999996	-0.010336682600000001	0.0255158989	0.0037040390999999997	-0.0160134047	0.0188115789	0.0007418266	0.0068025939	-0.0013041011999999999	0.0003446234	0.0079977001	-0.0357203631	-0.0468497171	-0.04448271349999999	-0.0137941866	0.0950702315	0.0948901053	0.0945901478	0.09417073779999999	0.09363240490000001	0.0929758289	0.0922018389	0.0913114125	0.0903056741	-0.0104484	-0.0105148122	0.00011056127560126884	0.00010916906256	0.219587	-0.057169000000000025	0.003268294561000003	0.04821845056899999	0.150345	0.005514000000000019	3.040419600000021e-05	0.022603619024999997	-0.00148585	0.00011751000000000014	1.3808600100000033e-08	2.2077502225e-06	0.000439121	0.000439121	1.9282725264100002e-07	1.9282725264100002e-07	-0.0006737119999999999	-0.00016349799999999988	2.6731596003999962e-08	4.5388785894399996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
362.01606787994217	-1.7946895558985148	131055.63340325488	3.220910602051208	286.11599538123534	-0.5419046113136119	81862.36281299508	0.2936606077629568	246.6315504690684	-0.17275591988919814	0.029844607856763045	60827.12168677664	0.411917	28.794399	0.18803825	-0.0018887045000000001	-0.0122688947	0.0080963828	-0.0097978	-0.0025128870999999997	0.0069820058	-0.0091932462	0.0007353529	-0.0108840262	-0.0061993356000000005	-0.0223684656	-0.0059604023	-0.0285367852	0.0013528859	-0.0102864707	-0.011663356699999999	0.0056083981	0.0048223101	0.0118380417	0.0020380603	0.0043998695	0.0029268116	0.0018833838	0.0083807697	-0.0078067419	0.014646609	0.0223313767	-0.0052558247999999995	0.0072332923	-0.030958836099999998	0.013205310500000001	0.012383871299999998	-0.0024840573999999997	0.09501257869999999	0.0946597098	0.09407256539999999	0.0932525987	0.0922018389	0.0909228867	0.0894189074	0.0876936231	0.08575130380000001	-0.0186795	-0.008231099999999998	6.775100720999998e-05	0.00034892372024999995	0.07976619999999998	-0.1398208	0.01954985611264	0.0063626466624399965	0.138072	-0.012273000000000006	0.00015062652900000014	0.019063877184	-0.0011962	0.00028965	8.389712250000001e-08	1.43089444e-06	0.000655662	0.00021654099999999997	4.2989265824399996e-07	4.6890004681e-08	-0.000721788	-4.807600000000009e-05	2.311301776000008e-09	5.209779169439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
363.240954966337	1.2248870863948014	131943.99136485645	1.5003483744167456	286.0959156586752	-0.02007972256012636	81850.8729565758	0.00040319525809164736	246.83940195418788	0.2078514851194768	0.043202239866372096	60929.69035710112	0.462598	32.337128	0.06527374999999998	0.006162494399999999	-0.0073097369999999984	0.013838055	-0.010886322700000001	-0.0185518528	-0.0022158586	0.0028889075	0.0003348317	0.023938607599999998	0.0131190094	0.0005653556	-0.0102501859	-0.0013040664	-0.0011531827	-0.0246629943	0.003671088	-0.017003963700000003	-0.0068589559	0.0088215562	0.0002376538	0.006504106700000001	0.030559276899999998	-0.0020656626	0.0134236648	0.0320833002	-0.009047407	-0.0276571671	-0.0011756256	0.0055579081999999995	0.027949461000000002	-0.032121756800000005	-0.0084935905	0.0103164424	0.0949357265	0.0943528056	0.09338392050000001	0.0920330347	0.0903056741	0.0882089048	0.08575130380000001	0.0829429245	0.0797952549	-0.0254736	-0.006794100000000001	4.615979481000001e-05	0.0006489042969599999	0.0581413	-0.02162489999999998	0.0004676363000099992	0.0033804107656900005	0.144725	0.006652999999999992	4.4262408999999895e-05	0.020945325625	-0.0007677629999999998	0.00042843700000000015	1.835582629690001e-07	5.894600241689997e-07	0.000567456	-8.820599999999996e-05	3.22006311936e-07	7.780298435999994e-09	-0.0008091799999999997	-8.739199999999972e-05	7.637361663999952e-09	6.547722723999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
363.44786341862647	0.20690845228949686	132094.34942356456	0.04281110762883498	286.59166169788153	0.495746039206324	82134.78055475297	0.2457641353887581	246.99383029915046	0.1544283449625823	0.023848113727882314	61005.952205845526	0.4609180000000001	32.219722999999995	0.34242159999999994	-0.0041886368	-0.0197717895	-0.0081022958	-0.0208688724	-0.0082729578	0.0091053185	-0.0165197282	-0.0176605123	-0.0202346378	-0.0189517887	-0.0164250949	-0.0147714126	0.0177071452	0.0082734062	-0.010336660899999999	-0.022125260499999997	0.0130020997	0.0207652601	0.0222983465	-0.0012104703999999999	0.027947847799999998	0.015554316	-0.0158857127	-0.009163098100000001	-0.0080910295	-0.0042661904	0.007864996800000001	0.0289638691	0.023744010899999998	0.023459393	-0.0046956465	-0.038576945	-0.0208011461	0.0948396904	0.09396964070000001	0.0925254653	0.0905159879	0.0879534856	0.08485361460000003	0.0812353141	0.0771206908	0.0725348839	0.005621500000000001	0.031095099999999997	0.00096690524401	3.1601262250000014e-05	0.26925	0.2111087	0.04456688321569	0.0724955625	0.18129	0.03656500000000002	0.001336999225000001	0.0328660641	-0.00156389	-0.0007961270000000003	6.338182001290005e-07	2.4457519321000004e-06	0.000674059	0.00010660299999999991	4.5435553548100005e-07	1.1364199608999984e-08	-0.000438854	0.0003703259999999997	1.3714134627599982e-07	1.9259283331600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
363.42281264339067	-0.025050775235797573	132076.14074963305	0.0006275413399144488	286.93584301643034	0.34418131854880585	82332.17800754956	0.11846078003799455	246.8360399524871	-0.15779034666334724	0.024897793500139296	60928.03061942582	0.463573	32.405323	0.12642313	-0.0060951768	-0.015944383200000002	-0.0097271552	-0.02060595	0.012111211	0.0334411996	-0.007584075	-0.0192282276	-0.023662380499999996	-0.0188279862	-0.0100676978	-0.0315122316	-0.0207548325	0.006033934300000001	0.0044027935	-0.0251196506	0.010453036	0.0497637162	0.027521407400000003	0.0091071961	0.0041057845	-0.0421901279	-0.0204644606	-0.000226297	0.0045461151	0.0234070702	0.0042376612	0.0627639683	0.0011779297	-0.001937444	0.0215409796	0.0200431102	-0.0070631511	0.09472448970000001	0.0935105247	0.0914987609	0.0887063618	0.0851571514	0.08088141019999999	0.0759156173	0.07030213910000001	0.0640888679	-0.00393013	-0.009551630000000002	9.123363565690004e-05	1.5445921816900002e-05	0.220213	-0.04903699999999997	0.0024046273689999967	0.048493765369000005	0.162171	-0.019119	0.0003655361609999999	0.026299433241	-0.00219564	-0.0006317499999999999	3.991080625e-07	4.8208350096e-06	0.000508936	-0.00016512299999999998	2.59015852096e-07	2.7265605128999995e-08	-0.000261417	0.00017743700000000002	3.1483888969000004e-08	6.8338847889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
363.0590288445424	-0.3637837988482602	131811.85842554228	0.13233865230447142	286.16850013726287	-0.7673428791674723	81892.41047081063	0.5888150942090261	247.3442167958341	0.5081768433469733	0.25824370411409425	61179.16158234458	0.5721069999999999	39.992184	0.35006942	0.0118774511	0.0101072481	0.0318412884	-0.0047495266	-0.0039325639	0.0040701208	0.0159040025	0.0061436837	0.013555614099999998	0.0114789608	-0.0196047881	0.0123621183	-0.0562765911	-0.0039267621	-0.005676089499999999	0.0064002377	-0.016553769399999998	0.0029911258	0.0077234372	-0.0162852624	0.0102273877	0.0217712684	-0.0030706436	0.0008274767999999999	-0.0156986609	0.0058765506000000006	0.010754038700000001	-0.0340793224	0.0084821698	0.0299509946	0.0077518906	0.0852191456	-0.0156080607	0.0945901478	0.0929758289	0.0903056741	0.0866100059	0.08193079240000001	0.0763211709	0.0698448443	0.0625753579	0.054595264299999995	-0.018358900000000004	-0.014428770000000004	0.00020818940371290006	0.0003370492092100001	0.0411187	-0.17909430000000004	0.032074768292490015	0.0016907474896899993	0.117518	-0.044653	0.001993890409	0.013810480324000002	-0.00132134	0.0008743000000000001	7.644004899999998e-07	1.7459393956000004e-06	0.00112314	0.0006142039999999999	1.2614434595999997e-06	3.7724655361599996e-07	-0.00101078	-0.0007493630000000001	5.615449057689999e-07	1.0216762084e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
363.2035841377065	0.1445552931641032	131916.84353047606	0.020896232781759824	285.9196107366413	-0.2488894006215787	81750.02380379249	0.06194593374176871	247.01096335667359	-0.3332534391605009	0.11105785471230166	61014.41601839193	0.47744	33.374683000000005	0.13457114999999994	0.0178030922	0.006752076899999999	0.006393639499999999	0.0046777890999999995	-0.0083077712	-0.0164362153	0.0153614812	0.0056822847999999995	0.0201906814	0.022729417999999998	0.0063010168999999994	0.0176049727	-0.0113784078	-0.0050810329999999996	-0.0070739958999999995	0.0104973687	-0.0050232427000000005	0.0085493505	-0.0052361176	-0.0056964536999999996	-0.0004581885	0.0149576295	0.027351277900000002	0.0090234436	0.0036505274	-0.007678180400000002	0.0379437866	-0.0356673933	-0.0057366275	0.0231809371	0.0162778054	-0.0112477535	-0.034154534	0.0944366918	0.0923659852	0.0889483746	0.08423369630000001	0.0782907011	0.0712060512	0.0630830566	0.0540401691	0.0442092542	-0.018346	1.2900000000003188e-05	1.6641000000008222e-10	0.00033657571600000005	0.0145119	-0.026606799999999996	0.0007079218062399996	0.00021059524161000002	0.06686289999999999	-0.050655100000000015	0.0025659391560100024	0.004470647396409999	-0.0006738689999999999	0.0006474710000000003	4.192186958410002e-07	4.5409942916099996e-07	0.0015262	0.00040306000000000017	2.32928644e-06	1.6245736360000019e-07	-0.000915384	9.539599999999998e-05	9.100396815999997e-09	8.37927867456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
363.0213842369475	-0.1821999007590307	131784.52541330946	0.03319680383660063	286.09472574919016	0.17511501254887207	81850.19210150432	0.030665267619991624	246.43718082358845	-0.5737825330851365	0.32922639527359576	60731.28409227803	0.458884	32.077538	0.3591376	0.0199824496	-0.0012094751	0.0169154191	0.0054101492000000004	-0.023301898199999997	-0.0053860572	0.0016128967000000002	-0.0012918564	0.0258629702	0.0289252093	0.011890272700000001	-0.0016594358	0.0183990932	-0.011629790800000001	-0.0182140163	0.0043392084	-0.0252388962	-0.0207063766	-0.0006197204	-0.0091663353	-0.0005391019	0.0066825713	0.0096696439	-0.0111058119	0.0294085407	0.0011603667	-0.0252287604	-0.0062629162	0.0032694137	0.0510815375	0.0100101497	-0.0302532654	0.0041805753	0.09426415279999999	0.0916814868	0.08742933039999999	0.0815851141	0.074255259	0.0655732396	0.0556971526	0.0448068383	0.033100605899999996	0.0347548	0.0531008	0.0028196949606400005	0.0012078961230400007	0.26676	0.25224810000000003	0.06362910395360999	0.0711608976	0.0269048	-0.03995809999999999	0.0015966497556099992	0.0007238682630400001	-0.0006992999999999999	-2.543100000000002e-05	6.467357610000012e-10	4.890204899999999e-07	0.00177034	0.0002441399999999999	3.1341037156000007e-06	5.960433959999995e-08	-0.000908343	7.040999999999948e-06	4.957568099999927e-11	8.250870056490002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
