csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99
498.09159292204737	n/a	248095.2349396225	n/a	319.0225006873077	n/a	101775.35594478324	n/a	282.2149802547973	n/a	n/a	79645.29508021563	n/a	n/a	n/a	-0.0083329737	0.001988648	-0.0054545343	-0.0049218347	0.0140042827	-0.0042570424	-0.0142338897	0.0052240489	-0.0524811625	-0.0139018829	-0.012180158600000001	0.0216024288	-0.0021009176999999997	0.0017743922	-0.0016610014000000002	0.0064647036	-0.0173208865	0.039164296200000004	-0.031259186099999996	0.0256629804	-0.0745433167	0.031490981099999996	-0.0488690669	0.0162923338	0.12908838460000002	0.1290552057	0.1289999139	0.1289225186	0.1288230331	0.1287014744	0.1285578634	0.12839222460000002	0.1282045865	0.1279949812	0.1277634447	0.12751001650000002	0.1272347401	0.1269376627	-0.0447123	n/a	n/a	0.0019991897712900004	-0.675157	n/a	n/a	0.455836974649	-0.5082439999999999	n/a	n/a	0.25831196353599994	0.00867853	n/a	n/a	7.53168829609e-05	-0.00282736	n/a	7.9939645696e-06	n/a	0.000156129	n/a	n/a	2.4376264641e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496.4734177431092	-1.618175178938145	246485.85452552387	2.618490909731498	318.58561201691896	-0.4368886703887256	101496.79218419481	0.1908717103140285	282.316571126963	0.1015908721657297	0.010320705307393634	79702.64633288558	0.4334270000000001	32.764191	0.16221632999999988	-0.0045776993	0.0143798195	-0.0096927719	0.013196781599999999	-0.0108323401	-0.028198017000000002	0.0414973923	0.0096067897	-0.037348187000000005	-0.0103951234	-0.0118594992	-0.0157250601	-0.040821057599999995	-0.008679727199999999	-0.015833417	-0.0168697953	0.029310706699999998	0.009315595999999999	-0.015623281000000001	0.0678157511	0.013161943600000002	-0.003720745	0.0311989608	0.0486256005	0.1289999139	0.1287014744	0.1282045865	0.12751001650000002	0.1266188352	0.1255324169	0.1242524367	0.1227808683	0.1211199807	0.1192723348	0.11724077960000001	0.1150284477	0.1126387502	0.1100753719	-0.0494976	-0.004785299999999999	2.2899096089999993e-05	0.0024500124057600004	-0.717007	-0.041849999999999936	0.0017514224999999953	0.5140990380489999	-0.519771	-0.011527000000000063	0.0001328717290000015	0.27016189244100003	0.00975927	0.0010807400000000002	1.1679989476000004e-06	9.52433509329e-05	-0.00370922	-0.0008818599999999998	1.37583130084e-05	7.776770595999998e-07	3.76484e-05	-0.0001184806	1.4037652576359998e-08	1.4174020225600003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496.45448797413263	-0.018929768976590818	246467.0586296582	0.00035833615350710027	318.5690273803332	-0.016584636585776025	101486.22520605149	0.00027505017068226063	282.0928666426281	-0.22370448433491674	0.05004369631155101	79576.38541065558	0.49358	37.311413	0.2298619550000001	0.0306322455	0.030029035	0.0174135492	0.028514827599999997	-0.0106071995	-0.04300012190000002	0.0503344212	0.0257318762	0.0013361164000000002	0.025334816899999998	-0.026783200899999998	-0.024482820699999998	-0.0355921099	0.0037828759999999997	-0.0183739635	-0.0061612690000000005	0.0132560142	-0.0281438028	0.0189925945	0.037544636400000005	0.0161371154	0.0250850399	0.027835649599999998	-0.0260713294	0.1288230331	0.1279949812	0.1266188352	0.12470048800000001	0.1222481541	0.1192723348	0.1157857731	0.1118033989	0.1073422654	0.1024214758	0.0970621018	0.09128709289999999	0.0851211787	0.0785907625	-0.0454751	0.004022500000000004	1.6180506250000038e-05	0.00206798472001	-0.723344	-0.006337000000000037	4.015756900000047e-05	0.523226542336	-0.632614	-0.11284300000000005	0.012733542649000005	0.400200472996	0.0115275	0.0017682300000000008	3.126637332900003e-06	0.00013288325625000004	-0.00396758	-0.00025836	1.57416910564e-05	6.67498896e-08	-6.89507e-05	-0.0001065991	1.1363368120810002e-08	4.7541990304899995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
495.73890612755486	-0.715581846577777	245757.06304854466	0.5120573791516612	317.65159543829486	-0.91743194203832	100902.53608449416	0.8416813682722032	281.50506619493893	-0.587800447689176	0.3455093663035958	79245.10229341696	0.536126	40.527569	0.414130565	0.0339395056	-0.0441619071	0.0380577646	-0.017381219	0.0232074925	-0.0467494859	0.06072977120000001	-0.0585605936	-0.0080591614	0.0388638114	0.042022938600000004	0.0081402005	-0.068455474	0.0324883668	-0.0403570568	-0.020935292299999998	0.0227182885	-0.0979141977	0.0001996352	0.030420175499999997	-0.0689704726	-0.0203085332	0.0113506523	0.0078727183	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.1157857731	0.1100753719	0.1034414224	0.0959395844	0.08763279939999999	0.0785907625	0.0688893378	0.0586099215	0.0478387595	0.0366662233	-0.0145132	0.0309619	0.0009586392516099998	0.00021063297424	-0.7890229999999999	-0.06567899999999993	0.00431373104099999	0.6225572945289999	-0.7748819999999998	-0.14226799999999984	0.020240183823999957	0.6004421139239998	0.014188	0.002660499999999998	7.078260249999989e-06	0.000201299344	-0.00372091	0.00024667000000000005	1.38451712281e-05	6.084608890000002e-08	-0.0006662139999999999	-0.0005972632999999999	3.5672344952688986e-07	4.4384109379599993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
498.12661756706206	2.3877114395072003	248130.12712880212	5.701165918353545	319.21349813426826	1.5619026959734017	101897.25739111651	2.43954003168898	283.2231094681511	1.7180432732121744	2.951672688629602	80215.3297368083	0.948454	71.696831	1.3604844999999999	-0.0192569395	0.0168698044	-0.0413096346	-0.0054292478	0.0289993922	0.0557550148	-0.0053789024	-0.047483335099999996	0.0443689226	-0.019495681100000002	0.0247991337	0.051382646799999994	0.07247927900000001	-0.0495361031	0.0190628152	0.011585971499999998	-0.0081363111	0.013808271499999998	0.0624077751	-0.0649693531	0.0989862314	-0.0198996897	-0.0244883725	-0.0496914409	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.1073422654	0.09816798800000001	0.08763279939999999	0.07588274980000001	0.063080731	0.0494042187	0.0350428114	0.0201956026	0.0050684204	-0.010129025699999999	-0.0827345	-0.06822130000000001	0.004654145773689999	0.0068449974902500006	-0.468992	0.3200309999999999	0.10241984096099993	0.21995349606400005	-0.356774	0.4181079999999999	0.1748142996639999	0.127287687076	0.0056816	-0.008506399999999999	7.235884095999999e-05	3.228057856e-05	-0.00285739	0.00086352	8.1646776121e-06	7.456667904e-07	0.00104635	0.0017125639999999998	2.9328754540959993e-06	1.0948483224999998e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
497.3900026438437	-0.7366149232183828	247396.81473004282	0.5426015451080242	318.8129311886334	-0.40056694563486417	101641.6850930883	0.16045387793524424	281.3898971159192	-1.8332123522318968	3.360667528375603	79180.2741989076	0.651226	49.228329	0.53557905	-0.0750949382	0.04669871900000002	-0.0719570004	0.0206042004	-0.0201365822	0.0044273383	-0.1125709785	0.0398380993	0.0032628887	-0.0766095198	-0.046729263300000004	0.0134249796	0.016063038	-0.0595108155	0.0193784283	-0.0111360156	-0.016965549	0.0506084929	-0.0013097115	-0.10501354439999999	0.0020470329999999998	0.0758895347	0.0140304852	0.1381462176	0.1277634447	0.12378309550000001	0.11724077960000001	0.1082719048	0.0970621018	0.0838433825	0.0688893378	0.052509474800000004	0.0350428114	0.016850859	-0.0016898595	-0.0201956026	-0.0382833527	-0.0555787436	-0.0230321	0.0597024	0.00356437656576	0.00053047763041	-0.751019	-0.282027	0.07953922872899999	0.564029538361	-0.254819	0.10195499999999996	0.010394822024999991	0.06493272276100001	0.0071545	0.0014729	2.16943441e-06	5.118687025000001e-05	-0.00274872	0.00010866999999999996	7.5554616384e-06	1.1809168899999988e-08	0.000790027	-0.0002563229999999999	6.570148032899997e-08	6.24142660729e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496.55380067514005	-0.8362019687036195	246565.6769649267	0.6992337324638089	318.2909263255195	-0.5220048631139207	101309.11378115727	0.2724890771145831	282.5819535064337	1.1920563905144943	1.420998438166445	79852.56044751228	0.970737	73.381248	0.73392255	0.0759998101	0.06765661519999999	0.0595733314	0.0885554647	-0.010996473100000001	0.0114170881	0.0909421282	0.0569409207	0.0064649569	0.0727638597	-0.0809381989	-0.0276655458	-0.0320864989	0.0490425662	-0.0154839517	0.0971732638	0.048532375700000005	-0.038098208599999996	0.0211102339	0.0328174054	0.008017178199999999	-0.0575449974	0.0266785085	-0.0632716861	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0851211787	0.0674542747	0.0478387595	0.026841283900000002	0.0050684204	-0.016850859	-0.0382833527	-0.0586099215	-0.0772433738	-0.0936454286	-0.0475346	-0.024502500000000003	0.0006003725062500003	0.0022595381971600003	-0.730833	0.02018600000000004	0.00040747459600000153	0.534116873889	-0.655721	-0.400902	0.160722413604	0.42997002984099997	0.0117603	0.004605799999999999	2.1213393639999992e-05	0.00013830465609000002	-0.00221289	0.0005358300000000002	4.8968821521e-06	2.871137889000001e-07	0.00016501599999999998	-0.000625011	3.90638750121e-07	2.7230280255999995e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
497.1394346873424	0.5856340122023198	247147.6175212504	0.3429671962481869	318.42997685292636	0.13905052740688004	101397.65015855523	0.019335049172131503	282.75189869371945	0.16994518728574806	0.028881366681587976	79948.6362149034	1.307816	98.862183	1.0542381	-0.2098224867	-0.1281349669	-0.16902273350000002	-0.1357166116	0.0010562986	0.0256257157	-0.1231243446	-0.09103250339999999	0.0635035271	-0.1934439886	0.1274141698	0.0506724664	0.0434111115	-0.1320648118	0.052992223899999996	-0.1078156099	-0.0660807669	-0.0530580372	-0.034524442999999995	-0.0979855332	0.013231762900000001	0.08345555610000001	-0.049708025700000005	-0.1093010993	0.1266188352	0.1192723348	0.1073422654	0.09128709289999999	0.0717238087	0.0494042187	0.0251860523	0.0	-0.0251860523	-0.0494042187	-0.0717238087	-0.09128709289999999	-0.1073422654	-0.1192723348	0.0226627	0.0701973	0.0049276609272899995	0.00051359797129	-0.411426	0.31940699999999994	0.10202083164899996	0.16927135347600003	-0.120506	0.535215	0.286455096225	0.014521696035999997	0.0107066	-0.0010536999999999994	1.1102836899999986e-06	0.00011463128356	-0.00206134	0.00015154999999999986	4.2491225956000005e-06	2.296740249999996e-08	-0.00121811	-0.0013831260000000001	1.913037531876e-06	1.4837919720999996e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500.4976854415753	3.3582507542329267	250497.93313237405	11.277848128306019	318.31367880215777	-0.11629805076859155	101323.59811256328	0.0135252366125739	281.98467552250463	-0.7672231712148232	0.5886313944489299	79515.35722953222	1.6326200000000002	123.415215	2.180419	0.1518550199	-0.19954503829999998	0.2263233755	-0.165261397	-0.0318290372	0.1350564568	-0.0687565077	0.09237454869999999	0.09705358800000001	0.19766889440000002	0.1422525493	-0.1437019619	0.2126650315	0.2316758497	0.1061803276	-0.022041832	-0.1234561684	0.1785414203	-0.0199343128	0.0651164716	0.0722633687	-0.1798678595	0.045581913099999996	0.0341223783	0.1259161521	0.11652325919999999	0.10138397980000001	0.0812449131	0.0570992244	0.0301376669	0.0016898595	-0.026841283900000002	-0.0540487397	-0.0785907625	-0.09925705369999999	-0.1150284477	-0.12512717240000001	-0.1290552057	-0.0827416	-0.1054043	0.01111006645849	0.00684617237056	-0.970015	-0.558589	0.31202167092099997	0.940929100225	-1.08629	-0.965784	0.932738734656	1.1800259641	0.00487337	-0.00583323	3.4026572232900004e-05	2.37497351569e-05	-0.000240226	0.001821114	5.7708531076e-08	3.316456200996e-06	0.00214038	0.00335849	1.1279455080099995e-05	4.5812265444e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
495.0977630826532	-5.399922358922083	245121.795009447	29.15916148238664	316.06598082389735	-2.247697978260419	99897.70423417224	5.052146201475974	281.45854557761083	-0.5261299448937962	0.276812718913949	79218.91287866404	1.311072	99.108376	1.7167599999999998	0.0511378593	0.11743805730000001	0.044661376399999994	0.1053411034	-0.0533494761	-0.0406318009	-0.0772522321	-0.0229638079	-0.0448781443	0.0318099211	-0.11404088650000001	-0.042483035599999996	-0.0055550028	0.0299790854	-0.061522506500000004	0.0549225426	0.0722168	-0.0555631699	-0.1131707282	-0.0693799574	-0.1169544167	-0.0597916283	-0.0541065295	-0.0073039211	0.12512717240000001	0.1134548014	0.0948006283	0.0703125971	0.0414976565	0.010129025699999999	-0.0218629269	-0.052509474800000004	-0.0799246852	-0.1024214758	-0.1186154352	-0.12751001650000002	-0.1285578634	-0.1216944932	-0.048439800000000005	0.034301799999999986	0.0011766134832399994	0.0023464142240400003	-0.808728	0.16128699999999996	0.026013496368999987	0.654040977984	-0.7398059999999999	0.3464840000000001	0.12005116225600007	0.5473129176359998	0.0196384	0.01476503	0.0002180061109009	0.00038566675456	-0.00553045	-0.0052902240000000005	3.05858772025e-05	2.7986469970176006e-05	-0.00129811	-0.00343849	1.18232134801e-05	1.6850895721000003e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
