csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
332.07887226358423	n/a	110276.37740385391	n/a	236.40475898384886	n/a	55887.2100702117	n/a	242.97071296354724	n/a	n/a	59034.76735801446	n/a	n/a	n/a	0.0340095333	-0.013732503200000001	0.0131838357	-0.016446091399999998	-0.0069520452000000005	-0.0218519727	0.0178854832	-4.6619099999999996e-05	0.027136646099999998	-0.008681695	0.0366285928	-0.0355870458	-0.0331882687	0.0078144948	-0.0022650057	0.0330399621	-0.0166325963	0.0297187904	-0.0058067075	0.0191607939	-0.013205136999999999	0.00413238	-0.0299670398	0.023802946000000002	-0.0328971081	0.0233416621	0.0928455409	0.0928391566	0.09282851630000001	0.09281362060000001	0.0927944701	0.0927710658	0.0927434086	0.0927115	0.0926753413	0.000173474	n/a	n/a	3.0093228676000005e-08	3.21605e-07	n/a	1.03429776025e-13	n/a	0.0091305	n/a	8.336603025000003e-05	n/a	-0.00142209	n/a	2.0223399681e-06	n/a	7.544679999999997e-05	n/a	5.692219630239996e-09	n/a	-0.0010277	n/a	1.0561672900000003e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
328.80753860108126	-3.2713336625029683	108114.39744090156	10.701623931425084	236.21176597774326	-0.1929930061056666	55795.99838632414	0.03724630040570187	242.516814026227	-0.4538989373202469	0.2060242453004494	58814.40508543157	1.014443	29.981215	0.079279502395	-0.0083047747	0.0006083115	0.0072125698	-0.040679899900000004	-0.0032900911	-0.0661328697	0.0516732749	0.0017561793	-0.0011766096	-0.011630883600000001	0.0003048868	-0.0341313846	-0.0008460465	-0.0002823937	-0.0038515384000000004	0.0473541221	-0.0591505975	0.0063714372	-0.0014464757999999999	0.075869958	-0.0184540394	0.0143656876	0.0097983586	-0.0019792642999999998	-0.020517265700000002	-0.0196752999	0.09282851630000001	0.0927710658	0.0926753413	0.09254138220000001	0.092369244	0.0921589975	0.0919107295	0.09162454240000001	0.0913005544	0.00013664	-3.683400000000002e-05	1.3567435560000016e-09	1.86704896e-08	0.0231901	0.023189778395	0.0005377807380099999	0.0005377658220092087	0.0374829	0.0283524	0.00140496779241	0.00080385858576	-0.00157656	-0.00015447000000000008	2.4855414336e-06	2.3860980900000023e-08	-2.1175799999999998e-22	-7.544679999999997e-05	4.484145056399999e-44	5.692219630239996e-09	-0.000703607	0.0003240930000000001	4.95062810449e-07	1.0503627264900007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
328.77892689408907	-0.02861170699219429	108095.58276962877	0.0008186297770071794	236.3594996223832	0.147733644639942	55865.813061743356	0.02182522975860066	242.68531408935917	0.16850006313217136	0.02839227127554574	58896.16167465091	1.039193	30.712662	0.05088054	0.0080049453	-0.0247198532	-0.0738890351	0.0110708022	-0.0055535391	-0.0248756675	-0.015348431499999999	-0.023017723799999997	-0.0040083914	-0.0376568453	-0.0733101654	-0.0372811595	-0.0034667581	0.0024011995000000003	-0.0415213635	-0.0442383375	-0.0727437607	0.0073391913	-0.005113111	0.025092873300000002	0.0261758673	0.013726044299999999	-0.0008046899	0.0129795139	0.0622584272	-0.0209881252	0.0927944701	0.0926349341	0.092369244	0.09199770410000001	0.09152074019999999	0.090938899	0.0902528472	0.08946337089999999	0.0885713748	0.00926758	0.00913094	8.337406528359997e-05	8.588803905639999e-05	0.0231916	1.5000000000015e-06	0.0005378503105599999	2.2500000000045005e-12	0.0457225	0.0082396	0.00209054700625	6.789100816e-05	-0.00126683	0.00030973000000000003	1.6048582489e-06	9.593267290000004e-08	-0.000185532	-0.000185532	3.4422123024e-08	3.4422123024e-08	-0.000528699	0.000174908	2.79522632601e-07	3.0592808463999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
329.56312880161744	0.7842019075283702	108611.85586551149	0.6149726317711344	236.62815210322842	0.2686524808452191	55992.8823677886	0.0721741554642908	243.23752689434247	0.5522128049832986	0.30493898198752256	59164.49448967598	1.01605	30.028713	0.06165132	0.0129877553	0.0044412501	-0.0253929104	0.0702864217	-0.0079739746	0.0360623725	-0.0190858856	0.0356115199	0.0091342753	-0.008374984399999999	0.003270286	-0.0288670224	-0.0106533651	-0.0071210073	0.0303452823	-0.06321560799999999	-0.015525055500000001	0.026412688900000002	-0.0068764985	-0.0458938003	-0.0040023873	0.0230713857	0.0098696208	0.017807925	-0.024411464	-0.022240747400000004	0.0927434086	0.0924308615	0.0919107295	0.0911841808	0.0902528472	0.08911882019999999	0.0877846467	0.0862533231	0.0845282884	0.0179858	0.00871822	7.600735996840001e-05	0.00032348900164	0.0184269	-0.0047647	0.00033955064361	2.270236609e-05	0.0557769	0.010054399999999998	0.00311106257361	0.00010109095935999997	-0.0007460339999999999	0.0005207960000000001	5.56566729156e-07	2.7122847361600015e-07	-4.95711e-23	0.000185532	2.4572939552100005e-45	3.4422123024e-08	-0.000472747	5.595200000000001e-05	2.2348972600900003e-07	3.130626304000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
326.5988029286474	-2.9643258729700506	106666.77807442547	8.787227881159652	236.0265297718406	-0.60162233138783	55708.52275613755	0.3619494296245279	242.9528577131519	-0.2846691811905657	0.08103654271970714	59026.09107098702	0.991383	29.299688	0.1316388	-0.0275395609	0.014549085500000001	0.0483418635	0.0966443138	0.0107491794	0.082407675	-0.0282388967	0.0636634193	-0.0103895817	-0.0166426761	0.0080164922	0.0006312325	0.0260052013	-0.0091718942	0.0789674338	-0.056906718700000004	0.0552812829	0.0116822385	0.0077381126	-0.0992315085	-0.0198961192	0.033299186	0.0277205924	0.0067732565	-0.016160407800000002	0.044718027599999995	0.0926753413	0.0921589975	0.0913005544	0.09010319859999999	0.0885713748	0.0867107692	0.0845282884	0.0820320339	0.0792312721	0.00702	-0.0109658	0.00012024876963999997	4.92804e-05	0.0853765	0.06694960000000001	0.007289146752249998	0.00448224894016	0.0847097	0.028932799999999998	0.00717573327409	0.0008371069158400001	-0.00107578	-0.000329746	1.1573026084e-06	1.08732424516e-07	-0.000130626	-0.000130626	1.7063151876000002e-08	1.7063151876000002e-08	-0.000437307	3.544000000000003e-05	1.91237412249e-07	1.255993600000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
327.3805934767534	0.7817905481060166	107178.05298519127	0.6111964611079058	236.1754903268817	0.14896055504109995	55778.862231142986	0.02218924695815257	243.2703040599427	0.31744634679080264	0.10077218309082653	59180.44083741697	0.928487	27.440844	0.0695884	-0.017219918	-0.0045552683	0.059411666399999986	0.0420870212	0.0081422014	0.0531287915	-0.0175358078	0.04906820519999999	-0.0112647032	-0.0022558994	0.0457614017	0.06828857740000001	0.017701463400000002	0.014051161299999998	0.056323809	-0.01673969	0.0886847909	0.0012923461	0.0051007849	-0.06470367219999999	-0.0205929066	0.0101830601	0.022001528599999997	-0.0068096397999999995	-0.012892419099999998	-0.0228948291	0.09259028039999999	0.0918195415	0.0905397255	0.0887579282	0.0864840284	0.0837306334	0.0805130088	0.07684899419999999	0.07275890410000001	0.023582	0.016562	0.000274299844	0.000556110724	0.06551280000000001	-0.019863699999999984	0.0042919269638400015	0.00039456657768999936	0.0852575	0.0005478000000000012	0.00726884130625	3.0008484000000117e-07	-0.000726203	0.00034957699999999984	5.273707972090002e-07	1.2220407892899992e-07	-2.64698e-23	0.000130626	7.0065031204e-46	1.7063151876000002e-08	-0.000265212	0.00017209499999999993	7.033740494400001e-08	2.9616689024999976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
329.1457781323634	1.7651846556099713	108336.94326235898	3.115876868400893	236.276846758357	0.10135643147532393	55826.748314072116	0.010273126201412032	243.27220570734474	0.001901647402036133	3.616262841670774e-06	59181.36606971666	1.048852	30.998148	0.17179971	-0.0078503891	0.0318492028	0.023010007000000002	-0.012415740900000001	0.001070065	0.0457306767	-0.0200157329	-0.006888620600000001	-0.0027672752	-0.0296787665	0.0695128695	-0.0031067453000000003	-0.00035294849999999996	-0.0270471624	-0.0244216154	0.0139501023	0.0647563016	0.0248779248	-0.0005849768	-0.052233322900000004	0.0052959676	-0.0108377575	0.0196452344	0.039128846200000005	-0.0327504963	0.060503468399999996	0.0924882418	0.0914127426	0.0896294983	0.08715231550000001	0.0840003732	0.0801980746	0.0757748583	0.07076497030000001	0.0652071985	0.00604332	-0.01753868	0.0003076052961424	3.65217166224e-05	0.107671	0.042158199999999986	0.011593044241	0.0017773138272399996	-0.00291123	-0.08816873	8.475260112899999e-06	0.0077737249498129	-0.000903324	-0.00017712099999999992	8.159942489760001e-07	3.1371848640999974e-08	-0.000117053	-0.000117053	1.3701404808999998e-08	1.3701404808999998e-08	-0.00044972	-0.000184508	2.022480784e-07	3.4043202064000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
330.6710325254489	1.5252543930855043	109343.33175144649	2.3264009636266287	236.34064609921842	0.06379934086140793	55856.900998596015	0.004070355894350115	243.35118347705875	0.07897776971401528	0.006237488109000027	59219.798499685116	1.229619	36.340603	0.17111316	0.0233470354	-0.0099599916	0.042938785199999996	-0.11441476210000001	-0.008596736800000001	-0.045936556600000004	0.025388229300000002	-0.0222021806	0.0416663079	0.0464135551	0.0612647237	0.0434517885	-0.0194309798	0.0127837155	-0.0185226772	0.1040835165	0.0358711148	0.0053592985999999995	-0.0033639835	0.0508549481	0.0058293587	-0.0051583868	-0.0564396478	-0.013293005	-0.034695534900000005	-0.043449134199999996	0.092369244	0.090938899	0.0885713748	0.08529107009999999	0.0811317903	0.07613639929999999	0.0703563777	0.0638512918	0.0566881805	0.0136719	0.0076285799999999985	5.819523281639999e-05	0.00018692084961	-0.0131548	-0.1208258	0.00017304876303999995	0.01459887394564	-0.007915709999999998	-0.005004479999999998	6.265846480409996e-05	2.5044820070399977e-05	-0.00064305	0.0002602739999999999	4.1351330250000007e-07	6.774255507599995e-08	0.000128066	0.000245119	1.6400900356e-08	6.0083324161e-08	-0.000202027	0.000247693	4.0814908729e-08	6.1351822249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
326.91188548903284	-3.759147036416039	106871.38087399454	14.131186441395489	236.00582225073623	-0.3348238484821877	55698.7481362461	0.112107009512423	242.68344884995847	-0.6677346271002875	0.44586953222875997	58895.2563457104	1.0827540000000002	32.000084	0.10381915470000001	-0.0199208734	0.0101786711	0.0665410342	-0.011026265	0.0052595636	-0.030230197400000002	0.08723592320000001	0.0165154227	0.0243554799	0.0632757922	-0.0073011693	0.0432666949	0.0211916322	-0.0040746637	0.0669953487	0.0495089492	-0.0464807195	-0.0035838890000000007	0.0046051987	0.0583755463	-0.0660839098	-0.0092698667	-0.0517927068	-0.0513148997	-0.0305464358	3.8090500000000004e-05	0.09223330880000001	0.0903983584	0.0873671009	0.0831796512	0.0778914249	0.071572405	0.0643062155	0.056189015300000006	0.047328225099999996	7.49453e-05	-0.0135969547	0.00018487717711385205	5.61679799209e-09	0.00838029	0.02153509	7.022926048410001e-05	0.0004637601013081	0.0153469	0.02326261	0.00023552733961000003	0.0005411490240120998	-0.000198106	0.0004449440000000001	3.924598723599998e-08	1.979751631360001e-07	0.000224834	9.676799999999999e-05	5.0550327556000005e-08	9.364045823999999e-09	0.00016475099999999998	0.000366778	2.7142892000999994e-08	1.34526101284e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
330.9671428252846	4.0552573362517705	109539.24962993234	16.445112063223807	236.88160452743668	0.8757822767004484	56112.89456349291	0.7669945961826208	243.40463578857708	0.7211869386186152	0.5201106004340902	59245.81672336986	1.108842	32.771118	0.08451921910000001	0.0092702806	-0.0163648642	-0.0227121446	-0.015494156	-0.0168859191	-0.0685105144	0.030291517	-0.0299487105	-0.0149157176	0.021416561	-0.0445405137	0.0077418004	-0.0181708703	0.0132008052	-0.0319706587	0.0176529609	-0.0761846655	-0.0589854904	-0.015563800400000001	0.0873189865	0.0006167176	-0.0203545686	-0.010209355699999999	-0.0200425187	0.0296867866	-0.006239585400000001	0.09208046130000001	0.08979151710000001	0.0860186637	0.0808242521	0.0742941259	0.066536203	0.0576786922	0.0478679739	0.0372661819	7.03162e-05	-4.629100000000006e-06	2.1428566810000052e-11	4.94436798244e-09	0.0589215	0.05054121	0.00347174316225	0.0025544139082641004	0.0385158	0.023168900000000003	0.0014834668496400002	0.0005367979272100002	-7.878439999999997e-05	0.00011932159999999999	6.2069816833599945e-09	1.4237644226559999e-08	0.000128066	-9.676799999999999e-05	1.6400900356e-08	9.364045823999999e-09	0.00016475099999999998	0.0	2.7142892000999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
