csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
1707.7670668410415	n/a	n/a	2916468.3545868536	1177.1264009671766	n/a	1385626.563853938	n/a	1242.64016639375	n/a	n/a	1544154.5831350866	n/a	n/a	n/a	-0.1223419915	-0.0239718058	-0.0993793534	0.0087452096	-0.1057552519	0.006574670899999999	-0.3243493636	0.5102920673	0.068902959	-0.26490535460000003	0.2864434956	-0.04185758	0.20586837260000002	-0.0495248701	0.0963186294	-0.0310620427	0.029347493	-0.0308852957	0.1341811006	-0.1295479537	0.14895300720000001	-0.18139784620000002	-0.1098423475	-0.11524183019999999	0.4037278052	-0.6065738851	0.0537502942	-0.2062623462	-0.0788457416	0.0050345782	-0.0086693246	0.0096180367	-0.0749789176	0.09305283119999999	0.047774165099999995	-0.23801645780000005	0.0960661778	-0.20149366850000008	0.1557080746	-0.07354431780000001	0.0192734281	-0.1362242517	0.0330929962	-0.07166841480000001	0.126377866	-0.0808520625	0.13389435060000002	-0.0518505846	0.2056948032	-0.107543084	0.0360922844	-0.0795637963	0.100935502	0.1240256802	0.1239985182	0.1239532527	-0.030378	n/a	0.000922822884	n/a	0.0101168	n/a	0.00010234964223999996	n/a	-0.05700980000000001	n/a	0.0032501172960400005	n/a	0.000536451	n/a	n/a	2.87779675401e-07	-0.0006333080000000001	n/a	n/a	4.0107902286400006e-07	-0.000398348	n/a	1.5868112910399998e-07	n/a	0.0	0.0	0.0
1693.5976492323007	-14.169417608740787	200.77239537089352	2868272.997485175	1175.78065040733	-1.345750559846465	1382460.1378722843	1.8110445693270736	1234.6956711667315	-7.9444952270184785	63.11500441211939	1524473.4003978656	1.272339	15.326437	0.03598705	-0.09934291869999999	0.0823452126	-0.0515543586	0.0659819715	-0.1480993454	0.1526211326	-0.1039236466	0.14235568810000002	-0.11389069130000001	0.0017024208	0.083863682	0.012439766000000001	-0.0243448799	-0.0563888526	0.08453311390000001	-0.1100973753	-0.2284042579	0.1491954674	0.0326344916	0.1491357359	-0.0112629136	0.068730643	-0.051478606600000004	-0.1425777051	0.1363546137	-0.1407663473	0.0200557896	0.0453324815	-0.0614055583	-0.0277401233	-0.1888638269	0.12331377369999999	-0.0786866841	-0.0075347442	-0.035152138900000005	-0.0821054126	0.08523939400000001	-0.1852898776	0.19851494079999998	-0.0931552298	-0.1250336699	0.1529645448	0.0832541634	-0.0568863279	0.054940635700000004	0.0190754545	-0.0001106142	-0.0657424367	0.0428733489	0.0061190061	0.09342398800000001	-0.055559043200000005	-0.0251560439	0.1239532527	0.12370891390000001	0.1233020394	-0.0290969	0.0012811000000000005	0.0008466295896099999	1.6412172100000009e-06	0.0145295	0.0044126999999999994	0.00021110637025	1.947192129e-05	-0.0528967	0.0041131000000000075	0.00279806087089	1.6917591610000068e-05	0.000563896	2.7445000000000077e-05	7.53228025000004e-10	3.1797869881599997e-07	-0.000245676	0.0003876320000000001	1.5025856742400004e-07	6.035669697600001e-08	-0.000289822	0.000108526	8.399679168400002e-08	1.1777892676000002e-08	0.0	0.0	0.0
1686.6270424577856	-6.97060677451509	48.589358804915676	2844710.7803498968	1174.9682855287967	-0.8123648785333444	1380550.47199848	0.6599366958744953	1232.4546889104365	-2.240982256294956	5.022001473028831	1518944.560217321	1.130283	13.615251	0.061455435	-0.0277545256	0.1438069241	0.035713817099999996	0.0431493435	-0.09151294410000001	-0.022504407799999997	-0.0240259486	0.1039136149	0.06595676589999999	0.0332351581	0.0966661286	0.0452633222	-0.0357779413	0.0562679656	-0.08196962690000001	-0.11471920349999999	-0.1441603144	0.0437449684	-0.0004348613	0.1446240338	0.044414429500000005	0.0919457184	0.0379143367	-0.1005782658	0.048036336	-0.026525529500000002	-0.0028051521	0.0048075414	0.023291732000000002	-0.0406554128	-0.058638812900000004	-0.0685080062	-0.0495106968	0.10385930539999999	0.0035763204999999998	-0.0837279108	0.1461678549	-0.11594883619999999	0.07394499389999999	-0.09090215119999999	0.0106566209	0.1885125682	0.0632132848	0.083187745	0.0518696048	-0.037092229	0.0405190964	0.0646663617	0.08829954289999999	-0.17106881510000002	0.1204722444	-0.0771904967	0.11994692050000001	0.1238084399	0.1231303817	0.1220030341	-0.0246372	0.004459699999999997	0.00060699162384	1.9888924089999965e-05	0.014546200000000004	1.670000000000317e-05	0.00021159193444000008	2.788900000001059e-10	-0.028727099999999995	0.024169600000000003	0.0008252462744099997	0.0005841695641600001	5.54163e-05	-0.0005084797000000001	2.5855160531209013e-07	3.07096630569e-09	-0.000114975	0.000130701	1.7082751401e-08	1.3219250625e-08	-0.00030683	-1.7007999999999994e-05	9.414464890000003e-08	2.8927206399999987e-10	0.0	0.0	0.0
1681.1178915951916	-5.5091508625939705	30.350743226819876	2826157.3654414625	1174.4281367154304	-0.5401488133663861	1379281.4483088776	0.291760740581115	1229.6690026990698	-2.7856862113667376	7.760047668198768	1512085.8561989246	1.1440549999999998	13.781141	0.045954415	0.1249683115	0.1593488823	0.1097311476	0.0516615484	-0.055393114699999996	0.0938501823	-0.0108868202	0.0587561273	-0.1459048031	0.0568019059	0.052493390099999995	0.0513946739	-0.0214216802	-0.054701547	0.0357130805	-0.1190036741	-0.022642802099999998	0.10954291880000001	-0.1936971974	0.1803191024	0.1144220932	-0.0133256366	0.1491139859	-0.06439623280000001	0.0747942445	0.014646685900000001	0.0156255747	0.0379420167	0.0748552163	-0.0618244229	-0.1124723199	0.08971566310000001	-0.0405318676	-0.044113399500000004	-0.060662439699999994	-0.0103393662	0.1111905785	-0.0089034729	0.0901667297	-0.0903877198	-0.15213159380000002	0.16999595899999995	0.0501840849	-0.0009046878	-0.057287242599999996	-0.0449718694	-0.1244276276	0.1278503488	0.0749519025	0.1313942013	0.0514784481	-0.10230906669999999	-0.1123262543	0.1235913266	0.12226427279999999	0.1200630614	-0.0246097	2.749999999999975e-05	0.00060563733409	7.562499999999861e-10	0.00778721	-0.006758990000000002	6.064063958410001e-05	4.568394582010002e-05	-0.0392411	-0.010514000000000006	0.00153986392921	0.00011054419600000012	0.000479926	0.0004245097	1.8020848539409e-07	2.3032896547600001e-07	-5.05842e-05	6.43908e-05	4.14617512464e-09	2.5587612896400004e-09	-0.000391008	-8.417800000000002e-05	1.5288725606400002e-07	7.085935684000003e-09	0.0	0.0	0.0
1681.0882891324607	-0.02960246273096345	0.0008763057997380803	2826057.8358583036	1173.725841811073	-0.702294904357359	1377632.351735112	0.493218132686312	1231.0140921434554	1.3450894443856214	1.80926561339762	1515395.695055776	1.150591	13.859871	0.107456405	0.1351058227	-0.029211953500000002	0.0949065825	-0.0047511294	0.0821738583	-0.031132001800000007	0.045387786	0.0745351193	0.0698272883	0.1457368178	0.13558747300000001	0.0470010813	-0.08484984470000001	-0.0201683116	-0.012040301599999999	0.0141541154	-0.0941527375	0.0636992971	-0.1374876452	0.0506156385	-0.025822714500000003	-0.0064382943	0.1301870751	0.0865528906	0.0168824762	-0.0012112422	0.0155099998	-0.005455228100000001	0.062288957	-0.0242325136	0.0615272725	-0.013160688	-0.0294109462	0.14360779070000002	-0.0188535642	0.09915176279999999	0.1594611385	-0.0737683791	-0.0774045443	-0.0564466842	-0.123799674	0.0882285856	-0.001028682	-0.06553146950000001	-0.06591674759999999	-0.0367642347	0.05159970059999999	0.12681779029999998	0.0609575308	-0.0570379841	0.0008961692999999998	0.1093514413	0.17154314739999998	0.1233020394	0.1211126101	0.1174923133	-0.015333700000000004	0.009276000000000001	0.0002351223556900001	8.604417599999999e-05	0.0180542	0.01026699	0.00032595413764	0.0001054110836601	0.0163889	0.05563	0.00026859604321000005	0.0030946969	2.52056e-05	-0.0004547204	2.0677064217616e-07	6.353222713599998e-10	9.18197e-05	0.0001424039	2.027887073521e-08	8.430857308089999e-09	-0.000342464	4.854400000000003e-05	1.1728159129600001e-07	2.356519936000003e-09	0.0	0.0	0.0
1686.1419155312371	5.053626398776487	25.539139778410608	2843074.55931135	1174.7899642803104	1.064122469237418	1380131.460173733	1.1323566295359395	1232.1109492254147	1.0968570819593424	1.2030954582443636	1518097.3912011525	1.050742	12.657106	0.07536614500000001	0.05371631650000002	-0.09299587320000001	0.0529584409	0.0099070562	0.1031768063	0.0780575853	-0.0747741966	0.025674424100000003	-0.0716542443	-0.0676501697	-0.0170439532	0.1393889052	0.022917032400000002	-0.061785925400000004	-0.15858214980000002	-0.0046739682	-0.0316656244	-0.0915389227	-0.0358710971	0.0092643601	-0.0532861002	-0.06502201070000001	0.029867171600000002	0.0839374283	0.022164142999999997	-0.0526112442	0.027651180299999998	0.0189731394	0.0763150883	-0.0587518871	0.0813621241	0.1168259063	-0.0092438567	-0.0578833701	-0.0055139362	-0.0589544799	0.055063027300000005	0.0793682429	0.1143518055	0.0626843145	0.1462959354	0.0363443832	0.033330335	-0.0158890958	-0.0891659827	-0.0231637981	0.09774289800000001	0.1572427441	-0.07761368519999999	-0.0735748156	-0.0651304282	0.1271146728	-0.11331503539999999	0.1229407472	0.11967808320000001	0.1143042958	-0.016922299999999998	-0.0015885999999999956	0.00028636423728999993	2.523649959999986e-06	0.00460914	-0.013445059999999998	2.1244171539600008e-05	0.00018076963840359995	-0.0106014	-0.0269903	0.00011238968196	0.0007284762940900001	0.000297774	0.0002725684	7.429353267856001e-08	8.8669355076e-08	0.000315382	0.0002235623	4.998010198129e-08	9.9465805924e-08	-0.00017175099999999996	0.00017071300000000004	2.949840600099998e-08	2.914292836900002e-08	0.0	0.0	0.0
1684.2804950015948	-1.8614205296423731	3.4648863881740937	2836800.7858428173	1175.1870728507386	0.39710857042814496	1381064.6561954871	0.15769521670748496	1233.6521359055694	1.541186680154624	2.3752563830860307	1521897.5924243734	0.945968	11.395018	0.05725762	-0.0014114497	-0.0877948201	-0.0397752494	-0.0404280962	0.1064402399	-0.0013200054	0.0371591542	-0.0214710357	-0.0007734275999999999	0.0034994731	-0.0264380208	0.0828179947	-0.0429635707	0.08380907929999999	-0.1064289556	-0.0637699566	0.1040873836	-0.0050651928999999995	0.0883091242	-0.022199108199999998	-0.08808838039999999	0.0035373294000000002	-0.0453626091	0.1086938844	-0.05561422	0.0452727053	-0.013198645	0.0408817124	-0.0251437815	0.0229971584	0.1125790335	0.0329229367	0.0203874199	-0.0063640918999999995	-0.044191695700000005	-0.0491582681	0.06659532879999999	0.0798153995	0.0031563844	0.0151848195	0.07400063429999999	-0.08843487039999999	-0.0146588155	0.054230948200000004	0.017728963700000003	-0.1054765117	-0.1251124199	0.0226722257	-0.1533874877	0.017337794899999998	-0.0174174304	-0.0656292604	0.0020078703	0.12250766119999999	0.1179640426	0.1105157577	-0.017998300000000002	-0.0010760000000000038	0.00032393880289000005	1.1577760000000086e-06	0.00502731	0.0004181699999999998	2.52738458361e-05	1.7486614889999983e-07	0.016981099999999996	0.0275825	0.0002883577572099998	0.0007607943062499997	0.000297774	0.0	0.0	8.8669355076e-08	-0.000242109	-0.000557491	3.10796215081e-07	5.8616767881e-08	-0.000165623	6.1279999999999666e-06	2.7430978129000003e-08	3.7552383999999575e-11	0.0	0.0	0.0
1686.8178016112802	2.537306609685402	6.437924831553228	2845354.2958327117	1174.6754419108654	-0.5116309398731573	1379862.393828487	0.2617662186354903	1231.6655486527766	-1.986587252792788	3.946528912958796	1517000.0237381454	0.8821399999999999	10.626146	0.07745710999999998	-0.0392025988	-0.051834298	-0.1122703475	-0.0101360915	0.0490661388	-0.0713338672	0.0709086477	0.0739303111	0.020002632	0.0913854403	0.0867680134	-0.0168571663	-0.0617481234	0.0389913634	0.035532054300000004	-0.1544200244	0.020061676100000002	-0.0241760415	0.1235868113	-0.0675746725	-0.1070280514	-0.08456428140000001	-0.0654774168	0.0525124894	0.0488729641	0.0358253805	-0.0324124895	0.024574675600000002	-0.1339116993	0.0058858427	0.0758713746	-0.0395290183	0.0057069275	0.0967013691	-0.0773846437	0.060328378700000004	0.1160408652	-0.1566871527	0.0056568506999999995	-0.0168759648	0.049159410199999996	-0.1063258161	0.0081218487	-0.006401209200000001	0.0023868112	-0.1573558281	-0.13965649619999998	-0.0175488797	0.0179558654	0.0601776975	0.0994531173	-0.0429461598	-0.074974499	0.1220030341	0.1159744915	0.106146603	-0.00586444	0.012133860000000002	3.4391656513600004e-05	0.00014723055849960004	0.029217400000000008	0.024190090000000004	0.0008536564627600003	0.0005851604542081003	0.016849099999999995	-0.00013200000000000017	0.0002838921708099998	1.7424000000000044e-08	-2.61836e-05	-0.0003239576	1.0494852659776e-07	6.855809089599999e-10	8.833359999999997e-05	0.0003304426	1.0919231189475999e-07	7.802824888959995e-09	0.0	0.000165623	0.0	2.7430978129000003e-08	0.0	0.0	0.0
1686.8314982731406	0.013696661860421957	0.0001875985461187374	2845400.503566408	1175.0088643211195	0.3334224102541157	1380645.8312332071	0.11117050365966384	1231.9730408447244	0.3074921919478584	0.09455144810889858	1517757.5733681968	0.99855	12.028407	0.09874781	-0.0584511863	0.0177826206	-0.06666986280000001	0.0044786488	-0.0063667988	-0.0154123924	-0.040102600499999995	0.0380989402	-0.0631445534	0.006417849200000001	-0.023346925600000002	0.092374235	0.0207939757	-0.023712282	0.0628259139	-0.0732988378	0.13828526929999999	0.0580743362	0.0332200202	-0.0380474179	-0.1166133756	0.08998831859999999	-0.0693564599	0.0032587127000000002	0.0677330083	0.048192946900000005	0.0342108861	-0.0864003539	-0.0560202558	0.0117438515	-0.025427536400000002	0.013849987099999999	-0.013586153899999998	-0.0026359032000000003	-0.0831608554	-0.0712809517	0.0513075032	-0.0087938245	0.0890640192	0.015322873	0.0304355175	-0.11737618699999999	-0.0391135637	0.1556130109	0.0193671575	0.0571933946	0.058224991799999994	-0.08654288339999999	-0.0614911203	0.0071140653000000015	-0.0784063428	-0.039885747	0.005147235	0.12142716070000001	0.1137140766	0.10121978570000001	-0.017144299999999998	-0.011279859999999996	0.00029392702248999986	0.00012723524161959996	0.00141181	-0.02780559	1.9932074761e-06	0.0007731508352481003	-0.0186359	-0.035485	0.00034729676881	0.0012591852249999994	0.00018442	0.0002106036	4.435387633296e-08	3.40107364e-08	-0.00018461	-0.0002729436	7.449820878095999e-08	3.4080852100000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1687.9741754259505	1.142677152809938	1.3057110755538264	2849256.8169049183	1174.6809087759425	-0.3279555451770193	1379875.237442674	0.10755483961235594	1232.601228619055	0.6281877743306268	0.3946198798184665	1519305.7887932041	0.7562939999999999	9.110224	0.052287051	-0.10549508640000001	-0.010518666299999998	-0.10596591150000001	-0.0007258356	-0.048828228499999994	-0.037620374	0.023545286600000003	-0.0138975591	0.047327054199999996	0.0358826457	-0.0030046023	-0.0102238629	-0.0622882066	0.022986105899999998	-0.0715292208	0.0486086836	0.0405505629	0.0329435706	0.06997302679999999	-0.0893896894	-0.0219165204	0.0139636121	-0.0970029553	-0.037137372200000004	-0.0051489649	0.0588903476	-0.0165559232	-0.0220452962	-0.11424110970000001	0.0319902313	-0.032496578	-0.044308428	-0.0079428348	0.0509945171	0.0087010524	-0.023758092	0.013177604499999999	-0.011895556100000001	-0.08781729199999999	0.0613480408	0.0257570535	0.004455224	-0.09303252890000001	0.0376938662	0.0065640661999999995	0.0378709821	0.1927818565	-0.2069694575	0.0036391646	0.0108886093	0.0819148367	0.0179246706	-0.0646734563	0.12078037720000001	0.11118807720000001	0.09576119	-0.0246446	-0.007500300000000001	0.00060735630916	5.6254500090000024e-05	0.00856631	0.0071545	7.338166701610001e-05	5.118687025000001e-05	-0.000875305	0.017760595	7.661588430250002e-07	0.000315438734754025	1.6362799999999996e-06	-0.00018278372	3.34098882970384e-08	2.6774122383999992e-12	3.00394e-05	0.0002146494	4.607436492036e-08	9.0236555236e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
