csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
356.75765751755364	n/a	n/a	127276.02619741211	281.371088885012	n/a	79169.68966033732	n/a	251.34852676929745	n/a	63176.08190909624	n/a	n/a	n/a	n/a	-0.0352787552	0.0769859087	0.0027675891999999996	-0.0646147878	-0.0326951996	0.0146357006	0.1317139412	0.010109521	0.0086447125	-0.0414973913	0.0722139303	-0.0144495335	0.026933604500000003	-0.0152809274	0.0719608031	-0.008634999999999999	-0.0308040244	0.0684516232	-0.0122224891	0.1003956864	0.028071596600000002	-0.11382722210000001	-0.024058321	0.056484942300000014	-0.043258540199999994	-0.0048554068	-0.1032368883	0.0736636604	-0.0910893141	0.0387448227	0.025908001400000002	0.054970474500000005	-0.06027753900000001	-0.011790515900000001	0.0184210025	-0.0147521974	-0.015366770900000003	0.0200390339	-0.1136541759	-0.015198390400000001	0.0081723842	0.0925859228	0.08025985620000001	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	0.0998889875	0.0998489097	0.09980267279999999	0.0406421	n/a	0.00165178029241	n/a	-0.041594699999999984	n/a	n/a	0.0017301190680899994	-0.0914239	n/a	n/a	0.008358329491209997	-0.000361687	n/a	1.30817485969e-07	n/a	-0.00165767	n/a	n/a	2.7478698289e-06	0.000561138	n/a	n/a	3.14875855044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
355.11301255007334	-1.6446449674803034	2.7048570690582885	126105.25168238855	281.48372334137775	0.11263445636575398	79233.08650612527	0.012686520760808936	250.81566920078262	-0.5328575685148279	62908.499916636414	0.28393718832353465	0.962717	29.973282	0.07183265	-0.0204912712	0.0172491455	0.0042900607	-0.037860430099999995	0.000115395	0.0228131642	0.0637819716	0.0220993168	0.0394741561	-0.0628353499	0.0228320567	0.059705232999999996	0.0269833581	0.0370477011	0.0439639359	-0.08894164710000001	0.023357049900000003	-0.09803960839999999	-0.0169788011	0.0420056808	3.91935e-05	-0.0867075017	0.030970938599999998	0.021081611200000003	-0.0520539215	-0.0120657886	-0.0266608995	-0.0510552891	-0.1277681566	0.0479046666	-0.0146938972	-0.0500357304	0.0030043015	0.061375111399999994	-0.07905798929999999	-0.0783531225	-0.1460474011	-0.0375582732	0.0651707577	0.0327546444	0.041545475	-0.048420772	-0.0299597151	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	0.0990023658	0.09864292570000001	0.0982287251	0.0369728	-0.0036693	0.00136698793984	1.3463762490000002e-05	-0.0560894	-0.014494700000000006	0.00021009632809000018	0.0031460207923600003	-0.0975685	-0.006144600000000001	3.775610916e-05	0.009519612192249996	0.000135546	0.0004972329999999999	1.8372718116e-08	2.4724065628899995e-07	-0.00186586	-0.00020819	4.334307610000001e-08	3.4814335396e-06	0.00031608	-0.000245058	6.0053423364e-08	9.99065664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
353.1631046003572	-1.949907949716135	3.8021410123661803	124724.17845096285	281.3946672436288	-0.08905609774893719	79182.95875315259	0.007930988546268256	249.41720795143044	-1.3984612493521809	62208.943622287086	1.9556938659396623	0.934818	29.104681	0.06359860000000002	-0.0037036940999999996	-0.0068226216	0.038227552799999995	-0.0276943594	-0.0093744362	-0.0133059925	0.056912212300000015	0.008696708000000001	0.031341634199999996	-0.0015253803	0.0315251256	0.0784366432	0.059635731	0.05077104599999999	-0.0423114625	-0.0294939154	0.0099689576	-0.15350286929999998	-0.0085833668	0.009321219300000001	0.0273986069	-0.044998198499999996	0.0603891945	0.0420059792	0.0301695217	-0.033204558700000004	-0.09294023800000001	0.0103610742	-0.0239418641	-0.054280307199999996	0.0116204255	-0.1623983306	-0.0057382784	0.1084421637	0.055624504400000004	-0.0247852912	-0.0064279223	-0.053343124000000006	0.0643546487	0.024823073900000003	0.11987272119999999	-0.0895205284	0.041295745099999996	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	0.097236992	0.0962455236	0.09510565160000001	0.031016900000000007	-0.005955899999999997	0.0009620480856100002	3.547274480999996e-05	-0.0519515	0.0041379	1.712221641e-05	0.00269895835225	-0.077694	0.01987449999999999	0.0003949957502499996	0.006036357635999999	0.00021431	7.8764e-05	4.59287761e-08	6.2037676959999995e-09	-0.00130485	0.00056101	3.1473222010000004e-07	1.7026335225e-06	0.000283248	-3.2832e-05	1.077940224e-09	8.0229429504e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348.6458972874978	-4.517207312859399	20.405161907350426	121553.96169540445	281.17561154701906	-0.21905569660975746	79059.72452884016	0.047985398217186094	248.6298756064864	-0.7873323449440477	61816.815044096904	0.6198922213950929	0.931501	29.001413	0.110642869	0.0493355226	-0.0650845704	-0.0134751147	-0.020999922799999998	-0.0203388333	-0.0096548049	-0.0210299187	0.0401025511	-0.0406716258	0.1362945586	0.032821793599999996	0.0195572152	0.0395320246	0.0890361886	-0.0185599482	-0.0708055462	-0.0789940931	0.048788213899999995	0.040271704900000004	-0.0630631261	-0.0031714785	-0.0009945979	-0.028356387099999998	0.0186583529	0.1295613758	0.0271714004	0.0358190652	0.041585159100000005	-0.046556491900000004	0.0755367725	-0.0379578043	0.0067370283	0.0412693515	-0.0439599225	0.0042089735	0.11522918900000001	0.08834443460000001	0.013256276200000002	0.07661903889999999	-0.0097581761	0.0104530532	-0.0206359941	0.0219556767	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	0.0946085359	0.09268565960000001	0.0904827052	0.0255215	-0.0054954000000000044	0.00065134696225	3.019942116000005e-05	-0.00484783	0.04710367	0.0022187557274689	2.35014557089e-05	-0.0426348	0.0350592	0.0012291475046399998	0.00181772617104	-3.23198e-06	-0.00021754197999999996	1.0445694720399997e-11	4.7324513062320405e-08	-0.00153291	-0.00022806	5.2011363599999985e-08	2.3498130681e-06	0.000297338	1.4090000000000024e-05	1.9852810000000062e-10	8.840988624400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
349.11756567535934	0.4716683878615413	0.22247106810790535	121883.07466308885	281.53868640707265	0.3630748600535867	79264.03194382	0.13182335400293155	248.74140124147388	0.11152563498748692	61872.28469157191	0.012437967259362165	0.926972	28.860403	0.124773159	0.025760182000000003	-0.0382326379	-0.0401038882	-0.0053106074	-0.0138847642	0.0204993433	-0.0325234097	0.0404996473	-0.0163690278	0.0284993305	0.0003927271	-0.0419184565	0.009628966899999999	-0.021309089	-0.0751380839	0.040057695899999995	-0.0927336218	-0.0807446788	0.0304067683	-0.0396712584	-0.0416045942	0.0088430938	-0.0178592362	-0.018850484299999998	0.0367004305	-0.0019383504	-0.0408111239	-0.024093668199999998	-0.09505860740000001	0.0230581011	0.0519234288	0.0149042794	0.127896082	0.0066415852	-0.019307693799999998	-0.0165370275	0.0364358143	-0.0590045458	0.0222527419	0.0166017834	-0.0978117896	0.026167141499999998	0.0144227497	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	0.0911403277	0.0880063298	0.0844327926	0.0244634	-0.0010580999999999993	0.0005984579395599999	1.1195756099999986e-06	-0.0377743	-0.032926470000000006	0.0010841524266609003	0.0014268977404900006	-0.0690867	-0.0264519	0.00069970301361	0.004772972116890001	0.000833283	0.0008365149799999999	6.94360558089e-07	6.997573117644004e-07	-0.00130485	0.00022806	5.2011363599999985e-08	1.7026335225e-06	7.517920000000001e-05	-0.00022215880000000005	4.935453241744001e-08	5.6519121126400006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348.9807212755104	-0.1368443998489397	0.018726389770016488	121787.54382197547	280.8397792499622	-0.6989071571104546	78870.98160916749	0.4884712142602177	248.29142409382817	-0.4499771476457113	61648.63127854124	0.20247943340337024	0.8534950000000001	26.57276	0.07412264	0.042047452199999995	-0.0752214317	-0.0146017504	-0.0119189346	-0.0076431337	0.0058404689000000004	-0.0345265704	0.0358918128	-0.0106840401	0.0345130685	0.0161002007	-0.0198547466	0.0314796324	-0.0167255221	-0.0620934706	0.0106950579	0.015999962	-0.0111294931	0.0324313945	-0.0622717935	-0.0345336765	0.0065393091000000006	-0.026620977200000003	0.0035456184999999997	0.0450787344	-0.0035513598	-0.029090391	0.0915864864	-0.1013441286	-0.059672328499999996	0.0087976147	0.0171636227	0.015667176799999998	0.026090314500000003	-0.0754222128	0.10655037869999999	0.0347678123	0.0129258255	-0.0189216912	0.0727410242	-0.0075879839	-0.0614976916	-0.0676307641	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	0.0868631514	0.0822640518	0.0770513243	0.0643442	0.039880800000000015	0.004140176073640001	0.0015904782086400009	-0.0198562	0.017918100000000003	0.0003210583076100001	0.0003942686784400001	-0.0690779	8.80000000000325e-06	7.744000000005721e-11	0.004771756268409999	0.000911546	7.826300000000007e-05	8.309161101159999e-07	6.125097169000012e-09	-0.00130485	0.0	0.0	1.7026335225e-06	0.000323215	0.0002480358	6.152175808164001e-08	1.04467936225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
349.20514746779384	0.2244261922834312	0.05036711578283963	121944.23501800366	280.5483953451628	-0.2913839047993747	78707.40213074577	0.08490457997613106	249.3529711922916	1.0615470984634214	62176.9042424238	1.1268822422561091	0.872876	27.176168	0.06725710000000001	0.023641922000000003	-0.0198124965	0.0020569711	0.0252459926	0.0016344921	-0.0071932814	-0.0472338404	0.0097539161	-0.0350060414	0.0541524287	0.0158060622	-0.0693817278	-0.0351515985	-0.07546174309999999	-0.01696946	-0.039982216200000004	0.0763423199	0.0846814206	0.0227666777	-0.026983592999999997	-0.0102051993	0.0402087106	-0.056651672699999996	-0.029597296699999998	0.0287569581	0.0318164594	-0.0258211142	-0.0253352118	0.0594355226	0.07886423599999999	0.06375088940000001	-0.0048096015999999995	-0.0230898844	-0.1187294669	0.0774803001	0.0422832259	-0.13746182640000001	0.10514907779999999	0.0016386047	-0.0768938667	-0.0950762376	-0.19143902399999999	0.0176787833	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	0.0818149717	0.0755281812	0.0684547106	0.0530522	-0.011292000000000009	0.002814535924839999	0.00012750926400000023	-0.00281775	0.01703845	0.0002903087784025	7.9397150625e-06	-0.0802645	-0.011186600000000005	0.00012514001956000012	0.006442389960250001	0.00088594	-2.5606000000000063e-05	7.848896836e-07	6.556672360000034e-10	-0.00109887	0.00020597999999999992	4.242776039999997e-08	1.2075152769e-06	-2.1175799999999998e-22	-0.000323215	1.04467936225e-07	4.484145056399999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
350.2222318982071	1.017084430413263	1.0344607385890714	122655.61171576154	280.6893875571625	0.1409922119996736	78786.53228721497	0.019878803844560904	250.3032929873647	0.9503217950731084	62651.73848031853	0.9031115141909752	0.8516229999999999	26.514479	0.07054070500000001	0.0045756301	0.0407876152	0.0043732070000000005	0.0216795177	-0.0122898622	-0.0012509004	-0.024299014700000003	-0.0383847239	-0.0310445021	0.0212267725	-0.0281814819	-0.046730254900000004	-0.081963407	-0.1288307466	0.0284655	0.0045917121	0.058065816299999996	0.1121433014	0.008825309699999999	0.014801856200000001	0.0007236342999999999	0.0488910892	-0.0456211045	-0.032569354700000004	0.0092254327	-0.014131272700000001	0.0008182739999999999	-0.06943085269999999	0.0895250305	0.0798112662	0.0800225682	-0.039216501800000005	0.0162673352	-0.059080267199999995	-0.036683255299999995	0.0165286423	-0.027262190899999997	-0.0761876864	-0.0284460426	0.024604586	-0.0416127541	0.060304058099999995	-0.0427855085	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	0.0760405966	0.06788007459999999	0.058778525199999994	0.037866	-0.01518619999999999	0.0014338339560000005	0.0002306206704399997	0.0245134	0.02733115	0.0007469917603225001	0.0006009067795599999	-0.069101	0.011163500000000008	0.00012462373225000014	0.004774948201	0.0007177969999999999	-0.00016814300000000005	5.152325332089999e-07	2.8272068449000014e-08	-0.00121098	-0.0001121099999999999	1.2568652099999978e-08	1.4664725604e-06	5.69441e-05	5.69441e-05	3.24263052481e-09	3.24263052481e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
352.3101542992233	2.0879224010162147	4.359419952665316	124122.44482234256	281.22754766126985	0.5381601041073623	79088.9335635718	0.28961629765284697	251.639415777318	1.3361227899532937	63322.39557274991	1.7852241098325727	0.8719129999999999	27.146196000000003	0.054955125	-0.0329560573	0.09852160619999999	0.036810863799999996	0.026261073700000002	-0.004887073400000001	-0.014519347299999999	0.028600433300000002	-0.07321205509999999	-0.02007343	-0.0027830545000000003	-0.0633048463	-0.0024576318	-0.0749858882	-0.0759401059	0.07224369309999999	0.0453421366	0.054621786299999996	0.0718559785	-0.028383960899999998	0.061280123799999996	0.0380454669	0.035589915	-0.0140877459	-0.0393904199	-0.0039852948	-0.0372306512	0.0305820255	-0.081705475	0.1234712479	-0.0396834907	0.0671534578	0.025032186499999998	0.0768098012	0.0564424591	-0.0809028374	-0.0162732722	-0.0216139435	-0.0021982161	-0.1114680166	-0.0888435983	0.0318752039	0.0696110779	-0.0462940496	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	0.0695912797	0.059412106299999996	0.0481753674	0.037845599999999986	-2.0400000000010687e-05	0.0014322894393599993	4.1616000000043607e-10	-0.00128107	-0.02579447	0.0006653546825809	1.6411403449e-06	-0.0796723	-0.010571300000000006	0.00011175238369000012	0.00634767538729	0.000593332	-0.00012446499999999993	3.5204286222399995e-07	1.549153622499998e-08	-0.00140095	-0.00018997000000000005	3.608860090000001e-08	1.9626609025e-06	1.0587899999999999e-22	-5.69441e-05	3.24263052481e-09	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
352.49954777453314	0.18939347530982786	0.035869888489934366	124255.93118125036	280.8724384629113	-0.35510919835854793	78889.32668810191	0.12610254275885055	250.75871690813042	-0.8806988691875688	62879.934105411885	0.7756304981882624	0.867315	27.003036	0.06542977999999999	-0.0376589148	0.043278141799999996	0.023380375699999997	0.000133703	0.0155554826	-0.0136668127	0.0390292036	-0.020561561000000003	-0.0021528647	-0.0639618339	0.0287854758	0.0330532904	-0.0440294566	0.0472596562	0.0811053059	0.0370343933	0.0130122374	-0.0847845344	-0.029247065200000002	0.0190832027	0.0263212658	-0.025567057400000003	0.0170825468	0.04649452	-0.0291842132	-0.0122736983	0.0241561826	-0.0584877771	0.0577025043	0.055204248899999996	0.0150855481	0.0484808338	0.036186246400000004	0.04178875	0.049437819400000006	-0.12907925380000002	-0.0005925154	-0.0738514468	0.09011150970000001	-0.0644309391	-0.0019487099	0.094529495	-0.1400895738	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	0.06252426559999999	0.050226553300000004	0.0368124553	0.0194689	-0.018376699999999992	0.00037903806721	0.0003377031028899997	-0.0145905	-0.01330943	0.00017714092692489996	0.00021288269025000002	-0.0852507	-0.005578399999999997	3.111854655999997e-05	0.0072676818504899985	0.0007177969999999999	0.00012446499999999993	5.152325332089999e-07	1.549153622499998e-08	-0.00114053	0.0002604199999999999	6.781857639999997e-08	1.3008086809e-06	-0.00017841999999999996	-0.00017841999999999996	3.183369639999999e-08	3.183369639999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
