csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
371.61875714271	n/a	n/a	138100.50066029248	284.0988339928069	n/a	80712.14747607244	n/a	258.850039440938	n/a	67003.34291857517	n/a	n/a	n/a	n/a	-0.0205940686	0.0535620059	0.1011224889	-0.001832237	0.0008437052	-0.10002141640000001	-0.0202853468	0.0274998439	0.0330164223	-0.1410438869	0.045220671	-0.19961316510000002	0.07132492929999999	-0.0524940474	0.0695207307	-0.0025288704	0.0465990667	-0.10043618730000001	0.026568457900000002	-0.021821073599999997	0.013779305700000001	-0.10703109949999999	0.04796303389999999	-0.0603951719	0.1560851249	-0.0333033456	0.028722202000000002	-0.0647062748	0.0265783989	-0.0373829974	-0.0361283342	0.0784289129	-0.030958677799999997	0.0187094076	0.0588472668	-0.16652869609999998	0.0072298717	-0.1727143688	0.010805743500000001	-0.0614438492	0.0270036217	-0.15957856380000002	0.0663580963	-0.0605046938	0.0857081673	0.0386812164	0.0792042052	0.11763397960000001	-0.07029813730000001	-0.0405815686	-0.0735436621	0.0688454091	-0.034272363300000004	-0.09749669109999999	-0.1295010405	0.0577072913	0.0977042826	0.0854634477	0.023841285299999997	0.1159243176	-0.0143337349	0.1557632521	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	0.0998889875	0.0998489097	0.09980267279999999	0.0304326	n/a	0.0009261431427599998	n/a	-0.0504008	n/a	n/a	0.0025402406406400003	-0.0131971	n/a	n/a	0.00017416344841	0.000299421	n/a	8.965293524099999e-08	n/a	-0.000953755	n/a	n/a	9.09648600025e-07	0.00033262	n/a	n/a	1.106360644e-07	0.0	0.0	0.0
370.2638501494613	-1.3549069932487328	1.8357729603543216	137095.31872750274	284.50418915509465	0.4053551622877761	80942.63364679787	0.1643128075933494	258.45062024214957	-0.39941919878845056	66796.72310355179	0.15953569636080778	0.952776	27.374451	0.024057749999999992	0.0091115211	0.09648021640000001	0.047875472999999995	-0.0106657008	-0.0281645432	-0.0417762404	-0.0080861922	-0.0422817529	0.0182854428	-0.0600839376	0.0600056347	-0.0314204252	-0.0184112684	0.0240816963	0.14171064449999998	0.0290836785	0.0082887975	-0.0996469563	0.0032784962	-0.0432734567	-0.0457265501	-0.0925966974	0.06771049009999999	0.0748555668	0.1317339581	-0.0677851686	0.0816129786	-0.0874957432	0.0826398077	-0.0901455229	0.0109044569	-0.0692483591	-0.0652913689	0.0578493511	-0.0031586269	-0.0747298459	0.0445122145	-0.049053448300000004	0.0420199297	-0.0043703733	-0.0818013926	-0.1033009417	0.0178181624	-0.0624724676	0.0746405599	-0.099726476	0.05774567	-0.0215635457	-0.0994778083	0.0040208779	-0.10659026320000001	-0.016633978400000003	0.0436943983	0.05206693849999999	-0.1315603505	0.16948982170000002	-0.0500271245	0.03901745	0.0392248444	-0.0976232548	-0.0555965716	0.0476413529	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	0.0990023658	0.09864292570000001	0.0982287251	0.0269102	-0.0035223999999999954	0.0007241588640400003	1.2407301759999965e-05	-0.055507000000000015	-0.005106200000000004	2.607327844000005e-05	0.003081027049000001	-0.0121552	0.0010418999999999984	1.0855556099999966e-06	0.00014774888704000006	0.000418328	0.00011890700000000007	1.7499831558400007e-07	1.4138874649000015e-08	-0.00111831	-0.00016455499999999993	2.7078348024999977e-08	1.2506172561e-06	0.00033690300000000005	4.283000000000054e-06	1.8344089000000462e-11	1.1350363140900007e-07	0.0	0.0	0.0
370.6910000616125	0.4271499121512079	0.18245704745078464	137411.8175266784	284.7716865809935	0.2674974258988527	81094.91347818359	0.0715548728625122	257.98424529274246	-0.4663749494071112	66555.87081926591	0.2175055934344856	0.923937	26.545889000000006	0.0404061	0.0395287285	0.0726405807	0.0824188127	-0.04618484230000002	-0.0588575934	-0.0161799477	0.0334528264	-0.011408491000000002	0.008419466	-0.0679014132	0.0924171657	-0.0045373338000000004	-0.0752996155	0.084035871	0.0236226563	0.018982948200000002	0.0032291049	-0.10378033960000001	0.0854241137	-0.0514893585	0.0327867035	-0.042348631399999996	-0.030002861800000002	-0.0266183209	0.0856963077	-0.07566489950000001	0.09540739710000001	0.08451886980000001	-0.0936248817	-0.0554353182	0.0009953044	-0.1558364443	-0.0282595035	0.0713391603	0.0002523811	-0.09217959560000001	0.0716214526	-0.0511671692	0.043093063	0.0434954968	-0.08256037570000001	-0.0008756112	-0.0252378851	-0.0463707178	0.06249950570000001	-0.07046244410000001	0.0818236105	0.0039181223	-0.1289036416	0.1441560143	-0.0710113055	0.023613381699999998	0.012996726399999999	0.0197017258	0.09692359	0.0116667453	0.0406764861	-0.1877743813	0.0948066819	0.034160108	0.006324279	-0.1013410683	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	0.097236992	0.0962455236	0.09510565160000001	0.0294332	0.002522999999999997	0.0008663132622400001	6.365528999999988e-06	-0.036587	0.01892000000000001	0.00035796640000000017	0.001338608569	-0.016634599999999996	-0.0044793999999999945	2.006502435999995e-05	0.00027670991715999984	0.000503169	8.484100000000001e-05	2.5317904256100005e-07	7.197995280999999e-09	-0.000953755	0.00016455499999999993	2.7078348024999977e-08	9.09648600025e-07	0.000377181	4.0277999999999935e-05	1.6223172839999945e-09	1.42265506761e-07	0.0	0.0	0.0
369.9603505955066	-0.7306494661058878	0.5338486423208189	136870.66101275018	282.84250007623865	-1.9291865047548529	79999.87984937706	3.721760570128245	257.169327685866	-0.8149176068764632	66136.06310240032	0.6640907059972618	0.92193	26.488213	0.0365695	0.0491324076	0.0039871726	0.0049787182	-0.017809911499999997	-0.1388855263	0.0374722894	0.038278027799999996	0.0315120377	-0.057657435300000004	-0.0441188661	0.0278328994	0.025933146	-0.0796879318	0.10704283560000001	-0.0510990065	0.022131297	0.026975270099999997	-0.018976058100000002	0.007986670999999999	0.0097431715	0.030173233799999997	-0.0166540353	0.0360694711	-0.0596638809	-0.0949589271	0.09455606300000001	-0.0887371645	0.0098511304	0.09677263359999999	-0.0394210226	-0.043386370199999996	-0.22230319699999998	0.0473310675	0.026930439	-0.0646621476	-0.0554456531	0.0283026966	-0.0327668583	-0.0052295961	0.059243649599999997	-0.0922135192	0.0676916917	-0.045070480999999996	-0.0110519978	0.0063640001	0.099431909	-0.0810718461	0.0763189142	0.0302274166	0.0280081579	0.0008239139999999999	0.0456246762	-0.0285724061	-0.0113138893	-0.027077573799999997	-0.018753431100000002	-0.0667783027	0.0276463147	-0.0759177679	-0.0434443346	-0.0322417791	-0.0441212611	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	0.0946085359	0.09268565960000001	0.0904827052	0.033248400000000004	0.0038152000000000047	0.0011054561025600003	1.4555751040000033e-05	-0.0539021	-0.01731509999999999	0.00029981268800999977	0.0029054363844099994	-0.023427	-0.006792400000000004	4.613669776000005e-05	0.000548824329	0.000591833	8.866400000000003e-05	3.5026629988900004e-07	7.861304896000002e-09	-0.000953755	0.0	0.0	9.09648600025e-07	0.000461453	8.427200000000004e-05	7.101769984000007e-09	2.12938871209e-07	0.0	0.0	0.0
365.99072043829284	-3.9696301572137713	15.757963585061033	133949.20744694062	283.5870551234412	0.7445550472025388	80421.61783358567	0.5543622183147748	256.45752872762796	-0.7117989582380346	65770.46404108213	0.5066577569487514	0.903203	25.950161	0.094995586	0.0452864038	-0.0665887681	-0.0688458737	0.0290355533	0.0316768191	-0.007899524599999999	0.0348830147	0.0642260067	-0.055092959299999994	0.058394889900000004	-0.0797099547	-0.0248192904	-0.0294660055	-0.0082084381	0.0012154966000000001	-0.0186634714	-0.0602634608	-0.0433956001	0.0317197002	-0.0352824562	0.060974304800000004	-0.0448078121	-0.030951792000000002	-0.042933037199999996	-0.0195006046	-0.0519914374	0.0183592849	0.063335182	-0.0328068512	0.1053178465	-0.0367304573	-0.12154368119999999	0.0977075695	-0.0284814015	-0.0196846863	0.0833283595	-0.0336258013	-0.0321718123	0.0404756223	-0.082089629	0.0138457996	0.0280924772	-0.0197685285	0.0019210485999999998	0.0535266264	0.0420963623	0.009828694300000001	0.11179810150000001	0.027753311800000003	-0.0465437536	0.0822994142	-0.0477724079	0.0229903351	-0.0055293779	-0.0827672076	0.0846497348	0.0052852984	0.08473773650000001	0.0363248004	0.0485576738	-0.0563347871	-0.1603543176	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	0.0911403277	0.0880063298	0.0844327926	0.034320599999999986	0.0010721999999999882	0.0011779035843599995	1.1496128399999752e-06	-0.0008769139999999999	0.053025186	0.002811670350334596	7.689781633959998e-07	-0.008876149999999998	0.014550850000000002	0.00021172723572250007	7.878603882249996e-05	0.000418328	-0.000173505	1.7499831558400007e-07	3.0103985025000007e-08	-0.00126528	-0.00031152499999999983	9.704782562499992e-08	1.6009334783999995e-06	0.00050337	4.191699999999993e-05	1.757034888999994e-09	2.5338135689999993e-07	0.0	0.0	0.0
366.8709643970283	0.8802439587354343	0.7748294268902289	134594.30451760555	284.25970226045575	0.6726471370145646	80803.57832920295	0.4524541709338904	257.0708000043311	0.6132712767031308	66085.39621486679	0.376101658829088	0.861627	24.755623	0.068326636	0.0082220576	-0.049506569400000006	-0.0725774117	0.0181045969	0.0537086409	0.0327019334	-0.0017327055	0.03558221	-0.0468306157	0.0357235047	-0.053992929	-0.0148794872	0.055471853	0.0174479993	0.027724437799999998	-0.0547387331	-0.028674962000000002	0.0047388935	0.0056261222999999996	-0.021779081800000002	0.0761610566	0.0348400312	0.1008594074	-0.060051481799999994	0.0113264376	0.0232410545	-0.0251334674	0.0381479839	-0.0044926693	0.013280078700000001	-0.0335361701	-0.0694584121	0.0607306998	-0.04648978980000002	-0.0306702359	0.06586860230000001	-0.0477153818	-0.024016222200000003	0.0364061637	-0.0458883879	0.0536586268	-0.0316826485	0.060968518099999994	0.041278190299999996	0.0543737126	-0.010648684399999999	0.046331683	-0.0646198619	0.0781790286	0.0250231163	-0.014739434899999999	-0.1126587876	-0.0182111945	-0.0676337101	-0.054468637599999994	-0.0172708947	0.0811931609	-0.0296161161	0.0134253102	-0.14531450939999999	-0.0968846191	-0.10920781710000001	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	0.0868631514	0.0822640518	0.0770513243	0.0343611	4.050000000000581e-05	0.00118068519321	1.6402500000004705e-09	-0.0358472	-0.034970286	0.0012229209029217954	0.0012850217478399995	-0.0306193	-0.021743150000000003	0.0004727645719225001	0.00093754153249	0.000418328	0.0	1.7499831558400007e-07	0.0	-0.00113777	0.00012750999999999995	1.6258800099999988e-08	1.2945205729e-06	0.000399426	-0.00010394399999999997	1.0804355135999993e-08	1.59541129476e-07	0.0	0.0	0.0
366.35516529870944	-0.5157990983188371	0.26604870982652523	134216.10714104472	283.7756592993053	-0.4840429611504646	80528.6248107554	0.2342975882393102	256.4103586422663	-0.6604413620647733	65746.27201905563	0.436182792725973	0.935159	26.868301	0.10454597999999997	0.0261809296	-0.0943990796	-0.0909047293	0.0606661879	0.0384042884	0.0273009988	-0.00019989919999999998	0.0346463927	-0.0517394367	0.0560614532	-0.0605337748	0.0239701683	0.020004116399999997	-0.012061961599999999	0.022226539	-0.0141084314	-0.0479148966	0.055957620599999994	0.0123054397	0.0664457101	0.053039220199999994	0.0475464585	-0.033412809700000004	0.0428736935	-0.0386945321	0.0325643189	0.0019941852	-0.0741921937	0.030626762000000002	0.17736916879999998	-0.0345022588	0.0093748435	0.071919903	-0.0502026453	-0.0411366119	0.077155588	-0.0284373158	0.0335375108	0.024747226299999998	-0.0775792913	0.0524355064	0.0173117718	-0.0167477686	0.0142590371	-0.0617534575	-0.010928907600000001	-0.0054424624	-0.0314736443	0.089803425	-0.0520622439	-0.0127997922	0.0050299423	-0.0765285152	-0.04878705480000002	-0.10211253320000001	0.007853414100000001	-0.0777615124	-0.1045363159	-0.0860885518	0.057923558	-0.0294883839	0.0633359193	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	0.0818149717	0.0755281812	0.0684547106	0.007712069999999999	-0.02664903	5.947602368489997e-05	0.0007101707999409001	-0.050234	-0.014386800000000003	0.00020698001424000018	0.002523454756	-0.0147879	0.0158314	0.00025063322595999995	0.00021868198641	0.000418328	0.0	1.7499831558400007e-07	0.0	-0.000469357	0.0006684130000000001	4.4677593856900006e-07	2.2029599344899997e-07	0.0006845880000000001	0.00028516200000000015	8.131736624400006e-08	4.6866072974400003e-07	0.0	0.0	0.0
365.6497334666946	-0.7054318320148241	0.497634069619791	133699.72758426482	282.96618168176184	-0.8094776175434504	80069.85997555585	0.6552540133038205	257.2610415951089	0.8506829528425897	66183.24352260036	0.7236614862569876	0.918977	26.403372	0.121951025	-0.0125366877	-0.062937215	-0.0953913249	0.0331028164	0.09804174449999999	-0.0196470883	-0.013494993200000001	-0.017825139	-0.0216166967	0.1017272243	-0.061334465199999987	0.029157861299999997	0.0673690213	-0.09900900900000001	0.0811413538	-0.0246373625	-0.106986205	0.077245562	-0.046990900599999996	0.0119813352	0.0331601703	0.0772610844	-0.049289873600000006	0.0829061238	0.0391825915	-0.08484869630000001	0.043993952999999995	-0.0006619858	-0.058297408099999996	0.062403755899999996	-0.0460520543	0.0498330421	-0.0021924358	-0.0381311063	-0.0041830675	0.132589916	-0.0161501951	0.0705375433	0.0587942463	-0.09982686140000001	0.0738140924	-0.042215297400000004	0.047969209699999994	0.037231010499999995	-0.0928457238	0.0797536371	-0.0525328121	-0.0659997494	-0.012282155800000001	-0.0623990937	0.1017031599	0.0307545452	-0.0090629473	-0.0703198483	0.0241303554	-0.09032261109999999	0.016830745	0.0588369137	-0.0533095619	0.043184622199999995	0.1210524649	0.1045738693	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	0.0760405966	0.06788007459999999	0.058778525199999994	-0.00896769	-0.01667976	8.04194639361e-05	0.00027821439365759994	-0.0224866	0.0277474	0.0007699182067600001	0.0005056471795599999	-0.00326628	0.01152162	0.0001327477274244	1.06685850384e-05	-3.58865e-05	-0.0004542145000000001	1.2878408822500005e-09	2.0631081201025003e-07	-0.000205236	0.000264121	6.975990264099999e-08	4.2121815696e-08	8.28786e-05	-0.0006017094000000001	3.6205420204836006e-07	6.86886233796e-09	0.0	0.0	0.0
366.4575534135656	0.8078199468710068	0.6525730665626762	134291.13845385626	283.5445267308443	0.5783450490824862	80397.4986390185	0.3344829957982234	257.6866891078884	0.4256475127795056	66402.42974338554	0.1811758051353794	0.8748369999999999	25.13518	0.079252105	-0.011226796899999999	-0.023720980200000002	-0.05799500480000001	-0.0182798364	0.11486955089999999	0.0171561309	-0.00921337	-0.027248449100000002	-0.023011239399999998	0.08302077299999999	-0.021657302799999997	0.048686538	0.042211262199999995	-0.0211622675	0.023346515699999997	-0.0263049138	-0.0006885571	0.029550723199999997	-0.030332498599999997	0.0372180628	0.045532562199999994	0.0936854865	0.028679306499999998	0.06164784900000001	-0.0457450197	0.027408765	0.1245046899	0.0720598325	-0.08031618780000001	0.0686517599	0.0342782234	0.056130380300000005	-0.0127252393	-0.015592642299999999	-0.007012874499999999	0.0919874381	0.0146183804	0.05581595809999999	0.0448317205	-0.0360237537	0.0430682314	-0.0172841166	0.013685227099999999	0.0583511238	-0.0173753534	0.0269586203	-0.0195052528	-0.1153046642	0.0515813126	-0.0117849257	0.07006944400000001	-0.10802791210000001	0.0050047541	-0.0859122118	0.0722181867	-0.054439229699999994	-0.0077259697	-0.0548295415	0.0321419375	0.03382001	-0.040254611	-0.0265263975	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	0.0695912797	0.059412106299999996	0.0481753674	-0.00894626	2.14300000000011e-05	8.003556798759999e-05	4.592449000000472e-10	-0.0358421	-0.013355500000000005	0.00017836938025000008	0.0012846561324100002	-0.0306881	-0.02742182	0.0007519562121123997	0.0009417594816099996	6.97122e-05	0.0001055987	4.85979082884e-09	1.115108544169e-08	0.000287942	0.000493178	2.43224539684e-07	8.291059536400001e-08	0.00025316900000000003	0.00017029040000000005	2.8998820332160012e-08	6.409454256100003e-08	0.0	0.0	0.0
366.38911708135566	-0.06843633220995571	0.004683531566351421	134240.98511565535	283.5132981527056	-0.03122857813872315	80379.79022942494	0.0009752240925663377	257.7208409098403	0.034151801951907146	66420.03183927522	0.0011663455765622884	0.8260309999999998	23.73292	0.082013755	-0.0215854856	-0.0182948735	-0.07244587059999999	0.019011098	0.0590999249	-0.029866676600000006	-0.031135646099999997	-0.038137858399999995	0.012555991399999999	0.0713846711	-0.037548888100000004	0.0236397446	0.0489251409	-0.031741454700000005	0.0718243058	-0.0279517375	-0.034583848	0.0395019911	-0.0095272329	0.032186512	-0.0068916108	-0.0045402605	-0.0643748951	0.08674995220000001	0.08353697809999999	0.0308324295	0.0189437329	0.0364371979	-0.0148363729	0.1110288916	0.0300329311	0.0385004966	-0.0313610973	-0.0127879532	-0.0009817519	0.0817319735	-0.018048065800000002	0.06713817799999999	0.0918776395	-0.0568813793	0.0240831924	-0.0088909296	-0.0015918217000000002	0.0063210344	-0.0581248196	0.028747608100000002	-0.046520180999999994	-0.0918921451	0.0610210757	-0.061964434699999994	-0.005325734300000001	-0.0425034687	-0.0200899322	0.0127207568	-0.012523351	-0.030872779500000006	-0.0507136567	0.05837957570000001	0.1719281417	0.1702892235	0.1026681398	0.1042018999	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	0.06252426559999999	0.050226553300000004	0.0368124553	0.00172973	0.01067599	2.9919658729e-06	0.0001139767624801	-0.00354503	0.032297070000000004	0.0010431007305849002	1.25672377009e-05	-0.009877370000000005	0.020810729999999996	0.0004330864831328997	9.75624381169001e-05	-3.58865e-05	-0.0001055987	1.2878408822500005e-09	1.115108544169e-08	2.89414e-05	-0.0002590006	6.708131080035999e-08	8.376046339599997e-10	0.00025316900000000003	0.0	0.0	6.409454256100003e-08	0.0	0.0	0.0
